"ea_id","FS_year","FNID","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Refrigerator","Radio","Television","Bicycle","Car","cellphone","number_celphones","ag_percent","dist_road","dist_popcenter","elevation","FS_month","rCSI","HDDS","FCS","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","asset_index","rural","clust_maize_price","clust_rice_price","clust_bean_mktthin","clust_maize_mktthin","clust_rice_mktthin","lhz_maize_price","lhz_rice_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_rice_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax"
"10214004",2011,"TZ2009L170",0,1,0.333333333333333,0.666666666666667,0,0,0.555555555555556,0.111111111111111,0.333333333333333,0,0.222222222222222,0.222222222222222,6.66666666666667,15.2333332697551,17.788888613383,824.222222222222,4,1.44444444444444,5.11111111111111,49.4444444444444,0,0,1,Apr 2011,-2.14112687989002,1,31866.6,104750,0,0,0,33249.0119057429,106670.016535754,0,0,0,681.467810997739,26,91,67,213,23.414705504541,1001.06678383882,116,213,0,0
"10214004",2013,"TZ2009L167",0.0833333333333333,0.916666666666667,0.166666666666667,0.75,0.0833333333333333,0,0.25,0,0.166666666666667,0,0.333333333333333,0.333333333333333,7.33333333333333,16.3916666666667,26.1583333333333,790.583333333333,3.25,9.91666666666667,4.16666666666667,33.375,0,0,0.916666666666667,Mar 2013,-2.29750937715944,1,56658.3375,173291.633333333,0,0,0,59599.7741294977,177362.795668123,0,0,0,709.497547221978,57,90,31,213,22.5618919271521,910.516442876007,116,213,0,0
"10214004",2013,"TZ2009L170",0.0833333333333333,0.916666666666667,0.166666666666667,0.75,0.0833333333333333,0,0.25,0,0.166666666666667,0,0.333333333333333,0.333333333333333,7.33333333333333,16.3916666666667,26.1583333333333,790.583333333333,3.25,9.91666666666667,4.16666666666667,33.375,0,0,0.916666666666667,Mar 2013,-2.29750937715944,1,56658.3375,173291.633333333,0,0,0,59599.7741294977,177362.795668123,0,0,0,709.497547221978,57,90,72,213,22.8265224230899,947.264396834372,133,213,0,0
"10310104002",2014,"TZ2009L117",0,1,0.75,0.25,0,0,0.375,0,0.625,0,0.625,1,22.1909090909091,22.9663636621562,46.7931817479567,1103.54090909091,12,0.625,4.875,41.25,0,0,0,Dec 2014,-1.277295529592,1,37250,130000,0,0,0,38454.7610915082,125693.424576235,0,0,0,1017.22160097957,56,156,105,213,22.2354723615499,478.869146842985,155,213,0,0
"10313001",2011,"TZ2009L167",0.222222222222222,0.777777777777778,0.555555555555556,0.444444444444444,0,0,0.666666666666667,0,0.333333333333333,0,0.555555555555556,0.777777777777778,39.1111111111111,2.04444443931182,102.077777279748,564.666666666667,3.88888888888889,5.22222222222222,5.77777777777778,66,0,0,0.111111111111111,Mar 2011,-1.15280400177356,0.333333333333333,30120.6666666667,99274.8888888889,0,0,0,31451.9815666904,101729.588009287,0.0258588085623444,0.0258588085623444,0.0258588085623444,628.845092359813,26,31,66,213,23.3017226246003,969.226127010589,114,213,0,0
"10313001",2011,"TZ2009L170",0.222222222222222,0.777777777777778,0.555555555555556,0.444444444444444,0,0,0.666666666666667,0,0.333333333333333,0,0.555555555555556,0.777777777777778,39.1111111111111,2.04444443931182,102.077777279748,564.666666666667,3.88888888888889,5.22222222222222,5.77777777777778,66,0,0,0.111111111111111,Mar 2011,-1.15280400177356,0.333333333333333,30120.6666666667,99274.8888888889,0,0,0,31451.9815666904,101729.588009287,0.0258588085623444,0.0258588085623444,0.0258588085623444,628.845092359813,26,31,67,213,23.414705504541,1001.06678383882,116,213,0,0
"10313001",2013,"TZ2009L167",0.416666666666667,0.583333333333333,0.583333333333333,0.416666666666667,0,0,0.583333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0.5,0.666666666666667,35.8333333333333,1.81666666666667,86.6666666666667,642.333333333333,2.83333333333333,8.91666666666667,5.16666666666667,60.125,0,0,0.25,Feb 2013,-0.811831712218313,0.333333333333333,59253.7916666667,180803,0,0,0,62041.252279168,185735.289751075,0,0,0,661.63890535421,31,33,31,213,22.5618919271521,910.516442876007,116,213,0,0
"10313001",2013,"TZ2009L170",0.416666666666667,0.583333333333333,0.583333333333333,0.416666666666667,0,0,0.583333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0.5,0.666666666666667,35.8333333333333,1.81666666666667,86.6666666666667,642.333333333333,2.83333333333333,8.91666666666667,5.16666666666667,60.125,0,0,0.25,Feb 2013,-0.811831712218313,0.333333333333333,59253.7916666667,180803,0,0,0,62041.252279168,185735.289751075,0,0,0,661.63890535421,31,33,72,213,22.8265224230899,947.264396834372,133,213,0,0
"10314002",2011,"TZ2009L169",0.1,0.9,0.4,0.6,0,0,0.3,0,0,0.1,0.2,0.2,8,7.19000000953674,88.15,1423.1,7,2.8,5.1,51.95,0,0,1,Jul 2011,-2.03383900443335,1,24000,90000,1,0,0,24000,90000,1,0,0,786.897626173124,9,62,65,213,22.9221541853057,964.855001659708,115,213,0,0
"10314002",2013,"TZ2009L169",0.0833333333333333,0.916666666666667,0.75,0.25,0,0,0.25,0,0.166666666666667,0.0833333333333333,0.333333333333333,0.333333333333333,11.9166666666667,7.05833333333333,88.1083333333333,1426.16666666667,7,0.75,4.33333333333333,40,0,0,1,Jul 2013,-1.45219721155066,1,43139,134166.67,0,0,0,43139,134166.67,0,0,0,814.799466326833,11,58,30,213,21.8433340145806,935.185267186985,120,213,0,0
"10318003",2011,"TZ2009L159",0.6,0.4,0.4,0.4,0.2,0,0.7,0.1,0.6,0,0.7,1.2,48.9,28.189999961853,118.790000152588,516.6,3,0.1,6.1,66.95,0,1,0,Mar 2011,-0.321435529822184,0,31403,100500,0,0,0,31374.5378485967,100379.749713084,0,0,0,819.858195434702,17,30,66,213,23.5066888874432,1368.21989223017,101,213,946.863943751442,1060.36024317185
"10318003",2011,"TZ2009L167",0.6,0.4,0.4,0.4,0.2,0,0.7,0.1,0.6,0,0.7,1.2,48.9,28.189999961853,118.790000152588,516.6,3,0.1,6.1,66.95,0,1,0,Mar 2011,-0.321435529822184,0,31403,100500,0,0,0,31374.5378485967,100379.749713084,0,0,0,819.858195434702,17,30,66,213,23.3017226246003,969.226127010589,114,213,946.863943751442,0
"10318003",2011,"TZ2009L170",0.6,0.4,0.4,0.4,0.2,0,0.7,0.1,0.6,0,0.7,1.2,48.9,28.189999961853,118.790000152588,516.6,3,0.1,6.1,66.95,0,1,0,Mar 2011,-0.321435529822184,0,31403,100500,0,0,0,31374.5378485967,100379.749713084,0,0,0,819.858195434702,17,30,67,213,23.414705504541,1001.06678383882,116,213,946.863943751442,0
"10318003",2011,"TZ2009L173",0.6,0.4,0.4,0.4,0.2,0,0.7,0.1,0.6,0,0.7,1.2,48.9,28.189999961853,118.790000152588,516.6,3,0.1,6.1,66.95,0,1,0,Mar 2011,-0.321435529822184,0,31403,100500,0,0,0,31374.5378485967,100379.749713084,0,0,0,819.858195434702,17,30,66,213,19.6797215859063,1041.06279255907,112,213,946.863943751442,0
"10318003",2013,"TZ2009L159",0.615384615384615,0.384615384615385,0.615384615384615,0.307692307692308,0.0769230769230769,0,0.538461538461538,0.153846153846154,0.461538461538462,0,0.923076923076923,1.38461538461538,42.8461538461538,26.2615384615385,108.292307692308,674.153846153846,4.38461538461539,5.46153846153846,5.46153846153846,56.0769230769231,0,0.692307692307692,0.230769230769231,Apr 2013,0.0647664751288167,0.230769230769231,59922.8096153846,173035.551923077,0,0,0,59787.7268330536,172955.70596107,0,0,0,873.329616293743,9,34,30,213,22.41855641303,1332.44248422365,101,213,840.911910271137,1505.82634441558
"10318003",2013,"TZ2009L167",0.615384615384615,0.384615384615385,0.615384615384615,0.307692307692308,0.0769230769230769,0,0.538461538461538,0.153846153846154,0.461538461538462,0,0.923076923076923,1.38461538461538,42.8461538461538,26.2615384615385,108.292307692308,674.153846153846,4.38461538461539,5.46153846153846,5.46153846153846,56.0769230769231,0,0.692307692307692,0.230769230769231,Apr 2013,0.0647664751288167,0.230769230769231,59922.8096153846,173035.551923077,0,0,0,59787.7268330536,172955.70596107,0,0,0,873.329616293743,9,34,31,213,22.5618919271521,910.516442876007,116,213,840.911910271137,0
"10318003",2013,"TZ2009L170",0.615384615384615,0.384615384615385,0.615384615384615,0.307692307692308,0.0769230769230769,0,0.538461538461538,0.153846153846154,0.461538461538462,0,0.923076923076923,1.38461538461538,42.8461538461538,26.2615384615385,108.292307692308,674.153846153846,4.38461538461539,5.46153846153846,5.46153846153846,56.0769230769231,0,0.692307692307692,0.230769230769231,Apr 2013,0.0647664751288167,0.230769230769231,59922.8096153846,173035.551923077,0,0,0,59787.7268330536,172955.70596107,0,0,0,873.329616293743,9,34,72,213,22.8265224230899,947.264396834372,133,213,840.911910271137,0
"10318003",2013,"TZ2009L173",0.615384615384615,0.384615384615385,0.615384615384615,0.307692307692308,0.0769230769230769,0,0.538461538461538,0.153846153846154,0.461538461538462,0,0.923076923076923,1.38461538461538,42.8461538461538,26.2615384615385,108.292307692308,674.153846153846,4.38461538461539,5.46153846153846,5.46153846153846,56.0769230769231,0,0.692307692307692,0.230769230769231,Apr 2013,0.0647664751288167,0.230769230769231,59922.8096153846,173035.551923077,0,0,0,59787.7268330536,172955.70596107,0,0,0,873.329616293743,9,34,30,213,19.9307574987511,1192.29443487787,121,213,840.911910271137,0
"10322002",2011,"TZ2009L169",0.1,0.9,1,0,0,0,0.7,0,0.3,0,0.2,0.2,10.1,5.56000003814697,89.2100006103516,1802.5,5,4.1,6.2,49.15,0,0,1,May 2011,-1.05679971240856,1,27300,97000,1,0,0,27465.2813018856,97420.0519274441,0.981736872719823,0,0,908.306256509314,9,14,65,213,22.9221541853057,964.855001659708,115,213,0,0
"10322002",2011,"TZ2009L170",0.1,0.9,1,0,0,0,0.7,0,0.3,0,0.2,0.2,10.1,5.56000003814697,89.2100006103516,1802.5,5,4.1,6.2,49.15,0,0,1,May 2011,-1.05679971240856,1,27300,97000,1,0,0,27465.2813018856,97420.0519274441,0.981736872719823,0,0,908.306256509314,9,14,67,213,23.414705504541,1001.06678383882,116,213,0,0
"10322002",2013,"TZ2009L169",0.0666666666666667,0.933333333333333,0.933333333333333,0.0666666666666667,0,0,0.8,0,0.0666666666666667,0,0.533333333333333,0.533333333333333,8.46666666666667,5.85333333333333,86.8533333333333,1691.13333333333,4.53333333333333,8.4,4.4,40.3,0,0,1,Apr 2013,-0.928140760220119,1,56921.0333333333,174189.01,0,0,0,57147.9528115437,174160.446408057,0,0,0,1013.352507942,9,14,30,213,21.8433340145806,935.185267186985,120,213,0,0
"10322002",2013,"TZ2009L170",0.0666666666666667,0.933333333333333,0.933333333333333,0.0666666666666667,0,0,0.8,0,0.0666666666666667,0,0.533333333333333,0.533333333333333,8.46666666666667,5.85333333333333,86.8533333333333,1691.13333333333,4.53333333333333,8.4,4.4,40.3,0,0,1,Apr 2013,-0.928140760220119,1,56921.0333333333,174189.01,0,0,0,57147.9528115437,174160.446408057,0,0,0,1013.352507942,9,14,72,213,22.8265224230899,947.264396834372,133,213,0,0
"10337001",2011,"TZ2009L162",0.142857142857143,0.857142857142857,0.642857142857143,0.357142857142857,0,0.0714285714285714,0.428571428571429,0.142857142857143,0.142857142857143,0,0.571428571428571,0.928571428571429,40.4285714285714,39.2928572211947,92.3214294484684,728.785714285714,1.85714285714286,2.57142857142857,5.64285714285714,53.3928571428571,0,0.0714285714285714,0.857142857142857,Jan 2011,-1.06075933267892,0.785714285714286,29014.3095238095,97553.5,0.833333333333333,0,0.261904761904762,28789.7438154691,95672.173722691,0.858129755596509,0,0.398285084352226,927.625654614996,7,6,53,213,20.6290179170136,750.936353025073,108,213,0,0
"10337001",2011,"TZ2009L167",0.142857142857143,0.857142857142857,0.642857142857143,0.357142857142857,0,0.0714285714285714,0.428571428571429,0.142857142857143,0.142857142857143,0,0.571428571428571,0.928571428571429,40.4285714285714,39.2928572211947,92.3214294484684,728.785714285714,1.85714285714286,2.57142857142857,5.64285714285714,53.3928571428571,0,0.0714285714285714,0.857142857142857,Jan 2011,-1.06075933267892,0.785714285714286,29014.3095238095,97553.5,0.833333333333333,0,0.261904761904762,28789.7438154691,95672.173722691,0.858129755596509,0,0.398285084352226,927.625654614996,7,6,66,213,23.3017226246003,969.226127010589,114,213,0,0
"10337001",2011,"TZ2009L169",0.142857142857143,0.857142857142857,0.642857142857143,0.357142857142857,0,0.0714285714285714,0.428571428571429,0.142857142857143,0.142857142857143,0,0.571428571428571,0.928571428571429,40.4285714285714,39.2928572211947,92.3214294484684,728.785714285714,1.85714285714286,2.57142857142857,5.64285714285714,53.3928571428571,0,0.0714285714285714,0.857142857142857,Jan 2011,-1.06075933267892,0.785714285714286,29014.3095238095,97553.5,0.833333333333333,0,0.261904761904762,28789.7438154691,95672.173722691,0.858129755596509,0,0.398285084352226,927.625654614996,7,6,65,213,22.9221541853057,964.855001659708,115,213,0,0
"10337001",2011,"TZ2009L170",0.142857142857143,0.857142857142857,0.642857142857143,0.357142857142857,0,0.0714285714285714,0.428571428571429,0.142857142857143,0.142857142857143,0,0.571428571428571,0.928571428571429,40.4285714285714,39.2928572211947,92.3214294484684,728.785714285714,1.85714285714286,2.57142857142857,5.64285714285714,53.3928571428571,0,0.0714285714285714,0.857142857142857,Jan 2011,-1.06075933267892,0.785714285714286,29014.3095238095,97553.5,0.833333333333333,0,0.261904761904762,28789.7438154691,95672.173722691,0.858129755596509,0,0.398285084352226,927.625654614996,7,6,67,213,23.414705504541,1001.06678383882,116,213,0,0
