"ea_id","FS_year","FNID","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","number_celphones","floor_cement","floor_tile","floor_dirt_sand_dung","roof_natural","roof_iron","roof_other","cell_phone","hhsize","FS_month","dist_road","dist_popcenter","dist_admarc","ag_percent","elevation","rCSI","HDDS","FCS","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","asset_index","rural","clust_maize_price","clust_rice_price","clust_nuts_price","clust_beans_price","clust_maize_mktthin","clust_rice_mktthin","clust_nuts_mktthin","clust_beans_mktthin","lhz_maize_price","lhz_rice_price","lhz_nuts_price","lhz_beans_price","lhz_maize_mktthin","lhz_rice_mktthin","lhz_nuts_mktthin","lhz_beans_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax"
"10503367",2013,"MW2012C3010508",0,0.523809523809524,0.0476190476190476,0.380952380952381,0,0.0476190476190476,1.19047619047619,0.142857142857143,0,0,0.80952380952381,0.142857142857143,0.0476190476190476,0.666666666666667,7.19047619047619,4.14285714285714,9.80952380952381,11.1904761904762,10,36.3809523809524,1511.42857142857,4.28571428571429,5.09523809523809,58.3809523809524,0,0.857142857142857,0,-0.261337807220166,0.952380952380952,90.3281216931217,167.907229975331,235.828858651958,208.319006907084,0.242857142857143,1,1,1,127.991111757342,150.830272755809,361.628933590182,198.189162802185,0.547619047619048,1,1,1,1161.7764643291,70,122,51,213,21.8768613251163,974.352538033768,72,0,1202.00212489013,0
"10505136",2010,"MW2012C3010311",0,0.5,0.0625,0.3125,0,0,0.75,0.125,0,0,0.75,0.25,0,0.5,4.75,5,9.21666654375,21.5426665,5.29066664375,53.266666625,1413.73333125,2.5625,4.5625,42.53125,0,1,0,-0.491650993429232,1,43.025,88.332,80.094,155.55,0.692307692307692,0.230769230769231,0.230769230769231,0.538461538461538,41.2401368789786,119.947914503255,162.618528207689,266.107289113981,0.846153846153846,0.692307692307692,0.692307692307692,0.846153846153846,1014.78860162827,40,103,41,213,25.3793965585915,1419.65105459591,81,0,875.359652285198,0
"10505136",2010,"MW2012C3010508",0,0.5,0.0625,0.3125,0,0,0.75,0.125,0,0,0.75,0.25,0,0.5,4.75,5,9.21666654375,21.5426665,5.29066664375,53.266666625,1413.73333125,2.5625,4.5625,42.53125,0,1,0,-0.491650993429232,1,43.025,88.332,80.094,155.55,0.692307692307692,0.230769230769231,0.230769230769231,0.538461538461538,41.2401368789786,119.947914503255,162.618528207689,266.107289113981,0.846153846153846,0.692307692307692,0.692307692307692,0.846153846153846,1014.78860162827,40,103,37,213,22.4000715730336,1134.10969596811,54,0,875.359652285198,0
"10505136",2013,"MW2012C3010311",0,0.5625,0.125,0.5,0,0,0.875,0.125,0,0,0.9375,0.0625,0,0.625,5.375,6.0625,9.125,22.3125,5.5,51.125,1353.125,2.4375,5.25,65.09375,0,1,0,-0.545305403581699,1,110.002444196429,139.212095194031,242.226822059429,244.72849406604,0.01875,1,1,1,103.323235871314,156.12010277247,255.985485457193,264.231893496008,0.51875,1,1,1,832.896409890671,70,114,30,213,22.9621278144944,1278.85445471108,91,0,931.321883259934,0
"10505136",2013,"MW2012C3010508",0,0.5625,0.125,0.5,0,0,0.875,0.125,0,0,0.9375,0.0625,0,0.625,5.375,6.0625,9.125,22.3125,5.5,51.125,1353.125,2.4375,5.25,65.09375,0,1,0,-0.545305403581699,1,110.002444196429,139.212095194031,242.226822059429,244.72849406604,0.01875,1,1,1,103.323235871314,156.12010277247,255.985485457193,264.231893496008,0.51875,1,1,1,832.896409890671,70,114,51,213,21.8768613251163,974.352538033768,72,0,931.321883259934,0
"10505151",2011,"MW2012C3010508",0,0.375,0,0.125,0,0,0.75,0.3125,0,0,0.5625,0.4375,0,0.6875,4.6875,2,7.2493333625,39.850000125,12.688666625,56.599999875,1222,3.625,4,29.15625,0,1,0,-0.0678634127530288,1,32.16,110.53,177.525,269.950918257012,0.75,0.5,1,1,34.5570034956296,103.699462845613,157.137888789109,156.755583264487,1,1,1,1,838.366180904356,52,103,51,213,21.6960308128679,966.341788198109,64,0,892.148044475006,0
"10505231",2010,"MW2012C3010517",0.0625,0.3125,0.1875,0.25,0,0,0.75,0.3125,0,0,0.6875,0.3125,0,0.5,5,11,1.155333346875,54.254,2.213333325,41.266666625,1140.53333125,5.625,5.625,46.59375,0,1,0,-0.108284531074874,1,13.6666666666667,15.5,10,161.42793607433,0.25,0.5,0.75,1,33.0454562477013,134.872733166823,66.8519103180735,108.067958697882,0.25,0.5,1,1,961.431034081599,34,109,37,213,23.1280462035178,901.703193654532,71,0,782.764134920619,0
"10505310",2010,"MW2012C3010508",0,0.375,0.0625,0.3125,0,0,0.375,0.1875,0,0,0.8125,0.1875,0,0.375,5.625,7,4.36000000625,64.2168754375,12.1475,34.25,1136.0625,2.75,5,44.28125,0,1,0,-0.802715430384268,1,38.3466666666667,187.125416666667,176.477692307692,184.535416666667,0.777777777777778,0.111111111111111,0.037037037037037,0.111111111111111,37.718436472664,178.73249667436,159.827256811055,195.046929915278,0.888888888888889,0.444444444444444,0.333333333333333,0.666666666666667,894.856683058678,35,115,37,213,22.4000715730336,1134.10969596811,54,0,715.693567910869,0
"10505310",2010,"MW2012C3010517",0,0.375,0.0625,0.3125,0,0,0.375,0.1875,0,0,0.8125,0.1875,0,0.375,5.625,7,4.36000000625,64.2168754375,12.1475,34.25,1136.0625,2.75,5,44.28125,0,1,0,-0.802715430384268,1,38.3466666666667,187.125416666667,176.477692307692,184.535416666667,0.777777777777778,0.111111111111111,0.037037037037037,0.111111111111111,37.718436472664,178.73249667436,159.827256811055,195.046929915278,0.888888888888889,0.444444444444444,0.333333333333333,0.666666666666667,894.856683058678,35,115,37,213,23.1280462035178,901.703193654532,71,0,715.693567910869,0
"10505310",2013,"MW2012C3010508",0,0.25,0,0.5625,0,0,0.6875,0.125,0,0,0.75,0.25,0,0.5625,6.25,5,4.375,64.75,12.3125,33.5625,1134.375,0.8125,5.6875,64.75,0,1,0,-0.586544111536201,1,106.06375,228.522589360035,432.4924657026,471.030549799266,0.157894736842105,1,1,1,83.9151929474403,145.709010040861,360.782447277387,147.717198652487,0.736842105263158,1,1,1,700.860415921934,51,123,51,213,21.8768613251163,974.352538033768,72,0,816.784064494662,0
"10505310",2013,"MW2012C3010517",0,0.25,0,0.5625,0,0,0.6875,0.125,0,0,0.75,0.25,0,0.5625,6.25,5,4.375,64.75,12.3125,33.5625,1134.375,0.8125,5.6875,64.75,0,1,0,-0.586544111536201,1,106.06375,228.522589360035,432.4924657026,471.030549799266,0.157894736842105,1,1,1,83.9151929474403,145.709010040861,360.782447277387,147.717198652487,0.736842105263158,1,1,1,700.860415921934,51,123,51,213,22.1087536735714,736.036689060075,80,0,816.784064494662,0
"10505310",2016,"MW2012C3010508",0,0.3125,0.125,0.5,0,0,1.125,0.3125,0,0,0.4375,0.5625,0,0.875,5.8125,9,4.625,62.8125,11.0625,33.375,1140,5.875,4.5625,52.46875,0,1,0,0.557549967456484,1,76.662,330.79,200.411666666667,384.983333333333,0.375,0.5,0.25,0.625,139.414400968333,328.260416801745,583.227387332039,493.369680762876,1,1,1,1,703.128842227486,32,110,32,214,25.5010515747784,874.434910510977,60,0,0,0
"10505310",2016,"MW2012C3010517",0,0.3125,0.125,0.5,0,0,1.125,0.3125,0,0,0.4375,0.5625,0,0.875,5.8125,9,4.625,62.8125,11.0625,33.375,1140,5.875,4.5625,52.46875,0,1,0,0.557549967456484,1,76.662,330.79,200.411666666667,384.983333333333,0.375,0.5,0.25,0.625,139.414400968333,328.260416801745,583.227387332039,493.369680762876,1,1,1,1,703.128842227486,32,110,33,214,25.7381933859947,716.284431674225,75,0,0,0
"10505508",2010,"MW2012C3010508",0,0.25,0,0.3125,0,0,0.5625,0.1875,0,0,0.6875,0.3125,0,0.3125,5.0625,9,3.613333375,17.867999625,6.35466665,55.733333375,1251,3.5625,4.375,37.90625,0,1,0,-0.69104723521018,1,31.9825,200,121.236666666667,269.63,0.2,0.6,0.4,0.8,35.9290086416462,152.798366927543,142.215558080257,155.663222296128,0.8,0.8,0.6,1,976.936207962805,38,104,37,213,22.4000715730336,1134.10969596811,54,0,846.535175398236,0
"10505508",2013,"MW2012C3010508",0,0.315789473684211,0.210526315789474,0.315789473684211,0,0,0.894736842105263,0.315789473684211,0,0,0.578947368421053,0.421052631578947,0,0.684210526315789,4.89473684210526,6,3.84210526315789,17.6315789473684,5.84210526315789,54.8947368421053,1247.89473684211,2.47368421052632,5.47368421052632,62.5789473684211,0,1,0,0.190931920290005,1,125.57,185.167927083616,321.711698429221,255.635385723808,0,1,1,1,117.256470085037,152.466385357221,371.197348294882,202.041073648895,1,1,1,1,800.080528428338,70,117,51,213,21.8768613251163,974.352538033768,72,0,901.079980072655,0
"10506127",2011,"MW2012C3010508",0,0.5625,0.125,0.1875,0,0,0.9375,0.375,0,0,0.4375,0.5625,0,0.5,4.125,3,0.337999991,50.5526666875,6.45866665,37.5333333125,1437.8,3,4.6875,41.53125,0,0,0,0.32495680593866,1,33.495,195.13,262.7,41.2602174134376,0.5,0.5,0.5,1,35.0216569951118,107.642737797955,224.513028624532,157.474334969429,0.75,1,0.75,1,1007.6624646953,51,119,51,213,21.6960308128679,966.341788198109,64,0,1108.96861890338,0
"10506548",2010,"MW2012C3010508",0,0.5,0.0625,0.3125,0,0,0.625,0.25,0,0,0.5625,0.4375,0,0.375,3.6875,11,0.447142861875,34.1399998125,10.72714275,35.642857125,1520.785725,6.6875,5.5,40.625,0,0,0,-0.23411627482211,1,17.5166666666667,77.9575,156.963333333333,117.216987583389,0.25,0,0.25,1,32.8418762298968,133.480932074428,75.5442607204005,155.51623573368,0.5,0.5,1,1,1437.03636004755,37,106,37,213,22.4000715730336,1134.10969596811,54,0,1241.63515380078,0
"10507175",2010,"MW2012C3010503",0,0.375,0,0.1875,0,0,0.125,0.125,0,0,0.9375,0.0625,0,0.125,4.0625,10,13.72,43.50600025,3.55399998125,40.266666625,1110.93333125,4.375,5,41.25,0,0,0,-1.39232706992731,1,19.5,86.25,16.3333333333333,21.0072241479182,0.6,0.2,0.4,1,21.6005684795499,116.045259885567,82.5244158939715,96.4408737290135,1,0.6,0.8,1,1140.18130417253,36,112,36,213,23.1349593901298,1266.38566350395,85,0,953.259866831665,0
"10507175",2010,"MW2012C3020103",0,0.375,0,0.1875,0,0,0.125,0.125,0,0,0.9375,0.0625,0,0.125,4.0625,10,13.72,43.50600025,3.55399998125,40.266666625,1110.93333125,4.375,5,41.25,0,0,0,-1.39232706992731,1,19.5,86.25,16.3333333333333,21.0072241479182,0.6,0.2,0.4,1,21.6005684795499,116.045259885567,82.5244158939715,96.4408737290135,1,0.6,0.8,1,1140.18130417253,36,112,40,213,24.2140398732933,1121.61390383934,64,0,953.259866831665,0
"10507175",2013,"MW2012C3010503",0,0.35,0.1,0.15,0,0,0.35,0,0,0,0.9,0.1,0,0.25,4.55,7.05,14.45,44.15,4.65,39.95,1108,4.7,4.5,51.7,0,0,0,-1.18243704433804,1,72.148,0.875394681573044,197.620397689086,154.463368759724,0.0772321428571429,1,1,1,88.8229822093968,89.0600339158169,172.901796959757,145.942753612039,0.438392857142857,1,1,1,876.160579400774,70,120,31,213,22.3397395030993,1069.98945067146,97,0,936.110773143719,0
"10507175",2013,"MW2012C3020103",0,0.35,0.1,0.15,0,0,0.35,0,0,0,0.9,0.1,0,0.25,4.55,7.05,14.45,44.15,4.65,39.95,1108,4.7,4.5,51.7,0,0,0,-1.18243704433804,1,72.148,0.875394681573044,197.620397689086,154.463368759724,0.0772321428571429,1,1,1,88.8229822093968,89.0600339158169,172.901796959757,145.942753612039,0.438392857142857,1,1,1,876.160579400774,70,120,31,213,22.9977035200092,816.836660261531,77,0,936.110773143719,0
"10507344",2010,"MW2012C3010503",0,0.4375,0,0.4375,0,0,0.5,0.25,0,0,0.5,0.5,0,0.3125,4.8125,7,5.693846125,56.7523074375,6.2800000625,28.30769225,1204.8461625,4.1875,5.5,51.3125,0,1,0,-0.287641435529569,1,31.22,89.69,75.5266666666667,109.605,0.909090909090909,0.318181818181818,0.318181818181818,0.454545454545455,23.4103579964354,113.100627573174,171.376653516581,78.1862941385895,1,0.727272727272727,1,0.818181818181818,1181.91400446216,36,114,36,213,23.1349593901298,1266.38566350395,85,0,939.761886796365,0
