"ea_id","FNID"
5134002,"TZ2009L144"
5218007,"TZ2009L144"
5502018,"TZ2009L144"
5502018,"TZ2009L144"
5502018,"TZ2009L144"
5509001,"TZ2009L144"
5509333,"TZ2009L144"
5519314,"TZ2009L144"
5608006,"TZ2009L144"
6106018,"TZ2009L144"
7104024,"TZ2009L144"
7104024,"TZ2009L144"
7115088,"TZ2009L144"
7115088,"TZ2009L144"
7121174,"TZ2009L144"
7121174,"TZ2009L144"
7122027,"TZ2009L144"
7220058,"TZ2009L144"
7310188,"TZ2009L144"
7317120,"TZ2009L144"
7318007,"TZ2009L144"
7318025,"TZ2009L144"
7320030,"TZ2009L144"
11602331,"TZ2009L144"
12515003,"TZ2009L144"
13303002,"TZ2009L144"
21408330,"TZ2009L144"
50119302001,"TZ2009L144"
50119303318,"TZ2009L144"
50505210001,"TZ2009L144"
50510202005,"TZ2009L144"
50516203002,"TZ2009L144"
5218007,"TZ2009L145"
5218007,"TZ2009L145"
5509333,"TZ2009L145"
7109087,"TZ2009L145"
7122027,"TZ2009L145"
50220103002,"TZ2009L145"
6205001,"TZ2009L146"
6313001,"TZ2009L146"
6410006,"TZ2009L146"
7101004,"TZ2009L146"
7101034,"TZ2009L146"
7104024,"TZ2009L146"
7104111,"TZ2009L146"
7104136,"TZ2009L146"
7104145,"TZ2009L146"
7105008,"TZ2009L146"
7106104,"TZ2009L146"
7107028,"TZ2009L146"
7107052,"TZ2009L146"
7108005,"TZ2009L146"
7108043,"TZ2009L146"
7109004,"TZ2009L146"
7109049,"TZ2009L146"
7109087,"TZ2009L146"
7109102,"TZ2009L146"
7110071,"TZ2009L146"
7110209,"TZ2009L146"
7111066,"TZ2009L146"
7111100,"TZ2009L146"
7111145,"TZ2009L146"
7113002,"TZ2009L146"
7115088,"TZ2009L146"
7116357,"TZ2009L146"
7116454,"TZ2009L146"
7118003,"TZ2009L146"
7118004,"TZ2009L146"
7119011,"TZ2009L146"
7119072,"TZ2009L146"
7121174,"TZ2009L146"
7122027,"TZ2009L146"
7122050,"TZ2009L146"
7123064,"TZ2009L146"
7123067,"TZ2009L146"
7124001,"TZ2009L146"
7124036,"TZ2009L146"
7127063,"TZ2009L146"
7201125,"TZ2009L146"
7202001,"TZ2009L146"
7202329,"TZ2009L146"
7206012,"TZ2009L146"
7209001,"TZ2009L146"
7209028,"TZ2009L146"
7210047,"TZ2009L146"
7210074,"TZ2009L146"
7220058,"TZ2009L146"
7301075,"TZ2009L146"
7302004,"TZ2009L146"
7303001,"TZ2009L146"
7303002,"TZ2009L146"
7307049,"TZ2009L146"
7310003,"TZ2009L146"
7310188,"TZ2009L146"
7312048,"TZ2009L146"
7313053,"TZ2009L146"
7314059,"TZ2009L146"
7317120,"TZ2009L146"
7318007,"TZ2009L146"
7318025,"TZ2009L146"
7319096,"TZ2009L146"
7320006,"TZ2009L146"
7320030,"TZ2009L146"
7321031,"TZ2009L146"
7321077,"TZ2009L146"
7321156,"TZ2009L146"
7322025,"TZ2009L146"
7322029,"TZ2009L146"
7322036,"TZ2009L146"
7323004,"TZ2009L146"
19307058,"TZ2009L146"
1114002,"TZ2009L146"
1217003,"TZ2009L146"
1313004,"TZ2009L146"
1313301,"TZ2009L146"
1431001,"TZ2009L146"
3106003,"TZ2009L146"
3106003,"TZ2009L146"
3112002,"TZ2009L146"
3204003,"TZ2009L146"
3323303,"TZ2009L146"
3323303,"TZ2009L146"
3323303,"TZ2009L146"
3402001,"TZ2009L146"
3431003,"TZ2009L146"
3504002,"TZ2009L146"
4115002,"TZ2009L146"
4115002,"TZ2009L146"
4204005,"TZ2009L146"
4204005,"TZ2009L146"
4212002,"TZ2009L146"
4212002,"TZ2009L146"
4309003,"TZ2009L146"
4309003,"TZ2009L146"
4334001,"TZ2009L146"
4424003,"TZ2009L146"
4603001,"TZ2009L146"
4619002,"TZ2009L146"
5218007,"TZ2009L146"
5218007,"TZ2009L146"
5308321,"TZ2009L146"
5308321,"TZ2009L146"
5405303,"TZ2009L146"
5519314,"TZ2009L146"
6106018,"TZ2009L146"
6106018,"TZ2009L146"
6106018,"TZ2009L146"
6106018,"TZ2009L146"
6112001,"TZ2009L146"
6112001,"TZ2009L146"
6205001,"TZ2009L146"
6313001,"TZ2009L146"
6313001,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6410006,"TZ2009L146"
6512004,"TZ2009L146"
6512004,"TZ2009L146"
7101004,"TZ2009L146"
7101004,"TZ2009L146"
7101004,"TZ2009L146"
7101034,"TZ2009L146"
7101034,"TZ2009L146"
7104024,"TZ2009L146"
7104111,"TZ2009L146"
7104136,"TZ2009L146"
7104136,"TZ2009L146"
7104145,"TZ2009L146"
7104145,"TZ2009L146"
7104145,"TZ2009L146"
7104145,"TZ2009L146"
7105008,"TZ2009L146"
7106104,"TZ2009L146"
7106104,"TZ2009L146"
7106104,"TZ2009L146"
7107028,"TZ2009L146"
7107028,"TZ2009L146"
7107052,"TZ2009L146"
7107052,"TZ2009L146"
7107052,"TZ2009L146"
7108005,"TZ2009L146"
7108005,"TZ2009L146"
7108005,"TZ2009L146"
7108043,"TZ2009L146"
7108043,"TZ2009L146"
7109004,"TZ2009L146"
7109049,"TZ2009L146"
7109049,"TZ2009L146"
7109049,"TZ2009L146"
7109049,"TZ2009L146"
7109049,"TZ2009L146"
7109087,"TZ2009L146"
7109087,"TZ2009L146"
7109087,"TZ2009L146"
7109102,"TZ2009L146"
7109102,"TZ2009L146"
7109102,"TZ2009L146"
7109102,"TZ2009L146"
7110071,"TZ2009L146"
7110071,"TZ2009L146"
7110209,"TZ2009L146"
7110209,"TZ2009L146"
7111066,"TZ2009L146"
7111066,"TZ2009L146"
7111100,"TZ2009L146"
7111145,"TZ2009L146"
7111145,"TZ2009L146"
7111145,"TZ2009L146"
7111145,"TZ2009L146"
7113002,"TZ2009L146"
7115088,"TZ2009L146"
7115088,"TZ2009L146"
7115088,"TZ2009L146"
7115088,"TZ2009L146"
7115088,"TZ2009L146"
7116357,"TZ2009L146"
7116357,"TZ2009L146"
7116454,"TZ2009L146"
7116454,"TZ2009L146"
7116454,"TZ2009L146"
7118003,"TZ2009L146"
7118003,"TZ2009L146"
7118003,"TZ2009L146"
7118003,"TZ2009L146"
7118003,"TZ2009L146"
7118004,"TZ2009L146"
7118004,"TZ2009L146"
7119011,"TZ2009L146"
7119011,"TZ2009L146"
7119072,"TZ2009L146"
7119072,"TZ2009L146"
7119072,"TZ2009L146"
7119072,"TZ2009L146"
7121174,"TZ2009L146"
7121174,"TZ2009L146"
7121174,"TZ2009L146"
7122027,"TZ2009L146"
7122050,"TZ2009L146"
7122050,"TZ2009L146"
7122050,"TZ2009L146"
7122050,"TZ2009L146"
7122050,"TZ2009L146"
7122050,"TZ2009L146"
7122050,"TZ2009L146"
7123064,"TZ2009L146"
7123064,"TZ2009L146"
7123064,"TZ2009L146"
7123067,"TZ2009L146"
7123067,"TZ2009L146"
7123067,"TZ2009L146"
7123067,"TZ2009L146"
7123067,"TZ2009L146"
7124001,"TZ2009L146"
7124036,"TZ2009L146"
7127063,"TZ2009L146"
7127063,"TZ2009L146"
7127063,"TZ2009L146"
7127063,"TZ2009L146"
7127063,"TZ2009L146"
7201125,"TZ2009L146"
7201125,"TZ2009L146"
7201125,"TZ2009L146"
7201125,"TZ2009L146"
7201125,"TZ2009L146"
7201125,"TZ2009L146"
7202001,"TZ2009L146"
7202001,"TZ2009L146"
7202329,"TZ2009L146"
7206012,"TZ2009L146"
7206012,"TZ2009L146"
7206012,"TZ2009L146"
7206012,"TZ2009L146"
7209001,"TZ2009L146"
7209001,"TZ2009L146"
7209001,"TZ2009L146"
7209028,"TZ2009L146"
7209028,"TZ2009L146"
7209028,"TZ2009L146"
7209028,"TZ2009L146"
7209028,"TZ2009L146"
7209028,"TZ2009L146"
7210047,"TZ2009L146"
7210047,"TZ2009L146"
7210047,"TZ2009L146"
7210074,"TZ2009L146"
7220058,"TZ2009L146"
7220058,"TZ2009L146"
7220058,"TZ2009L146"
7220058,"TZ2009L146"
7220058,"TZ2009L146"
7301075,"TZ2009L146"
7301075,"TZ2009L146"
7302004,"TZ2009L146"
7302004,"TZ2009L146"
7303001,"TZ2009L146"
7303001,"TZ2009L146"
7303002,"TZ2009L146"
7307049,"TZ2009L146"
7307049,"TZ2009L146"
7310003,"TZ2009L146"
7310003,"TZ2009L146"
7310003,"TZ2009L146"
7310188,"TZ2009L146"
7312048,"TZ2009L146"
7312048,"TZ2009L146"
7312048,"TZ2009L146"
7313053,"TZ2009L146"
7313053,"TZ2009L146"
7313053,"TZ2009L146"
7314059,"TZ2009L146"
7314059,"TZ2009L146"
7317120,"TZ2009L146"
7318007,"TZ2009L146"
7318007,"TZ2009L146"
7318007,"TZ2009L146"
7318007,"TZ2009L146"
7318025,"TZ2009L146"
7318025,"TZ2009L146"
7318025,"TZ2009L146"
7318025,"TZ2009L146"
7318025,"TZ2009L146"
7319096,"TZ2009L146"
7319096,"TZ2009L146"
7320006,"TZ2009L146"
7320006,"TZ2009L146"
7320030,"TZ2009L146"
7320030,"TZ2009L146"
7321031,"TZ2009L146"
7321077,"TZ2009L146"
7321156,"TZ2009L146"
7321156,"TZ2009L146"
7321156,"TZ2009L146"
7322025,"TZ2009L146"
7322029,"TZ2009L146"
7322036,"TZ2009L146"
7323003,"TZ2009L146"
7323003,"TZ2009L146"
7323003,"TZ2009L146"
7323003,"TZ2009L146"
7323004,"TZ2009L146"
7323004,"TZ2009L146"
7323004,"TZ2009L146"
7323004,"TZ2009L146"
7323004,"TZ2009L146"
8101003,"TZ2009L146"
8101003,"TZ2009L146"
8106009,"TZ2009L146"
8106009,"TZ2009L146"
8108003,"TZ2009L146"
8118310,"TZ2009L146"
8501311,"TZ2009L146"
8501311,"TZ2009L146"
8508001,"TZ2009L146"
8612001,"TZ2009L146"
8612001,"TZ2009L146"
9113007,"TZ2009L146"
9201350,"TZ2009L146"
9201360,"TZ2009L146"
9205003,"TZ2009L146"
9302007,"TZ2009L146"
9302007,"TZ2009L146"
9311002,"TZ2009L146"
9311002,"TZ2009L146"
9312005,"TZ2009L146"
9312005,"TZ2009L146"
9312005,"TZ2009L146"
9411002,"TZ2009L146"
9501004,"TZ2009L146"
9502026,"TZ2009L146"
9512003,"TZ2009L146"
10103306,"TZ2009L146"
10509001,"TZ2009L146"
10509001,"TZ2009L146"
11102005,"TZ2009L146"
11210004,"TZ2009L146"
11210004,"TZ2009L146"
11210004,"TZ2009L146"
11228002,"TZ2009L146"
11401001,"TZ2009L146"
11602331,"TZ2009L146"
11602331,"TZ2009L146"
12315002,"TZ2009L146"
13404026,"TZ2009L146"
14611014,"TZ2009L146"
14611014,"TZ2009L146"
14611014,"TZ2009L146"
14611014,"TZ2009L146"
14611014,"TZ2009L146"
15312307,"TZ2009L146"
16311001,"TZ2009L146"
17211004,"TZ2009L146"
17302007,"TZ2009L146"
17401312,"TZ2009L146"
18305002,"TZ2009L146"
18331002,"TZ2009L146"
18611001,"TZ2009L146"
19227012,"TZ2009L146"
19307058,"TZ2009L146"
19307058,"TZ2009L146"
19307058,"TZ2009L146"
19307058,"TZ2009L146"
19604003,"TZ2009L146"
19621004,"TZ2009L146"
19707005,"TZ2009L146"
19806003,"TZ2009L146"
20303002,"TZ2009L146"
20420001,"TZ2009L146"
20420001,"TZ2009L146"
20511003,"TZ2009L146"
21407003,"TZ2009L146"
21408330,"TZ2009L146"
52121013,"TZ2009L146"
53107021,"TZ2009L146"
53116313,"TZ2009L146"
53128325,"TZ2009L146"
53128325,"TZ2009L146"
53128325,"TZ2009L146"
53210005,"TZ2009L146"
53215009,"TZ2009L146"
53215009,"TZ2009L146"
54111032,"TZ2009L146"
54117008,"TZ2009L146"
55102031,"TZ2009L146"
55104032,"TZ2009L146"
55213303,"TZ2009L146"
55218021,"TZ2009L146"
70102201005,"TZ2009L146"
70104202038,"TZ2009L146"
70106204019,"TZ2009L146"
70110201004,"TZ2009L146"
70111204032,"TZ2009L146"
70114201007,"TZ2009L146"
70116202001,"TZ2009L146"
70119201006,"TZ2009L146"
70121203018,"TZ2009L146"
70123206009,"TZ2009L146"
70126201021,"TZ2009L146"
70128203007,"TZ2009L146"
70129205050,"TZ2009L146"
70132203038,"TZ2009L146"
70134206050,"TZ2009L146"
70202206008,"TZ2009L146"
70205202037,"TZ2009L146"
70208203024,"TZ2009L146"
70209203039,"TZ2009L146"
70214202014,"TZ2009L146"
70219204037,"TZ2009L146"
70221202048,"TZ2009L146"
70224201025,"TZ2009L146"
70225206022,"TZ2009L146"
70302202023,"TZ2009L146"
70308201042,"TZ2009L146"
70310201007,"TZ2009L146"
70311211001,"TZ2009L146"
70314202112,"TZ2009L146"
70317204024,"TZ2009L146"
70319206003,"TZ2009L146"
70321205089,"TZ2009L146"
70326201027,"TZ2009L146"
70327205043,"TZ2009L146"
70329201020,"TZ2009L146"
60101102012,"TZ2009L146"
60210305307,"TZ2009L146"
60304104001,"TZ2009L146"
60510102004,"TZ2009L146"
60704202011,"TZ2009L146"
70102206016,"TZ2009L146"
70105203017,"TZ2009L146"
70108204015,"TZ2009L146"
70110205003,"TZ2009L146"
70112203004,"TZ2009L146"
70115202026,"TZ2009L146"
70117202020,"TZ2009L146"
70120201023,"TZ2009L146"
70122203015,"TZ2009L146"
70124205037,"TZ2009L146"
70126206053,"TZ2009L146"
70128207036,"TZ2009L146"
70130204030,"TZ2009L146"
70134203030,"TZ2009L146"
70201203023,"TZ2009L146"
70204203066,"TZ2009L146"
70207202031,"TZ2009L146"
70209201005,"TZ2009L146"
70210204001,"TZ2009L146"
70219202045,"TZ2009L146"
70220205008,"TZ2009L146"
70223201031,"TZ2009L146"
70225202012,"TZ2009L146"
70226204011,"TZ2009L146"
70307201033,"TZ2009L146"
70309201067,"TZ2009L146"
70310205032,"TZ2009L146"
70313201007,"TZ2009L146"
70318202032,"TZ2009L146"
70321202018,"TZ2009L146"
70323207002,"TZ2009L146"
70327201007,"TZ2009L146"
70328202108,"TZ2009L146"
70330201048,"TZ2009L146"
60408101006,"TZ2009L146"
60508301305,"TZ2009L146"
5611001,"TZ2009L147"
5611001,"TZ2009L147"
5611001,"TZ2009L147"
7104024,"TZ2009L147"
7122027,"TZ2009L147"
50611101008,"TZ2009L147"
4711002,"TZ2009L148"
8213003,"TZ2009L149"
8219001,"TZ2009L149"
8224002,"TZ2009L149"
8501311,"TZ2009L149"
8506002,"TZ2009L149"
8508001,"TZ2009L149"
8612001,"TZ2009L149"
8612002,"TZ2009L149"
9301016,"TZ2009L149"
9302007,"TZ2009L149"
9311002,"TZ2009L149"
9312005,"TZ2009L149"
9327004,"TZ2009L149"
4334001,"TZ2009L149"
5502018,"TZ2009L149"
7210074,"TZ2009L149"
7310188,"TZ2009L149"
7323004,"TZ2009L149"
8116007,"TZ2009L149"
8120318,"TZ2009L149"
8213003,"TZ2009L149"
8213003,"TZ2009L149"
8219001,"TZ2009L149"
8224002,"TZ2009L149"
8310002,"TZ2009L149"
8403003,"TZ2009L149"
8501311,"TZ2009L149"
8501311,"TZ2009L149"
8501311,"TZ2009L149"
8506002,"TZ2009L149"
8508001,"TZ2009L149"
8508001,"TZ2009L149"
8508001,"TZ2009L149"
8508001,"TZ2009L149"
8612001,"TZ2009L149"
8612001,"TZ2009L149"
8612002,"TZ2009L149"
9112001,"TZ2009L149"
9112001,"TZ2009L149"
9201350,"TZ2009L149"
9201360,"TZ2009L149"
9201360,"TZ2009L149"
9205003,"TZ2009L149"
9218005,"TZ2009L149"
9301016,"TZ2009L149"
9302007,"TZ2009L149"
9302007,"TZ2009L149"
9311002,"TZ2009L149"
9311002,"TZ2009L149"
9312005,"TZ2009L149"
9312005,"TZ2009L149"
9320004,"TZ2009L149"
9327004,"TZ2009L149"
9327004,"TZ2009L149"
9407003,"TZ2009L149"
9407003,"TZ2009L149"
9501004,"TZ2009L149"
9501004,"TZ2009L149"
9512325,"TZ2009L149"
9512325,"TZ2009L149"
9512325,"TZ2009L149"
9512325,"TZ2009L149"
90303102004,"TZ2009L149"
90308307315,"TZ2009L149"
90315107002,"TZ2009L149"
90704302002,"TZ2009L149"
90705201002,"TZ2009L149"
80321103002,"TZ2009L149"
80510101004,"TZ2009L149"
90308305008,"TZ2009L149"
90609102002,"TZ2009L149"
8116007,"TZ2009L150"
8120318,"TZ2009L150"
9116002,"TZ2009L150"
9501004,"TZ2009L150"
9502026,"TZ2009L150"
9512325,"TZ2009L150"
5519314,"TZ2009L150"
7109004,"TZ2009L150"
8116007,"TZ2009L150"
8120318,"TZ2009L150"
8120318,"TZ2009L150"
8213003,"TZ2009L150"
8213003,"TZ2009L150"
8219001,"TZ2009L150"
8219001,"TZ2009L150"
8224002,"TZ2009L150"
8612001,"TZ2009L150"
8612002,"TZ2009L150"
8612002,"TZ2009L150"
9113007,"TZ2009L150"
9113007,"TZ2009L150"
9116002,"TZ2009L150"
9116002,"TZ2009L150"
9327004,"TZ2009L150"
9501004,"TZ2009L150"
9501004,"TZ2009L150"
9502026,"TZ2009L150"
9503001,"TZ2009L150"
9512325,"TZ2009L150"
80118302301,"TZ2009L150"
90123101005,"TZ2009L150"
80203101009,"TZ2009L150"
80603201001,"TZ2009L150"
90505205003,"TZ2009L150"
8106009,"TZ2009L151"
8108003,"TZ2009L151"
8101003,"TZ2009L151"
8106009,"TZ2009L151"
8106009,"TZ2009L151"
8108003,"TZ2009L151"
8108003,"TZ2009L151"
8108003,"TZ2009L151"
54116014,"TZ2009L151"
8101003,"TZ2009L152"
8401003,"TZ2009L152"
8403003,"TZ2009L152"
8415002,"TZ2009L152"
8101003,"TZ2009L152"
8401003,"TZ2009L152"
8401003,"TZ2009L152"
8401003,"TZ2009L152"
8403003,"TZ2009L152"
8403003,"TZ2009L152"
8404002,"TZ2009L152"
8415002,"TZ2009L152"
8415002,"TZ2009L152"
80113102002,"TZ2009L152"
80311103003,"TZ2009L152"
80415101002,"TZ2009L152"
80101103001,"TZ2009L152"
80225102006,"TZ2009L152"
9110003,"TZ2009L153"
9111004,"TZ2009L153"
9112001,"TZ2009L153"
9112006,"TZ2009L153"
9113007,"TZ2009L153"
9201350,"TZ2009L153"
9201360,"TZ2009L153"
9205003,"TZ2009L153"
9215007,"TZ2009L153"
9216003,"TZ2009L153"
9218005,"TZ2009L153"
9407003,"TZ2009L153"
9411002,"TZ2009L153"
9503001,"TZ2009L153"
9512003,"TZ2009L153"
7307049,"TZ2009L153"
7307049,"TZ2009L153"
7307049,"TZ2009L153"
7307049,"TZ2009L153"
7307049,"TZ2009L153"
7319096,"TZ2009L153"
8101003,"TZ2009L153"
8213003,"TZ2009L153"
8501311,"TZ2009L153"
8612001,"TZ2009L153"
8612002,"TZ2009L153"
8612002,"TZ2009L153"
8612002,"TZ2009L153"
9110003,"TZ2009L153"
9110003,"TZ2009L153"
9111004,"TZ2009L153"
9111004,"TZ2009L153"
9112001,"TZ2009L153"
9112001,"TZ2009L153"
9112001,"TZ2009L153"
9112001,"TZ2009L153"
9112001,"TZ2009L153"
9112001,"TZ2009L153"
9112006,"TZ2009L153"
9112006,"TZ2009L153"
9113007,"TZ2009L153"
9116002,"TZ2009L153"
9116002,"TZ2009L153"
9116002,"TZ2009L153"
9201350,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9201360,"TZ2009L153"
9205003,"TZ2009L153"
9205003,"TZ2009L153"
9215007,"TZ2009L153"
9215007,"TZ2009L153"
9216003,"TZ2009L153"
9216003,"TZ2009L153"
9216003,"TZ2009L153"
9218005,"TZ2009L153"
9218005,"TZ2009L153"
9218005,"TZ2009L153"
9218005,"TZ2009L153"
9312005,"TZ2009L153"
9407003,"TZ2009L153"
9407003,"TZ2009L153"
9407003,"TZ2009L153"
9407003,"TZ2009L153"
9407003,"TZ2009L153"
9411002,"TZ2009L153"
9411002,"TZ2009L153"
9501004,"TZ2009L153"
9501004,"TZ2009L153"
9502026,"TZ2009L153"
9502026,"TZ2009L153"
9502026,"TZ2009L153"
9502026,"TZ2009L153"
9503001,"TZ2009L153"
9503001,"TZ2009L153"
9503001,"TZ2009L153"
9503001,"TZ2009L153"
9512003,"TZ2009L153"
9512003,"TZ2009L153"
9512003,"TZ2009L153"
9512325,"TZ2009L153"
9512325,"TZ2009L153"
9512325,"TZ2009L153"
9512325,"TZ2009L153"
80214103007,"TZ2009L153"
90104105003,"TZ2009L153"
90213105001,"TZ2009L153"
90411101003,"TZ2009L153"
90113104004,"TZ2009L153"
90204104001,"TZ2009L153"
90223101002,"TZ2009L153"
90403101002,"TZ2009L153"
90422101003,"TZ2009L153"
6512004,"TZ2009L154"
6512302,"TZ2009L154"
6512004,"TZ2009L154"
6512302,"TZ2009L154"
6512302,"TZ2009L154"
6512302,"TZ2009L154"
7317120,"TZ2009L154"
9312005,"TZ2009L154"
9407003,"TZ2009L154"
9503001,"TZ2009L154"
1114002,"TZ2009L155"
1313004,"TZ2009L155"
1313301,"TZ2009L155"
13303002,"TZ2009L155"
13404026,"TZ2009L155"
1114002,"TZ2009L155"
1313004,"TZ2009L155"
1313301,"TZ2009L155"
1529002,"TZ2009L155"
3431003,"TZ2009L155"
7123067,"TZ2009L155"
7220058,"TZ2009L155"
11602331,"TZ2009L155"
13303002,"TZ2009L155"
13303002,"TZ2009L155"
13317003,"TZ2009L155"
13404026,"TZ2009L155"
13412003,"TZ2009L155"
21209001,"TZ2009L155"
130413301309,"TZ2009L155"
10213104005,"TZ2009L155"
10410102002,"TZ2009L155"
1417304,"TZ2009L156"
1431001,"TZ2009L156"
1509003,"TZ2009L156"
1510004,"TZ2009L156"
1529002,"TZ2009L156"
1417304,"TZ2009L156"
1431001,"TZ2009L156"
1431001,"TZ2009L156"
1431001,"TZ2009L156"
1509003,"TZ2009L156"
1510004,"TZ2009L156"
1510004,"TZ2009L156"
1529002,"TZ2009L156"
7101004,"TZ2009L156"
7119011,"TZ2009L156"
7123067,"TZ2009L156"
7210074,"TZ2009L156"
7314059,"TZ2009L156"
9327004,"TZ2009L156"
11102005,"TZ2009L156"
16311001,"TZ2009L156"
10504205005,"TZ2009L156"
10510101002,"TZ2009L156"
10536203002,"TZ2009L156"
15219003,"TZ2009L157"
15219003,"TZ2009L157"
19420004,"TZ2009L157"
230316101003,"TZ2009L157"
230322101007,"TZ2009L157"
15312307,"TZ2009L158"
15312307,"TZ2009L158"
230207104007,"TZ2009L158"
150312301005,"TZ2009L158"
230208301307,"TZ2009L158"
150312301301,"TZ2009L158"
12303001,"TZ2009L159"
7122050,"TZ2009L159"
10318003,"TZ2009L159"
12303001,"TZ2009L159"
12303001,"TZ2009L159"
12407004,"TZ2009L160"
12425007,"TZ2009L160"
12429002,"TZ2009L160"
12407004,"TZ2009L160"
12425007,"TZ2009L160"
12429002,"TZ2009L160"
12816305,"TZ2009L160"
120421102008,"TZ2009L160"
120403101002,"TZ2009L160"
120506102004,"TZ2009L160"
12112001,"TZ2009L161"
12206003,"TZ2009L161"
12811001,"TZ2009L161"
12816305,"TZ2009L161"
7115088,"TZ2009L161"
7209001,"TZ2009L161"
11311306,"TZ2009L161"
12112001,"TZ2009L161"
12206003,"TZ2009L161"
12407004,"TZ2009L161"
12425007,"TZ2009L161"
12606004,"TZ2009L161"
12811001,"TZ2009L161"
12816305,"TZ2009L161"
12816305,"TZ2009L161"
18109001,"TZ2009L161"
120825201005,"TZ2009L161"
12208001,"TZ2009L162"
12606004,"TZ2009L162"
12607005,"TZ2009L162"
12616001,"TZ2009L162"
7115088,"TZ2009L162"
10337001,"TZ2009L162"
12208001,"TZ2009L162"
12606004,"TZ2009L162"
12606004,"TZ2009L162"
12607005,"TZ2009L162"
12607005,"TZ2009L162"
12616001,"TZ2009L162"
12616001,"TZ2009L162"
120222302301,"TZ2009L162"
120605101005,"TZ2009L162"
120210101006,"TZ2009L162"
120612101014,"TZ2009L162"
12704001,"TZ2009L163"
12704001,"TZ2009L163"
14110022,"TZ2009L163"
12107306,"TZ2009L165"
12118004,"TZ2009L165"
12103002,"TZ2009L165"
12107306,"TZ2009L165"
12118004,"TZ2009L165"
12118004,"TZ2009L165"
120121101003,"TZ2009L166"
10313001,"TZ2009L167"
10318003,"TZ2009L167"
10337001,"TZ2009L167"
11518002,"TZ2009L167"
12315002,"TZ2009L167"
10214004,"TZ2009L167"
10313001,"TZ2009L167"
10318003,"TZ2009L167"
10318003,"TZ2009L167"
10337001,"TZ2009L167"
11518002,"TZ2009L167"
11518002,"TZ2009L167"
12315002,"TZ2009L167"
120303102001,"TZ2009L167"
10509001,"TZ2009L168"
10511005,"TZ2009L168"
10509001,"TZ2009L168"
10509001,"TZ2009L168"
10511005,"TZ2009L168"
10511005,"TZ2009L168"
100503106002,"TZ2009L168"
10314002,"TZ2009L169"
10322002,"TZ2009L169"
7107052,"TZ2009L169"
10314002,"TZ2009L169"
10322002,"TZ2009L169"
10322002,"TZ2009L169"
10337001,"TZ2009L169"
10337001,"TZ2009L169"
10337001,"TZ2009L169"
100306301316,"TZ2009L169"
10209003,"TZ2009L170"
10211311,"TZ2009L170"
10214004,"TZ2009L170"
10506001,"TZ2009L170"
11503001,"TZ2009L170"
11519301,"TZ2009L170"
6106018,"TZ2009L170"
7122050,"TZ2009L170"
7124001,"TZ2009L170"
7320006,"TZ2009L170"
10209003,"TZ2009L170"
10211311,"TZ2009L170"
10211311,"TZ2009L170"
10211311,"TZ2009L170"
10211311,"TZ2009L170"
10214004,"TZ2009L170"
10313001,"TZ2009L170"
10313001,"TZ2009L170"
10313001,"TZ2009L170"
10318003,"TZ2009L170"
10322002,"TZ2009L170"
10337001,"TZ2009L170"
10337001,"TZ2009L170"
10506001,"TZ2009L170"
10506001,"TZ2009L170"
10509001,"TZ2009L170"
10509001,"TZ2009L170"
10509001,"TZ2009L170"
10509001,"TZ2009L170"
11503001,"TZ2009L170"
11519301,"TZ2009L170"
12315002,"TZ2009L170"
220518103004,"TZ2009L170"
100319104001,"TZ2009L170"
100407205006,"TZ2009L170"
100215102002,"TZ2009L170"
100420202003,"TZ2009L170"
11228002,"TZ2009L171"
11228005,"TZ2009L171"
11228002,"TZ2009L171"
11228005,"TZ2009L171"
11228005,"TZ2009L171"
110211305307,"TZ2009L171"
110217301001,"TZ2009L171"
110409105003,"TZ2009L171"
110204103005,"TZ2009L171"
110226105002,"TZ2009L171"
11311306,"TZ2009L173"
10318003,"TZ2009L173"
11311306,"TZ2009L173"
11311306,"TZ2009L173"
11601013,"TZ2009L173"
11401001,"TZ2009L174"
11412003,"TZ2009L174"
7113002,"TZ2009L174"
11210004,"TZ2009L174"
11210004,"TZ2009L174"
11311306,"TZ2009L174"
11401001,"TZ2009L174"
11401001,"TZ2009L174"
11412003,"TZ2009L174"
11412003,"TZ2009L174"
11602331,"TZ2009L174"
12315002,"TZ2009L174"
19208001,"TZ2009L174"
220103201008,"TZ2009L174"
220216104001,"TZ2009L174"
110108301006,"TZ2009L174"
110502204005,"TZ2009L174"
220201106004,"TZ2009L174"
220403104006,"TZ2009L174"
220602201003,"TZ2009L174"
11102005,"TZ2009L175"
11210004,"TZ2009L175"
11212001,"TZ2009L175"
11601013,"TZ2009L175"
11602331,"TZ2009L175"
11609307,"TZ2009L175"
7127063,"TZ2009L175"
