"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
834,135,"MWI","Malawi",8,"Karonga",64,"TA Wasambo",834,"n.a. (99)",NA,"","Unknown","Unknown","",""
835,135,"MWI","Malawi",9,"Kasungu",65,"Kasungu Boma",835,"n.a. (465)",NA,"","Unknown","Unknown","",""
836,135,"MWI","Malawi",9,"Kasungu",65,"Kasungu Boma",836,"n.a. (467)",NA,"","Unknown","Unknown","",""
837,135,"MWI","Malawi",9,"Kasungu",65,"Kasungu Boma",837,"n.a. (472)",NA,"","Unknown","Unknown","",""
838,135,"MWI","Malawi",9,"Kasungu",65,"Kasungu Boma",838,"n.a. (473)",NA,"","Unknown","Unknown","",""
839,135,"MWI","Malawi",9,"Kasungu",65,"Kasungu Boma",839,"n.a. (474)",NA,"","Unknown","Unknown","",""
840,135,"MWI","Malawi",9,"Kasungu",65,"Kasungu Boma",840,"n.a. (476)",NA,"","Unknown","Unknown","",""
841,135,"MWI","Malawi",9,"Kasungu",65,"Kasungu Boma",841,"n.a. (477)",NA,"","Unknown","Unknown","",""
842,135,"MWI","Malawi",9,"Kasungu",66,"Kasungu National Park",842,"n.a. (360)",NA,"","Unknown","Unknown","",""
843,135,"MWI","Malawi",9,"Kasungu",67,"SC Chilowamatambe",843,"n.a. (475)",NA,"","Unknown","Unknown","",""
844,135,"MWI","Malawi",9,"Kasungu",67,"SC Chilowamatambe",844,"n.a. (482)",NA,"","Unknown","Unknown","",""
845,135,"MWI","Malawi",9,"Kasungu",67,"SC Chilowamatambe",845,"n.a. (485)",NA,"","Unknown","Unknown","",""
846,135,"MWI","Malawi",9,"Kasungu",67,"SC Chilowamatambe",846,"n.a. (486)",NA,"","Unknown","Unknown","",""
847,135,"MWI","Malawi",9,"Kasungu",67,"SC Chilowamatambe",847,"n.a. (491)",NA,"","Unknown","Unknown","",""
848,135,"MWI","Malawi",9,"Kasungu",67,"SC Chilowamatambe",848,"n.a. (497)",NA,"","Unknown","Unknown","",""
849,135,"MWI","Malawi",9,"Kasungu",67,"SC Chilowamatambe",849,"n.a. (508)",NA,"","Unknown","Unknown","",""
850,135,"MWI","Malawi",9,"Kasungu",67,"SC Chilowamatambe",850,"n.a. (509)",NA,"","Unknown","Unknown","",""
851,135,"MWI","Malawi",9,"Kasungu",68,"SC Chisikwa",851,"n.a. (332)",NA,"","Unknown","Unknown","",""
852,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",852,"n.a. (507)",NA,"","Unknown","Unknown","",""
853,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",853,"n.a. (513)",NA,"","Unknown","Unknown","",""
854,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",854,"n.a. (524)",NA,"","Unknown","Unknown","",""
855,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",855,"n.a. (525)",NA,"","Unknown","Unknown","",""
856,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",856,"n.a. (533)",NA,"","Unknown","Unknown","",""
857,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",857,"n.a. (539)",NA,"","Unknown","Unknown","",""
858,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",858,"n.a. (540)",NA,"","Unknown","Unknown","",""
859,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",859,"n.a. (556)",NA,"","Unknown","Unknown","",""
860,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",860,"n.a. (561)",NA,"","Unknown","Unknown","",""
861,135,"MWI","Malawi",9,"Kasungu",69,"SC Kawamba",861,"n.a. (565)",NA,"","Unknown","Unknown","",""
862,135,"MWI","Malawi",9,"Kasungu",70,"SC Lukwa",862,"n.a. (438)",NA,"","Unknown","Unknown","",""
863,135,"MWI","Malawi",9,"Kasungu",70,"SC Lukwa",863,"n.a. (478)",NA,"","Unknown","Unknown","",""
864,135,"MWI","Malawi",9,"Kasungu",70,"SC Lukwa",864,"n.a. (484)",NA,"","Unknown","Unknown","",""
865,135,"MWI","Malawi",9,"Kasungu",70,"SC Lukwa",865,"n.a. (489)",NA,"","Unknown","Unknown","",""
866,135,"MWI","Malawi",9,"Kasungu",70,"SC Lukwa",866,"n.a. (494)",NA,"","Unknown","Unknown","",""
867,135,"MWI","Malawi",9,"Kasungu",70,"SC Lukwa",867,"n.a. (500)",NA,"","Unknown","Unknown","",""
868,135,"MWI","Malawi",9,"Kasungu",71,"SC M'nyanja",868,"n.a. (378)",NA,"","Unknown","Unknown","",""
869,135,"MWI","Malawi",9,"Kasungu",71,"SC M'nyanja",869,"n.a. (384)",NA,"","Unknown","Unknown","",""
870,135,"MWI","Malawi",9,"Kasungu",71,"SC M'nyanja",870,"n.a. (386)",NA,"","Unknown","Unknown","",""
871,135,"MWI","Malawi",9,"Kasungu",71,"SC M'nyanja",871,"n.a. (392)",NA,"","Unknown","Unknown","",""
872,135,"MWI","Malawi",9,"Kasungu",71,"SC M'nyanja",872,"n.a. (399)",NA,"","Unknown","Unknown","",""
873,135,"MWI","Malawi",9,"Kasungu",72,"SC Njombwa",873,"n.a. (514)",NA,"","Unknown","Unknown","",""
874,135,"MWI","Malawi",9,"Kasungu",72,"SC Njombwa",874,"n.a. (520)",NA,"","Unknown","Unknown","",""
875,135,"MWI","Malawi",9,"Kasungu",72,"SC Njombwa",875,"n.a. (532)",NA,"","Unknown","Unknown","",""
876,135,"MWI","Malawi",9,"Kasungu",72,"SC Njombwa",876,"n.a. (536)",NA,"","Unknown","Unknown","",""
877,135,"MWI","Malawi",9,"Kasungu",72,"SC Njombwa",877,"n.a. (547)",NA,"","Unknown","Unknown","",""
878,135,"MWI","Malawi",9,"Kasungu",72,"SC Njombwa",878,"n.a. (557)",NA,"","Unknown","Unknown","",""
879,135,"MWI","Malawi",9,"Kasungu",72,"SC Njombwa",879,"n.a. (559)",NA,"","Unknown","Unknown","",""
880,135,"MWI","Malawi",9,"Kasungu",73,"SC Simlemba",880,"n.a. (385)",NA,"","Unknown","Unknown","",""
881,135,"MWI","Malawi",9,"Kasungu",73,"SC Simlemba",881,"n.a. (388)",NA,"","Unknown","Unknown","",""
882,135,"MWI","Malawi",9,"Kasungu",73,"SC Simlemba",882,"n.a. (395)",NA,"","Unknown","Unknown","",""
883,135,"MWI","Malawi",9,"Kasungu",73,"SC Simlemba",883,"n.a. (397)",NA,"","Unknown","Unknown","",""
884,135,"MWI","Malawi",9,"Kasungu",73,"SC Simlemba",884,"n.a. (398)",NA,"","Unknown","Unknown","",""
885,135,"MWI","Malawi",9,"Kasungu",73,"SC Simlemba",885,"n.a. (406)",NA,"","Unknown","Unknown","",""
886,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",886,"n.a. (356)",NA,"","Unknown","Unknown","",""
887,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",887,"n.a. (367)",NA,"","Unknown","Unknown","",""
888,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",888,"n.a. (374)",NA,"","Unknown","Unknown","",""
889,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",889,"n.a. (383)",NA,"","Unknown","Unknown","",""
890,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",890,"n.a. (389)",NA,"","Unknown","Unknown","",""
891,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",891,"n.a. (396)",NA,"","Unknown","Unknown","",""
892,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",892,"n.a. (402)",NA,"","Unknown","Unknown","",""
893,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",893,"n.a. (403)",NA,"","Unknown","Unknown","",""
894,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",894,"n.a. (405)",NA,"","Unknown","Unknown","",""
895,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",895,"n.a. (409)",NA,"","Unknown","Unknown","",""
896,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",896,"n.a. (410)",NA,"","Unknown","Unknown","",""
897,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",897,"n.a. (413)",NA,"","Unknown","Unknown","",""
898,135,"MWI","Malawi",9,"Kasungu",74,"TA Chulu",898,"n.a. (414)",NA,"","Unknown","Unknown","",""
899,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",899,"n.a. (331)",NA,"","Unknown","Unknown","",""
900,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",900,"n.a. (344)",NA,"","Unknown","Unknown","",""
901,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",901,"n.a. (351)",NA,"","Unknown","Unknown","",""
902,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",902,"n.a. (357)",NA,"","Unknown","Unknown","",""
903,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",903,"n.a. (362)",NA,"","Unknown","Unknown","",""
904,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",904,"n.a. (363)",NA,"","Unknown","Unknown","",""
905,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",905,"n.a. (365)",NA,"","Unknown","Unknown","",""
906,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",906,"n.a. (371)",NA,"","Unknown","Unknown","",""
907,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",907,"n.a. (373)",NA,"","Unknown","Unknown","",""
908,135,"MWI","Malawi",9,"Kasungu",75,"TA Kaluluma",908,"n.a. (377)",NA,"","Unknown","Unknown","",""
909,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",909,"n.a. (418)",NA,"","Unknown","Unknown","",""
910,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",910,"n.a. (423)",NA,"","Unknown","Unknown","",""
911,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",911,"n.a. (446)",NA,"","Unknown","Unknown","",""
912,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",912,"n.a. (456)",NA,"","Unknown","Unknown","",""
913,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",913,"n.a. (471)",NA,"","Unknown","Unknown","",""
914,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",914,"n.a. (479)",NA,"","Unknown","Unknown","",""
915,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",915,"n.a. (483)",NA,"","Unknown","Unknown","",""
916,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",916,"n.a. (490)",NA,"","Unknown","Unknown","",""
917,135,"MWI","Malawi",9,"Kasungu",76,"TA Kaomba",917,"n.a. (499)",NA,"","Unknown","Unknown","",""
918,135,"MWI","Malawi",9,"Kasungu",77,"TA Kapelula",918,"n.a. (411)",NA,"","Unknown","Unknown","",""
919,135,"MWI","Malawi",9,"Kasungu",77,"TA Kapelula",919,"n.a. (416)",NA,"","Unknown","Unknown","",""
920,135,"MWI","Malawi",9,"Kasungu",77,"TA Kapelula",920,"n.a. (417)",NA,"","Unknown","Unknown","",""
921,135,"MWI","Malawi",9,"Kasungu",77,"TA Kapelula",921,"n.a. (424)",NA,"","Unknown","Unknown","",""
922,135,"MWI","Malawi",9,"Kasungu",77,"TA Kapelula",922,"n.a. (440)",NA,"","Unknown","Unknown","",""
923,135,"MWI","Malawi",9,"Kasungu",77,"TA Kapelula",923,"n.a. (445)",NA,"","Unknown","Unknown","",""
924,135,"MWI","Malawi",9,"Kasungu",78,"TA Mwase",924,"n.a. (425)",NA,"","Unknown","Unknown","",""
925,135,"MWI","Malawi",9,"Kasungu",78,"TA Mwase",925,"n.a. (430)",NA,"","Unknown","Unknown","",""
926,135,"MWI","Malawi",9,"Kasungu",78,"TA Mwase",926,"n.a. (435)",NA,"","Unknown","Unknown","",""
927,135,"MWI","Malawi",9,"Kasungu",78,"TA Mwase",927,"n.a. (449)",NA,"","Unknown","Unknown","",""
928,135,"MWI","Malawi",9,"Kasungu",78,"TA Mwase",928,"n.a. (452)",NA,"","Unknown","Unknown","",""
929,135,"MWI","Malawi",9,"Kasungu",78,"TA Mwase",929,"n.a. (460)",NA,"","Unknown","Unknown","",""
930,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",930,"n.a. (563)",NA,"","Unknown","Unknown","",""
931,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",931,"n.a. (573)",NA,"","Unknown","Unknown","",""
932,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",932,"n.a. (577)",NA,"","Unknown","Unknown","",""
933,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",933,"n.a. (590)",NA,"","Unknown","Unknown","",""
934,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",934,"n.a. (593)",NA,"","Unknown","Unknown","",""
935,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",935,"n.a. (594)",NA,"","Unknown","Unknown","",""
936,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",936,"n.a. (596)",NA,"","Unknown","Unknown","",""
937,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",937,"n.a. (600)",NA,"","Unknown","Unknown","",""
938,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",938,"n.a. (610)",NA,"","Unknown","Unknown","",""
939,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",939,"n.a. (625)",NA,"","Unknown","Unknown","",""
940,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",940,"n.a. (631)",NA,"","Unknown","Unknown","",""
941,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",941,"n.a. (634)",NA,"","Unknown","Unknown","",""
942,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",942,"n.a. (638)",NA,"","Unknown","Unknown","",""
943,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",943,"n.a. (646)",NA,"","Unknown","Unknown","",""
944,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",944,"n.a. (649)",NA,"","Unknown","Unknown","",""
945,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",945,"n.a. (654)",NA,"","Unknown","Unknown","",""
946,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",946,"n.a. (655)",NA,"","Unknown","Unknown","",""
947,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",947,"n.a. (671)",NA,"","Unknown","Unknown","",""
948,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",948,"n.a. (681)",NA,"","Unknown","Unknown","",""
949,135,"MWI","Malawi",9,"Kasungu",79,"TA Santhe",949,"n.a. (729)",NA,"","Unknown","Unknown","",""
950,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",950,"n.a. (391)",NA,"","Unknown","Unknown","",""
951,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",951,"n.a. (400)",NA,"","Unknown","Unknown","",""
952,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",952,"n.a. (404)",NA,"","Unknown","Unknown","",""
953,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",953,"n.a. (407)",NA,"","Unknown","Unknown","",""
954,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",954,"n.a. (415)",NA,"","Unknown","Unknown","",""
955,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",955,"n.a. (419)",NA,"","Unknown","Unknown","",""
956,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",956,"n.a. (420)",NA,"","Unknown","Unknown","",""
957,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",957,"n.a. (421)",NA,"","Unknown","Unknown","",""
958,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",958,"n.a. (426)",NA,"","Unknown","Unknown","",""
959,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",959,"n.a. (427)",NA,"","Unknown","Unknown","",""
960,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",960,"n.a. (429)",NA,"","Unknown","Unknown","",""
961,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",961,"n.a. (433)",NA,"","Unknown","Unknown","",""
962,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",962,"n.a. (439)",NA,"","Unknown","Unknown","",""
963,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",963,"n.a. (447)",NA,"","Unknown","Unknown","",""
964,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",964,"n.a. (448)",NA,"","Unknown","Unknown","",""
965,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",965,"n.a. (451)",NA,"","Unknown","Unknown","",""
966,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",966,"n.a. (453)",NA,"","Unknown","Unknown","",""
967,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",967,"n.a. (454)",NA,"","Unknown","Unknown","",""
968,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",968,"n.a. (457)",NA,"","Unknown","Unknown","",""
969,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",969,"n.a. (459)",NA,"","Unknown","Unknown","",""
970,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",970,"n.a. (462)",NA,"","Unknown","Unknown","",""
971,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",971,"n.a. (463)",NA,"","Unknown","Unknown","",""
972,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",972,"n.a. (464)",NA,"","Unknown","Unknown","",""
973,135,"MWI","Malawi",9,"Kasungu",80,"TA Wimbe",973,"n.a. (470)",NA,"","Unknown","Unknown","",""
974,135,"MWI","Malawi",10,"Likoma",81,"Lake Malawi",974,"n.a. (136)",NA,"","Unknown","Unknown","",""
975,135,"MWI","Malawi",11,"Lilongwe",82,"Lilongwe City",975,"n.a. (907)",NA,"","Unknown","Unknown","",""
976,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",976,"n.a. (1004)",NA,"","Unknown","Unknown","",""
977,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",977,"n.a. (1039)",NA,"","Unknown","Unknown","",""
978,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",978,"n.a. (1058)",NA,"","Unknown","Unknown","",""
979,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",979,"n.a. (1077)",NA,"","Unknown","Unknown","",""
980,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",980,"n.a. (1083)",NA,"","Unknown","Unknown","",""
981,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",981,"n.a. (1085)",NA,"","Unknown","Unknown","",""
982,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",982,"n.a. (1094)",NA,"","Unknown","Unknown","",""
983,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",983,"n.a. (1099)",NA,"","Unknown","Unknown","",""
984,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",984,"n.a. (1110)",NA,"","Unknown","Unknown","",""
985,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",985,"n.a. (1114)",NA,"","Unknown","Unknown","",""
986,135,"MWI","Malawi",11,"Lilongwe",83,"SC Chitekwele",986,"n.a. (957)",NA,"","Unknown","Unknown","",""
987,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",987,"n.a. (1012)",NA,"","Unknown","Unknown","",""
988,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",988,"n.a. (1020)",NA,"","Unknown","Unknown","",""
989,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",989,"n.a. (846)",NA,"","Unknown","Unknown","",""
990,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",990,"n.a. (849)",NA,"","Unknown","Unknown","",""
991,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",991,"n.a. (870)",NA,"","Unknown","Unknown","",""
992,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",992,"n.a. (889)",NA,"","Unknown","Unknown","",""
993,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",993,"n.a. (900)",NA,"","Unknown","Unknown","",""
994,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",994,"n.a. (916)",NA,"","Unknown","Unknown","",""
995,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",995,"n.a. (965)",NA,"","Unknown","Unknown","",""
996,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",996,"n.a. (989)",NA,"","Unknown","Unknown","",""
997,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",997,"n.a. (992)",NA,"","Unknown","Unknown","",""
998,135,"MWI","Malawi",11,"Lilongwe",84,"SC Mtema",998,"n.a. (993)",NA,"","Unknown","Unknown","",""
999,135,"MWI","Malawi",11,"Lilongwe",85,"SC Njewa",999,"n.a. (1047)",NA,"","Unknown","Unknown","",""
1000,135,"MWI","Malawi",11,"Lilongwe",85,"SC Njewa",1000,"n.a. (1057)",NA,"","Unknown","Unknown","",""
1001,135,"MWI","Malawi",11,"Lilongwe",85,"SC Njewa",1001,"n.a. (1059)",NA,"","Unknown","Unknown","",""
1002,135,"MWI","Malawi",11,"Lilongwe",85,"SC Njewa",1002,"n.a. (1061)",NA,"","Unknown","Unknown","",""
1003,135,"MWI","Malawi",11,"Lilongwe",85,"SC Njewa",1003,"n.a. (1078)",NA,"","Unknown","Unknown","",""
1004,135,"MWI","Malawi",11,"Lilongwe",85,"SC Njewa",1004,"n.a. (1088)",NA,"","Unknown","Unknown","",""
1005,135,"MWI","Malawi",11,"Lilongwe",85,"SC Njewa",1005,"n.a. (1096)",NA,"","Unknown","Unknown","",""
1006,135,"MWI","Malawi",11,"Lilongwe",86,"SC Tsabango",1006,"n.a. (1075)",NA,"","Unknown","Unknown","",""
1007,135,"MWI","Malawi",11,"Lilongwe",86,"SC Tsabango",1007,"n.a. (1090)",NA,"","Unknown","Unknown","",""
1008,135,"MWI","Malawi",11,"Lilongwe",86,"SC Tsabango",1008,"n.a. (1091)",NA,"","Unknown","Unknown","",""
1009,135,"MWI","Malawi",11,"Lilongwe",86,"SC Tsabango",1009,"n.a. (1125)",NA,"","Unknown","Unknown","",""
1010,135,"MWI","Malawi",11,"Lilongwe",86,"SC Tsabango",1010,"n.a. (1135)",NA,"","Unknown","Unknown","",""
1011,135,"MWI","Malawi",11,"Lilongwe",86,"SC Tsabango",1011,"n.a. (1146)",NA,"","Unknown","Unknown","",""
1012,135,"MWI","Malawi",11,"Lilongwe",86,"SC Tsabango",1012,"n.a. (1174)",NA,"","Unknown","Unknown","",""
1013,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1013,"n.a. (1111)",NA,"","Unknown","Unknown","",""
1014,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1014,"n.a. (1131)",NA,"","Unknown","Unknown","",""
1015,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1015,"n.a. (1163)",NA,"","Unknown","Unknown","",""
1016,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1016,"n.a. (1178)",NA,"","Unknown","Unknown","",""
1017,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1017,"n.a. (1205)",NA,"","Unknown","Unknown","",""
1018,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1018,"n.a. (1212)",NA,"","Unknown","Unknown","",""
1019,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1019,"n.a. (1223)",NA,"","Unknown","Unknown","",""
1020,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1020,"n.a. (1224)",NA,"","Unknown","Unknown","",""
1021,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1021,"n.a. (1225)",NA,"","Unknown","Unknown","",""
1022,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1022,"n.a. (1228)",NA,"","Unknown","Unknown","",""
1023,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1023,"n.a. (1255)",NA,"","Unknown","Unknown","",""
1024,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1024,"n.a. (1258)",NA,"","Unknown","Unknown","",""
1025,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1025,"n.a. (1277)",NA,"","Unknown","Unknown","",""
1026,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1026,"n.a. (1278)",NA,"","Unknown","Unknown","",""
1027,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1027,"n.a. (1281)",NA,"","Unknown","Unknown","",""
1028,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1028,"n.a. (1283)",NA,"","Unknown","Unknown","",""
1029,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1029,"n.a. (1297)",NA,"","Unknown","Unknown","",""
1030,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1030,"n.a. (1307)",NA,"","Unknown","Unknown","",""
1031,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1031,"n.a. (1311)",NA,"","Unknown","Unknown","",""
1032,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1032,"n.a. (1322)",NA,"","Unknown","Unknown","",""
1033,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1033,"n.a. (1334)",NA,"","Unknown","Unknown","",""
1034,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1034,"n.a. (1346)",NA,"","Unknown","Unknown","",""
1035,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1035,"n.a. (1348)",NA,"","Unknown","Unknown","",""
1036,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1036,"n.a. (1364)",NA,"","Unknown","Unknown","",""
1037,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1037,"n.a. (1377)",NA,"","Unknown","Unknown","",""
1038,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1038,"n.a. (1389)",NA,"","Unknown","Unknown","",""
1039,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1039,"n.a. (1403)",NA,"","Unknown","Unknown","",""
1040,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1040,"n.a. (1406)",NA,"","Unknown","Unknown","",""
1041,135,"MWI","Malawi",11,"Lilongwe",87,"TA Chadza",1041,"n.a. (1438)",NA,"","Unknown","Unknown","",""
1042,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1042,"n.a. (1003)",NA,"","Unknown","Unknown","",""
1043,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1043,"n.a. (1008)",NA,"","Unknown","Unknown","",""
1044,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1044,"n.a. (1017)",NA,"","Unknown","Unknown","",""
1045,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1045,"n.a. (1019)",NA,"","Unknown","Unknown","",""
1046,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1046,"n.a. (1022)",NA,"","Unknown","Unknown","",""
1047,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1047,"n.a. (1027)",NA,"","Unknown","Unknown","",""
1048,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1048,"n.a. (1032)",NA,"","Unknown","Unknown","",""
1049,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1049,"n.a. (1033)",NA,"","Unknown","Unknown","",""
1050,135,"MWI","Malawi",11,"Lilongwe",88,"TA Chimutu",1050,"n.a. (1040)",NA,"","Unknown","Unknown","",""
