cellphone,number_celphones,rcsi,logFCS,hdds,asset_index,housing_index,nutri_reten_constrained,nutri_avail_constrained,dist_km,maize_price,maize_mktthin,rice_price,rice_mktthin,tmean,floodmax,raincytot,day1rain,maxdaysnorain
0.33333334,0.44444445,0,4.183485,6.7777777,-0.075724244,-0.1871978,1,1,189.13525,44237.199,0.60000002,120080.8,0.60000002,22.57127409,0,654.3858474,64,148
0.33333334,0.46666667,0,2.5775421,2.0666666,,0.37170908,1,1,189.13525,48699.949,0,119666.64,0,22.79118957,0,872.8605089,28,144
0,0,0,1.3862944,1,,2.2580109,1,1,189.13525,53891.602,0,101124.95,0,22.79118957,0,872.8605089,28,144
0,0,0,2.9444389,3,,2.2580109,1,1,189.13525,50316.699,0,103416.7,0,22.79118957,0,872.8605089,28,144
1,2,30,4.1588831,6,-0.39867809,-0.88582069,1,1,57.3773,39309.09,0,91954.547,0,22.3119366,0,886.7180855,46,139
1,3,0,1.3862944,1,,2.2580109,1,1,57.3773,81239.664,0,163223.17,0,22.55996434,0,1117.707625,26,132
0.33333334,0.33333334,16.666666,2.5147774,2.6666667,,1.2100623,1,1,57.3773,78954.547,0,167090.89,0,22.55996434,0,1117.707625,26,132
1,4,0,2.3025851,2,,-0.88582069,1,1,57.3773,45603.512,0,102424.33,0,22.55996434,0,1117.707625,26,132
1,2,3,3.583519,4,-0.39868104,-0.88582069,1,1,57.3773,46709.09,0,101293.93,0,22.3119366,0,886.7180855,46,139
0.66666669,1,0,3.1443613,3.3333333,,0.16211839,1,1,57.3773,56419.707,0,114772.67,0,22.55996434,0,1117.707625,26,132
0.75,1.125,7.125,4.1889954,6.25,-0.39868069,1.8650302,1,1,57.3773,37309.09,0.81818181,79954.547,0,22.75594867,0,1017.602661,35,126
0.71428573,0.85714287,3,2.3229172,1.5714285,,2.2580109,1,1,57.3773,73836.367,0,162181.81,0,22.79482009,0,947.7969891,4,111
1,7,0,3.0445225,2,,-0.88583499,1,1,57.3773,52181.816,0,99090.977,0,22.55996434,0,1117.707625,26,132
0.89999998,1.9,11.2,3.0863004,3,,-0.88582355,1,1,27.324892,71885.453,0,149541.72,0,,,,,
1,3,0,4.5217886,8,2.5079329,-0.88582069,1,1,27.324892,48973.199,0,119624.8,0,,,,,
1,4,0,2.8332133,2,,-0.88582069,1,1,27.324892,54454.051,0,131416.69,0,,,,,
1,3.5,1.1666666,2.8173037,2.1666667,,-0.36185354,1,1,27.324892,53883.43,0,123305.6,0,,,,,
0.66666669,2,5.4444447,4.0512304,6.5555553,0.89314741,-0.88582706,1,1,27.324892,41800,0,125500,0,,,,,
1,2,0,2.0794415,3,,-0.88582069,1,1,27.324892,55016.75,0,118520.83,0,,,,,
1,1,0,4.1431346,6,-0.39867809,-0.88582069,1,1,10.200358,47400,0,98100,0,,,,,
0.5714286,0.85714287,5.7142859,4.2818213,6.2857141,0.016549518,1.3597692,1,1,10.200358,39415,1,103308,0,,,,,
0.40000001,0.5,4.8000002,2.6340399,2.0999999,,1.31486,1,1,10.200358,76800,0,162000,0,,,,,
0.42857143,0.5714286,12.285714,3.865845,6,-0.39868101,0.46153364,1,1,122.36048,40666.668,0,111666.66,0,21.93672917,0,895.0053978,41,115
0.66666669,1.3333334,5.5,2.824594,2.3333333,,-0.88582784,1,1,122.36048,44314.887,0,111296.22,0,22.07692961,0,922.9731485,27,100
1,1,0,2.3978953,2,,-0.88582069,1,1,122.36048,50375,0,108472.25,0,22.07692961,0,922.9731485,27,100
0.5,0.5,3.875,2.6484432,2.5,,0.68608975,1,1,113.04288,81818.18,1,164545.5,1,23.42510122,0,1159.993521,15,83
0.33333334,0.44444445,0.8888889,4.0499763,6.3333335,-0.39868072,0.16211522,1,1,113.04288,44213.398,0,109333.2,0,23.66733195,0,913.3734915,9,98
0.85714287,1.1428572,1.2857143,4.3143291,7.1428571,-0.39867893,-0.88582069,1,1,188.63052,27258.199,0,105750,0,,,,,
0.83333331,1.5,0,2.8315883,2.1666667,,-0.36184877,1,1,188.63052,57458.25,0,169166.8,0,,,,,
1,1.6,2,4.1847224,6.5999999,0.76396573,-0.88582355,1,1,187.33296,28727,0,104773,0,,,,,
1,1.6,0,2.8657579,2.4000001,,-0.88582641,1,1,187.33296,50722.172,0,113888.8,0,,,,,
0.44444445,0.44444445,0.66666669,3.0431454,2.6666667,,1.2100623,0.8888889,0.8888889,93.769577,50722.172,0,113888.8,0,,,,,
0.1,0.1,0.60000002,4.0086765,5.4000001,-0.39868101,1.9436263,1,1,93.769577,29950,0,108000,0,,,,,
0.11111111,0.11111111,3,4.3137264,5.6666665,-0.39868101,1.5593785,1,1,49.626862,29050,0,88000,0,,,,,
0.60000002,0.89999998,7,2.5339904,2.0999999,,1.3148586,1,1,49.626862,74750,0,171000,0,,,,,
1,1,0,4.2341065,7,-0.39868096,-0.88583499,1,1,49.626862,27258.199,0,105750,0,,,,,
1,1.5,4,2.9261012,3,,-0.88582784,1,1,49.626862,41375,0,110000,0,,,,,
0.75,1,0.5,4.2666712,6.75,-0.39868104,-0.099869952,1,1,22.92749,28727,0,104773,0,,,,,
0.5,0.60000002,2.5999999,2.9500182,2.0999999,,1.000474,1,1,22.92749,50722.172,0,113888.8,0,,,,,
0.25,0.25,1,4.1209569,5.75,-0.39868098,1.4720494,1,1,22.92749,29950,0,108000,0,,,,,
0.36363637,0.72727275,0.63636363,3.8904884,5.181818,-0.39868101,1.4005997,1,1,72.295151,30246.334,0,93907.336,0,18.87049605,0,776.8056628,47,107
0.60000002,0.93333334,3.5999999,2.7950394,2.2857144,,0.58129591,1,1,72.295151,74416.664,0,190416.67,0,20.72615079,0,839.4396849,26,99
0,0,0,2.0794415,1,,2.2580109,1,1,72.295151,43583.332,0,110000,0,20.72615079,0,839.4396849,26,99
0.125,0.125,0.75,4.1084857,6,-0.39868101,2.2580109,1,1,75.748932,31000,0,95000,0,,,,,
0.5,0.66666669,13.166667,2.9006021,2.1666667,,-0.10607412,1,1,75.748932,34199.801,0,104833.4,0,,,,,
1,1.5,14,1.74062,1.5,,-0.88582069,1,1,54.802025,55612.5,0,157916.56,0,,,,,
0.5,0.875,7.75,2.720459,2.375,,0.29311436,1,1,54.802025,79581.82,0,182181.84,0,,,,,
1,4,0,3.1780539,2,,-0.88582069,1,1,54.802025,45133.301,0,111999.92,0,,,,,
0.60000002,1,5.9000001,4.2353873,6.4000001,-0.39868045,0.37171051,1,1,54.802025,29686.559,0,128250,0,,,,,
1,2,0,4.3757572,6,2.5079327,-0.88582069,1,1,54.802025,43200,0,124000,0,,,,,
0.27272728,0.27272728,0.90909094,3.9587474,5.818182,-0.39868101,0.54318976,1,1,6.5379605,31000,0,95000,0,18.87049605,0,748.379049,47,110
0.58333331,0.75,0.25,2.7437623,2.3333333,,-0.09986876,1,1,6.5379605,34199.801,0,104833.4,0,20.72615079,0,998.037485,29,88
1,1.3333334,5.6666665,4.1079521,7,-0.39868006,0.16212316,1,1,128.60233,48650.777,0,122000,0,,,,,
0.5714286,1.1428572,7.8571429,3.9340043,6,0.016550396,-0.8858248,1,1,128.60233,40450.332,0,102549.34,0,,,,,
0.42857143,0.85714287,11.714286,2.5098467,2.7142856,,-0.43670598,1,1,128.60233,77838.891,0.44444445,169746.91,0.44444445,,,,,
1,1.5,16.5,2.4708214,2.5,,-0.88582069,1,1,128.60233,73619.469,0,149930.59,0,,,,,
1,1,24,2.3025851,1,,-0.88582069,1,1,128.60233,60537.109,0,107500,0,,,,,
1,1,0,3.2854414,3,,-0.88582069,1,1,128.60233,61676.418,0,110199.09,0,,,,,
1,3,0,1.0986123,1,,-0.88582069,1,1,128.60233,59666.668,0,110518.55,0,,,,,
1,3,0,1.7917595,1,,-0.88582069,1,1,111.62723,54150.789,0,107103.24,0,21.43134007,0,1125.604392,9,101
0.44444445,0.66666669,19.111111,3.815614,5.3333335,-0.39868101,-0.18720099,1,1,111.62723,49028.57,0,132142.86,0,22.44896966,0,971.9521589,8,118
0.69999999,1.3,8.3999996,2.7215428,2,,-0.25706297,1,1,111.62723,50392.855,0,126428.57,0,21.43134007,0,1125.604392,9,101
1,3,0,4.2408867,6.5,1.0546273,-0.88582069,1,1,111.62723,47873.57,0.85714287,158187.14,0.85714287,22.44896966,0,971.9521589,8,118
1,1.3333334,7.3333335,2.4332657,1.6666666,,-0.88582546,1,1,111.62723,65892.859,0,109464.32,0,21.43134007,0,1125.604392,9,101
0.11111111,0.22222222,19.333334,3.7060881,4.5555553,-0.39868101,-0.19547004,1,1,141.21338,38233.332,0,103990.66,0,23.03278704,0,965.0059387,8,103
0.66666669,0.66666669,14,2.0652163,2.2222223,,-0.016678207,1,1,141.21338,79194.445,0.66666669,167907.39,0.66666669,22.71084126,0,1122.392589,6,94
1,1,0,0.69314718,1,,-0.88582069,1,1,141.21338,52201.133,0,123444.4,0,22.71084126,0,1122.392589,6,94
1,2,7,2.6741486,1,,2.2580109,1,1,144.87209,78666.672,1,166111.09,1,21.03107072,0,1178.871818,6,91
0.11111111,0.11111111,8.1111107,3.6244862,5.2222223,-0.39868101,0.86074603,1,1,144.87209,47200,0,130000,0,22.15760604,0,992.0549258,7,101
0.22222222,0.22222222,9.4444447,2.141686,2,,0.86074603,1,1,144.87209,49125,0,125000,0,21.03107072,0,1178.871818,6,91
0,0,0,3.9889841,4,-0.39868104,2.2580109,1,1,144.87209,45500,1,159167,1,22.15760604,0,992.0549258,7,101
0,0,7,3.3141861,4,,2.2580109,1,1,144.87209,66225,0,110000,0,21.03107072,0,1178.871818,6,91
1,1,0,4.3017082,6,-0.39868098,0.68608797,1,1,101.04385,45695,0,130000,0,21.86393078,0,944.6619156,7,102
0.27272728,0.36363637,3.4545455,3.9047854,5.818182,-0.39868101,1.6864026,1,1,101.04385,39792,0,122500,0,21.86393078,0,944.6619156,7,102
0.61538464,0.84615386,6.6923075,2.6813636,2.5384614,,0.5651719,1,1,101.04385,78666.672,1,166111.09,1,21.02295784,0,1162.723325,5,100
1,2,3.5,2.1653666,2,,0.68608797,1,1,101.04385,80550,0,145000,0,21.02295784,0,1162.723325,5,100
1,2,0,2.7725887,1,,-0.88583499,1,1,101.04385,66000,0,110000,0,21.02295784,0,1162.723325,5,100
0.5,0.69999999,8.1000004,3.7533603,5.0999999,-0.39868104,1.3148571,1,1,144.39311,46123,0,123077,0,,,,,
0.33333334,0.33333334,8.416667,2.1663101,2.4166667,,1.7340366,1,1,144.39311,49125,0,125000,0,,,,,
0.5,0.75,10,3.6343236,5.5,-0.39868069,-0.099873528,1,1,102.8253,39792,0,122500,0,,,,,
0.77777779,1.2222222,9.2222223,2.5503411,2.3333333,,-0.18720257,1,1,102.8253,78666.672,1,166111.09,1,,,,,
0.375,0.6875,9.5625,2.5902603,1.5,,0.88257831,1,1,30.356779,52733.336,0,106888.96,0,21.90890493,0,1263.41823,6,65
0,0,2,2.7725887,1,,2.2580109,1,1,30.356779,76542.859,0.80000001,168103.16,0.80000001,22.81593735,0,1068.128962,0,70
1,2,22,3.1780539,3,,-0.88582069,1,1,30.356779,45375,0,113999.84,0,21.90890493,0,1263.41823,6,65
0.5,0.5,11,3.8705497,6.5,-0.39868101,0.68609512,1,1,30.356779,46000,0.80000001,159564.41,0.80000001,22.50093028,0,972.2891995,8,78
0.30000001,0.80000001,9,4.0334706,5.5,-0.39868101,0.68608797,1,1,30.356779,45972,0.80000001,124455.6,0.80000001,22.50093028,0,972.2891995,8,78
0.25,0.41666666,9.916667,3.7699637,5.3333335,-0.39868075,0.68608797,1,1,84.539772,39792,0,122500,0,21.86393078,0,921.44631,7,94
0.38461539,0.76923078,14.153846,1.9744555,1.7692307,,1.0488393,1,1,84.539772,78666.672,1,166111.09,1,21.02295784,0,1191.619182,5,85
1,1.5,1,2.1097538,1.5,,-0.88582784,1,1,84.539772,80550,0,145000,0,21.02295784,0,1191.619182,5,85
0.69999999,0.89999998,12.6,4.1345277,6.1999998,-0.39868075,-0.88583213,1,1,41.868023,50203,0,125189.34,0,,,,,
0.72727275,1.1818181,5.090909,2.593066,2.1818182,,-0.88583112,1,1,41.868023,56129.613,0,108425.97,0,,,,,
1,1,0,4.1972017,6,-0.39867809,-0.88582069,0,0,41.868023,52819.332,0.66666669,136153,0.66666669,,,,,
1,2,0,3.4177268,3,,-0.88582069,0,0,41.868023,65750,0,108750.09,0,,,,,
1,1,0,4.1972017,6,-0.39868096,-0.88582069,0,0,23.451775,45695,0,130000,0,21.57025553,0,959.0216843,9,89
0.5,0.75,14.583333,2.1222377,1.6666666,,-0.36186069,1,1,23.451775,75500,1,166111.09,1,21.85943172,0,1038.439235,0,81
0.33333334,0.33333334,20.555555,3.670702,5.5555553,-0.39868101,-0.53651881,1,1,23.451775,39792,0,122500,0,21.57025553,0,959.0216843,9,89
0.89999998,1.6,9.6000004,4.3050303,6.9000001,-0.39868101,-0.57144326,1,1,157.87589,45100,0,120625,0,23.66733195,0,815.5178478,35,132
0.77777779,1.5555556,9.5555553,2.8154399,2.2222223,,-0.18719463,1,1,157.87589,52666.672,0,106111.2,0,23.42510122,0,965.3074639,23,111
1,2,13,2.6390574,1,,-0.88583499,1,1,157.87589,66000,0,110000,0,23.42510122,0,965.3074639,23,111
1,1,3.5,3.5850599,5.5,-0.39868098,-0.88582784,1,1,58.003136,43960.332,0,128333.34,0,24.19782313,0,974.191578,9,78
0,0,13,3.3322046,2,,2.2580109,1,1,58.003136,67641.086,0,146458.33,0,23.93799703,0,1119.891769,23,66
0.125,0.375,20.375,4.022059,6,-0.39868063,2.2580109,0.25,0.25,58.003136,38637.5,0,107457.34,0,24.19782313,0,974.191578,9,78
0.45454547,0.63636363,21.181818,2.622916,2.7272727,,1.972208,0.18181819,0.18181819,58.003136,81594.445,0.66666669,183332.39,0.66666669,23.93799703,0,1119.891769,23,66
1,1,4,4.3597813,6.5,-0.39868104,0.68609512,1,1,58.003136,42778.367,0,131763.8,0,24.19782313,0,974.191578,9,78
1,1.3333334,3.3333333,2.8332813,2.3333333,,-0.88582546,1,1,58.003136,81998.625,0,158159.77,0,23.93799703,0,1119.891769,23,66
1,4,0,1.0986123,1,,-0.88582069,1,1,58.003136,59312.625,0,114131.96,0,23.93799703,0,1119.891769,23,66
1,2,2,2.5922942,1.5,,0.68608797,0,0,58.003136,63930.543,0,120937.5,0,23.93799703,0,1119.891769,23,66
1,3,0,2.1972246,2,,-0.88583499,1,1,107.8091,54436.5,0,110436.5,0,22.31282992,0,937.9939681,7,109
0.75,0.75,6.5,3.8471456,5.75,-0.39868101,-0.49285427,1,1,107.8091,55714.285,0,140714.28,0,22.54621619,0,655.5365548,7,130
0.86666667,1.3333334,0.93333334,2.9806652,2.4666667,,-0.67624527,1,1,107.8091,53278.629,0,115166.66,0,22.31282992,0,937.9939681,7,109
1,1,0,4.1271343,4,-0.39868096,-0.88582069,1,1,107.8091,50016.43,0,159890.28,0,22.54621619,0,655.5365548,7,130
0.875,1.125,8.875,2.5844297,2.125,,1.0790687,1,1,73.458145,78636.359,0,157272.7,0,,,,,
0.40000001,0.5,5.8000002,4.0253577,5.4000001,-0.39868101,1.0004725,1,1,73.458145,43600,0,115666.6,0,,,,,
1,2,30,1.7917595,1,,2.2580109,1,1,73.458145,71666.75,0,152291.8,0,,,,,
0,0,17,2.7725887,4,,2.2580109,1,1,73.458145,52958.25,0,108750,0,,,,,
1,2,0,4.2484951,6,-0.39868104,2.2580109,1,1,73.458145,44444,0,127278,0,,,,,
0.375,0.5,2.75,4.3038979,5.625,-0.39868066,1.4720529,1,1,52.583542,46510.5,0,127356.16,0,24.40108121,0,618.584419,20,127
0.625,1.875,0.875,2.831218,2.125,,1.0790722,1,1,52.583542,53268.5,0,117361.12,0,24.053528,0,873.4338623,7,103
1,1,0,4.1026435,6,-0.39868096,-0.88582069,1,1,52.583542,48009.5,0,155256.5,0,24.40108121,0,618.584419,20,127
1,2,3,3.2896256,3,,-0.88582069,1,1,52.583542,52465.25,0,116909.75,0,24.053528,0,873.4338623,7,103
1,2.3333333,1.3333334,2.4796572,2,,0.16212316,0.66666669,0.66666669,52.583542,53736.168,0,117395.84,0,24.053528,0,873.4338623,7,103
0,0,3,3.7256935,5,-0.39868104,2.2580109,1,1,72.776329,46472.5,0.21428572,130116.93,0.21428572,23.626444,0,694.1927244,46,139
1,1,7,2.7706318,1.5,,0.68608797,1,1,72.776329,52920.641,0,112916.68,0,23.44763182,0,936.2067207,25,123
0.41666666,0.83333331,16.416666,3.9088366,4.0833335,-0.39868078,1.4720494,1,1,72.776329,39583.93,0,103971.43,0,23.626444,0,694.1927244,46,139
0.5,1,22.299999,1.9448218,1.7,,1.31486,1,1,72.776329,78696.102,0,161899.34,0,23.44763182,0,936.2067207,25,123
1,2.3333333,0,2.7688241,3.3333333,,0.16211839,1,1,72.776329,49061.449,0,108273.83,0,23.44763182,0,936.2067207,25,123
0.71428573,1.4285715,4.5714288,2.6161768,2.7142856,,0.46152955,1,1,72.776329,55263.141,0,116815.45,0,23.44763182,0,936.2067207,25,123
1,2,0,4.1972017,6,-0.3986811,-0.88583499,1,1,72.776329,48394.215,0,159711.72,0,23.626444,0,694.1927244,46,139
1,2,1,4.123764,5.6666665,-0.39868006,1.210067,1,1,72.776329,46307.715,0,126902.86,0,23.626444,0,694.1927244,46,139
1,2,0,2.5649493,3,,-0.88583499,1,1,72.776329,53059.465,0,109330.38,0,23.44763182,0,936.2067207,25,123
0.5,1,5.375,4.2893734,6.375,-0.39868101,0.68609333,1,1,70.978783,49128.5,0,132509.25,0,22.91760909,0,769.4973723,16,117
0.55555558,1.2222222,3.6666667,2.7720182,2.5555556,,0.16211998,1,1,70.978783,55027.773,0,110173.6,0,22.78565311,0,922.1102433,7,117
1,2,0,3.5263605,4,,-0.88582069,1,1,70.978783,52000,0,113385.4,0,22.78565311,0,922.1102433,7,117
1,2,0,4.2484951,8,-0.39868104,-0.88582069,1,1,70.978783,51028.75,0,157981,0,22.91760909,0,769.4973724,16,117
1,4,0,2.2662997,2.5,,0.68609512,1,1,70.978783,56421.813,0,108541.69,0,22.78565311,0,922.1102433,7,117
1,1,0,2.7725887,3,,-0.88582069,1,1,70.978783,56427.125,0,109947.94,0,22.78565311,0,922.1102433,7,117
1,2.5,0,2.8441825,2.5,,-0.88583022,1,1,83.268814,69422.219,0,166848.48,0,,,,,
1,1,0,2.7725887,3,,-0.88583499,0,0,83.268814,58587.945,0,120601.79,0,,,,,
1,1.5714285,3.7142856,4.1278048,5.7142859,0.43178055,-0.43670395,1,1,83.268814,45092.602,0,123916.65,0,,,,,
1,2,9,2.0471723,2.5,,-0.88582784,1,1,83.268814,59242.621,0,129046.24,0,,,,,
1,1,0,1.8718022,3,,0.64889866,1,1,83.268814,61981.473,0,112300.97,0,,,,,
0,0,9,4.2556129,6,-0.39868104,-0.88583499,1,1,83.268814,54145.668,0,144731.33,0,,,,,
1,2.5,3,4.3019605,8,-0.39867809,-0.88582069,0.5,0.5,83.268814,53208.332,0,130353.22,0,,,,,
1,1,0,2.1783545,1.5,,-0.88582784,1,1,83.268814,59787,0,111347.34,0,,,,,
0.61538464,0.84615386,8.3076925,4.0080237,5.6923075,-0.39868081,0.80700946,1,1,119.10255,58333.332,0,143333.33,0,22.41667947,0,826.5711164,15,129
0.60000002,0.80000001,1.9,3.0649793,2.8,,1.0004768,1,1,119.10255,54648.109,0,124444.45,0,21.88557685,0,925.9379505,6,116
0.60000002,1.6,0,2.8339937,3,,1.0004754,1,1,119.10255,58761.133,0,123111.07,0,21.88557685,0,925.9379505,6,116
0.60000002,1.4,3.4000001,2.1476269,1.6,,0.37170336,1,1,119.10255,60611.082,0,107500.16,0,21.88557685,0,925.9379505,6,116
1,1,0,4.2904596,7,-0.39868098,2.2580109,1,1,118.56504,48069.398,0.5,126926.1,0.5,22.34297713,0,771.7722249,21,132
1,1,0,2.9444389,4,,-0.88583499,1,1,118.56504,52275.016,0,112833.35,0,22.38562915,0,856.8731759,25,121
0.40000001,0.80000001,0,2.6513424,2.2,,1.6292417,1,1,118.56504,76121.813,0,162954.56,0,22.38562915,0,856.8731759,25,121
0.5,0.5,12.875,3.8761346,5,-0.39868101,1.8650302,1,1,118.56504,45940,0,105349.98,0,22.34297713,0,771.7722249,21,132
0.5,1,0,3.0910425,2.5,,2.2580109,1,1,118.56504,74525.023,0,156479.16,0,22.38562915,0,856.8731759,25,121
0.66666669,0.83333331,1.6666666,2.5894418,2.5,,2.2580109,1,1,118.56504,56710.02,0,117116.63,0,22.38562915,0,856.8731759,25,121
0.5,0.5,0,4.182662,6,-0.39868098,2.2580109,1,1,118.56504,48721.398,0,126447.2,0,22.34297713,0,771.7722249,21,132
0.69230771,1.2307693,8.6923075,4.295691,6.0769229,-0.39868101,0.80700731,1,1,121.6447,47771.453,0.45454547,127432.82,0.45454547,22.63223077,0,821.281237,18,129
0.80000001,1.0666667,1.8,2.6742456,2,,1.0004745,1,1,121.6447,52340.922,0,112575.77,0,22.46174622,0,858.6593158,23,111
0,0,0,2.9444389,2,,2.2580109,1,1,121.6447,48472.176,0,108585.91,0,22.46174622,0,858.6593158,23,111
0.5,0.5,21,4.2010317,6.5,-0.39868101,-0.88583499,1,1,121.6447,49430,0,158642.45,0,22.63223077,0,821.281237,18,129
0.66666669,1,7,2.8889973,2.3333333,,1.2100623,1,1,121.6447,57693.113,0,101420.43,0,22.46174622,0,858.6593158,23,111
1,3,0,2.6390574,2,,-0.88583499,1,1,121.6447,54166.637,0,104772.77,0,22.46174622,0,858.6593158,23,111
0.5,0.5,5.5,2.8518913,2.5,,-0.88583499,1,1,148.57547,56563.477,0,130476.19,0,22.31282992,0,892.5319706,8,111
0.5,1,16.6,4.1049428,6,-0.39868072,0.37170479,1,1,148.57547,45485.715,0,109095.23,0,22.54621619,0,871.1249073,6,111
0.66666669,1.3333334,8.666667,2.8036516,2.3333333,,0.16211648,1,1,148.57547,66059.539,0,155506.08,0,22.31282992,0,892.5319706,8,111
0.5,1.5,4,3.1471715,3,,-0.88582784,1,1,148.57547,60754.77,0,125999.95,0,22.31282992,0,892.5319706,8,111
0.69999999,1.1,5.0999999,4.2267513,5.5999999,-0.39868104,-0.25706583,1,1,101.65991,44792,0,132500,0,23.52844368,0,640.8810528,47,149
0.875,1.5,4.5625,2.5619175,1.875,,-0.09987174,1,1,101.65991,53000,0,110000,0,23.35241134,0,779.9384994,25,139
0.5,0.5,0,3.6512482,3.5,-0.39868098,2.2580109,1,1,101.65991,48000,0,161154,0,23.52844368,0,640.8810528,47,149
1,6,0,1.0986123,1,,-0.88582069,1,1,101.65991,53000,0,110000,0,23.35241134,0,779.9384994,25,139
0,0,11,3.5553482,5,-0.39868096,2.2580109,1,1,109.51045,46992,0,133115.5,0,22.78598045,0,643.4781479,46,134
0.84615386,1.6923077,9.4615383,2.7290187,2.3076923,,-0.64399517,1,1,109.51045,77109.086,0,159249.98,0,22.7010452,0,905.8227677,8,126
0.54545456,0.90909094,6.2727275,4.1689048,5.5454545,-0.39868075,-0.028419884,1,1,109.51045,43436.102,0,117611.07,0,22.78598045,0,643.4781479,46,134
1,3,0,2.6578331,1.5,,0.68608797,1,1,109.51045,57830.598,0,128361.1,0,22.7010452,0,905.8227677,8,126
1,2,0,4.4248466,6,-0.39868098,-0.88583499,1,1,109.51045,47019.668,0,131485.5,0,22.78598045,0,643.4781479,46,134
0.83333331,1.5833334,5.75,4.2598,6.5833335,-0.39868078,-0.36185592,1,1,6.2362509,44623,0,132824,0,22.31865334,934.1279543,642.6333039,46,138
0.9285714,1.8571428,2.2142856,2.8341663,2.3571429,,-0.21214862,1,1,6.2362509,47354.207,0,113333.34,0,22.51835977,723.2487468,846.4691687,8,128
1,2,3,4.1666651,6,-0.39868104,-0.88583499,1,1,6.2362509,46708.332,0,147812.17,0,22.31865334,934.1279543,642.6333039,46,138
1,1,0,3.1354942,3,,-0.88582069,1,1,6.2362509,52836.832,0,113333.34,0,22.51835977,723.2487468,846.4691687,8,128
0.54545456,1.0909091,5.818182,4.1063986,5.4545455,-0.13444339,1.4006009,1,1,45.607746,44178.57,0,104835.71,0,,,,,
0.66666669,1,11.166667,2.2667363,1.9166666,,0.9480775,1,1,45.607746,72771.422,0,160194.78,0,,,,,
0.75,1.75,0,2.6092632,2,,0.68609154,1,1,45.607746,54773.855,0,117333.31,0,,,,,
1,1,0,4.356709,7,-0.39867809,-0.88582069,1,1,45.930218,49073.145,0,132124.78,0,22.76454215,0,577.5726399,47,142
0.66666669,1.3333334,3.6666667,2.4377401,1.6666666,,0.16211362,1,1,45.930218,55615.07,0,112005.95,0,22.30787235,0,770.242873,26,141
1,4,0,3.0445225,3,,-0.88582069,1,1,45.930218,52080.34,0,115267.84,0,22.30787235,0,770.242873,26,141
1,2,0,1.8121705,2,,-0.88582069,0.5,0.5,45.930218,50683.281,0,114742.07,0,22.30787235,0,770.242873,26,141
0.89999998,2.3,7.0999999,4.1035519,6.3000002,0.18264234,-0.25705439,1,1,45.930218,48250,0,134642.86,0,22.76454215,0,577.5726399,47,142
0.83333331,1.5,2.8333333,2.7457068,2.6666667,,-0.75792861,1,1,45.930218,55195.285,0,121195.21,0,22.30787235,0,770.242873,26,141
1,3.5,0,4.209404,6.5,1.0546274,-0.88582069,0.5,0.5,45.930218,48530.5,0,128202.43,0,22.76454215,0,577.5726399,47,142
0.80000001,2.2,5.5999999,2.8877892,2.5999999,,-0.25705725,0.80000001,0.80000001,45.930218,54991.02,0,110574.45,0,22.30787235,0,770.242873,26,141
0.71428573,1.2857143,5.1428571,2.1633761,1.7142857,,1.80889,1,1,55.584419,78636.359,0,157272.7,0,23.35241134,0,782.08275,25,144
0.77777779,1.2222222,9.4444447,3.9428844,4.5555553,-0.39868036,1.9086978,1,1,55.584419,43600,0,115666.6,0,23.52844368,0,619.4198248,47,147
1,1,0,3.3322046,3,,-0.88582069,1,1,52.97094,47017.855,0,110773.83,0,23.03333011,0,787.9697551,23,127
0.75,0.91666669,8.333333,4.003778,6.0833335,-0.39868101,0.68608797,1,1,52.97094,45214.285,0,129285.71,0,22.96174138,0,602.3178289,47,145
0.94444442,1.8888888,8.6111107,2.4600043,2.1111112,,0.86074603,1,1,52.97094,53116.742,0,118000,0,23.03333011,0,787.9697551,23,127
1,1,8,2.2512918,2,,2.2580109,1,1,52.97094,52511.82,0,109464.29,0,23.03333011,0,787.9697551,23,127
0,0,0,2.6390574,2,,2.2580109,1,1,52.97094,52440.5,0,112321.43,0,23.03333011,0,787.9697551,23,127
1,2,0,4.3944492,8,-0.39867803,-0.88582069,1,1,52.97094,44523.43,0,128738.29,0,22.96174138,0,602.3178289,47,145
0,0,7,4.4248466,6,-0.39868104,-0.88583499,1,1,64.992447,40251.602,0,122400,0,20.69422155,0,832.7481488,0,117
1,1,0,2.8903718,1,,-0.88582069,1,1,64.992447,61200,0,128416.64,0,20.45261794,0,964.3780335,10,112
0.125,0.125,11.75,3.5718236,5.25,-0.39868098,-0.88583499,1,1,64.992447,38187.602,0,83978.602,0,21.46296909,0,917.5714643,0,102
0.33333334,0.41666666,13.833333,2.4398005,2.1666667,,-0.8858338,1,1,64.992447,61900,0,171166.66,0,20.93504553,0,917.6550278,2,112
1,2,0,3.4499876,5,,-0.88583499,1,1,106.90093,49444.328,0,118333.33,0,21.01484496,0,955.3545081,9,118
0.44444445,0.55555558,9.4444447,3.9686742,6.3333335,-0.39868101,-0.53651607,1,1,106.90093,55000,0,140000,0,21.57025553,0,754.1882525,2,122
0.5,0.91666669,2.9166667,2.4792695,2,,-0.36805889,1,1,106.90093,53350,0,113650,0,21.01484496,0,955.3545081,9,118
1,2,0,3.9889841,7,-0.39868104,-0.88582069,1,1,106.90093,54333,0,146333,0,21.57025553,0,754.1882525,2,122
