"","mkt","2008-01-01","2008-01-08","2008-01-15","2008-01-22","2008-01-29","2008-02-05","2008-02-12","2008-02-19","2008-02-26","2008-03-04","2008-03-11","2008-03-18","2008-03-25","2008-04-01","2008-04-08","2008-04-15","2008-04-22","2008-04-29","2008-05-06","2008-05-13","2008-05-20","2008-05-25","2008-06-03","2008-06-10","2008-06-17","2008-06-24","2008-07-01","2008-07-08","2008-07-15","2008-07-22","2008-07-29","2008-08-05","2008-08-12","2008-08-19","2008-08-26","2008-09-02","2008-09-09","2008-09-16","2008-09-23","2008-09-30","2008-10-07","2008-10-14","2008-10-21","2008-10-28","2008-11-04","2008-11-11","2008-11-18","2008-11-25","2008-12-02","2008-12-09","2008-12-16","2008-12-23","2008-12-30","2009-01-06","2009-01-13","2009-01-20","2009-01-27","2009-02-03","2009-02-10","2009-02-17","2009-02-24","2009-03-03","2009-03-10","2009-03-17","2009-03-24","2009-03-31","2009-04-07","2009-04-14","2009-04-21","2009-04-26","2009-05-05","2009-05-12","2009-05-19","2009-05-26","2009-06-03","2009-06-10","2009-06-17","2009-06-24","2009-06-30","2009-07-07","2009-07-14","2009-07-21","2009-07-28","2009-08-04","2009-08-11","2009-08-18","2009-08-25","2009-09-01","2009-09-08","2009-09-15","2009-09-22","2009-09-29","2009-10-06","2009-10-13","2009-10-20","2009-10-27","2009-11-03","2009-11-10","2009-11-17","2009-11-24","2009-12-01","2009-12-08","2009-12-13","2009-12-20","2009-12-27","2010-01-05","2010-01-12","2010-01-19","2010-01-26","2010-02-02","2010-02-09","2010-02-16","2010-02-23","2010-03-02","2010-03-09","2010-03-16","2010-03-23","2010-03-30","2010-04-06","2010-04-13","2010-04-20","2010-04-25","2010-05-04","2010-05-11","2010-05-18","2010-05-25","2010-06-01","2010-06-08","2010-06-15","2010-06-22","2010-06-29","2010-07-06","2010-07-13","2010-07-20","2010-07-27","2010-08-03","2010-08-10","2010-08-17","2010-08-22","2010-08-29","2010-09-05","2010-09-12","2010-09-19","2010-09-26","2010-10-03","2010-10-10","2010-10-17","2010-10-24","2010-10-31","2010-11-07","2010-11-14","2010-11-21","2010-11-28","2010-12-05","2010-12-12","2010-12-26","2011-01-02","2011-01-09","2011-01-16","2011-01-23","2011-01-30","2011-02-06","2011-02-13","2011-02-20","2011-02-27","2011-03-06","2011-03-13","2011-03-20","2011-03-27","2011-04-03","2011-04-10","2011-04-17","2011-04-24","2015-11-29","2015-12-06","2015-12-13","2015-12-20","2015-12-27","2015-11-01","2015-11-08","2015-11-15","2015-11-22","2016-04-03","2016-04-10","2016-04-17","2016-04-24","2016-01-31","2016-02-07","2016-02-14","2016-02-21","2016-01-03","2016-01-10","2016-01-17","2016-01-24","2016-07-03","2016-07-10","2016-07-17","2016-07-24","2016-05-29","2016-06-05","2016-06-12","2016-06-19","2016-06-26","2016-02-28","2016-03-06","2016-03-13","2016-03-20","2016-03-27","2016-05-01","2016-05-08","2016-05-15","2016-05-22","2016-07-31","2016-08-07","2016-08-14","2016-08-21","2016-10-02","2016-10-09","2016-10-16","2016-09-04","2016-09-11","2016-09-18","2016-12-04","2016-12-11","2016-12-18","2016-12-25","2017-04-02","2017-04-09","2017-04-16","2017-01-29","2017-02-05","2017-02-12","2017-02-19","2017-01-01","2017-01-08","2017-01-15","2017-01-22","2017-02-26","2017-03-05","2017-03-12","2017-03-19","2017-04-30","2017-05-07","2017-05-14","2017-05-21"
"37","NANJIRI"," 98.00"," 98.00","122.50","122.50",NA,"222.00","222.00","222.00","210.00","200.00","200.00","200.00","200.00","165.00","200.00","164.00","198.00","199.00","199.00","199.00","220.00",NA,NA,"220.00","228.00","120.00","225.00","225.00","230.00","230.00","240.00","240.00","240.00","235.00","225.70","237.00","230.00","230.00","230.00","230.00","230.00","210.00","230.00","230.00","230.00","11","230.00","237.20","231.20","235.00","235.00",NA,NA,"235.00","235.00","250.00","179.17","179.17","179.17","179.15","179.15",NA,NA,"151.24","180.48","180.80","180.42","134.44","182.87",NA,"182.11",NA,"184.42",NA,"183.88",NA,"115.03","115.17","117.48",NA,"108.79","108.77","108.11","108.11","109.22","109.48","110.41",NA,NA,"110.17","112.49","122.18","123.17","124.18","125.19","131.11","131.14","130.17","130.21","131.11","130.22","130.21",NA,NA,NA,"130.17","130.27","130.32","130.34","130.35","130.14","130.34",NA,"130.77","130.74",NA,"130.81","130.82","130.82","13","20",NA,"128.42","112.44",NA,"165.50","120.12"," 94.04","120.42","120.42","120.38","120.38",NA,"120.29","120.32","120.74","120.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"691.48","12","694.72",NA,"695.30",NA,"11","11",NA,NA,NA,NA,NA,"699.88","875.50","699.41","700.00",NA,NA,"699.72",NA,"664.68","665.41","665.64","666.31","661.44","671.14","672.48","664.48","664.72","705.21","664.68","636.74","636.66",NA,"642.21","651.27","658.24","661.31",NA,NA,NA,"21","790.00",NA,"16",NA,"950.37",NA,"810.48","817.24","851.43","862.47",NA,NA,NA,"684.41","677.81","668.72","668.74","847.74","841.19","840.18","841.00","667.71","655.31","647.48","638.52",NA,NA,"14","21"
"38","NKHOMA","150.90","206.01","206.01","180.00","187.49",NA,"115.00","170.00",NA,"120.00","100.00","120.00","120.00","120.00","120.00","120.00","156.78","29","122.00",NA,"125.00",NA,NA,"145.50","150.00","150.00","150.00","150.00","150.00","150.00","170.00","200.00","210.00","211.00","210.10","211.10","190.00","175.55","180.50","180.50","195.50","14","194.60","198.80","198.50","200.00","220.80","220.11","221.21","220.00","215.85","240.00",NA,"220.01","220.00","225.85","135.23","135.15","137.10",NA,"122.85",NA,"110.80","111.11","148.95","101.47",NA,"14"," 93.81",NA,"101.47"," 93.43"," 90.11",NA,"100.04","10","112.31","110.40","138.47",NA,"139.79","129.36"," 96.61","138.46","137.12","138.61","25","138.95","130.68","145.92","148.12","150.08","150.91","139.76","149.57","143.47","152.63","138.09","138.47","139.28","136.12","127.46",NA,NA,NA,NA,"142.23","143.16","168.93","160.50","199.99","157.81","144.18","162.80","172.66","164.18","132.19",NA,"130.61","148.18","112.18",NA,"126.14","139.64","139.64","120.36","164.67","164.67","164.67","155.00",NA,"130.30","130.30","150.20","120.63","120.00","130.80","130.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"690.50",NA,"12","710.50",NA,"11","685.50","11","685.70",NA,"430.60","450.55","400.00","870.50",NA,"875.50","675.50","750.80","800.00",NA,NA,"650.70","650.75",NA,"700.50","420.50","450.50",NA,NA,NA,"675.59","675.85","650.50","20","450.50","400.00","400.50","400.50","420.50","720.50","750.60","14",NA,"900.00","900.00","790.50","780.55","785.50","785.50","780.50","785.00","785.50","12","660.00",NA,"650.00","870.50","870.50",NA,"19","800.00","840.00","840.50","870.00",NA,"770.00","770.50","700.50","350.00","380.00","300.00","300.00"
"39","THETE",NA,NA,NA,"22",NA,"140.00","140.00","140.00",NA,"100.00","100.00","100.00","100.00",NA,NA,"110.00","110.00","110.00","120.00","13","130.00",NA,"135.00","140.00","17","140.00","150.00","150.00","150.00","150.00","150.00","140.00",NA,NA,"150.00","150.00","160.00","180.00","180.00","180.00","180.00","190.00","200.00","200.00","200.00","200.00","200.00","190.00","190.00","200.00","200.00","200.00","200.00","200.00","200.00","190.42","180.50","177.82","170.50","100.00","100.00","100.00","100.00","100.00"," 90.00"," 90.00"," 90.00"," 85.00"," 85.00",NA," 85.00"," 80.00"," 80.00"," 76.66"," 77.16"," 80.00"," 80.60"," 77.15"," 80.67"," 80.50"," 83.50"," 90.00"," 90.00"," 90.00"," 95.50"," 85.00"," 85.50"," 90.00",NA,NA,"22","100.00",NA,NA,"10"," 90.50"," 90.00"," 90.00","11","100.00","100.00","100.00",NA,NA,NA,"170.00","170.00","170.00","170.00","160.00",NA,"160.00","100.00","100.00","112.96"," 96.66","102.50",NA,"100.00","105.00","110.00",NA,"105.00","101.88","115.56","146.18","130.00",NA,"145.75","145.75","150.00",NA,NA,NA,"27",NA,NA,"197.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600.00","600.00","700.00","650.00",NA,"600.00",NA,"600.00",NA,"500.00",NA,"550.00","24",NA,NA,NA,NA,"600.00","600.00","600.00",NA,NA,"700.00","500.00","800.00",NA,"600.00","600.00","600.00",NA,NA,NA,"500.00","450.00","450.00","550.00","550.00","600.00","600.00","800.00","800.00","900.00",NA,NA,NA,"10",NA,NA,"900.00",NA,NA,NA,NA,"450.00","450.00","450.00","29",NA,NA,"19",NA,NA,"15","22","350.00","400.00","400.00","450.00","500.00","500.00","500.00","500.00"
"40","MTAKATAKA"," 165.00"," 165.00"," 166.67"," 183.33"," 183.33"," 183.33",NA," 216.67"," 216.67"," 216.67",NA," 183.34"," 183.34"," 116.67",NA," 130.00"," 133.33"," 133.33"," 130.50"," 130.50","20",NA," 161.43",NA,NA," 189.67"," 189.67"," 192.50"," 192.50"," 222.35"," 222.35"," 195.00"," 205.00"," 205.00",NA," 205.00"," 205.00",NA,"23"," 210.00"," 210.00"," 210.00"," 210.00","28"," 210.00"," 210.00"," 210.00","11"," 215.73"," 215.73"," 248.09",NA,NA," 252.00"," 252.00"," 252.00",NA," 248.24","10"," 248.24"," 248.24"," 248.24"," 220.36"," 154.52"," 154.52"," 133.33"," 127.31"," 123.33"," 123.33",NA," 129.66",NA," 136.45"," 136.45"," 146.38"," 147.33"," 158.20"," 162.67"," 164.81"," 164.78"," 160.71"," 162.50",NA," 166.67"," 166.92"," 167.26"," 167.58"," 166.67",NA,"15",NA,"29",NA," 164.29"," 164.00",NA,"11"," 170.66"," 171.67"," 171.69"," 174.51"," 192.86",NA,NA,NA," 195.49","12",NA,"26",NA,NA," 234.18"," 234.71"," 230.11"," 225.33"," 220.15"," 211.28"," 183.50"," 175.68",NA,NA,NA," 143.51"," 153.33"," 150.27"," 130.13"," 146.91"," 141.92"," 139.77"," 140.15"," 140.91"," 141.05",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 472.51","13","12",NA,NA,"11","11",NA," 708.75"," 702.11"," 783.29"," 785.63"," 782.50"," 789.73",NA,NA,NA,NA,NA,NA,"1102.81","10",NA,NA," 600.00"," 821.36"," 990.05"," 993.82","1002.46"," 754.20"," 801.39"," 804.55"," 795.87"," 791.25"," 749.58"," 745.80"," 742.54",NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","22",NA,NA,NA,"19"," 600.00"," 650.00"," 650.00"," 600.00"
"41","CHIMBIYA","123.00","120.00","120.00","120.00",NA,"150.00",NA,NA," 90.00"," 90.00","100.00","100.00","100.00","110.00","110.00","115.00","120.00",NA,"130.00","130.00","130.00",NA,"130.00","140.00","140.00","140.00","150.00","140.00","140.00","140.00","140.00","150.00","150.00","150.00","150.00","150.00","130.00","150.00","23","150.00",NA,"150.14","150.24","150.12","150.24","11","150.78","160.38","160.24","160.32","160.32",NA,NA,"160.00","165.00","170.00","155.55","150.66","150.66","150.18","100.00"," 75.00"," 75.00"," 95.00",NA," 90.00"," 90.00"," 90.22","100.00",NA,NA,"12","154.00",NA,NA,NA,"127.70","130.11","130.00","130.00","131.22","128.12","28","126.42","128.30","120.34","25","125.10","125.10",NA,NA,"127.09","127.16","127.16","137.12","130.38","127.44","127.44","130.14","130.27","130.16","130.16",NA,NA,NA,"145.22","145.22","150.00","165.17","150.59","150.59","150.14","150.17","150.13","150.13","110.24","100.00","100.00","100.00","115.00","120.35",NA,NA,"11","127.40","25","130.42","130.42","130.24","140.14","140.26","140.26","140.21","145.22","140.12","140.37","140.37","145.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"470.18",NA,NA,NA,NA,NA,NA,"15",NA,"470.62",NA,"480.66","500.00",NA,NA,NA,"21","470.52",NA,"480.62",NA,"600.00",NA,"625.46",NA,NA,"600.00","600.00",NA,"630.29",NA,NA,"440.46","20","460.48","500.00","510.33","550.17","570.42","600.26","600.33","630.57","700.00",NA,NA,"10",NA,"665.59",NA,NA,NA,NA,NA,NA,NA,NA,"800.72","800.36","850.47","650.33",NA,NA,NA,NA,NA,NA,NA,NA,"360.23","370.49","380.44","370.44"
"42","BEMBEKE","140.00","140.00",NA,"22",NA,NA,"140.00","150.00","150.00","150.00","11",NA,NA,"110.00",NA,"120.00","120.00","120.00","120.00","13","130.00",NA,"150.00","150.00","150.00","24",NA,NA,"150.00","150.00","29","150.00",NA,"170.00",NA,"170.00",NA,"170.00","170.00","30","170.00","170.00","170.00",NA,"170.00",NA,"170.00","170.00","175.00","175.00","16",NA,NA,NA,NA,NA,"170.00",NA,"175.00",NA," 80.00",NA,NA,"17"," 90.00"," 90.00"," 90.00"," 90.00","100.00",NA,"100.00","12","115.00",NA,"110.00",NA,"120.00","120.00","120.00","120.00",NA,"21","28","140.00",NA,"140.50","140.00","140.50",NA,NA,NA,NA,NA,NA,"140.00","140.00","11","11","11","140.50","140.50","140.50",NA,NA,NA,"140.50","12","140.50","140.50","140.50","140.50","140.50","140.50","140.50","150.00","140.50","110.50"," 95.50",NA,"13",NA,NA,NA,"100.00"," 90.00",NA," 90.00",NA," 90.00","120.00",NA,NA,NA,NA,"27",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13",NA,NA,NA,"11","15","22",NA,NA,NA,NA,NA,NA,NA,"21",NA,"550.00","550.00",NA,NA,"10",NA,NA,NA,NA,"12",NA,"26",NA,NA,"13",NA,NA,NA,NA,NA,"22",NA,NA,"14",NA,"675.41",NA,NA,NA,NA,"18",NA,NA,"18","12",NA,NA,NA,NA,NA,NA,"19",NA,NA,"15","22",NA,NA,NA,NA,"360.00","370.00","380.00","380.00"
"43","LIZULU","172.40","160.00","160.00","160.00",NA,NA,"160.40",NA,"150.00","148.20","160.00","150.00","158.00","148.00","142.00","132.00","160.00","130.00","150.00",NA,"121.00",NA,"136.00","165.00","17","24",NA,"178.20","178.20","190.00","220.00","230.00","12","180.00",NA,"220.00","185.90","186.75","240.00","168.80","188.60","200.40",NA,"188.82","190.20","190.87","214.56","214.06","12","218.62","220.12",NA,NA,NA,"225.00",NA,NA,"204.08",NA,"210.30","214.80","184.42","200.00","220.00","24","193.20",NA,"14","126.22",NA,"126.40","12","124.40",NA,"120.32","10","17",NA,"120.60",NA,"14","21",NA,NA,"118.14","146.37","120.42",NA,NA,NA,"166.67",NA,"10","10","10","10","180.00","10","11","120.42",NA,"178.22",NA,NA,NA,NA,NA,"148.06","178.40",NA,NA,NA,NA,NA,NA,"16","130.13","30",NA,"13",NA,NA,NA,NA,"188.80","160.40",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","12",NA,NA,NA,"11","11","11","11",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,"545.20",NA,NA,"10","17","24",NA,NA,NA,NA,"621.14",NA,NA,NA,"20",NA,"539.21","541.16",NA,NA,NA,NA,NA,"21","836.96",NA,"16",NA,NA,"668.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"21"
"44","SHARPEVALEY",NA,"200.00","200.00","200.00",NA,"221.43","250.00","250.00","26",NA,"222.86","192.86",NA,"124.05","149.00","156.00","138.95","138.95","156.32","156.32","161.46",NA,"112.96",NA,"17","24",NA,NA,"153.97","22","176.50","232.05","12",NA,"220.00","174.22","202.05","16","205.00","156.17","183.16","194.12","237.95","212.05","11","204.70","182.05","11","210.00","257.14",NA,NA,"244.28",NA,NA,"213.75",NA,"215.29","234.38","268.62",NA,NA,NA,NA,"132.63","125.00","139.17",NA,"21",NA," 95.29"," 90.00"," 98.78"," 73.86"," 99.07",NA,"113.71","129.40","139.38","147.27","149.40","21","123.75",NA,"184.25","148.34","25","149.00",NA,NA,"22","29","170.45","13","150.35","168.75","115.34","170.45","175.48","168.43","168.75","170.10",NA,NA,NA,"170.45","172.80","172.10","173.15","172.13","180.15","179.08","175.10","177.19","176.23",NA,"174.82",NA,"175.10","13",NA,NA,"175.15",NA,"165.14","207.51",NA,NA,NA,NA,"29",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"512.33","520.00",NA,"12",NA,"505.00","503.14","524.84","527.46",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.58",NA,NA,"591.44",NA,"12","816.78","26",NA,NA,NA,NA,"27",NA,NA,NA,NA,"850.75","833.84",NA,"21","950.34",NA,"16","825.52","805.47","788.35",NA,NA,NA,NA,"830.44","788.37","800.00","29",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,"19","650.45","680.21","695.72","785.46"
"45","TSANGANO","178.00","178.00","143.55","143.55",NA,"141.20","140.00",NA,"148.81","122.20","144.00",NA,"118.63"," 92.55"," 98.77"," 98.70"," 98.70","120.00","120.00","13","155.00",NA,NA,NA,NA,"24","165.00","165.00","155.56","160.00","162.05","185.55","186.75","192.30","26","185.02","186.75","168.80",NA,"170.00","168.80","171.42","171.42","171.42","171.25","168.79","172.96","164.32","202.09","198.45",NA,"204.87",NA,"120.23",NA,NA,"184.77",NA,"260.10","225.34","202.96","208.16","114.52"," 97.55","24"," 94.02","110.12"," 98.53","107.87",NA," 97.08"," 96.30","115.10",NA,"108.89",NA,NA,"116.24","129.42","125.53","168.85","148.12","152.19","142.36","145.60","146.87","139.42",NA,NA,NA,"22","29",NA,"135.20","141.34",NA,NA,"11","146.11","139.42","145.20","152.23",NA,NA,NA,"145.65","150.09","19",NA,NA,"158.06","164.09","152.50",NA,NA,NA,"23",NA,NA,"13",NA,NA,NA,NA,NA,"173.84","189.15","190.41","187.50","188.30","29",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"561.42","562.19","20",NA,"550.81",NA,"11","22",NA,NA,"750.19","24",NA,NA,NA,"21","575.19","562.19","685.41",NA,NA,"510.42",NA,"858.44",NA,"480.43","480.23","485.34",NA,NA,NA,NA,NA,NA,"735.40","472.22",NA,"475.28","515.35","520.72","14","820.27",NA,NA,"10",NA,"11","18",NA,NA,"18","12",NA,NA,NA,"29",NA,NA,"19",NA,NA,NA,"22",NA,NA,NA,"19","30",NA,"14","21"
"46","NTCHEU"," 175.00"," 175.00"," 175.00"," 184.17"," 184.17"," 184.17","12"," 191.25"," 191.25"," 148.75"," 148.75"," 106.25"," 106.25"," 106.25"," 120.00"," 120.00"," 160.00"," 160.00"," 160.00","13"," 160.00",NA," 160.00"," 160.00"," 170.00"," 200.00"," 200.00"," 200.00"," 200.00"," 200.00"," 240.00"," 240.00"," 240.00"," 240.00"," 240.00"," 240.00"," 240.00"," 240.00"," 200.00"," 200.00"," 200.00"," 240.00"," 240.00"," 200.00"," 200.00"," 225.00"," 225.00"," 225.00"," 225.00"," 225.00","16",NA,NA," 225.00"," 225.00"," 225.00"," 230.00"," 230.00"," 160.00"," 160.00",NA,"  90.00","  84.00",NA,"  86.70","  86.50","  84.70","  86.70","  85.50",NA,NA,"  91.74","  92.78",NA,"  95.92"," 100.04"," 125.00"," 125.00"," 125.00"," 125.00"," 127.50"," 127.70","28"," 127.75"," 172.81"," 128.28","25",NA,NA,NA,NA,NA," 149.33"," 149.50"," 150.00"," 151.01"," 121.25"," 121.74"," 121.78"," 122.18"," 124.25"," 125.18",NA,NA,NA," 125.48"," 150.28"," 150.48",NA," 208.00"," 200.10"," 239.90"," 233.34"," 225.75"," 225.79"," 200.05"," 200.01"," 210.15"," 213.75"," 208.81"," 210.00",NA," 200.08"," 197.78"," 195.68",NA," 184.13"," 188.46"," 192.57"," 195.40"," 173.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA," 604.69",NA,"11"," 605.49"," 678.95"," 538.46","17",NA,NA,NA,NA,"21",NA," 625.53",NA,NA,NA,NA,"17"," 840.15",NA," 748.08"," 749.58",NA,NA," 704.45"," 704.50"," 704.50"," 708.50"," 708.55"," 539.45"," 539.57"," 746.67",NA,NA,NA,NA," 841.08",NA," 990.25",NA,NA," 842.44"," 843.45"," 948.77"," 949.74"," 949.81",NA," 594.54"," 594.88"," 594.72",NA,NA,NA,"19"," 998.84"," 998.88","1005.48","1010.15",NA," 591.24"," 591.30"," 592.46",NA,NA," 517.39"," 517.72"
"47","NTONDA",NA,NA,"15",NA,NA,NA,"12","19","26",NA,NA,NA,NA,NA,NA,"15","22",NA,NA,"13",NA,NA,NA,"10","  95.00","  95.00","  95.00","  95.00","  95.00","22","  95.00","  95.00","  95.00"," 100.00"," 100.00","  92.50"," 110.00"," 110.00",NA," 125.00","10"," 130.00"," 140.00"," 136.25"," 137.00","11","18"," 137.00"," 150.00"," 150.00",NA,NA,NA,NA," 180.00"," 180.00"," 270.00"," 163.75"," 170.00"," 180.00",NA," 108.00",NA,"17",NA,"31",NA,NA,NA,NA,NA,NA,"  90.00","26",NA,"10",NA,"24",NA,NA,NA,NA,"28",NA,"11","  87.20",NA,NA,"  87.26",NA,"22","  87.28","  87.29","  88.29","  88.30","27",NA,"11","17","11","12",NA,NA,NA,NA,"  95.20","12","19",NA,"  95.52","  96.05",NA,NA,NA,NA," 116.11",NA,NA,NA,NA,NA,NA," 105.00"," 105.00",NA," 190.57",NA,NA,"  85.26",NA,"29",NA,"13",NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 975.25"," 980.00",NA,NA,"11"," 955.00","11"," 965.51"," 900.00"," 850.00"," 850.00","24",NA,NA,NA,NA,NA,NA," 990.00",NA,NA," 950.00"," 900.25"," 950.15"," 748.74",NA," 890.00",NA," 895.05",NA,NA,"1050.00"," 950.00"," 900.00",NA," 865.75",NA,"22",NA,NA," 955.05"," 955.05",NA,NA,NA," 970.00"," 980.50"," 985.00",NA,NA,"18","12",NA,NA,NA,"29",NA,"12","19",NA,NA,NA,"22",NA,NA,NA,NA,"30",NA,"14",NA
"48","BALAKA",NA," 149.36"," 149.36"," 149.36"," 134.22"," 175.40","12"," 175.40",NA," 187.04"," 187.04"," 187.04"," 187.04"," 140.11"," 140.11"," 140.11"," 140.11"," 140.11"," 140.11"," 110.66","  13.47",NA,NA," 268.34","  13.47","24"," 268.34",NA," 268.34"," 263.91"," 263.91"," 263.91"," 268.00"," 268.00"," 268.00"," 268.00"," 258.00"," 265.01"," 265.01"," 265.01"," 265.03"," 259.20"," 259.20"," 180.70"," 180.70"," 184.23"," 184.23","11","  84.25","  85.11",NA,"  85.11"," 185.11",NA," 190.97"," 198.03","27"," 199.05"," 196.31"," 196.81"," 196.31"," 188.45",NA," 198.98"," 198.98"," 155.56"," 155.92"," 159.69"," 157.77",NA," 151.78"," 151.78"," 148.77"," 153.29",NA," 160.42"," 163.71"," 154.05"," 194.88"," 195.15",NA," 197.75",NA," 196.89"," 195.41"," 193.57"," 191.50",NA,NA,NA,NA,"29","10",NA,"20","27",NA,"11","17",NA,"12",NA,NA,NA,NA,NA,"12","19",NA,NA," 258.10"," 257.86"," 257.07"," 266.82"," 257.12"," 257.83"," 248.22",NA," 230.17"," 207.37"," 211.00",NA," 195.14"," 190.57"," 190.67","25"," 189.63"," 185.42"," 185.42"," 186.29"," 265.89"," 185.96"," 186.72"," 265.03"," 266.33",NA," 277.77"," 278.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,"12",NA," 603.44"," 603.87"," 602.09"," 603.97"," 618.35"," 618.14"," 619.24"," 620.14"," 612.35"," 615.42"," 617.22"," 616.48"," 615.23"," 616.44"," 615.28"," 615.14"," 619.11"," 618.25"," 617.38"," 619.24",NA,NA,NA,NA,NA," 617.25"," 618.72"," 617.13"," 618.28","27"," 615.32"," 614.15"," 613.20"," 615.25"," 618.54"," 619.24"," 617.23"," 616.38",NA,NA,"16",NA,"11",NA," 623.18",NA,NA,NA," 904.24"," 903.52"," 905.13","1051.20","1052.17","1052.33","1053.18","1050.00","1050.00","1050.00","1050.00","1053.17","1050.17"," 901.20"," 902.13"," 803.14"," 703.14"," 680.14"," 640.31"
"49","NTAJA"," 95.77"," 96.88"," 96.62"," 96.62",NA,"104.00","108.00","107.00","150.00","155.00","155.00","213.33",NA,"212.23","212.24","220.00","240.00","240.00","240.00",NA,"242.00",NA,NA,"247.00","17","24","249.00",NA,"250.00","250.00","29","250.00","250.00","254.00","254.00","255.00",NA,NA,NA,NA,NA,"14","10","28","11","11",NA,NA,"12","12","280.36","12",NA,"280.36","280.55","280.63","324.41","325.40","325.44","324.42","323.39","302.34","294.37","293.74",NA,NA,"286.47",NA,"285.44",NA,"282.38","280.34","280.34","275.37",NA,"277.29","274.44","273.46",NA,"218.42","273.48","270.42",NA,"270.36","268.30",NA,"268.00","285.43",NA,"284.32",NA,"284.22",NA,"13","280.47","278.58","11",NA,"11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,"180.00",NA,NA,NA,NA,NA,NA,NA,"256.28","255.22","254.37",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"609.51","610.70","13","12",NA,"605.18","605.70","605.75","605.91","650.70","647.25","645.11",NA,NA,NA,"14",NA,NA,NA,NA,NA,"670.36","672.36","673.40","679.11","656.36","657.24","657.48",NA,"26","659.41","664.80","666.31","670.50",NA,"649.35","650.27","650.99","652.50","681.52","682.74","684.11","687.55",NA,NA,NA,"687.95","680.34","680.30","708.55","721.50","725.36",NA,"708.55","704.78","704.20","735.91","736.42","737.91","757.67","733.22","735.90","735.51","735.67","720.41","715.90","715.22","710.51","690.45",NA,"14",NA
