"","case_id","lat_modified","lon_modified"
"1953","3103001210",2.4944882,31.09231
"1954","3103001211",2.4944882,31.09231
"1955","3103300030706",0.34773925,32.572136
"1956","3103300051105",NA,NA
"1957","3104300060308",NA,NA
"1958","3105300120203",-0.37803864,31.726009
"1959","3105300300503",0.24053141,31.776928
"1960","3105300300509",-0.12047429,31.879969
"1961","3108300270905",NA,NA
"1962","3111000102",1.8455892,34.72316
"1963","3111000105",1.8455892,34.72316
"1964","3111000106",1.8455892,34.72316
"1965","3111000107",1.8455892,34.72316
"1966","3111000109",1.8455892,34.72316
"1967","3111000110",1.8455892,34.72316
"1968","3111000111",1.8455892,34.72316
"1969","3111000112",1.8455892,34.72316
"1970","31115300040402",NA,NA
"1971","3113000301",2.3574443,34.586277
"1972","3113000303",2.3574443,34.586277
"1973","3113000304",2.3574443,34.586277
"1974","3113000305",2.3574443,34.586277
"1975","3113000306",2.3574443,34.586277
"1976","3113000307",2.3574443,34.586277
"1977","3113000308",2.3574443,34.586277
"1978","3113000310",2.3574443,34.586277
"1979","3113000401",1.7690884,34.857117
"1980","3113000402",1.7690884,34.857117
"1981","3113000403",1.7690884,34.857117
"1982","3113000404",1.7690884,34.857117
"1983","3113000405",1.7690884,34.857117
"1984","3113000408",1.7690884,34.857117
"1985","3113000409",1.7690884,34.857117
"1986","3113300141006",NA,NA
"1987","3133000102",3.5742617,31.132486
"1988","313300010206",3.4174073,31.180962
"1989","3133000103",3.5742617,31.132486
"1990","3133000104",3.5742617,31.132486
"1991","3133000105",3.5742617,31.132486
"1992","3133000108",3.5742617,31.132486
"1993","3133000109",3.5742617,31.132486
"1994","3133000111",3.5742617,31.132486
"1995","3133000201",3.3477597,31.193533
"1996","3133000202",3.3477597,31.193533
"1997","3133000204",3.3477597,31.193533
"1998","3133000205",3.3477597,31.193533
"1999","3133000206",3.3477597,31.193533
"2000","3133000208",3.3477597,31.193533
"2001","3133000209",3.3477597,31.193533
"2002","3133000210",3.3477597,31.193533
"2003","3133000301",3.251354,31.404354
"2004","3133000302",3.439342,31.218246
"2005","3133000303",3.4333987,31.229664
"2006","3133000304",3.251354,31.404354
"2007","3133000305",3.251354,31.404354
"2008","3133000308",3.251354,31.404354
"2009","3133000309",3.251354,31.404354
"2010","3133000311",3.251354,31.404354
"2011","3153001601",1.7952126,32.899227
"2012","3153001602",1.7952126,32.899227
"2013","3153001603",1.7952126,32.899227
"2014","3153001604",1.7952126,32.899227
"2015","3153001605",1.7952126,32.899227
"2016","3153001606",1.7952126,32.899227
"2017","3153001607",1.7952126,32.899227
"2018","3153001609",1.7952126,32.899227
"2019","3153001610",1.7952126,32.899227
"2020","3163001601",2.8470595,32.124928
"2021","3163001603",2.8470595,32.124928
"2022","316300160303",3.0197728,32.272652
"2023","3163001607",2.8470595,32.124928
"2024","3163001608",2.8470595,32.124928
"2025","3173000903",1.9823594,33.055092
"2026","3173000905",1.9823594,33.055092
"2027","3173000906",1.995659,33.560284
"2028","3173000909",1.9823594,33.055092
"2029","3173000910",2.3119683,33.009991
"2030","317300091003",2.3406916,33.0564
"2031","317300091004",2.3238599,33.001945
"2032","317300091005",2.330128,33.039772
"2033","3173000911",1.9823594,33.055092
"2034","3173001001",1.9999945,33.240932
"2035","3173001002",1.9999945,33.240932
"2036","3173001003",1.9999945,33.240932
"2037","3173001004",1.9999945,33.240932
"2038","3173001005",1.9999945,33.240932
"2039","3173001006",1.9999945,33.240932
"2040","3173001007",1.9999945,33.240932
"2041","317300100703",1.9999945,33.240932
"2042","3173001008",1.9999945,33.240932
"2043","3173001009",1.9999945,33.240932
"2044","3173001010",1.9999945,33.240932
"2045","3173001101",2.2116356,32.873421
"2046","3173001102",1.7795825,33.039524
"2047","3173001103",1.7795825,33.039524
"2048","317300110302",1.7795825,33.039524
"2049","3173001104",1.7795825,33.039524
"2050","3173001105",1.7795825,33.039524
"2051","3173001106",1.7795825,33.039524
"2052","3173001107",1.7795825,33.039524
"2053","3173001108",1.7795825,33.039524
"2054","3173001109",1.7795825,33.039524
"2055","3173001110",1.7795825,33.039524
"2056","3181000101",3.4981556,34.130035
"2057","3181000103",3.4981556,34.130035
"2058","3181000104",3.4981556,34.130035
"2059","3181000106",3.4981556,34.130035
"2060","3181000109",3.4981556,34.130035
"2061","3181000111",3.4981556,34.130035
"2062","3181000113",3.4981556,34.130035
"2063","3183000203",3.6923327,33.964535
"2064","3183000205",3.6923327,33.964535
"2065","3183000207",3.6923327,33.964535
"2066","3183000208",3.6923327,33.964535
"2067","3183000209",3.6923327,33.964535
"2068","3183000210",3.6923327,33.964535
"2069","3183000211",3.6923327,33.964535
"2070","3183000301",3.6067822,34.126358
"2071","3183000302",3.6067822,34.126358
"2072","3183000303",3.6067822,34.126358
"2073","3183000304",3.6067822,34.126358
"2074","3183000305",3.6067822,34.126358
"2075","3183000306",3.6067822,34.126358
"2076","3183000307",3.6067822,34.126358
"2077","3183000308",3.6067822,34.126358
"2078","3183000309",3.6067822,34.126358
"2079","3183000310",3.6067822,34.126358
"2080","3183000401",3.5175991,34.160358
"2081","3183000402",3.5175991,34.160358
"2082","3183000403",3.5175991,34.160358
"2083","3183000405",3.5175991,34.160358
"2084","3183000406",3.5175991,34.160358
"2085","3183000407",3.5175991,34.160358
"2086","3183000409",3.5175991,34.160358
"2087","3183000410",3.5175991,34.160358
"2088","3191000501",3.4031179,30.961437
"2089","3191000502",3.4031179,30.961437
"2090","3191000506",3.4031179,30.961437
"2091","3191000507",3.4031179,30.961437
"2092","3191000509",3.4031179,30.961437
"2093","3193001202",3.4425278,30.945656
"2094","319300120203",3.4425278,30.945656
"2095","319300120204",3.4425278,30.945656
"2096","3193001203",3.4425278,30.945656
"2097","3193001204",3.4425278,30.945656
"2098","3193001205",3.4425278,30.945656
"2099","3193001207",3.4425278,30.945656
"2100","3193001208",3.4425278,30.945656
"2101","3193001209",3.4425278,30.945656
"2102","3193001210",3.4425278,30.945656
"2103","3193001211",3.4425278,30.945656
"2104","3201300080907",0.37824506,33.569374
"2105","3203001801",3.2012675,30.964247
"2106","3203001802",3.2012675,30.964247
"2107","3203001803",3.2012675,30.964247
"2108","3203001804",3.0975919,30.884706
"2109","320300180503",3.2012675,30.964247
"2110","3203001806",3.2012675,30.964247
"2111","3203001807",3.2123077,30.919161
"2112","3203001808",3.2012675,30.964247
"2113","3203001809",3.2012675,30.964247
"2114","3203001810",3.2012675,30.964247
"2115","3203002102",3.2772923,30.97562
"2116","3203002104",3.2772923,30.97562
"2117","3203002105",3.2772923,30.97562
"2118","3203002107",3.2772923,30.97562
"2119","3203002108",3.2772923,30.97562
"2120","3203002109",3.2772923,30.97562
"2121","3203002110",3.2772923,30.97562
"2122","3203002111",3.2772923,30.97562
"2123","3203002401",3.0916438,31.019939
"2124","3203002402",3.0916438,31.019939
"2125","3203002403",3.0916438,31.019939
"2126","3203002404",3.0916438,31.019939
"2127","3203002405",3.0916438,31.019939
"2128","3203002406",3.0916438,31.019939
"2129","3203002407",3.0916438,31.019939
"2130","3203002408",3.0916438,31.019939
"2131","3203002409",3.0916438,31.019939
"2132","3203002410",2.7136915,30.921421
"2133","320300241004",2.8002687,30.921444
"2134","320300241007",2.7420292,30.954342
"2135","3203002701",3.140986,30.967813
"2136","3203002702",3.066576,31.065247
"2137","3203002703",3.0389371,31.152414
"2138","3203002704",3.0389371,31.152414
"2139","3203002705",3.0389371,31.152414
"2140","3203002706",3.0389371,31.152414
"2141","3203002707",3.0389371,31.152414
"2142","320300270708",3.2112713,31.011837
"2143","3203002708",3.0389371,31.152414
"2144","3203002709",3.0389371,31.152414
"2145","3203002710",3.0389371,31.152414
"2146","3203003001",3.2516556,31.198389
"2147","3203003002",3.2444522,31.158716
"2148","3203003003",3.2444522,31.158716
"2149","3203003004",3.2444522,31.158716
"2150","3203003005",3.2444522,31.158716
"2151","3203003006",3.2444522,31.158716
"2152","3203003007",3.2444522,31.158716
"2153","3203003010",3.2444522,31.158716
"2154","320300301003",3.2444522,31.158716
"2155","3210300060203",0.33694854,32.589561
"2156","3213002101",2.3525007,32.254761
"2157","3213002102",2.3525007,32.254761
"2158","3213002103",2.3525007,32.254761
"2159","3213002104",2.3525007,32.254761
"2160","3213002105",2.3525007,32.254761
"2161","3213002106",2.3525007,32.254761
"2162","321300210601",2.3525007,32.254761
"2163","3213002107",2.3525007,32.254761
"2164","3213002108",2.3525007,32.254761
"2165","3213002110",2.3525007,32.254761
"2166","3213002301",2.3648579,32.603275
"2167","3213002302",2.3648579,32.603275
"2168","3213002304",2.3648579,32.603275
"2169","3213002305",2.3648579,32.603275
"2170","3213002306",2.3648579,32.603275
"2171","3213002307",2.3648579,32.603275
"2172","3213002308",2.3648579,32.603275
"2173","3213002309",2.3648579,32.603275
"2174","3213002310",2.3648579,32.603275
"2175","3213002801",2.4503045,32.458847
"2176","321300280103",2.4976516,32.502548
"2177","3213002802",2.2979364,32.450832
"2178","3213002804",2.2979364,32.450832
"2179","3213002805",2.2979364,32.450832
"2180","3213002806",2.2979364,32.450832
"2181","3213002807",2.2979364,32.450832
"2182","3213002808",2.2979364,32.450832
"2183","321300280803",2.2979364,32.450832
"2184","321300280806",2.4464111,32.282578
"2185","3213002809",2.2979364,32.450832
"2186","3213002810",2.2979364,32.450832
"2187","3213003001",2.152029,32.529922
"2188","3213003002",2.152029,32.529922
"2189","3213003003",2.152029,32.529922
"2190","3213003004",2.152029,32.529922
"2191","3213003005",2.152029,32.529922
"2192","3213003006",2.152029,32.529922
"2193","3213003007",2.152029,32.529922
"2194","3213003008",2.152029,32.529922
"2195","321300300802",2.152029,32.529922
"2196","3213003009",2.152029,32.529922
"2197","3213003010",2.152029,32.529922
"2198","4013000301",0.68433398,30.050503
"2199","4013000303",0.68433398,30.050503
"2200","4013000304",0.68433398,30.050503
"2201","4013000305",0.68433398,30.050503
"2202","4013000307",0.68433398,30.050503
"2203","4013000308",0.68433398,30.050503
"2204","4013000309",0.59722191,30.009207
"2205","401300030903",NA,NA
"2206","4013000310",0.68433398,30.050503
"2207","4013000501",0.78514379,30.247507
"2208","4013000502",0.78514379,30.247507
"2209","4013000503",0.78514379,30.247507
"2210","4013000504",0.78514379,30.247507
"2211","4013000508",0.78514379,30.247507
"2212","4013000509",0.78514379,30.247507
"2213","4013000510",0.78514379,30.247507
"2214","4021000201",-0.55654657,30.134388
"2215","4021000202",-0.55654657,30.134388
"2216","4021000203",-0.55654657,30.134388
"2217","4021000204",-0.55654657,30.134388
"2218","4021000205",-0.55654657,30.134388
"2219","4021000206",-0.55654657,30.134388
"2220","4021000207",-0.55654657,30.134388
"2221","4021000208",-0.55654657,30.134388
"2222","4021000209",-0.55654657,30.134388
"2223","402100020901",-0.4921464,30.514168
"2224","4023000701",-0.30397952,30.378496
"2225","4023000702",-0.30397952,30.378496
"2226","402300070201",-0.30397952,30.378496
"2227","4023000703",-0.30397952,30.378496
"2228","4023000704",-0.30397952,30.378496
"2229","4023000706",-0.30397952,30.378496
"2230","4023000707",-0.30397952,30.378496
"2231","4023000708",-0.30397952,30.378496
"2232","4023000709",-0.30397952,30.378496
"2233","4023000710",-0.30397952,30.378496
"2234","4023001103",-0.26006278,30.129675
"2235","4023001104",-0.26006278,30.129675
"2236","4023001105",-0.26006278,30.129675
"2237","4023001106",-0.26006278,30.129675
"2238","4023001107",-0.26006278,30.129675
"2239","4023001108",-0.26006278,30.129675
"2240","4023001109",-0.26006278,30.129675
"2241","4023001110",-0.26006278,30.129675
"2242","4023001601",-0.5497967,30.067522
"2243","4023001602",-0.5497967,30.067522
"2244","4023001603",-0.5497967,30.067522
"2245","4023001605",-0.5497967,30.067522
"2246","4023001606",-0.5497967,30.067522
"2247","4023001607",-0.5497967,30.067522
"2248","4023001608",-0.5497967,30.067522
"2249","4023001609",-0.5497967,30.067522
"2250","402300160903",-0.60349363,29.99411
"2251","402300160905",0.54303831,30.560274
"2252","4023001610",-0.5497967,30.067522
"2253","402300161006",-0.5392192,30.705593
"2254","4023002001",-0.55377346,30.303692
"2255","4023002003",-0.55377346,30.303692
"2256","4023002004",-0.55377346,30.303692
"2257","4023002005",-0.55377346,30.303692
"2258","4023002006",-0.55377346,30.303692
"2259","402300200604",0.61006534,30.196774
"2260","4023002007",-0.55377346,30.303692
"2261","4023002008",-0.55377346,30.303692
"2262","4023002009",-0.55377346,30.303692
"2263","4023002502",-0.52835584,29.95418
"2264","4023002503",-0.52835584,29.95418
"2265","4023002505",-0.52835584,29.95418
"2266","4023002506",-0.52835584,29.95418
"2267","4023002507",-0.52835584,29.95418
"2268","4023002508",-0.52835584,29.95418
"2269","4023002509",-0.52835584,29.95418
"2270","402300251005",-0.53699541,30.017317
"2271","4023003002",-0.56736475,30.426624
"2272","4023003003",-0.56736475,30.426624
"2273","402300300309",0.73639208,30.236586
"2274","4023003004",-0.56736475,30.426624
"2275","4023003005",-0.56736475,30.426624
"2276","4023003006",-0.56736475,30.426624
"2277","4023003007",-0.56736475,30.426624
"2278","4023003008",-0.56736475,30.426624
"2279","4023003009",-0.56736475,30.426624
"2280","4023003010",-0.56736475,30.426624
"2281","4031000207",1.4456429,31.334763
"2282","4031000208",1.423733,31.225559
"2283","4031000209",1.4456429,31.334763
"2284","403100020904",1.4456429,31.334763
"2285","403100020911",1.4456429,31.334763
"2286","4031000210",1.4456429,31.334763
"2287","4031000212",1.4456429,31.334763
"2288","4033000402",1.3618708,31.451387
"2289","4033000406",1.3618708,31.451387
"2290","4033000407",1.3618708,31.451387
"2291","4033000408",1.3618708,31.451387
"2292","4033000409",1.3618708,31.451387
"2293","4033000410",1.3618708,31.451387
"2294","4033000411",1.3618708,31.451387
"2295","4033000601",1.4746522,31.338894
"2296","4033000602",1.4746522,31.338894
"2297","4033000603",1.4746522,31.338894
"2298","4033000604",1.4746522,31.338894
"2299","4033000605",1.4746522,31.338894
"2300","4033000606",1.4746522,31.338894
"2301","4033000607",1.4746522,31.338894
"2302","4033000608",1.4746522,31.338894
"2303","4033000609",1.4746522,31.338894
"2304","4033000610",1.4746522,31.338894
"2305","4033000702",1.4419575,31.155403
"2306","4033000704",1.4419575,31.155403
"2307","4033000705",1.4419575,31.155403
"2308","4033000707",1.4419575,31.155403
"2309","4033000708",1.4419575,31.155403
"2310","4033000709",1.4419575,31.155403
"2311","4033000711",1.4419575,31.155403
"2312","4033000902",1.2560827,30.810326
"2313","4033000903",1.2560827,30.810326
"2314","4033000905",1.2560827,30.810326
"2315","4033000906",1.2560827,30.810326
"2316","4033000907",1.2560827,30.810326
"2317","4033000910",1.2560827,30.810326
"2318","4033000911",1.2560827,30.810326
"2319","403300091101",1.2336749,30.96195
"2320","403300091103",1.2560827,30.810326
"2321","403300091108",0.91439861,30.758091
"2322","4033000916",1.2560827,30.810326
"2323","4041000301",-1.2414297,29.961166
"2324","4041000302",-1.2414297,29.961166
"2325","4041000303",-1.2414297,29.961166
"2326","4041000304",-1.2414297,29.961166
"2327","4041000305",-1.2414297,29.961166
"2328","4041000306",-1.2414297,29.961166
"2329","4041000307",-0.60032856,30.665941
"2330","4041000309",-1.2414297,29.961166
"2331","4041000311",-1.2414297,29.961166
"2332","4043000602",-1.2552155,30.05682
"2333","4043000603",-1.2552155,30.05682
"2334","404300060302",-1.2552155,30.05682
"2335","4043000604",-1.2552155,30.05682
"2336","4043000605",-1.2552155,30.05682
"2337","4043000606",-1.2552155,30.05682
"2338","4043000607",-1.2552155,30.05682
"2339","4043000608",-1.2552155,30.05682
"2340","4043000609",-1.2552155,30.05682
"2341","4043000610",-1.2552155,30.05682
"2342","4043000801",-1.4049954,29.94939
"2343","4043000802",-1.4049954,29.94939
"2344","4043000803",-1.4049954,29.94939
"2345","4043000804",-1.4049954,29.94939
"2346","4043000805",-1.4049954,29.94939
"2347","4043000806",-1.4049954,29.94939
"2348","4043000807",-1.4049954,29.94939
"2349","4043000808",-1.4049954,29.94939
"2350","4043000809",-1.4049954,29.94939
"2351","4043000810",-1.4049954,29.94939
"2352","404300081003",-1.4049954,29.94939
"2353","404300081004",-1.4049954,29.94939
"2354","404300081005",-1.4679339,29.923145
"2355","404300081006",-1.2412956,29.774176
"2356","4043001001",-1.1662191,29.794294
"2357","4043001002",-1.1662191,29.794294
"2358","4043001003",-1.1662191,29.794294
"2359","4043001004",-1.1662191,29.794294
"2360","4043001005",-1.1662191,29.794294
"2361","4043001008",-1.1662191,29.794294
"2362","4043001009",-1.1662191,29.794294
"2363","4043001201",-1.1572623,30.06245
"2364","4043001202",-1.1572623,30.06245
"2365","4043001203",-1.1572623,30.06245
"2366","4043001205",-1.1572623,30.06245
"2367","4043001206",-1.1572623,30.06245
"2368","4043001208",-1.1572623,30.06245
"2369","4043001209",-1.1572623,30.06245
"2370","4043001210",-1.1572623,30.06245
"2371","4051000204",0.64079875,30.301283
"2372","4051000205",0.64079875,30.301283
"2373","4051000206",0.64079875,30.301283
"2374","4051000207",0.64079875,30.301283
"2375","4051000208",0.64079875,30.301283
"2376","4051000210",0.64079875,30.301283
"2377","4051000502",0.62691432,30.277119
"2378","4051000503",0.62691432,30.277119
"2379","4051000504",0.62691432,30.277119
"2380","4051000506",0.62691432,30.277119
"2381","405100050604",0.62691432,30.277119
"2382","4051000507",0.62691432,30.277119
"2383","4051000508",0.62691432,30.277119
"2384","4051000510",0.62691432,30.277119
"2385","4053000602",0.44706744,30.165287
"2386","4053000605",0.44706744,30.165287
"2387","4053000607",0.44706744,30.165287
"2388","4053000608",0.44706744,30.165287
"2389","4053000609",0.44706744,30.165287
"2390","4053001002",0.57855171,30.161201
"2391","4053001003",0.57855171,30.161201
"2392","4053001004",0.57855171,30.161201
"2393","4053001006",0.57855171,30.161201
"2394","4053001007",0.57855171,30.161201
"2395","4053001008",0.57855171,30.161201
"2396","4053001009",0.57855171,30.161201
"2397","4053001010",0.57855171,30.161201
"2398","4061000303",0.17792936,30.073853
"2399","4061000309",0.17792936,30.073853
"2400","406100030909",0.25245646,30.120001
"2401","4061000311",0.17792936,30.073853
"2402","4063000801",0.00034150301,29.73391
"2403","4063000802",0.00034150301,29.73391
"2404","4063000803",0.00034150301,29.73391
"2405","4063000804",0.00034150301,29.73391
"2406","4063000805",0.00034150301,29.73391
"2407","4063000806",0.00034150301,29.73391
"2408","4063000807",0.00034150301,29.73391
"2409","4063000808",0.00034150301,29.73391
"2410","4063000809",0.00034150301,29.73391
"2411","4063000810",0.00034150301,29.73391
"2412","406300081003",0.00034150301,29.73391
"2413","406300081005",0.00034150301,29.73391
"2414","4063001001",0.080449305,29.85224
"2415","4063001002",0.080449305,29.85224
"2416","4063001003",NA,NA
"2417","4063001004",0.080449305,29.85224
"2418","4063001006",0.080449305,29.85224
"2419","4063001007",0.080449305,29.85224
"2420","4063001008",0.080449305,29.85224
"2421","4063001009",0.080449305,29.85224
"2422","4063001010",0.080449305,29.85224
"2423","4063001101",0.35821471,30.085194
"2424","4063001102",0.35821471,30.085194
"2425","4063001103",0.35821471,30.085194
"2426","4063001104",0.35821471,30.085194
"2427","4063001105",0.35821471,30.085194
"2428","406300110502",0.35821471,30.085194
"2429","4063001106",0.35873491,30.08819
"2430","4063001107",0.35821471,30.085194
"2431","4063001108",0.35821471,30.085194
"2432","4063001110",0.35821471,30.085194
"2433","4063001301",0.058413774,29.949335
"2434","4063001302",0.058413774,29.949335
"2435","4063001304",0.058413774,29.949335
"2436","4063001305",0.058413774,29.949335
"2437","4063001306",0.058413774,29.949335
"2438","4063001307",0.058413774,29.949335
"2439","4063001308",0.058413774,29.949335
"2440","4063001309",0.058413774,29.949335
"2441","4063001310",0.058413774,29.949335
"2442","4071000203",0.94007921,30.811918
"2443","4071000206",0.94007921,30.811918
"2444","4071000207",0.94007921,30.811918
"2445","4073000302",1.0207185,31.124216
"2446","4073000304",1.0207185,31.124216
"2447","4073000305",1.0207185,31.124216
"2448","4073000306",1.0207185,31.124216
"2449","4073000307",1.0207185,31.124216
"2450","4073000308",1.0207185,31.124216
"2451","4073000309",1.0207185,31.124216
"2452","4073000310",1.0207185,31.124216
"2453","4073000502",0.88723594,30.693213
"2454","4073000504",0.88723594,30.693213
"2455","4073000505",0.88723594,30.693213
"2456","4073000506",0.88723594,30.693213
"2457","4073000507",0.88723594,30.693213
"2458","4073000509",0.88723594,30.693213
"2459","4073000510",0.88723594,30.693213
"2460","4073000701",1.0091022,30.557779
"2461","4073000707",1.0091022,30.557779
"2462","4073000710",1.0091022,30.557779
"2463","4073000711",1.0091022,30.557779
"2464","4073000902",0.91446686,31.071218
"2465","4073000903",0.91446686,31.071218
"2466","407300090302",0.91446686,31.071218
"2467","4073000904",0.91446686,31.071218
"2468","4073000907",0.91446686,31.071218
"2469","4073000908",0.91446686,31.071218
"2470","4073000909",0.91446686,31.071218
"2471","4073000910",0.91446686,31.071218
"2472","4083000201",-1.1506003,29.672838
"2473","4083000202",-1.1506003,29.672838
"2474","4083000203",-1.1506003,29.672838
"2475","4083000204",-1.1506003,29.672838
"2476","4083000205",-1.1506003,29.672838
"2477","408300020505",-1.1506003,29.672838
"2478","4083000206",-1.1506003,29.672838
"2479","4083000208",-1.1506003,29.672838
"2480","4083000209",-1.1506003,29.672838
"2481","4083000210",-1.1506003,29.672838
"2482","4083000211",-1.1506003,29.672838
"2483","4083000401",-1.3408513,29.768257
"2484","4083000402",-1.3408513,29.768257
"2485","4083000403",-1.3408513,29.768257
"2486","4083000405",-1.3408513,29.768257
"2487","408300040503",-1.1503154,29.591431
"2488","408300040504",-1.3408513,29.768257
"2489","408300040505",-1.3408513,29.768257
"2490","4083000406",-1.3408513,29.768257
"2491","4083000407",-1.3408513,29.768257
"2492","4083000408",-1.3408513,29.768257
"2493","4083000409",-1.3408513,29.768257
"2494","4083000410",-1.3408513,29.768257
"2495","4091000202",1.6943171,31.711855
"2496","4091000206",1.6943171,31.711855
"2497","4091000209",1.6943171,31.711855
"2498","4091000210",1.6943171,31.711855
"2499","4093000505",1.6260251,31.584976
"2500","4093000507",1.6260251,31.584976
"2501","4093000510",1.6260251,31.584976
"2502","4093000902",1.7466522,31.670069
"2503","4093000903",1.7466522,31.670069
"2504","4093000904",1.7466522,31.670069
"2505","4093000905",1.7466522,31.670069
"2506","4093001101",2.2274392,32.261585
"2507","4101000102",-0.60876101,30.67223
"2508","4101000105",-0.60876101,30.67223
"2509","4101000107",-0.60876101,30.67223
"2510","4101000108",-0.60876101,30.67223
"2511","4101000109",-0.60876101,30.67223
"2512","4101000110",-0.60876101,30.67223
"2513","4101000501",-0.59340233,30.661873
"2514","4101000511",-0.59340233,30.661873
"2515","4103002601",-0.56057221,30.678801
"2516","4103002606",-0.56057221,30.678801
"2517","4103002608",-0.56057221,30.678801
"2518","4103002609",-0.56057221,30.678801
"2519","4103002610",-0.56057221,30.678801
"2520","4103002612",-0.56057221,30.678801
"2521","4103002901",-0.32303834,30.594793
"2522","4103002902",-0.32303834,30.594793
"2523","4103002903",-0.32303834,30.594793
"2524","410300290303",-0.015238362,30.937271
"2525","4103002904",-0.32303834,30.594793
"2526","410300290503",-0.32303834,30.594793
"2527","4103002906",-0.32303834,30.594793
"2528","4103002907",-0.32303834,30.594793
"2529","4103002908",-0.32303834,30.594793
"2530","4103002909",-0.32303834,30.594793
"2531","4103002910",-0.32303834,30.594793
"2532","4103003802",-0.74503881,30.424814
"2533","4103003803",-0.74503881,30.424814
"2534","4103003805",-0.74503881,30.424814
"2535","4103003806",-0.69743824,30.477415
"2536","4103003807",-0.74503881,30.424814
"2537","4103003808",-0.74503881,30.424814
"2538","410300380804",-0.65430301,30.384218
"2539","4103003809",-0.74503881,30.424814
"2540","4103003811",-0.74503881,30.424814
"2541","4103003812",-0.74503881,30.424814
"2542","4111000202",-0.8608073,30.269276
"2543","4111000203",NA,NA
"2544","4111000204",-0.8608073,30.269276
"2545","4111000205",-0.8608073,30.269276
"2546","4111000209",-0.8608073,30.269276
"2547","4111000210",-0.8608073,30.269276
"2548","4111000211",-0.8608073,30.269276
"2549","4113000402",-0.76057076,30.179094
"2550","4113000403",-0.76057076,30.179094
"2551","4113000404",-0.76057076,30.179094
"2552","4113000405",-0.76057076,30.179094
"2553","4113000407",-0.76057076,30.179094
"2554","4113000408",-0.76057076,30.179094
"2555","4113000410",-0.76057076,30.179094
"2556","4113000601",-0.86766326,30.354115
"2557","411300060107",-0.86766326,30.354115
"2558","4113000602",-0.86766326,30.354115
"2559","4113000603",-0.86766326,30.354115
"2560","4113000604",-0.86766326,30.354115
"2561","4113000607",-0.86766326,30.354115
"2562","4113000608",-0.86766326,30.354115
"2563","4113000609",-0.86766326,30.354115
"2564","4113000610",-0.86766326,30.354115
"2565","4113000702",-0.98233658,30.459738
"2566","4113000703",-0.98233658,30.459738
"2567","4113000705",-0.98233658,30.459738
"2568","4113000706",-0.98233658,30.459738
"2569","411300070603",-1.1914228,29.810253
"2570","4113000707",-0.98233658,30.459738
"2571","4113000709",-0.98233658,30.459738
"2572","4113000710",-0.98233658,30.459738
"2573","4113000711",-0.98233658,30.459738
"2574","4113000901",-0.98717684,30.129835
"2575","411300090105",0.16516417,30.496117
"2576","4113000903",-0.98717684,30.129835
"2577","4113000904",-0.98717684,30.129835
"2578","4113000905",-0.98717684,30.129835
"2579","4113000906",-0.98717684,30.129835
"2580","411300090606",0.4597441,31.59573
"2581","4113000907",-0.98717684,30.129835
"2582","4113000908",-0.98717684,30.129835
"2583","4113000909",-0.98717684,30.129835
"2584","4113000910",-0.98717684,30.129835
"2585","4113000911",-0.98717684,30.129835
"2586","4123000301",-0.96490079,29.959688
"2587","4123000303",-0.96490079,29.959688
"2588","4123000304",-0.96490079,29.959688
"2589","4123000305",-0.96490079,29.959688
"2590","4123000306",-0.96490079,29.959688
"2591","4123000307",-0.96490079,29.959688
"2592","4123000308",-0.96490079,29.959688
"2593","4123000309",-0.96490079,29.959688
"2594","4123000310",-0.96490079,29.959688
"2595","4123000502",-0.64043075,29.805983
"2596","4123000503",-0.64043075,29.805983
"2597","4123000504",-0.64043075,29.805983
"2598","4123000505",-0.64043075,29.805983
"2599","4123000507",-0.64043075,29.805983
"2600","4123000508",-0.64043075,29.805983
"2601","4123000509",-0.64043075,29.805983
"2602","412300050906",-0.64043075,29.805983
"2603","4123000510",-0.64043075,29.805983
"2604","4133000201",0.38908058,30.486662
"2605","4133000202",0.38908058,30.486662
"2606","4133000205",0.38908058,30.486662
"2607","4133000206",0.38908058,30.486662
"2608","4133000207",0.38908058,30.486662
"2609","4133000208",0.38908058,30.486662
"2610","4133000209",0.38908058,30.486662
"2611","413300021007",0.38908058,30.486662
"2612","4133000302",0.14260529,30.495325
"2613","4133000303",0.14260529,30.495325
"2614","4133000304",0.14260529,30.495325
"2615","4133000305",0.14260529,30.495325
"2616","4133000306",0.14260529,30.495325
"2617","4133000307",0.14260529,30.495325
"2618","4133000308",0.18998316,30.549063
"2619","4133000309",0.14260529,30.495325
"2620","4133000310",0.14260529,30.495325
"2621","413300031003",0.14260529,30.495325
"2622","4133000504",-0.10503817,30.264219
"2623","4133000505",-0.10503817,30.264219
"2624","4133000507",-0.10503817,30.264219
"2625","4133000511",-0.10503817,30.264219
"2626","4133000512",-0.10503817,30.264219
"2627","4133000513",-0.10503817,30.264219
"2628","4141000102",-0.89675093,29.778324
"2629","4141000103",-0.89675093,29.778324
"2630","4141000105",-0.89675093,29.778324
"2631","4141000108",-0.89675093,29.778324
"2632","4141000109",-0.89675093,29.778324
"2633","4141000110",-0.89675093,29.778324
"2634","4141000111",-0.89675093,29.778324
"2635","4143000302",-0.77966511,29.653027
"2636","4143000304",-0.77966511,29.653027
"2637","4143000305",-0.77966511,29.653027
"2638","4143000306",-0.77966511,29.653027
"2639","4143000307",-0.77966511,29.653027
"2640","4143000308",-0.77966511,29.653027
