ea_id,fs_month,fs_year,yearmon,cellphone,number_celphones,rcsi,logFCS,hdds,asset_index,housing_index,nutri_reten_constrained,nutri_avail_constrained,dist_km,maize_price,maize_mktthin,rice_price,rice_mktthin,tmean,floodmax,raincytot,day1rain,maxdaysnorain
16308306,8,2011,Aug 2011,.89999998,1.6,9.6000004,4.3050303,6.9000001,-.39868101,-.57144326,1,1,157.87589,45100,0,120625,0,23.6673319549326,0,815.5178477699997,35,132
16308306,8,2013,Aug 2013,.77777779,1.5555556,9.5555553,2.8154399,2.2222223,,-.18719463,1,1,157.87589,52666.672,0,106111.2,0,23.42510122350391,0,965.3074639000001,23,111
16308306,9,2013,Sep 2013,1,2,13,2.6390574,1,,-.88583499,1,1,157.87589,66000,0,110000,0,23.4251012235039,0,965.3074639,23,111
16311001,4,2011,Apr 2011,1,1,3.5,3.5850599,5.5,-.39868098,-.88582784,1,1,58.003136,43960.332,0,128333.34,0,24.19782312849803,0,974.1915779900008,9,78
16311001,4,2013,Apr 2013,0,0,13,3.3322046,2,,2.2580109,1,1,58.003136,67641.086,0,146458.33,0,23.93799702741323,0,1119.89176936,23,66
16311001,2,2011,Feb 2011,.125,.375,20.375,4.022059,6,-.39868063,2.2580109,.25,.25,58.003136,38637.5,0,107457.34,0,24.19782312849805,0,974.1915779899965,9,78
16311001,1,2013,Jan 2013,.45454547,.63636363,21.181818,2.622916,2.7272727,,1.972208,.18181819,.18181819,58.003136,81594.445,.66666669,183332.39,.66666669,23.93799702741319,0,1119.891769359996,23,66
16311001,3,2011,Mar 2011,1,1,4,4.3597813,6.5,-.39868104,.68609512,1,1,58.003136,42778.367,0,131763.8,0,24.19782312849802,0,974.1915779900008,9,78
16311001,3,2013,Mar 2013,1,1.3333334,3.3333333,2.8332813,2.3333333,,-.88582546,1,1,58.003136,81998.625,0,158159.77,0,23.93799702741322,0,1119.89176936,23,66
16311001,11,2013,Nov 2013,1,4,0,1.0986123,1,,-.88582069,1,1,58.003136,59312.625,0,114131.96,0,23.93799702741323,0,1119.89176936,23,66
16311001,9,2013,Sep 2013,1,2,2,2.5922942,1.5,,.68608797,0,0,58.003136,63930.543,0,120937.5,0,23.93799702741323,0,1119.891769360001,23,66
17113001,8,2013,Aug 2013,1,3,0,2.1972246,2,,-.88583499,1,1,107.8091,54436.5,0,110436.5,0,22.31282992005211,0,937.9939681399998,7,109
17113001,6,2011,Jun 2011,.75,.75,6.5,3.8471456,5.75,-.39868101,-.49285427,1,1,107.8091,55714.285,0,140714.28,0,22.54621619247632,0,655.5365547699996,7,130
17113001,5,2013,May 2013,.86666667,1.3333334,.93333334,2.9806652,2.4666667,,-.67624527,1,1,107.8091,53278.629,0,115166.66,0,22.31282992005209,0,937.9939681400042,7,109
17113001,11,2011,Nov 2011,1,1,0,4.1271343,4,-.39868096,-.88582069,1,1,107.8091,50016.43,0,159890.28,0,22.5462161924763,0,655.5365547700001,7,130
17201001,2,2013,Feb 2013,.875,1.125,8.875,2.5844297,2.125,,1.0790687,1,1,73.458145,78636.359,0,157272.7,0,,,,,
17201001,3,2011,Mar 2011,.40000001,.5,5.8000002,4.0253577,5.4000001,-.39868101,1.0004725,1,1,73.458145,43600,0,115666.6,0,,,,,
17201001,3,2013,Mar 2013,1,2,30,1.7917595,1,,2.2580109,1,1,73.458145,71666.75,0,152291.8,0,,,,,
17201001,11,2013,Nov 2013,0,0,17,2.7725887,4,,2.2580109,1,1,73.458145,52958.25,0,108750,0,,,,,
17201001,9,2011,Sep 2011,1,2,0,4.2484951,6,-.39868104,2.2580109,1,1,73.458145,44444,0,127278,0,,,,,
17211004,8,2011,Aug 2011,.375,.5,2.75,4.3038979,5.625,-.39868066,1.4720529,1,1,52.583542,46510.5,0,127356.16,0,24.40108120951111,0,618.5844190100025,20,127
17211004,8,2013,Aug 2013,.625,1.875,.875,2.831218,2.125,,1.0790722,1,1,52.583542,53268.5,0,117361.12,0,24.05352799640744,0,873.4338622700013,7,103
17211004,11,2011,Nov 2011,1,1,0,4.1026435,6,-.39868096,-.88582069,1,1,52.583542,48009.5,0,155256.5,0,24.40108120951111,0,618.5844190099998,20,127
17211004,11,2013,Nov 2013,1,2,3,3.2896256,3,,-.88582069,1,1,52.583542,52465.25,0,116909.75,0,24.05352799640747,0,873.433862270001,7,103
17211004,10,2013,Oct 2013,1,2.3333333,1.3333334,2.4796572,2,,.16212316,.66666669,.66666669,52.583542,53736.168,0,117395.84,0,24.05352799640747,0,873.4338622700011,7,103
17302007,8,2011,Aug 2011,0,0,3,3.7256935,5,-.39868104,2.2580109,1,1,72.776329,46472.5,.21428572,130116.93,.21428572,23.62644400193956,0,694.1927244219992,46,139
17302007,8,2013,Aug 2013,1,1,7,2.7706318,1.5,,.68608797,1,1,72.776329,52920.641,0,112916.68,0,23.44763182222144,0,936.2067207160001,25,123
17302007,2,2011,Feb 2011,.41666666,.83333331,16.416666,3.9088366,4.0833335,-.39868078,1.4720494,1,1,72.776329,39583.93,0,103971.43,0,23.62644400193964,0,694.1927244220025,46,139
17302007,2,2013,Feb 2013,.5,1,22.299999,1.9448218,1.7,,1.31486,1,1,72.776329,78696.102,0,161899.34,0,23.44763182222133,0,936.2067207159998,25,123
17302007,6,2013,Jun 2013,1,2.3333333,0,2.7688241,3.3333333,,.16211839,1,1,72.776329,49061.449,0,108273.83,0,23.4476318222214,0,936.206720716,25,123
17302007,5,2013,May 2013,.71428573,1.4285715,4.5714288,2.6161768,2.7142856,,.46152955,1,1,72.776329,55263.141,0,116815.45,0,23.4476318222214,0,936.2067207160123,25,123
17302007,11,2011,Nov 2011,1,2,0,4.1972017,6,-.3986811,-.88583499,1,1,72.776329,48394.215,0,159711.72,0,23.62644400193958,0,694.1927244219992,46,139
17302007,9,2011,Sep 2011,1,2,1,4.123764,5.6666665,-.39868006,1.210067,1,1,72.776329,46307.715,0,126902.86,0,23.62644400193959,0,694.192724421999,46,139
17302007,9,2013,Sep 2013,1,2,0,2.5649493,3,,-.88583499,1,1,72.776329,53059.465,0,109330.38,0,23.44763182222139,0,936.2067207160001,25,123
17308003,8,2011,Aug 2011,.5,1,5.375,4.2893734,6.375,-.39868101,.68609333,1,1,70.978783,49128.5,0,132509.25,0,22.91760909346296,0,769.4973723499958,16,117
17308003,8,2013,Aug 2013,.55555558,1.2222222,3.6666667,2.7720182,2.5555556,,.16211998,1,1,70.978783,55027.773,0,110173.6,0,22.78565311016523,0,922.1102433300043,7,117
17308003,7,2013,Jul 2013,1,2,0,3.5263605,4,,-.88582069,1,1,70.978783,52000,0,113385.4,0,22.78565311016525,0,922.1102433300001,7,117
17308003,11,2011,Nov 2011,1,2,0,4.2484951,8,-.39868104,-.88582069,1,1,70.978783,51028.75,0,157981,0,22.91760909346298,0,769.4973723500003,16,117
17308003,11,2013,Nov 2013,1,4,0,2.2662997,2.5,,.68609512,1,1,70.978783,56421.813,0,108541.69,0,22.78565311016524,0,922.1102433299985,7,117
17308003,10,2013,Oct 2013,1,1,0,2.7725887,3,,-.88582069,1,1,70.978783,56427.125,0,109947.94,0,22.78565311016525,0,922.1102433300001,7,117
17401312,2,2013,Feb 2013,1,2.5,0,2.8441825,2.5,,-.88583022,1,1,83.268814,69422.219,0,166848.48,0,,,,,
17401312,7,2013,Jul 2013,1,1,0,2.7725887,3,,-.88583499,0,0,83.268814,58587.945,0,120601.79,0,,,,,
17401312,3,2011,Mar 2011,1,1.5714285,3.7142856,4.1278048,5.7142859,.43178055,-.43670395,1,1,83.268814,45092.602,0,123916.65,0,,,,,
17401312,5,2013,May 2013,1,2,9,2.0471723,2.5,,-.88582784,1,1,83.268814,59242.621,0,129046.24,0,,,,,
17401312,11,2013,Nov 2013,1,1,0,1.8718022,3,,.64889866,1,1,83.268814,61981.473,0,112300.97,0,,,,,
17401312,10,2011,Oct 2011,0,0,9,4.2556129,6,-.39868104,-.88583499,1,1,83.268814,54145.668,0,144731.33,0,,,,,
17401312,9,2011,Sep 2011,1,2.5,3,4.3019605,8,-.39867809,-.88582069,.5,.5,83.268814,53208.332,0,130353.22,0,,,,,
17401312,9,2013,Sep 2013,1,1,0,2.1783545,1.5,,-.88582784,1,1,83.268814,59787,0,111347.34,0,,,,,
17402007,6,2011,Jun 2011,.61538464,.84615386,8.3076925,4.0080237,5.6923075,-.39868081,.80700946,1,1,119.10255,58333.332,0,143333.33,0,22.41667947343665,0,826.5711164099998,15,129
17402007,6,2013,Jun 2013,.60000002,.80000001,1.9,3.0649793,2.8,,1.0004768,1,1,119.10255,54648.109,0,124444.45,0,21.88557685396133,0,925.9379504600017,6,116
17402007,5,2013,May 2013,.60000002,1.6,0,2.8339937,3,,1.0004754,1,1,119.10255,58761.133,0,123111.07,0,21.88557685396138,0,925.9379504599966,6,116
17402007,9,2013,Sep 2013,.60000002,1.4,3.4000001,2.1476269,1.6,,.37170336,1,1,119.10255,60611.082,0,107500.16,0,21.88557685396138,0,925.9379504599966,6,116
17421001,8,2011,Aug 2011,1,1,0,4.2904596,7,-.39868098,2.2580109,1,1,118.56504,48069.398,.5,126926.1,.5,22.34297713296654,0,771.7722249100004,21,132
17421001,8,2013,Aug 2013,1,1,0,2.9444389,4,,-.88583499,1,1,118.56504,52275.016,0,112833.35,0,22.3856291456111,0,856.8731759100001,25,121
17421001,2,2013,Feb 2013,.40000001,.80000001,0,2.6513424,2.2,,1.6292417,1,1,118.56504,76121.813,0,162954.56,0,22.38562914561111,0,856.8731759100024,25,121
17421001,3,2011,Mar 2011,.5,.5,12.875,3.8761346,5,-.39868101,1.8650302,1,1,118.56504,45940,0,105349.98,0,22.34297713296654,0,771.7722249100028,21,132
17421001,3,2013,Mar 2013,.5,1,0,3.0910425,2.5,,2.2580109,1,1,118.56504,74525.023,0,156479.16,0,22.38562914561107,0,856.873175909999,25,121
17421001,5,2013,May 2013,.66666669,.83333331,1.6666666,2.5894418,2.5,,2.2580109,1,1,118.56504,56710.02,0,117116.63,0,22.3856291456111,0,856.8731759100027,25,121
17421001,9,2011,Sep 2011,.5,.5,0,4.182662,6,-.39868098,2.2580109,1,1,118.56504,48721.398,0,126447.2,0,22.34297713296652,0,771.7722249099988,21,132
17423001,8,2011,Aug 2011,.69230771,1.2307693,8.6923075,4.295691,6.0769229,-.39868101,.80700731,1,1,121.6447,47771.453,.45454547,127432.82,.45454547,22.63223076601657,0,821.2812369600072,18,129
17423001,8,2013,Aug 2013,.80000001,1.0666667,1.8,2.6742456,2,,1.0004745,1,1,121.6447,52340.922,0,112575.77,0,22.46174621929539,0,858.6593158299945,23,111
17423001,6,2013,Jun 2013,0,0,0,2.9444389,2,,2.2580109,1,1,121.6447,48472.176,0,108585.91,0,22.46174621929544,0,858.6593158299994,23,111
17423001,11,2011,Nov 2011,.5,.5,21,4.2010317,6.5,-.39868101,-.88583499,1,1,121.6447,49430,0,158642.45,0,22.63223076601664,0,821.2812369599998,18,129
17423001,11,2013,Nov 2013,.66666669,1,7,2.8889973,2.3333333,,1.2100623,1,1,121.6447,57693.113,0,101420.43,0,22.46174621929543,0,858.6593158299993,23,111
17423001,9,2013,Sep 2013,1,3,0,2.6390574,2,,-.88583499,1,1,121.6447,54166.637,0,104772.77,0,22.46174621929543,0,858.6593158299994,23,111
17506011,6,2013,Jun 2013,.5,.5,5.5,2.8518913,2.5,,-.88583499,1,1,148.57547,56563.477,0,130476.19,0,22.3128299200521,0,892.53197059,8,111
17506011,3,2011,Mar 2011,.5,1,16.6,4.1049428,6,-.39868072,.37170479,1,1,148.57547,45485.715,0,109095.23,0,22.54621619247632,0,871.1249072899985,6,111
17506011,3,2013,Mar 2013,.66666669,1.3333334,8.666667,2.8036516,2.3333333,,.16211648,1,1,148.57547,66059.539,0,155506.08,0,22.31282992005209,0,892.5319705900018,8,111
17506011,5,2013,May 2013,.5,1.5,4,3.1471715,3,,-.88582784,1,1,148.57547,60754.77,0,125999.95,0,22.3128299200521,0,892.53197059,8,111
17604003,8,2011,Aug 2011,.69999999,1.1,5.0999999,4.2267513,5.5999999,-.39868104,-.25706583,1,1,101.65991,44792,0,132500,0,23.5284436836505,0,640.8810528000009,47,149
17604003,8,2013,Aug 2013,.875,1.5,4.5625,2.5619175,1.875,,-.09987174,1,1,101.65991,53000,0,110000,0,23.35241133859514,0,779.9384993999994,25,139
17604003,11,2011,Nov 2011,.5,.5,0,3.6512482,3.5,-.39868098,2.2580109,1,1,101.65991,48000,0,161154,0,23.5284436836505,0,640.8810528,47,149
17604003,10,2013,Oct 2013,1,6,0,1.0986123,1,,-.88582069,1,1,101.65991,53000,0,110000,0,23.3524113385951,0,779.9384994000001,25,139
17615002,8,2011,Aug 2011,0,0,11,3.5553482,5,-.39868096,2.2580109,1,1,109.51045,46992,0,133115.5,0,22.785980453883,0,643.4781478999998,46,134
17615002,2,2013,Feb 2013,.84615386,1.6923077,9.4615383,2.7290187,2.3076923,,-.64399517,1,1,109.51045,77109.086,0,159249.98,0,22.7010452019812,0,905.8227677000031,8,126
17615002,3,2011,Mar 2011,.54545456,.90909094,6.2727275,4.1689048,5.5454545,-.39868075,-.028419884,1,1,109.51045,43436.102,0,117611.07,0,22.785980453883,0,643.4781478999975,46,134
17615002,5,2013,May 2013,1,3,0,2.6578331,1.5,,.68608797,1,1,109.51045,57830.598,0,128361.1,0,22.7010452019812,0,905.8227676999996,8,126
17615002,9,2011,Sep 2011,1,2,0,4.4248466,6,-.39868098,-.88583499,1,1,109.51045,47019.668,0,131485.5,0,22.785980453883,0,643.4781478999998,46,134
17712001,8,2011,Aug 2011,.83333331,1.5833334,5.75,4.2598,6.5833335,-.39868078,-.36185592,1,1,6.2362509,44623,0,132824,0,22.31865333703987,934.1279542999985,642.6333039199997,46,138
17712001,7,2013,Jul 2013,.9285714,1.8571428,2.2142856,2.8341663,2.3571429,,-.21214862,1,1,6.2362509,47354.207,0,113333.34,0,22.5183597675467,723.2487468099965,846.469168729995,8,128
17712001,10,2011,Oct 2011,1,2,3,4.1666651,6,-.39868104,-.88583499,1,1,6.2362509,46708.332,0,147812.17,0,22.31865333703983,934.1279543000001,642.63330392,46,138
17712001,10,2013,Oct 2013,1,1,0,3.1354942,3,,-.88582069,1,1,6.2362509,52836.832,0,113333.34,0,22.51835976754674,723.2487468100003,846.46916873,8,128
17713001,2,2011,Feb 2011,.54545456,1.0909091,5.818182,4.1063986,5.4545455,-.13444339,1.4006009,1,1,45.607746,44178.57,0,104835.71,0,,,,,
17713001,2,2013,Feb 2013,.66666669,1,11.166667,2.2667363,1.9166666,,.9480775,1,1,45.607746,72771.422,0,160194.78,0,,,,,
17713001,5,2013,May 2013,.75,1.75,0,2.6092632,2,,.68609154,1,1,45.607746,54773.855,0,117333.31,0,,,,,
17808305,8,2011,Aug 2011,1,1,0,4.356709,7,-.39867809,-.88582069,1,1,45.930218,49073.145,0,132124.78,0,22.7645421466545,0,577.5726398999997,47,142
17808305,8,2013,Aug 2013,.66666669,1.3333334,3.6666667,2.4377401,1.6666666,,.16211362,1,1,45.930218,55615.07,0,112005.95,0,22.30787234876581,0,770.2428730000022,26,141
17808305,7,2013,Jul 2013,1,4,0,3.0445225,3,,-.88582069,1,1,45.930218,52080.34,0,115267.84,0,22.30787234876582,0,770.2428730000012,26,141
17808305,6,2013,Jun 2013,1,2,0,1.8121705,2,,-.88582069,.5,.5,45.930218,50683.281,0,114742.07,0,22.30787234876582,0,770.2428729999984,26,141
17808305,5,2011,May 2011,.89999998,2.3,7.0999999,4.1035519,6.3000002,.18264234,-.25705439,1,1,45.930218,48250,0,134642.86,0,22.76454214665452,0,577.5726399000113,47,142
17808305,5,2013,May 2013,.83333331,1.5,2.8333333,2.7457068,2.6666667,,-.75792861,1,1,45.930218,55195.285,0,121195.21,0,22.30787234876561,0,770.2428729999889,26,141
17808305,9,2011,Sep 2011,1,3.5,0,4.209404,6.5,1.0546274,-.88582069,.5,.5,45.930218,48530.5,0,128202.43,0,22.76454214665449,0,577.5726398999987,47,142
17808305,9,2013,Sep 2013,.80000001,2.2,5.5999999,2.8877892,2.5999999,,-.25705725,.80000001,.80000001,45.930218,54991.02,0,110574.45,0,22.30787234876578,0,770.2428729999999,26,141
17810002,2,2013,Feb 2013,.71428573,1.2857143,5.1428571,2.1633761,1.7142857,,1.80889,1,1,55.584419,78636.359,0,157272.7,0,23.35241133859511,0,782.0827499999998,25,144
17810002,3,2011,Mar 2011,.77777779,1.2222222,9.4444447,3.9428844,4.5555553,-.39868036,1.9086978,1,1,55.584419,43600,0,115666.6,0,23.5284436836505,0,619.4198247999998,47,147
17817001,7,2013,Jul 2013,1,1,0,3.3322046,3,,-.88582069,1,1,52.97094,47017.855,0,110773.83,0,23.03333010718845,0,787.9697551040001,23,127
17817001,5,2011,May 2011,.75,.91666669,8.333333,4.003778,6.0833335,-.39868101,.68608797,1,1,52.97094,45214.285,0,129285.71,0,22.96174138102947,0,602.3178289310014,47,145
17817001,5,2013,May 2013,.94444442,1.8888888,8.6111107,2.4600043,2.1111112,,.86074603,1,1,52.97094,53116.742,0,118000,0,23.03333010718841,0,787.9697551039958,23,127
17817001,11,2013,Nov 2013,1,1,8,2.2512918,2,,2.2580109,1,1,52.97094,52511.82,0,109464.29,0,23.03333010718845,0,787.9697551040001,23,127
17817001,10,2013,Oct 2013,0,0,0,2.6390574,2,,2.2580109,1,1,52.97094,52440.5,0,112321.43,0,23.03333010718845,0,787.9697551040001,23,127
17817001,9,2011,Sep 2011,1,2,0,4.3944492,8,-.39867803,-.88582069,1,1,52.97094,44523.43,0,128738.29,0,22.96174138102944,0,602.317828931,47,145
18109001,4,2011,Apr 2011,0,0,7,4.4248466,6,-.39868104,-.88583499,1,1,64.992447,40251.602,0,122400,0,20.69422154813206,0,832.7481487799998,0,117
18109001,4,2013,Apr 2013,1,1,0,2.8903718,1,,-.88582069,1,1,64.992447,61200,0,128416.64,0,20.45261794454445,0,964.378033536,10,112
18109001,12,2010,Dec 2010,.125,.125,11.75,3.5718236,5.25,-.39868098,-.88583499,1,1,64.992447,38187.602,0,83978.602,0,21.46296909014686,0,917.5714642810001,0,102
18109001,12,2012,Dec 2012,.33333334,.41666666,13.833333,2.4398005,2.1666667,,-.8858338,1,1,64.992447,61900,0,171166.66,0,20.93504552870254,0,917.6550277670019,2,112
18118003,6,2013,Jun 2013,1,2,0,3.4499876,5,,-.88583499,1,1,106.90093,49444.328,0,118333.33,0,21.0148449574052,0,955.35450811,9,118
18118003,5,2011,May 2011,.44444445,.55555558,9.4444447,3.9686742,6.3333335,-.39868101,-.53651607,1,1,106.90093,55000,0,140000,0,21.57025552680531,0,754.1882525200007,2,122
18118003,5,2013,May 2013,.5,.91666669,2.9166667,2.4792695,2,,-.36805889,1,1,106.90093,53350,0,113650,0,21.01484495740521,0,955.35450811,9,118
18118003,10,2011,Oct 2011,1,2,0,3.9889841,7,-.39868104,-.88582069,1,1,106.90093,54333,0,146333,0,21.5702555268053,0,754.18825252,2,122
18127001,12,2010,Dec 2010,.44444445,.8888889,8.5555553,3.9513187,6.5555553,-.39868072,-.88583499,1,1,127.57718,40000,0,80000,0,,,,,
18127001,12,2012,Dec 2012,.625,1.375,7.875,2.309196,1.75,,-.88583499,1,1,127.57718,60888.891,0,160000,0,,,,,
18203003,7,2011,Jul 2011,.25,.5,14.5,3.9623544,6.125,-.39868101,.68609053,1,1,54.114113,61273,0,121400,0,21.33621117341399,0,943.1884302000002,15,108
18203003,7,2013,Jul 2013,.5,.625,14,3.048758,2.75,,-.49285069,1,1,54.114113,54333.25,0,110000,0,21.01259638323557,0,1163.450717900002,6,96
18203003,6,2013,Jun 2013,1,1,0,2.8502216,1.5,,-.88582784,1,1,54.114113,49444.328,0,118333.33,0,21.0125963832356,0,1163.4507179,6,96
18203003,10,2011,Oct 2011,.5,.5,1.5,4.1642256,5.5,-.39868098,.68608797,1,1,54.114113,54333,0,146333,0,21.336211173414,0,943.1884302,15,108
18214005,12,2010,Dec 2010,.55555558,.66666669,1.3333334,3.9052551,6.1111112,-.075723924,-.88583338,1,1,15.815753,40178.5,0,85000,0,,,,,
18214005,2,2011,Feb 2011,1,4,0,4.3438053,7,-.39868104,-.88582069,0,0,15.815753,44100,0,98062.5,0,,,,,
18214005,2,2013,Feb 2013,1,1.5,1,3.1745696,2.5,,-.88583499,0,0,15.815753,80454.547,0,157340.91,0,,,,,
18214005,1,2013,Jan 2013,1,3,0,3.6375861,4,,-.88582069,1,1,15.815753,69666.664,0,172508.34,0,,,,,
18214005,3,2011,Mar 2011,0,0,0,4.2972856,7,-.39868104,-.88582069,1,1,15.815753,43558.352,0,111350.05,0,,,,,
18214005,11,2012,Nov 2012,.66666669,.8888889,9.2222223,2.4686625,2,,-.5365172,1,1,15.815753,62041.75,.25,167874.75,.25,,,,,
18231002,7,2011,Jul 2011,.55555558,.8888889,2.6666667,4.0316825,6.4444447,-.39868101,.51143098,1,1,19.296724,61273,0,121400,0,22.05300693776951,0,1179.224972650001,15,99
18231002,7,2013,Jul 2013,.90909094,1.1818181,7.2727275,2.8379779,2.5454545,,-.028421186,1,1,19.296724,54333.25,0,110000,0,21.39080026333344,0,1550.471452550002,6,91
18305002,4,2013,Apr 2013,1,1.5,0,3.428231,3,,-.88582069,1,1,33.711075,62229.168,0,131731.47,0,22.96000153796629,0,1399.645604410001,3,94
18305002,12,2010,Dec 2010,.63636363,.81818181,8.727273,4.0264196,6.818182,-.39868075,-.028419884,.54545456,.54545456,33.711075,38128,0,84273.781,0,24.1587236340701,0,1401.446556099996,0,88
18305002,12,2012,Dec 2012,1,2,2,3.1032879,3.5,,-.11846101,1,1,33.711075,63587.965,0,169412.03,0,23.94060172823323,0,1322.79690945,10,96
18305002,2,2013,Feb 2013,1,2,0,2.4849067,2,,-.88582069,1,1,33.711075,84232.32,0,162090.89,0,22.96000153796631,0,1399.64560441,3,94
18305002,5,2011,May 2011,1,2,0,3.9608133,8,-.39867809,-.88583499,1,1,33.711075,50833.332,0,133333.33,0,23.50072460577027,0,1055.78022877,11,108
18305002,11,2012,Nov 2012,.83333331,1.3333334,7.75,2.1796377,2,,-.099871144,.66666669,.66666669,33.711075,63824.109,0,165629.33,0,23.94060172823315,0,1322.796909449985,10,96
18313006,4,2013,Apr 2013,.5,.75,5.75,3.2302883,3.25,,1.4720529,1,1,93.213669,59875,0,129937.5,0,,,,,
18313006,6,2013,Jun 2013,1,3,0,2.1972246,2,,-.88583499,1,1,93.213669,51583.246,0,122500,0,,,,,
18313006,5,2011,May 2011,.33333334,.33333334,15,4.0483422,6.6666665,-.39868069,.86074764,1,1,93.213669,53125,0,138750,0,,,,,
18313006,5,2013,May 2013,.5,.83333331,6.5,2.928983,2.6666667,,-.88582784,1,1,93.213669,55575,0,117279.15,0,,,,,
18313006,9,2011,Sep 2011,1,3,0,3.9796817,6,-.39868104,-.88583499,1,1,93.213669,57264,0,124392.25,0,,,,,
18331002,12,2010,Dec 2010,.69999999,.89999998,12.2,3.972192,6.5,-.39868075,-.57144469,1,1,64.205452,38053.5,0,84642.75,0,24.94159580606512,0,1455.640502170002,0,88
18331002,12,2012,Dec 2012,1,1.8888888,2.4444444,2.187232,1.5555556,,-.88583225,1,1,64.205452,65697.922,0,167218.75,0,24.9523544035344,0,1353.341882149999,10,101
18331002,2,2013,Feb 2013,1,2,0,1.3862944,1,,-.88582069,0,0,64.205452,86568.18,0,162386.34,0,24.0680125642094,0,1432.99948227,3,97
18331002,6,2013,Jun 2013,1,7,0,3.3672957,3,,-.88582069,1,1,64.205452,52611.078,0,124791.66,0,24.0680125642094,0,1432.99948227,3,97
18331002,3,2011,Mar 2011,1,1.5,0,4.3913145,8,1.0546274,-.88582069,.5,.5,64.205452,40300,0,136412.55,0,24.41388561136839,0,1089.04003969,17,107
18331002,10,2013,Oct 2013,1,1,16,2.6390574,1,,-.88582069,1,1,64.205452,62083.375,0,109520.81,0,24.0680125642094,0,1432.99948227,3,97
18331002,9,2013,Sep 2013,1,10,0,1.6094379,1,,-.88582069,1,1,64.205452,55614.625,0,107406.31,0,24.0680125642094,0,1432.99948227,3,97
18414007,4,2013,Apr 2013,.55000001,.85000002,6.8000002,2.4395163,2.3,,-.099870667,1,1,137.20897,64750,0,135000,0,,,,,
18414007,6,2013,Jun 2013,1,1.3333334,0,3.0645845,3.3333333,,1.2100623,1,1,137.20897,58000,0,135000,0,,,,,
18414007,5,2011,May 2011,.75,1.1666666,3,4.0820332,6.6666665,-.39868078,-.36185712,1,1,137.20897,47500,0,135000,0,,,,,
18414007,10,2011,Oct 2011,.5,.5,0,4.2273397,6,-.39867955,2.2580109,1,1,137.20897,61458,0,142625,0,,,,,
18414007,9,2011,Sep 2011,1,2,0,4.3307333,7,-.39868104,2.2580109,1,1,137.20897,61056,0,131944,0,,,,,
18505005,12,2012,Dec 2012,.125,.125,16.5,2.2451828,2,,1.0790687,1,1,205.72896,60888.891,0,160000,0,,,,,
18505005,1,2011,Jan 2011,0,0,10.625,3.9038284,5.875,-.39868098,2.2580109,1,1,205.72896,35521,0,122500,0,,,,,
18507004,5,2011,May 2011,.16666667,.16666667,17,3.7889848,5.75,-.39868101,1.4720494,1,1,220.98532,55000,0,140000,0,,,,,
18507004,5,2013,May 2013,.071428575,.071428575,7.5714288,2.5879133,2.5,,1.3597692,1,1,220.98532,53350,0,113650,0,,,,,
18514003,4,2011,Apr 2011,1,1,0,4.2121277,7,-.39868104,-.88583499,1,1,184.23979,41227,0,123000,0,21.5702555268053,0,765.82991817,9,125
18514003,12,2012,Dec 2012,.2857143,.2857143,16.214285,2.1629851,2.0714285,,.46152753,1,1,184.23979,60888.891,0,160000,0,21.85943172442734,0,912.9054600100003,0,106
18514003,1,2011,Jan 2011,.125,.125,11.25,3.8535898,5.625,-.39868101,.68608797,1,1,184.23979,35521,0,122500,0,21.57025552680532,0,765.8299181699994,9,125
18514003,7,2013,Jul 2013,1,2,0,3.5553482,4,,-.88583499,1,1,184.23979,54333.25,0,110000,0,21.0148449574052,0,1004.65074902,5,113
18514003,11,2011,Nov 2011,1,1,0,4.2626801,7,-.39868098,-.88582069,1,1,184.23979,57769,0,154615,0,21.5702555268053,0,765.82991817,9,125
18608011,7,2011,Jul 2011,1,1.6666666,1.6666666,4.3779941,6.8888888,.24723449,-.88582546,1,1,27.623043,63284.668,0,124241,0,,,,,
18608011,7,2013,Jul 2013,1,2,.89999998,3.1806111,2.5999999,,-.57143611,1,1,27.623043,56222.168,0,115138.84,0,,,,,
18608011,11,2013,Nov 2013,1,3,7,2.9957323,1,,-.88583499,1,1,27.623043,70333.414,0,110722.16,0,,,,,
18608011,10,2011,Oct 2011,1,1.5,0,4.4333086,7.5,-.39867958,-.88582069,1,1,27.623043,52749.668,0,147138.67,0,,,,,
18611001,12,2010,Dec 2010,.83333331,2,3.5,4.2561598,6.5,.085755602,-.88582307,1,1,11.816751,38244.855,0,84285.57,0,24.02298486503283,0,1695.302515049995,0,85
18611001,2,2013,Feb 2013,1,3,0,2.4849067,1,,-.88582069,0,0,11.816751,78251.945,0,162532.45,0,23.01327195485855,0,1673.78239013,3,83
18611001,1,2013,Jan 2013,1,2,0,2.9957323,2,,-.88582069,0,0,11.816751,76144.445,0,171523.03,0,23.01327195485855,0,1673.78239013,3,83
18611001,3,2011,Mar 2011,1,2,11,4.3040652,6,-.39868096,-.88583499,1,1,11.816751,41914.285,0,124397.66,0,23.38330228137065,0,1274.28786421,1,92
18611001,3,2013,Mar 2013,1,1,0,3.0910425,2,,-.88582069,1,1,11.816751,65958.391,0,147589.34,0,23.01327195485855,0,1673.78239013,3,83
18611001,5,2013,May 2013,0,0,3,3.5695326,3,,-.88583499,1,1,11.816751,58704.77,0,122240.43,0,23.01327195485855,0,1673.78239013,3,83
