"","cellphone","number_celphones","rCSI","HDDS","asset_index","housing_index","nutri_reten_constrained","nutri_avail_constrained","dist_km","maize_price","maize_mktthin","rice_price","rice_mktthin","tmean","lhz_maxdaysnorain","floodmax","raincytot","day1rain","maxdaysnorain","logFCS"
"1149",0.666666666666667,1,11.1666666666667,1.91666666666667,NA,0.948077495833333,1,1,45.6077467275175,72771.4257142857,0,160194.785714286,0,NA,NA,NA,NA,NA,NA,2.26673618851297
"1150",0.75,1.75,0,2,NA,0.68609153,1,1,45.6077467275175,54773.8571428571,0,117333.314285714,0,NA,NA,NA,NA,NA,NA,2.6092631658179
"1151",1,1,0,7,-0.39867809,-0.88582069,1,1,45.9302183870719,49073.1428571429,0,132124.785714286,0,22.3982421151736,121,0,577.5726399,47,142,4.35670882668959
"1152",0.666666666666667,1.33333333333333,3.66666666666667,1.66666666666667,NA,0.16211364,1,1,45.9302183870719,55615.0714285714,0,112005.95,0,21.9965813000673,104,0,770.242873,26,141,2.4377401290301
"1153",1,4,0,3,NA,-0.88582069,1,1,45.9302183870719,52080.3392857143,0,115267.835714286,0,21.9965813000673,104,0,770.242873,26,141,3.04452243772342
"1154",1,2,0,2,NA,-0.88582069,0.5,0.5,45.9302183870719,50683.2828571429,0,114742.069285714,0,21.9965813000673,104,0,770.242873,26,141,1.81217046648818
"1155",0.9,2.3,7.1,6.3,0.182642348,-0.257054372,1,1,45.9302183870719,48250,0,134642.857142857,0,22.3982421151736,121,0,577.5726399,47,142,4.10355189498407
"1156",0.833333333333333,1.5,2.83333333333333,2.66666666666667,NA,-0.7579286025,1,1,45.9302183870719,55195.2857142857,0,121195.214285714,0,21.9965813000673,104,0,770.242873,26,141,2.74570669939365
"1157",1,3.5,0,6.5,1.054627405,-0.88582069,0.5,0.5,45.9302183870719,48530.5,0,128202.428571429,0,22.3982421151736,121,0,577.5726399,47,142,4.20940414474742
"1158",0.8,2.2,5.6,2.6,NA,-0.257057232,0.8,0.8,45.9302183870719,54991.0178571429,0,110574.446428571,0,21.9965813000673,104,0,770.242873,26,141,2.88778917172253
"1159",0.5,0.75,5.75,3.25,NA,1.4720530025,1,1,93.2136664731121,59875,0,129937.5,0,NA,NA,NA,NA,NA,NA,3.23028813402242
"1160",1,3,0,2,NA,-0.88583499,1,1,93.2136664731121,51583.2475,0,122499.9975,0,NA,NA,NA,NA,NA,NA,2.19722457733622
"1161",0.333333333333333,0.333333333333333,15.3333333333333,6.66666666666667,-0.398680681111111,0.860747648888889,1,1,93.2136664731121,53125,0,138750,0,NA,NA,NA,NA,NA,NA,4.0483422892776
"1162",0.5,0.833333333333333,6.5,2.66666666666667,NA,-0.88582784,1,1,93.2136664731121,55575,0,117279.15,0,NA,NA,NA,NA,NA,NA,2.92898290297273
"1163",1,3,0,6,-0.39868104,-0.88583499,1,1,93.2136664731121,57264,0,124392.25,0,NA,NA,NA,NA,NA,NA,3.97968165390196
"1164",0.55,0.85,6.8,2.3,NA,-0.0998706575,1,1,137.208962554631,64750,0,135000,0,NA,NA,NA,NA,NA,NA,2.43951636005786
"1165",1,1.33333333333333,0,3.33333333333333,NA,1.21006227,1,1,137.208962554631,58000,0,135000,0,NA,NA,NA,NA,NA,NA,3.06458452279059
"1166",0.75,1.16666666666667,3,6.66666666666667,-0.398680774166667,-0.3618571,1,1,137.208962554631,47500,0,135000,0,NA,NA,NA,NA,NA,NA,4.08203308123408
"1167",0.5,0.5,0,6,-0.398679535,2.2580109,1,1,137.208962554631,61458,0,142625,0,NA,NA,NA,NA,NA,NA,4.2273396430135
"1168",1,2,0,7,-0.39868104,2.2580109,1,1,137.208962554631,61056,0,131944,0,NA,NA,NA,NA,NA,NA,4.33073334028633
"1169",0.444444444444444,0.555555555555556,9.55555555555556,6.22222222222222,-0.398681031111111,-0.187197803333333,0,0,56.1776513029066,81750,0,130000,0,22.3982421151736,121,0,894.9630308,5,120,4.07714989821153
"1170",1,1,2,3,NA,-0.88583499,0,0,56.1776513029066,66875,0,120833.2,0,21.9965813000673,104,0,1100.0872,8,110,2.89037175789616
"1171",1,4,25,1,NA,-0.88582069,0,0,56.1776513029066,58000,0,135000,0,21.9965813000673,104,0,1100.0872,8,110,1.6094379124341
"1172",0.777777777777778,1.55555555555556,10.8888888888889,1.88888888888889,NA,-0.885831812222222,0,0,56.1776513029066,65125,0,156041.8,0,21.9965813000673,104,0,1100.0872,8,110,2.01039945818156
"1173",1,4,0,4,NA,-0.88582069,1,1,56.1776513029066,68666.75,0,101666.75,0,21.9965813000673,104,0,1100.0872,8,110,3.61091791264422
"1174",1,3.5,7,5.5,2.50793135,-0.88582069,0,0,56.1776513029066,61056,0,131944,0,22.3982421151736,121,0,894.9630308,5,120,4.41952963782404
"1175",1,1,3,2,NA,2.2580109,1,1,27.5387715526032,71603.175,0.166666666666667,187698.416666667,0.166666666666667,22.8902550673675,102,0,930.61471385,17,108,2.70805020110221
"1176",1,1,0,7,-0.39868104,-0.88582069,1,1,27.5387715526032,56116.6666666667,0,94741.6666666667,0,22.3982421151736,121,0,718.98838431,11,121,4.39444915467244
"1177",0,0,0,3,NA,-0.88582069,1,1,27.5387715526032,81277.7766666667,0,173746.3,0,21.9965813000673,104,0,925.1285048,7,103,4.02535169073515
"1178",1,5,9,1,NA,-0.88582069,0,0,27.5387715526032,55325.9433333333,0,133703.721666667,0,21.9965813000673,104,0,925.1285048,7,103,1.79175946922805
"1179",0,0,0,5,-0.39868104,2.2580109,1,1,27.5387715526032,46038.9,0,109855.566666667,0,22.3982421151736,121,0,718.98838431,11,121,4.34380542185368
"1180",0.714285714285714,1.14285714285714,4.71428571428571,6.42857142857143,-0.39868019,-0.436701891428571,1,1,27.5387715526032,35305.5,0,77450,0,22.9914046070739,123,0,1076.2537457,3,116,4.31153672575102
"1181",0.888888888888889,1.44444444444444,15.1111111111111,1.77777777777778,NA,-0.885825456666667,1,1,27.5387715526032,67805.8333333333,0.166666666666667,166916.833333333,0.166666666666667,22.8902550673675,102,0,930.61471385,17,108,2.28445283448304
"1182",1,1,0,3,NA,-0.88582069,1,1,27.5387715526032,69451.4166666667,0,108625.041666667,0,21.9965813000673,104,0,925.1285048,7,103,3.44998754583159
"1183",1,5,0,6,2.50793,-0.88582069,0,0,27.5387715526032,58291.3333333333,0,144263.833333333,0,22.3982421151736,121,0,718.98838431,11,121,4.40060302024682
"1184",0.75,0.75,4.25,2.5,NA,-0.885824265,1,1,27.5387715526032,68866.6666666667,0,160966.666666667,0,22.8902550673675,102,0,930.61471385,17,108,2.92520163474235
"1185",1,2,0,4,NA,-0.88583499,1,1,27.5387715526032,67638.9583333333,0,105215.333333333,0,21.9965813000673,104,0,925.1285048,7,103,3.61091791264422
"1186",1,2.5,0,2.5,NA,-0.88582784,1,1,51.8628103522599,58546.9615384615,0,114756.376923077,0,21.9965813000673,104,0,957.72311816,7,96,3.46671151286536
"1187",0.5,0.666666666666667,5.33333333333333,5.91666666666667,-0.3986810225,0.686092721666667,1,1,51.8628103522599,55757.4615384615,0,129334.076923077,0,22.3982421151736,121,0,681.22217474,20,109,4.24233606958002
"1188",0.6875,1.25,2.3125,1.875,NA,0.489602055625,1,1,51.8628103522599,55419.6661538462,0,135641.051538462,0,21.9965813000673,104,0,957.72311816,7,96,2.55773827089826
"1189",0.5,1,26,1.5,NA,-0.88583499,1,1,51.8628103522599,67628.5384615385,0.0769230769230769,167551.461538462,0.0769230769230769,22.8902550673675,102,0,973.40531634,0,92,0.990500734433292
"1190",1,1,0,3,NA,-0.88583499,1,1,51.8628103522599,62980.7692307692,0,111961.596153846,0,21.9965813000673,104,0,957.72311816,7,96,3.43398720448515
"1191",0.5,1,10,5,-0.398681,-0.88582784,1,1,51.8628103522599,54733.7692307692,0,141400.615384615,0,22.3982421151736,121,0,681.22217474,20,109,4.25839655569745
"1192",1,3,0,1,NA,2.2580109,1,1,51.8628103522599,62500.0769230769,0,109192.365384615,0,21.9965813000673,104,0,957.72311816,7,96,2.56494935746154
"1193",1,1,4,1.33333333333333,NA,-0.885830223333333,0.666666666666667,0.666666666666667,51.8628103522599,60102.5576923077,0,111461.711538462,0,21.9965813000673,104,0,957.72311816,7,96,2.40113517369436
"1194",0.333333333333333,0.333333333333333,0,2.66666666666667,NA,1.21006227,1,1,78.9389784500878,63055.5,0,113055.5,0,21.9965813000673,104,0,946.5657174,7,100,3.20312830409381
"1195",0,0,41,5,-0.39868096,-0.88583499,1,1,78.9389784500878,61875,0,92550,0,22.3982421151736,121,0,693.1436484,20,113,3.56953269648137
"1196",1,2,0,1,NA,-0.88582069,1,1,78.9389784500878,58109.09,0,167500,0,21.9965813000673,104,0,946.5657174,7,100,1.09861228866811
"1197",0.5,0.5,16.5,1.5,NA,2.2580109,1,1,78.9389784500878,58000,0,135000,0,21.9965813000673,104,0,946.5657174,7,100,1.85982555639034
"1198",0.6,0.8,11.8,5.8,-0.398680406,0.371709086,1,1,78.9389784500878,34500,0,74800,0,22.9914046070739,123,0,1122.6167524,0,106,4.13944428500988
"1199",0.75,1.25,13.25,5.75,-0.398681025,1.4720494275,1,1,78.9389784500878,62115,0,152308,0,22.3982421151736,121,0,693.1436484,20,113,4.20803153117117
"1200",0.714285714285714,1.28571428571429,3.42857142857143,2.14285714285714,NA,0.461533662857143,1,1,78.9389784500878,71167,0,161667,0,22.8902550673675,102,0,1081.2290216,0,94,2.48839929799909
"1201",1,1,0,4,NA,2.2580109,1,1,78.9389784500878,68375,0,105416.75,0,21.9965813000673,104,0,946.5657174,7,100,3.66356164612965
"1202",1,1,0,2,NA,-0.88583499,1,1,78.9389784500878,68666.75,0,101666.75,0,21.9965813000673,104,0,946.5657174,7,100,2.86220088092947
"1203",0.25,0.25,11.375,4.625,-0.398680995,0.29310721875,1,1,119.558976071851,60021,0,131746.4,0,22.3982421151736,121,0,685.87008174,20,113,3.98702125963359
"1204",0.272727272727273,0.545454545454545,5.45454545454545,1.63636363636364,NA,-0.0284211745454546,1,1,119.558976071851,64366.65,0,118666.56,0,21.9965813000673,104,0,874.0365912,7,96,2.37063367098826
"1205",0.5,0.5,0,1,NA,-0.88582784,1,1,119.558976071851,63058.35,0,104683.55,0,21.9965813000673,104,0,874.0365912,7,96,1.93560050545395
"1206",0.75,1,9.25,6.625,-0.3986802725,-0.8858224775,1,1,44.819342525084,76250,0,125555.555555556,0,22.3982421151736,121,0,712.171854106,11,127,4.19906416658676
"1207",1,2.5,5.5,2.5,NA,0.686087955,1,1,44.819342525084,62916.6666666667,0,143611.111111111,0,21.9965813000673,104,0,907.058514392,7,116,2.48142231512995
"1208",1,2,2,3,NA,-0.118461015,1,1,44.819342525084,65347.2222222222,0,121851.711111111,0,21.9965813000673,104,0,907.058514392,7,116,2.98307336956185
"1209",0,0,0,1,NA,-0.88582069,1,1,44.819342525084,56335.8511111111,0,136975.333333333,0,21.9965813000673,104,0,907.058514392,7,116,1.38629436111989
"1210",1,2.25,7.125,2.625,NA,-0.8858260525,0.625,0.625,44.819342525084,62412.0555555556,0,158634.333333333,0,21.9965813000673,104,0,907.058514392,7,116,3.09740517420117
"1211",1,1,0,6,-0.39868104,2.2580109,1,1,44.819342525084,59293.5555555556,0,132762,0,22.3982421151736,121,0,712.171854106,11,127,4.29045944114839
"1212",1,2,8,3,NA,-0.88582069,1,1,57.276454322158,75209.8225,0,189504.475,0,22.8902550673675,102,0,988.8483234,8,162,3.09104245335832
"1213",1,1.66666666666667,7,6,-0.398679093333333,-0.885825456666667,0.333333333333333,0.333333333333333,57.276454322158,56156.25,0,97237.5,0,22.3982421151736,121,0,712.4319239,23,168,4.32186420048479
"1214",1,1.25,4,2.25,NA,-0.0998627925,0.75,0.75,57.276454322158,66195.455,0,173125,0,21.9965813000673,104,0,756.7104995,55,168,2.58914982852791
"1215",1,2,0,7,1.054627405,-0.88582069,0.5,0.5,57.276454322158,44200,0,135562.5,0,22.3982421151736,121,0,712.4319239,23,168,4.29975511695273
"1216",1,3,0,2,NA,0.64889866,0,0,57.276454322158,69541.6875,0,162291.8,0,21.9965813000673,104,0,756.7104995,55,168,2.39789527279837
"1217",1,3.09090909090909,6.09090909090909,6.90909090909091,0.394033172727273,-0.88582199,0.454545454545455,0.454545454545455,57.276454322158,31367.25,0,121153.75,0,22.9914046070739,123,0,755.6442684,21,162,4.27488118991419
"1218",0.894736842105263,2.36842105263158,4.52631578947368,1.84210526315789,NA,-0.554893306842105,0.684210526315789,0.684210526315789,57.276454322158,68500,0,161125,0,22.8902550673675,102,0,988.8483234,8,162,2.3934829580819
"1219",0.538461538461538,0.769230769230769,4.23076923076923,6.07692307692308,-0.398681009230769,1.29067370307692,1,1,93.4962278540683,48439.5833333333,0,107500,0,22.3982421151736,121,1008.16842156,741.77887664,16,132,4.07788029132031
"1220",0.692307692307692,1,7.69230769230769,2,NA,0.807006204615385,1,1,93.4962278540683,61654.5416666667,0,145364.616666667,0,21.9965813000673,104,814.51282745,942.9761848,7,115,2.70852780395196
"1221",0.75,1.25,1.75,2,NA,-0.0998699425,1,1,93.4962278540683,51824.0825,0,112060.191666667,0,21.9965813000673,104,814.51282745,942.9761848,7,115,2.72167224742323
"1222",0.833333333333333,1.16666666666667,4.66666666666667,2.66666666666667,NA,1.21006227,1,1,93.4962278540683,46955.9691666667,0,105277.8025,0,21.9965813000673,104,814.51282745,942.9761848,7,115,2.83828390582135
"1223",0.714285714285714,1,1,2.28571428571429,NA,0.0124066928571428,1,1,93.4962278540683,72715.3125,0,156302.116666667,0,21.9965813000673,104,814.51282745,942.9761848,7,115,2.33388440265924
"1224",0.333333333333333,0.333333333333333,3.66666666666667,5.66666666666667,-0.398681,1.21006227,1,1,93.4962278540683,46586.5,0,157863.5,0,22.3982421151736,121,1008.16842156,741.77887664,16,132,4.02236213407423
"1225",1,1,0,4,-0.39868104,-0.88583499,1,1,93.4962278540683,47701.3333333333,0,140826.333333333,0,22.3982421151736,121,1008.16842156,741.77887664,16,132,4.02535169073515
"1226",0,0,32,3,-0.39868096,-0.88583499,1,1,63.2758987233117,61875,0,92550,0,22.3982421151736,121,0,942.845651,3,111,3.89182029811063
"1227",0.666666666666667,0.666666666666667,2.33333333333333,2,NA,0.16211364,0.666666666666667,0.666666666666667,63.2758987233117,58109.09,0,167500,0,21.9965813000673,104,0,1226.83749066,6,102,2.71148919009252
"1228",1,3,3,6,-0.39868104,-0.88582069,1,1,63.2758987233117,45800,0,108000,0,22.3982421151736,121,0,942.845651,3,111,4.11087386417331
"1229",1,5,38,2,NA,-0.88583499,1,1,63.2758987233117,65125,0,156041.8,0,21.9965813000673,104,0,1226.83749066,6,102,3.27714473299218
"1230",0.5,1,2,1,NA,-0.88583499,1,1,63.2758987233117,71167,0,161667,0,22.8902550673675,102,0,1133.61107517,0,110,0.549306144334055
"1231",0.272727272727273,0.454545454545455,9.90909090909091,4.90909090909091,-0.398681003636364,1.11479421272727,0.909090909090909,0.909090909090909,63.2758987233117,31462,0,131923,0,22.9914046070739,123,0,1192.38811123,0,108,3.99070561884546
"1232",0.615384615384615,1.07692307692308,9.76923076923077,2.15384615384615,NA,0.807005104615385,1,1,63.2758987233117,69500,0,155000,0,22.8902550673675,102,0,1133.61107517,0,110,2.62370066586926
"1233",0.642857142857143,0.857142857142857,10.2857142857143,2.07142857142857,NA,-0.212150663571429,1,1,75.5180530612026,65556.25,0,136700,0,21.9965813000673,104,0,995.310321117,8,99,2.33706108295754
"1234",1,2,1.66666666666667,2,NA,-0.885830223333333,1,1,75.5180530612026,57555.566,0,134250,0,21.9965813000673,104,0,995.310321117,8,99,3.04966558057838
"1235",0.5,0.6,17.5,5.9,-0.398681004,0.371706226,1,1,75.5180530612026,47100,0,134000,0,22.3982421151736,121,0,892.050877265,3,106,4.01444654332923
"1236",1,2,0,3,NA,-0.88582069,0,0,75.5180530612026,66483.35,0,108020.9,0,21.9965813000673,104,0,995.310321117,8,99,3.09104245335832
"1237",0,0,0,5,-0.39868104,2.2580109,1,1,75.5180530612026,59264.2,0,130537.1,0,22.3982421151736,121,0,892.050877265,3,106,3.65065824129374
"1238",1,2,36,2,NA,-0.88583499,1,1,75.5180530612026,63587.5,0,108279.375,0,21.9965813000673,104,0,995.310321117,8,99,2.99573227355399
"1239",1,2.2,2.8,2,NA,0.371709086,0.8,0.8,88.3983019885772,62729.87,0,170714.285714286,0,21.9965813000673,104,0,875.315621165,6,116,2.43764282544577
"1240",0.625,1.25,13,5.625,-0.39868026875,-0.0998663675,1,1,88.3983019885772,34278.5714285714,0,77364.2857142857,0,22.9914046070739,123,0,984.752026567,0,119,4.1200085119043
"1241",0.555555555555556,1.55555555555556,9.55555555555556,1.88888888888889,NA,-0.187193036666667,1,1,88.3983019885772,68928.5714285714,0,158500,0,22.8902550673675,102,0,939.83846183,0,102,2.2766955480121
"1242",0.7,0.8,5.1,6.7,-0.398681022,-0.257064382,1,1,109.557564992823,73368.4666666667,0,124866.666666667,0,22.3982421151736,121,0,892.559263054,5,116,4.14848098477203
"1243",0.8,1,5.26666666666667,2.06666666666667,NA,0.162114593333333,1,1,109.557564992823,62941.6666666667,0,140716.666666667,0,21.9965813000673,104,0,944.408289089,7,111,2.93462968044536
"1244",0.625,1.375,0.5,3.125,NA,-0.0998735175,1,1,109.557564992823,55760.7546666667,0,132962.977333333,0,21.9965813000673,104,0,944.408289089,7,111,3.22135953904693
"1245",1,1.5,0,6,-0.39868107,-0.88582784,1,1,109.557564992823,58502.4666666667,0,143986.066666667,0,22.3982421151736,121,0,892.559263054,5,116,4.24475681115475
"1246",0,0,0,7,-0.39868098,-0.88583499,1,1,109.557564992823,58554,0,131452.466666667,0,22.3982421151736,121,0,892.559263054,5,116,4.20469261939097
"1247",1,1,16,2.5,NA,-0.88583499,0,0,109.557564992823,63358.3333333333,0,106844.633333333,0,21.9965813000673,104,0,944.408289089,7,111,2.36147661082224
"1248",1,1,2,4,-0.39868098,-0.88583499,1,1,50.4458700955919,54605.7692307692,0,96288.4615384615,0,22.3982421151736,121,0,766.65537366,18,127,3.66356164612965
"1249",1,3,0,1.5,NA,-0.88582069,0.5,0.5,50.4458700955919,65579.02,0,167430.069230769,0,21.9965813000673,104,0,1037.38231474,6,114,2.2386684072391
"1250",1,4,0,3,NA,-0.88582069,1,1,50.4458700955919,55775.64,0,128311.973846154,0,21.9965813000673,104,0,1037.38231474,6,114,3.52636052461616
"1251",1,1,0,6,-0.39868096,-0.88583499,1,1,50.4458700955919,45092.3076923077,0,116898.707692308,0,22.3982421151736,121,0,766.65537366,18,127,4.22683374526818
"1252",0.5,0.5,22,1,NA,-0.88583499,0.5,0.5,50.4458700955919,68634.6346153846,0,157628.315384615,0,21.9965813000673,104,0,1037.38231474,6,114,0.111571775657105
"1253",0.545454545454545,0.636363636363636,4.63636363636364,5.72727272727273,-0.398680760909091,1.40060228454545,1,1,50.4458700955919,34111.5384615385,0.0769230769230769,78880.7692307692,0,22.9914046070739,123,0,1068.55265438,0,123,4.09044552873142
"1254",0.625,0.875,10,2.5,NA,1.86503195125,1,1,50.4458700955919,70590.0769230769,0,165384.846153846,0,22.8902550673675,102,0,958.45001214,22,109,2.7039845676956
"1255",1,3,0,2,NA,2.2580109,1,1,50.4458700955919,63733.9615384615,0,107307.75,0,21.9965813000673,104,0,1037.38231474,6,114,3.09104245335832
"1256",0.6,0.7,8.2,1.8,NA,1.314857133,1,1,50.4458700955919,68369.2307692308,0,158653.846153846,0,22.8902550673675,102,0,958.45001214,22,109,1.82703678404318
"1257",1,2,0,4,NA,2.2580109,1,1,50.4458700955919,64141.0961538462,0,105336.596153846,0,21.9965813000673,104,0,1037.38231474,6,114,3.27714473299218
"1258",1,1.5,0,2,NA,0.686087955,1,1,50.4458700955919,61653.8269230769,0,108509.788461538,0,21.9965813000673,104,0,1037.38231474,6,114,2.73613533683574
"1259",1,2.5,9.125,6.125,0.69129957625,-0.6939830575,0.25,0.25,32.2049828073679,59708,0,134333,0,22.3982421151736,121,0,797.3947963,11,128,4.32084361977732
"1260",1,2.18181818181818,7.63636363636364,2.36363636363636,NA,-0.88582329,0.363636363636364,0.363636363636364,32.2049828073679,58000,0,135000,0,21.9965813000673,104,0,1004.7827263,7,114,2.86192743269199
"1261",1,2,0,8,-0.3986811,-0.88582069,0,0,32.2049828073679,61458,0,142625,0,22.3982421151736,121,0,797.3947963,11,128,4.33073334028633
"1262",1,2,0,1,NA,-0.88582069,0,0,32.2049828073679,69500,0,155000,0,22.8902550673675,102,0,1010.0593915,17,122,1.79175946922805
"1263",1,2,0,3,NA,-0.88582069,0.5,0.5,32.2049828073679,65250,0,106250.25,0,21.9965813000673,104,0,1004.7827263,7,114,3.30061505936444
"1264",1,5,5,3,NA,-0.88582069,1,1,13.7987347595333,74390.62625,0,189609.3875,0,22.8902550673675,102,0,973.81786665,13,114,3.25809653802148
"1265",0.5,1,3,2.5,NA,-0.88582069,0.5,0.5,13.7987347595333,62152.2725,0,170312.5,0,21.9965813000673,104,0,955.84603434,7,107,2.53445210111012
"1266",1,1,12,6,-0.39868096,-0.88583499,1,1,13.7987347595333,45000,0,121781.25,0,22.3982421151736,121,0,750.76365151,4,121,3.8286413964891
"1267",1,1,0,2,NA,-0.88583499,1,1,13.7987347595333,71729.5,0,164375.25,0,22.8902550673675,102,0,973.81786665,13,114,2.39789527279837
"1268",0.8,1.8,12.4,5.3,-0.398681015,-0.257061522,0,0,13.7987347595333,31414.625,0,126538.375,0,22.9914046070739,123,0,1172.46769153,6,111,4.24663795191442
"1269",0.785714285714286,1.28571428571429,9.07142857142857,1.92857142857143,NA,-0.661269462142857,0.285714285714286,0.285714285714286,13.7987347595333,69000,0,158062.5,0,22.8902550673675,102,0,973.81786665,13,114,2.26751267716252
"1270",1,2,0,3,NA,-0.88582069,1,1,55.3808862078318,56500,0,173750,0,NA,NA,NA,NA,NA,NA,3.13549421592915
"1271",0.375,0.5,3.25,6,-0.3986810175,1.07907047875,1,1,55.3808862078318,40714,0,1e+05,0,NA,NA,NA,NA,NA,NA,4.07107289379566
"1272",0.571428571428571,0.857142857142857,7.71428571428571,2.14285714285714,NA,1.35977126,1,1,55.3808862078318,74444.44,1,207333.3,1,NA,NA,NA,NA,NA,NA,3.05851319566887
"1273",1,3,0,8,-0.39867809,-0.88582069,1,1,55.3808862078318,52433.4,0,118000,0,NA,NA,NA,NA,NA,NA,4.3502779363593
"1274",0.5,0.8,12.4,5.7,-0.398680988,0.686090815,1,1,28.7707103727394,63909,0,128855,0,22.3982421151736,121,0,800.2029654,7,109,3.94422144883096
"1275",1,3,2,3,NA,-0.88582069,1,1,28.7707103727394,59833.3,0,129666.56,0,21.9965813000673,104,0,1013.0673814,5,93,3.43398720448515
"1276",0.444444444444444,0.777777777777778,19.8888888888889,2.11111111111111,NA,0.511431438888889,1,1,28.7707103727394,52831.33,0,143944.534,0,21.9965813000673,104,0,1013.0673814,5,93,2.27511832588225
"1277",0,0,0,1,NA,2.2580109,1,1,28.7707103727394,62716.65,0,117075,0,21.9965813000673,104,0,1013.0673814,5,93,1.38629436111989
"1278",1,2,0,1,NA,-0.88582069,1,1,75.5855060771252,57968.75,0,156437.5,0,21.9965813000673,104,0,868.0700992,7,104,0
"1279",0.5,0.5,6.375,5.75,-0.3986810175,1.07907047875,1,1,75.5855060771252,39285.5,0,93035.75,0,22.9914046070739,123,0,1236.1022321,0,109,4.02829366823907
"1280",1,1,0,2,NA,-0.88583499,1,1,75.5855060771252,73977.2725,0,162522.725,0,21.9965813000673,104,0,868.0700992,7,104,1.79175946922805
"1281",0,0,18,2,NA,0.686087955,0,0,75.5855060771252,49602.83,0,127361.165,0,21.9965813000673,104,0,868.0700992,7,104,3.34542113870928
"1282",1,1.75,10.5,5.75,-0.398679565,-0.88582784,0.75,0.75,75.5855060771252,47266.7,0,115200,0,22.3982421151736,121,0,800.8865543,5,123,4.14410100790426
"1283",1,1.5,0,2.5,NA,-0.88582784,1,1,75.5855060771252,59916.75,0,155677.05,0,21.9965813000673,104,0,868.0700992,7,104,2.4636268425786
"1284",0.333333333333333,0.555555555555556,4,1.88888888888889,NA,0.511433027777778,1,1,75.5855060771252,62000.25,0.5,181583.25,0.5,22.8902550673675,102,0,869.4730891,15,113,2.28447935264811
"1285",0.714285714285714,1.42857142857143,3.14285714285714,2.71428571428571,NA,-0.436701891428571,1,1,67.5766399318776,56500,0,173750,0,21.9965813000673,104,0,926.68977205,7,96,2.74858352585967
"1286",0.875,1.75,9,6.25,-0.3986795475,-0.8858224775,1,1,67.5766399318776,48500,0,140000,0,22.3982421151736,121,0,773.12692108,7,107,4.2090108448445
"1287",0.5,0.5,5.5,2,NA,0.686095105,1,1,67.5766399318776,75416.75,0,128000,0,21.9965813000673,104,0,926.68977205,7,96,2.62087350752982
"1288",1,1,16,7,-0.39868096,2.2580252,1,1,67.5766399318776,49583,0,148750,0,22.3982421151736,121,0,773.12692108,7,107,4.24132675257075
"1289",1,3,0,1,NA,-0.88582069,1,1,67.5766399318776,63500,0,112750,0,21.9965813000673,104,0,926.68977205,7,96,2.484906649788
"1290",0.5,0.75,10.625,5.25,-0.3986810225,1.4720494275,1,1,36.5107720160469,38803.3333333333,0,97380.8333333333,0,22.9914046070739,123,0,1138.519581,0,102,3.91936677139857
"1291",0.7,0.9,4.8,2.2,NA,1.314857133,1,1,36.5107720160469,75245.6983333333,0.666666666666667,201320.416666667,0.666666666666667,22.8902550673675,102,0,881.4811221,0,105,2.44034223976288
"1292",0.5,1.5,1.5,2,NA,-0.88582784,1,1,36.5107720160469,68760.6066666667,0,172795.466666667,0,21.9965813000673,104,0,930.5980448,7,91,2.95944692713657
"1293",1,2,6,2,NA,-0.88582069,1,1,36.5107720160469,76918.5183333333,0,195058.333333333,0,21.9965813000673,104,0,930.5980448,7,91,1.79175946922805
"1294",0,0,3,5,-0.39868104,-0.88582069,1,1,36.5107720160469,49155.6,0,133041.666666667,0,22.3982421151736,121,0,756.4174003,7,112,4.39444915467244
"1295",0,0,10,3,-0.39868104,-0.88583499,1,1,36.5107720160469,51281,0,146618,0,22.3982421151736,121,0,756.4174003,7,112,3.65065824129374
"1296",1,2.16666666666667,0.333333333333333,7.33333333333333,0.570191226666667,-0.88582069,1,1,57.5012770621862,52574.625,0,127788.25,0,NA,NA,NA,NA,NA,NA,4.25984766081022
"1297",1,2.33333333333333,2.33333333333333,2.66666666666667,NA,-0.88582069,1,1,57.5012770621862,50613.91375,0,124479.2075,0,NA,NA,NA,NA,NA,NA,2.92664238055589
"1298",0.666666666666667,2.33333333333333,2.33333333333333,2.33333333333333,NA,0.162123173333333,1,1,57.5012770621862,57345.875,0,137010.4,0,NA,NA,NA,NA,NA,NA,2.84172045368847
"1299",1,5,0,6,-0.39867809,-0.88582069,1,1,57.5012770621862,47608.25,0,157932.625,0,NA,NA,NA,NA,NA,NA,4.24132675257075
"1300",1,3,0,3,NA,-0.88582069,0,0,57.5012770621862,56276.03125,0,120098.96875,0,NA,NA,NA,NA,NA,NA,2.83321334405622
"1301",1,1.5,0,1.5,NA,0.686095105,1,1,57.5012770621862,53942.65625,0,116859.375,0,NA,NA,NA,NA,NA,NA,2.69681377317618
"1302",0.25,0.5,14.5,6.125,-0.39868101,0.6860905325,1,1,54.114114089945,61273,0,121400,0,21.1021668200227,116,0,943.1884302,15,108,3.96235450884291
"1303",0.5,0.625,14,2.75,NA,-0.49285067875,1,1,54.114114089945,54333.25,0,110000,0,21.010347809066,108,0,1163.4507179,6,96,3.04875805979367
"1304",1,1,0,1.5,NA,-0.88582784,1,1,54.114114089945,49444.33,0,118333.33,0,21.010347809066,108,0,1163.4507179,6,96,2.85022178669534
"1305",0.5,0.5,1.5,5.5,-0.39868097,0.686087955,1,1,54.114114089945,54333,0,146333,0,21.1021668200227,116,0,943.1884302,15,108,4.16422553340968
