"","case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","slope","ag_percent","dist_road","dist_popcenter","dist_agmkt","dist_headquater","elevation","ea_id","reside","hh_a01","FS_month","FS_year","rCSI","HDDS","FCS","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","FNID"
"8155","5301013012003501",0,1,0,1,2,86,5.09999990463257,10,85.0999984741211,14.6999998092651,56,"53113012","rural","1",12,2010,18,7,42,"December",0,0,1,Dec 2010,"TZ2009L199"
"8156","5301013012004501",0,1,0,1,2.09999990463257,86,4.90000009536743,9.60000038146973,84.9000015258789,14.3999996185303,55,"53113012","rural","1",12,2010,10,6,50,"December",0,0,1,Dec 2010,"TZ2009L199"
"8157","5301013012004503",1,0,1,0,1,12,1.60000002384186,6.30000019073486,71.1999969482422,2.29999995231628,23,"53113012","rural","2",12,2010,0,7,72,"December",0,0,1,Dec 2010,"TZ2009L199"
"8158","5301013012006301",1,0,1,0,2,86,5.19999980926514,10,85.0999984741211,14.6999998092651,53,"53113012","rural","1",12,2010,0,7,86,"December",0,0,1,Dec 2010,"TZ2009L199"
"8159","5301013012007501",1,0,1,0,2,86,5.19999980926514,10.1000003814697,85.0999984741211,14.8000001907349,53,"53113012","rural","1",1,2011,0,7,65.5,"January",0,0,1,Jan 2011,"TZ2009L199"
"8160","5301013012007502",1,0,1,0,3.20000004768372,31,0.899999976158142,1.29999995231628,75.9000015258789,4.30000019073486,27,"53113012","urban","1",12,2010,0,7,71,"December",0,0,1,Dec 2010,"TZ2009L199"
"8161","5301013012008401",0,1,0,1,2.70000004768372,49,7.09999990463257,23.6000003814697,100.300003051758,28.7999992370606,19,"53113012","rural","2",1,2011,0,7,78,"January",0,0,1,Jan 2011,"TZ2009L199"
"8162","5301013012008403",1,0,1,0,2,86,5.19999980926514,10,85.0999984741211,14.8000001907349,53,"53113012","rural","1",12,2010,0,7,57,"December",0,0,1,Dec 2010,"TZ2009L199"
"8163","5301013012008404",0,1,0,1,3.59999990463257,82,0.300000011920929,9,85.9000015258789,14.3000001907349,54,"53113012","urban","1",12,2010,0,6,50,"December",0,0,1,Dec 2010,"TZ2009L199"
"8164","5301013012008408",0,1,0,1,2,86,5.19999980926514,10.1000003814697,85.1999969482422,14.8000001907349,53,"53113012","rural","1",12,2010,0,6,41.5,"December",0,0,1,Dec 2010,"TZ2009L199"
"8165","5301013012009401",1,0,1,0,2,86,5,9.69999980926514,84.9000015258789,14.3999996185303,49,"53113012","rural","1",12,2010,0,8,91.5,"December",0,0,1,Dec 2010,"TZ2009L199"
"8166","5301016313000901",1,0,1,0,1,8,3.70000004768372,9.19999980926514,68,4.09999990463257,17,"53116313","urban","1",7,2011,0,7,98,"July",0,0,1,Jul 2011,"TZ2009L146"
"8167","5301016313000901",1,0,1,0,1,8,3.70000004768372,9.19999980926514,68,4.09999990463257,17,"53116313","urban","1",7,2011,0,7,98,"July",0,0,1,Jul 2011,"TZ2009L199"
"8168","5301016313002301",1,0,1,0,1,8,3.79999995231628,9.19999980926514,68.0999984741211,4.19999980926514,17,"53116313","urban","1",7,2011,0,8,88.5,"July",0,0,1,Jul 2011,"TZ2009L146"
"8169","5301016313002301",1,0,1,0,1,8,3.79999995231628,9.19999980926514,68.0999984741211,4.19999980926514,17,"53116313","urban","1",7,2011,0,8,88.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8170","5301016313002901",1,0,1,0,1,8,3.70000004768372,9.10000038146973,68.1999969482422,4.09999990463257,18,"53116313","urban","1",7,2011,0,5,84,"July",0,0,1,Jul 2011,"TZ2009L146"
"8171","5301016313002901",1,0,1,0,1,8,3.70000004768372,9.10000038146973,68.1999969482422,4.09999990463257,18,"53116313","urban","1",7,2011,0,5,84,"July",0,0,1,Jul 2011,"TZ2009L199"
"8172","5301016313004501",1,0,1,0,1.5,11,3.59999990463257,9.10000038146973,68,4,18,"53116313","urban","1",7,2011,0,7,72.5,"July",0,0,1,Jul 2011,"TZ2009L146"
"8173","5301016313004501",1,0,1,0,1.5,11,3.59999990463257,9.10000038146973,68,4,18,"53116313","urban","1",7,2011,0,7,72.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8174","5301016313005001",1,0,1,0,1,8,3.59999990463257,9.10000038146973,68.0999984741211,4,19,"53116313","urban","1",7,2011,0,6,87,"July",0,0,1,Jul 2011,"TZ2009L146"
"8175","5301016313005001",1,0,1,0,1,8,3.59999990463257,9.10000038146973,68.0999984741211,4,19,"53116313","urban","1",7,2011,0,6,87,"July",0,0,1,Jul 2011,"TZ2009L199"
"8176","5301016313006301",1,0,1,0,1,8,3.79999995231628,9.19999980926514,68,4.19999980926514,17,"53116313","urban","1",7,2011,0,7,82,"July",0,0,1,Jul 2011,"TZ2009L146"
"8177","5301016313006301",1,0,1,0,1,8,3.79999995231628,9.19999980926514,68,4.19999980926514,17,"53116313","urban","1",7,2011,0,7,82,"July",0,0,1,Jul 2011,"TZ2009L199"
"8178","5301016313007501",1,0,1,0,1,11,3.5,9,68.0999984741211,3.90000009536743,17,"53116313","urban","1",7,2011,0,7,62.5,"July",0,0,1,Jul 2011,"TZ2009L146"
"8179","5301016313007501",1,0,1,0,1,11,3.5,9,68.0999984741211,3.90000009536743,17,"53116313","urban","1",7,2011,0,7,62.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8180","5301016318000901",1,0,1,0,1.60000002384186,6,3,8.10000038146973,69.1999969482422,3.40000009536743,20,"53116318","urban","1",7,2011,0,7,89.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8181","5301016318001501",1,0,1,0,2,6,2.90000009536743,8.10000038146973,69.3000030517578,3.29999995231628,25,"53116318","urban","1",7,2011,0,8,100,"July",0,0,1,Jul 2011,"TZ2009L199"
"8182","5301016318001507",1,0,1,0,2,12,0.400000005960464,6.30000019073486,70.5,1.10000002384186,19,"53116318","rural","1",8,2011,0,7,76.5,"August",0,0,1,Aug 2011,"TZ2009L199"
"8183","5301016318001601",1,0,1,0,1.60000002384186,6,3,8.10000038146973,69.3000030517578,3.29999995231628,23,"53116318","urban","1",7,2011,0,6,82,"July",0,0,1,Jul 2011,"TZ2009L199"
"8184","5301016318001701",1,0,1,0,0,4,2.90000009536743,8.39999961853027,69.4000015258789,4,NA,"53116318","urban","1",7,2011,0,7,71.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8185","5301016318001702",1,0,1,0,2,43,5,10.5,66.8000030517578,5.5,7,"53116318","urban","1",7,2011,0,7,75,"July",0,0,1,Jul 2011,"TZ2009L199"
"8186","5301016318002001",1,0,1,0,1.60000002384186,6,3,8.10000038146973,69.3000030517578,3.40000009536743,20,"53116318","urban","1",7,2011,0,6,76,"July",0,0,1,Jul 2011,"TZ2009L199"
"8187","5301016318002301",1,0,1,0,1.60000002384186,6,3,8.10000038146973,69.1999969482422,3.29999995231628,23,"53116318","urban","1",7,2011,0,8,73.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8188","5301016318003501",1,0,1,0,1.60000002384186,6,3.20000004768372,8.30000019073486,69,3.59999990463257,16,"53116318","urban","1",7,2011,0,8,104.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8189","5301016318003510",1,0,1,0,2,64,8.60000038146973,21.2000007629394,56.2000007629395,16.2000007629394,18,"53116318","rural","1",8,2011,0,8,56,"August",0,0,0,Aug 2011,"TZ2009L199"
"8190","5301016326005002",1,0,1,0,1.60000002384186,14,2.90000009536743,8.30000019073486,68.8000030517578,3.29999995231628,19,"53116326","urban","1",7,2011,0,8,83.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8191","5301016326005501",1,0,1,0,1.60000002384186,14,2.90000009536743,8.30000019073486,68.9000015258789,3.29999995231628,21,"53116326","urban","1",7,2011,0,7,86,"July",0,0,1,Jul 2011,"TZ2009L199"
"8192","5301016326006501",1,0,1,0,1.60000002384186,14,2.79999995231628,8.10000038146973,69,3.09999990463257,23,"53116326","urban","1",7,2011,0,7,76,"July",0,0,1,Jul 2011,"TZ2009L199"
"8193","5301016326006701",1,0,1,0,1.60000002384186,14,2.79999995231628,8.19999980926514,69,3.20000004768372,23,"53116326","urban","1",7,2011,0,5,42,"July",0,0,1,Jul 2011,"TZ2009L199"
"8194","5301016326006703",1,0,1,0,1.60000002384186,14,2.79999995231628,8.19999980926514,69,3.20000004768372,23,"53116326","urban","1",7,2011,0,7,94,"July",0,0,1,Jul 2011,"TZ2009L199"
"8195","5301016326006704",1,0,1,0,2.40000009536743,76,3.79999995231628,3.79999995231628,73.8000030517578,3.5,38,"53116326","rural","1",8,2011,0,7,71,"August",0,0,1,Aug 2011,"TZ2009L199"
"8196","5301016326009101",1,0,1,0,1.60000002384186,8,2.90000009536743,8.30000019073486,68.9000015258789,3.29999995231628,21,"53116326","urban","1",7,2011,0,0,0,"July",0,0,1,Jul 2011,"TZ2009L199"
"8197","5301019011000901",1,0,1,0,2.20000004768372,41,6.5,19.8999996185303,58,15.1000003814697,13,"53119011","rural","1",1,2011,0,7,83,"January",0,0,0,Jan 2011,"TZ2009L199"
"8198","5301019011001601",1,0,1,0,2.20000004768372,41,6.59999990463257,19.8999996185303,57.9000015258789,15.1000003814697,13,"53119011","rural","1",1,2011,17,7,65.5,"January",0,0,0,Jan 2011,"TZ2009L199"
"8199","5301019011003501",1,0,0,0,1,58,6.69999980926514,19.7000007629394,58.0999984741211,14.8999996185303,15,"53119011","rural","1",1,2011,4,8,56,"January",0,0,0,Jan 2011,"TZ2009L199"
"8200","5301019011003506",1,0,1,0,1,62,6.90000009536743,20,57.7000007629395,15.1999998092651,13,"53119011","rural","1",1,2011,0,7,67.5,"January",0,0,0,Jan 2011,"TZ2009L199"
"8201","5301019011004501",1,0,1,0,2.20000004768372,41,6.5,20,57.9000015258789,15.1000003814697,14,"53119011","rural","1",1,2011,0,8,62,"January",0,0,0,Jan 2011,"TZ2009L199"
"8202","5301019011006301",1,0,1,0,1,41,6.59999990463257,19.8999996185303,57.9000015258789,15,15,"53119011","rural","1",1,2011,10,7,77.5,"January",0,0,0,Jan 2011,"TZ2009L199"
"8203","5301019011007401",1,0,1,0,1,41,6.69999980926514,19.7000007629394,58.0999984741211,14.8999996185303,15,"53119011","rural","1",1,2011,0,7,90,"January",0,0,0,Jan 2011,"TZ2009L199"
"8204","5301019011007407",1,0,1,0,1,41,6.59999990463257,19.8999996185303,57.9000015258789,15,15,"53119011","rural","1",1,2011,0,7,73,"January",0,0,0,Jan 2011,"TZ2009L199"
"8205","5301019011007501",1,0,1,0,1,41,6.59999990463257,19.7000007629394,58.0999984741211,14.8999996185303,15,"53119011","rural","1",1,2011,0,6,55.5,"January",0,0,0,Jan 2011,"TZ2009L199"
"8206","5301019011008801",1,0,1,0,1,41,6.69999980926514,19.7999992370606,58,15,15,"53119011","rural","1",1,2011,0,7,75,"January",0,0,0,Jan 2011,"TZ2009L199"
"8207","5301022035001501",0,1,1,0,2.20000004768372,0,0.400000005960464,5.19999980926514,71.5999984741211,0.200000002980232,28,"53122035","rural","1",5,2011,0,7,79,"May",0,0,1,May 2011,"TZ2009L199"
"8208","5301022035001502",1,0,1,0,1,4,1.20000004768372,5.5,72,2.29999995231628,20,"53122035","rural","2",6,2011,0,7,64.5,"June",0,0,1,Jun 2011,"TZ2009L199"
"8209","5301022035001601",0,1,1,0,2.20000004768372,0,0.400000005960464,5.19999980926514,71.5999984741211,0.100000001490116,28,"53122035","rural","1",5,2011,3,6,74.5,"May",0,0,1,May 2011,"TZ2009L199"
"8210","5301022035002301",1,0,1,0,2.20000004768372,2,0.400000005960464,5.09999990463257,71.6999969482422,0.200000002980232,29,"53122035","rural","1",5,2011,0,6,89,"May",0,0,1,May 2011,"TZ2009L199"
"8211","5301022035002901",1,0,1,0,2.20000004768372,0,0.5,5.19999980926514,71.6999969482422,0.300000011920929,29,"53122035","rural","1",5,2011,0,5,72.5,"May",0,0,1,May 2011,"TZ2009L199"
"8212","5301022035003501",1,0,1,0,2.20000004768372,2,0.5,5.19999980926514,71.6999969482422,0.200000002980232,29,"53122035","rural","1",5,2011,0,7,80.5,"May",0,0,1,May 2011,"TZ2009L199"
"8213","5301022035004501",1,0,1,0,2.20000004768372,3,0.5,5.09999990463257,71.6999969482422,0.300000011920929,29,"53122035","rural","1",5,2011,0,7,80,"May",0,0,1,May 2011,"TZ2009L199"
"8214","5301022035005001",1,0,1,0,2.20000004768372,2,0.5,5.09999990463257,71.6999969482422,0.200000002980232,29,"53122035","rural","1",5,2011,0,8,100.5,"May",0,0,1,May 2011,"TZ2009L199"
"8215","5301022035006301",1,0,1,0,2.20000004768372,0,0.400000005960464,5.19999980926514,71.5999984741211,0.200000002980232,28,"53122035","rural","1",5,2011,0,6,58,"May",0,0,1,May 2011,"TZ2009L199"
"8216","5301022045000201",1,0,1,0,1.89999997615814,2,0.600000023841858,4.69999980926514,72.1999969482422,0.800000011920929,30,"53122045","rural","1",7,2011,0,7,85,"July",0,0,1,Jul 2011,"TZ2009L199"
"8217","5301022045000202",1,0,1,0,2.29999995231628,0,0.300000011920929,5,72,1,26,"53122045","rural","2",8,2011,0,7,85,"August",0,0,1,Aug 2011,"TZ2009L199"
"8218","5301022045000901",1,0,1,0,1.89999997615814,5,0.600000023841858,4.69999980926514,72.0999984741211,0.600000023841858,30,"53122045","rural","1",7,2011,0,7,83,"July",0,0,1,Jul 2011,"TZ2009L199"
"8219","5301022045001501",1,0,1,0,1.89999997615814,5,0.600000023841858,4.69999980926514,72.1999969482422,0.600000023841858,29,"53122045","rural","1",7,2011,0,8,96,"July",0,0,1,Jul 2011,"TZ2009L199"
"8220","5301022045001601",1,0,1,0,1.89999997615814,5,0.600000023841858,4.69999980926514,72.1999969482422,0.699999988079071,29,"53122045","rural","1",7,2011,0,8,86,"July",0,0,1,Jul 2011,"TZ2009L199"
"8221","5301022045002901",1,0,1,0,1.89999997615814,2,0.5,4.69999980926514,72.1999969482422,0.800000011920929,27,"53122045","rural","1",7,2011,0,8,104,"July",0,0,1,Jul 2011,"TZ2009L199"
"8222","5301022045003501",1,0,1,0,1.89999997615814,2,0.5,4.69999980926514,72.1999969482422,0.800000011920929,25,"53122045","rural","1",7,2011,0,8,103.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8223","5301022045004501",1,0,1,0,1.89999997615814,5,0.600000023841858,4.69999980926514,72.1999969482422,0.600000023841858,30,"53122045","rural","1",7,2011,0,7,88,"July",0,0,1,Jul 2011,"TZ2009L199"
"8224","5301022045006301",1,0,1,0,1.89999997615814,2,0.5,4.80000019073486,72.1999969482422,0.699999988079071,28,"53122045","rural","1",7,2011,0,8,105,"July",0,0,1,Jul 2011,"TZ2009L199"
"8225","5301022045006302",1,0,1,0,3.20000004768372,17,5.30000019073486,4.59999990463257,74.9000015258789,5.5,32,"53122045","rural","1",8,2011,0,7,77.5,"August",0,0,1,Aug 2011,"TZ2009L199"
"8226","5301024307001601",1,0,1,0,3.5,15,1,4.80000019073486,72.0999984741211,0.800000011920929,37,"53124307","urban","1",9,2011,0,6,68,"September",0,0,1,Sep 2011,"TZ2009L199"
"8227","5301024307003501",1,0,1,0,3.5,15,1,4.69999980926514,72.0999984741211,0.800000011920929,36,"53124307","urban","1",7,2011,0,5,69,"July",0,0,1,Jul 2011,"TZ2009L199"
"8228","5301024307004501",1,0,1,0,3.5,15,1,4.90000009536743,72,0.800000011920929,37,"53124307","rural","1",7,2011,0,6,84,"July",0,0,1,Jul 2011,"TZ2009L199"
"8229","5301024307005001",1,0,1,0,3.5,15,1.10000002384186,4.80000019073486,72.0999984741211,0.800000011920929,37,"53124307","urban","1",7,2011,0,7,86,"July",0,0,1,Jul 2011,"TZ2009L199"
"8230","5301024307007501",1,0,1,0,3.5,15,1.10000002384186,4.69999980926514,72.0999984741211,0.800000011920929,40,"53124307","urban","1",8,2011,0,6,84,"August",0,0,1,Aug 2011,"TZ2009L199"
"8231","5301024307007502",0,1,0,1,3.70000004768372,57,1.60000002384186,5.19999980926514,71.8000030517578,1.89999997615814,29,"53124307","rural","1",8,2011,0,5,73.5,"August",0,0,1,Aug 2011,"TZ2009L199"
"8232","5301024307008401",1,0,1,0,3.5,15,0.899999976158142,4.80000019073486,72,0.699999988079071,36,"53124307","rural","1",7,2011,0,7,68.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8233","5301024307008801",1,0,1,0,3.5,15,1,4.90000009536743,72,0.699999988079071,37,"53124307","rural","1",7,2011,0,8,101,"July",0,0,1,Jul 2011,"TZ2009L199"
"8234","5301024307011001",1,0,1,0,3.5,15,1,4.90000009536743,72,0.699999988079071,37,"53124307","rural","1",7,2011,0,7,92,"July",0,0,1,Jul 2011,"TZ2009L199"
"8235","5301025306005501",0,1,1,0,3.20000004768372,31,0.899999976158142,1.39999997615814,75.8000030517578,4.19999980926514,25,"53125306","urban","1",8,2011,0,7,87,"August",0,0,1,Aug 2011,"TZ2009L199"
"8236","5301025306008602",1,0,1,0,3.20000004768372,31,0.800000011920929,1.29999995231628,76,4.40000009536743,26,"53125306","urban","1",8,2011,0,0,0,"August",0,0,1,Aug 2011,"TZ2009L199"
"8237","5301025306009001",1,0,1,0,3.20000004768372,31,0.899999976158142,1.20000004768372,76,4.40000009536743,30,"53125306","urban","1",8,2011,0,7,67,"August",0,0,1,Aug 2011,"TZ2009L199"
"8238","5301025306011401",1,0,1,0,3.20000004768372,31,0.800000011920929,1.20000004768372,76,4.5,30,"53125306","urban","1",8,2011,0,7,86,"August",0,0,1,Aug 2011,"TZ2009L199"
"8239","5301025306011601",1,0,1,0,3.20000004768372,31,0.800000011920929,1.20000004768372,76,4.40000009536743,26,"53125306","urban","1",8,2011,0,6,71,"August",0,0,1,Aug 2011,"TZ2009L199"
"8240","5301025306015501",1,0,1,0,3.20000004768372,31,0.800000011920929,1.29999995231628,76,4.5,26,"53125306","urban","1",8,2011,0,8,99,"August",0,0,1,Aug 2011,"TZ2009L199"
"8241","5301025306015801",1,0,1,0,3.20000004768372,31,0.699999988079071,1.29999995231628,76,4.5,21,"53125306","urban","1",8,2011,0,6,74.5,"August",0,0,1,Aug 2011,"TZ2009L199"
"8242","5301025306019301",1,0,1,0,3.20000004768372,31,0.800000011920929,1.5,75.8000030517578,4.30000019073486,24,"53125306","urban","1",8,2011,0,8,100,"August",0,0,1,Aug 2011,"TZ2009L199"
"8243","5301026312000901",1,0,1,0,0,22,0.100000001490116,2.59999990463257,78.9000015258789,7.40000009536743,12,"53126312","urban","1",5,2011,0,7,90,"May",0,0,1,May 2011,"TZ2009L107"
"8244","5301026312000901",1,0,1,0,0,22,0.100000001490116,2.59999990463257,78.9000015258789,7.40000009536743,12,"53126312","urban","1",5,2011,0,7,90,"May",0,0,1,May 2011,"TZ2009L199"
"8245","5301026312001501",1,0,1,0,0,22,0.100000001490116,2.5,78.6999969482422,7.30000019073486,12,"53126312","urban","1",5,2011,0,6,78,"May",0,0,1,May 2011,"TZ2009L107"
"8246","5301026312001501",1,0,1,0,0,22,0.100000001490116,2.5,78.6999969482422,7.30000019073486,12,"53126312","urban","1",5,2011,0,6,78,"May",0,0,1,May 2011,"TZ2009L199"
"8247","5301026312001601",1,0,1,0,0,22,0.200000002980232,2.5,78.8000030517578,7.30000019073486,13,"53126312","urban","1",5,2011,0,7,86.5,"May",0,0,1,May 2011,"TZ2009L107"
"8248","5301026312001601",1,0,1,0,0,22,0.200000002980232,2.5,78.8000030517578,7.30000019073486,13,"53126312","urban","1",5,2011,0,7,86.5,"May",0,0,1,May 2011,"TZ2009L199"
"8249","5301026312002301",1,0,1,0,0,22,0.200000002980232,2.5,78.6999969482422,7.30000019073486,12,"53126312","urban","1",5,2011,0,6,98,"May",0,0,1,May 2011,"TZ2009L107"
"8250","5301026312002301",1,0,1,0,0,22,0.200000002980232,2.5,78.6999969482422,7.30000019073486,12,"53126312","urban","1",5,2011,0,6,98,"May",0,0,1,May 2011,"TZ2009L199"
"8251","5301026312002901",1,0,1,0,0,22,0.100000001490116,2.5,78.8000030517578,7.30000019073486,9,"53126312","urban","1",5,2011,0,6,70,"May",0,0,1,May 2011,"TZ2009L107"
"8252","5301026312002901",1,0,1,0,0,22,0.100000001490116,2.5,78.8000030517578,7.30000019073486,9,"53126312","urban","1",5,2011,0,6,70,"May",0,0,1,May 2011,"TZ2009L199"
"8253","5301026312003501",0,1,1,0,0,22,0.200000002980232,2.40000009536743,78.6999969482422,7.19999980926514,12,"53126312","urban","1",5,2011,0,4,68.5,"May",0,0,1,May 2011,"TZ2009L107"
"8254","5301026312003501",0,1,1,0,0,22,0.200000002980232,2.40000009536743,78.6999969482422,7.19999980926514,12,"53126312","urban","1",5,2011,0,4,68.5,"May",0,0,1,May 2011,"TZ2009L199"
"8255","5301026312006301",1,0,1,0,2.20000004768372,55,0.5,2.40000009536743,79,7.5,23,"53126312","urban","1",5,2011,0,7,66,"May",0,0,1,May 2011,"TZ2009L107"
"8256","5301026312006301",1,0,1,0,2.20000004768372,55,0.5,2.40000009536743,79,7.5,23,"53126312","urban","1",5,2011,0,7,66,"May",0,0,1,May 2011,"TZ2009L199"
"8257","5301026312006305",1,0,1,0,2.20000004768372,31,4.90000009536743,6.80000019073486,100.800003051758,117.199996948242,11,"53126312","rural","4",11,2011,2,8,79,"November",0,0,0,Nov 2011,"TZ2009L107"
"8258","5301026312006305",1,0,1,0,2.20000004768372,31,4.90000009536743,6.80000019073486,100.800003051758,117.199996948242,11,"53126312","rural","4",11,2011,2,8,79,"November",0,0,0,Nov 2011,"TZ2009L199"
"8259","5301028325001002",1,0,1,0,1.5,12,1.20000004768372,6.69999980926514,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,7,80,"July",0,0,1,Jul 2011,"TZ2009L146"
"8260","5301028325001002",1,0,1,0,1.5,12,1.20000004768372,6.69999980926514,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,7,80,"July",0,0,1,Jul 2011,"TZ2009L175"
"8261","5301028325001002",1,0,1,0,1.5,12,1.20000004768372,6.69999980926514,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,7,80,"July",0,0,1,Jul 2011,"TZ2009L199"
"8262","5301028325001004",1,0,1,0,2,14,0.699999988079071,6.40000009536743,70.5,1.10000002384186,19,"53128325","urban","1",7,2011,0,7,80,"July",0,0,1,Jul 2011,"TZ2009L146"
"8263","5301028325001004",1,0,1,0,2,14,0.699999988079071,6.40000009536743,70.5,1.10000002384186,19,"53128325","urban","1",7,2011,0,7,80,"July",0,0,1,Jul 2011,"TZ2009L175"
"8264","5301028325001004",1,0,1,0,2,14,0.699999988079071,6.40000009536743,70.5,1.10000002384186,19,"53128325","urban","1",7,2011,0,7,80,"July",0,0,1,Jul 2011,"TZ2009L199"
"8265","5301028325001401",1,0,1,0,1.5,12,1.20000004768372,6.80000019073486,70.0999984741211,1.60000002384186,21,"53128325","urban","1",7,2011,0,8,102.5,"July",0,0,1,Jul 2011,"TZ2009L146"
"8266","5301028325001401",1,0,1,0,1.5,12,1.20000004768372,6.80000019073486,70.0999984741211,1.60000002384186,21,"53128325","urban","1",7,2011,0,8,102.5,"July",0,0,1,Jul 2011,"TZ2009L175"
"8267","5301028325001401",1,0,1,0,1.5,12,1.20000004768372,6.80000019073486,70.0999984741211,1.60000002384186,21,"53128325","urban","1",7,2011,0,8,102.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8268","5301028325001406",1,0,1,0,5.30000019073486,8,1.20000004768372,7.40000009536743,7.69999980926514,79.1999969482422,45,"53128325","urban","3",10,2011,2,5,56,"October",0,0,1,Oct 2011,"TZ2009L146"
"8269","5301028325001406",1,0,1,0,5.30000019073486,8,1.20000004768372,7.40000009536743,7.69999980926514,79.1999969482422,45,"53128325","urban","3",10,2011,2,5,56,"October",0,0,1,Oct 2011,"TZ2009L175"
"8270","5301028325001406",1,0,1,0,5.30000019073486,8,1.20000004768372,7.40000009536743,7.69999980926514,79.1999969482422,45,"53128325","urban","3",10,2011,2,5,56,"October",0,0,1,Oct 2011,"TZ2009L199"
"8271","5301028325002601",1,0,1,0,1.79999995231628,11,6,13.3000001907349,63.5999984741211,8.10000038146973,18,"53128325","rural","1",8,2011,0,8,102,"August",0,0,1,Aug 2011,"TZ2009L146"
"8272","5301028325002601",1,0,1,0,1.79999995231628,11,6,13.3000001907349,63.5999984741211,8.10000038146973,18,"53128325","rural","1",8,2011,0,8,102,"August",0,0,1,Aug 2011,"TZ2009L175"
"8273","5301028325002601",1,0,1,0,1.79999995231628,11,6,13.3000001907349,63.5999984741211,8.10000038146973,18,"53128325","rural","1",8,2011,0,8,102,"August",0,0,1,Aug 2011,"TZ2009L199"
"8274","5301028325003402",1,0,0,1,1.5,12,1.20000004768372,6.80000019073486,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,7,86,"July",0,0,1,Jul 2011,"TZ2009L146"
"8275","5301028325003402",1,0,0,1,1.5,12,1.20000004768372,6.80000019073486,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,7,86,"July",0,0,1,Jul 2011,"TZ2009L175"
"8276","5301028325003402",1,0,0,1,1.5,12,1.20000004768372,6.80000019073486,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,7,86,"July",0,0,1,Jul 2011,"TZ2009L199"
"8277","5301028325003601",1,0,1,0,7.5,10,0.300000011920929,3.20000004768372,2.79999995231628,425.700012207031,1595,"53128325","urban","6",11,2011,0,7,84.5,"November",0,0,1,Nov 2011,"TZ2009L146"
"8278","5301028325003601",1,0,1,0,7.5,10,0.300000011920929,3.20000004768372,2.79999995231628,425.700012207031,1595,"53128325","urban","6",11,2011,0,7,84.5,"November",0,0,1,Nov 2011,"TZ2009L175"
"8279","5301028325003601",1,0,1,0,7.5,10,0.300000011920929,3.20000004768372,2.79999995231628,425.700012207031,1595,"53128325","urban","6",11,2011,0,7,84.5,"November",0,0,1,Nov 2011,"TZ2009L199"
"8280","5301028325003802",0,1,1,0,1.5,12,1.20000004768372,6.80000019073486,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,0,0,"July",0,0,1,Jul 2011,"TZ2009L146"
"8281","5301028325003802",0,1,1,0,1.5,12,1.20000004768372,6.80000019073486,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,0,0,"July",0,0,1,Jul 2011,"TZ2009L175"
"8282","5301028325003802",0,1,1,0,1.5,12,1.20000004768372,6.80000019073486,70.1999969482422,1.60000002384186,23,"53128325","urban","1",7,2011,0,0,0,"July",0,0,1,Jul 2011,"TZ2009L199"
"8283","5301028325004401",1,0,1,0,1.5,12,1.29999995231628,6.80000019073486,70.0999984741211,1.70000004768372,22,"53128325","urban","1",7,2011,0,7,89.5,"July",0,0,1,Jul 2011,"TZ2009L146"
"8284","5301028325004401",1,0,1,0,1.5,12,1.29999995231628,6.80000019073486,70.0999984741211,1.70000004768372,22,"53128325","urban","1",7,2011,0,7,89.5,"July",0,0,1,Jul 2011,"TZ2009L175"
"8285","5301028325004401",1,0,1,0,1.5,12,1.29999995231628,6.80000019073486,70.0999984741211,1.70000004768372,22,"53128325","urban","1",7,2011,0,7,89.5,"July",0,0,1,Jul 2011,"TZ2009L199"
"8286","5301028325004901",1,0,1,0,1.5,12,1.20000004768372,6.80000019073486,70.0999984741211,1.60000002384186,21,"53128325","urban","1",7,2011,6,7,92,"July",0,0,1,Jul 2011,"TZ2009L146"
"8287","5301028325004901",1,0,1,0,1.5,12,1.20000004768372,6.80000019073486,70.0999984741211,1.60000002384186,21,"53128325","urban","1",7,2011,6,7,92,"July",0,0,1,Jul 2011,"TZ2009L175"
