"case_id","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","dist_road","dist_popcenter","dist_market","dist_admctr","ag_percent","slope","elevation","reside","ea_id","hh_a01","hh_a02","FS_month","FS_year","HDDS","FCS","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","asset_index","FNID"
113300080103,0,1,1,0,0,0,0,1,0,0,1,2,0.977,21.236,34.7706,21.236,57,4.14,1151,"Rural","1130008","WAKISO","KIZIBA(MASULIITA)",9,2011,6,42,"September",0,0,1,Sep 2011,-0.0680169853697076,"UG2011L135"
113300080103,0,1,1,0,0,0,0,1,0,0,1,2,0.977,21.236,34.7706,21.236,57,4.14,1151,"Rural","1130008","WAKISO","KIZIBA(MASULIITA)",9,2011,6,42,"September",0,0,1,Sep 2011,-0.0680169853697076,"UG2011L137"
113300080103,0,1,1,0,0,0,0,1,0,0,1,2,0.977,21.236,34.7706,21.236,57,4.14,1151,"Rural","1130008","WAKISO","KIZIBA(MASULIITA)",9,2011,6,42,"September",0,0,1,Sep 2011,-0.0680169853697076,"UG2011L140"
113300080104,1,0,1,0,0,1,1,1,0,0,1,1,0.7879,8.5396,8.5396,12.6313,47,6.43,1205,"Rural","1130008","WAKISO","NSANGI(MUKONO)",5,2011,6,74.5,"May",0,0,1,May 2011,3.46811570892324,"UG2011L135"
113300080104,1,0,1,0,0,1,1,1,0,0,1,1,0.7879,8.5396,8.5396,12.6313,47,6.43,1205,"Rural","1130008","WAKISO","NSANGI(MUKONO)",5,2011,6,74.5,"May",0,0,1,May 2011,3.46811570892324,"UG2011L137"
113300080104,1,0,1,0,0,1,1,1,0,0,1,1,0.7879,8.5396,8.5396,12.6313,47,6.43,1205,"Rural","1130008","WAKISO","NSANGI(MUKONO)",5,2011,6,74.5,"May",0,0,1,May 2011,3.46811570892324,"UG2011L140"
1133000802,0,1,0,0,1,1,0,0,0,0,1,1,12.9139,19.203,45.0853,45.6226,22,5.73,1146,"Rural","1130008","WAKISO","BUSSI",10,2010,NA,2.5,"October",0,0,0,Oct 2010,0.0855600881513327,"UG2011L135"
1133000802,0,1,0,0,1,1,0,0,0,0,1,1,12.9139,19.203,45.0853,45.6226,22,5.73,1146,"Rural","1130008","WAKISO","BUSSI",10,2010,NA,2.5,"October",0,0,0,Oct 2010,0.0855600881513327,"UG2011L137"
1133000802,0,1,0,0,1,1,0,0,0,0,1,1,12.9139,19.203,45.0853,45.6226,22,5.73,1146,"Rural","1130008","WAKISO","BUSSI",10,2010,NA,2.5,"October",0,0,0,Oct 2010,0.0855600881513327,"UG2011L140"
1133000804,0,1,1,0,0,1,0,0,0,0,0,0,7.3341,17.2045,45.6846,17.2045,36,4.33,1189,"Rural","1130008","WAKISO","BUSSI",4,2011,3,14,"April",0,1,0,Apr 2011,-0.279438406540329,"UG2011L135"
1133000804,0,1,1,0,0,1,0,0,0,0,0,0,7.3341,17.2045,45.6846,17.2045,36,4.33,1189,"Rural","1130008","WAKISO","BUSSI",4,2011,3,14,"April",0,1,0,Apr 2011,-0.279438406540329,"UG2011L137"
1133000804,0,1,1,0,0,1,0,0,0,0,0,0,7.3341,17.2045,45.6846,17.2045,36,4.33,1189,"Rural","1130008","WAKISO","BUSSI",4,2011,3,14,"April",0,1,0,Apr 2011,-0.279438406540329,"UG2011L140"
113300080402,0,1,1,0,0,0,0,0,0,0,0,0,3.671,14.3535,14.3535,17.5699,60,8.8,1204,"Rural","1130008","WAKISO","NSANGI(MUKONO)",7,2011,5,24,"July",0,0,1,Jul 2011,-0.738803661673084,"UG2011L135"
113300080402,0,1,1,0,0,0,0,0,0,0,0,0,3.671,14.3535,14.3535,17.5699,60,8.8,1204,"Rural","1130008","WAKISO","NSANGI(MUKONO)",7,2011,5,24,"July",0,0,1,Jul 2011,-0.738803661673084,"UG2011L137"
113300080402,0,1,1,0,0,0,0,0,0,0,0,0,3.671,14.3535,14.3535,17.5699,60,8.8,1204,"Rural","1130008","WAKISO","NSANGI(MUKONO)",7,2011,5,24,"July",0,0,1,Jul 2011,-0.738803661673084,"UG2011L140"
1133000805,1,0,1,0,0,0,0,1,1,0,1,1,13.7064,18.4823,43.5538,44.4767,77,5.08,1161,"Rural","1130008","WAKISO","BUSSI",10,2010,7,64,"October",0,0,0,Oct 2010,2.55212889234322,"UG2011L135"
1133000805,1,0,1,0,0,0,0,1,1,0,1,1,13.7064,18.4823,43.5538,44.4767,77,5.08,1161,"Rural","1130008","WAKISO","BUSSI",10,2010,7,64,"October",0,0,0,Oct 2010,2.55212889234322,"UG2011L137"
1133000805,1,0,1,0,0,0,0,1,1,0,1,1,13.7064,18.4823,43.5538,44.4767,77,5.08,1161,"Rural","1130008","WAKISO","BUSSI",10,2010,7,64,"October",0,0,0,Oct 2010,2.55212889234322,"UG2011L140"
1133000806,0,1,1,0,0,1,0,0,0,0,0,0,12.8819,18.2736,43.886,44.5286,87,8.12,1189,"Rural","1130008","WAKISO","BUSSI",10,2010,5,27,"October",0,0,0,Oct 2010,-0.279438406540329,"UG2011L135"
1133000806,0,1,1,0,0,1,0,0,0,0,0,0,12.8819,18.2736,43.886,44.5286,87,8.12,1189,"Rural","1130008","WAKISO","BUSSI",10,2010,5,27,"October",0,0,0,Oct 2010,-0.279438406540329,"UG2011L137"
1133000806,0,1,1,0,0,1,0,0,0,0,0,0,12.8819,18.2736,43.886,44.5286,87,8.12,1189,"Rural","1130008","WAKISO","BUSSI",10,2010,5,27,"October",0,0,0,Oct 2010,-0.279438406540329,"UG2011L140"
1133000807,0,1,1,0,0,1,0,1,0,0,0,0,11.7426,17.8531,44.1274,44.4003,91,7.61,1175,"Rural","1130008","WAKISO","BUSSI",4,2011,7,71.5,"April",0,0,0,Apr 2011,-0.279825051227267,"UG2011L135"
1133000807,0,1,1,0,0,1,0,1,0,0,0,0,11.7426,17.8531,44.1274,44.4003,91,7.61,1175,"Rural","1130008","WAKISO","BUSSI",4,2011,7,71.5,"April",0,0,0,Apr 2011,-0.279825051227267,"UG2011L137"
1133000807,0,1,1,0,0,1,0,1,0,0,0,0,11.7426,17.8531,44.1274,44.4003,91,7.61,1175,"Rural","1130008","WAKISO","BUSSI",4,2011,7,71.5,"April",0,0,0,Apr 2011,-0.279825051227267,"UG2011L140"
1133000808,0,1,1,0,0,1,0,0,0,0,1,1,12.6779,18.1775,43.906,44.4844,86,5.91,1199,"Rural","1130008","WAKISO","BUSSI",4,2011,6,63.5,"April",0,0,0,Apr 2011,0.391734914449985,"UG2011L135"
1133000808,0,1,1,0,0,1,0,0,0,0,1,1,12.6779,18.1775,43.906,44.4844,86,5.91,1199,"Rural","1130008","WAKISO","BUSSI",4,2011,6,63.5,"April",0,0,0,Apr 2011,0.391734914449985,"UG2011L137"
1133000808,0,1,1,0,0,1,0,0,0,0,1,1,12.6779,18.1775,43.906,44.4844,86,5.91,1199,"Rural","1130008","WAKISO","BUSSI",4,2011,6,63.5,"April",0,0,0,Apr 2011,0.391734914449985,"UG2011L140"
1133000809,0,1,1,0,0,0,0,1,0,0,1,1,10.3196,18.0808,45.2776,45.0119,41,4.05,1154,"Rural","1130008","WAKISO","BUSSI",4,2011,4,32.5,"April",0,0,0,Apr 2011,-0.0680169853697076,"UG2011L135"
1133000809,0,1,1,0,0,0,0,1,0,0,1,1,10.3196,18.0808,45.2776,45.0119,41,4.05,1154,"Rural","1130008","WAKISO","BUSSI",4,2011,4,32.5,"April",0,0,0,Apr 2011,-0.0680169853697076,"UG2011L137"
1133000809,0,1,1,0,0,0,0,1,0,0,1,1,10.3196,18.0808,45.2776,45.0119,41,4.05,1154,"Rural","1130008","WAKISO","BUSSI",4,2011,4,32.5,"April",0,0,0,Apr 2011,-0.0680169853697076,"UG2011L140"
1133000810,0,1,1,0,0,1,0,1,0,0,1,2,10.6385,18.1464,45.1775,45.0175,52,2.57,1157,"Rural","1130008","WAKISO","BUSSI",4,2011,7,76.5,"April",0,0,0,Apr 2011,0.391348269763048,"UG2011L135"
1133000810,0,1,1,0,0,1,0,1,0,0,1,2,10.6385,18.1464,45.1775,45.0175,52,2.57,1157,"Rural","1130008","WAKISO","BUSSI",4,2011,7,76.5,"April",0,0,0,Apr 2011,0.391348269763048,"UG2011L137"
1133000810,0,1,1,0,0,1,0,1,0,0,1,2,10.6385,18.1464,45.1775,45.0175,52,2.57,1157,"Rural","1130008","WAKISO","BUSSI",4,2011,7,76.5,"April",0,0,0,Apr 2011,0.391348269763048,"UG2011L140"
1133001003,1,0,1,0,0,1,0,0,0,0,0,0,8.8936,11.7665,30.7483,40.7066,28,3.72,1145,"Rural","1130010","WAKISO","KATABI",2,2011,3,45.5,"February",0,0,0,Feb 2011,1.74023603990117,"UG2011L141"
1133001005,1,0,1,0,0,1,0,0,0,0,0,0,8.895,11.7242,30.784,40.7293,28,3.72,1145,"Rural","1130010","WAKISO","KATABI",2,2011,5,64,"February",0,0,0,Feb 2011,1.74023603990117,"UG2011L141"
1133001006,1,0,1,0,0,1,0,0,0,0,1,2,8.939,11.7402,30.8297,40.7766,28,3.72,1140,"Rural","1130010","WAKISO","KATABI",2,2011,5,44,"February",0,0,0,Feb 2011,2.41140936089148,"UG2011L141"
1133001008,0,1,1,0,0,0,0,0,0,0,1,4,8.9779,11.8277,30.8113,40.7822,28,3.72,1141,"Rural","1130010","WAKISO","KATABI",2,2011,7,58.5,"February",0,0,0,Feb 2011,-0.0676303406827704,"UG2011L141"
1133001009,0,1,1,0,0,1,0,0,0,0,1,1,8.9601,11.8096,30.8021,40.7687,28,3.72,1143,"Rural","1130010","WAKISO","KATABI",8,2011,5,28.5,"August",0,0,0,Aug 2011,0.391734914449985,"UG2011L141"
1133001010,0,1,1,0,0,1,0,1,0,0,1,2,8.953,11.7573,30.8345,40.7857,28,3.72,1140,"Rural","1130010","WAKISO","KATABI",8,2011,5,59.5,"August",0,0,0,Aug 2011,0.391348269763048,"UG2011L141"
1133001202,1,0,1,0,0,1,0,0,0,0,1,2,1.599,8.7112,8.7112,13.6148,57,7.19,1204,"Rural","1130012","WAKISO","NSANGI(MUKONO)",11,2010,7,53,"November",0,0,1,Nov 2010,2.41140936089148,"UG2011L140"
1133001203,0,0,1,0,0,1,1,0,0,1,1,2,1.49,8.6941,8.6941,13.4949,57,7.19,1209,"Rural","1130012","WAKISO","NSANGI(MUKONO)",11,2010,6,80,"November",0,0,1,Nov 2010,3.62634891473664,"UG2011L140"
1133001204,1,0,1,0,0,1,1,0,0,1,1,3,0.8406,9.2141,9.2141,13.132,55,5.35,1168,"Rural","1130012","WAKISO","NSANGI(MUKONO)",11,2010,6,35,"November",0,0,1,Nov 2010,4.63319817411011,"UG2011L140"
1133001206,1,0,1,0,0,0,1,0,0,1,1,3,3.0409,8.583,8.583,14.9045,60,11.69,1220,"Rural","1130012","WAKISO","NSANGI(MUKONO)",11,2010,7,70.5,"November",0,0,1,Nov 2010,4.17383291897735,"UG2011L140"
1133001207,0,0,1,0,0,1,1,0,0,0,0,0,1.4703,8.8773,8.8773,13.5836,57,7.19,1198,"Rural","1130012","WAKISO","NSANGI(MUKONO)",11,2010,7,106,"November",0,0,1,Nov 2010,1.7904797732464,"UG2011L140"
113300120702,1,0,1,0,0,1,0,0,0,0,1,4,1.3928,8.8583,8.8583,13.4977,57,7.19,1199,"Rural","1130012","WAKISO","NSANGI(MUKONO)",11,2010,7,91,"November",0,0,1,Nov 2010,2.41140936089148,"UG2011L140"
1133001210,0,0,1,0,0,1,1,0,0,1,1,2,1.4517,8.7041,8.7041,13.4625,54,7.19,1209,"Rural","1130012","WAKISO","NSANGI(MUKONO)",11,2010,7,74,"November",0,0,1,Nov 2010,3.62634891473664,"UG2011L140"
1133001211,1,0,1,0,0,1,1,0,0,1,1,3,1.3639,9.1185,9.1185,13.5938,57,7.19,1183,"Rural","1130012","WAKISO","NSANGI(MUKONO)",11,2010,4,48,"November",0,0,1,Nov 2010,4.63319817411011,"UG2011L140"
1133001403,0,1,0,0,1,0,0,1,0,0,0,0,2.6506,17.1058,17.1058,27.647,64,3,1147,"Rural","1130014","WAKISO","SSISA",3,2011,5,47,"March",0,0,1,Mar 2011,-1.04536513265867,"UG2011L135"
1133001404,1,0,1,0,0,0,0,0,0,0,0,0,1.7939,16.238,16.238,26.3521,69,7.27,1182,"Rural","1130014","WAKISO","SSISA",3,2011,NA,1.5,"March",0,0,1,Mar 2011,1.28087078476841,"UG2011L135"
1133001405,1,0,1,0,0,1,1,0,1,0,1,3,0.7919,16.2733,16.7042,26.3827,74,16.11,1190,"Rural","1130014","WAKISO","SSISA",3,2011,1,7,"March",0,0,1,Mar 2011,4.0689737848816,"UG2011L135"
1133001406,1,0,1,0,0,1,0,1,0,1,1,2,1.0332,16.4668,16.4668,26.2291,81,7.27,1172,"Rural","1130014","WAKISO","SSISA",3,2011,5,39,"March",0,0,1,Mar 2011,3.57571853670448,"UG2011L135"
1133001407,0,0,1,0,0,1,1,1,0,0,1,1,1.4712,15.8744,17.907,27.9794,58,15.2,1169,"Rural","1130014","WAKISO","SSISA",3,2011,6,64,"March",0,1,0,Mar 2011,2.46126644954977,"UG2011L135"
1133001409,1,0,1,0,0,1,1,0,0,0,1,2,1.2452,16.3284,16.9549,26.8586,80,10.55,1182,"Rural","1130014","WAKISO","SSISA",3,2011,7,75,"March",0,0,1,Mar 2011,3.46850235361017,"UG2011L135"
1133001410,1,0,0,0,1,1,0,0,1,0,1,1,1.2368,15.6522,18.0206,27.9937,63,15.2,1176,"Rural","1130014","WAKISO","SSISA",3,2011,1,4,"March",0,1,0,Mar 2011,2.70570596586426,"UG2011L135"
1133001601,1,0,1,0,0,1,0,1,0,0,1,1,0.626,4.7674,7.8929,7.9278,60,8.57,1207,"Rural","1130016","WAKISO","WAKISO",12,2010,7,68.5,"December",0,0,1,Dec 2010,2.41102271620455,"UG2011L135"
1133001601,1,0,1,0,0,1,0,1,0,0,1,1,0.626,4.7674,7.8929,7.9278,60,8.57,1207,"Rural","1130016","WAKISO","WAKISO",12,2010,7,68.5,"December",0,0,1,Dec 2010,2.41102271620455,"UG2011L138"
1133001604,1,0,1,0,0,1,1,0,0,0,1,2,0.157,4.7055,4.7055,4.7055,18,3.82,1178,"Rural","1130016","KAMPALA","RUBAGA DIVISION",7,2011,7,74,"July",0,0,1,Jul 2011,3.46850235361017,"UG2011L135"
1133001604,1,0,1,0,0,1,1,0,0,0,1,2,0.157,4.7055,4.7055,4.7055,18,3.82,1178,"Rural","1130016","KAMPALA","RUBAGA DIVISION",7,2011,7,74,"July",0,0,1,Jul 2011,3.46850235361017,"UG2011L138"
1133001605,1,0,1,0,0,1,1,1,0,0,1,1,0.0147,5.5366,7.9115,8.6655,46,8.57,1197,"Rural","1130016","WAKISO","WAKISO",12,2010,5,27.5,"December",0,0,1,Dec 2010,3.46811570892324,"UG2011L135"
1133001605,1,0,1,0,0,1,1,1,0,0,1,1,0.0147,5.5366,7.9115,8.6655,46,8.57,1197,"Rural","1130016","WAKISO","WAKISO",12,2010,5,27.5,"December",0,0,1,Dec 2010,3.46811570892324,"UG2011L138"
1133001607,1,0,1,0,0,1,0,0,0,0,1,1,0.0061,5.8047,7.0706,9.5158,47,3.09,1162,"Rural","1130016","WAKISO","WAKISO",12,2010,5,31,"December",0,0,1,Dec 2010,2.41140936089148,"UG2011L135"
1133001607,1,0,1,0,0,1,0,0,0,0,1,1,0.0061,5.8047,7.0706,9.5158,47,3.09,1162,"Rural","1130016","WAKISO","WAKISO",12,2010,5,31,"December",0,0,1,Dec 2010,2.41140936089148,"UG2011L138"
1133001609,1,0,1,0,0,1,0,0,0,0,1,1,0.0065,5.3897,8.0963,8.3737,51,8.57,1207,"Rural","1130016","WAKISO","WAKISO",12,2010,1,10.5,"December",0,0,1,Dec 2010,2.41140936089148,"UG2011L135"
1133001609,1,0,1,0,0,1,0,0,0,0,1,1,0.0065,5.3897,8.0963,8.3737,51,8.57,1207,"Rural","1130016","WAKISO","WAKISO",12,2010,1,10.5,"December",0,0,1,Dec 2010,2.41140936089148,"UG2011L138"
1133001610,1,0,1,0,0,0,0,0,0,0,1,1,0.1887,5.5129,7.5659,8.8941,45,6.15,1176,"Rural","1130016","WAKISO","WAKISO",7,2011,6,47,"July",0,0,1,Jul 2011,1.95204410575873,"UG2011L135"
1133001610,1,0,1,0,0,0,0,0,0,0,1,1,0.1887,5.5129,7.5659,8.8941,45,6.15,1176,"Rural","1130016","WAKISO","WAKISO",7,2011,6,47,"July",0,0,1,Jul 2011,1.95204410575873,"UG2011L138"
1133001901,1,0,1,0,0,1,1,0,0,0,0,0,2.1161,5.7153,9.641,21.3241,45,2.58,1165,"Rural","1130019","WAKISO","KIRA TOWN COUNCIL",10,2010,2,18.5,"October",0,1,0,Oct 2010,2.79732903261986,"UG2011L135"
1133001903,1,0,1,0,0,0,1,0,0,0,1,2,2.0155,5.6153,9.6789,21.3041,45,7.27,1171,"Rural","1130019","WAKISO","KIRA TOWN COUNCIL",4,2011,5,53,"April",0,0,1,Apr 2011,3.00913709847742,"UG2011L135"
1133001904,1,0,1,0,0,1,1,0,0,0,1,4,2.1188,5.718,9.5892,21.2854,45,2.58,1165,"Rural","1130019","WAKISO","KIRA TOWN COUNCIL",10,2010,7,81,"October",0,1,0,Oct 2010,3.46850235361017,"UG2011L135"
1133001906,0,1,1,0,0,1,0,0,0,0,1,2,2.1213,5.7145,10.0422,21.6264,57,7.27,1157,"Rural","1130019","WAKISO","KIRA TOWN COUNCIL",5,2011,7,78,"May",0,0,1,May 2011,0.391734914449985,"UG2011L135"
1133001909,1,0,1,0,0,1,1,1,0,0,1,2,2.1393,5.7385,9.6525,21.3441,45,2.58,1167,"Rural","1130019","WAKISO","KIRA TOWN COUNCIL",10,2010,5,49,"October",0,1,0,Oct 2010,3.46811570892324,"UG2011L135"
1133001911,1,0,1,0,0,1,1,1,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,"Rural","1130019","WAKISO","WAKISO",7,2011,7,77.5,"July",NA,0,0,Jul 2011,3.46811570892324,"UG2011L135"
1133001912,1,0,1,0,0,1,1,0,1,0,1,2,2.0606,5.66,9.6547,21.3075,45,7.27,1171,"Rural","1130019","WAKISO","KIRA TOWN COUNCIL",10,2010,6,54,"October",0,0,1,Oct 2010,4.0689737848816,"UG2011L135"
1133002102,1,0,1,0,0,0,0,0,0,0,1,1,0.1279,2.5584,5.1714,8.458,40,6.4,1181,"Rural","1130021","WAKISO","NANSANA TOWN COUNCIL",1,2011,3,26.5,"January",0,0,1,Jan 2011,1.95204410575873,"UG2011L140"
1133002104,1,0,1,0,0,1,1,1,0,0,1,4,0.646,2.6142,5.3305,8.3387,48,3.68,1166,"Rural","1130021","WAKISO","NANSANA TOWN COUNCIL",1,2011,6,77,"January",0,0,1,Jan 2011,3.46811570892324,"UG2011L140"
1133002105,1,0,1,0,0,1,0,0,0,0,1,2,0.3553,2.2585,5.4095,8.2628,31,6.4,1171,"Rural","1130021","WAKISO","DIVISION A",7,2011,6,66,"July",0,0,1,Jul 2011,2.41140936089148,"UG2011L140"
1133002106,0,0,1,0,0,0,1,0,0,0,1,2,0.4639,2.6355,5.2174,8.4302,40,3.68,1174,"Rural","1130021","WAKISO","NANSANA TOWN COUNCIL",1,2011,7,54,"January",0,0,1,Jan 2011,2.00228783910395,"UG2011L140"
1133002107,1,0,1,0,0,0,1,0,0,0,1,1,0.6054,2.7081,5.2157,8.451,42,3.68,1171,"Rural","1130021","WAKISO","NANSANA TOWN COUNCIL",1,2011,6,42,"January",0,0,1,Jan 2011,3.00913709847742,"UG2011L140"
1133002108,1,0,1,0,0,1,1,0,1,0,1,8,0.4848,2.6131,5.2491,8.4001,40,3.68,1174,"Rural","1130021","WAKISO","NANSANA TOWN COUNCIL",1,2011,5,53,"January",0,0,1,Jan 2011,4.0689737848816,"UG2011L140"
1133002303,0,1,1,0,0,1,0,0,0,0,0,0,3.1104,8.6527,8.6527,21.0528,66,10.35,1189,"Rural","1130023","WAKISO","MAKINDYE",5,2011,4,27.5,"May",0,0,0,May 2011,-0.279438406540329,"UG2011L135"
1133002304,1,0,1,0,0,0,1,0,0,0,1,2,2.9466,8.2534,8.2534,20.7364,70,10.35,1190,"Rural","1130023","WAKISO","MAKINDYE",5,2011,6,81,"May",0,0,0,May 2011,3.00913709847742,"UG2011L135"
1133002305,1,0,1,0,0,1,1,1,0,0,1,5,3.4018,8.5382,8.5382,21.1382,70,8.61,1193,"Rural","1130023","WAKISO","MAKINDYE",5,2011,7,50,"May",0,0,0,May 2011,3.46811570892324,"UG2011L135"
1133002308,1,0,1,0,0,0,0,1,0,0,1,2,3.2107,8.6751,8.6751,21.1202,66,10.35,1200,"Rural","1130023","WAKISO","MAKINDYE",5,2011,6,84,"May",0,0,0,May 2011,1.95165746107179,"UG2011L135"
1133002501,1,0,1,0,0,1,1,0,0,0,1,1,0.975,7.2244,7.2244,19.0235,48,9.31,1165,"Rural","1130025","WAKISO","MAKINDYE",2,2011,5,35.5,"February",0,0,1,Feb 2011,3.46850235361017,"UG2011L135"
1133002502,1,0,1,0,0,0,1,0,0,0,1,6,0.7658,7.1237,7.1237,18.835,31,9.31,1152,"Rural","1130025","WAKISO","MAKINDYE",2,2011,6,78,"February",0,0,1,Feb 2011,3.00913709847742,"UG2011L135"
1133002504,1,0,1,0,0,1,0,0,0,0,1,2,0.5541,7.1703,7.1703,18.7289,31,9.31,1149,"Rural","1130025","WAKISO","MAKINDYE",2,2011,6,71,"February",0,0,1,Feb 2011,2.41140936089148,"UG2011L135"
1133002505,1,0,1,0,0,0,0,0,0,0,1,1,1.1331,7.3143,7.3143,19.1722,48,9.31,1168,"Rural","1130025","WAKISO","MAKINDYE",2,2011,1,15.5,"February",0,0,1,Feb 2011,1.95204410575873,"UG2011L135"
1133002506,1,0,1,0,0,1,0,0,0,0,1,3,1.471,7.4399,7.4399,19.4453,54,5.99,1161,"Rural","1130025","WAKISO","MAKINDYE",2,2011,6,33,"February",0,0,1,Feb 2011,2.41140936089148,"UG2011L135"
1133002508,1,0,1,0,0,1,0,0,0,0,1,2,1.0156,7.2802,7.2802,19.0815,48,9.31,1165,"Rural","1130025","WAKISO","MAKINDYE",2,2011,4,44,"February",0,0,1,Feb 2011,2.41140936089148,"UG2011L135"
1133002509,0,0,0,0,1,1,1,0,0,1,1,4,0.8865,7.316,7.316,19.0208,48,9.31,1171,"Rural","1130025","WAKISO","MAKINDYE",2,2011,7,58,"February",0,0,1,Feb 2011,3.32017408843799,"UG2011L135"
1143000301,0,1,0,1,0,1,0,0,0,0,0,0,19.3573,70.252,72.0969,32.6194,60,7.99,1299,"Rural","1140003","LYANTONDE","KALIIRO",5,2011,4,29,"May",0,0,1,May 2011,-1.64128935290083,"UG2011L135"
1143000301,0,1,0,1,0,1,0,0,0,0,0,0,19.3573,70.252,72.0969,32.6194,60,7.99,1299,"Rural","1140003","LYANTONDE","KALIIRO",5,2011,4,29,"May",0,0,1,May 2011,-1.64128935290083,"UG2011L138"
1143000303,0,1,0,0,1,0,0,0,0,0,0,0,10.7364,52.8776,52.9779,15.6227,60,5.36,1297,"Rural","1140003","LYANTONDE","MPUMUDDE",11,2010,3,36,"November",0,0,1,Nov 2010,-1.04497848797174,"UG2011L135"
1143000303,0,1,0,0,1,0,0,0,0,0,0,0,10.7364,52.8776,52.9779,15.6227,60,5.36,1297,"Rural","1140003","LYANTONDE","MPUMUDDE",11,2010,3,36,"November",0,0,1,Nov 2010,-1.04497848797174,"UG2011L138"
1143000305,0,1,0,0,1,1,0,0,0,0,1,1,10.5949,52.1355,52.8156,16.3726,60,8.31,1325,"Rural","1140003","LYANTONDE","MPUMUDDE",11,2010,5,66,"November",0,0,1,Nov 2010,0.0855600881513327,"UG2011L135"
1143000305,0,1,0,0,1,1,0,0,0,0,1,1,10.5949,52.1355,52.8156,16.3726,60,8.31,1325,"Rural","1140003","LYANTONDE","MPUMUDDE",11,2010,5,66,"November",0,0,1,Nov 2010,0.0855600881513327,"UG2011L138"
114300030504,0,1,1,0,0,0,0,0,0,0,0,0,11.2421,52.772,53.4727,16.6182,60,9.38,1311,"Rural","1140003","LYANTONDE","MPUMUDDE",5,2011,3,17.5,"May",0,0,1,May 2011,-0.738803661673084,"UG2011L135"
114300030504,0,1,1,0,0,0,0,0,0,0,0,0,11.2421,52.772,53.4727,16.6182,60,9.38,1311,"Rural","1140003","LYANTONDE","MPUMUDDE",5,2011,3,17.5,"May",0,0,1,May 2011,-0.738803661673084,"UG2011L138"
114300030505,0,1,1,0,0,1,0,1,1,0,1,2,2.5946,33.2444,33.8558,44.1966,41,10.74,1312,"Rural","1140003","LWENGO","KYAZANGA",5,2011,6,81,"May",0,0,1,May 2011,0.991819701034473,"UG2011L135"
114300030505,0,1,1,0,0,1,0,1,1,0,1,2,2.5946,33.2444,33.8558,44.1966,41,10.74,1312,"Rural","1140003","LWENGO","KYAZANGA",5,2011,6,81,"May",0,0,1,May 2011,0.991819701034473,"UG2011L138"
1143000306,0,1,1,0,0,0,0,0,0,0,0,0,13.2764,55.6656,55.5753,16.4625,37,17.7,1402,"Rural","1140003","LYANTONDE","MPUMUDDE",5,2011,4,37.5,"May",0,0,1,May 2011,-0.738803661673084,"UG2011L135"
1143000306,0,1,1,0,0,0,0,0,0,0,0,0,13.2764,55.6656,55.5753,16.4625,37,17.7,1402,"Rural","1140003","LYANTONDE","MPUMUDDE",5,2011,4,37.5,"May",0,0,1,May 2011,-0.738803661673084,"UG2011L138"
1143000307,0,1,1,0,0,1,0,1,0,0,1,1,10.3668,52.1154,52.6003,16.0342,60,8.31,1326,"Rural","1140003","LYANTONDE","MPUMUDDE",5,2011,6,54.5,"May",0,0,1,May 2011,0.391348269763048,"UG2011L135"
1143000307,0,1,1,0,0,1,0,1,0,0,1,1,10.3668,52.1154,52.6003,16.0342,60,8.31,1326,"Rural","1140003","LYANTONDE","MPUMUDDE",5,2011,6,54.5,"May",0,0,1,May 2011,0.391348269763048,"UG2011L138"
1143000308,0,1,0,1,0,0,0,0,0,0,0,0,10.7442,52.144,52.9537,16.596,60,8.31,1320,"Rural","1140003","LYANTONDE","MPUMUDDE",11,2010,5,64.5,"November",0,0,1,Nov 2010,-2.10065460803358,"UG2011L135"
1143000308,0,1,0,1,0,0,0,0,0,0,0,0,10.7442,52.144,52.9537,16.596,60,8.31,1320,"Rural","1140003","LYANTONDE","MPUMUDDE",11,2010,5,64.5,"November",0,0,1,Nov 2010,-2.10065460803358,"UG2011L138"
1143000309,1,0,1,0,0,1,0,1,1,0,1,1,10.4994,52.2786,52.7363,16.0383,60,8.31,1339,"Rural","1140003","LYANTONDE","MPUMUDDE",5,2011,6,85,"May",0,0,1,May 2011,3.01149414747597,"UG2011L135"
1143000309,1,0,1,0,0,1,0,1,1,0,1,1,10.4994,52.2786,52.7363,16.0383,60,8.31,1339,"Rural","1140003","LYANTONDE","MPUMUDDE",5,2011,6,85,"May",0,0,1,May 2011,3.01149414747597,"UG2011L138"
1143000310,1,0,1,0,0,1,1,0,0,0,1,1,10.8609,52.8163,53.1049,15.925,60,5.36,1292,"Rural","1140003","LYANTONDE","MPUMUDDE",11,2010,7,102.5,"November",0,0,1,Nov 2010,3.46850235361017,"UG2011L135"
1143000310,1,0,1,0,0,1,1,0,0,0,1,1,10.8609,52.8163,53.1049,15.925,60,5.36,1292,"Rural","1140003","LYANTONDE","MPUMUDDE",11,2010,7,102.5,"November",0,0,1,Nov 2010,3.46850235361017,"UG2011L138"
