"","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","slope","ag_percent","dist_road","dist_popcenter","dist_agmkt","dist_headquater","elevation","rCSI","HDDS","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","lhz_growingdays","lhz_day1rain","tmean","lhz_raincytot","lhz_maxdaysnorain","lhz_floodmax","floodmax","raincytot","day1rain","maxdaysnorain","dist_km","maize_price","maize_mktthin","rice_price","rice_mktthin","lhz_maize_price","lhz_maize_mktthin","lhz_rice_price","lhz_rice_mktthin","logFCS"
"188",0,1,0,1,1.291615,0,21.3,31.9,105.3,82.5,84,0,3,0,0,1,214,4,28.4081915793304,281.836432191061,183,0,777.57874603,930.18004688,4,165,63.5990362672436,63900,0,168500,0,63996.393294551,0,169162.703900038,0,2.70805020110221
"189",0,1,0.111111111111111,0.888888888888889,3.89999996291267,41.5555555555556,37.4333330790202,57.3000000847711,121.144445631239,18.0222225189209,126,2,6,0,0,1,213,44,27.9889159666578,113.63898088856,193,0,930.18004688,662.21818323,40,176,63.5990362672436,38167,0,127222,0,38771.0847277893,0,127265.497474166,0,4.0661736852554
"190",0.5,0.5,1,0,2.4090305,28.5,3.25,7.1,85.15,118.75,17.5,0,3.5,0,0,0.5,213,156,27.8344194862371,245.66453040889,189,0,0,678.65539703,7,166,60.4847538812501,55680,0,133009.3,0,43758.9903762353,0,126352.120005088,0,2.99573227355399
"191",1,0,0.5,0,0.968779,18,1.6,5.55,73.6,174.15,12,8.5,1.5,0,0,1,213,156,27.8344194862371,245.66453040889,189,0,0,678.65539703,7,166,60.4847538812501,59416.8866666667,0,142962.946666667,0,46918.6406096761,0,137379.448619232,0,1.25276296849537
"192",0.857142857142857,0.142857142857143,1,0,0.314285721097674,26.7142857142857,0.200000001915863,2.4857142993382,78.7999997820173,7.32857152393886,13.2857142857143,0,6.14285714285714,0,0,1,213,44,27.9889159666578,113.63898088856,193,0,0,518.10938603,25,168,60.4847538812501,37833.3333333333,0,122500,0,46337.2960999618,0,134096.312863584,0,4.37665509087197
"193",0.833333333333333,0.166666666666667,1,0,0.809304333333333,33.8333333333333,0.716666666666667,3.08333333333333,79.3166666666667,168.4,14.6666666666667,0,2,0,0,1,213,156,27.8344194862371,245.66453040889,189,0,0,678.65539703,7,166,60.4847538812501,70705.6,0,144805.4,0,59908.0411664594,0,145063.301998086,0,2.54553127160444
"194",1,0,1,0,2.20000004768372,31,4.90000009536743,6.80000019073486,100.800003051758,117.199996948242,11,2,8,0,0,0,213,44,27.9889159666578,113.63898088856,193,0,0,518.10938603,25,168,60.4847538812501,45141.1666666667,0,155096,0,36964.2199227912,0,151974.272577123,0,4.36944785246702
"195",1,0,1,0,2.38301875,23.5,1.85,5.6,54.5,194.5,24.75,0,2.75,0,0,0.75,213,156,27.8344194862371,245.66453040889,189,0,0,684.4923353,7,169,43.6943969552611,53844.2857142857,0,131984.157142857,0,43758.9903762353,0,126352.120005088,0,2.81090758654192
"196",1,0,1,0,2.80909089608626,11.8181818181818,1.4272727234797,4.20909086140719,72.8454541293058,2.84545447609641,30.6363636363636,1.63636363636364,7.09090909090909,0,0,1,213,44,27.9889159666578,113.63898088856,193,0,0,558.781901,40,182,43.6943969552611,47476.4285714286,0,124152.714285714,0,40983.120392689,0,123167.730188496,0,4.38656178983927
"197",1,0,1,0,2.84622744444444,17,1.24444444444444,4.53333333333333,72.5444444444444,175.188888888889,33.3333333333333,0,2.11111111111111,0,0,1,213,156,27.8344194862371,245.66453040889,189,0,0,684.4923353,7,169,43.6943969552611,57492.2842857143,0,142103.144285714,0,46918.6406096761,0,137379.448619232,0,2.79660359844366
"198",0.6875,0.3125,0.9375,0.0625,1.872104175,35.875,1.00625,2.31875,36.4,206.5125,14.1875,3.875,1.9375,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,748.2438069,55,164,35.7303124305042,55960.395,0,135295.1875,0,43758.9903762353,0,126352.120005088,0,2.62330897264712
"199",0,1,0,1,1.378898,31,4.3,24.9,31.3,220.3,9,8,1,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,748.2438069,55,164,35.7303124305042,58092.2475,0,140520.83625,0,46918.6406096761,0,137379.448619232,0,1.87180217690159
"200",0.5,0.5,1,0,1.84999996423721,16.5,3.45000004768371,15.4999997615814,19.2499995231629,92.1500015258789,25.5,3.5,6,0,0,0.5,213,44,27.9889159666578,113.63898088856,193,0,0,639.268547,26,161,35.7303124305042,44654.125,0,137395.625,0,35307.0528586283,0,137893.575816943,0,4.11903717481247
"201",0.7,0.3,0.9,0.1,1.89999994039536,35.8,1.28000000789762,3.11000009179115,36.2200000762939,65.5899997711182,14.7,2.1,6.6,0,0,0,213,44,27.9889159666578,113.63898088856,193,0,0,639.268547,26,161,35.7303124305042,44173.25,0,122715.875,0,38771.0847277893,0,127265.497474166,0,4.28840253264121
"202",1,0,1,0,2.05978,42,0.2,0.6,36.5,206.2,12,0,2,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,748.2438069,55,164,35.7303124305042,56694.71875,0,131510.4375,0,47953.7918875429,0,126543.793388636,0,2.83321334405622
"203",1,0,1,0,3.929011,41,45.5,62.4,51.2,282.6,1564,0,3,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,729.7202487,94,175,15.796395530683,56114.5957142857,0,122936.514285714,0,43758.9903762353,0,126352.120005088,0,2.89037175789616
"204",1,0,1,0,4.80000019073486,22,3.79999995231628,4.5,16.1000003814697,23.7000007629394,123,0,7,0,0,0,213,44,27.9889159666578,113.63898088856,193,0,0,635.2427159,134,173,15.796395530683,51274.5714285714,0,128320.285714286,0,40983.120392689,0,123167.730188496,0,4.39444915467244
"205",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,729.7202487,94,175,15.796395530683,57946.3571428571,0,132529.8,0,47263.1035408939,0,131591.44820804,0,3.27714473299218
"206",1,0,1,0,5.100779,28,3.6,8.6,8.1,228.4,1154,0,2,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,729.7202487,94,175,15.796395530683,56527.9042857143,0,137777.762857143,0,46918.6406096761,0,137379.448619232,0,3.17805383034795
"207",0.888888888888889,0.111111111111111,0.888888888888889,0,2.44444448418088,0,1.08888891008165,4.47777785195245,5.04444445504083,4.47777785195245,22.4444444444444,10.3333333333333,6.11111111111111,0,0,1,213,44,27.9889159666578,113.63898088856,193,0,0,635.2427159,134,173,15.796395530683,38928.5714285714,0,122857.142857143,0,46337.2960999618,0,134096.312863584,0,4.08784198473453
"208",0.875,0,0.875,0,2.708364125,2.75,1.5875,4.95,6.8375,243.2,33.125,1.75,2.25,0,0,0.875,213,156,27.8344194862371,245.66453040889,189,0,0,729.7202487,94,175,15.796395530683,66254.8,0,140523.714285714,0,59908.0411664594,0,145063.301998086,0,2.9509963797126
"209",1,0,1,0,6.30000019073486,35,0.600000023841858,6.40000009536743,6,846.799987792969,1146,0,8,0,0,0,213,44,27.9889159666578,113.63898088856,193,0,0,635.2427159,134,173,15.796395530683,49352.5714285714,0,143835.857142857,0,35307.0528586283,0,137893.575816943,0,4.36944785246702
"210",0.75,0.25,1,0,1.9464175,1,0.825,3.925,4,244.15,15.25,3,2.5,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,657.124060446,7,167,6.07660356499164,77843.75,0,159453.125,0,73791.4441284295,0,161393.058661922,0,3.14630513203337
"211",1,0,1,0,2.426484,0,1.6,3.3,4.5,248.5,18,7,2,0,0,1,213,156,27.8344194862371,245.66453040889,189,0,0,657.124060446,7,167,6.07660356499164,54395,0,132291.7,0,43758.9903762353,0,126352.120005088,0,2.83321334405622
"212",1,0,1,0,3.527026,41,0.5,3.7,91.8,51.4,25,10,2,0,0,1,213,156,27.8344194862371,245.66453040889,189,0,0,657.124060446,7,167,6.07660356499164,58069.665,0,142361.085,0,46918.6406096761,0,137379.448619232,0,2.89037175789616
"213",0.888888888888889,0.111111111111111,0.888888888888889,0,1.9111111164093,1.33333333333333,0.911111096541087,4.64444438616435,4.69999999470181,4.64444438616435,20.1111111111111,7.77777777777778,6.22222222222222,0,0,0.111111111111111,213,44,27.9889159666578,113.63898088856,193,0,0,542.621665074,25,167,6.07660356499164,38750,0,123750,0,46337.2960999618,0,134096.312863584,0,4.32192271060418
"214",1,0,0.75,0,1.4705465,1,0.875,5.675,5.775,247.275,26.25,10.25,2,0,0,0.25,213,156,27.8344194862371,245.66453040889,189,0,0,657.124060446,7,167,6.07660356499164,69541.7,0,144833.2,0,59908.0411664594,0,145063.301998086,0,2.87638551592142
"215",1,0,1,0,2.391739,1,1,3.85,4,244.25,14,0,3,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,657.124060446,7,167,6.07660356499164,56489.5,0,132291.6875,0,47953.7918875429,0,126543.793388636,0,3.58351893845611
"216",1,0,1,0,1.483639,0,1,4.2,4.3,243.8,19,9,2,0,0,0,214,4,28.4081915793304,281.836432191061,183,0,756.7104995,988.8483234,8,162,13.5457328310429,78579.86,0,183478.2875,0,80216.364969899,0,180012.595852332,0,2.39789527279837
"217",0.5,0.5,0.5,0.5,1.762965,0,0.25,1.9,97,54.5,19,10.5,1.5,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,1003.5786205,756.7104995,55,168,13.5457328310429,78637.5,0,196712.5,0,79684.3642404738,0,182479.034613267,0,1.79175946922805
"218",1,0,1,0,2.5,2,0.5,1.70000004768372,2.29999995231628,478.299987792969,1369,0,7,0,0,0,213,44,27.9889159666578,113.63898088856,193,0,988.8483234,712.4319239,23,168,13.5457328310429,38866.65,0,165052.075,0,42266.2502822621,0,121220.379788995,0,4.56954300834494
"219",1,0,1,0,3.6586035,10,0.3,38.6,38.9,87.8,1348.5,0,2.5,0,0,0.5,213,156,27.8344194862371,245.66453040889,189,0,1003.5786205,756.7104995,55,168,13.5457328310429,76802.09375,0,179010.45,0,77133.4900165572,0,177713.140655812,0,2.7408400239252
"220",1,0,0.285714285714286,0,1.58571427209037,7.71428571428571,0.385714292526245,4.2714284488133,4.01428583690098,4.2714284488133,15.2857142857143,1.57142857142857,7.14285714285714,0,0,0,213,NA,27.7626323752271,207.020660665535,195,0,712.4319239,755.6442684,21,162,13.5457328310429,31300,0,92937.5,0.125,31305.4301659152,0,94864.4469295376,0,4.39972621177328
"221",1,0,0,0,2.09999990463257,14,0,4.40000009536743,4,4.40000009536743,12,0,8,0,0,0,213,NA,27.7626323752271,207.020660665535,195,0,712.4319239,755.6442684,21,162,13.5457328310429,29514.375,0,93552.75,0.125,29161.202679598,0,93255.3266637292,0,4.40060302024682
"222",1,0,0.625,0,1.983779625,11.875,0.8625,5.5125,5.6,244.1,30.75,0,2.625,0,0,0.25,214,4,28.4081915793304,281.836432191061,183,0,756.7104995,988.8483234,8,162,13.5457328310429,61150,0,175125,0,63996.393294551,0,169162.703900038,0,3.18841661738349
"223",1,0,0.833333333333333,0,5.03333346048991,45.8333333333333,0.183333336065213,10.3500000635783,13.1500000953674,12.1500000953674,129.333333333333,5.83333333333333,6.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07910951744877,45475,0,127500,0,47827.6849213451,0,125301.229045472,0,4.27897825877444
"224",0.8,0.2,0.8,0,5.0064084,47.4,0.14,10.26,13.22,243.14,117.2,4.6,2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07910951744877,76375,0,160156.25,0,73791.4441284295,0,161393.058661922,0,3.18635263316264
"225",1,0,1,0,1.701861,0,0.35,1.5,96.65,54.1,25,0,2.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07910951744877,50540,0,130138.9,0,43758.9903762353,0,126352.120005088,0,3.09104245335832
"226",1,0,1,0,5.748453,48,1.5,10,14.2,241.8,107,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07910951744877,52833.25,0,138645.9,0,47263.1035408939,0,131591.44820804,0,3.63758615972639
"227",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,4.66666666666667,0,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07910951744877,41500,0,127500,0,46337.2960999618,0,134096.312863584,0,3.93508827835914
"228",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07910951744877,41615.5,0,153750,0,36964.2199227912,0,151974.272577123,0,4.41279829334063
"229",0.5,0.5,1,0,2.199556,41.5,10.4,23.25,78.5,176.4,229.5,6,2,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,674.3079657,94,173,20.6495664205683,83090,0,197408.333333333,0,79684.3642404738,0,182479.034613267,0,2.07944154167984
"230",0,1,1,0,1.20000004768372,42,28.8999996185303,34.2000007629395,58.7999992370605,230.399993896484,425,0,8,0,0,0,213,44,27.9889159666578,113.63898088856,193,0,0,618.2832348,131,167,20.6495664205683,38666.6666666667,0,122500,0,46337.2960999618,0,134096.312863584,0,4.35670882668959
"231",0,1,1,0,1.169424,42,28.9,34.2,58.8,308.2,423,0,1,0,0,0,213,156,27.8344194862371,245.66453040889,189,0,0,674.3079657,94,173,20.6495664205683,68446.8333333333,0,142097.1,0,59908.0411664594,0,145063.301998086,0,2.484906649788
"232",1,0,1,0,1.81250001490116,0,2.03749993443489,4.66249990463257,5.46250003576279,1.41249997913837,38.125,8.25,5.625,0,0,1,213,NA,27.7626323752271,207.020660665535,195,0,0,694.6488453,22,168,20.6495664205683,30517.1666666667,0,89472.6666666667,0,29161.202679598,0,93255.3266637292,0,4.07541655233658
"233",1,0,1,0,2.256083,13.5555555555556,2.55555555555556,7.35555555555556,8.47777777777778,254.133333333333,42.3333333333333,8.22222222222222,2.22222222222222,0,0,1,214,4,28.4081915793304,281.836432191061,183,0,0,898.3549757,8,163,20.6495664205683,63936.3333333333,0,174500,0,63996.393294551,0,169162.703900038,0,2.78295150927533
"234",0.125,0.875,0.375,0.625,13.9875003695488,15.25,101.47500038147,170.587505340576,169.787502288819,122.262498855591,1299.625,4.875,6.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.995803125158,40000,0,125000,0,41535.1427174321,0,123645.462308148,0,4.19814135590374
"235",0,1,0,1,17.39884,2,101.4,171.8,171.5,126.6,1649,10,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.995803125158,51222.17,0,134166.7,0,52195.4321294231,0,132074.658484019,0,3.31418600467253
"236",0.142857142857143,0.857142857142857,0.571428571428571,0.428571428571429,13.3905308571429,14.1428571428571,101.528571428571,170.514285714286,169.714285714286,122.442857142857,1329.85714285714,4.14285714285714,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.995803125158,69750,0,173750,0,68229.9152265757,0,173204.41479335,0,2.68881883917432
"237",0,1,1,0,6.66249990463257,1.25,21.3500001430511,39.7999992370605,30.8375000953674,31.9875004291534,1294.875,9.5,6.125,0,0,0,213,31,18.5073268555862,468.795854806932,167,0,0,608.0132382,31,169,43.9946522524578,31771,1,123750,1,31771,1,123750,1,3.86335783344687
"238",0.125,0.875,1,0,6.661071875,1.25,21.35,39.8,30.8375,28.1375,1287.5,9.25,2.375,0,0,0,213,8,21.0936489036046,703.430874597201,169,0,0,906.975057,7,163,43.9946522524578,54000,0,137500,0,54000,0,137500,0,2.72457950305342
"239",0,1,1,0,3.70000004768372,6,1.39999997615814,64.0999984741211,126.300003051758,195.899993896484,319,0,8,0,0,1,213,33,20.73332605769,407.341475836195,167,551.250152726715,880.68501614,860.310775481,63,134,120.386457020595,35435.8,0.2,110379.6,0.2,38164.4607513323,0.467522216096252,129444.317421067,0.467522216096252,4.19720194766181
"240",1,0,1,0,9.628905,2,4.4,16.4,16.7,20,1493,0,2,0,0,0,214,24,21.8498521195256,551.250152726715,174,745.430100341126,877.09739935,880.68501614,65,120,120.386457020595,67433.332,0,203833.32,0,71035.2857590828,0,180162.169657883,0,2.77258872223978
"241",0.5,0.5,0.5,0.5,4.56250004470348,21.5,0.675000007264317,20.9000000953674,152.57500076294,33.3250002861023,1807.125,4.25,5.75,0,0,0.125,213,33,20.73332605769,407.341475836195,167,551.250152726715,880.68501614,860.310775481,63,134,120.386457020595,32723.4,0,107988.8,0,31993.4187853316,0,114382.359379815,0,4.07222675696848
"242",0.375,0.625,0.625,0.375,4.40246675,16.5,1.3625,21.4625,153.6,129.7,1808.75,1.75,2.25,0,0,0.375,213,29,21.5735894240082,745.430100341126,170,420.812851329833,1071.14904384,877.09739935,69,145,120.386457020595,73320,0,214750,0,73112.2705154305,0,188603.849972433,0,2.74887219562247
"243",1,0,1,0,9.60000038146973,2,4.40000009536743,16.3999996185303,16.7000007629394,734.700012207031,1463,0,8,0,0,0,213,33,20.73332605769,407.341475836195,167,551.250152726715,880.68501614,860.310775481,63,134,120.386457020595,39522.8,0,163507.6,0,40637.0475896349,0,153686.343697966,0,4.26267987704132
"244",0,1,1,0,3.68431,6,1.4,64.2,126.3,307.3,314,0,2,0,0,1,213,29,21.5735894240082,745.430100341126,170,420.812851329833,1071.14904384,877.09739935,69,145,120.386457020595,46525.05,0,113500.1,0,50070.9476233336,0,130000,0,3.58351893845611
"245",0.625,0.375,1,0,2.99999997019768,0,0.437499995343387,1.52500000596047,66.9750003814697,1.52500000596047,1522.125,0,7.25,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39802535967397,49078.25,0,130020.75,0,52611.3113832365,0,131699.910777726,0,4.31915339285537
"246",1,0,1,0,2.740853,0,0.9,2.4,66.1,337,1537,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39802535967397,51166.6875,0,126875.1,0,51737.102537855,0,133506.416620722,0,3.29583686600433
"247",1,0,1,0,2.98321675,0,0.375,1.375,66.925,337.25,1521.5,1.625,2.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39802535967397,51034.75,0,132013.9175,0,51570.9646367839,0,140901.833241444,0,3.09387933469352
"248",1,0,1,0,3.09999990463257,0,0.300000011920929,1.10000002384186,66.5999984741211,1.10000002384186,1531,0,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39802535967397,43687.5,0,154904,0,40637.0475896349,0,153686.343697966,0,3.43398720448515
"249",0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,4.76666673024495,21,7.2666666706403,115.066668192546,108.833332061768,65.5666669209798,1261.33333333333,5.66666666666667,7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.60232854738,48650.7777777778,0,122000,0,40000,0,127337.611080481,0,4.16148386505973
"250",0.714285714285714,0.285714285714286,1,0,9.95714282989503,32.1428571428571,0.471428569938455,130.042855398995,133.771425519671,1.28571428571429,1478.28571428571,7.85714285714286,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.60232854738,40450.3333333333,0,102549.333333333,0,31993.4187853316,0,114382.359379815,0,4.01251454397447
"251",0.571428571428571,0.428571428571429,0.857142857142857,0.142857142857143,9.84146685714286,28.7142857142857,1.85714285714286,128.571428571429,133.7,110.142857142857,1412.71428571429,11.7142857142857,2.71428571428571,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.60232854738,77838.89,0.444444444444444,169746.911111111,0.444444444444444,73112.2705154305,0,188603.849972433,0,2.82900281151987
"252",1,0,1,0,3.3963005,33.5,6.5,112.9,95.35,95.55,1291,16.5,2.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.60232854738,73619.4722222222,0,149930.6,0,67646.1500275669,0,180373.270354882,0,2.80336038090653
"253",1,0,1,0,4.575953,4,0.3,0.8,36.5,39.4,1327,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.60232854738,59666.6666666667,0,110518.555555556,0,50070.9476233336,0,130000,0,1.09861228866811
"254",0.333333333333333,0.666666666666667,0.833333333333333,0.166666666666667,1.76666668057442,14.5833333333333,5.79999999701977,5.4750000834465,5.22500006357829,5.4750000834465,1160.16666666667,5.75,6.58333333333333,0,0,1,213,33,20.73332605769,407.341475836195,167,551.250152726715,934.1279543,642.63330392,46,138,6.23625081573729,44623,0,132824,0,38164.4607513323,0.467522216096252,129444.317421067,0.467522216096252,4.27202573945955
"255",0.357142857142857,0.642857142857143,0.785714285714286,0.214285714285714,1.82035035714286,11.4285714285714,5.73571428571429,5.23571428571429,5,292.057142857143,1160.21428571429,2.21428571428571,2.35714285714286,0,0,1,213,29,21.5735894240082,745.430100341126,170,420.812851329833,723.24874681,846.46916873,8,128,6.23625081573729,47354.2083333333,0,113333.333333333,0,51737.102537855,0,133506.416620722,0,2.95751106073379
"256",0,1,1,0,6.80000019073486,43,1.39999997615814,7.09999990463257,6.80000019073486,134.699996948242,1234,3,6,0,0,0,213,33,20.73332605769,407.341475836195,167,551.250152726715,934.1279543,642.63330392,46,138,6.23625081573729,46708.3333333333,0,147812.166666667,0,41493.1415725999,0,150776.352608932,0,4.16666522380173
"257",0,0.857142857142857,0.142857142857143,0.857142857142857,3.59999997275216,32.7142857142857,89.9714279174805,85.5428575788225,112.985714503697,31.514285496303,1401.42857142857,8,5.57142857142857,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4364249103551,41376.6,0.2,132305.2,0.2,38164.4607513323,0.467522216096252,129444.317421067,0.467522216096252,4.17218704898603
"258",0.125,0.875,0.25,0.75,3.357944125,30.5,89.7375,85.8375,113.3,130.9375,1397,12,1.875,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4364249103551,50600.2,0,131500,0,51737.102537855,0,133506.416620722,0,2.94772305436763
"259",1,0,1,0,2.40000009536743,0,1.89999997615814,5.5,6.5,343.600006103516,33,0,7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4364249103551,40781.8,0,151166.4,0,41493.1415725999,0,150776.352608932,0,3.79548918917219
"260",1,0,1,0,2.90000009536743,6,0.5,0.699999988079071,0.800000011920929,134.699996948242,1398,0,6,0,0,0,213,33,20.73332605769,407.341475836195,167,551.250152726715,453.1615005,339.3395884,100,175,21.0107990494605,40835.375,0,124375,0,40000,0,127337.611080481,0,3.97968165390196
"261",0.5,0.5,1,0,5.929648,7.5,10.65,17,28.4,82.4,1125,0,2.5,0,0,0,213,29,21.5735894240082,745.430100341126,170,420.812851329833,509.0663646,600.0177619,29,174,21.0107990494605,69404.4375,0,165976.55,0,65929.7805815909,0,174902.396128006,0,2.70805020110221
"262",1,0,1,0,1.658215,26,0.4,2.4,2.2,292.1,491,4,2,0,0,1,214,24,21.8498521195256,551.250152726715,174,745.430100341126,600.0177619,453.1615005,146,182,21.0107990494605,71617.775,0,177741.325,0,71035.2857590828,0,180162.169657883,0,3.17805383034795
"263",0,1,1,0,2.81072,0,1,8.4,8,92.9,1384,0,1,0,0,0,213,29,21.5735894240082,745.430100341126,170,420.812851329833,509.0663646,600.0177619,29,174,21.0107990494605,75324.56875,0,178494.325,0,73087.9206802322,0,182809.656421883,0,1.25276296849537
"264",0.777777777777778,0.222222222222222,1,0,2.35555560059018,2,18.9777779049343,19.1888891855875,41.3666674296061,102.344445122613,921.444444444444,19.4444444444444,6.88888888888889,0,0,0,213,33,20.73332605769,407.341475836195,167,551.250152726715,453.1615005,339.3395884,100,175,21.0107990494605,33096.125,0,113594,0,30576.6734399678,0,118890.848776128,0,4.22764444656917
"265",0.7,0.3,1,0,2.4300306,4.8,16.47,17.85,37.12,76.51,967.2,10.2,2.4,0,0,0,213,29,21.5735894240082,745.430100341126,170,420.812851329833,509.0663646,600.0177619,29,174,21.0107990494605,73917.5,0,188787.5,0,73112.2705154305,0,188603.849972433,0,3.17805383034795
"266",0,1,1,0,7.466384,36,2.3,12.6,19.1,255.5,130,0,1,0,0,1,213,29,21.5735894240082,745.430100341126,170,420.812851329833,509.0663646,600.0177619,29,174,21.0107990494605,51256.34375,0,132005.225,0,51737.102537855,0,133506.416620722,0,2.63905732961526
"267",1,0,1,0,1.70000004768372,26,0.300000011920929,2.40000009536743,2.20000004768372,265.700012207031,502,0,6,0,0,1,213,33,20.73332605769,407.341475836195,167,551.250152726715,453.1615005,339.3395884,100,175,21.0107990494605,43375,0,130625,0,48610.266593155,0,132662.388919519,0,4.47163879336357
"268",0,1,1,0,5.59999990463257,39,47.7999992370605,67,62.2999992370605,229.600006103516,1448,25,4,0,0,1,213,33,20.73332605769,407.341475836195,167,551.250152726715,453.1615005,339.3395884,100,175,21.0107990494605,40735.75,0,152499.875,0,40637.0475896349,0,153686.343697966,0,4.0342406381524
"269",0.888888888888889,0.111111111111111,0.888888888888889,0.111111111111111,1.37777777512868,44.3333333333333,25.3999998304579,22.8777783711751,44.5222223069933,100.98888821072,979.666666666667,3.22222222222222,6.11111111111111,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1033712902335,42117.5,0,133730.75,0,38164.4607513323,0.467522216096252,129444.317421067,0.467522216096252,4.20552146320137
"270",0.857142857142857,0.142857142857143,1,0,1.720671,39.4285714285714,19.9,17.3714285714286,40.4571428571429,77.3142857142857,918.285714285714,3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1033712902335,48729.375,0,131250,0,51737.102537855,0,133506.416620722,0,3.26902560855367
"271",1,0,1,0,1.29999995231628,60,1.5,1.5,37.2000007629395,411.5,20,0,8,0,0,0,213,33,20.73332605769,407.341475836195,167,551.250152726715,643.6367416,465.4326847,44,168,35.5922553784192,40000,0,125000,0,40000,0,127337.611080481,0,4.3502779363593
"272",1,0,1,0,4.291124,44.5,2.55,50.7,50.65,112.05,1208.5,0,3.5,0,0,0.5,213,29,21.5735894240082,745.430100341126,170,420.812851329833,643.7107268,794.7835545,80,171,35.5922553784192,67916.75,0,167500,0,65929.7805815909,0,174902.396128006,0,3.17805383034795
"273",1,0,1,0,3.21111114819845,18.2222222222222,0.588888893524806,23.9333335028754,24.4555553860135,11.6444443596734,1171.88888888889,1.88888888888889,7.44444444444444,0,0,0,213,33,20.73332605769,407.341475836195,167,551.250152726715,643.6367416,465.4326847,44,168,35.5922553784192,31083,0,117917,0,30576.6734399678,0,118890.848776128,0,4.37994112818286
"274",0.875,0,1,0,3.251863625,20,0.4625,23.8875,24.4125,83.375,1176.75,1.75,2.125,0,0,0,213,29,21.5735894240082,745.430100341126,170,420.812851329833,643.7107268,794.7835545,80,171,35.5922553784192,70050,0,186500,0,73112.2705154305,0,188603.849972433,0,2.9041650800285
"275",1,0,1,0,3.21251,13,0.6,23.7,24.2,83.6,1171,0,1,0,0,0,213,29,21.5735894240082,745.430100341126,170,420.812851329833,643.7107268,794.7835545,80,171,35.5922553784192,69750,0,173750,0,67646.1500275669,0,180373.270354882,0,2.7408400239252
"276",1,0,1,0,1.169424,10,20,9.6,34.4,84.9,939,0,1,0,0,1,213,29,21.5735894240082,745.430100341126,170,420.812851329833,629.1837703,807.4534813,29,175,14.142996207904,67916.75,0,167500,0,65929.7805815909,0,174902.396128006,0,1.6094379124341
"277",0.7,0.3,1,0,2.72000000476837,6.6,3.53000000715256,7.14000015258788,7.5300000667572,14.6800000190735,1297.1,2.4,5.9,0,0,0,213,33,20.73332605769,407.341475836195,167,551.250152726715,733.7998424,487.365537,44,161,14.142996207904,31083,0,117917,0,30576.6734399678,0,118890.848776128,0,4.1415461637064
