"ea_id","mkt","dist_km","X","X2006.01.01","X2006.02.01","X2006.03.01","X2006.04.01","X2006.05.01","X2006.06.01","X2006.07.01","X2006.08.01","X2006.09.01","X2006.10.01","X2006.11.01","X2006.12.01","X2007.01.01","X2007.02.01","X2007.03.01","X2007.04.01","X2007.05.01","X2007.06.01","X2007.07.01","X2007.08.01","X2007.09.01","X2007.10.01","X2007.11.01","X2007.12.01","X2008.01.01","X2008.02.01","X2008.03.01","X2008.04.01","X2008.05.01","X2008.06.01","X2008.07.01","X2008.08.01","X2008.09.01","X2008.10.01","X2008.11.01","X2008.12.01","X2009.01.01","X2009.02.01","X2009.03.01","X2009.04.01","X2009.05.01","X2009.06.01","X2009.07.01","X2009.08.01","X2009.09.01","X2009.10.01","X2009.11.01","X2009.12.01","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
1529002,"Dodoma",28.2599985417919,5,76428.57,55833.33,50020.83,50545.45,50884.62,55000,70000,64250,46250,55714.29,53900,59937.5,59700,50800,50800,41900,38100,50600,53400,54000,55200,81700,64400,74600,102000,84800,80500,86700,86100,93072.22,87754.55,11000,1e+05,105000,108182,120000,120000,1e+05,1e+05,91500,90625,95000,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,138500,149666.6,42500,43875,150000,140000,132500,122000,147500,156667,NA,161615,163077,167500,155455,160000,160000,165000,155500,161250,164000,170000,140000,140000,140000,105000,105000,104700,106666.7,107083.2,105000,111666.8,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,140000,157885,164091,165000,162083,168636,170833,184444,184036,185500,171917,191042,193885,188864,187056,186750,175883,187222,170720,169021,169611,170417,175833,178550,179806,188433
2110001,"Arusha",87.0823698258006,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2111001,"Arusha",86.6217672600636,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2211303,"Arusha",22.4213472337234,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2212001,"Arusha",17.1046573154628,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2224305,"Arusha",6.53402937188987,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2309002,"Arusha",10.687731518414,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2310357,"Arusha",1.15434360264278,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2313019,"Arusha",3.81264400130376,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2314016,"Arusha",2.52383956388714,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2401001,"Babati",93.4249026829286,2,55281.25,48333.33,43066.67,49850,50125,60958.33,61843.75,56600,59625,58780,51200,52410,54200,48900,45500,36500,39600,40400,39700,44000,45700,65400,54300,57900,72600,66000,58500,47800,62500,81333.33,83100,87000,90333,99423,109591,117000,120000,111000,102000,93000,98142.86,90666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115455,118200,105300,238500,123333,120000,85950,124636,134000,135250,137538,NA,151000,99346,96500,108500,111154,121150,116167,115500,115500,115100,115750,128333.33,140900,134090.91,130833.25,120000,136333.4,122500,116875,113472.17,112666.8,137791.8,131875,139479.2,145208.5,145208,157167,115000,115000,115000,115000,115000,115000,118571,135769,145000,145000,140000,144400,160000,179444,124295,121154,132533,152083,171500,166818,155667,127250,126375,84625,99286,104583,113333,132083,125000,187409,185833,161250
2401002,"Babati",92.5314371577814,2,55281.25,48333.33,43066.67,49850,50125,60958.33,61843.75,56600,59625,58780,51200,52410,54200,48900,45500,36500,39600,40400,39700,44000,45700,65400,54300,57900,72600,66000,58500,47800,62500,81333.33,83100,87000,90333,99423,109591,117000,120000,111000,102000,93000,98142.86,90666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115455,118200,105300,238500,123333,120000,85950,124636,134000,135250,137538,NA,151000,99346,96500,108500,111154,121150,116167,115500,115500,115100,115750,128333.33,140900,134090.91,130833.25,120000,136333.4,122500,116875,113472.17,112666.8,137791.8,131875,139479.2,145208.5,145208,157167,115000,115000,115000,115000,115000,115000,118571,135769,145000,145000,140000,144400,160000,179444,124295,121154,132533,152083,171500,166818,155667,127250,126375,84625,99286,104583,113333,132083,125000,187409,185833,161250
2502007,"Arusha",172.948723865094,1,80714.29,65083.33,46875,49136.36,52346.15,56375,57000,52000,49187.5,51010,50890,50150,55200,55300,51400,55600,52000,52400,51900,55900,53300,55800,57700,67700,99200,87100,98900,86700,76700,84800,86818.18,87500,87500,89000,93864,1e+05,120000,102000,130000,103200,99071.43,106666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96875,100755,106750,121250,122500,120000,106000,107222,121667,107083,117885,NA,137308,186154,140000,128273,178346,133500,116154,103750,105625,114000,122000,116111.11,126250,96818.18,105416.5,120520.75,117633.2,112222.3,110208.5,110513.83,113958.2,121833.2,126875,136958.2,132500,132625,146875,136500,144615.4,133125,127955,127917,137885,136786,149423,162083,161250,151458,157955,171875,174167,138897,130540,136800,145063,170128,161000,168208,143055.6,131617,124833,131970,122472,133035,137660,151354,153299,152882,155952
2510001,"Babati",118.775122716035,2,55281.25,48333.33,43066.67,49850,50125,60958.33,61843.75,56600,59625,58780,51200,52410,54200,48900,45500,36500,39600,40400,39700,44000,45700,65400,54300,57900,72600,66000,58500,47800,62500,81333.33,83100,87000,90333,99423,109591,117000,120000,111000,102000,93000,98142.86,90666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115455,118200,105300,238500,123333,120000,85950,124636,134000,135250,137538,NA,151000,99346,96500,108500,111154,121150,116167,115500,115500,115100,115750,128333.33,140900,134090.91,130833.25,120000,136333.4,122500,116875,113472.17,112666.8,137791.8,131875,139479.2,145208.5,145208,157167,115000,115000,115000,115000,115000,115000,118571,135769,145000,145000,140000,144400,160000,179444,124295,121154,132533,152083,171500,166818,155667,127250,126375,84625,99286,104583,113333,132083,125000,187409,185833,161250
3106003,"Moshi",37.0264792405311,11,65500,72954.55,84333.33,69875,64000,43500,45800,48272.73,48875,49625,51025,53312.5,62800,49100,48500,51400,49200,57100,44600,53300,55100,47900,50000,65800,87500,82800,77800,87500,85800,119444.44,101000,110000,107500,107885,104000,120000,120000,130000,130000,124500,121875,118333.33,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136000,150000,150000,105722,120000,50000,135455,132500,144231,150000,150000,NA,148769,157692,155556,190000,183571,182000,168462,152000,146500,148000,154167,177777.78,185000,172727.27,157500,160000,141000,183333.3,112000,120000,137291.8,128333.2,137500,149166.8,147500.2,148333,170000,166667,164875,160000,156000,147500,150769,166429,156923,164091,163333,161818,170000,175000,180000,180000,187143,178750,181667,185455,177273,185417,159750,158095,152361,154583,162833,151333,133636,133733,162222,158167,165625
3112002,"Moshi",40.6722784388561,11,65500,72954.55,84333.33,69875,64000,43500,45800,48272.73,48875,49625,51025,53312.5,62800,49100,48500,51400,49200,57100,44600,53300,55100,47900,50000,65800,87500,82800,77800,87500,85800,119444.44,101000,110000,107500,107885,104000,120000,120000,130000,130000,124500,121875,118333.33,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136000,150000,150000,105722,120000,50000,135455,132500,144231,150000,150000,NA,148769,157692,155556,190000,183571,182000,168462,152000,146500,148000,154167,177777.78,185000,172727.27,157500,160000,141000,183333.3,112000,120000,137291.8,128333.2,137500,149166.8,147500.2,148333,170000,166667,164875,160000,156000,147500,150769,166429,156923,164091,163333,161818,170000,175000,180000,180000,187143,178750,181667,185455,177273,185417,159750,158095,152361,154583,162833,151333,133636,133733,162222,158167,165625
