"ea_id","FS_year","mkt","dist_km","X","X2008.01.01","X2008.01.08","X2008.01.15","X2008.01.22","X2008.01.29","X2008.02.05","X2008.02.12","X2008.02.19","X2008.02.26","X2008.03.04","X2008.03.11","X2008.03.18","X2008.03.25","X2008.04.01","X2008.04.08","X2008.04.15","X2008.04.22","X2008.04.29","X2008.05.06","X2008.05.13","X2008.05.20","X2008.05.25","X2008.06.03","X2008.06.10","X2008.06.17","X2008.06.24","X2008.07.01","X2008.07.08","X2008.07.15","X2008.07.22","X2008.07.29","X2008.08.05","X2008.08.12","X2008.08.19","X2008.08.26","X2008.09.02","X2008.09.09","X2008.09.16","X2008.09.23","X2008.09.30","X2008.10.07","X2008.10.14","X2008.10.21","X2008.10.28","X2008.11.04","X2008.11.11","X2008.11.18","X2008.11.25","X2008.12.02","X2008.12.09","X2008.12.16","X2008.12.23","X2008.12.30","X2009.01.06","X2009.01.13","X2009.01.20","X2009.01.27","X2009.02.03","X2009.02.10","X2009.02.17","X2009.02.24","X2009.03.03","X2009.03.10","X2009.03.17","X2009.03.24","X2009.03.31","X2009.04.07","X2009.04.14","X2009.04.21","X2009.04.26","X2009.05.05","X2009.05.12","X2009.05.19","X2009.05.26","X2009.06.03","X2009.06.10","X2009.06.17","X2009.06.24","X2009.06.30","X2009.07.07","X2009.07.14","X2009.07.21","X2009.07.28","X2009.08.04","X2009.08.11","X2009.08.18","X2009.08.25","X2009.09.01","X2009.09.08","X2009.09.15","X2009.09.22","X2009.09.29","X2009.10.06","X2009.10.13","X2009.10.20","X2009.10.27","X2009.11.03","X2009.11.10","X2009.11.17","X2009.11.24","X2009.12.01","X2009.12.08","X2009.12.13","X2009.12.20","X2009.12.27","X2010.01.05","X2010.01.12","X2010.01.19","X2010.01.26","X2010.02.02","X2010.02.09","X2010.02.16","X2010.02.23","X2010.03.02","X2010.03.09","X2010.03.16","X2010.03.23","X2010.03.30","X2010.04.06","X2010.04.13","X2010.04.20","X2010.04.25","X2010.05.04","X2010.05.11","X2010.05.18","X2010.05.25","X2010.06.01","X2010.06.08","X2010.06.15","X2010.06.22","X2010.06.29","X2010.07.06","X2010.07.13","X2010.07.20","X2010.07.27","X2010.08.03","X2010.08.10","X2010.08.17","X2010.08.24","X2010.08.31","X2010.09.07","X2010.09.14","X2010.09.21","X2010.09.26","X2010.10.05","X2010.10.12","X2010.10.19","X2010.10.26","X2010.11.02","X2010.11.09","X2010.11.16","X2010.11.23","X2010.11.30","X2010.12.07","X2010.12.14","X2010.09.19","X2010.12.28","X2011.01.04","X2011.01.11","X2011.01.18","X2011.01.25","X2011.02.01","X2011.02.08","X2011.02.15","X2011.02.22","X2011.02.27","X2011.03.06","X2011.03.13","X2011.03.20","X2011.03.27","X2011.04.05","X2011.04.12","X2011.04.19","X2011.04.26","X2015.11.29","X2015.12.06","X2015.12.13","X2015.12.20","X2015.12.27","X2015.11.01","X2015.11.08","X2015.11.15","X2015.11.22","X2016.04.03","X2016.04.10","X2016.04.17","X2016.04.24","X2016.01.31","X2016.02.07","X2016.02.14","X2016.02.21","X2016.01.03","X2016.01.10","X2016.01.17","X2016.01.24","X2016.07.03","X2016.07.10","X2016.07.17","X2016.07.24","X2016.05.29","X2016.06.05","X2016.06.12","X2016.06.19","X2016.06.26","X2016.02.28","X2016.03.06","X2016.03.13","X2016.03.20","X2016.03.27","X2016.05.01","X2016.05.08","X2016.05.15","X2016.05.22","X2016.07.31","X2016.08.07","X2016.08.14","X2016.08.21","X2016.10.02","X2016.10.09","X2016.10.16","X2016.09.04","X2016.09.11","X2016.09.18","X2016.12.04","X2016.12.11","X2016.12.18","X2016.12.25","X2017.04.02","X2017.04.09","X2017.04.16","X2017.01.29","X2017.02.05","X2017.02.12","X2017.02.19","X2017.01.01","X2017.01.08","X2017.01.15","X2017.01.22","X2017.02.26","X2017.03.05","X2017.03.12","X2017.03.19","X2017.04.30","X2017.05.07","X2017.05.14","X2017.05.21"
31108703,2010,"NSANJE",29.6282834828333,72,100,100,100,100,100,100,NA,NA,120,120,120,120,140,140,120,120,100,100,93.33,100,100,NA,NA,120,120,113,113.33,133.33,133.33,160,160,160,160,160,166.66,166.66,180,180,152.5,160,NA,173.33,180,180,200,200,200,200,200,200,220,NA,NA,220,213.33,206.67,200,200,206.67,206.67,200,200,200,200,200,200,200,200,200,NA,200,186.67,173.33,146.67,146.67,101.89,94.94,88.75,122.26,102.53,97.36,110.06,113.68,123.22,110.94,116.82,NA,NA,NA,NA,NA,NA,134.77,135.3,108,100,112.94,115.13,120.77,118.45,127.74,125.42,NA,NA,NA,126.36,123.97,148.24,150.2,151.2,158.4,151.2,161.2,170.4,169.27,169.27,164.5,162.12,159.74,156,146.4,NA,129.6,116.75,111.27,99.6,115.45,NA,NA,NA,94.9,NA,93.22,98.12,27,102.28,95.37,103.58,NA,118.83,108.59,112.84,NA,NA,113.99,119.67,126.33,132.56,259.21,247.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,156.1,127.63,149.01,144.23,NA,NA,NA,NA,NA,127.43,120.4,NA,NA,11,NA,NA,NA,NA,501.39,497.78,555.56,566.63,645.58,645.16,606.45,597.88,610.58,618.49,696.63,707.87,605.89,604.2,612.77,601.67,629.83,651.93,662.98,674.03,521.55,510.5,552.49,585.64,NA,709.86,714.89,716.93,711.86,708.86,591.78,561.98,561.98,528.93,674.03,676.24,674.03,675.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837.78,830,816.67,835.83,840.56,852.36,858.75,814.72,820.56,830.56,831.39,NA,852.04,855.09,850.21,742.7,712.04,683.21,632.01
31110462,2010,"NSANJE",12.2776388081868,72,100,100,100,100,100,100,NA,NA,120,120,120,120,140,140,120,120,100,100,93.33,100,100,NA,NA,120,120,113,113.33,133.33,133.33,160,160,160,160,160,166.66,166.66,180,180,152.5,160,NA,173.33,180,180,200,200,200,200,200,200,220,NA,NA,220,213.33,206.67,200,200,206.67,206.67,200,200,200,200,200,200,200,200,200,NA,200,186.67,173.33,146.67,146.67,101.89,94.94,88.75,122.26,102.53,97.36,110.06,113.68,123.22,110.94,116.82,NA,NA,NA,NA,NA,NA,134.77,135.3,108,100,112.94,115.13,120.77,118.45,127.74,125.42,NA,NA,NA,126.36,123.97,148.24,150.2,151.2,158.4,151.2,161.2,170.4,169.27,169.27,164.5,162.12,159.74,156,146.4,NA,129.6,116.75,111.27,99.6,115.45,NA,NA,NA,94.9,NA,93.22,98.12,27,102.28,95.37,103.58,NA,118.83,108.59,112.84,NA,NA,113.99,119.67,126.33,132.56,259.21,247.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,156.1,127.63,149.01,144.23,NA,NA,NA,NA,NA,127.43,120.4,NA,NA,11,NA,NA,NA,NA,501.39,497.78,555.56,566.63,645.58,645.16,606.45,597.88,610.58,618.49,696.63,707.87,605.89,604.2,612.77,601.67,629.83,651.93,662.98,674.03,521.55,510.5,552.49,585.64,NA,709.86,714.89,716.93,711.86,708.86,591.78,561.98,561.98,528.93,674.03,676.24,674.03,675.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837.78,830,816.67,835.83,840.56,852.36,858.75,814.72,820.56,830.56,831.39,NA,852.04,855.09,850.21,742.7,712.04,683.21,632.01
31120097,2010,"NSANJE",24.3855686009036,72,100,100,100,100,100,100,NA,NA,120,120,120,120,140,140,120,120,100,100,93.33,100,100,NA,NA,120,120,113,113.33,133.33,133.33,160,160,160,160,160,166.66,166.66,180,180,152.5,160,NA,173.33,180,180,200,200,200,200,200,200,220,NA,NA,220,213.33,206.67,200,200,206.67,206.67,200,200,200,200,200,200,200,200,200,NA,200,186.67,173.33,146.67,146.67,101.89,94.94,88.75,122.26,102.53,97.36,110.06,113.68,123.22,110.94,116.82,NA,NA,NA,NA,NA,NA,134.77,135.3,108,100,112.94,115.13,120.77,118.45,127.74,125.42,NA,NA,NA,126.36,123.97,148.24,150.2,151.2,158.4,151.2,161.2,170.4,169.27,169.27,164.5,162.12,159.74,156,146.4,NA,129.6,116.75,111.27,99.6,115.45,NA,NA,NA,94.9,NA,93.22,98.12,27,102.28,95.37,103.58,NA,118.83,108.59,112.84,NA,NA,113.99,119.67,126.33,132.56,259.21,247.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,156.1,127.63,149.01,144.23,NA,NA,NA,NA,NA,127.43,120.4,NA,NA,11,NA,NA,NA,NA,501.39,497.78,555.56,566.63,645.58,645.16,606.45,597.88,610.58,618.49,696.63,707.87,605.89,604.2,612.77,601.67,629.83,651.93,662.98,674.03,521.55,510.5,552.49,585.64,NA,709.86,714.89,716.93,711.86,708.86,591.78,561.98,561.98,528.93,674.03,676.24,674.03,675.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837.78,830,816.67,835.83,840.56,852.36,858.75,814.72,820.56,830.56,831.39,NA,852.04,855.09,850.21,742.7,712.04,683.21,632.01
31120218,2011,"NSANJE",24.8033059442084,72,100,100,100,100,100,100,NA,NA,120,120,120,120,140,140,120,120,100,100,93.33,100,100,NA,NA,120,120,113,113.33,133.33,133.33,160,160,160,160,160,166.66,166.66,180,180,152.5,160,NA,173.33,180,180,200,200,200,200,200,200,220,NA,NA,220,213.33,206.67,200,200,206.67,206.67,200,200,200,200,200,200,200,200,200,NA,200,186.67,173.33,146.67,146.67,101.89,94.94,88.75,122.26,102.53,97.36,110.06,113.68,123.22,110.94,116.82,NA,NA,NA,NA,NA,NA,134.77,135.3,108,100,112.94,115.13,120.77,118.45,127.74,125.42,NA,NA,NA,126.36,123.97,148.24,150.2,151.2,158.4,151.2,161.2,170.4,169.27,169.27,164.5,162.12,159.74,156,146.4,NA,129.6,116.75,111.27,99.6,115.45,NA,NA,NA,94.9,NA,93.22,98.12,27,102.28,95.37,103.58,NA,118.83,108.59,112.84,NA,NA,113.99,119.67,126.33,132.56,259.21,247.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,156.1,127.63,149.01,144.23,NA,NA,NA,NA,NA,127.43,120.4,NA,NA,11,NA,NA,NA,NA,501.39,497.78,555.56,566.63,645.58,645.16,606.45,597.88,610.58,618.49,696.63,707.87,605.89,604.2,612.77,601.67,629.83,651.93,662.98,674.03,521.55,510.5,552.49,585.64,NA,709.86,714.89,716.93,711.86,708.86,591.78,561.98,561.98,528.93,674.03,676.24,674.03,675.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837.78,830,816.67,835.83,840.56,852.36,858.75,814.72,820.56,830.56,831.39,NA,852.04,855.09,850.21,742.7,712.04,683.21,632.01
31201007,2010,"NTONDA",9.35234300219269,47,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,17,105,NA,NA,NA,NA,29,NA,120,19,NA,140,140,140,140,165,NA,170,175,171.25,175,NA,11,175.5,NA,NA,12,NA,NA,NA,13,180,NA,NA,10,180,NA,108,NA,NA,NA,NA,NA,NA,21,NA,NA,12,180,NA,NA,182.43,NA,NA,30,NA,NA,NA,NA,150,135,120,NA,120,120,NA,22,NA,NA,13,20,NA,NA,10,17,NA,91.05,NA,NA,NA,NA,125,NA,NA,NA,127.5,127.5,NA,132.5,142.5,NA,142.5,124.5,NA,NA,13,20,NA,142.5,142.5,142.5,NA,142.5,NA,142.51,NA,NA,NA,NA,20,27,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,11,23,85.52,12,14,NA,NA,120,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,29,450,500,12,NA,11,450,11,450,700,700,700,NA,NA,NA,NA,NA,600,10,550,NA,NA,700,700,700,NA,NA,700,NA,700,NA,NA,700,700,700,NA,650,15,22,NA,NA,650,650,10,700,16,700,650,700,12,12,12,12,NA,NA,16,NA,NA,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA
31201058,2010,"TSANGANO",31.6557684359023,45,100,100,100,100,NA,100,100,NA,110,110,100,NA,100,110,110,110,110,120,120,NA,140,NA,NA,NA,17,NA,170,170,200,200,200,200,200,200,NA,100,NA,100,23,170,170,170,170,170,170,170,170,190,200,200,200,200,NA,200,13,NA,230,NA,230,250,250,260,200,200,NA,200,200,200,200,NA,200,180,160,NA,160,10,17,160,160,160,160,160,160,160,160,160,160,NA,NA,15,NA,NA,NA,170,170,10,11,NA,175,160,160,160,NA,NA,NA,160,160,NA,26,NA,170,170,170,NA,NA,NA,23,30,NA,NA,20,NA,NA,11,18,207.96,168.91,167.3,169.15,170.1,NA,NA,NA,NA,NA,NA,NA,NA,24,205.1,NA,150,150.4,NA,NA,10,10,NA,217.68,218.4,11,NA,11,161.14,NA,NA,160,NA,NA,18,NA,170.1,171.12,172.19,171.24,NA,NA,NA,NA,NA,170.15,172.1,173.34,NA,11,450.2,450.11,12,NA,430.55,NA,11,11,NA,10,720.43,NA,NA,NA,NA,NA,450.33,450.11,450.11,NA,NA,720.35,NA,24,NA,701.82,215.44,710.4,NA,NA,NA,NA,NA,NA,NA,690.24,NA,695.41,745.9,NA,14,750,730.21,NA,10,NA,NA,NA,12,12,12,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,22,NA,NA,12,NA,NA,NA,14,NA
31201104,2010,"LIWONDE",6.18867899090134,53,100,NA,100,100,NA,100,110,120,NA,NA,120,120,120,120,120,140,140,140,140,140,140,NA,140,NA,17,140,140,140,145,145,180,180,180,19,180.35,NA,180.35,180.2,180,200,200,200,200,200,200,200,200,200,198,199.5,200,12,12,213,240,242.6,242.5,242.55,240,240,240,240,216.21,213.33,210.52,200,200,200,240,NA,192,160,160,140,95.9,94.6,17,95.59,95.89,94.6,90.91,92.11,95.89,97.22,98.2,101.29,113.51,115.51,140.61,NA,132.43,136.11,128.94,NA,132.43,142.02,135.82,138.82,137.87,142.18,142.19,146.26,NA,NA,NA,138.03,142.02,142.18,144.44,132.18,174.52,180.3,182.31,184.2,184.62,181.32,185.17,185.44,186.4,NA,177.46,NA,179.52,181.46,181.46,184.6,180.56,178.44,178.44,137.42,136.84,NA,NA,20,NA,131.64,NA,NA,142.88,154.34,124.53,124.53,147.31,NA,10,NA,19,151.44,244.88,243.96,154.77,23,190.9,12,14,NA,NA,115.51,166.95,166.95,NA,173.91,NA,15,168.82,NA,NA,NA,NA,NA,190.3,NA,19,202.91,NA,NA,13,12,NA,11,NA,11,22,NA,10,17,24,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,17,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,12,NA,NA,16,NA,NA,NA,19,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
31201106,2010,"LIWONDE",14.9656407111823,53,100,NA,100,100,NA,100,110,120,NA,NA,120,120,120,120,120,140,140,140,140,140,140,NA,140,NA,17,140,140,140,145,145,180,180,180,19,180.35,NA,180.35,180.2,180,200,200,200,200,200,200,200,200,200,198,199.5,200,12,12,213,240,242.6,242.5,242.55,240,240,240,240,216.21,213.33,210.52,200,200,200,240,NA,192,160,160,140,95.9,94.6,17,95.59,95.89,94.6,90.91,92.11,95.89,97.22,98.2,101.29,113.51,115.51,140.61,NA,132.43,136.11,128.94,NA,132.43,142.02,135.82,138.82,137.87,142.18,142.19,146.26,NA,NA,NA,138.03,142.02,142.18,144.44,132.18,174.52,180.3,182.31,184.2,184.62,181.32,185.17,185.44,186.4,NA,177.46,NA,179.52,181.46,181.46,184.6,180.56,178.44,178.44,137.42,136.84,NA,NA,20,NA,131.64,NA,NA,142.88,154.34,124.53,124.53,147.31,NA,10,NA,19,151.44,244.88,243.96,154.77,23,190.9,12,14,NA,NA,115.51,166.95,166.95,NA,173.91,NA,15,168.82,NA,NA,NA,NA,NA,190.3,NA,19,202.91,NA,NA,13,12,NA,11,NA,11,22,NA,10,17,24,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,17,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,12,NA,NA,16,NA,NA,NA,19,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
31201197,2010,"LIWONDE",20.6240804340628,53,100,NA,100,100,NA,100,110,120,NA,NA,120,120,120,120,120,140,140,140,140,140,140,NA,140,NA,17,140,140,140,145,145,180,180,180,19,180.35,NA,180.35,180.2,180,200,200,200,200,200,200,200,200,200,198,199.5,200,12,12,213,240,242.6,242.5,242.55,240,240,240,240,216.21,213.33,210.52,200,200,200,240,NA,192,160,160,140,95.9,94.6,17,95.59,95.89,94.6,90.91,92.11,95.89,97.22,98.2,101.29,113.51,115.51,140.61,NA,132.43,136.11,128.94,NA,132.43,142.02,135.82,138.82,137.87,142.18,142.19,146.26,NA,NA,NA,138.03,142.02,142.18,144.44,132.18,174.52,180.3,182.31,184.2,184.62,181.32,185.17,185.44,186.4,NA,177.46,NA,179.52,181.46,181.46,184.6,180.56,178.44,178.44,137.42,136.84,NA,NA,20,NA,131.64,NA,NA,142.88,154.34,124.53,124.53,147.31,NA,10,NA,19,151.44,244.88,243.96,154.77,23,190.9,12,14,NA,NA,115.51,166.95,166.95,NA,173.91,NA,15,168.82,NA,NA,NA,NA,NA,190.3,NA,19,202.91,NA,NA,13,12,NA,11,NA,11,22,NA,10,17,24,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,17,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,12,NA,NA,16,NA,NA,NA,19,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
31201230,2010,"NTONDA",14.5492039322165,47,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,17,105,NA,NA,NA,NA,29,NA,120,19,NA,140,140,140,140,165,NA,170,175,171.25,175,NA,11,175.5,NA,NA,12,NA,NA,NA,13,180,NA,NA,10,180,NA,108,NA,NA,NA,NA,NA,NA,21,NA,NA,12,180,NA,NA,182.43,NA,NA,30,NA,NA,NA,NA,150,135,120,NA,120,120,NA,22,NA,NA,13,20,NA,NA,10,17,NA,91.05,NA,NA,NA,NA,125,NA,NA,NA,127.5,127.5,NA,132.5,142.5,NA,142.5,124.5,NA,NA,13,20,NA,142.5,142.5,142.5,NA,142.5,NA,142.51,NA,NA,NA,NA,20,27,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,11,23,85.52,12,14,NA,NA,120,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,29,450,500,12,NA,11,450,11,450,700,700,700,NA,NA,NA,NA,NA,600,10,550,NA,NA,700,700,700,NA,NA,700,NA,700,NA,NA,700,700,700,NA,650,15,22,NA,NA,650,650,10,700,16,700,650,700,12,12,12,12,NA,NA,16,NA,NA,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA
31201234,2011,"ZOMBA",28.7832760226912,56,90,90,90,90,90,NA,100,100,90,98.7,98.7,98,98.7,120,90,98.7,90,98.7,120,120,130,NA,120,120,130,130,130,130,130,150,150,150,150,150,150,150,160,160,130,160,180.33,180.33,180.35,180.65,180.75,180.55,180,25,180.33,180.65,12,12,12,NA,13,200,200.05,200.05,210.05,210.07,200.05,210.05,210.05,200.05,24,180,180,180,21,NA,120,120,120,120,120.3,120.3,NA,166.67,166.85,166.85,120.3,150.67,150.67,162.7,150.69,150.69,151.3,NA,NA,150,151.3,NA,150.67,150.67,150.59,150.67,NA,NA,167.3,167.39,166.39,166.39,NA,NA,NA,134.66,134.66,167.8,NA,170.88,170.88,170,NA,170.38,170.38,181.7,180.55,167.89,167.89,NA,NA,NA,158.7,158.7,161.41,162.33,160.3,160.3,NA,163.6,140.5,160.5,150,180.4,160.7,162.33,NA,NA,NA,NA,NA,NA,NA,NA,160.39,170.3,166.4,160.04,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,161.8,NA,160.04,NA,NA,NA,12,12,NA,11,11,11,NA,NA,10,17,NA,NA,NA,14,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,20,NA,NA,NA,NA,22,NA,NA,NA,21,10,10,NA,NA,11,18,750.29,750.46,750.24,750.81,NA,NA,16,NA,NA,NA,19,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
31201250,2010,"NTONDA",4.57529214137781,47,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,17,105,NA,NA,NA,NA,29,NA,120,19,NA,140,140,140,140,165,NA,170,175,171.25,175,NA,11,175.5,NA,NA,12,NA,NA,NA,13,180,NA,NA,10,180,NA,108,NA,NA,NA,NA,NA,NA,21,NA,NA,12,180,NA,NA,182.43,NA,NA,30,NA,NA,NA,NA,150,135,120,NA,120,120,NA,22,NA,NA,13,20,NA,NA,10,17,NA,91.05,NA,NA,NA,NA,125,NA,NA,NA,127.5,127.5,NA,132.5,142.5,NA,142.5,124.5,NA,NA,13,20,NA,142.5,142.5,142.5,NA,142.5,NA,142.51,NA,NA,NA,NA,20,27,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,11,23,85.52,12,14,NA,NA,120,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,29,450,500,12,NA,11,450,11,450,700,700,700,NA,NA,NA,NA,NA,600,10,550,NA,NA,700,700,700,NA,NA,700,NA,700,NA,NA,700,700,700,NA,650,15,22,NA,NA,650,650,10,700,16,700,650,700,12,12,12,12,NA,NA,16,NA,NA,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA
31201350,2011,"NTONDA",8.19642582153089,47,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,17,105,NA,NA,NA,NA,29,NA,120,19,NA,140,140,140,140,165,NA,170,175,171.25,175,NA,11,175.5,NA,NA,12,NA,NA,NA,13,180,NA,NA,10,180,NA,108,NA,NA,NA,NA,NA,NA,21,NA,NA,12,180,NA,NA,182.43,NA,NA,30,NA,NA,NA,NA,150,135,120,NA,120,120,NA,22,NA,NA,13,20,NA,NA,10,17,NA,91.05,NA,NA,NA,NA,125,NA,NA,NA,127.5,127.5,NA,132.5,142.5,NA,142.5,124.5,NA,NA,13,20,NA,142.5,142.5,142.5,NA,142.5,NA,142.51,NA,NA,NA,NA,20,27,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,11,23,85.52,12,14,NA,NA,120,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,29,450,500,12,NA,11,450,11,450,700,700,700,NA,NA,NA,NA,NA,600,10,550,NA,NA,700,700,700,NA,NA,700,NA,700,NA,NA,700,700,700,NA,650,15,22,NA,NA,650,650,10,700,16,700,650,700,12,12,12,12,NA,NA,16,NA,NA,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA
31201516,2010,"NTONDA",4.04689265177298,47,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,17,105,NA,NA,NA,NA,29,NA,120,19,NA,140,140,140,140,165,NA,170,175,171.25,175,NA,11,175.5,NA,NA,12,NA,NA,NA,13,180,NA,NA,10,180,NA,108,NA,NA,NA,NA,NA,NA,21,NA,NA,12,180,NA,NA,182.43,NA,NA,30,NA,NA,NA,NA,150,135,120,NA,120,120,NA,22,NA,NA,13,20,NA,NA,10,17,NA,91.05,NA,NA,NA,NA,125,NA,NA,NA,127.5,127.5,NA,132.5,142.5,NA,142.5,124.5,NA,NA,13,20,NA,142.5,142.5,142.5,NA,142.5,NA,142.51,NA,NA,NA,NA,20,27,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,11,23,85.52,12,14,NA,NA,120,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,29,450,500,12,NA,11,450,11,450,700,700,700,NA,NA,NA,NA,NA,600,10,550,NA,NA,700,700,700,NA,NA,700,NA,700,NA,NA,700,700,700,NA,650,15,22,NA,NA,650,650,10,700,16,700,650,700,12,12,12,12,NA,NA,16,NA,NA,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA
31201726,2010,"NTONDA",13.1406937893477,47,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,17,105,NA,NA,NA,NA,29,NA,120,19,NA,140,140,140,140,165,NA,170,175,171.25,175,NA,11,175.5,NA,NA,12,NA,NA,NA,13,180,NA,NA,10,180,NA,108,NA,NA,NA,NA,NA,NA,21,NA,NA,12,180,NA,NA,182.43,NA,NA,30,NA,NA,NA,NA,150,135,120,NA,120,120,NA,22,NA,NA,13,20,NA,NA,10,17,NA,91.05,NA,NA,NA,NA,125,NA,NA,NA,127.5,127.5,NA,132.5,142.5,NA,142.5,124.5,NA,NA,13,20,NA,142.5,142.5,142.5,NA,142.5,NA,142.51,NA,NA,NA,NA,20,27,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,11,23,85.52,12,14,NA,NA,120,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,29,450,500,12,NA,11,450,11,450,700,700,700,NA,NA,NA,NA,NA,600,10,550,NA,NA,700,700,700,NA,NA,700,NA,700,NA,NA,700,700,700,NA,650,15,22,NA,NA,650,650,10,700,16,700,650,700,12,12,12,12,NA,NA,16,NA,NA,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA
31201747,2011,"NTONDA",5.39202675589122,47,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,18,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,17,105,NA,NA,NA,NA,29,NA,120,19,NA,140,140,140,140,165,NA,170,175,171.25,175,NA,11,175.5,NA,NA,12,NA,NA,NA,13,180,NA,NA,10,180,NA,108,NA,NA,NA,NA,NA,NA,21,NA,NA,12,180,NA,NA,182.43,NA,NA,30,NA,NA,NA,NA,150,135,120,NA,120,120,NA,22,NA,NA,13,20,NA,NA,10,17,NA,91.05,NA,NA,NA,NA,125,NA,NA,NA,127.5,127.5,NA,132.5,142.5,NA,142.5,124.5,NA,NA,13,20,NA,142.5,142.5,142.5,NA,142.5,NA,142.51,NA,NA,NA,NA,20,27,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,12,19,NA,NA,11,11,23,85.52,12,14,NA,NA,120,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,29,450,500,12,NA,11,450,11,450,700,700,700,NA,NA,NA,NA,NA,600,10,550,NA,NA,700,700,700,NA,NA,700,NA,700,NA,NA,700,700,700,NA,650,15,22,NA,NA,650,650,10,700,16,700,650,700,12,12,12,12,NA,NA,16,NA,NA,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA
