case_id,cellphone,number_celphones,slope,ag_percent,elevation,terrain_rough,ea_id,lat_modified,lon_modified,reside,region,hh_a01,ward,FS_month,FS_year,survey_round,rCSI,HDDS,FCS,country,asset_index,distance_index,housing_index,nutri_reten_constrained,nutri_avail_constrained
1616-001,0,0,1.169424,6,519,High-altitude plains,9218005,-10.8334915333,39.3881477176,rural,MTWARA,NEWALA,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,31,2,6,Tanzania,,1.5188369,-.88583499,1,1
1617-004,0,0,3.68431,16,459,Mid-altitude plains,9218005,-10.3550762654,38.7885688803,rural,LINDI,NACHINGWEA,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,3,14,Tanzania,,.30494782,2.2580109,1,1
1618-001,1,1,1.169424,4,519,High-altitude plains,9218005,-10.8334915333,39.3881477176,rural,MTWARA,NEWALA,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,18,1,3,Tanzania,,1.5101664,2.2580109,1,1
1619-001,1,2,1.169424,6,519,High-altitude plains,9218005,-10.8334915333,39.3881477176,rural,MTWARA,NEWALA,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,11,2,11,Tanzania,,1.5275077,-.88582069,1,1
1619-003,1,5,2.199469,57,508,High-altitude plains,9218005,-10.8334915333,39.3881477176,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,2,2,7.5,Tanzania,,1.661902,-.88582069,1,1
1620-001,1,1,1.239247,6,508,High-altitude plains,9218005,-10.8334915333,39.3881477176,rural,MTWARA,NEWALA,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,14,3,38,Tanzania,,1.5318428,-.88582069,1,1
1621-001,1,2,7.133004,10,433,Platforms (very low plateaus),9301016,-10.7221658578,38.8038733788,urban,MTWARA,MASASI,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,2,18,Tanzania,,-.70518792,-.88583499,1,1
1621-003,1,4,2.024858,60,406,Mid-altitude plains,9301016,-10.7221658578,38.8038733788,urban,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,3,1,8,Tanzania,,-.69651705,-.88582069,1,1
1622-001,1,4,7.133004,10,433,Platforms (very low plateaus),9301016,-10.7221658578,38.8038733788,urban,MTWARA,MASASI,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,1,11,Tanzania,,-.70518792,-.88582069,1,1
1623-001,1,2,5.853525,53,415,Mid-altitude plains,9301016,-10.7221658578,38.8038733788,urban,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,2,16,Tanzania,,-.71819311,-.88583499,1,1
1623-002,1,1,2.042319,60,395,Mid-altitude plains,9301016,-10.7221658578,38.8038733788,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,2,11,Tanzania,,-.56212229,2.2580109,1,1
1624-001,1,3,5.748453,28,82,Lowlands,9301016,-10.7221658578,38.8038733788,urban,DAR ES SALAAM,KINONDONI,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,0,2,17.5,Tanzania,,-.67917162,-.88582468,1,1
1625-001,1,3,7.133004,8,433,Platforms (very low plateaus),9301016,-10.7221658578,38.8038733788,rural,MTWARA,MASASI,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,3,16,Tanzania,,-.71385849,-.88583499,1,1
1625-004,1,5,3.334814,60,1252,Mid-altitude plateaus,9301016,-2.51383257257,32.9582657785,rural,MWANZA,ILEMELA,**CONFIDENTIAL**,2,2013,Tanzania NPS 2012/2013,0,3,29,Tanzania,,-.63148379,-.88583499,1,1
1626-001,1,2,3.806655,51,387,Mid-altitude plains,9301016,-10.7221658578,38.8038733788,urban,MTWARA,MASASI,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,1,8,Tanzania,,-.69651699,-.88582069,1,1
1627-102,1,2,2.426484,58,385,Mid-altitude plains,9301016,-6.11968422218,37.6541474542,rural,MOROGORO,MVOMERO,**CONFIDENTIAL**,2,2013,Tanzania NPS 2012/2013,0,3,32,Tanzania,,.80785298,-.88582069,1,1
1629-001,1,4,7.133004,8,433,Platforms (very low plateaus),9301016,-10.7221658578,38.8038733788,urban,MTWARA,MASASI,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,2,14.5,Tanzania,,-.71385849,-.88582069,1,1
1630-001,1,2,2.583662,60,55,Plains,9301016,-10.7221658578,38.8038733788,urban,DAR ES SALAAM,ILALA,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,2,17,Tanzania,,-.54911089,-.88582069,1,1
1630-003,1,2,1.85026,61,65,Plains,9301016,-10.7221658578,38.8038733788,urban,DAR ES SALAAM,ILALA,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,3,20,Tanzania,,-.58812886,-.88582069,1,1
1631-001,1,2,7.133004,8,433,Platforms (very low plateaus),9301016,-10.7221658578,38.8038733788,urban,MTWARA,MASASI,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,7,2,25,Tanzania,,-.70952314,-.88583499,1,1
1632-001,0,0,1.955018,60,387,Mid-altitude plains,9302007,-10.7780833291,38.767341617,rural,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,0,2,17,Tanzania,,-.64882737,2.2580109,1,1
1633-001,0,0,1.501096,60,394,Mid-altitude plains,9302007,-10.7780833291,38.767341617,rural,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,0,2,11,Tanzania,,-.66616845,2.2580109,1,1
1634-001,1,2,1.955018,60,387,Mid-altitude plains,9302007,-10.7780833291,38.767341617,rural,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,0,3,11.5,Tanzania,,-.66183329,2.2580109,1,1
1636-001,0,0,3.806655,37,344,Mid-altitude plains,9302007,-10.8499100642,38.7712088052,rural,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,0,3,21.5,Tanzania,,-.3453545,2.2580109,1,1
1637-001,1,3,2.05978,57,28,Plains,9302007,-6.62158451008,39.1492093634,urban,DAR ES SALAAM,KINONDONI,**CONFIDENTIAL**,5,2013,Tanzania NPS 2012/2013,0,3,21,Tanzania,,-.72685701,-.88582069,1,1
1637-009,1,1,3.21251,6,12,Plains,9302007,-9.984489755569999,39.7025988601,urban,LINDI,LINDI URBAN,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,,3.5,Tanzania,,-.72686356,-.88583499,1,1
1638-001,0,0,1.955018,60,387,Mid-altitude plains,9302007,-10.7780833291,38.767341617,rural,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,10,1,2,Tanzania,,-.66616857,2.2580109,1,1
1639-103,1,4,1.326528,53,67,Plains,9302007,-6.90574716108,39.1597205929,urban,DAR ES SALAAM,ILALA,**CONFIDENTIAL**,10,2013,Tanzania NPS 2012/2013,0,3,28,Tanzania,,-.62281114,-.88582069,1,1
1640-001,1,1,1.570925,60,390,Mid-altitude plains,9302007,-10.7780833291,38.767341617,rural,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,0,2,9,Tanzania,,-.66616851,-.88582069,1,1
1640-002,1,1,1.570925,60,390,Mid-altitude plains,9302007,-10.7780833291,38.767341617,rural,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,2,1,12,Tanzania,,-.66616845,-.88582069,1,1
1641-001,0,0,1.815342,62,327,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,14,2,13,Tanzania,,-.69217527,-.88583499,1,1
1642-001,1,1,1.728048,62,332,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,3,12.5,Tanzania,,-.65749288,2.2580109,1,1
1643-001,1,2,1.815342,61,327,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,1,12,Tanzania,,-.71385169,-.88582069,1,1
1643-003,1,1,2.845654,64,377,Mid-altitude plains,9311002,-10.1004362124,38.7702200012,rural,LINDI,NACHINGWEA,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,0,2,25,Tanzania,,1.3497608,-.88582069,1,1
1644-001,0,0,1.815342,61,327,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,39,4,22,Tanzania,,-.71818697,2.2580109,1,1
1644-003,1,1,1.099602,10,43,Plains,9311002,-7.03355930647,39.423385491,urban,DAR ES SALAAM,TEMEKE,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,0,3,28,Tanzania,,-.1025717,-.88583499,1,1
1645-002,1,1,2.828187,0,198,Mid-altitude plains,9311002,-11.2404514254,38.33209914,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,2,18,Tanzania,,-.50140911,2.2580109,1,1
1645-003,1,3,0,0,3,Mid-altitude plains,9311002,-6.84745799491,39.3267036019,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,1,8,Tanzania,,-.64882624,-.88583499,0,0
1646-002,0,0,1.797883,64,315,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,6,4,30.5,Tanzania,,-.70951635,2.2580109,1,1
1646-003,0,0,1.797883,61,315,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,3,16.5,Tanzania,,-.73119289,-.88583499,1,1
1647-001,0,0,1.797883,64,315,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,2,18,Tanzania,,-.70084572,2.2580109,1,1
1648-001,1,1,1.797883,64,315,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,1,16,Tanzania,,-.69651043,-.88583499,1,1
1649-001,1,1,1.797883,61,315,Mid-altitude plains,9311002,-10.5673291727,38.9281219628,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,31,2,18.5,Tanzania,,-.71385175,-.88583499,1,1
1650-001,0,0,2.461411,72,260,Mid-altitude plains,9312005,-10.457002268,39.0766198864,urban,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,0,2,4,Tanzania,,-.72685307,2.2580109,1,1
1651-001,1,2,7.448834,55,26,Lowlands,9312005,-6.74016209102,39.1939644245,urban,DAR ES SALAAM,KINONDONI,**CONFIDENTIAL**,6,2013,Tanzania NPS 2012/2013,0,2,8,Tanzania,,-.70518303,-.88582069,0,0
1652-001,1,1,5.555853,5,78,Lowlands,9312005,-7.02784001736,39.1914361794,rural,PWANI,MKURANGA,**CONFIDENTIAL**,10,2013,Tanzania NPS 2012/2013,13,2,10,Tanzania,,-.56644964,-.88582069,1,1
1653-002,1,3,3.142627,85,17,Lowlands,9312005,-10.3067292861,40.1514685691,urban,MTWARA,MTWARA MIKINDANI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,2,17,Tanzania,,-.71819246,-.88582069,0,0
1654-001,0,0,2.461411,71,260,Mid-altitude plains,9312005,-10.457002268,39.0766198864,urban,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,9,2,20.5,Tanzania,,-.7311883,2.2580109,1,1
1654-006,1,2,1.117057,29,8,Plains,9312005,-8.02887470706,39.3505178389,rural,LINDI,KILWA,**CONFIDENTIAL**,10,2013,Tanzania NPS 2012/2013,0,3,25,Tanzania,,.22693987,2.2580252,1,1
1655-001,0,0,2.461411,71,260,Mid-altitude plains,9312005,-10.457002268,39.0766198864,urban,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,1,1,8,Tanzania,,-.73118836,2.2580109,1,1
1655-103,1,2,3.107686,26,37,Plains,9312005,-6.90355488763,39.2855261804,urban,DAR ES SALAAM,TEMEKE,**CONFIDENTIAL**,6,2013,Tanzania NPS 2012/2013,0,2,28,Tanzania,,-.65749532,-.88582069,1,1
1656-001,1,1,2.461411,68,260,Mid-altitude plains,9312005,-10.457002268,39.0766198864,urban,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,28,3,17,Tanzania,,-.72685301,2.2580109,1,1
1657-001,1,1,2.461411,71,260,Mid-altitude plains,9312005,-10.457002268,39.0766198864,urban,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,0,3,37,Tanzania,,-.73118836,-.88583499,1,1
1658-001,0,0,4.086342,80,293,Platforms (very low plateaus),9312005,-10.457002268,39.0766198864,urban,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,6,2,13,Tanzania,,-.67482954,2.2580109,1,1
1658-002,0,0,3.299869,61,256,Mid-altitude plains,9312005,-10.4349448141,39.1260184489,urban,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,11,1,20,Tanzania,,-.72685057,-.88583499,1,1
1659-001,1,1,3.352287,79,280,Mid-altitude plains,9312005,-10.457002268,39.0766198864,urban,MTWARA,MASASI,**CONFIDENTIAL**,10,2013,Tanzania NPS 2012/2013,0,1,1,Tanzania,,-.70084137,2.2580109,1,1
1660-001,0,0,3.352287,84,280,Mid-altitude plains,9312005,-10.457002268,39.0766198864,urban,MTWARA,MASASI,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,0,2,9.5,Tanzania,,-.6921708,2.2580109,1,1
1661-001,0,0,3.771698,22,321,Platforms (very low plateaus),9320004,-11.1304756689,38.528375051,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,10,2,19,Tanzania,,-.66615528,2.2580109,1,1
1662-001,1,2,5.013288,37,292,Platforms (very low plateaus),9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,14,1,9,Tanzania,,-.53176779,2.2580109,1,1
1663-002,0,0,3.107686,28,322,Platforms (very low plateaus),9320004,-11.044048051,38.1831269594,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,10,3,25,Tanzania,,-.16759071,-.88583499,1,1
1664-001,0,0,3.037807,35,290,Mid-altitude plains,9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,21,4,29.5,Tanzania,,-.72251952,2.2580109,1,1
1664-003,0,0,5.363294,28,542,Low plateaus,9320004,-10.9505694462,37.4387814884,rural,RUVUMA,TUNDURU,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,14,3,28,Tanzania,,-.57945877,2.2580109,1,1
1665-001,1,1,3.037807,31,290,Mid-altitude plains,9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,2,1,4,Tanzania,,-.71818405,2.2580109,1,1
1666-001,1,2,3.037807,43,283,Mid-altitude plains,9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,2,31,Tanzania,,-.73552525,-.88582069,1,1
1668-001,0,0,3.701787,39,325,Mid-altitude plains,9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,19,2,18,Tanzania,,-.4840771,2.2580109,1,1
1668-002,0,0,3.701787,39,325,Mid-altitude plains,9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,3,20.5,Tanzania,,-.47974181,2.2580109,1,1
1669-001,1,2,3.701787,31,325,Mid-altitude plains,9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,2,19.5,Tanzania,,-.5057537,2.2580109,1,1
1669-002,0,0,1.518553,55,368,Mid-altitude plains,9320004,-10.7949647148,38.6445300857,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,9,1,9,Tanzania,,-.47107634,2.2580109,1,1
1670-001,1,3,3.492077,45,286,Platforms (very low plateaus),9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,3,2,14,Tanzania,,-.71384883,-.88583499,1,1
1671-001,0,0,2.967931,45,283,Platforms (very low plateaus),9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI-NAYUMBU,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,8,3,38,Tanzania,,-.71818405,-.88583499,1,1
1672-001,0,0,3.492077,45,286,Platforms (very low plateaus),9320004,-10.9202339616,38.4762802371,rural,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,0,2,7.5,Tanzania,,-.70951349,2.2580109,1,1
1673-001,1,1,4.45353,53,417,Platforms (very low plateaus),9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,23,2,18,Tanzania,,.51737493,2.2580109,1,1
1673-002,1,2,2.653523,22,27,Plains,9327004,-10.2826094078,40.1770131197,urban,MTWARA,MTWARA URBAN,**CONFIDENTIAL**,10,2013,Tanzania NPS 2012/2013,0,1,4,Tanzania,,-.68784642,-.88582069,0,0
1674-001,1,2,4.45353,55,417,Platforms (very low plateaus),9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,14,2,7,Tanzania,,.5043689,2.2580109,1,1
1674-003,1,2,1.937558,2,1108,High-altitude plains,9327004,-6.15210037994,35.750756114,urban,DODOMA,DODOMA URBAN,**CONFIDENTIAL**,11,2013,Tanzania NPS 2012/2013,0,2,23,Tanzania,,-.71819067,-.88582069,1,1
1675-001,0,0,3.929011,57,421,Platforms (very low plateaus),9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,1,2,Tanzania,,.48269239,2.2580109,1,1
1676-001,1,3,9.857951999999999,26,426,Platforms (very low plateaus),9327004,-10.7655473163,38.8097382271,urban,MTWARA,MASASI,**CONFIDENTIAL**,12,2012,Tanzania NPS 2012/2013,15,2,14,Tanzania,,-.72252887,-.88582069,1,1
1677-001,0,0,4.06886,57,413,Platforms (very low plateaus),9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,3,29,Tanzania,,.46968651,-.88583499,1,1
1679-001,1,1,3.387233,60,421,Mid-altitude plains,9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,2,18,Tanzania,,.51737481,-.88583499,1,1
1680-001,1,4,3.387233,57,421,Mid-altitude plains,9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,1,1,Tanzania,,.50870419,-.88582069,1,1
1680-006,1,2,3.929011,57,421,Platforms (very low plateaus),9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,3,15,Tanzania,,.47402179,2.2580109,1,1
1681-001,1,2,3.387233,57,421,Mid-altitude plains,9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,1,3,Tanzania,,.51303953,-.88582069,1,1
1682-001,1,1,3.387233,60,421,Mid-altitude plains,9327004,-10.7834295755,39.1128015083,rural,MTWARA,MASASI,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,0,3,36,Tanzania,,.50870419,2.2580109,1,1
1683-001,0,0,.9948705,12,264,Mid-altitude plains,9407003,-10.8316089119,39.7388824298,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,26,2,20.5,Tanzania,,2.1864767,-.88583499,1,1
1684-001,0,0,.9425057,12,268,Mid-altitude plains,9407003,-10.8316089119,39.7388824298,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,1,8,Tanzania,,2.1908121,2.2580109,1,1
1684-002,0,0,.9599606000000001,31,279,Mid-altitude plains,9407003,-10.8758642315,39.6613308814,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,2,11,Tanzania,,2.3642266,-.88583499,1,1
1685-003,0,0,3.334814,55,181,Lowlands,9407003,-10.8444701079,39.7615866141,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,15,3,14.5,Tanzania,,2.3468826,2.2580109,1,1
1685-008,1,1,3.36976,35,270,Mid-altitude plains,9407003,-11.1127016122,38.4629931414,rural,MTWARA,MASASI,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,0,1,6,Tanzania,,-.73118448,-.88582069,1,1
1686-001,0,0,.9250509,32,275,Mid-altitude plains,9407003,-10.8316089119,39.7388824298,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,3,18,Tanzania,,2.2168245,-.88583499,1,1
1687-001,0,0,.9948705,4,264,Mid-altitude plains,9407003,-10.8316089119,39.7388824298,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,3,1,28,Tanzania,,2.1778061,-.88583499,1,1
1687-006,0,0,3.334814,47,181,Lowlands,9407003,-10.8698608032,39.7722727755,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,1,2.5,Tanzania,,2.351218,-.88583499,1,1
1688-001,0,0,.9948705,8,264,Mid-altitude plains,9407003,-10.8316089119,39.7388824298,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,2,18,Tanzania,,2.1734707,2.2580109,1,1
1689-001,0,0,14.92726,11,273,Hills,9407003,-9.94399101006,39.4945569053,rural,LINDI,LINDI RURAL,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,0,1,2.5,Tanzania,,.018813498,2.2580109,1,1
1689-002,0,0,14.9451,6,266,Hills,9407003,-9.95145986693,39.4903109134,rural,LINDI,LINDI URBAN,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,24,2,9,Tanzania,,.057831354,2.2580109,1,1
1690-001,0,0,.9948705,8,268,Mid-altitude plains,9407003,-10.8316089119,39.7388824298,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,4,2,13,Tanzania,,2.173471,2.2580109,1,1
1691-001,0,0,.8901414,41,253,Mid-altitude plains,9407003,-10.8316089119,39.7388824298,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,2,17.5,Tanzania,,1.6922494,2.2580109,1,1
1691-003,0,0,1.832801,65,139,Plains,9407003,-10.7204719027,40.0686716454,rural,MTWARA,MTWARA RURAL,**CONFIDENTIAL**,1,2013,Tanzania NPS 2012/2013,18,2,6,Tanzania,,.96825027,-.88583499,1,1
1691-005,1,1,.8901414,0,254,Mid-altitude plains,9407003,-10.8776946161,39.7235629408,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,2,33,Tanzania,,2.2515059,-.88582069,1,1
1692-002,0,0,.9948705,12,268,Mid-altitude plains,9407003,-10.8316089119,39.7388824298,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,16,3,39.5,Tanzania,,2.1778061,-.88583499,1,1
1694-001,0,0,2.147085,43,390,Mid-altitude plains,9411002,-10.7963029763,39.5170007783,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,10,2013,Tanzania NPS 2012/2013,10,2,13,Tanzania,,1.926358,-.88583499,1,1
1696-001,1,1,1.972478,45,389,Mid-altitude plains,9411002,-10.7963029763,39.5170007783,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,0,3,14,Tanzania,,1.9133521,2.2580109,1,1
1697-001,1,2,3.002868,0,41,Lowlands,9411002,-6.89429986165,39.2678124693,urban,DAR ES SALAAM,TEMEKE,**CONFIDENTIAL**,4,2013,Tanzania NPS 2012/2013,10,2,9,Tanzania,,-.70951885,.64889866,1,1
1698-001,0,0,1.972478,44,389,Mid-altitude plains,9411002,-10.7963029763,39.5170007783,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,14,4,47,Tanzania,,1.9176874,2.2580109,1,1
1699-001,0,0,1.972478,44,389,Mid-altitude plains,9411002,-10.7963029763,39.5170007783,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,0,1,14,Tanzania,,1.9133521,-.88583499,1,1
1700-001,0,0,1.972478,44,389,Mid-altitude plains,9411002,-10.7963029763,39.5170007783,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,25,3,15,Tanzania,,1.9220227,2.2580109,1,1
1700-102,0,0,1.378898,36,293,Mid-altitude plains,9411002,-10.8339031339,39.6313789733,urban,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,7,2013,Tanzania NPS 2012/2013,49,1,1,Tanzania,,2.121449,2.2580109,1,1
1701-001,0,0,2.182008,42,394,Mid-altitude plains,9411002,-10.7963029763,39.5170007783,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,0,1,3,Tanzania,,1.7572811,2.2580109,1,1
1703-002,0,0,1.972478,36,389,Mid-altitude plains,9411002,-10.7963029763,39.5170007783,rural,MTWARA,TANDAHIMBA,**CONFIDENTIAL**,3,2013,Tanzania NPS 2012/2013,20,3,20,Tanzania,,1.9220228,2.2580109,1,1
1704-001,1,1,3.806655,31,21,Plains,9501004,-10.2855671154,40.1974592317,urban,MTWARA,MTWARA MIKINDANI,**CONFIDENTIAL**,10,2012,Tanzania NPS 2012/2013,33,,3.5,Tanzania,,-.67484045,-.88582069,0,0
1706-001,1,3,3.806655,31,21,Plains,9501004,-10.2855671154,40.1974592317,urban,MTWARA,MTWARA MIKINDANI,**CONFIDENTIAL**,10,2012,Tanzania NPS 2012/2013,4,4,32,Tanzania,,-.67050511,-.88582069,0,0
1708-001,1,3,3.36976,14,39,Plains,9501004,-10.2855671154,40.1974592317,urban,DAR ES SALAAM,TEMEKE,**CONFIDENTIAL**,11,2012,Tanzania NPS 2012/2013,0,4,29,Tanzania,,-.66183037,-.88582069,1,1
