year,month,market,maize_price,missing
2010,1,MPONELA,45.46666666666667,0
2010,1,MTAKATAKA,60.87,0
2010,1,MULOZA,49.5,0
2010,1,MWANSAMBO,56.94,0
2010,1,MWANZA,63.870000000000005,0
2010,1,MZIMBA,50.36333333333334,0
2010,1,MZUZU,40.6575,0
2010,1,NAMBUMA,40.0325,0
2010,1,NAMWERA,64.80333333333333,1
2010,1,NANJIRI,54.865,0
2010,1,NCHALO,67.39,0
2010,1,NENO,50.28,0
2010,1,NGABU,59.035,0
2010,1,NKHAMENYA,45.833333333333336,0
2010,1,NKHATABAY,47.846666666666664,0
2010,1,NKHOMA,53.79,0
2010,1,NKHOTAKOTA,49.34,0
2010,1,NSANJE,55.9625,0
2010,1,NSUNDWE,47.065,0
2010,1,NTAJA,51.61333333333332,0
2010,1,NTCHEU,56.24333333333334,0
2010,1,NTCHISI,54.345,0
2010,1,NTHALIRE,34.86,0
2010,1,NTONDA,60.015,0
2010,1,PHALOMBE,56.86749999999999,0
2010,1,RUMPHI,49.49333333333334,0
2010,1,SALIMA,52.285,0
2010,1,SANTHE,46.5775,0
2010,1,SHARPEVALEY,70.04,0
2010,1,THETE,54.0,0
2010,1,THONDWE,52.800000000000004,0
2010,1,TSANGANO,51.31333333333333,0
2010,1,ZOMBA,52.45000000000001,0
2010,2,BALAKA,45.305,0
2010,2,BANGULA,48.89,0
2010,2,BEMBEKE,50.49333333333333,0
2010,2,BOWE,48.2,0
2010,2,BVUMBWE,50.47,0
2010,2,CHAMAMA,47.18333333333334,1
2010,2,CHATOLOMA,41.52,0
2010,2,CHIKWAWA,39.695,0
2010,2,CHILINGA,47.18333333333334,1
2010,2,CHILUMBA,57.30666666666667,0
2010,2,CHIMBIYA,45.583333333333336,0
2010,2,CHINTHECHE,40.81,0
2010,2,CHIRADZULU,52.75,0
2010,2,CHITIPA,42.737500000000004,0
2010,2,DOWA,48.38,0
2010,2,DWANGWA,46.44333333333333,0
2010,2,EMBANGWENI,44.05,0
2010,2,HEWE,37.19,0
2010,2,JALI,42.056666666666665,0
2010,2,JENDA,42.31,0
2010,2,KARONGA,62.425000000000004,0
2010,2,KASIYA,49.11,0
2010,2,KASUNGU,33.9,0
2010,2,LILONGWE,44.28,0
2010,2,LIMBE,52.92,0
2010,2,LIWONDE,48.76666666666667,0
2010,2,LIZULU,50.49333333333333,1
2010,2,LUCHENZA,50.89333333333334,0
2010,2,LUNZU,50.38999999999999,0
2010,2,MADISI,43.2,0
2010,2,MALOMO,49.005,0
2010,2,MANGOCHI,55.18333333333334,0
2010,2,MAYAKA,48.0,0
2010,2,MCHINJI,52.91,0
2010,2,MIGOWI,47.18333333333334,1
2010,2,MISUKU,37.86,0
2010,2,MITUNDU,45.47,0
2010,2,MKANDA,44.865,0
2010,2,MONKEY BAY,45.76,0
2010,2,MPAMBA,55.37500000000001,0
2010,2,MPONELA,39.6,0
2010,2,MTAKATAKA,53.015,0
2010,2,MULOZA,47.18333333333334,0
2010,2,MWANSAMBO,45.214999999999996,0
2010,2,MWANZA,53.54,0
2010,2,MZIMBA,48.373333333333335,0
2010,2,MZUZU,41.475,0
2010,2,NAMBUMA,38.9275,0
2010,2,NAMWERA,37.5,0
2010,2,NANJIRI,50.120000000000005,0
2010,2,NCHALO,44.61666666666667,0
2010,2,NENO,43.833333333333336,0
2010,2,NGABU,50.78,0
2010,2,NKHAMENYA,40.905,0
2010,2,NKHATABAY,56.127500000000005,0
2010,2,NKHOMA,46.3725,0
2010,2,NKHOTAKOTA,43.336666666666666,0
2010,2,NSANJE,51.70000000000001,0
2010,2,NSUNDWE,38.4,0
2010,2,NTAJA,44.52,0
2010,2,NTCHEU,48.31999999999999,0
2010,2,NTCHISI,48.56666666666666,0
2010,2,NTHALIRE,41.35666666666666,0
2010,2,NTONDA,50.620000000000005,0
2010,2,PHALOMBE,45.583333333333336,0
2010,2,RUMPHI,56.400000000000006,0
2010,2,SALIMA,55.712500000000006,0
2010,2,SANTHE,45.79,0
2010,2,SHARPEVALEY,50.0,0
2010,2,THETE,44.06118,0
2010,2,THONDWE,43.20000000000001,0
2010,2,TSANGANO,42.68,0
2010,2,ZOMBA,46.525,0
2010,3,BALAKA,45.20333333333334,0
2010,3,BANGULA,42.913333333333334,0
2010,3,BEMBEKE,44.65,0
2010,3,BOWE,37.86,1
2010,3,BVUMBWE,52.36,0
2010,3,CHAMAMA,40.2025,1
2010,3,CHATOLOMA,37.05,0
2010,3,CHIKWAWA,38.8,0
2010,3,CHILINGA,40.2025,1
2010,3,CHILUMBA,51.8025,0
2010,3,CHIMBIYA,39.912499999999994,0
2010,3,CHINTHECHE,39.945,0
2010,3,CHIRADZULU,48.089999999999996,0
2010,3,CHITIPA,44.2825,0
2010,3,DOWA,37.86,1
2010,3,DWANGWA,46.52250000000001,0
2010,3,EMBANGWENI,44.806666666666665,0
2010,3,HEWE,39.4825,0
2010,3,JALI,40.22,0
2010,3,JENDA,44.806666666666665,1
2010,3,KARONGA,67.07249999999999,0
2010,3,KASIYA,44.17999999999999,1
2010,3,KASUNGU,34.19,0
2010,3,LILONGWE,37.86,1
2010,3,LIMBE,51.14,0
2010,3,LIWONDE,45.71,0
2010,3,LIZULU,44.65,1
2010,3,LUCHENZA,48.655,0
2010,3,LUNZU,51.582499999999996,0
2010,3,MADISI,53.75,1
2010,3,MALOMO,53.75,0
2010,3,MANGOCHI,52.29666666666666,0
2010,3,MAYAKA,46.5,0
2010,3,MCHINJI,40.21333333333333,0
2010,3,MIGOWI,27.0,0
2010,3,MISUKU,39.4225,0
2010,3,MITUNDU,37.059999999999995,0
2010,3,MKANDA,35.0,0
2010,3,MONKEY BAY,45.06999999999999,0
2010,3,MPAMBA,42.004999999999995,0
2010,3,MPONELA,36.6375,0
2010,3,MTAKATAKA,52.165,0
2010,3,MULOZA,40.2025,0
2010,3,MWANSAMBO,45.14666666666667,0
2010,3,MWANZA,52.1875,0
2010,3,MZIMBA,48.3875,0
2010,3,MZUZU,43.485,0
2010,3,NAMBUMA,37.86,0
2010,3,NAMWERA,37.5,0
2010,3,NANJIRI,52.24666666666666,0
2010,3,NCHALO,39.53,0
2010,3,NENO,37.24,0
2010,3,NGABU,38.315,0
2010,3,NKHAMENYA,38.333333333333336,0
2010,3,NKHATABAY,58.46333333333333,0
2010,3,NKHOMA,44.133333333333326,0
2010,3,NKHOTAKOTA,43.82666666666666,0
2010,3,NSANJE,44.555,0
2010,3,NSUNDWE,32.7575,0
2010,3,NTAJA,46.035,0
2010,3,NTCHEU,41.66,0
2010,3,NTCHISI,45.73,0
2010,3,NTHALIRE,41.48,0
2010,3,NTONDA,41.665,0
2010,3,PHALOMBE,43.06,0
2010,3,RUMPHI,58.817499999999995,0
2010,3,SALIMA,50.5325,0
2010,3,SANTHE,44.17999999999999,0
2010,3,SHARPEVALEY,50.0,0
2010,3,THETE,40.0,0
2010,3,THONDWE,40.333333333333336,0
2010,3,TSANGANO,41.66,1
2010,3,ZOMBA,45.285,0
2010,4,BALAKA,39.2,0
2010,4,BANGULA,37.78,0
2010,4,BEMBEKE,38.75,1
2010,4,BOWE,22.5,1
2010,4,BVUMBWE,46.11,0
2010,4,CHAMAMA,33.89,1
2010,4,CHATOLOMA,37.55,0
2010,4,CHIKWAWA,32.825,0
2010,4,CHILINGA,33.89,1
2010,4,CHILUMBA,44.515,0
2010,4,CHIMBIYA,35.825,0
2010,4,CHINTHECHE,38.1,0
2010,4,CHIRADZULU,40.0,0
2010,4,CHITIPA,45.870000000000005,0
2010,4,DOWA,22.5,1
2010,4,DWANGWA,33.43,0
2010,4,EMBANGWENI,35.36,0
2010,4,HEWE,34.515,0
2010,4,JALI,41.36,0
2010,4,JENDA,35.36,1
2010,4,KARONGA,44.205,0
2010,4,KASIYA,35.48,1
2010,4,KASUNGU,37.55,1
2010,4,LILONGWE,22.5,1
2010,4,LIMBE,40.0,0
2010,4,LIWONDE,42.15,0
2010,4,LIZULU,38.75,1
2010,4,LUCHENZA,33.97,0
2010,4,LUNZU,35.585,0
2010,4,MADISI,51.3,1
2010,4,MALOMO,51.3,0
2010,4,MANGOCHI,50.08,0
2010,4,MAYAKA,44.0,0
2010,4,MCHINJI,25.775,0
2010,4,MIGOWI,33.89,1
2010,4,MISUKU,32.629999999999995,0
2010,4,MITUNDU,34.675,0
2010,4,MKANDA,20.0,0
2010,4,MONKEY BAY,40.02,0
2010,4,MPAMBA,27.23,0
2010,4,MPONELA,34.775000000000006,0
2010,4,MTAKATAKA,38.75,0
2010,4,MULOZA,33.89,0
2010,4,MWANSAMBO,42.1,0
2010,4,MWANZA,49.74,0
2010,4,MZIMBA,45.41,0
2010,4,MZUZU,35.0,0
2010,4,NAMBUMA,22.5,1
2010,4,NAMWERA,40.0,0
2010,4,NANJIRI,51.24,0
2010,4,NCHALO,29.89,0
2010,4,NENO,33.42,0
2010,4,NGABU,41.22,0
2010,4,NKHAMENYA,35.0,0
2010,4,NKHATABAY,40.64,0
2010,4,NKHOMA,39.99,0
2010,4,NKHOTAKOTA,32.22,0
2010,4,NSANJE,38.760000000000005,0
2010,4,NSUNDWE,32.9,0
2010,4,NTAJA,40.55,0
2010,4,NTCHEU,35.715,0
2010,4,NTCHISI,46.23,0
2010,4,NTHALIRE,42.96,0
2010,4,NTONDA,42.15,1
2010,4,PHALOMBE,44.0,1
2010,4,RUMPHI,55.43,0
2010,4,SALIMA,37.32,0
2010,4,SANTHE,35.48,0
2010,4,SHARPEVALEY,50.0,0
2010,4,THETE,22.5,0
2010,4,THONDWE,44.0,1
2010,4,TSANGANO,35.715,1
2010,4,ZOMBA,41.3,0
2010,5,BALAKA,30.02,0
2010,5,BANGULA,35.1,0
2010,5,BEMBEKE,33.33,0
2010,5,BOWE,23.666666666666668,1
2010,5,BVUMBWE,41.12,0
2010,5,CHAMAMA,26.820000000000004,1
2010,5,CHATOLOMA,30.0,0
2010,5,CHIKWAWA,32.635,0
2010,5,CHILINGA,26.820000000000004,1
2010,5,CHILUMBA,27.103333333333335,0
2010,5,CHIMBIYA,33.55,0
2010,5,CHINTHECHE,29.676666666666666,0
2010,5,CHIRADZULU,27.5,0
2010,5,CHITIPA,36.336666666666666,0
2010,5,DOWA,23.666666666666668,1
2010,5,DWANGWA,32.050000000000004,0
2010,5,EMBANGWENI,30.25,0
2010,5,HEWE,26.55333333333333,0
2010,5,JALI,26.22,0
2010,5,JENDA,30.25,1
2010,5,KARONGA,26.833333333333332,0
2010,5,KASIYA,32.699999999999996,0
2010,5,KASUNGU,25.244999999999997,0
2010,5,LILONGWE,31.32,0
2010,5,LIMBE,35.0,0
2010,5,LIWONDE,31.366666666666664,0
2010,5,LIZULU,18.2,0
2010,5,LUCHENZA,34.67333333333333,0
2010,5,LUNZU,30.366666666666664,0
2010,5,MADISI,38.413333333333334,1
2010,5,MALOMO,38.413333333333334,0
2010,5,MANGOCHI,48.29333333333333,0
2010,5,MAYAKA,40.0,0
2010,5,MCHINJI,23.25,0
2010,5,MIGOWI,26.820000000000004,1
2010,5,MISUKU,21.283333333333335,0
2010,5,MITUNDU,27.48,0
2010,5,MKANDA,22.0,0
2010,5,MONKEY BAY,22.356666666666666,0
2010,5,MPAMBA,25.570000000000004,0
2010,5,MPONELA,34.983333333333334,0
2010,5,MTAKATAKA,26.546666666666667,0
2010,5,MULOZA,26.820000000000004,0
2010,5,MWANSAMBO,26.820000000000004,1
2010,5,MWANZA,37.93333333333333,0
2010,5,MZIMBA,48.41,0
2010,5,MZUZU,32.37333333333333,0
2010,5,NAMBUMA,23.666666666666668,1
2010,5,NAMWERA,34.37,0
2010,5,NANJIRI,24.33,0
2010,5,NCHALO,33.973333333333336,0
2010,5,NENO,28.535,0
2010,5,NGABU,43.96,0
2010,5,NKHAMENYA,20.0,0
2010,5,NKHATABAY,33.949999999999996,0
2010,5,NKHOMA,27.30333333333333,0
2010,5,NKHOTAKOTA,28.63333333333333,0
2010,5,NSANJE,38.35333333333333,0
2010,5,NSUNDWE,30.50333333333333,0
2010,5,NTAJA,28.43,0
2010,5,NTCHEU,29.013333333333332,0
2010,5,NTCHISI,32.13333333333333,0
2010,5,NTHALIRE,25.32,0
2010,5,NTONDA,27.5,0
2010,5,PHALOMBE,29.323333333333334,0
2010,5,RUMPHI,41.65,0
2010,5,SALIMA,32.155,0
2010,5,SANTHE,25.290000000000003,0
2010,5,SHARPEVALEY,23.0,0
2010,5,THETE,23.666666666666668,0
2010,5,THONDWE,29.6,0
2010,5,TSANGANO,29.013333333333332,1
2010,5,ZOMBA,40.626666666666665,0
2010,6,BALAKA,23.85,0
2010,6,BANGULA,36.18,1
2010,6,BEMBEKE,31.22,1
2010,6,BOWE,24.5,1
2010,6,BVUMBWE,35.07,0
2010,6,CHAMAMA,29.65,1
2010,6,CHATOLOMA,20.0,0
2010,6,CHIKWAWA,35.29,1
2010,6,CHILINGA,29.65,1
2010,6,CHILUMBA,26.37,0
2010,6,CHIMBIYA,25.25,0
2010,6,CHINTHECHE,29.4,0
2010,6,CHIRADZULU,30.0,0
2010,6,CHITIPA,32.4,0
2010,6,DOWA,24.5,1
2010,6,DWANGWA,31.45,0
2010,6,EMBANGWENI,21.55,0
2010,6,HEWE,28.45,0
2010,6,JALI,25.88,0
2010,6,JENDA,21.55,1
2010,6,KARONGA,36.11,0
2010,6,KASIYA,21.5,1
2010,6,KASUNGU,22.53,0
2010,6,LILONGWE,24.5,1
2010,6,LIMBE,35.22,1
2010,6,LIWONDE,32.15,0
2010,6,LIZULU,31.22,1
2010,6,LUCHENZA,35.22,0
2010,6,LUNZU,30.45,0
2010,6,MADISI,28.0,0
2010,6,MALOMO,28.0,1
2010,6,MANGOCHI,30.48,1
2010,6,MAYAKA,30.0,1
2010,6,MCHINJI,22.63,0
2010,6,MIGOWI,29.65,1
2010,6,MISUKU,16.89,0
2010,6,MITUNDU,24.5,1
2010,6,MKANDA,22.63,1
2010,6,MONKEY BAY,26.57,1
2010,6,MPAMBA,28.16,0
2010,6,MPONELA,28.0,0
2010,6,MTAKATAKA,31.22,0
2010,6,MULOZA,29.65,0
2010,6,MWANSAMBO,29.65,1
2010,6,MWANZA,39.6,0
2010,6,MZIMBA,48.45,0
2010,6,MZUZU,32.94,0
2010,6,NAMBUMA,24.5,1
2010,6,NAMWERA,25.25,1
2010,6,NANJIRI,26.17,0
2010,6,NCHALO,35.29,0
2010,6,NENO,27.18,0
2010,6,NGABU,35.29,1
2010,6,NKHAMENYA,25.0,0
2010,6,NKHATABAY,34.18,0
2010,6,NKHOMA,24.5,1
2010,6,NKHOTAKOTA,26.17,1
2010,6,NSANJE,36.18,0
2010,6,NSUNDWE,29.65,1
2010,6,NTAJA,30.48,0
2010,6,NTCHEU,26.57,0
2010,6,NTCHISI,28.0,1
2010,6,NTHALIRE,36.11,1
2010,6,NTONDA,32.15,1
2010,6,PHALOMBE,31.24,0
2010,6,RUMPHI,38.14,0
2010,6,SALIMA,24.5,1
2010,6,SANTHE,21.5,0
2010,6,SHARPEVALEY,26.57,1
2010,6,THETE,24.5,0
2010,6,THONDWE,30.0,1
2010,6,TSANGANO,26.57,1
2010,6,ZOMBA,32.47,0
2010,7,BALAKA,31.777499999999996,0
2010,7,BANGULA,38.045,1
2010,7,BEMBEKE,33.49,1
2010,7,BOWE,22.740000000000002,1
2010,7,BVUMBWE,35.045,0
2010,7,CHAMAMA,29.37,1
2010,7,CHATOLOMA,32.93,1
2010,7,CHIKWAWA,30.700000000000003,1
2010,7,CHILINGA,29.37,1
2010,7,CHILUMBA,31.5775,0
2010,7,CHIMBIYA,25.84,0
2010,7,CHINTHECHE,29.483333333333334,0
2010,7,CHIRADZULU,30.0,0
2010,7,CHITIPA,34.160000000000004,0
2010,7,DOWA,22.740000000000002,1
2010,7,DWANGWA,31.035,0
2010,7,EMBANGWENI,32.93,0
2010,7,HEWE,33.080000000000005,1
2010,7,JALI,26.11,0
2010,7,JENDA,32.93,1
2010,7,KARONGA,16.536666666666665,1
2010,7,KASIYA,27.0,1
2010,7,KASUNGU,24.525,1
2010,7,LILONGWE,22.740000000000002,1
2010,7,LIMBE,30.700000000000003,1
2010,7,LIWONDE,31.777499999999996,1
2010,7,LIZULU,33.49,1
2010,7,LUCHENZA,30.700000000000003,1
2010,7,LUNZU,30.700000000000003,0
2010,7,MADISI,22.5,0
2010,7,MALOMO,24.525,1
2010,7,MANGOCHI,49.74,0
2010,7,MAYAKA,30.846666666666668,0
2010,7,MCHINJI,27.0,1
2010,7,MIGOWI,29.37,1
2010,7,MISUKU,16.536666666666665,0
2010,7,MITUNDU,22.740000000000002,0
2010,7,MKANDA,27.0,1
2010,7,MONKEY BAY,28.18,0
2010,7,MPAMBA,33.080000000000005,1
2010,7,MPONELA,27.0,0
2010,7,MTAKATAKA,33.49,0
2010,7,MULOZA,29.37,0
2010,7,MWANSAMBO,29.37,1
2010,7,MWANZA,30.700000000000003,1
2010,7,MZIMBA,36.864999999999995,0
2010,7,MZUZU,33.080000000000005,0
2010,7,NAMBUMA,22.740000000000002,1
2010,7,NAMWERA,30.833333333333332,0
2010,7,NANJIRI,26.166666666666668,0
2010,7,NCHALO,38.045,1
2010,7,NENO,38.89,0
2010,7,NGABU,38.045,1
2010,7,NKHAMENYA,25.0,0
2010,7,NKHATABAY,29.483333333333334,1
2010,7,NKHOMA,26.7125,0
2010,7,NKHOTAKOTA,29.79,0
2010,7,NSANJE,38.045,0
2010,7,NSUNDWE,29.37,1
2010,7,NTAJA,32.82333333333333,0
2010,7,NTCHEU,31.777499999999996,1
2010,7,NTCHISI,24.525,0
2010,7,NTHALIRE,16.536666666666665,1
2010,7,NTONDA,31.777499999999996,1
2010,7,PHALOMBE,31.03,0
2010,7,RUMPHI,33.080000000000005,1
2010,7,SALIMA,26.7125,1
2010,7,SANTHE,27.0,1
2010,7,SHARPEVALEY,33.49,1
2010,7,THETE,22.740000000000002,1
2010,7,THONDWE,26.0,0
2010,7,TSANGANO,31.777499999999996,1
2010,7,ZOMBA,31.729999999999997,0
2010,8,BALAKA,33.6875,0
2010,8,BANGULA,37.235,1
2010,8,BEMBEKE,21.605,1
2010,8,BOWE,30.0,0
2010,8,BVUMBWE,35.08,0
2010,8,CHAMAMA,34.92,1
2010,8,CHATOLOMA,18.0,0
2010,8,CHIKWAWA,30.69,0
2010,8,CHILINGA,34.92,1
2010,8,CHILUMBA,35.428,0
2010,8,CHIMBIYA,25.009999999999998,0
2010,8,CHINTHECHE,29.4,0
2010,8,CHIRADZULU,28.0,0
2010,8,CHITIPA,35.72,0
2010,8,DOWA,22.57,1
2010,8,DWANGWA,29.746,0
2010,8,EMBANGWENI,19.585,0
2010,8,HEWE,27.705,0
2010,8,JALI,27.806,0
2010,8,JENDA,19.585,1
2010,8,KARONGA,36.919999999999995,0
2010,8,KASIYA,20.573333333333334,1
2010,8,KASUNGU,18.0,1
2010,8,LILONGWE,31.849999999999998,0
2010,8,LIMBE,38.57,0
2010,8,LIWONDE,34.626666666666665,0
2010,8,LIZULU,21.605,0
2010,8,LUCHENZA,40.400000000000006,0
2010,8,LUNZU,31.4225,0
2010,8,MADISI,23.75,1
2010,8,MALOMO,23.75,0
2010,8,MANGOCHI,38.114999999999995,0
2010,8,MAYAKA,33.461999999999996,0
2010,8,MCHINJI,25.12,0
2010,8,MIGOWI,34.92,1
2010,8,MISUKU,18.262,0
2010,8,MITUNDU,18.91,0
2010,8,MKANDA,21.5,0
2010,8,MONKEY BAY,26.94,0
2010,8,MPAMBA,32.56,0
2010,8,MPONELA,25.637999999999998,0
2010,8,MTAKATAKA,40.230000000000004,0
2010,8,MULOZA,34.92,0
2010,8,MWANSAMBO,34.92,1
2010,8,MWANZA,40.41,0
2010,8,MZIMBA,43.465,0
2010,8,MZUZU,31.394,0
2010,8,NAMBUMA,22.57,0
2010,8,NAMWERA,31.666666666666668,0
2010,8,NANJIRI,27.09,0
2010,8,NCHALO,33.71,0
2010,8,NENO,39.47,0
2010,8,NGABU,44.9,0
2010,8,NKHAMENYA,23.349999999999998,0
2010,8,NKHATABAY,33.733333333333334,0
2010,8,NKHOMA,25.2575,0
2010,8,NKHOTAKOTA,30.476,0
2010,8,NSANJE,37.235,0
2010,8,NSUNDWE,30.0,0
2010,8,NTAJA,35.34,0
2010,8,NTCHEU,27.27,0
2010,8,NTCHISI,22.555,0
2010,8,NTHALIRE,36.919999999999995,1
2010,8,NTONDA,34.626666666666665,1
2010,8,PHALOMBE,30.77,0
2010,8,RUMPHI,37.9475,0
2010,8,SALIMA,25.2575,1
2010,8,SANTHE,20.573333333333334,0
2010,8,SHARPEVALEY,22.0,0
2010,8,THETE,25.3,0
2010,8,THONDWE,28.67,0
2010,8,TSANGANO,23.0,0
2010,8,ZOMBA,31.6,0
2010,9,BALAKA,34.513333333333335,0
2010,9,BANGULA,31.72,0
2010,9,BEMBEKE,26.0,0
2010,9,BOWE,37.666666666666664,0
2010,9,BVUMBWE,33.66,0
2010,9,CHAMAMA,36.1,1
2010,9,CHATOLOMA,18.0,0
2010,9,CHIKWAWA,30.55333333333333,0
2010,9,CHILINGA,36.1,1
2010,9,CHILUMBA,37.16,0
2010,9,CHIMBIYA,23.91,0
2010,9,CHINTHECHE,29.3,0
2010,9,CHIRADZULU,27.125,0
2010,9,CHITIPA,36.916666666666664,0
2010,9,DOWA,23.646666666666665,1
2010,9,DWANGWA,28.666666666666668,0
2010,9,EMBANGWENI,21.755000000000003,0
2010,9,HEWE,39.663333333333334,1
2010,9,JALI,28.41,0
2010,9,JENDA,21.755000000000003,1
2010,9,KARONGA,41.266666666666666,0
2010,9,KASIYA,21.16,1
2010,9,KASUNGU,18.0,1
2010,9,LILONGWE,31.65,0
2010,9,LIMBE,39.03,1
2010,9,LIWONDE,33.83,0
2010,9,LIZULU,20.725,0
2010,9,LUCHENZA,39.03,0
2010,9,LUNZU,31.843333333333334,0
2010,9,MADISI,26.25,1
2010,9,MALOMO,26.25,0
2010,9,MANGOCHI,38.59,0
2010,9,MAYAKA,33.36333333333334,0
2010,9,MCHINJI,27.6,0
2010,9,MIGOWI,36.1,1
2010,9,MISUKU,22.255,0
2010,9,MITUNDU,25.475,0
2010,9,MKANDA,19.425,0
2010,9,MONKEY BAY,38.59,1
2010,9,MPAMBA,35.69,0
2010,9,MPONELA,28.89,0
2010,9,MTAKATAKA,26.0,1
2010,9,MULOZA,36.1,0
2010,9,MWANSAMBO,36.1,1
2010,9,MWANZA,36.800000000000004,0
2010,9,MZIMBA,61.43,0
2010,9,MZUZU,31.76,0
2010,9,NAMBUMA,23.646666666666665,0
2010,9,NAMWERA,30.0,0
2010,9,NANJIRI,30.814999999999998,0
2010,9,NCHALO,31.82,0
2010,9,NENO,37.53666666666667,0
2010,9,NGABU,33.25,0
2010,9,NKHAMENYA,22.05,0
2010,9,NKHATABAY,29.3,1
2010,9,NKHOMA,24.18,0
2010,9,NKHOTAKOTA,32.0,0
2010,9,NSANJE,36.965,0
2010,9,NSUNDWE,27.3,0
2010,9,NTAJA,36.38,0
2010,9,NTCHEU,27.67,0
2010,9,NTCHISI,21.64,0
2010,9,NTHALIRE,41.266666666666666,1
2010,9,NTONDA,33.83,1
2010,9,PHALOMBE,32.96,0
2010,9,RUMPHI,39.663333333333334,0
2010,9,SALIMA,24.18,1
2010,9,SANTHE,21.16,0
2010,9,SHARPEVALEY,21.333333333333332,0
2010,9,THETE,25.276666666666667,0
2010,9,THONDWE,33.67,0
2010,9,TSANGANO,21.0,0
2010,9,ZOMBA,33.67,1
2010,10,BALAKA,35.815,0
2010,10,BANGULA,32.14,0
2010,10,BEMBEKE,26.5,0
2010,10,BOWE,39.5,0
2010,10,BVUMBWE,32.8,0
2010,10,CHAMAMA,35.49666666666666,1
2010,10,CHATOLOMA,18.1675,0
2010,10,CHIKWAWA,30.2,0
2010,10,CHILINGA,35.49666666666666,1
2010,10,CHILUMBA,31.997500000000002,0
2010,10,CHIMBIYA,23.25,0
2010,10,CHINTHECHE,27.8,0
2010,10,CHIRADZULU,33.33,0
2010,10,CHITIPA,38.0125,0
2010,10,DOWA,24.857499999999998,1
2010,10,DWANGWA,26.35,0
2010,10,EMBANGWENI,21.275,0
2010,10,HEWE,41.21666666666667,1
2010,10,JALI,32.36,0
2010,10,JENDA,24.59,0
2010,10,KARONGA,35.32,0
2010,10,KASIYA,18.843333333333334,1
2010,10,KASUNGU,24.19,0
2010,10,LILONGWE,32.05,0
2010,10,LIMBE,32.22,0
2010,10,LIWONDE,34.765,0
2010,10,LIZULU,22.675,0
2010,10,LUCHENZA,36.745000000000005,0
2010,10,LUNZU,30.049999999999997,0
2010,10,MADISI,21.525,1
2010,10,MALOMO,21.525,0
2010,10,MANGOCHI,31.39,0
2010,10,MAYAKA,33.0,0
2010,10,MCHINJI,31.01666666666667,0
2010,10,MIGOWI,35.49666666666666,1
2010,10,MISUKU,25.236666666666668,0
2010,10,MITUNDU,27.099999999999998,0
2010,10,MKANDA,18.75,0
2010,10,MONKEY BAY,27.076666666666668,0
2010,10,MPAMBA,40.163333333333334,0
2010,10,MPONELA,24.857499999999998,1
2010,10,MTAKATAKA,26.5,1
2010,10,MULOZA,35.49666666666666,0
2010,10,MWANSAMBO,35.49666666666666,1
2010,10,MWANZA,34.34,0
2010,10,MZIMBA,50.883333333333326,0
2010,10,MZUZU,33.0975,0
2010,10,NAMBUMA,24.857499999999998,0
2010,10,NAMWERA,30.755,0
2010,10,NANJIRI,32.434999999999995,0
2010,10,NCHALO,33.515,0
2010,10,NENO,38.190000000000005,0
2010,10,NGABU,32.0,0
2010,10,NKHAMENYA,20.5,0
2010,10,NKHATABAY,27.939999999999998,0
2010,10,NKHOMA,25.16,0
2010,10,NKHOTAKOTA,28.57,0
2010,10,NSANJE,34.835,0
2010,10,NSUNDWE,27.5475,0
2010,10,NTAJA,27.78,0
2010,10,NTCHEU,27.86,0
2010,10,NTCHISI,21.626666666666665,0
2010,10,NTHALIRE,27.78,0
2010,10,NTONDA,34.765,1
2010,10,PHALOMBE,32.58,0
2010,10,RUMPHI,41.21666666666667,0
2010,10,SALIMA,23.619999999999997,0
2010,10,SANTHE,18.843333333333334,0
2010,10,SHARPEVALEY,20.025,0
2010,10,THETE,24.5,0
2010,10,THONDWE,33.0,1
2010,10,TSANGANO,23.0,0
2010,10,ZOMBA,34.6325,0
2010,11,BALAKA,36.0,0
2010,11,BANGULA,31.583999999999996,0
2010,11,BEMBEKE,26.25,0
2010,11,BOWE,21.7,0
2010,11,BVUMBWE,33.86,0
2010,11,CHAMAMA,32.03,1
2010,11,CHATOLOMA,20.05,0
2010,11,CHIKWAWA,27.643999999999995,0
2010,11,CHILINGA,32.03,1
2010,11,CHILUMBA,32.8725,0
2010,11,CHIMBIYA,23.915,0
2010,11,CHINTHECHE,27.700000000000003,0
2010,11,CHIRADZULU,30.44333333333333,0
2010,11,CHITIPA,38.05800000000001,0
2010,11,DOWA,25.586000000000002,1
2010,11,DWANGWA,23.637999999999998,0
2010,11,EMBANGWENI,49.004999999999995,1
2010,11,HEWE,39.995000000000005,1
2010,11,JALI,33.4875,0
2010,11,JENDA,49.004999999999995,1
2010,11,KARONGA,36.238,0
2010,11,KASIYA,19.603333333333335,1
2010,11,KASUNGU,20.0,0
2010,11,LILONGWE,31.926666666666666,0
2010,11,LIMBE,30.95,0
2010,11,LIWONDE,36.269999999999996,0
2010,11,LIZULU,23.060000000000002,0
2010,11,LUCHENZA,36.25666666666667,0
2010,11,LUNZU,29.34,0
2010,11,MADISI,20.0,1
2010,11,MALOMO,20.0,0
2010,11,MANGOCHI,41.05,0
2010,11,MAYAKA,32.95,0
2010,11,MCHINJI,19.603333333333335,1
2010,11,MIGOWI,30.61,0
2010,11,MISUKU,27.53333333333333,0
