"HHID","case_id","FCS","HDDS","rCSI","ea_id","region_north","region_central","rural","FS_month","FS_year","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car"
"36ca8b3eea114fe6b7bc88b03b460bbf","312017870289",45,5,14,"31201787",0,0,1,6,2016,-15.061635,35.098917,5,6,14,60,0,0,0,0,43,0,1,0,0,1,1,0,0,0,0,0,0
"36d0cfff588947c68816d472cc6c4ea6","201122720176",38.5,5,14,"20112272",0,1,1,2,2017,-12.864382,33.65154,21,16,27,14,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
"36d1a0d9e1f84b5eb67ad67e0da92489","308207100051",87,5,0,"30820710",0,0,0,9,2016,-16.022487,35.513886,0,22,61,25,0,0,0,0,22,1,0,1,1,1,1,1,1,1,0,0,0
"36d385a45a4941a084e0775dcd8ab138","308016930849",25.5,3,0,"30801693",0,0,1,2,2017,-16.091054,35.56195,5,29,70,45,0,0,0,0,50,1,0,1,2,1,1,0,0,0,1,0,0
"36d5d8713be74994beb74b42cb844f9d","312017910198",41.5,5,23,"31201791",0,0,1,7,2016,-15.173661,35.031449,15,10,20,47,0,0,0,0,60,0,1,1,1,1,1,0,1,0,1,0,0
"36d9c3d055cd49dd9b1dd02e17e753fc","201102660085",43,5,3,"20110266",0,1,1,3,2017,-12.553069,33.310314,23,24,58,51,1,0,0,0,61,0,1,0,0,0,0,0,0,0,1,0,0
"36dfb87d922e485fa9255eb36208343c","206033860066",32,4,4,"20603386",0,1,1,2,2017,-14.252291,33.724729,17,6,34,20,1,0,0,0,32,1,1,1,1,0,0,0,0,0,1,0,0
"36e063d4f32a438eb26110573701ff73","102051440136",21,2,28,"10205144",1,0,1,3,2017,-10.399822,34.10239,10,7,54,60,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0
"36e40104a8e54b3881cc5bec0843c4ae","312017860005",40.5,4,0,"31201786",0,0,1,4,2017,-14.992769,34.93994,2,5,4,8,0,0,0,0,46,0,1,1,2,1,1,0,0,0,1,0,0
"36e702183f0b4243a011314fddd2f6e7","303015670023",40,3,28,"30301567",0,0,1,9,2016,-15.268513,35.49244,9,12,23,57,0,0,0,0,59,0,1,1,2,1,1,0,1,0,1,0,0
"36e86c1164474bd1853542c68e17e417","302035500118",19,4,0,"30203550",0,0,1,11,2016,-14.835844,35.565399,43,6,45,28,0,0,0,0,32,1,1,0,0,0,0,0,1,0,0,0,0
"36ebf4fb8f84428595e1faa2d68d6212","314358390105",92,6,0,"31435839",0,0,0,10,2016,-15.374401,35.365113,0,5,6,57,0,0,0,0,60,0,0,1,4,1,1,1,1,1,0,0,1
"36f89949d50a40f9a7a1d0b8b6956903","101011030142",41.5,4,0,"10101103",1,0,1,4,2017,-9.667378,33.41101,11,11,68,0,0,1,0,0,42,0,1,0,0,1,1,0,1,0,0,0,0
"36f9a9426f364deba4ca6b98c6c31a7b","207054290203",23,2,0,"20705429",0,1,1,2,2017,-13.572201,32.859582,21,14,89,24,0,1,0,0,75,0,0,0,0,1,1,0,1,0,1,0,0
"36fcaaea9d6e4668b141ed7ca87bcac7","208014390084",52,4,36,"20801439",0,1,1,3,2017,-14.410488,34.132618,12,10,23,2,0,0,0,0,36,1,1,1,1,0,0,0,0,0,0,0,0
"37042bc9b4694f7b8cf46a7b8792a752","307036660097",26,4,5,"30703666",0,0,1,1,2017,-16.308801,35.149457,28,7,61,12,0,0,0,0,42,0,1,1,1,1,1,0,0,0,1,0,0
"370692488df04caf85ceb34a29732b65","313068290064",36.5,5,5,"31306829",0,0,1,6,2016,-15.364113,34.670693,21,5,53,26,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0
"370e96a678824fe89b6107da6ff86c95","208014380102",26.5,3,5,"20801438",0,1,1,10,2016,-14.347362,34.137668,9,8,21,33,0,0,0,0,29,1,1,1,1,0,0,0,1,0,0,0,0
"37102adf02a341b4bc500ac13aaf1fb4","210404880292",40,5,3,"21040488",0,1,0,4,2017,-13.947389,33.823267,3,6,6,0,0,0,0,0,27,1,1,1,1,1,1,0,0,0,0,0,0
"3710ffc4447a44e5bb5bccb71f14f843","206063950285",49,5,4,"20606395",0,1,1,12,2016,-13.870775,33.394422,18,3,44,18,0,1,0,0,23,0,1,1,1,0,0,0,1,0,1,0,0
"371227774b5a41e39c8692b42a9aa4dd","207054300299",47.5,5,42,"20705430",0,1,1,12,2016,-13.557205,32.897253,22,11,87,12,0,1,0,0,57,1,0,1,1,1,1,0,0,0,1,0,0
"3712421bf98b4d41bf4bc45c7490c9d3","309037320106",38.5,3,4,"30903732",0,0,1,4,2017,-15.50833,35.782588,47,9,53,22,0,1,0,0,38,0,1,0,0,0,0,0,1,0,1,0,0
"3712e305b36b4a73b30138c17fbc1298","204013290076",25,3,13,"20401329",0,1,1,2,2017,-13.639242,33.637618,11,9,42,55,0,0,0,0,30,0,1,0,0,1,1,0,1,0,1,0,0
"3716b99b46694d0f85f9184f94ee6a18","209044680106",49,5,17,"20904468",0,1,1,4,2017,-14.790572,34.845684,0,4,24,18,0,0,0,0,19,0,1,0,0,0,0,0,1,0,0,0,0
"371769a987aa4cf09c15e7cc8d8798e9","204063470033",39,4,9,"20406347",0,1,1,4,2017,-13.592628,34.078702,14,15,48,35,0,0,0,0,32,0,1,1,1,0,0,0,0,0,1,0,0
"371dd76eb3734954b6d88eec59a5055a","105082160001",40,3,4,"10508216",1,0,1,4,2017,-12.68101,33.80395,34,17,53,6,0,0,0,0,35,0,1,1,1,0,0,0,0,0,0,0,0
"371e5eb632bf47fd9c62f9695852e827","105082160090",24,3,23,"10508216",1,0,1,4,2017,-12.68101,33.80395,32,17,50,0,0,0,0,0,25,0,1,1,1,1,0,0,1,0,0,0,0
"37251db50fea4bd4b6dc81c6eb04fdf4","103031540108",80,6,2,"10303154",1,0,1,1,2017,-11.869863,34.132379,0,21,51,35,1,0,1,0,42,0,1,1,3,1,1,0,0,0,0,0,0
"372a6c62c6e84e2dbb05b50c39b4d108","312048020158",32,4,5,"31204802",0,0,1,4,2017,-14.899499,35.145843,0,22,20,8,0,0,0,0,18,1,1,0,0,0,0,0,1,0,0,0,0
"372ccf875679406193bff133038787e8","315328570089",28,4,15,"31532857",0,0,0,4,2016,-15.718961,35.070469,4,2,11,8,0,0,0,0,28,0,0,1,2,1,1,0,0,0,0,0,0
"372fc6daf8d744a4a0e9a212052ef77f","315358610338",80,6,26,"31535861",0,0,0,6,2016,-15.767536,35.035977,3,5,5,0,0,0,0,0,63,1,0,1,2,1,1,0,0,0,0,0,0
"3731f58b38174b9690cf585af2b3a1af","210795060114",59,5,0,"21079506",0,1,0,3,2017,-13.89782,33.760477,4,5,8,0,0,0,0,0,22,0,0,1,1,1,1,0,1,0,1,0,0
"3736262dee8f4ca68fd505dc4b203082","207054300100",54.5,5,17,"20705430",0,1,1,12,2016,-13.557205,32.897253,23,10,85,37,0,1,0,0,19,1,1,1,1,0,0,0,0,0,0,0,0
"3737d5cab2564d0fac40b66af19f0e09","203023060136",55.5,5,13,"20302306",0,1,1,10,2016,-13.444772,34.030135,7,5,61,10,0,0,0,0,40,0,1,1,1,0,0,0,1,0,0,0,0
"375af79e5f6446bc9c42e72a39511206","310077550104",57,4,0,"31007755",0,0,1,4,2017,-16.17673,34.930358,10,3,42,47,0,0,0,0,37,0,1,0,0,0,0,0,0,0,1,0,0
"3760adc3f957437490aac91ef7247b37","105202190401",95,6,8,"10520219",1,0,0,9,2016,-11.906333,33.608928,1,1,2,55,0,0,0,0,37,0,0,1,3,1,1,0,1,1,1,0,0
"3760f6082ad048a3881ddf20f3bc12c1","207034180163",41,5,28,"20703418",0,1,1,12,2016,-13.804444,32.987776,4,13,91,16,1,0,0,0,26,0,1,0,0,0,0,0,0,0,1,0,0
"37636e5873374569b1c4cd0d4a191d78","101201230211",48,4,2,"10120123",1,0,0,4,2017,-9.70895,33.263961,0,9,78,33,0,1,0,0,39,0,0,1,3,1,1,0,0,0,0,0,0
"376a5bf6cec34cf696a06c31badc364c","203033090288",26,3,3,"20303309",0,1,1,2,2017,-13.334414,33.993416,7,8,57,20,0,0,0,0,80,0,1,0,0,1,1,0,0,0,0,0,0
"37777fd4a8ba410e97f62914d3ecfc4b","303055810144",52,5,8,"30305581",0,0,1,5,2016,-15.621626,35.443322,26,6,31,57,0,0,0,0,33,0,1,0,0,0,0,0,1,0,1,0,0
"378ae909b6fc4e57a970b345904b5e89","201022570200",25,3,6,"20102257",0,1,1,10,2016,-12.75019,33.755312,25,13,41,0,0,1,0,0,47,0,1,1,1,0,0,0,1,0,0,0,0
"378c392ea4fc480bb9a7848998747d59","207024130317",40,5,27,"20702413",0,1,1,1,2017,-13.94947,33.081072,8,4,79,33,1,0,0,0,31,0,1,0,0,0,0,0,1,0,1,0,0
"378ca64d87404b58b6a361aed0c79746","202062990149",47,4,0,"20206299",0,1,1,7,2016,-13.29812,34.107571,18,2,42,22,0,0,0,0,19,0,1,1,2,0,0,0,0,0,1,0,0
"378d35459ffe4bbcb838fe972ccf76f4","106012220105",42,3,8,"10601222",1,0,1,2,2017,-12.020478,34.623074,52,58,91,4,0,0,0,0,38,0,0,1,2,1,1,0,1,0,0,0,0
"378df89789b641949b7c995b31c54363","312017910246",25,5,21,"31201791",0,0,1,7,2016,-15.173661,35.031449,15,10,21,55,0,0,0,0,47,0,1,1,1,1,1,0,1,0,1,0,0
"378e4c251b8d42d585c5442261fc816f","303025740138",34,4,5,"30302574",0,0,1,3,2017,-15.526099,35.589777,25,9,29,60,0,0,0,0,20,1,1,1,1,0,0,0,0,0,1,0,0
"3791687e2dce4cb0a821cc40e1168138","106012290014",73,5,0,"10601229",1,0,0,10,2016,-12.05268,34.743996,64,70,103,31,0,0,0,0,45,1,0,1,1,1,1,1,0,1,0,0,0
"3792e9a2b34944c8ac81a796366956fd","210374840146",8,4,0,"21037484",0,1,0,3,2017,-13.982346,33.806385,3,3,3,0,0,0,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0
"37b36c1a8b2f4c77b10d19a55d7f3b54","105072140060",21,2,42,"10507214",1,0,1,3,2017,-12.524268,33.670876,18,7,58,28,0,0,0,0,70,1,1,0,0,0,0,0,0,0,0,0,0
"37b4f3fef1014700bf657c160000b296","206154100576",42,4,21,"20615410",0,1,1,3,2017,-13.852853,33.513603,14,1,31,31,0,0,0,0,32,0,0,1,1,1,1,0,0,0,0,0,0
"37b64fb3c4d04475901a414ac628ce01","205023570130",32,4,0,"20502357",0,1,1,12,2016,-13.779716,34.32197,7,7,16,18,0,1,0,0,65,0,1,0,0,0,0,0,0,0,1,0,0
"37b77ea3950a490382f9006a98e95f27","303025710178",56,5,29,"30302571",0,0,1,10,2016,-15.420275,35.394941,7,10,11,12,0,0,0,0,66,1,1,1,1,1,1,0,1,0,1,0,0
"37bb3206812d4e5481b3a8fb090f98eb","105022010325",37,5,6,"10502201",1,0,1,6,2016,-11.240231,33.864865,0,9,26,55,0,1,0,0,33,0,1,0,0,0,0,0,0,0,1,0,0
"37c37647867f40fc9913c4550461d200","208014370349",43,5,0,"20801437",0,1,1,1,2017,-14.414164,34.003808,21,10,34,4,0,0,0,0,19,0,1,0,0,0,0,0,1,0,1,0,0
"37ce35bad5d34639944839a21a59e838","207014110241",59,5,0,"20701411",0,1,1,3,2017,-13.785994,32.860543,0,2,103,4,1,0,0,0,30,0,1,1,2,0,0,0,0,0,1,0,0
"37d372fff70743efa6206c4dabb9e344","202062990020",38.5,4,0,"20206299",0,1,1,7,2016,-13.29812,34.107571,19,1,43,49,0,0,0,0,39,0,1,1,1,0,0,0,0,0,1,0,0
"37d49e81aad94a1896fb502672ad5448","101041160069",42,4,25,"10104116",1,0,1,5,2016,-10.216961,33.674528,12,4,41,20,0,0,0,0,48,0,1,0,0,1,1,0,1,0,1,0,0
"37d4a71fd588493496c4994b8fa294e1","312017910210",31,4,25,"31201791",0,0,1,7,2016,-15.173661,35.031449,15,10,20,37,0,0,0,0,39,0,1,0,0,0,0,0,1,0,1,0,0
"37d560be2d7e4444a9cb023932c823ab","311057690021",30.5,5,19,"31105769",0,0,1,9,2016,-16.737738,35.242437,0,1,23,16,0,0,0,0,53,1,0,1,1,1,1,0,0,0,1,0,0
"37d827493097455584995cea49b0c3a0","103041550161",45,4,0,"10304155",1,0,1,4,2017,-11.77845,34.182041,1,14,41,24,1,0,1,0,67,0,1,1,2,1,1,0,1,0,1,0,0
"37d8f85680c941e4b7e2b4ae7e1f08fc","304066130049",37,4,0,"30406613",0,0,1,2,2017,-15.667329,35.3114,13,8,32,35,0,0,0,0,53,1,1,0,0,0,0,0,0,0,0,0,0
"37e6bc046b2e448db3358a0cb30b3cbe","311077770311",29,4,7,"31107777",0,0,1,12,2016,-16.954723,35.215598,1,6,6,60,0,0,0,0,40,1,1,0,0,1,1,0,0,0,1,0,0
"37e78fa73aea4b9d981ccd2bd0817bc7","205013520105",50.5,4,3,"20501352",0,1,1,1,2017,-13.851904,34.529105,8,9,9,33,0,0,0,0,52,1,1,1,1,1,1,0,0,0,0,0,0
"37edb287e2c24c63a57ed62d2b1f5d42","207044230258",49,5,0,"20704423",0,1,1,3,2017,-13.70606,32.988531,15,9,89,6,0,1,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0
"37f3d09ad7b44af496fe41470c4918cf","315338580110",92,6,0,"31533858",0,0,0,1,2017,-15.744234,35.098483,0,5,11,39,0,0,0,0,48,0,0,1,8,1,1,1,0,1,1,0,1
"37f4a35bba3e42f7a3b83158445f4f09","103061600158",65,5,0,"10306160",1,0,1,5,2016,-11.744547,34.192356,0,6,38,46,1,0,1,0,52,1,0,1,1,1,1,0,0,0,0,0,0
"37faa8ad1ce649458d17360496fc8cf1","306016390130",29.5,4,18,"30601639",0,0,1,5,2016,-15.455463,34.486459,16,15,70,14,0,1,0,0,71,0,1,0,0,0,0,0,0,0,0,0,0
"37fe37de7ae44892938216396d8156a4","204033350208",52.5,5,2,"20403335",0,1,1,4,2017,-13.48157,33.433947,18,7,49,2,0,1,0,0,36,0,1,0,0,0,0,0,1,0,1,0,0
"37fe7f2e3d184c39b81cc83878de41fb","105062120076",41,4,16,"10506212",1,0,1,4,2017,-12.255721,33.575487,6,2,40,57,1,0,0,0,48,1,1,0,0,0,0,0,1,0,0,0,0
"380076638c9c4cb0aafdbfad783a1f6c","102011290472",87,6,0,"10201129",1,0,1,10,2016,-9.748276,33.877764,0,1,24,60,0,0,0,0,51,0,0,1,3,1,1,1,0,1,1,0,0
"3802c6889fb742c8a69e0f9c781f934f","308016880056",68.5,5,0,"30801688",0,0,1,5,2016,-16.028134,35.635929,2,25,74,30,0,0,0,0,19,0,1,1,1,0,0,0,0,0,0,0,0
"3803d371124e4cb89e639472e4202e7b","209024640056",29,3,2,"20902464",0,1,1,3,2017,-15.185392,34.628305,26,6,42,41,1,0,0,0,21,0,1,0,0,0,0,0,1,0,0,0,0
"380f1d6b2eca4a989c17827014915c00","201062610030",72.5,6,0,"20106261",0,1,1,12,2016,-13.092839,33.373104,10,10,11,28,0,1,0,0,53,0,1,1,2,1,1,0,1,0,1,0,0
"3817769797e94827a791cde7c2480bc9","303075890040",69,4,16,"30307589",0,0,1,7,2016,-15.241005,35.404114,0,6,15,31,0,0,0,0,41,0,1,1,1,0,0,0,0,0,1,0,0
"381852a9f4d44594a97168a1c7a9b9a2","313018120130",32.5,5,0,"31301812",0,0,1,4,2017,-15.410241,34.51808,19,16,68,28,1,0,0,0,74,1,1,0,0,0,0,0,1,0,0,0,0
"381cd6d5fe144360be894fea6eefbe72","313028140017",28.5,5,11,"31302814",0,0,1,2,2017,-15.494491,34.674153,9,5,47,41,1,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0
"382b4c1ebe584a7d907f3fea06e15983","210374850169",73,6,0,"21037485",0,1,0,4,2016,-14.005029,33.794591,2,3,3,0,0,0,0,0,24,1,0,0,0,1,1,0,0,0,0,0,0
"383b4a7156ef437f8cc4a07ef38b225c","201122730078",27,4,15,"20112273",0,1,1,12,2016,-12.933083,33.60355,12,17,16,47,1,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0
"383ea6c7b39e4bd2a86328aed4808bd3","206144050032",45,4,14,"20614405",0,1,1,5,2016,-14.020513,33.594596,1,1,20,14,0,0,0,0,51,0,1,1,1,1,1,0,0,0,1,0,0
"383fccf67b3d4b6b9dffcae7e258bd6d","209084780249",21,2,10,"20908478",0,1,1,1,2017,-14.659798,34.677474,12,6,44,14,0,0,0,0,51,1,1,0,0,1,1,0,0,0,0,0,0
"3840067df9044f32b5f0cd5b4c039eaf","305066290172",31.5,4,10,"30506629",0,0,1,5,2016,-15.664213,34.934739,9,7,20,24,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0
"384a3c3a67064ad8a9538f89961bc4ba","202032880169",35,3,0,"20203288",0,1,1,3,2017,-12.903751,34.270026,1,3,4,60,0,0,0,0,84,0,1,1,1,1,1,0,1,0,1,0,0
"3850adb180ac45d4b1d448091a5b65ab","104011740073",28,5,3,"10401174",1,0,1,4,2017,-10.961302,33.649999,2,20,68,60,0,1,0,0,42,1,1,1,1,1,1,0,0,0,0,0,0
"3853654b6dda4c0caf6420528cba02ab","205073660074",75,6,0,"20507366",0,1,1,3,2017,-13.520882,34.376954,10,3,29,16,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
"3854c18f8fa44ac585eead7526134449","107342380181",64,5,13,"10734238",1,0,0,2,2017,-11.430612,34.025354,1,18,2,35,1,0,0,0,37,0,1,1,2,1,1,0,0,0,0,0,0
"38555caa97a048edb028704475329da3","201122740364",27,3,22,"20112274",0,1,1,4,2017,-13.02936,33.759258,8,12,30,51,1,0,0,0,49,0,0,1,1,1,1,0,0,0,0,0,0
"3856ecfe9cf54492a1fdb293a53c7450","105011960048",40.5,4,25,"10501196",1,0,1,3,2017,-11.843331,33.53769,1,7,11,51,0,1,0,0,71,0,1,1,1,1,1,0,1,0,0,0,0
"385721b54e764c02901cee5203298e47","305046250014",33.5,5,27,"30504625",0,0,1,7,2016,-15.702464,34.889266,14,1,17,49,0,0,0,0,31,1,1,0,0,0,0,0,1,0,1,0,0
"385835d4b4af44c68f18cf66ab6bd5bf","301205410371",56.5,5,0,"30120541",0,0,0,9,2016,-14.465717,35.229392,0,2,2,10,0,0,0,0,39,0,0,1,1,1,1,1,1,0,0,0,0
"385985f835dc464cbbf5f99690525f81","101011000160",56.5,5,8,"10101100",1,0,1,4,2016,-9.507538,33.259649,8,3,90,24,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0
"385b7400a9d64a40bdd39026ec935425","202032880127",30,4,3,"20203288",0,1,1,3,2017,-12.903751,34.270026,1,4,5,55,0,0,0,0,24,0,1,1,2,1,1,0,0,0,0,0,0
"38642b9c82584c659009464d2267d6ca","105052080182",51,6,0,"10505208",1,0,1,3,2017,-11.499307,33.394599,3,8,48,47,1,0,0,0,18,0,0,1,2,1,1,0,1,1,1,0,0
"3864c4934fef47068db1d16a45b6ffb6","314428500090",43.5,5,23,"31442850",0,0,0,2,2017,-15.409414,35.319507,1,2,3,22,0,0,0,0,39,0,0,1,1,1,1,0,0,0,0,0,0
"38669e1f04004c5faf0742e98f0a1c6f","301095400372",50.5,5,9,"30109540",0,0,1,6,2016,-14.074178,35.196788,26,9,50,18,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0
"386fb673161d4405bd706d84967eb19f","201122740233",27,4,0,"20112274",0,1,1,4,2017,-13.02936,33.759258,11,10,31,24,0,1,0,0,19,0,1,1,1,0,0,0,1,0,1,0,0
"3872cd22eeb84216bf5d1a963e7661cd","107342380238",80,6,2,"10734238",1,0,0,1,2017,-11.430612,34.025354,1,18,3,35,1,0,0,0,37,0,0,1,1,1,1,0,1,0,0,0,0
"3877f8bf42334242a49f2ddb0d8d869d","302035490244",73.5,4,0,"30203549",0,0,1,3,2017,-14.790041,35.6293,44,7,50,24,0,1,0,0,80,0,1,0,0,1,1,0,0,0,1,0,0
"3879f9e0e855409daa22966587885d19","205213740088",28,4,32,"20521374",0,1,1,3,2017,-13.989487,34.507137,2,18,22,28,1,0,1,0,39,0,1,1,2,0,0,0,0,0,0,0,0
"387b9af102d449b5b1f9b7c000a45031","105102180215",51,6,0,"10510218",1,0,1,3,2017,-12.164785,33.430374,5,5,36,55,1,0,0,0,21,0,1,0,0,1,0,0,0,0,0,0,0
"387cfce1be204b5b866ea739ab22f204","206033850368",37,4,0,"20603385",0,1,1,7,2016,-14.260532,33.774799,18,3,32,16,1,0,0,0,72,0,1,0,0,0,0,0,0,0,1,0,0
"38874e12bc39428d9727568662dffca4","313018090030",33.5,4,9,"31301809",0,0,1,4,2016,-15.397163,34.544338,20,11,64,4,1,0,0,0,27,1,1,0,0,1,1,0,0,0,0,0,0
"3888eb86157942bc871979411ba08739","302125650184",48,5,0,"30212565",0,0,1,3,2017,-14.687752,35.569097,35,3,41,53,0,0,0,0,69,0,1,1,1,1,1,0,0,0,1,0,0
"3890628284724da59242953efdb78870","103011500165",29,4,23,"10301150",1,0,1,10,2016,-11.709117,34.072019,14,1,30,2,0,0,0,0,63,1,0,1,1,1,1,0,0,0,0,0,0
"38906b2f11dd4baf8872a73f2f21f491","210855110401",67,5,2,"21085511",0,1,0,10,2016,-13.825714,33.777982,3,9,17,12,0,0,0,0,32,0,1,1,1,1,1,0,0,0,0,0,0
"38a95d0410cf406f8c8218b3c6bbf221","107342390216",71,6,0,"10734239",1,0,0,10,2016,-11.458178,34.013903,1,19,2,26,1,0,0,0,35,1,0,1,3,1,1,0,0,1,1,0,0
"38ab5c03a7864b7ba62791f6046ffd6a","201012550104",41.5,5,15,"20101255",0,1,1,5,2016,-12.549529,33.519392,1,6,57,24,1,0,0,0,16,0,1,1,1,0,0,0,1,0,0,0,0
"38ac912cb0694e52999d33c91510360d","304056100014",31.5,5,0,"30405610",0,0,1,12,2016,-15.574928,35.124925,5,11,29,20,0,0,0,0,66,0,1,0,0,1,1,0,0,0,0,0,0
"38adf0ff86c248dda693d10ea55e5875","310037470245",43.5,4,0,"31003747",0,0,1,4,2017,-15.915619,34.404055,20,2,64,47,0,0,0,0,38,0,1,1,1,1,1,0,0,0,0,0,0
"38aed0ea56db4bc6a3b3aae0fdee6070","301075370013",46,4,7,"30107537",0,0,1,3,2017,-14.213324,35.407836,16,21,33,4,0,1,0,0,56,0,1,1,1,1,1,0,1,0,1,0,0
"38c01106b4694bff82d5a4d59addb6e0","103121690104",42,4,0,"10312169",1,0,1,3,2017,-11.632151,34.235546,4,8,25,20,0,0,0,0,34,0,1,0,0,0,0,0,1,0,0,0,0
"38c0662c06b441849248092bd8bc118c","201112710161",40,5,0,"20111271",0,1,1,6,2016,-13.564182,33.359249,31,9,60,4,0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0
"38ceab0f8cd6458b9c6ecb164dd6a5c7","104071900241",42,4,17,"10407190",1,0,1,4,2017,-10.959156,34.010848,6,13,52,2,0,1,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0
"38da92d1abc74915aa746e011a723159","206093990231",26,4,0,"20609399",0,1,1,9,2016,-13.76407,33.614923,15,3,28,39,0,0,0,0,52,0,1,1,2,0,0,0,1,0,1,0,0
"38e26d2e394246edb8606bf835bc3dac","312017920018",39,4,12,"31201792",0,0,1,3,2017,-15.191919,34.967449,10,12,20,43,0,0,0,0,51,0,1,0,0,0,0,0,0,0,1,0,0
"38e6cbb0a9f545a7a3f5b88efad66741","306206620193",62,5,2,"30620662",0,0,0,3,2017,-15.607846,34.525082,0,6,55,51,1,0,0,0,27,1,0,1,1,1,1,1,1,1,0,0,0
"38eb4f78d2094c599473bd7772f73a9c","206154100036",87,5,0,"20615410",0,1,1,3,2017,-13.852853,33.513603,15,1,31,26,0,0,0,0,29,0,1,1,1,0,0,0,1,0,1,0,0
"38eed8439d36492cbab52353afa8fea5","102041400278",44.5,3,6,"10204140",1,0,1,2,2017,-10.523532,34.197454,0,3,68,33,0,0,0,0,61,0,1,1,2,1,1,0,1,0,1,0,0
"38f145c1494c4a2ab25c778c5af188e3","304046070023",26,3,0,"30404607",0,0,1,4,2017,-15.908184,35.294892,1,5,32,45,0,0,0,0,51,0,1,0,0,1,1,0,0,0,0,0,0
"38f78443434c45e995269d81607990d5","303065850186",29.5,3,27,"30306585",0,0,1,6,2016,-15.388404,35.198928,15,4,17,60,0,0,0,0,32,1,1,0,0,0,0,0,0,0,0,0,0
"3907b3cbc0c24301be4149cfe975caca","209044690383",33.5,5,21,"20904469",0,1,1,7,2016,-14.863205,34.934255,2,5,17,18,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0
"390bd4a35b344f7a9d90c3b039381652","206033870182",44.5,5,3,"20603387",0,1,1,9,2016,-14.309332,33.77418,24,5,40,22,0,1,0,0,26,1,1,1,1,0,0,0,0,0,0,0,0
"391133b9b85444128d7b8c05e1fd33a4","202052980370",44.5,5,8,"20205298",0,1,1,4,2017,-13.397418,34.265175,4,13,45,43,0,0,0,0,37,0,1,0,0,0,0,0,1,0,0,0,0
"39239770d85b4453a1226f600cdc694a","104031830043",71,6,0,"10403183",1,0,1,4,2016,-10.891467,34.013325,3,20,63,57,0,0,0,0,74,0,0,1,2,1,1,0,1,0,1,0,0
"3927c9652b8a495e8196fc58d5b09e5d","301015200234",23,3,0,"30101520",0,0,1,5,2016,-14.47413,35.197807,5,7,9,60,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0
"3928c507017049cf8a3bbf6d2917a8de","301045300325",41.5,4,0,"30104530",0,0,1,9,2016,-14.41125,35.595181,4,8,34,33,0,1,0,0,38,0,1,1,1,0,0,0,0,0,1,0,0
"392c53aad4d044199f9d38b67cde1bf0","303015670093",55,5,6,"30301567",0,0,1,9,2016,-15.268513,35.49244,9,12,23,55,0,0,0,0,41,0,0,1,1,1,1,0,1,1,1,1,0
"393059e4f8ae44e189ece1f722e2e2f6","203053180223",29,3,4,"20305318",0,1,1,10,2016,-13.175196,33.80253,2,5,38,39,1,0,0,0,43,1,1,0,0,0,0,0,0,0,0,0,0
"39349745b5ea412a88932208604cac9b","203013030219",37,3,25,"20301303",0,1,1,3,2017,-13.319855,34.074362,16,9,53,57,0,0,0,0,63,0,1,0,0,0,0,0,1,0,1,0,0
"3935ebf458ba4953ac2ad250eb37ffb7","313068290037",41.5,5,3,"31306829",0,0,1,6,2016,-15.364113,34.670693,22,5,53,28,1,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0
"393c6c0e0b8543ba93fd59a2be5377cd","314408470043",91,5,0,"31440847",0,0,0,10,2016,-15.388281,35.3203,0,1,1,0,0,0,0,0,47,0,0,1,3,1,1,1,0,1,1,0,1
"393f32dc4cbb44629e63ca2f0803625c","207044230433",37,4,11,"20704423",0,1,1,3,2017,-13.70606,32.988531,14,10,90,8,0,1,0,0,52,0,1,0,0,0,0,0,1,0,0,0,0
"3942dd4f991540eebd3892ffddb8a524","102051420169",33,3,18,"10205142",1,0,1,4,2017,-10.282045,34.059226,4,7,41,57,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0
"394ae616439c4244981518fe14ba8374","311207810034",31.5,4,34,"31120781",0,0,0,9,2016,-16.914725,35.265168,1,1,0,44,0,0,0,0,47,0,0,0,0,1,1,0,0,0,0,0,0
