"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"3023001008",31.5,6,1,11,2012,30230010,0,1,0,2.14705204963684,32.6508445739746,13.5152,29.7562,13,0,1,0,0,51,0,1,0,1,0,0,1,1,1,1,1
"3023001009",24.5,6,1,11,2012,30230010,0,1,0,2.14705204963684,32.6508445739746,12.8198,30.0997,35,0,1,0,0,28,1,0,0,0,0,0,0,0,1,0,0
"3023001010",42,6,1,11,2012,30230010,0,1,0,2.14705204963684,32.6508445739746,13.4026,29.1441,31,0,1,0,0,27,1,0,0,1,0,0,0,0,1,0,0
"3023001304",70,7,1,2,2012,30230013,0,1,0,1.88566279411316,32.4086265563965,0.4633,70.1468,48,1,0,0,0,40,0,1,0,0,0,1,1,2,0,1,1
"3023001305",78,7,1,1,2012,30230013,0,1,0,2.02559471130371,32.7174186706543,0.1377,35.4242,52,0,1,0,0,35,1,1,0,1,0,0,1,1,1,0,0
"3023001306",31.5,5,1,1,2012,30230013,0,1,0,2.29200911521912,32.7195281982422,2.032,4.1801,44,1,0,0,0,35,1,0,0,1,0,0,1,1,1,0,0
"3023001307",47,6,1,1,2012,30230013,0,1,0,1.85034811496735,32.7078704833984,13.9219,50.5536,33,0,1,0,0,64,1,1,0,1,0,0,0,0,1,1,1
"3023001310",32.5,5,1,8,2012,30230013,0,1,0,2.29922199249268,32.7220840454102,1.6814,21.5379,31,0,0,0,0,65,0,1,0,1,1,0,1,3,1,1,1
"3023001311",38.5,3,1,8,2012,30230013,0,1,0,2.02559471130371,32.7174186706543,0.1665,35.5715,52,0,1,0,0,75,0,0,0,0,0,0,0,0,0,1,1
"3023001312",40,6,1,8,2012,30230013,0,1,0,2.02559471130371,32.7174186706543,0.1448,36.8009,51,0,1,0,0,32,0,1,0,1,0,0,1,1,1,0,0
"3023001313",52,6,1,8,2012,30230013,0,1,0,2.02559471130371,32.7174186706543,0.4908,35.2283,50,0,1,0,0,39,0,1,0,1,0,0,1,2,0,1,1
"3023001601",68,5,1,6,2012,30230016,0,1,0,1.83483409881592,32.3841743469238,2.2002,71.9803,3,0,1,0,0,75,1,0,0,1,0,0,1,1,1,1,1
"302300160107",27,2,1,8,2012,30230016,0,1,0,1.86747825145721,32.7966499328613,16.8029,44.3178,25,1,0,1,0,66,1,0,0,0,0,0,0,0,1,0,0
"3023001602",37.5,6,1,6,2012,30230016,0,1,0,1.83483409881592,32.3841743469238,1.0261,75.1793,33,0,1,0,0,32,0,0,0,0,0,0,1,1,1,0,0
"3023001603",39.5,6,1,6,2012,30230016,0,1,0,1.83483409881592,32.3841743469238,2.0031,75.5128,31,0,1,0,0,49,1,1,0,1,0,0,1,2,1,0,0
"3023001604",61,7,1,6,2012,30230016,0,1,0,1.83483409881592,32.3841743469238,1.3231,75.4433,38,0,1,0,0,45,0,1,0,1,0,0,1,1,1,1,1
"3023001605",37.5,7,1,11,2011,30230016,0,1,0,1.83483409881592,32.3841743469238,0.9678,75.1232,33,0,1,0,0,46,0,1,0,1,0,0,1,1,1,0,0
"3023001606",15,1,1,6,2012,30230016,0,1,0,1.83483409881592,32.3841743469238,1.9729,75.5777,31,0,1,0,0,52,1,0,0,1,0,0,0,0,1,1,1
"3023001607",48,5,1,6,2012,30230016,0,1,0,1.83483409881592,32.3841743469238,2.0084,75.7374,33,0,1,0,0,30,0,1,0,1,0,0,1,1,1,0,0
"3023001608",58,7,1,6,2012,30230016,0,1,0,1.83483409881592,32.3841743469238,3.2655,74.6701,12,0,1,0,0,37,0,1,0,1,0,0,1,1,1,0,0
"3023001609",63.5,7,1,6,2012,30230016,0,1,0,1.83483409881592,32.3841743469238,3.0971,75.0877,11,0,1,0,0,62,0,1,0,1,1,0,1,1,1,0,0
"3023001808",45.5,5,1,9,2012,30230018,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,0,0,1,0,0,1,1,1,1,0
"3023001812",36.5,5,1,2,2012,30230018,0,1,0,2.03341221809387,32.8325843811035,6.9336,21.8984,0,0,1,0,0,35,0,1,0,1,0,0,1,1,1,0,0
"3023003501",37.5,5,1,9,2012,30230035,0,1,0,2.17402648925781,32.6161270141602,7.8646,35.4795,20,0,1,0,0,41,0,1,1,1,1,0,1,2,0,1,1
"3023003503",89.5,7,1,9,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,0.5462,70.5186,56,1,0,0,0,45,0,1,0,1,0,0,0,0,1,1,1
"3023003504",44.5,6,1,2,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,0.8851,70.8821,59,1,0,0,0,76,1,1,0,0,0,0,1,1,1,0,0
"3023003505",42,4,1,2,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,0.3652,70.2233,56,1,0,0,0,64,0,1,0,0,0,0,0,0,1,0,0
"3023003506",27.5,5,1,9,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,2.9666,67.7375,21,0,1,0,0,56,0,0,0,0,0,0,0,0,1,0,0
"3023003507",67,6,1,9,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,0.0928,70.3,52,1,0,0,0,63,1,1,1,1,0,0,1,4,0,1,0
"3023003508",72.5,6,1,9,2012,30230035,0,1,0,1.74660897254944,32.1670837402344,1.9271,49.0814,42,1,0,1,0,54,0,1,0,1,0,0,1,1,1,1,1
"3023003510",55.5,6,1,9,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,0.2568,71.3376,53,1,0,0,0,30,0,1,0,1,0,0,0,0,1,0,0
"3023003511",30.5,4,1,9,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,0.3998,70.5348,49,1,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0
"3023003512",45,5,1,9,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,0.4625,70.6662,51,1,0,0,0,59,1,1,0,1,0,0,0,0,1,1,1
"302300351203",30.5,5,1,9,2012,30230035,0,1,0,1.90533483028412,32.3719940185547,0.4493,70.7005,51,1,0,0,0,31,0,0,0,1,0,0,0,0,1,0,0
"30302300051008",69,5,1,10,2012,30230005,0,1,0,2.42945981025696,32.8906021118164,4.251,20.3069,24,0,1,0,0,28,0,0,0,0,0,0,1,1,1,0,0
"3030230010040204",62,7,1,5,2012,30230010,0,1,0,2.14705204963684,32.6508445739746,13.0009,30.7391,49,0,1,0,0,21,0,1,0,1,0,0,1,1,1,0,0
"30302300131004",41.5,7,1,12,2012,30230013,0,1,0,2.09518933296204,32.4133453369141,13.3748,58.3741,45,0,1,0,0,25,0,1,0,1,0,0,1,1,1,0,0
"30303100021103",49,6,0,10,2012,30310002,0,1,0,3.00683951377869,30.913631439209,1.1622,2.6182,42,1,0,0,0,23,0,0,0,0,0,0,1,2,0,1,1
"30304100070103",30.5,4,0,12,2012,30410007,0,1,0,2.85869312286377,32.5328102111816,8.5217,28.8491,2,0,1,0,0,20,1,0,0,0,0,0,0,0,1,0,0
"30305100010204",32.5,5,0,12,2012,30510001,0,1,0,2.9921190738678,32.7246627807617,0.3882,37.4589,26,0,0,0,0,58,0,1,0,1,0,0,1,3,1,0,0
"30307100050303",33,6,0,12,2012,30710005,0,1,0,2.2636284828186,32.8983764648438,0.0486,1.0991,36,0,1,0,0,33,0,1,0,0,0,0,1,2,0,1,1
"30307100050309",27.5,6,0,12,2012,30710005,0,1,0,2.4909245967865,32.7375297546387,19.8116,31.8617,35,0,1,0,0,20,0,1,0,0,0,0,1,1,1,0,0
"30307100050310",25.5,4,0,12,2012,30710005,0,1,0,2.41977453231812,32.5182495117188,15.4154,46.7272,20,0,1,0,0,41,1,0,0,0,0,0,0,0,1,0,0
"30307300120702",32,6,1,12,2012,30730012,0,1,0,2.31616306304932,32.9403533935547,0.1132,7.3711,27,1,0,0,0,28,1,1,0,0,0,0,1,1,0,1,1
"30307300120706",16,4,1,12,2012,30730012,0,1,0,0.317999452352524,32.5423927307129,0.7635,4.8439,28,0,1,0,0,26,0,0,1,0,0,0,1,1,0,1,1
"30307300180809",39,6,1,12,2012,30730018,0,1,0,2.12212133407593,33.191463470459,17.2731,35.0952,27,0,1,0,0,35,1,0,0,1,0,0,0,0,1,0,0
"30307300180810",31,5,1,12,2012,30730018,0,1,0,2.12212133407593,33.191463470459,17.2731,35.0952,27,0,1,0,0,23,0,1,0,0,0,0,1,1,1,0,0
"30309300010304",50,5,1,3,2012,30930001,0,1,0,3.28149676322937,31.5641326904297,30.4249,29.9556,26,0,1,0,0,35,0,0,0,0,0,0,0,0,1,0,0
"3031000202",36,6,0,4,2012,30310002,0,1,0,3.00683951377869,30.913631439209,1.1475,2.5466,42,1,0,0,0,50,1,1,0,0,1,0,1,3,0,0,0
"3031000205",73,6,0,4,2012,30310002,0,1,0,3.00683951377869,30.913631439209,0.8791,2.5377,40,1,0,0,0,52,0,1,1,1,0,0,1,3,0,1,1
"3031000206",58,6,0,4,2012,30310002,0,1,0,3.00683951377869,30.913631439209,1.1994,2.3597,42,1,0,0,0,36,0,1,0,0,0,0,1,3,0,0,0
"3031000207",53,6,0,4,2012,30310002,0,1,0,3.00683951377869,30.913631439209,1.1336,2.4753,42,1,0,0,0,38,0,1,0,0,0,0,1,2,0,0,0
"3031000210",60,6,0,10,2012,30310002,0,1,0,3.00683951377869,30.913631439209,1.1219,2.6508,42,1,0,0,0,59,0,1,0,0,0,0,1,1,1,0,0
"3031000211",55,7,0,10,2012,30310002,0,1,0,3.00683951377869,30.913631439209,1.1622,2.6182,42,1,0,0,0,62,0,1,0,1,0,0,1,1,1,0,0
"303100021105",46,6,0,10,2012,30310002,0,1,0,3.00683951377869,30.913631439209,1.1456,2.6208,42,1,0,0,0,28,0,1,0,0,0,0,1,1,0,1,1
"303100021110",48,5,0,10,2012,30310002,0,1,0,3.00683951377869,30.913631439209,0.5426,1.808,17,1,0,0,0,28,0,1,0,0,0,0,1,2,0,1,1
"3031000213",60,7,0,10,2012,30310002,0,1,0,3.00683951377869,30.913631439209,1.048,2.7422,42,1,0,0,0,60,0,1,0,0,0,0,1,4,0,0,0
"3031000214",37,5,0,10,2012,30310002,0,1,0,3.00683951377869,30.913631439209,0.9488,2.7247,42,1,0,0,0,62,0,0,0,0,0,0,1,2,1,0,0
"30311100010603",65,6,0,10,2012,31110001,0,1,0,1.84558916091919,34.7231597900391,0.1766,93.8187,38,0,0,0,0,32,0,1,0,0,0,0,1,1,1,0,0
"30311100010608",24.5,5,0,10,2012,31110001,0,1,0,1.77690458297729,34.5669364929199,3.3782,75.8763,26,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0
"30311100011017",30.5,5,0,10,2012,31110001,0,1,0,1.84558916091919,34.7231597900391,0.3368,93.6224,36,0,0,0,0,75,1,0,0,0,0,0,0,0,1,0,0
"30320300211007",63,5,1,12,2011,30330021,0,1,0,0.329715937376022,32.577938079834,1.2691,3.5214,2,0,1,0,0,31,0,1,1,0,0,0,1,1,0,1,1
"30321300300703",35,6,1,10,2012,30230030,0,1,0,2.15202903747559,32.5299224853516,9.0377,42.2547,46,0,1,0,0,22,0,1,0,1,0,0,1,2,1,0,0
"30321300300708",28.5,6,1,11,2012,30230030,0,1,0,1.8964284658432,32.6634521484375,4.6083,43.7684,20,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0
"3033000601",42,6,1,6,2012,30330006,0,1,0,3.09229350090027,30.889102935791,2.1494,9.7713,50,1,0,0,0,58,1,1,0,1,0,0,0,0,0,0,0
"3033000602",49.5,5,1,6,2012,30330006,0,1,0,3.09229350090027,30.889102935791,1.9508,9.6242,49,1,0,0,0,50,1,0,0,0,0,0,0,0,1,0,0
"3033000604",30.5,6,1,11,2011,30330006,0,1,0,3.09229350090027,30.889102935791,1.7066,9.52,49,1,0,0,0,49,1,0,0,0,0,0,0,0,1,0,0
"3033000606",48,6,1,5,2012,30330006,0,1,0,3.0139000415802,31.3441505432129,2.0004,9.064,55,1,0,0,0,41,0,1,0,0,0,0,0,0,1,0,0
"3033000607",33,5,1,6,2012,30330006,0,1,0,3.09229350090027,30.889102935791,1.8119,9.3362,52,1,0,0,0,35,0,1,0,1,0,0,0,0,1,0,0
"3033000608",74.5,7,1,5,2012,30330006,0,1,0,3.09229350090027,30.889102935791,1.9894,9.4775,52,1,0,0,0,62,0,0,0,1,0,0,0,0,1,0,0
"3033000609",52.5,6,1,6,2012,30330006,0,1,0,3.09229350090027,30.889102935791,2.2206,9.7368,52,1,0,0,0,28,0,1,0,1,0,0,1,1,1,0,0
"3033000610",44.5,6,1,6,2012,30330006,0,1,0,3.09229350090027,30.889102935791,2.0891,9.9552,50,1,0,0,0,47,0,0,0,0,0,0,0,0,1,0,0
"3033000902",53,6,1,3,2012,30330009,0,1,0,3.06571340560913,30.9412231445312,3.6143,4.6248,43,1,0,0,0,50,0,1,0,0,0,0,1,1,0,1,1
"3033000903",57,6,1,3,2012,30330009,0,1,0,3.06571340560913,30.9412231445312,3.2547,4.262,41,1,0,0,0,66,1,1,1,1,1,0,1,12,0,1,1
"3033000904",49.5,5,1,10,2012,30330009,0,1,0,2.39480662345886,31.126745223999,8.7402,12.8966,60,0,1,0,0,28,0,1,0,0,0,0,1,1,1,0,0
"3033000905",60,6,1,10,2012,30330009,0,1,0,3.06571340560913,30.9412231445312,3.416,4.3665,41,1,0,0,0,55,1,1,1,0,0,0,1,2,0,1,1
"3033000907",10.5,4,1,9,2012,30330009,0,1,0,3.06571340560913,30.9412231445312,3.497,4.5242,44,1,0,0,0,71,1,0,0,0,0,0,0,0,1,0,0
"303300090702",55,7,1,10,2012,30330009,0,1,0,3.06571340560913,30.9412231445312,3.5054,4.5301,44,1,0,0,0,30,0,0,0,0,0,0,1,1,1,0,0
"3033000908",55.5,7,1,10,2012,30330009,0,1,0,3.06571340560913,30.9412231445312,3.6744,4.6614,43,1,0,0,0,36,1,1,0,0,0,0,1,1,1,0,0
"3033000909",6.5,3,1,10,2012,30330009,0,1,0,3.06571340560913,30.9412231445312,3.3982,4.3668,41,1,0,0,0,71,1,0,0,0,0,0,0,0,0,1,1
"3033000910",62,6,1,10,2012,30330009,0,1,0,3.06571340560913,30.9412231445312,3.3348,4.2858,41,1,0,0,0,54,0,1,1,1,0,0,1,2,0,1,1
"3033001501",67.5,5,1,10,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,1.2062,15.1528,35,0,1,0,0,55,0,0,0,1,0,0,1,1,1,0,0
"3033001502",41.5,3,1,4,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,0.9807,14.5595,35,0,1,0,0,49,0,1,0,1,0,0,0,0,1,0,0
"3033001504",56,6,1,4,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,0.3534,13.7675,35,0,1,0,0,57,1,1,0,0,0,0,0,0,1,0,0
"3033001505",34.5,7,1,10,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,0.7293,18.2314,8,0,1,0,0,59,0,1,0,1,0,0,0,0,1,0,0
"3033001507",47.5,6,1,4,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,5.5874,21.1748,26,0,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0
"3033001508",27.5,4,1,4,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,0.2159,15.0188,35,0,1,0,0,44,0,0,0,0,0,0,0,0,1,0,0
"3033001509",48,6,1,4,2012,30330015,0,1,0,2.65484762191772,31.1845073699951,0.5468,19.421,10,0,1,0,0,35,0,0,0,0,1,0,1,1,0,1,1
"3033001511",41,6,1,10,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,0.6147,15.8288,28,0,1,0,0,28,0,1,0,1,0,0,1,1,1,0,0
"3033001512",60.5,5,1,10,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,3.0472,17.9794,33,0,1,0,0,64,1,1,0,0,0,0,0,0,1,0,0
"3033001513",59.5,6,1,10,2012,30330015,0,1,0,2.61549758911133,31.1452007293701,0.4528,16.008,28,0,1,0,0,26,1,0,0,0,0,0,1,1,1,0,0
"3033003301",48.5,6,1,1,2012,30330033,0,1,0,2.74137544631958,30.9613151550293,7.5244,31.0141,41,0,1,0,0,39,0,1,0,0,0,0,0,0,1,0,0
"3033003302",34.5,6,1,2,2012,30330033,0,1,0,2.74137544631958,30.9613151550293,7.518,31.3308,42,0,1,0,0,25,0,0,0,0,0,0,0,0,1,0,0
"3033003303",45,6,1,7,2012,30330033,0,1,0,2.78837084770203,30.9091682434082,11.9565,28.2085,49,0,1,0,0,42,0,1,0,1,0,0,1,1,1,0,0
"3033003304",63,5,1,7,2012,30330033,0,1,0,2.74137544631958,30.9613151550293,6.6659,31.4043,45,0,1,0,0,55,1,0,0,0,0,0,0,0,1,0,0
"3033003306",35,5,1,2,2012,30330033,0,1,0,2.74137544631958,30.9613151550293,6.9388,31.3485,45,0,1,0,0,37,0,1,0,1,0,0,1,2,1,0,0
"3033003307",45.5,6,1,7,2012,30330033,0,1,0,2.74137544631958,30.9613151550293,6.092,29.535,45,0,1,0,0,37,0,1,0,1,0,0,1,1,1,0,0
"3033003308",17,5,1,1,2012,30330033,0,1,0,2.74137544631958,30.9613151550293,6.2512,31.4819,50,0,1,0,0,35,1,1,0,0,0,0,0,0,1,0,0
"3033003309",44,6,1,7,2012,30330033,0,1,0,2.74137544631958,30.9613151550293,6.6585,31.1645,46,0,1,0,0,55,0,1,0,0,0,0,1,2,1,0,0
"3033003311",46.5,6,1,2,2012,30330033,0,1,0,2.74137544631958,30.9613151550293,6.2443,31.2969,50,0,1,0,0,39,0,1,0,1,0,0,1,1,1,0,0
"30401300030902",39.5,5,1,8,2012,40130003,0,0,1,0.684333980083466,30.0505027770996,2.9929,4.042,60,0,0,0,0,21,0,0,0,0,0,0,1,1,1,1,1
"30407300030910",11,3,1,10,2012,40730003,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,1,0,1,0,0,0,0,1,1,1
"30407300050703",33,4,1,10,2012,40730005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,1,0,0,0,0,0,0,1,0,0
"3041000202",46.5,6,0,5,2012,30410002,0,1,0,2.76146292686462,32.2359580993652,0.4374,3.9289,33,0,1,0,0,52,1,1,1,1,0,0,1,6,0,1,1
"3041000203",34,5,0,5,2012,30410002,0,1,0,2.7695152759552,32.2951393127441,0.6656,1.6251,36,0,1,0,0,39,0,1,0,0,1,0,1,2,1,0,0
"3041000204",38.5,5,0,5,2012,30410002,0,1,0,2.7695152759552,32.2951393127441,2.454,4.8213,37,0,1,0,0,41,0,1,0,1,0,0,1,1,1,0,0
"3041000205",33.5,2,0,11,2011,30410002,0,1,0,2.7695152759552,32.2951393127441,0.4195,2.1428,15,0,1,0,0,63,0,1,0,0,0,0,1,2,0,1,1
"3041000206",25,5,0,5,2012,30410002,0,1,0,2.7695152759552,32.2951393127441,0.3789,2.0695,15,0,1,0,0,59,0,1,0,0,0,0,1,2,1,1,1
"3041000207",37,5,0,11,2011,30410002,0,1,0,2.7695152759552,32.2951393127441,0.6755,1.8168,34,0,1,0,0,47,0,1,0,0,0,0,1,2,0,1,1
"304100020707",61,6,0,8,2012,30410002,1,0,0,1.46846723556519,34.0943183898926,12.5639,14.5419,35,0,0,0,0,33,0,1,1,0,0,0,1,2,0,1,1
"304100020709",35,5,0,8,2012,30410002,0,1,0,1.9975837469101,32.5424842834473,0.2128,49.8861,43,0,1,0,0,40,0,1,0,1,1,1,1,2,0,1,1
"3041000208",35.5,5,0,11,2011,30410002,0,1,0,2.7695152759552,32.2951393127441,0.2277,2.1224,19,0,1,0,0,72,0,1,1,1,0,0,1,1,0,1,1
"3041000209",27,4,0,5,2012,30410002,0,1,0,2.7695152759552,32.2951393127441,0.9573,2.564,28,0,1,0,0,49,1,1,0,0,0,0,0,0,1,0,0
"3041000210",33,4,0,11,2011,30410002,0,1,0,2.7695152759552,32.2951393127441,0.253,2.0032,15,0,1,0,0,35,0,1,0,1,0,0,1,4,0,1,1
"3041000401",32.5,4,0,3,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,2.7746,5.3095,38,0,1,0,0,NA,0,1,0,0,0,0,0,0,1,0,0
"3041000401",32.5,4,0,3,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,2.7746,5.3095,38,0,1,0,0,57,1,1,0,0,0,0,0,0,1,0,0
"3041000402",37,5,0,3,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,2.5277,4.6449,33,0,1,0,0,82,0,1,0,0,0,0,0,0,0,1,1
"3041000403",24.5,4,0,3,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,2.5272,5.0213,33,0,1,0,0,92,0,0,0,0,0,0,0,0,1,0,0
"304100040304",40,5,0,9,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,2.5402,5.0405,38,0,1,0,0,31,0,1,0,1,0,0,1,1,1,0,0
"3041000404",42.5,4,0,3,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,2.5464,5.1146,38,0,1,0,0,77,1,0,0,0,0,0,0,0,1,0,0
"3041000406",56,6,0,3,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,3.2162,5.1991,32,0,1,0,0,54,1,1,0,1,0,0,1,1,1,0,0
"3041000407",29.5,5,0,5,2012,30410004,0,1,0,3.03326845169067,32.8037414550781,4.5166,30.4707,0,0,1,0,0,51,1,1,0,0,0,0,0,0,1,0,0
"3041000408",29.5,5,0,9,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,3.2144,5.8239,41,0,1,0,0,58,1,1,0,1,0,0,0,0,1,0,0
"3041000409",27.5,4,0,9,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,3.1328,5.229,32,0,1,0,0,46,0,0,0,1,0,0,0,0,1,0,0
"3041000410",35.5,4,0,9,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,3.3587,5.6989,36,0,1,0,0,38,0,0,0,0,0,0,0,0,1,0,0
"304100041001",17,4,0,10,2012,30410004,0,1,0,2.94761490821838,32.2698440551758,15.4795,19.2453,0,0,1,0,0,33,1,0,0,1,0,0,0,0,1,0,0
"3041000411",39,6,0,9,2012,30410004,0,1,0,2.76196455955505,32.3320617675781,2.6214,4.7692,32,0,1,0,0,34,0,1,0,0,1,0,1,3,1,0,0
"3041000701",30.5,4,0,7,2012,30410007,0,1,0,2.78554129600525,32.3996620178223,4.9712,15.6647,47,0,1,0,0,52,0,0,0,1,0,0,0,0,1,0,0
"304100070102",47.5,5,0,7,2012,30410007,0,1,0,2.83723330497742,32.5306053161621,8.5328,28.9518,2,0,1,0,0,52,1,1,0,0,0,0,0,0,1,0,0
"304100070105",23.5,3,0,7,2012,30410007,0,1,0,2.86015605926514,32.4313430786133,4.6976,16.9662,54,0,1,0,0,31,0,1,0,1,0,0,0,0,1,0,0
"3041000702",29.5,5,0,12,2011,30410007,0,1,0,2.77324104309082,32.3021507263184,1.4698,3.1659,35,0,1,0,0,28,0,1,0,0,0,0,1,1,1,0,0
"3041000703",35.5,6,0,7,2012,30410007,0,1,0,2.77324104309082,32.3021507263184,5.1085,7.8211,36,1,0,0,0,35,0,1,0,1,0,0,1,1,1,0,0
"3041000704",45.5,5,0,7,2012,30410007,0,1,0,2.79109644889832,32.414722442627,6.7694,13.2217,50,1,0,0,0,39,0,1,0,1,0,0,0,0,1,0,0
"3041000705",39,6,0,7,2012,30410007,0,1,0,2.7868857383728,32.4112701416016,6.0055,16.2917,32,0,1,0,0,36,0,0,0,1,0,0,1,1,1,0,0
"3041000706",33,6,0,12,2011,30410007,0,1,0,2.77324104309082,32.3021507263184,1.3746,2.9515,33,0,1,0,0,34,0,1,0,1,0,0,1,2,1,0,0
"3041000708",41.5,5,0,12,2011,30410007,0,1,0,2.77324104309082,32.3021507263184,1.2802,2.9964,35,0,1,0,0,23,0,0,1,0,0,0,1,1,1,0,0
"304100070802",37.5,4,0,7,2012,30410007,0,1,0,2.91334438323975,32.1738739013672,0.0159,19.1089,35,0,1,0,0,61,1,0,0,0,0,0,0,0,1,0,0
"304100070803",33,3,0,7,2012,30410007,0,1,0,2.77324104309082,32.3021507263184,4.9123,7.3673,35,1,0,0,0,58,1,0,0,0,0,0,1,1,1,1,1
"3041000710",47,6,0,7,2012,30410007,0,1,0,2.77324104309082,32.3021507263184,1.5019,3.0834,33,0,1,0,0,47,0,1,1,1,0,1,1,5,0,1,0
"3041000711",29.5,4,0,7,2012,30410007,0,1,0,2.83684015274048,32.4078254699707,3.3683,14.5682,41,1,0,0,0,50,0,0,0,1,0,0,0,0,1,0,0
"30415300090502",78,7,1,9,2012,41530009,0,0,1,0.822011709213257,30.7921314239502,4.3382,13.6201,60,0,0,0,0,40,1,1,0,1,0,0,1,2,1,0,0
"3043000901",42.5,4,1,4,2012,30430009,0,1,0,2.95916128158569,32.2330055236816,4.133,5.6151,16,0,1,0,0,69,1,0,0,0,0,0,0,0,1,0,0
"3043000902",30.5,5,1,4,2012,30430009,0,1,0,2.81874656677246,32.2802124023438,3.6027,6.7578,31,0,1,0,0,39,0,1,0,1,0,0,0,0,1,0,0
"3043000903",42.5,6,1,10,2012,30430009,0,1,0,2.98075461387634,32.3118438720703,13.2695,18.2143,5,0,1,0,0,43,0,0,0,1,0,0,0,0,1,0,0
"3043000904",12,1,1,4,2012,30430009,0,1,0,2.81874656677246,32.2802124023438,6.305,6.1317,31,0,1,0,0,68,0,1,0,0,0,0,0,0,1,1,0
"3043000905",33.5,4,1,4,2012,30430009,0,1,0,2.81874656677246,32.2802124023438,3.1907,4.7497,18,0,1,0,0,71,1,1,0,1,0,0,1,2,1,0,0
"3043000906",33,6,1,12,2012,30430009,0,1,0,2.94561386108398,32.2034111022949,8.9806,23.5521,0,0,1,0,0,32,0,1,0,0,0,0,1,1,1,0,0
"3043000907",32,4,1,10,2012,30430009,0,1,0,2.87572145462036,32.3775596618652,3.5149,12.1461,1,0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0
"3043000909",40.5,5,1,10,2012,30430009,0,1,0,2.81874656677246,32.2802124023438,4.7511,5.7085,24,0,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0
"3043000910",31,5,1,10,2012,30430009,0,1,0,2.81874656677246,32.2802124023438,3.4549,4.6759,20,0,1,0,0,28,0,1,0,1,0,0,1,5,0,0,0
"3043000911",38.5,4,1,10,2012,30430009,0,1,0,2.81874656677246,32.2802124023438,3.2555,5.4821,18,0,1,0,0,59,0,1,0,1,0,0,0,0,1,0,0
"3043001401",22,3,1,2,2012,30430014,0,1,0,2.50530576705933,32.3839073181152,0.648,33.1172,42,0,1,0,0,78,1,0,0,0,0,0,0,0,1,0,0
"3043001402",41.5,6,1,2,2012,30430014,0,1,0,2.50530576705933,32.3839073181152,1.0799,32.4825,54,0,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0
"3043001403",51.5,6,1,2,2012,30430014,0,1,0,2.50530576705933,32.3839073181152,1.0188,31.9158,53,0,1,0,0,53,0,1,0,1,0,0,0,0,1,0,0
"3043001404",39.5,5,1,2,2012,30430014,0,1,0,2.50530576705933,32.3839073181152,1.0439,32.6697,56,0,1,0,0,82,1,0,0,0,0,0,0,0,1,0,0
"3043001405",42.5,6,1,2,2012,30430014,0,1,0,2.50530576705933,32.3839073181152,0.0497,33.1639,50,0,1,0,0,70,0,1,0,0,0,0,0,0,1,0,0
"3043001406",36.5,5,1,8,2012,30430014,0,1,0,2.50530576705933,32.3839073181152,1.1274,33.053,42,0,1,0,0,31,0,1,0,1,1,0,1,3,1,0,0
