"FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region51","region52","region53","region54","region55","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","asset_index","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","HHID"
68,5,0,1,5,2011,14204003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.14497995376587,33.9851188659668,24.7999992370605,78.4000015258789,0,0,1,0,0,46,1,-1.01228646085633,1,1,1,0,0,"1402004003015301"
37,4,0,1,5,2011,14204003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.14497995376587,33.9851188659668,19.8999996185303,80.4000015258789,0,0,0,0,0,41,0,-1.01228646085633,0,0,1,0,0,"1402004003019501"
49,6,16,1,6,2011,14204003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.14497995376587,33.9851188659668,20.1000003814697,80.9000015258789,0,0,0,0,0,47,0,-0.418568922481174,1,2,0,1,1,"1402004003020601"
43.5,5,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,10.3999996185303,75.0999984741211,0,0,0,0,0,49,0,-0.536601842960488,1,1,1,0,0,"1402008002006801"
41,6,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,10.3999996185303,75.3000030517578,0,0,0,0,0,49,0,-0.418568922481174,0,0,1,0,0,"1402008002009201"
52,6,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,17,68.9000015258789,2,0,0,0,0,26,0,-0.418568922481174,1,1,1,0,0,"1402008002009203"
68,6,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,14,71.0999984741211,2,0,0,0,0,24,0,-0.418568922481174,1,1,1,0,0,"1402008002017501"
45,5,0,0,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,0.899999976158142,79.0999984741211,0,0,0,0,0,34,0,-1.01228646085633,1,1,1,1,1,"1402008002018801"
38.5,5,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,12.3000001907349,72,0,0,0,0,0,53,0,-0.418568922481174,1,1,1,0,0,"1402008002030001"
41.5,5,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,14.8999996185303,73.0999984741211,0,0,0,0,0,22,0,-1.01228646085633,0,0,1,0,0,"1402008002030004"
37,5,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,12.3999996185303,71.5999984741211,0,0,0,0,0,57,0,-0.418568922481174,1,3,1,0,0,"1402008002032201"
45.5,4,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,13.1999998092651,71.3000030517578,0,0,0,0,0,65,0,-1.13031938133564,0,0,1,0,0,"1402008002041101"
41.5,6,0,1,11,2010,14208002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.20854997634888,33.8045310974121,11.6999998092651,72.8000030517578,0,0,0,0,0,46,0,-0.418568922481174,0,0,1,1,1,"1402008002065201"
30.5,5,0,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,21.2000007629395,72.9000015258789,0,0,0,0,0,69,0,-1.01228646085633,0,0,1,0,0,"1402009002014801"
49,6,0,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,21.3999996185303,73.5999984741211,0,0,0,0,0,49,0,-0.418568922481174,1,1,1,0,0,"1402009002021701"
46.5,6,4,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,21.2000007629395,73.6999969482422,0,0,0,0,0,41,1,-1.01228646085633,1,2,1,1,1,"1402009002026301"
33,5,0,1,11,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,30.7000007629395,40.5999984741211,0,0,1,0,0,39,1,-1.13031938133564,0,0,1,0,0,"1402009002028301"
36,5,0,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,19.8999996185303,74.6999969482422,0,0,0,0,0,29,0,-1.13031938133564,0,0,1,0,0,"1402009002029701"
52.5,5,0,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,20.8999996185303,73.5999984741211,0,0,0,0,0,64,0,-0.418568922481174,0,0,1,1,1,"1402009002032101"
80,7,0,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,19.1000003814697,73.0999984741211,0,0,0,0,0,36,0,-0.418568922481174,1,2,1,0,0,"1402009002033601"
71,5,0,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,23.5,68.0999984741211,0,0,0,0,0,80,0,-1.01228646085633,0,0,1,0,0,"1402009002045301"
48,5,0,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,20.6000003814697,72.3000030517578,0,0,0,0,0,38,0,-0.418568922481174,0,0,1,0,0,"1402009002045303"
39.5,4,0,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,19.5,72.3000030517578,0,0,0,0,0,73,1,-1.01228646085633,0,0,1,1,1,"1402009002045305"
43,5,5,1,8,2011,14209002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.09812021255493,33.9300384521484,23.5,68.1999969482422,0,0,0,0,0,51,1,-1.01228646085633,0,0,1,0,0,"1402009002045312"
45,6,0,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,29.7999992370605,45.0999984741211,0,0,1,0,0,32,0,-0.418568922481174,1,1,1,0,0,"1402024001005501"
79,6,0,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,29.7000007629395,44.5999984741211,0,0,1,0,0,35,0,-0.418568922481174,1,2,1,1,1,"1402024001011401"
61.5,5,0,0,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,0.200000002980232,2.70000004768372,0,0,1,0,0,40,0,4.54085647852489,1,2,1,1,1,"1402024001016801"
46.5,5,0,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,29.7999992370605,44.2999992370605,0,0,1,0,0,41,0,-0.418568922481174,1,1,1,1,1,"1402024001032801"
51,6,0,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,31,45.7999992370605,0,0,1,0,0,39,0,0.850174147645368,0,0,1,0,0,"1402024001039601"
38,5,0,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,20.7999992370605,36.7999992370605,37,0,1,0,0,31,1,0.267614164875988,0,0,0,1,1,"1402024001039602"
37.5,5,0,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,29.7999992370605,44.7000007629395,0,0,1,0,0,39,1,-1.13031938133564,1,1,1,0,0,"1402024001046001"
55,6,5,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,29.7999992370605,45.0999984741211,0,0,1,0,0,42,1,-0.418568922481174,1,1,1,0,0,"1402024001047701"
70,6,0,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,30.6000003814697,46.2999992370605,0,0,1,0,0,24,0,-0.536601842960488,1,1,1,0,0,"1402024001047704"
22,3,8,1,11,2010,14224001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.55692005157471,33.4384117126465,25.2999992370605,41.2999992370605,4,0,1,0,0,30,0,-1.13031938133564,0,0,1,0,0,"1402024001059901"
32.5,5,8,1,5,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,37,89.1999969482422,4,0,1,0,0,85,0,-1.01228646085633,0,0,1,0,0,"1403001004002901"
23,3,0,1,8,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,19.2000007629395,58.0999984741211,0,0,1,0,0,75,0,-1.01228646085633,0,0,1,0,0,"1403001004014101"
23.5,4,0,1,5,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,30.5,72.8000030517578,0,0,1,0,0,72,0,-1.13031938133564,0,0,1,0,0,"1403001004034701"
47.5,5,0,1,5,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,29.2999992370605,79.1999969482422,0,0,1,0,0,65,0,-0.418568922481174,0,0,1,0,0,"1403001004034705"
54,6,0,1,5,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,30.5,72.9000015258789,0,0,1,0,0,71,1,-0.418568922481174,1,2,1,0,0,"1403001004034801"
31,4,0,1,8,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,25.2999992370605,50,0,0,1,0,0,37,0,-1.01228646085633,1,1,1,0,0,"1403001004034806"
78,6,0,1,5,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,31.5,71.0999984741211,0,0,1,0,0,62,0,-1.01228646085633,0,0,1,0,0,"1403001004039601"
64.5,5,0,1,5,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,32.2000007629395,70.3000030517578,14,0,1,0,0,75,0,-0.418568922481174,1,3,1,1,1,"1403001004046001"
57,5,0,1,11,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,9.89999961853027,116.5,20,0,1,0,0,46,0,0.968207068124682,1,1,1,0,0,"1403001004046005"
67,6,0,1,5,2011,14301004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.96518993377686,33.5119018554688,29.2999992370605,79.1999969482422,0,0,1,0,0,52,0,-0.418568922481174,0,0,1,0,0,"1403001004055101"
55,5,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,46.5999984741211,48.2000007629395,49,0,1,0,0,31,0,-0.418568922481174,0,0,1,0,0,"1403016002012501"
80,7,3,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,49.2000007629395,50.7999992370605,57,0,1,0,0,30,0,-0.418568922481174,1,2,1,1,1,"1403016002015301"
110,7,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,49.9000015258789,51.5,57,0,1,0,0,50,0,0.968207068124682,1,4,1,1,1,"1403016002015303"
80,7,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,49.0999984741211,50.7000007629395,57,0,1,0,0,19,0,-0.418568922481174,0,0,1,1,1,"1403016002015304"
54,7,0,1,8,2011,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,14.6999998092651,34.4000015258789,39,0,1,0,0,37,0,-0.418568922481174,1,1,0,1,1,"1403016002026201"
61.5,4,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,48.9000015258789,50.5,60,0,1,0,0,67,0,0.968207068124682,1,1,1,1,1,"1403016002032901"
61,5,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,46.7000007629395,48.2000007629395,60,0,1,0,0,37,0,-0.418568922481174,1,1,1,0,0,"1403016002032903"
51,4,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,46.7000007629395,48.2000007629395,60,0,1,0,0,30,0,-0.536601842960488,0,0,1,0,0,"1403016002032906"
73,6,0,0,4,2011,14316002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,0.699999988079071,2.20000004768372,8,0,0,0,0,53,0,0.979364623730455,1,2,0,1,1,"1403016002034401"
107.5,7,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,49.0999984741211,50.5999984741211,60,0,1,0,0,30,0,-0.418568922481174,1,1,1,1,1,"1403016002034403"
60.5,6,17,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,48.7999992370605,50.5,60,0,1,0,0,47,1,-1.13031938133564,0,0,1,0,0,"1403016002035502"
68,6,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,49,50.5,60,0,1,0,0,31,0,-0.418568922481174,1,1,1,1,1,"1403016002036401"
45.5,4,0,1,11,2010,14316002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,52.5,54.2000007629395,37,0,1,0,0,68,0,-1.01228646085633,0,0,1,0,0,"1403016002040301"
45,5,0,1,4,2011,14316002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25815010070801,32.5436592102051,1.79999995231628,184,0,0,0,0,0,31,0,-1.01228646085633,0,0,1,0,0,"1403016002040303"
42.5,5,14,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,55.7999992370605,91.5,57,0,0,0,0,40,0,-0.418568922481174,1,1,1,1,1,"1404018001026101"
57,6,0,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,51.7000007629395,92.8000030517578,45,0,0,0,0,43,0,-0.418568922481174,0,0,1,1,1,"1404018001038501"
43,6,0,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,51.0999984741211,90.5999984741211,51,0,0,0,0,44,0,-0.418568922481174,0,0,1,1,1,"1404018001043701"
50,7,34,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,55.7000007629395,93.0999984741211,49,0,0,0,0,32,0,-1.13031938133564,0,0,1,0,0,"1404018001048401"
52,5,0,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,55.7000007629395,92.9000015258789,53,0,0,0,0,32,0,-0.418568922481174,1,1,1,1,1,"1404018001050501"
36.5,5,0,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,55.4000015258789,92.0999984741211,57,0,0,0,0,56,0,-1.01228646085633,0,0,1,0,0,"1404018001053601"
28.5,5,3,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,55.4000015258789,92,60,0,0,0,0,40,0,-1.01228646085633,0,0,1,0,0,"1404018001053603"
29.5,5,0,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,54.9000015258789,93.6999969482422,41,0,0,0,0,28,0,-1.01228646085633,0,0,1,0,0,"1404018001056401"
50,6,0,1,8,2011,14418001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.57707023620605,32.1558799743652,52.5999984741211,92.5,39,0,0,0,0,45,0,0.968207068124682,1,2,1,1,1,"1404018001075101"
23.5,4,0,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,9.60000038146973,65.8000030517578,22,0,1,0,0,74,0,-0.418568922481174,0,0,1,0,0,"1405005004012201"
51,6,0,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,10.8999996185303,66,55,0,1,0,0,27,1,-0.418568922481174,1,1,1,0,0,"1405005004020201"
32.5,5,0,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,9.19999980926514,67.0999984741211,8,0,1,0,0,52,0,-0.418568922481174,1,1,1,0,0,"1405005004020701"
37.5,5,30,1,11,2011,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,11.8000001907349,63.2999992370605,53,0,1,0,0,54,0,-0.418568922481174,1,2,1,0,0,"1405005004020703"
47,5,0,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,18.6000003814697,63.7999992370605,41,0,1,0,0,45,0,-0.418568922481174,0,0,1,0,0,"1405005004020704"
36,5,0,0,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,1,67.0999984741211,26,0,1,0,0,27,0,-0.418568922481174,1,2,0,1,1,"1405005004020705"
66,4,0,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,18,61,37,0,1,0,0,84,0,-1.01228646085633,1,1,0,0,0,"1405005004028201"
45,4,14,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,18.6000003814697,63.5,39,0,1,0,0,32,0,-0.418568922481174,0,0,1,0,0,"1405005004032301"
48.5,4,5,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,16.1000003814697,65,55,0,1,0,0,44,0,-0.418568922481174,1,1,1,0,0,"1405005004036801"
65,5,2,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,25.3999996185303,62.7999992370605,57,0,1,0,0,36,0,-0.418568922481174,0,0,1,0,0,"1405005004047301"
67.5,7,0,1,10,2010,14505004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,25.3999996185303,62.7999992370605,57,0,1,0,0,58,0,-0.418568922481174,1,1,1,0,0,"1405005004062201"
52.5,4,0,1,3,2011,14505004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.62881994247437,32.9001312255859,26.8999996185303,89.4000015258789,2,0,0,0,0,31,0,-1.01228646085633,1,1,1,0,0,"1405005004062207"
50,6,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,0.200000002980232,181.600006103516,6,0,1,0,0,70,0,-0.418568922481174,0,0,1,1,1,"1405009003004401"
45,7,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,0,181.100006103516,20,0,1,0,0,36,0,-0.418568922481174,1,1,1,1,1,"1405009003011501"
35.5,5,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,2.20000004768372,185.899993896484,49,0,1,0,0,47,0,-0.536601842960488,0,0,1,0,0,"1405009003012401"
39,5,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,0.200000002980232,181.699996948242,6,0,1,0,0,65,0,-0.418568922481174,1,1,1,1,1,"1405009003017501"
27.5,4,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,0.300000011920929,179.899993896484,41,0,1,0,0,32,0,-1.01228646085633,1,2,0,1,1,"1405009003017503"
83,7,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,0,181.699996948242,8,0,1,0,0,55,0,-0.418568922481174,0,0,0,1,1,"1405009003019301"
39.5,5,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,0.200000002980232,180.100006103516,41,0,1,0,0,26,0,-1.13031938133564,0,0,0,1,1,"1405009003048301"
41,7,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,0,182.600006103516,6,0,1,0,0,43,1,-0.418568922481174,0,0,1,1,1,"1405009003062801"
72,6,0,1,8,2011,14509003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6.34858989715576,33.8466987609863,4.59999990463257,185.899993896484,35,0,1,0,0,46,0,1.16001249899298,0,0,1,0,0,"1405009003068501"
25,4,3,1,3,2011,14510005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,10.5,30.6000003814697,10,0,1,0,0,44,0,-0.536601842960488,1,2,0,1,1,"1405010005001501"
100,7,0,1,11,2010,14510005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,2.09999990463257,41.4000015258789,60,0,1,0,0,64,0,-0.536601842960488,1,2,1,1,1,"1405010005011901"
69,6,0,1,11,2010,14510005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,2.09999990463257,41.0999984741211,60,0,1,0,0,42,0,0.979364623730455,1,2,1,0,0,"1405010005011905"
80.5,6,0,1,11,2010,14510005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,1.79999995231628,41.2999992370605,57,0,1,0,0,49,1,-0.536601842960488,1,1,1,0,0,"1405010005012301"
47.5,6,0,1,11,2010,14510005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,2.90000009536743,38.7999992370605,28,0,1,0,0,32,0,-0.418568922481174,1,1,1,0,0,"1405010005012303"
51.5,6,4,1,11,2010,14510005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,2.29999995231628,41.5999984741211,60,0,1,0,0,35,0,-1.13031938133564,0,0,1,0,0,"1405010005014201"
36,5,30,1,2,2011,14510005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,0.100000001490116,2.90000009536743,10,0,1,0,0,50,0,0.979364623730455,1,2,0,1,1,"1405010005018802"
109,7,9,1,11,2010,14510005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,0.800000011920929,43.7000007629395,53,0,1,0,0,27,0,-0.418568922481174,1,2,1,0,0,"1405010005020001"
80,6,40,1,11,2010,14510005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.36029005050659,32.7177391052246,0.200000002980232,43.7999992370605,51,0,1,0,0,83,0,-0.536601842960488,0,0,1,0,0,"1405010005020901"
