"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region1","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"2151000105",23.5,3,0,3,2011,"2150001",0,1,0,0,1.2457377910614,34.2635726928711,0.1463,20.2532,32,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1,1
"2151000106",38,5,0,3,2011,"2150001",0,1,0,0,1.2457377910614,34.2635726928711,0.0851,20.043,28,0,0,0,0,59,0,1,0,0,0,0,1,3,0,1,1
"2151000109",81,6,0,9,2011,"2150001",0,1,0,0,1.2457377910614,34.2635726928711,0.0807,20.0971,28,0,0,0,0,42,0,0,0,1,0,0,1,2,0,1,1
"2151000110",35.5,4,0,9,2011,"2150001",0,1,0,0,1.2457377910614,34.2635726928711,0.2175,19.9558,31,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,1
"2153000202",67,5,1,10,2010,"2150002",0,1,0,0,1.2184237241745,34.2704315185547,5.4877,22.6386,60,0,0,0,0,30,0,1,0,0,0,0,1,1,1,1,1
"2153000203",66,6,1,4,2011,"2150002",0,1,0,0,1.2184237241745,34.2704315185547,5.3454,22.4977,60,0,0,0,0,38,0,1,0,0,0,0,1,1,1,1,1
"2153000204",41,4,1,4,2011,"2150002",0,1,0,0,1.2184237241745,34.2704315185547,5.6055,22.7735,60,0,0,0,0,57,0,1,0,0,0,0,0,0,1,1,1
"2153000206",36.5,6,1,10,2010,"2150002",0,1,0,0,1.2184237241745,34.2704315185547,5.3314,22.4161,60,0,0,0,0,44,0,1,0,1,0,0,0,0,1,1,1
"2153000207",50.5,5,1,10,2010,"2150002",0,1,0,0,1.2184237241745,34.2704315185547,5.3896,22.6339,60,0,0,0,0,67,0,1,0,0,0,0,1,1,1,1,1
"2153000208",22.5,2,1,10,2010,"2150002",0,1,0,0,1.2184237241745,34.2704315185547,5.3143,22.628,60,0,0,0,0,70,0,0,0,0,0,0,0,0,1,1,1
"2153000209",64,6,1,4,2011,"2150002",0,1,0,0,1.2184237241745,34.2704315185547,5.3453,22.4976,60,0,0,0,0,56,0,1,0,0,0,0,1,2,1,1,1
"2153000211",71,6,1,10,2010,"2150002",0,1,0,0,1.2184237241745,34.2704315185547,5.2082,22.4654,60,0,0,0,0,60,0,1,0,0,0,0,1,1,1,1,1
"2153000401",55,5,1,7,2011,"2150004",0,1,0,0,1.15165543556213,34.261589050293,6.2555,12.5538,60,0,1,0,0,71,0,1,0,0,0,0,1,1,1,1,1
"2153000405",42,7,1,1,2011,"2150004",0,1,0,0,1.15165543556213,34.261589050293,6.3895,12.8105,60,0,1,0,0,59,0,1,0,0,0,0,0,0,1,1,1
"2153000406",74,5,1,7,2011,"2150004",0,1,0,0,1.15165543556213,34.261589050293,6.007,12.7785,60,0,1,0,0,41,0,1,0,0,0,0,1,1,1,1,1
"2153000408",45.5,4,1,1,2011,"2150004",0,1,0,0,1.15165543556213,34.261589050293,6.286,12.7183,60,0,1,0,0,64,0,1,0,0,0,0,0,0,1,1,1
"2153000409",39,5,1,1,2011,"2150004",0,1,0,0,1.15165543556213,34.261589050293,6.2003,12.86,60,0,1,0,0,52,0,1,0,0,0,0,1,1,1,1,1
"2153000410",40,7,1,1,2011,"2150004",0,1,0,0,1.15165543556213,34.261589050293,6.3551,12.6865,60,0,1,0,0,56,0,1,0,0,0,0,0,0,0,1,1
"2153000411",16,2,1,7,2011,"2150004",0,1,0,0,1.15165543556213,34.261589050293,2.9127,9.826,57,0,1,0,0,33,0,0,0,0,0,0,0,0,1,1,1
"2153000601",25,4,1,11,2010,"2150006",0,1,0,0,1.27609848976135,34.3719062805176,10.934,28.5718,60,0,0,0,0,69,0,0,0,0,0,0,0,0,1,1,1
"2153000603",37.5,6,1,5,2011,"2150006",0,1,0,0,1.27609848976135,34.3719062805176,10.2071,27.8523,60,0,0,0,0,40,0,1,0,0,0,0,0,0,1,1,1
"2153000604",27,4,1,5,2011,"2150006",0,1,0,0,1.27609848976135,34.3719062805176,10.4113,28.3006,60,0,0,0,0,68,0,1,0,0,0,0,0,0,1,1,1
"2153000605",77,7,1,5,2011,"2150006",0,1,0,0,0.649369120597839,34.1515159606934,0.1391,5.4511,25,0,1,0,0,27,0,1,0,0,0,0,1,2,0,1,1
"2153000607",21.5,3,1,11,2010,"2150006",0,1,0,0,1.27609848976135,34.3719062805176,10.167,27.8901,60,0,0,0,0,60,0,0,0,0,0,0,0,0,1,1,1
"2153000608",38,5,1,5,2011,"2150006",0,1,0,0,1.27609848976135,34.3719062805176,9.7307,27.6752,60,0,0,0,0,50,0,1,0,0,0,0,1,1,1,1,1
"2153000609",35,4,1,11,2010,"2150006",0,1,0,0,1.27609848976135,34.3719062805176,9.9416,27.946,60,0,0,0,0,41,0,1,0,0,0,0,1,2,1,1,1
"2153000701",20.5,2,1,2,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.4864,29.735,3,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0
"2153000702",17.5,2,1,8,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.7711,29.5499,6,0,0,0,0,62,0,0,0,0,0,0,0,0,1,1,1
"2153000703",22.5,4,1,8,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,0.2981,30.8453,2,0,0,0,0,27,0,1,0,0,0,0,1,1,1,0,0
"2153000704",36,5,1,2,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.4644,29.7724,3,0,0,0,0,31,0,0,0,1,0,0,0,0,1,0,0
"2153000705",47,4,1,8,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.2542,30.1511,3,0,0,0,0,26,0,0,0,1,0,0,1,1,1,0,0
"2153000706",63.5,5,1,2,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.7948,29.4244,6,0,0,0,0,58,0,1,0,1,0,0,0,0,1,1,1
"2153000707",47.5,5,1,8,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.2364,30.0912,3,0,0,0,0,61,0,1,0,0,0,0,0,0,1,1,1
"2153000708",21.5,3,1,2,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.7529,29.5842,6,0,0,0,0,74,0,1,0,1,0,0,0,0,1,0,0
"2153000709",45.5,4,1,2,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.3994,30.0226,4,0,0,0,0,40,0,0,0,1,0,0,1,2,1,0,0
"2153000710",96,6,1,8,2011,"2150007",0,1,0,0,1.3747730255127,34.3019981384277,1.3312,29.9612,4,0,0,0,0,39,0,1,0,1,0,0,1,1,1,1,1
"2163000302",60,6,1,1,2011,"2160003",0,1,0,0,2.02890801429749,33.590747833252,17.1826,32.3952,10,0,0,0,0,33,0,1,0,1,1,0,1,1,1,0,0
"2163000307",46.5,6,1,1,2011,"2160003",0,1,0,0,2.02890801429749,33.590747833252,15.5341,33.0424,20,0,0,0,0,34,0,0,0,1,0,0,0,0,1,0,0
"2163000308",35.5,5,1,1,2011,"2160003",0,1,0,0,2.02890801429749,33.590747833252,16.0372,32.7161,19,0,1,0,0,61,0,1,0,1,0,0,0,0,1,0,0
"2163000310",60.5,7,1,7,2011,"2160003",0,1,0,0,2.0371253490448,33.4809303283691,17.9709,39.8216,15,0,0,0,0,30,0,1,0,1,0,0,1,1,0,1,1
"2173000902",29.5,4,1,4,2011,"2170009",0,1,0,0,1.12054681777954,34.0546684265137,4.9344,12.9389,35,0,1,0,0,48,0,0,0,0,0,0,0,0,1,1,1
"2173000903",31,5,1,10,2010,"2170009",0,1,0,0,1.12054681777954,34.0546684265137,5.054,13.5622,35,0,1,0,0,78,0,1,0,1,0,0,0,0,1,1,1
"2173000904",52,5,1,4,2011,"2170009",0,1,0,0,1.12054681777954,34.0546684265137,5.3876,13.3606,35,0,1,0,0,34,0,0,0,0,0,0,1,1,1,1,1
"2173000905",48.5,6,1,10,2010,"2170009",0,1,0,0,1.12054681777954,34.0546684265137,4.8071,13.3966,35,0,1,0,0,50,0,0,0,0,0,0,0,0,1,1,1
"2173000907",23,4,1,10,2010,"2170009",0,1,0,0,1.12054681777954,34.0546684265137,4.7138,12.994,35,0,1,0,0,32,0,1,0,1,0,0,1,1,1,1,1
"2173000908",36.5,5,1,4,2011,"2170009",0,1,0,0,1.12054681777954,34.0546684265137,5.0618,13.1712,35,0,1,0,0,51,0,1,0,1,1,0,1,4,1,1,1
"2173000909",43,5,1,10,2010,"2170009",0,1,0,0,1.12054681777954,34.0546684265137,5.3641,13.3902,35,0,1,0,0,75,0,1,0,0,0,0,0,0,1,1,1
"2173000912",39,5,1,10,2010,"2170009",0,1,0,0,1.12054681777954,34.0546684265137,4.696,12.9342,35,0,1,0,0,44,0,1,0,1,0,0,0,0,1,1,1
"2183003703",27.5,4,1,2,2011,"2180037",0,1,0,0,1.05403518676758,34.3706207275391,21.5502,23.1949,60,0,0,0,0,55,0,1,0,0,0,0,0,0,1,1,1
"2183003704",21.5,4,1,2,2011,"2180037",0,1,0,0,1.05403518676758,34.3706207275391,21.393,23.0612,60,0,0,0,0,64,0,1,0,0,0,0,0,0,1,1,1
"2183003705",93,7,1,2,2011,"2180037",0,1,0,0,1.05403518676758,34.3706207275391,21.019,22.7321,60,0,0,0,0,40,0,1,0,0,0,0,0,0,1,1,1
"2183003706",23.5,3,1,2,2011,"2180037",0,1,0,0,1.05403518676758,34.3706207275391,21.0086,22.6852,60,0,0,0,0,82,0,0,0,0,0,0,0,0,1,1,1
"2183003708",22,3,1,8,2011,"2180037",0,1,0,0,1.05403518676758,34.3706207275391,21.4295,23.0902,60,0,0,0,0,27,0,0,0,0,0,0,0,0,1,1,1
"2183003709",90,6,1,2,2011,"2180037",0,1,0,0,1.05403518676758,34.3706207275391,21.0113,22.725,60,0,0,0,0,51,0,1,0,1,0,0,1,1,1,1,1
"2183003710",85,6,1,8,2011,"2180037",0,1,0,0,1.05403518676758,34.3706207275391,21.3467,23.0482,60,0,0,0,0,71,0,1,0,0,0,0,1,1,1,1,1
"2193000301",25,4,1,5,2011,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.1579,13.3736,33,0,1,0,0,49,0,0,0,0,0,0,0,0,1,0,0
"2193000302",30.5,4,1,11,2010,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.504,13.3988,33,0,1,0,0,85,0,0,0,0,0,0,0,0,1,0,0
"2193000303",37,6,1,5,2011,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.6577,13.5564,33,0,1,0,0,31,0,1,0,0,1,0,1,1,1,0,0
"2193000304",49.5,5,1,11,2010,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.673,13.8271,33,0,1,0,0,42,0,0,0,1,0,0,0,0,1,0,0
"2193000306",52.5,5,1,5,2011,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.0974,13.515,33,0,1,0,0,31,0,1,0,1,0,0,1,1,1,1,1
"2193000307",48,6,1,5,2011,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.2762,13.2439,33,0,1,0,0,53,0,1,0,1,0,0,1,1,1,1,1
"2193000308",35.5,6,1,11,2010,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.2613,13.6646,33,0,1,0,0,33,0,1,0,0,0,0,0,0,1,0,0
"2193000309",84,7,1,11,2010,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.689,13.5294,33,0,1,0,0,47,0,1,1,1,0,0,1,3,0,1,1
"2193000310",47,6,1,11,2010,"2190003",0,1,0,0,1.19971585273743,34.1584243774414,2.0728,12.8645,33,0,1,0,0,38,0,1,0,0,0,0,0,0,1,1,1
"2203000102",40,5,1,6,2011,"2200001",0,1,0,0,1.33163118362427,34.6608619689941,0.7212,66.3464,31,0,0,0,0,26,0,1,0,0,0,0,0,0,1,0,0
"2203000103",81,6,1,12,2010,"2200001",0,1,0,0,1.33163118362427,34.6608619689941,0.2685,65.4402,15,0,0,0,0,36,0,0,0,0,0,0,0,0,1,1,1
"2203000104",64,6,1,12,2010,"2200001",0,1,0,0,1.33163118362427,34.6608619689941,0.5037,65.6469,21,0,0,0,0,70,0,0,0,0,0,0,0,0,1,0,0
"2203000107",36,5,1,12,2010,"2200001",0,1,0,0,1.33163118362427,34.6608619689941,1.0151,65.7695,35,0,0,0,0,30,0,1,0,0,0,0,0,0,1,1,1
"2203000108",40,3,1,6,2011,"2200001",0,1,0,0,1.33163118362427,34.6608619689941,0.5521,65.5695,9,0,0,0,0,68,0,0,0,0,0,0,0,0,1,0,0
"2203000109",62,5,1,12,2010,"2200001",0,1,0,0,1.33163118362427,34.6608619689941,0.2687,66.1662,24,0,0,0,0,80,0,0,0,0,0,0,0,0,1,1,1
"2203000110",76,6,1,6,2011,"2200001",0,1,0,0,1.33163118362427,34.6608619689941,0.0755,66.0439,13,0,0,0,0,40,0,1,0,0,0,1,1,4,1,1,1
"2213000601",25.5,5,1,9,2011,"2210006",0,1,0,0,1.01852333545685,34.0729484558105,6.8238,13.3325,35,0,1,0,0,36,0,0,0,0,0,0,0,0,1,1,0
"2213000602",63,5,1,3,2011,"2210006",0,1,0,0,1.01852333545685,34.0729484558105,8.1894,16.416,35,0,1,0,0,35,0,0,0,1,0,0,1,1,1,0,0
"2213000603",54,4,1,3,2011,"2210006",0,1,0,0,1.01852333545685,34.0729484558105,7.0606,15.5704,31,0,1,0,0,79,0,1,0,0,0,0,0,0,1,1,1
"2213000604",65,6,1,3,2011,"2210006",0,1,0,0,1.01852333545685,34.0729484558105,8.2447,16.4362,35,0,1,0,0,60,0,0,0,0,0,0,0,0,1,1,1
"2213000607",41.5,4,1,3,2011,"2210006",0,1,0,0,1.01852333545685,34.0729484558105,7.6054,15.8817,33,0,1,0,0,51,0,1,0,0,0,0,0,0,1,1,1
"2213000608",33,4,1,9,2011,"2210006",0,1,0,0,1.01852333545685,34.0729484558105,7.8693,16.1364,35,0,1,0,0,32,0,1,0,1,0,0,1,1,0,1,1
"2213000609",38.5,4,1,9,2011,"2210006",0,1,0,0,1.01852333545685,34.0729484558105,8.2982,16.4921,35,0,1,0,0,56,0,1,0,1,0,0,0,0,1,0,0
"2213000610",44.5,5,1,3,2011,"2210006",0,1,0,0,1.01852333545685,34.0729484558105,7.6691,15.7758,35,0,1,0,0,54,0,1,0,1,0,0,0,0,0,1,1
"2223002201",87.5,6,1,1,2011,"2220022",0,1,0,0,1.03577780723572,33.3878631591797,20.5546,34.8784,25,0,1,0,0,55,0,1,0,1,0,0,0,0,1,0,0
"2223002203",45.5,4,1,1,2011,"2220022",0,1,0,0,1.03577780723572,33.3878631591797,22.9462,37.4993,44,0,1,0,0,70,0,0,0,0,0,0,0,0,1,0,0
"2223002205",47.5,5,1,1,2011,"2220022",0,1,0,0,1.03577780723572,33.3878631591797,20.9476,35.9348,32,0,1,0,0,31,0,0,0,1,0,0,1,1,1,0,0
"2223002206",53,6,1,1,2011,"2220022",0,1,0,0,1.03577780723572,33.3878631591797,22.529,37.265,40,0,1,0,0,29,0,1,0,1,0,0,1,1,0,1,1
"2223002207",30,5,1,7,2011,"2220022",0,1,0,0,1.03577780723572,33.3878631591797,22.6199,37.2395,46,0,1,0,0,40,0,1,0,0,0,0,0,0,1,1,1
"2223002208",59.5,5,1,1,2011,"2220022",0,1,0,0,1.03577780723572,33.3878631591797,22.8197,37.508,44,0,1,0,0,30,0,0,0,1,0,0,1,1,1,0,0
"2223002209",59.5,7,1,7,2011,"2220022",0,1,0,0,1.03577780723572,33.3878631591797,21.42,35.5392,35,0,1,0,0,46,0,1,0,1,0,0,1,2,1,1,1
"2223002210",87.5,7,1,7,2011,"2220022",0,1,0,0,1.03577780723572,33.3878631591797,20.7426,35.9933,32,0,1,0,0,72,0,1,0,1,0,0,1,1,0,1,1
"2223002601",60,5,1,11,2010,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,24.6997,37.2611,35,0,1,0,0,28,0,0,0,0,0,0,0,0,1,0,0
"2223002602",37.5,4,1,11,2010,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,24.5781,37.3047,35,0,1,0,0,41,0,1,0,1,0,0,0,0,1,1,1
"2223002603",76,6,1,5,2011,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,23.5579,33.8306,33,0,1,0,0,61,0,1,0,1,0,0,0,0,0,1,1
"2223002604",17.5,2,1,5,2011,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,23.6949,35.2226,35,0,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0
"2223002606",65.5,6,1,5,2011,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,23.6025,35.6335,35,0,1,0,0,42,0,1,0,1,0,0,1,1,1,0,0
"2223002608",88,6,1,5,2011,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,23.7093,35.9638,35,0,1,0,0,43,0,1,0,1,0,0,1,1,0,1,1
"2223002609",64,5,1,11,2010,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,24.0281,36.4824,35,0,1,0,0,32,0,0,0,0,0,0,1,1,1,1,1
"2223002610",38,4,1,11,2010,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,23.6961,35.9658,35,0,1,0,0,48,0,1,0,1,0,0,1,1,1,0,0
"2223002611",20.5,3,1,11,2010,"2220026",0,1,0,0,1.08883786201477,33.4021606445312,23.6441,35.5275,35,0,1,0,0,74,0,0,0,0,0,0,0,0,1,0,0
"2233001101",22.5,3,1,1,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.3768,21.4931,39,0,1,0,0,61,0,0,0,0,0,0,0,0,1,1,1
"2233001102",17.5,2,1,7,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.493,21.8797,38,0,1,0,0,60,0,0,0,1,0,0,0,0,1,1,1
"2233001103",28,5,1,7,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,14.3105,22.3644,35,0,1,0,0,40,0,0,0,0,0,0,1,1,1,1,1
"2233001104",12.5,3,1,1,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.4542,21.592,39,0,1,0,0,67,0,0,0,0,0,0,0,0,1,0,0
"2233001105",43,6,1,7,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.4736,21.3118,40,0,1,0,0,41,0,0,0,0,0,0,0,0,1,0,0
"2233001106",36,4,1,1,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.4431,21.9055,38,0,1,0,0,76,0,1,0,0,0,0,0,0,1,1,1
"2233001107",40.5,4,1,7,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.2369,21.0122,42,0,1,0,0,35,0,1,0,0,0,0,1,1,1,1,1
"2233001108",45.5,5,1,7,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.5078,20.9501,38,0,1,0,0,70,0,1,0,0,0,0,0,0,1,1,1
"2233001109",25.5,4,1,1,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.2487,21.0452,42,0,1,0,0,28,0,0,0,0,0,0,0,0,1,1,1
"2233001110",35.5,5,1,1,2011,"2230011",0,1,0,0,0.825316965579987,34.2723846435547,13.1668,21.3597,41,0,1,0,0,60,0,1,0,1,0,0,1,1,1,1,1
"2233001402",26.5,4,1,5,2011,"2230014",0,1,0,0,0.802708446979523,34.3096466064453,14.1978,17.942,35,0,1,0,0,36,0,0,0,0,0,0,1,1,1,1,1
"2233001403",28.5,4,1,5,2011,"2230014",0,1,0,0,0.802708446979523,34.3096466064453,15.2761,18.4162,35,0,1,0,0,55,0,0,0,0,0,0,0,0,1,1,1
"2233001404",15.5,3,1,11,2010,"2230014",0,1,0,0,0.802708446979523,34.3096466064453,15.2802,18.3331,35,0,1,0,0,68,0,0,0,0,0,0,0,0,1,1,1
"2233001406",25.5,4,1,11,2010,"2230014",0,1,0,0,0.802708446979523,34.3096466064453,13.9981,17.6223,35,0,1,0,0,50,0,0,0,0,0,0,0,0,1,0,0
"2233001407",49,5,1,11,2010,"2230014",0,1,0,0,0.802708446979523,34.3096466064453,14.7284,17.947,35,0,1,0,0,40,0,1,0,0,0,0,0,0,1,1,1
"2233001408",47,4,1,11,2010,"2230014",0,1,0,0,0.802708446979523,34.3096466064453,13.8936,17.6863,35,0,1,0,0,39,0,0,0,1,0,0,0,0,1,0,0
"2233001410",74,7,1,11,2010,"2230014",0,1,0,0,0.802708446979523,34.3096466064453,14.6903,17.9848,35,0,1,0,0,31,0,1,0,1,0,0,0,0,1,0,0
"2233001803",89,7,1,2,2011,"2230018",0,1,0,0,0.883820950984955,34.3841171264648,21.5646,27.5927,35,0,1,0,0,39,0,1,0,0,1,0,1,2,0,1,1
"2233001804",31,4,1,8,2011,"2230018",0,1,0,0,0.883820950984955,34.3841171264648,20.7685,26.8046,35,0,1,0,0,63,0,0,0,0,0,0,0,0,1,1,1
"2233001805",22.5,3,1,2,2011,"2230018",0,1,0,0,0.883820950984955,34.3841171264648,21.5268,27.4671,35,0,1,0,0,66,0,0,0,0,0,0,0,0,1,1,1
"2233001806",30,4,1,2,2011,"2230018",0,1,0,0,0.883820950984955,34.3841171264648,20.7956,27.1297,35,0,1,0,0,61,0,1,0,0,0,0,0,0,1,1,1
"2233001807",19.5,4,1,8,2011,"2230018",0,1,0,0,0.883820950984955,34.3841171264648,20.4217,26.5074,35,0,1,0,0,48,0,1,0,0,0,0,0,0,1,1,1
"2233001808",17.5,3,1,2,2011,"2230018",0,1,0,0,0.883820950984955,34.3841171264648,21.516,27.743,35,0,1,0,0,81,0,1,0,0,0,0,1,1,1,1,1
"2233001809",49.5,5,1,8,2011,"2230018",0,1,0,0,0.883820950984955,34.3841171264648,20.4643,26.6759,35,0,1,0,0,47,0,1,0,1,0,0,1,1,1,1,1
"2233001810",67,6,1,8,2011,"2230018",0,1,0,0,0.883820950984955,34.3841171264648,21.0446,27.346,35,0,1,0,0,63,0,1,0,0,0,0,0,0,1,1,1
"2233002201",47,4,1,6,2011,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,18.6748,24.4624,35,0,1,0,0,41,0,0,0,1,0,0,1,1,1,1,1
"2233002202",29,4,1,12,2010,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,19.277,24.9089,35,0,1,0,0,55,0,0,0,0,0,0,0,0,1,0,0
"2233002203",72.5,6,1,6,2011,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,19.1499,24.9196,35,0,1,0,0,47,0,1,0,0,0,0,1,1,1,1,1
"2233002204",31,4,1,12,2010,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,19.0887,24.6211,35,0,1,0,0,57,0,1,0,0,0,0,0,0,1,1,1
"2233002205",44,7,1,6,2011,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,18.877,24.3132,35,0,1,0,0,42,0,1,0,0,0,0,1,1,1,1,1
"2233002206",36,4,1,6,2011,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,18.6556,24.1706,35,0,1,0,0,64,0,1,0,0,0,0,0,0,1,1,1
"2233002207",31,4,1,12,2010,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,18.5007,24.131,35,0,1,0,0,58,0,0,0,0,0,0,0,0,1,1,1
"2233002208",71,6,1,12,2010,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,18.7202,24.4467,35,0,1,0,0,44,0,1,0,1,0,0,1,1,1,1,1
"2233002209",75,6,1,6,2011,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,18.5535,24.3984,35,0,1,0,0,51,0,1,0,0,0,0,0,0,0,1,1
"2233002210",47,6,1,12,2010,"2230022",0,1,0,0,0.808688759803772,34.3362693786621,19.1133,24.5956,35,0,1,0,0,55,0,1,0,1,0,0,0,0,1,1,1
"2233002601",27,5,1,3,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,21.5874,28.2628,36,0,1,0,0,51,0,1,0,1,0,0,0,0,1,1,1
"2233002602",52,5,1,9,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,20.4273,27.1724,35,0,1,0,0,49,0,0,0,1,0,0,0,0,1,1,1
"2233002603",21.5,3,1,3,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,21.5321,27.9143,35,0,1,0,0,56,0,0,0,0,0,0,0,0,1,1,1
"2233002604",85,6,1,9,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,21.4982,27.9458,35,0,1,0,0,56,0,1,0,0,0,0,1,2,1,1,1
"2233002605",20.5,3,1,3,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,21.5074,27.8099,35,0,1,0,0,75,0,0,0,0,0,0,0,0,1,1,1
"2233002607",54,4,1,3,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,21.7198,28.1949,36,0,1,0,0,65,0,0,0,0,0,0,0,0,1,0,0
"2233002608",29,4,1,3,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,21.4109,27.8075,35,0,1,0,0,23,0,0,0,0,0,0,0,0,1,1,1
"2233002609",37,5,1,9,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,21.6494,28.1861,36,0,1,0,0,54,0,1,0,1,0,0,1,4,1,1,1
"2233002610",60,6,1,3,2011,"2230026",0,1,0,0,0.857629358768463,34.3664779663086,21.5944,27.958,35,0,1,0,0,92,0,1,0,0,0,0,1,2,0,1,1
"2233002901",42.5,4,1,7,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,18.6796,26.419,35,0,1,0,0,31,0,1,0,0,0,0,0,0,1,1,1
"2233002902",38,4,1,7,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,18.2769,25.2086,35,0,1,0,0,47,0,1,0,0,0,0,0,0,1,1,1
"2233002903",42,5,1,1,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,17.8697,25.8808,36,0,1,0,0,29,0,0,0,0,0,0,0,0,1,0,0
"2233002904",24.5,4,1,1,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,19.0161,26.3889,35,0,1,0,0,51,0,1,0,0,0,0,0,0,1,1,1
"2233002905",30,4,1,1,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,18.6655,25.8467,35,0,1,0,0,30,0,1,0,1,0,0,1,1,1,1,1
"2233002906",19.5,4,1,1,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,19.7685,27.1528,35,0,1,0,0,32,0,0,0,0,0,0,0,0,1,1,1
"2233002908",34.5,5,1,1,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,17.861,25.8571,36,0,1,0,0,61,0,0,0,0,0,0,0,0,1,1,1
"2233002909",37.5,5,1,7,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,19.4541,26.9233,35,0,1,0,0,52,0,1,0,0,0,0,1,1,1,1,1
"2233002910",63.5,6,1,7,2011,"2230029",0,1,0,0,0.869543254375458,34.3812675476074,18.6693,26.0635,35,0,1,0,0,51,0,1,0,0,0,0,0,0,1,1,1
"2243001302",52.5,6,1,7,2011,"2240013",0,1,0,0,0.961448907852173,33.5919456481934,13.7289,24.1081,28,0,1,0,0,43,0,1,0,1,0,0,1,1,1,1,1
"2243001303",34.5,5,1,1,2011,"2240013",0,1,0,0,0.961448907852173,33.5919456481934,13.8205,23.8921,30,0,1,0,0,70,0,0,0,0,0,0,0,0,1,1,1
"2243001304",21,2,1,1,2011,"2240013",0,1,0,0,0.961448907852173,33.5919456481934,14.1816,23.5563,32,0,1,0,0,71,0,0,0,1,0,0,0,0,1,1,1
