"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region1","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron"
"3023000501",15.5,5,1,2,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,6.65,19.33,20,0,1,0,0,23,0,0,0,0,0,0,0,0,1,0,0
"3023000502",34.5,5,1,2,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,4.32,18.89,35,0,1,0,0,39,1,0,0,0,0,0,0,0,1,0,0
"3023000503",54,6,1,2,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,5.74,20.45,30,0,1,0,0,38,0,1,0,1,0,0,1,1,0,1,1
"3023000504",31.5,5,1,2,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,4.33,18.38,33,0,1,0,0,46,1,1,0,0,0,0,0,0,1,0,0
"3023000505",40.5,5,1,2,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,4.05,17.9,33,1,0,0,0,41,0,1,0,1,0,0,0,0,1,0,0
"3023000506",45.5,6,1,7,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,5.96,20.33,30,0,1,0,0,53,0,1,0,1,0,0,1,1,1,0,0
"3023000507",66,7,1,7,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,5.97,19.31,27,0,1,0,0,52,1,0,0,1,0,0,0,0,1,0,0
"3023000508",31.5,4,1,7,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,4.14,17.16,30,1,0,0,0,33,0,0,0,1,0,0,0,0,1,0,0
"3023000509",41,4,1,7,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,5.83,19.47,27,0,1,0,0,48,0,1,0,1,0,0,0,0,1,0,0
"3023000510",66,6,1,7,2010,"3020005",0,0,1,0,2.42946004867554,32.8906021118164,4.24,20.3,24,0,1,0,0,46,0,1,0,1,0,0,1,1,1,1,1
"3023000801",35.5,5,1,5,2010,"3020008",0,0,1,0,2.42460107803345,32.851692199707,13.6,20.6,35,0,1,0,0,45,1,1,0,1,0,0,0,0,1,0,0
"3023000802",6.5,3,1,11,2009,"3020008",0,0,1,0,2.42460107803345,32.851692199707,11.57,19.3,40,0,1,0,0,73,0,0,0,0,0,0,0,0,1,0,0
"3023000803",37.5,4,1,11,2009,"3020008",0,0,1,0,2.42460107803345,32.851692199707,11.97,20.12,36,0,1,0,0,33,0,1,0,1,0,0,0,0,1,0,0
"3023000805",29,3,1,4,2010,"3020008",0,0,1,0,2.42460107803345,32.851692199707,10.52,19.93,13,0,1,0,0,85,0,1,0,0,0,0,0,0,1,0,0
"3023000806",28.5,5,1,11,2009,"3020008",0,0,1,0,2.42460107803345,32.851692199707,13.22,20.45,35,0,1,0,0,39,1,0,0,0,0,0,0,0,1,0,0
"3023000807",63,6,1,4,2010,"3020008",0,0,1,0,2.42460107803345,32.851692199707,12.97,19.84,38,0,1,0,0,39,1,1,0,1,0,0,1,1,0,1,1
"3023000808",36,6,1,4,2010,"3020008",0,0,1,0,2.42460107803345,32.851692199707,13.73,20.84,35,0,1,0,0,27,0,0,0,0,0,0,0,0,1,0,0
"3023000809",33.5,5,1,5,2010,"3020008",0,0,1,0,2.42460107803345,32.851692199707,12.2,20.15,36,0,1,0,0,42,0,0,0,0,0,0,0,0,1,0,0
"3023000811",46,6,1,4,2010,"3020008",0,0,1,0,2.42460107803345,32.851692199707,11.65,20.3,30,0,1,0,0,38,0,1,0,1,0,0,0,0,1,0,0
"3023001002",43.5,5,1,2,2010,"3020010",0,0,1,0,2.14705204963684,32.6508445739746,13.49,31.05,45,0,1,0,0,40,0,0,0,0,0,0,0,0,1,0,0
"3023001004",28.5,4,1,8,2010,"",0,0,1,0,2.14705204963684,32.6508445739746,13.08,30.73,47,0,1,0,0,28,0,1,0,1,0,0,1,2,1,0,0
"3023001006",22.5,4,1,2,2010,"3020010",0,0,1,0,2.14705204963684,32.6508445739746,13.39,30.42,37,0,1,0,0,47,0,0,0,1,0,0,0,0,1,0,0
"3023001007",19.5,4,1,2,2010,"3020010",0,0,1,0,2.14705204963684,32.6508445739746,13.65,29.83,13,0,1,0,0,38,1,0,0,1,0,0,0,0,1,0,0
"3023001008",23,4,1,8,2010,"3020010",0,0,1,0,2.14705204963684,32.6508445739746,13.5,29.75,13,0,1,0,0,51,0,1,0,1,0,0,1,1,1,1,1
"3023001009",36,6,1,8,2010,"3020010",0,0,1,0,2.14705204963684,32.6508445739746,12.81,30.08,35,0,1,0,0,26,1,0,0,0,0,0,0,0,1,0,0
"3023001010",45.5,5,1,8,2010,"3020010",0,0,1,0,2.14705204963684,32.6508445739746,13.4,29.14,31,0,1,0,0,28,1,0,0,1,0,0,0,0,1,0,0
"3023001304",82,7,1,11,2009,"3020013",0,0,1,0,2.02559494972229,32.7174186706543,0.02,35.41,50,0,1,0,0,38,0,0,0,1,0,1,1,1,1,1,1
"3023001305",39,5,1,11,2009,"3020013",0,0,1,0,2.02559494972229,32.7174186706543,0.12,35.43,52,0,1,0,0,33,1,0,0,1,0,0,0,0,1,0,0
"3023001306",47.5,6,1,11,2009,"3020013",0,0,1,0,2.02559494972229,32.7174186706543,0.24,36.2,55,0,1,0,0,37,1,0,0,1,0,0,0,0,1,0,0
"3023001307",37,6,1,11,2009,"",0,0,1,0,1.85034799575806,32.7078704833984,13.92,50.55,33,0,1,0,0,62,1,1,0,1,0,0,0,0,1,0,0
"3023001310",41.5,5,1,5,2010,"",0,0,1,0,2.29922199249268,32.7220840454102,1.48,21.66,35,0,0,0,0,63,0,1,0,1,0,0,1,1,1,1,1
"3023001312",42,5,1,5,2010,"3020013",0,0,1,0,2.02559494972229,32.7174186706543,0.1,36.76,51,0,1,0,0,30,0,1,0,1,0,0,1,1,1,0,0
"3023001313",47,6,1,5,2010,"3020013",0,0,1,0,2.02559494972229,32.7174186706543,0.49,35.23,50,0,1,0,0,36,0,1,0,0,1,0,1,1,0,1,1
"3023001601",64,6,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,2.19,71.99,3,0,1,0,0,73,1,1,0,1,0,0,1,1,1,1,1
"3023001602",35,4,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,1.03,75.19,33,0,1,0,0,30,0,1,0,1,0,0,0,0,1,0,0
"3023001603",65,6,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,2,75.51,31,0,1,0,0,47,1,1,0,1,0,0,1,2,1,0,0
"3023001604",34.5,4,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,1.32,75.44,38,0,1,0,0,43,0,1,0,1,0,0,0,0,1,0,0
"3023001605",36,6,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,0.97,75.13,33,0,1,0,0,43,0,1,0,1,0,0,1,1,1,1,1
"3023001606",40,5,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,1.98,75.57,31,0,1,0,0,50,1,1,0,1,0,0,1,1,1,1,1
"3023001607",37.5,4,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,2.01,75.74,33,0,1,0,0,28,0,1,0,1,0,0,0,0,1,0,0
"3023001608",30.5,5,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,3.26,74.68,12,0,1,0,0,35,0,1,0,1,0,0,0,0,1,0,0
"3023001609",52.5,6,1,4,2010,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,1.02,75.04,31,0,1,0,0,61,0,1,0,0,1,0,1,1,1,0,0
"3023001610",38,5,1,11,2009,"3020016",0,0,1,0,1.83483397960663,32.3841743469238,2.89,75.06,13,0,1,0,0,68,1,1,1,1,0,0,1,2,0,1,1
"3023001812",43,5,1,12,2009,"3020018",0,0,1,0,1.67746794223785,32.3701286315918,0.9,73.59,8,0,1,0,0,34,0,1,0,1,0,0,1,1,1,1,1
"3023003503",40,7,1,12,2009,"3020035",0,0,1,0,1.90533494949341,32.371997833252,0.55,70.54,56,1,0,0,0,43,0,1,0,1,0,0,0,0,0,1,1
"3023003504",37.5,6,1,12,2009,"3020035",0,0,1,0,1.90533494949341,32.371997833252,0.89,70.87,59,1,0,0,0,75,1,0,0,0,0,0,0,0,1,0,0
"3023003505",41,5,1,12,2009,"3020035",0,0,1,0,1.90533494949341,32.371997833252,0.38,70.22,56,1,0,0,0,62,0,1,0,1,0,0,0,0,1,0,0
"3023003506",37.5,5,1,12,2009,"3020035",0,0,1,0,1.90533494949341,32.371997833252,2.97,67.74,21,0,1,0,0,53,0,1,0,0,0,0,0,0,1,0,0
"3023003507",64,6,1,6,2010,"3020035",0,0,1,0,1.90533494949341,32.371997833252,0.1,70.28,52,1,0,0,0,62,1,1,0,1,0,0,1,1,0,1,1
"3023003508",74,6,1,6,2010,"",0,0,1,0,1.74660897254944,32.1670837402344,1.93,49.1,41,1,0,1,0,52,0,1,0,0,1,0,0,0,1,1,1
"3023003510",40,6,1,6,2010,"3020035",0,0,1,0,1.90533494949341,32.371997833252,0.04,71.13,51,1,0,0,0,28,0,1,0,0,0,0,0,0,1,0,0
"3023003512",65,6,1,6,2010,"3020035",0,0,1,0,1.90533494949341,32.371997833252,0.47,70.66,51,1,0,0,0,58,1,0,0,1,0,0,1,1,1,1,1
"3031000202",43,6,0,2,2010,"3030002",0,0,1,0,3.00683903694153,30.913631439209,1.1,2.59,42,1,0,0,0,50,1,1,0,1,0,0,1,3,0,0,0
"3031000204",66,7,0,2,2010,"",0,0,1,0,3.01250696182251,30.913366317749,1.35,2.31,42,1,0,0,0,50,0,1,1,0,1,1,1,3,0,1,1
"3031000205",48,5,0,2,2010,"3030002",0,0,1,0,3.00683903694153,30.913631439209,0.87,2.54,40,1,0,0,0,50,0,1,0,1,0,0,1,3,0,1,1
"3031000206",54,5,0,2,2010,"3030002",0,0,1,0,3.00683903694153,30.913631439209,1.2,2.36,42,1,0,0,0,34,0,1,0,1,0,0,1,2,0,0,0
"3031000207",45,5,0,2,2010,"3030002",0,0,1,0,3.00683903694153,30.913631439209,1.14,2.48,42,1,0,0,0,35,0,1,0,1,0,0,1,1,0,0,0
"3031000210",47,5,0,8,2010,"3030002",0,0,1,0,3.00683903694153,30.913631439209,1.13,2.65,42,1,0,0,0,57,0,1,0,0,0,0,0,0,1,0,0
"3031000211",46,5,0,8,2010,"3030002",0,0,1,0,3.00683903694153,30.913631439209,1.16,2.62,42,1,0,0,0,60,0,1,0,1,0,0,1,1,1,0,0
"3031000213",36,6,0,8,2010,"3030002",0,0,1,0,3.00683903694153,30.913631439209,1.04,2.77,42,1,0,0,0,57,0,1,0,1,0,0,1,1,1,0,0
"3031000214",46,6,0,8,2010,"3030002",0,0,1,0,3.00683903694153,30.913631439209,0.94,2.72,42,1,0,0,0,59,0,1,0,0,1,0,1,4,0,1,1
"3033000601",45,6,1,9,2009,"3030006",0,0,1,0,3.09229302406311,30.889102935791,2.14,9.76,50,1,0,0,0,57,1,0,0,1,0,0,0,0,0,0,0
"3033000602",27.5,5,1,9,2009,"3030006",0,0,1,0,3.09229302406311,30.889102935791,1.96,9.63,52,1,0,0,0,48,1,0,0,0,0,0,0,0,1,0,0
"3033000604",23.5,5,1,9,2009,"3030006",0,0,1,0,3.09229302406311,30.889102935791,1.71,9.52,49,1,0,0,0,46,1,0,0,0,0,0,1,2,1,0,0
"3033000605",34.5,6,1,3,2010,"3030006",0,0,1,0,3.09229302406311,30.889102935791,2.23,9.74,52,1,0,0,0,37,0,0,0,0,0,0,0,0,1,0,0
"3033000606",34,5,1,3,2010,"",0,0,1,0,3.0139000415802,31.3441505432129,40.19,45.73,38,0,1,0,0,39,0,1,0,0,0,0,0,0,1,0,0
"3033000607",56,6,1,9,2009,"3030006",0,0,1,0,3.09229302406311,30.889102935791,1.82,9.34,52,1,0,0,0,38,0,1,0,1,0,0,0,0,1,0,0
"3033000608",39,6,1,3,2010,"3030006",0,0,1,0,3.09229302406311,30.889102935791,2.02,9.47,52,1,0,0,0,61,0,1,0,1,0,0,0,0,1,0,0
"3033000609",50.5,5,1,9,2009,"3030006",0,0,1,0,3.09229302406311,30.889102935791,2.23,9.74,52,1,0,0,0,26,0,1,0,1,0,0,0,0,1,0,0
"3033000610",34.5,5,1,9,2009,"3030006",0,0,1,0,3.09229302406311,30.889102935791,2.1,9.97,50,1,0,0,0,45,0,0,0,1,0,0,0,0,1,0,0
"3033000901",57,5,1,1,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.8,4.64,50,1,0,0,0,71,1,1,0,0,0,0,1,3,0,1,1
"3033000902",44,6,1,1,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.61,4.63,43,1,0,0,0,48,0,1,1,0,0,0,1,2,0,1,1
"3033000903",60,6,1,1,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.27,4.28,41,1,0,0,0,64,1,1,0,1,0,0,1,6,0,1,1
"3033000904",45,4,1,1,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.36,4.33,41,1,0,0,0,25,0,1,0,1,0,0,0,0,1,0,0
"3033000905",69,7,1,2,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.42,4.37,41,1,0,0,0,53,1,1,0,0,0,0,1,2,0,1,1
"3033000906",41,7,0,7,2010,"",0,0,1,0,3.06571292877197,30.9412212371826,3.59,4.4,50,1,0,0,0,23,1,0,0,0,0,0,1,1,1,0,0
"3033000907",29,5,1,7,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.5,4.53,44,1,0,0,0,70,1,0,0,0,0,0,0,0,1,0,0
"3033000908",49,5,1,7,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.66,4.65,43,1,0,0,0,34,1,1,0,0,0,0,1,1,1,0,0
"3033000909",42,6,1,7,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.39,4.36,41,1,0,0,0,69,1,0,0,0,0,0,1,1,1,1,1
"3033000910",88.5,7,1,7,2010,"3030009",0,0,1,0,3.06571292877197,30.9412212371826,3.34,4.28,41,1,0,0,0,52,0,1,1,1,1,0,1,4,0,1,1
"3033001501",77,5,1,8,2010,"3030015",0,0,1,0,2.61549806594849,31.1452007293701,1.22,15.13,35,0,1,0,0,54,0,0,0,1,0,0,0,0,1,0,0
"3033001504",13.5,4,1,2,2010,"3030015",0,0,1,0,2.61549806594849,31.1452007293701,0.36,13.76,35,0,1,0,0,56,1,0,0,0,0,0,0,0,1,0,0
"3033001505",56,5,1,8,2010,"",0,0,1,0,2.61549806594849,31.1452007293701,1.54,19.16,2,0,1,0,0,54,0,1,0,1,0,0,0,0,1,0,0
"3033001507",45.5,5,1,2,2010,"3030015",0,0,1,0,2.61549806594849,31.1452007293701,5.59,21.18,26,0,1,0,0,31,0,1,0,1,0,0,0,0,1,0,0
"3033001508",63,6,1,2,2010,"3030015",0,0,1,0,2.61549806594849,31.1452007293701,0.22,15.02,35,0,1,0,0,41,0,0,0,0,0,0,0,0,1,0,0
"3033001509",53,7,1,2,2010,"3030015",0,0,1,0,2.61549806594849,31.1452007293701,3.53,16.14,22,0,1,0,0,33,0,1,0,1,0,0,1,1,0,1,1
"3033001511",28.5,4,1,8,2010,"3030015",0,0,1,0,2.61549806594849,31.1452007293701,0.61,15.83,28,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,0
"3033001512",52,5,1,8,2010,"3030015",0,0,1,0,2.61549806594849,31.1452007293701,4.75,17.43,28,0,1,0,0,61,1,1,0,0,0,0,1,1,1,0,0
"3033001513",51.5,7,1,8,2010,"3030015",0,0,1,0,2.61549806594849,31.1452007293701,0.48,15.99,28,0,1,0,0,24,1,0,0,0,0,0,1,1,1,0,0
"3033003301",28.5,4,1,11,2009,"3030033",0,0,1,0,2.74137592315674,30.9613132476807,7.52,31.01,41,0,1,0,0,37,0,1,0,0,0,0,0,0,1,0,0
"3033003302",46,6,1,11,2009,"3030033",0,0,1,0,2.74137592315674,30.9613132476807,7.29,31.64,40,0,1,0,0,24,0,0,0,0,0,0,0,0,1,0,0
"3033003303",33.5,5,1,5,2010,"",0,0,1,0,2.78837108612061,30.9091682434082,11.97,28.21,49,0,1,0,0,40,0,1,0,1,0,0,1,1,1,0,0
"3033003304",44.5,5,1,5,2010,"3030033",0,0,1,0,2.74137592315674,30.9613132476807,6.68,31.42,45,0,1,0,0,54,1,0,0,0,0,0,0,0,1,0,0
"3033003306",39,5,1,11,2009,"3030033",0,0,1,0,2.74137592315674,30.9613132476807,6.94,31.35,45,0,1,0,0,35,0,1,0,1,0,0,1,1,1,0,0
"3033003307",44.5,6,1,11,2009,"3030033",0,0,1,0,2.74137592315674,30.9613132476807,6.13,29.58,45,0,1,0,0,36,0,1,0,1,0,0,0,0,1,0,0
"3033003308",50.5,6,1,11,2009,"3030033",0,0,1,0,2.74137592315674,30.9613132476807,6.25,31.47,50,0,1,0,0,30,0,1,0,1,1,0,0,0,1,0,0
"3033003309",24.5,4,1,5,2010,"3030033",0,0,1,0,2.74137592315674,30.9613132476807,6.66,31.16,46,0,1,0,0,54,0,0,0,0,0,0,1,1,1,0,0
"3033003311",44.5,6,1,5,2010,"3030033",0,0,1,0,2.74137592315674,30.9613132476807,6.23,31.3,50,0,1,0,0,38,0,1,0,1,0,0,1,1,1,0,0
"3041000201",41,5,0,7,2010,"3040002",0,0,1,0,2.76951503753662,32.2951393127441,0.23,1.86,14,0,1,0,0,34,0,1,0,0,0,0,1,2,0,1,1
"3041000202",54,6,0,9,2009,"",0,0,1,0,2.76146292686462,32.2359580993652,0.46,3.94,33,0,1,0,0,51,1,1,0,0,0,1,1,4,0,1,1
"3041000203",43,5,0,3,2010,"3040002",0,0,1,0,2.76951503753662,32.2951393127441,0.67,1.63,36,0,1,0,0,38,0,1,0,0,1,0,1,2,1,0,0
"3041000204",31,5,0,3,2010,"",0,0,1,0,2.76951503753662,32.2951393127441,2.46,4.83,37,0,1,0,0,39,0,1,0,1,0,0,1,2,1,0,0
"3041000205",39,5,0,9,2009,"3040002",0,0,1,0,2.76951503753662,32.2951393127441,0.42,2.14,15,0,1,0,0,61,0,1,0,0,0,0,1,2,0,1,1
"3041000207",36,6,0,9,2009,"3040002",0,0,1,0,2.76951503753662,32.2951393127441,0.31,2.03,15,0,1,0,0,46,0,1,0,0,0,0,1,1,0,0,0
"3041000208",45,5,0,9,2009,"3040002",0,0,1,0,2.76951503753662,32.2951393127441,0.23,2.13,19,0,1,0,0,70,0,1,1,1,0,0,1,2,0,1,1
"3041000209",45.5,4,0,3,2010,"",0,0,1,0,2.76951503753662,32.2951393127441,0.96,2.56,28,0,1,0,0,47,1,1,0,0,0,0,0,0,1,0,0
"3041000210",29,5,0,9,2009,"3040002",0,0,1,0,2.76951503753662,32.2951393127441,0.26,2.02,15,0,1,0,0,75,0,1,0,1,0,0,1,5,1,1,1
"3041000401",32,5,0,1,2010,"3040004",0,0,1,0,2.76196503639221,32.3320617675781,2.77,5.3,38,0,1,0,0,36,0,1,0,1,0,0,0,0,1,0,0
"3041000402",27,4,0,1,2010,"3040004",0,0,1,0,2.76196503639221,32.3320617675781,2.53,4.65,33,0,1,0,0,80,1,1,0,0,0,0,1,2,0,1,1
"3041000403",11.5,3,0,1,2010,"3040004",0,0,1,0,2.76196503639221,32.3320617675781,2.54,5.03,33,0,1,0,0,91,0,0,0,0,0,0,0,0,1,0,0
"3041000404",27.5,5,0,1,2010,"3040004",0,0,1,0,2.76196503639221,32.3320617675781,2.55,5.12,38,0,1,0,0,76,1,1,0,0,0,0,0,0,1,0,0
"3041000406",27.5,5,0,1,2010,"3040004",0,0,1,0,2.76196503639221,32.3320617675781,3.23,5.21,32,0,1,0,0,53,1,1,0,1,0,0,0,0,1,0,0
"3041000408",37.5,4,0,7,2010,"3040004",0,0,1,0,2.76196503639221,32.3320617675781,3.27,5.64,36,0,1,0,0,56,1,0,0,0,0,0,0,0,1,0,0
"3041000409",37.5,4,0,7,2010,"3040004",0,0,1,0,2.76196503639221,32.3320617675781,3.13,5.22,32,0,1,0,0,44,0,0,0,0,0,0,0,0,1,0,0
"3041000410",2,1,0,7,2010,"3040004",0,0,1,0,2.76196503639221,32.3320617675781,3.35,5.69,36,0,1,0,0,37,0,0,0,0,0,0,0,0,1,0,0
"3041000411",78,6,0,7,2010,"",0,0,1,0,2.76196503639221,32.3320617675781,2.62,4.77,32,0,1,0,0,32,0,1,0,1,0,0,1,2,0,1,1
"3041000701",58,6,1,4,2010,"",0,0,1,0,2.78554105758667,32.3996620178223,4.69,15.63,43,0,1,0,0,51,0,0,0,0,0,0,0,0,1,0,0
"3041000702",31.5,5,0,10,2009,"",0,0,1,0,2.77324104309082,32.3021507263184,1.46,3.15,35,0,1,0,0,26,0,1,0,0,0,0,1,1,1,0,0
"3041000703",67,7,1,10,2009,"",0,0,1,0,2.77324104309082,32.3021507263184,4.81,7.73,35,1,0,0,0,34,0,1,0,1,0,0,1,2,1,0,0
"3041000704",31.5,4,1,4,2010,"",0,0,1,0,2.79109597206116,32.414722442627,6.76,13.22,50,1,0,0,0,37,0,1,0,1,0,0,0,0,1,0,0
"3041000705",59.5,6,1,4,2010,"",0,0,1,0,2.78688597679138,32.4112701416016,6.01,16.3,32,0,1,0,0,35,0,1,0,1,0,0,1,1,1,0,0
"3041000706",28,5,0,10,2009,"",0,0,1,0,2.77324104309082,32.3021507263184,1.38,2.96,33,0,1,0,0,32,0,1,0,1,0,0,1,1,1,0,0
"3041000708",32.5,5,0,10,2009,"",0,0,1,0,2.77324104309082,32.3021507263184,5,7.43,35,1,0,0,0,22,0,1,0,0,0,0,1,1,1,0,0
"3041000710",31,6,0,4,2010,"",0,0,1,0,2.77324104309082,32.3021507263184,1.27,2.96,35,0,1,0,0,44,0,1,1,0,0,1,1,5,0,0,0
"3041000711",43.5,5,0,4,2010,"",0,0,1,0,2.8368399143219,32.4078254699707,3.36,14.58,41,1,0,0,0,49,0,1,0,1,0,0,0,0,1,0,0
"3043000901",29.5,4,1,2,2010,"3040009",0,0,1,0,2.81874704360962,32.2802124023438,4.12,5.6,16,0,1,0,0,68,1,1,0,0,0,0,0,0,1,0,0
"3043000902",27.5,5,1,2,2010,"",0,0,1,0,2.81874704360962,32.2802124023438,3.6,6.78,31,0,1,0,0,38,0,1,0,0,0,0,0,0,1,0,0
"3043000903",39.5,5,1,8,2010,"",0,0,1,0,2.98075389862061,32.3118438720703,13.26,18.2,5,0,1,0,0,41,0,0,0,1,0,0,0,0,1,0,0
"3043000904",20.5,4,1,2,2010,"3040009",0,0,1,0,2.81874704360962,32.2802124023438,6.31,6.14,31,0,1,0,0,65,0,1,0,0,0,0,0,0,1,0,0
"3043000905",36,5,1,2,2010,"3040009",0,0,1,0,2.81874704360962,32.2802124023438,3.15,4.71,22,0,1,0,0,70,1,1,0,1,0,0,1,1,1,0,0
"3043000906",32.5,5,1,8,2010,"",0,0,1,0,2.81874704360962,32.2802124023438,4.17,5.61,16,0,1,0,0,30,0,0,0,1,0,0,1,1,1,0,0
"3043000907",24.5,3,1,8,2010,"",0,0,1,0,2.87572193145752,32.3775596618652,3.76,12.41,3,0,1,0,0,48,1,0,0,0,0,0,0,0,1,0,0
"3043000909",31.5,5,1,8,2010,"3040009",0,0,1,0,2.81874704360962,32.2802124023438,4.74,5.7,24,0,1,0,0,59,0,0,0,1,0,0,1,1,1,0,0
"3043000910",34,4,1,2,2010,"3040009",0,0,1,0,2.81874704360962,32.2802124023438,3.45,4.69,20,0,1,0,0,84,1,0,0,1,0,0,0,0,1,0,0
"3043000911",30.5,5,1,8,2010,"3040009",0,0,1,0,2.81874704360962,32.2802124023438,3.26,5.49,18,0,1,0,0,57,0,1,0,1,0,0,0,0,1,0,0
"3043001401",20.5,4,1,12,2009,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,0.58,32.77,41,0,1,0,0,76,1,0,0,0,0,0,0,0,0,1,1
"3043001402",40.5,6,1,12,2009,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,1.06,32.48,54,0,1,0,0,34,0,1,0,1,0,0,1,1,1,0,0
"3043001403",27,5,1,12,2009,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,1.02,31.92,53,0,1,0,0,51,0,1,0,1,0,0,0,0,1,0,0
"3043001404",32,5,1,11,2009,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,1.28,32.58,56,0,1,0,0,80,1,0,0,0,0,0,0,0,1,0,0
"3043001405",22.5,4,1,12,2009,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,0.06,33.17,50,0,1,0,0,68,0,1,0,0,0,0,0,0,1,0,0
"3043001406",65,5,1,6,2010,"",0,0,1,0,2.50530600547791,32.3839073181152,1.08,32.74,45,0,1,0,0,30,0,1,0,1,0,0,1,3,1,0,0
"3043001407",24.5,5,1,6,2010,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,0.33,33.91,55,0,1,0,0,51,0,0,0,0,0,0,0,0,1,0,0
"3043001408",29,4,1,6,2010,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,0.02,33.76,51,0,1,0,0,57,0,1,0,1,0,0,1,2,1,1,1
"3043001409",53.5,6,1,6,2010,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,0.93,32.84,56,0,1,0,0,53,0,1,0,1,0,0,0,0,1,1,1
"3043001410",35,5,1,6,2010,"3040014",0,0,1,0,2.50530600547791,32.3839073181152,2.73,34.13,43,0,1,0,0,45,0,1,0,1,0,0,1,2,0,1,1
"3051000101",26.5,4,1,2,2010,"",0,0,1,0,3.36475396156311,33.0603523254395,6.69,22.97,0,0,0,0,0,35,0,1,0,1,0,0,0,0,1,0,0
"3051000103",15.5,3,1,8,2010,"",0,0,1,0,3.32291698455811,33.0009918212891,5.06,19.08,0,0,0,0,0,67,1,0,0,0,0,0,0,0,1,0,0
"3051000105",27.5,5,0,2,2010,"3050001",0,0,1,0,3.30915689468384,32.8738670349121,1.97,2.62,31,0,0,0,0,59,0,1,0,1,0,0,1,1,1,0,0
"3051000107",32,4,0,2,2010,"3050001",0,0,1,0,3.30915689468384,32.8738670349121,1.05,3.95,33,0,0,0,0,46,0,1,0,1,0,0,0,0,1,1,1
"3051000108",36.5,5,1,8,2010,"",0,0,1,0,3.30915689468384,32.8738670349121,2.01,2.55,31,0,0,0,0,50,0,1,0,1,0,0,1,1,1,0,0
"3051000109",32,5,0,8,2010,"3050001",0,0,1,0,3.30915689468384,32.8738670349121,2.16,2.47,31,0,0,0,0,69,0,1,1,1,1,0,1,4,0,1,1
"3051000110",53,5,0,8,2010,"3050001",0,0,1,0,3.30915689468384,32.8738670349121,1.5,2.73,31,0,0,0,0,70,1,1,0,1,0,0,1,1,0,1,1
"3063000202",45.5,6,1,7,2010,"",0,0,1,0,3.69233298301697,33.9645347595215,0.02,27.26,52,0,0,0,0,45,0,0,0,0,0,0,0,0,1,0,0
"3063000601",45.5,4,1,11,2009,"3060006",0,0,1,0,3.03833198547363,34.1470222473145,4.35,5.13,0,0,0,0,0,81,0,0,0,0,0,0,0,0,1,0,0
"3063000602",9.5,2,1,11,2009,"3060006",0,0,1,0,3.03833198547363,34.1470222473145,4.38,5.16,0,0,0,0,0,43,0,0,0,0,0,0,0,0,1,0,0
"3063000603",10,2,1,5,2010,"3060006",0,0,1,0,3.03833198547363,34.1470222473145,4.4,5.17,0,0,0,0,0,41,0,0,0,0,0,0,0,0,1,0,0
