"FCS","HDDS","rCSI","rural","FS_month","FS_year","clusterid","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region22","region23","region24","region25","region51","region52","region53","region54","region55","lat_modified","lon_modified","head_age","female_head","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","HHID"
37,5,0,0,5,2015,20310207005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39593512931,36.6873860512,31,0,0,0,0,0,0,0,1,1,1,1,1,"5049-001"
56,6,0,0,5,2015,20310207005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39593512931,36.6873860512,29,0,0,1,1,0,0,0,1,2,0,1,1,"5050-001"
75,7,18,0,5,2015,20310207005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39593512931,36.6873860512,74,0,0,1,0,0,0,0,1,4,0,1,1,"5051-001"
75,6,16,0,5,2015,20310207005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39593512931,36.6873860512,33,0,0,1,1,0,0,0,1,1,0,1,1,"5052-001"
94,7,0,0,5,2015,20310207005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39593512931,36.6873860512,76,0,0,0,0,0,0,0,1,1,0,1,1,"5053-001"
84,6,12,0,5,2015,20310207005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39593512931,36.6873860512,27,0,0,1,0,1,0,0,1,3,0,1,1,"5054-001"
49,4,20,1,7,2015,20505101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27917524498,35.6971967069,54,0,0,1,0,0,0,0,0,0,1,0,0,"5066-001"
69,6,0,1,7,2015,20505101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27917524498,35.6971967069,28,0,0,0,0,1,0,0,1,1,1,0,0,"5067-001"
28,3,0,1,7,2015,20505101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27917524498,35.6971967069,43,0,0,1,0,0,1,0,1,1,0,1,1,"5068-001"
57,5,0,1,6,2015,20505101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27917524498,35.6971967069,25,1,0,1,0,0,0,0,0,0,1,0,0,"5069-001"
68,6,0,1,6,2015,20505101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27917524498,35.6971967069,43,0,0,1,0,0,0,0,0,0,1,0,0,"5070-001"
74,7,0,1,6,2015,20505101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27917524498,35.6971967069,58,0,0,1,0,0,0,0,1,2,0,1,1,"5071-001"
53,5,9,1,6,2015,20505101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27917524498,35.6971967069,45,0,0,1,0,0,1,0,1,2,0,1,1,"5072-001"
78,7,7,1,6,2015,20505101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27917524498,35.6971967069,35,0,0,1,0,1,1,0,1,2,0,1,1,"5073-001"
41,5,10,1,5,2015,20611102003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25584629666,36.5996743676,33,1,0,0,0,0,0,0,0,0,1,1,1,"5085-001"
89,6,12,1,5,2015,20611102003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25584629666,36.5996743676,52,1,0,1,0,0,0,0,1,3,1,1,1,"5086-001"
95,7,9,1,5,2015,20611102003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25584629666,36.5996743676,50,1,0,1,0,0,0,0,0,0,1,1,1,"5087-001"
67,6,3,1,5,2015,20611102003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25584629666,36.5996743676,35,0,0,1,0,0,0,0,1,2,1,0,0,"5088-001"
73,6,0,1,5,2015,20611102003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25584629666,36.5996743676,27,1,0,1,1,0,0,0,1,1,1,1,1,"5089-001"
68,5,0,1,5,2015,20611102003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25584629666,36.5996743676,36,1,0,0,0,1,0,0,1,2,1,0,0,"5090-001"
39,5,8,1,5,2015,20611102003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25584629666,36.5996743676,39,1,0,1,0,0,0,0,1,1,1,0,0,"5091-001"
57,6,0,1,5,2015,20611102003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25584629666,36.5996743676,32,0,0,1,0,0,0,0,1,1,1,1,1,"5092-001"
74,6,0,0,4,2015,70102206016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80589492904,39.2281852492,31,0,1,1,1,0,0,0,1,1,0,1,1,"5104-001"
90,7,2,0,4,2015,70102206016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80589492904,39.2281852492,25,0,0,0,1,0,0,0,1,2,0,1,1,"5105-001"
54,6,0,0,4,2015,70102206016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80589492904,39.2281852492,32,0,0,1,1,0,0,0,0,0,0,1,0,"5106-001"
42,6,25,0,4,2015,70102206016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80589492904,39.2281852492,36,1,0,0,1,0,0,0,1,1,0,1,1,"5107-001"
36,5,9,0,4,2015,70102206016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80589492904,39.2281852492,30,0,0,0,1,0,0,0,1,2,0,1,1,"5108-001"
82,7,0,0,4,2015,70102206016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80589492904,39.2281852492,47,0,0,1,0,0,0,0,1,2,0,1,1,"5109-001"
44,5,0,0,4,2015,70102206016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80589492904,39.2281852492,23,0,0,0,0,0,0,0,1,1,0,1,1,"5110-001"
34,6,7,0,4,2015,70102206016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80589492904,39.2281852492,40,1,0,1,1,0,0,0,1,2,0,1,1,"5111-001"
80,7,8,0,8,2015,70105203017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78562096094,39.2680258682,32,0,1,1,1,1,0,0,1,2,0,1,1,"5124-001"
49,5,8,0,8,2015,70105203017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78562096094,39.2680258682,26,0,0,0,1,0,0,0,1,2,0,1,1,"5125-001"
61,6,0,0,8,2015,70105203017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78562096094,39.2680258682,45,0,1,0,1,0,0,0,1,2,0,1,1,"5127-001"
84,7,0,0,8,2015,70105203017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78562096094,39.2680258682,26,0,0,0,1,0,0,0,1,1,0,1,1,"5128-001"
73,7,0,0,8,2015,70105203017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78562096094,39.2680258682,38,0,1,0,1,0,0,0,1,4,0,1,1,"5130-001"
56,6,0,0,8,2015,70105203017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78562096094,39.2680258682,31,1,0,0,1,0,0,0,1,2,0,1,1,"5131-001"
67,6,0,0,8,2015,70105203017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78562096094,39.2680258682,19,1,0,1,1,0,0,0,1,1,0,1,1,"5132-001"
56,6,11,0,8,2015,70105203017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78562096094,39.2680258682,27,0,0,1,1,0,0,0,1,2,0,1,1,"5133-001"
47,5,0,0,9,2015,70108204015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80266305619,39.2559010258,26,0,1,0,1,0,0,0,1,2,0,1,1,"5143-001"
64,6,0,0,9,2015,70108204015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80266305619,39.2559010258,27,0,0,0,1,0,0,0,1,2,0,1,1,"5144-001"
33,5,15,0,9,2015,70108204015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80266305619,39.2559010258,69,0,0,0,0,0,0,0,1,2,0,1,1,"5146-001"
71,6,0,0,9,2015,70108204015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80266305619,39.2559010258,41,0,1,1,1,0,1,1,1,6,0,1,1,"5147-001"
39,5,0,0,9,2015,70108204015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80266305619,39.2559010258,75,1,0,0,0,0,0,0,1,1,0,1,1,"5148-001"
78,7,0,0,9,2015,70108204015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80266305619,39.2559010258,28,1,0,0,0,0,0,0,1,1,0,1,1,"5149-001"
87,7,0,0,9,2015,70108204015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80266305619,39.2559010258,53,1,1,1,1,1,0,0,1,7,0,1,1,"5152-001"
45,6,0,0,9,2015,70108204015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80266305619,39.2559010258,36,0,1,1,1,0,0,0,1,2,0,1,1,"5153-001"
51,5,42,0,9,2015,70110205003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80443005465,39.2436994404,33,1,0,0,0,0,0,0,1,1,0,1,1,"5162-001"
45,7,0,0,9,2015,70110205003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80443005465,39.2436994404,33,0,1,1,1,0,1,0,1,2,0,1,1,"5163-001"
35,4,0,0,9,2015,70110205003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80443005465,39.2436994404,40,1,1,0,1,0,0,0,1,1,0,1,1,"5164-001"
60,7,9,0,9,2015,70110205003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80443005465,39.2436994404,20,1,0,0,0,0,0,0,1,1,0,1,1,"5166-001"
54,6,0,0,9,2015,70110205003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80443005465,39.2436994404,32,1,1,0,1,0,0,0,1,2,0,1,1,"5168-001"
80,7,0,0,9,2015,70110205003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80443005465,39.2436994404,41,0,1,1,1,0,0,0,1,2,0,1,1,"5169-001"
63,6,0,0,9,2015,70110205003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80443005465,39.2436994404,59,1,0,1,0,0,0,0,1,4,0,1,1,"5170-001"
65,6,0,0,8,2015,70110205003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80443005465,39.2436994404,41,0,1,1,1,0,0,0,1,2,0,1,1,"5171-001"
107,7,0,0,9,2015,70112203004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76690481479,39.2161195997,40,1,1,1,1,0,0,1,1,4,0,1,1,"5180-001"
46,6,0,0,9,2015,70112203004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76690481479,39.2161195997,64,0,1,1,1,0,0,1,1,7,0,1,1,"5181-001"
71,7,5,0,9,2015,70112203004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76690481479,39.2161195997,38,0,1,1,1,0,0,1,1,6,0,1,0,"5182-001"
81,7,0,0,9,2015,70112203004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76690481479,39.2161195997,65,0,1,1,1,0,0,1,1,11,0,1,1,"5183-001"
93,7,0,0,9,2015,70112203004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76690481479,39.2161195997,49,0,1,0,1,1,0,1,1,4,0,1,1,"5184-001"
75,6,0,0,9,2015,70112203004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76690481479,39.2161195997,50,0,1,1,1,0,0,1,1,7,0,1,1,"5186-001"
69,7,0,0,9,2015,70112203004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76690481479,39.2161195997,46,0,1,0,1,1,0,1,1,3,0,1,0,"5187-001"
91,7,0,0,9,2015,70112203004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76690481479,39.2161195997,59,0,1,1,1,0,0,1,1,7,0,1,1,"5188-001"
52,5,0,0,6,2015,70115202026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73384534694,39.2237028759,35,0,0,1,1,0,0,0,1,2,0,1,1,"5200-001"
57,7,0,0,6,2015,70115202026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73384534694,39.2237028759,25,0,0,0,0,1,0,0,1,2,0,1,1,"5201-001"
57,5,1,0,6,2015,70115202026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73384534694,39.2237028759,46,1,0,0,0,0,0,0,1,2,0,1,1,"5202-001"
66,6,2,0,6,2015,70115202026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73384534694,39.2237028759,65,0,0,1,0,0,0,0,0,0,0,1,1,"5203-001"
63,6,0,0,6,2015,70115202026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73384534694,39.2237028759,54,1,1,1,1,0,0,0,1,3,0,1,1,"5204-001"
41,6,8,0,6,2015,70115202026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73384534694,39.2237028759,60,0,0,0,0,0,0,0,1,4,0,1,1,"5205-001"
36,5,0,0,6,2015,70115202026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73384534694,39.2237028759,40,0,0,0,0,0,0,0,1,1,0,1,1,"5206-001"
56,6,0,0,6,2015,70115202026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73384534694,39.2237028759,29,0,0,0,1,0,0,0,1,2,0,1,1,"5207-001"
95,7,0,0,4,2015,70117202020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57469212729,39.1393902648,33,0,1,0,1,0,0,0,1,2,0,1,1,"5218-001"
50,6,3,0,4,2015,70117202020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57469212729,39.1393902648,25,0,0,0,1,0,1,0,1,2,0,1,1,"5219-001"
68,7,0,0,4,2015,70117202020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57469212729,39.1393902648,47,1,0,0,0,0,0,0,1,2,0,1,1,"5220-001"
61.5,6,0,0,4,2015,70117202020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57469212729,39.1393902648,35,1,0,0,1,1,0,0,1,3,0,1,1,"5221-001"
75,6,0,0,4,2015,70117202020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57469212729,39.1393902648,25,0,0,1,1,0,0,0,1,2,0,1,1,"5222-001"
75,7,0,0,4,2015,70117202020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57469212729,39.1393902648,37,0,0,0,1,0,1,0,1,1,0,1,1,"5223-001"
59,5,0,0,4,2015,70117202020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57469212729,39.1393902648,28,1,0,0,1,0,0,0,1,2,0,1,1,"5224-001"
43,6,20,0,4,2015,70117202020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57469212729,39.1393902648,63,0,1,0,1,1,0,0,1,3,0,1,1,"5228-001"
67,6,0,0,6,2015,70120201023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80179182151,39.2259355326,52,1,1,0,1,0,0,0,1,3,0,1,1,"5238-001"
60,6,0,0,6,2015,70120201023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80179182151,39.2259355326,79,0,0,0,1,0,0,0,1,2,0,1,1,"5240-001"
94,7,0,0,6,2015,70120201023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80179182151,39.2259355326,21,1,1,0,1,0,0,1,1,1,0,1,1,"5241-001"
50,6,0,0,6,2015,70120201023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80179182151,39.2259355326,65,1,1,1,1,0,0,0,1,2,0,1,1,"5242-001"
63,7,0,0,6,2015,70120201023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80179182151,39.2259355326,48,0,1,1,0,0,0,0,1,2,0,1,1,"5243-001"
98,7,0,0,6,2015,70120201023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80179182151,39.2259355326,42,1,1,1,1,0,0,0,1,3,0,1,1,"5244-001"
111,7,0,0,6,2015,70120201023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80179182151,39.2259355326,35,0,1,0,1,0,0,1,1,3,0,1,1,"5245-001"
85,7,6,0,6,2015,70120201023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80179182151,39.2259355326,25,0,0,1,1,0,0,0,1,2,0,1,1,"5246-001"
68,7,0,0,4,2015,70122203015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78320319031,39.2371001389,34,1,1,1,1,1,0,0,1,3,0,1,1,"5256-001"
76,7,0,0,4,2015,70122203015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78320319031,39.2371001389,30,0,1,1,1,1,0,1,1,3,0,1,1,"5257-001"
39,6,0,0,4,2015,70122203015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78320319031,39.2371001389,33,0,1,1,1,0,0,0,1,1,0,1,1,"5258-001"
39,6,0,0,4,2015,70122203015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78320319031,39.2371001389,33,0,1,1,1,0,0,0,1,1,0,1,1,"5259-001"
112,7,0,0,4,2015,70122203015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78320319031,39.2371001389,33,0,1,0,1,0,1,0,1,3,0,1,1,"5260-001"
61,6,2,0,4,2015,70122203015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78320319031,39.2371001389,61,1,1,0,1,1,0,0,1,2,0,1,1,"5261-001"
25,4,0,0,4,2015,70122203015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78320319031,39.2371001389,22,1,0,0,1,0,0,0,1,4,0,1,1,"5262-001"
56,6,0,0,4,2015,70122203015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78320319031,39.2371001389,55,1,1,0,1,0,0,0,1,3,0,1,1,"5263-001"
63,6,0,0,7,2015,70124205037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81749671795,39.1634744475,27,0,0,1,1,0,0,0,1,2,0,1,1,"5275-001"
53,6,0,0,7,2015,70124205037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81749671795,39.1634744475,43,0,0,0,1,0,0,0,1,3,0,1,1,"5276-001"
92,7,16,0,7,2015,70124205037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81749671795,39.1634744475,38,0,0,0,0,0,0,0,1,2,0,1,1,"5277-001"
40,4,34,0,7,2015,70124205037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81749671795,39.1634744475,38,0,0,0,1,1,0,0,1,2,0,1,1,"5278-001"
63,6,0,0,7,2015,70124205037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81749671795,39.1634744475,50,0,0,0,1,0,0,0,1,2,0,1,1,"5279-001"
43,5,3,0,7,2015,70124205037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81749671795,39.1634744475,27,1,0,0,0,0,0,0,1,1,0,1,1,"5280-001"
37,4,0,0,7,2015,70124205037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81749671795,39.1634744475,64,0,0,0,0,0,0,0,1,2,0,1,1,"5281-001"
67,6,5,0,7,2015,70124205037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81749671795,39.1634744475,34,1,0,0,1,0,0,0,1,1,0,1,1,"5283-001"
42,5,0,0,7,2015,70126206053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7715941634,39.1158431721,34,0,1,1,0,0,0,0,1,2,0,1,1,"5294-001"
62.5,7,0,0,7,2015,70126206053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7715941634,39.1158431721,31,1,1,0,1,0,0,0,1,1,0,1,1,"5295-001"
99,7,0,0,7,2015,70126206053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7715941634,39.1158431721,54,0,1,0,1,0,0,0,1,3,0,1,1,"5296-001"
43,6,0,0,7,2015,70126206053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7715941634,39.1158431721,32,1,1,0,1,0,0,0,1,1,0,1,1,"5298-001"
81,7,6,0,7,2015,70126206053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7715941634,39.1158431721,63,0,0,1,1,0,0,0,1,2,0,1,1,"5299-001"
70,6,12,0,7,2015,70126206053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7715941634,39.1158431721,41,1,0,0,0,0,0,0,1,2,1,1,1,"5300-001"
56,6,0,0,7,2015,70126206053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7715941634,39.1158431721,30,0,0,0,0,0,0,0,1,2,0,1,1,"5302-001"
48,6,0,0,7,2015,70126206053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7715941634,39.1158431721,49,1,0,1,1,0,0,0,1,1,0,1,1,"5303-001"
42,5,0,0,7,2015,70128207036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7802982892,39.1542959643,36,0,0,0,1,0,0,0,1,2,0,1,1,"5313-001"
