"y2_hhid","FCS","HDDS","rCSI","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","head_educated","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","asset_index"
"2893-001",45,7,0,-14.8874,35.1158,10,21,16,20,0,0,0,0,44,0,0,1,1,2,0,0,-0.0541713049401865
"2895-001",50.5,7,0,-14.8874,35.1158,8,21,18,39,0,0,0,0,25,0,0,1,1,1,0,0,-0.345495163361213
"2896-001",39,5,0,-15.3787,35.3421,0,4,5,37,0,0,0,0,49,0,0,1,1,1,0,0,-0.0541713049401865
"2897-001",51.5,7,4,-14.8874,35.1158,9,22,16,22,0,0,0,0,49,0,0,1,1,1,0,0,-0.0541713049401865
"2898-001",66,6,0,-15.3787,35.3421,0,4,5,31,0,0,0,0,68,0,0,0,1,1,1,1,-0.64619069204367
"2899-001",26,5,0,-14.8874,35.1158,8,21,18,35,0,0,0,0,66,0,0,1,0,0,0,0,-0.937514550464697
"2900-001",99,8,0,-13.979714,33.80128,3,3,3,0,0,0,0,0,28,0,1,0,1,2,1,1,1.45980992431051
"2900-002",34,5,16,-15.3787,35.3421,0,6,7,60,0,0,0,0,19,1,0,1,0,0,0,0,-0.937514550464697
"2901-001",29,5,1,-14.8874,35.1158,8,22,18,24,0,0,0,0,27,1,0,1,1,1,0,0,-0.64619069204367
"2902-001",64,7,0,-15.3787,35.3421,0,4,5,37,0,0,0,0,34,0,1,0,1,2,1,1,-0.937514550464697
"2903-001",65.5,7,4,-14.8874,35.1158,8,20,18,39,0,0,0,0,50,0,0,1,0,0,0,0,-0.0541713049401865
"2904-001",97,8,1,-15.3787,35.3421,0,4,5,39,0,0,0,0,31,0,1,0,1,2,1,1,1.45980992431051
"2905-001",35.5,7,0,-14.8874,35.1158,8,22,17,24,0,0,0,0,70,0,1,0,1,2,1,1,-0.0541713049401865
"2906-001",59,7,14,-15.31332,35.469155,8,13,17,43,0,0,0,0,38,0,1,1,1,1,0,0,-0.0541713049401865
"2907-001",66,7,0,-14.8874,35.1158,8,20,18,41,0,0,0,0,51,0,0,1,1,2,0,0,-0.0541713049401865
"2908-001",37,6,7,-15.3787,35.3421,0,4,5,45,0,0,0,0,43,0,0,0,1,1,0,0,-0.0541713049401865
"2908-003",55,6,0,-15.355868,35.211555,12,6,12,60,0,0,0,0,62,0,0,1,0,0,0,0,1.45980992431051
"2909-001",32,5,0,-14.8874,35.1158,9,22,16,18,0,0,0,0,62,0,0,1,0,0,0,0,-0.64619069204367
"2910-001",34.5,5,0,-15.3787,35.3421,2,6,7,44,0,0,0,0,27,0,1,1,1,1,0,0,-0.0541713049401865
"2911-001",28.5,6,2,-14.8874,35.1158,8,22,18,20,0,0,0,0,28,0,0,1,0,0,0,0,-0.0541713049401865
"2912-001",83,8,0,-14.02203,33.756212,2,1,4,2,0,0,0,0,31,0,1,0,1,3,1,1,3.2891434261671
"2913-001",103,8,0,-15.3994,35.3127,1,1,3,10,0,0,0,0,30,0,1,0,1,2,1,1,1.16848606588948
"2914-001",70,7,0,-15.3787,35.3421,0,4,5,31,0,0,0,0,41,0,0,0,1,2,1,1,-0.937514550464697
"2915-001",35,5,12,-15.3994,35.3127,0,1,1,0,0,0,0,0,33,0,1,0,1,2,1,1,-0.937514550464697
"2916-001",79,7,0,-15.4002,35.3405,2,2,4,28,0,0,0,0,36,0,0,1,1,2,1,1,-0.64619069204367
"2916-007",43,5,34,-15.637766,35.759009,48,4,55,4,0,0,0,0,60,1,0,1,0,0,1,1,-0.64619069204367
"2918-001",63,8,0,-15.4002,35.3405,3,2,4,33,0,0,0,0,30,0,1,0,1,1,0,0,-0.64619069204367
"2919-001",62,7,0,-15.445636,35.295663,0,8,8,6,0,0,0,0,30,1,0,0,1,1,1,1,-0.345495163361213
"2920-001",44,8,0,-15.4002,35.3405,3,2,4,41,0,0,0,0,38,0,1,1,0,0,1,1,-0.937514550464697
"2921-001",52,7,0,-15.3994,35.3127,0,1,1,2,0,0,0,0,43,0,0,0,1,1,1,1,-0.937514550464697
"2923-001",70,7,0,-15.3994,35.3127,0,1,1,0,0,0,0,0,59,0,1,0,1,2,1,0,6.00917235416453
"2923-004",75,7,0,-13.928598,33.743316,4,5,8,0,0,0,0,0,25,0,1,0,1,1,1,1,-0.937514550464697
"2924-001",50.5,7,0,-15.4002,35.3405,2,2,4,24,0,0,0,0,66,0,0,0,1,1,1,1,1.45980992431051
"2924-002",40.5,7,0,-15.4002,35.3405,2,2,4,28,0,0,0,0,44,1,0,0,1,1,1,1,-0.937514550464697
"2925-001",64,7,0,-15.3994,35.3127,0,1,1,0,0,0,0,0,36,0,0,0,1,1,1,1,-0.0541713049401865
"2925-003",71,7,3,-15.461374,35.29429,1,10,11,2,0,0,0,0,68,0,0,0,0,0,1,1,-0.937514550464697
"2926-001",45,7,0,-15.4002,35.3405,1,0,2,8,0,0,0,0,35,1,1,1,1,1,1,1,-0.937514550464697
"2927-001",101,8,18,-15.3994,35.3127,0,1,1,2,0,0,0,0,30,0,1,0,1,1,1,1,-0.345495163361213
"2928-001",78,7,0,-15.4002,35.3405,3,2,4,28,0,0,0,0,24,0,0,0,1,2,1,1,-0.345495163361213
"2928-002",56,6,0,-15.4002,35.3405,3,3,5,37,0,0,0,0,62,0,0,1,1,3,1,1,-0.345495163361213
"2929-001",84,8,0,-15.3994,35.3127,0,1,1,2,0,0,0,0,58,1,1,0,1,4,1,1,6.30049621258556
"2929-003",103,8,0,-15.3994,35.3127,1,3,3,6,0,0,0,0,24,0,1,0,1,1,1,1,-0.937514550464697
"2929-004",47,5,4,-15.438391,34.799261,5,0,46,20,0,0,0,0,37,1,0,1,1,1,0,0,-0.937514550464697
"2930-001",36.5,6,0,-15.4002,35.3405,2,2,4,28,0,0,0,0,26,0,1,1,1,2,0,0,-0.937514550464697
"2931-001",67,7,17,-15.431413,35.288517,0,6,6,4,0,0,0,0,30,0,1,0,1,1,1,1,1.45980992431051
"2932-002",30,5,9,-15.4002,35.3405,3,2,4,33,0,0,0,0,36,1,0,1,0,0,0,0,-0.937514550464697
"2934-001",43.5,5,5,-15.4002,35.3405,1,2,3,22,0,0,0,0,30,0,1,0,1,1,1,1,-0.937514550464697
"2934-002",70,8,0,-15.4002,35.3405,1,1,3,16,0,0,0,0,37,0,1,0,1,2,1,1,2.69712403906362
"2935-001",98,8,0,-15.3994,35.3127,0,1,2,16,0,0,0,0,55,0,1,0,1,10,1,1,5.70847682548207
"2937-001",112,8,0,-15.3994,35.3127,0,1,1,2,0,0,0,0,39,0,0,0,1,3,1,1,1.45980992431051
"2939-001",81,8,0,-14.79321,34.618656,0,2,41,41,1,0,0,0,29,0,1,0,1,2,1,1,1.16848606588948
"2940-002",51,7,0,-15.4002,35.3405,2,2,4,26,0,0,0,0,56,1,0,0,1,2,1,1,1.45980992431051
"2940-005",79,8,0,-15.4002,35.3405,2,3,5,47,0,0,0,0,25,0,1,1,0,0,0,0,-0.345495163361213
"2941-001",94,8,0,-15.3994,35.3127,0,1,1,2,0,0,0,0,77,0,1,0,1,4,1,1,2.69712403906362
"2942-001",73,8,0,-15.483881,35.297535,0,8,9,2,0,0,0,0,78,0,0,0,1,3,1,1,1.16848606588948
"2942-004",76,8,0,-15.4002,35.3405,2,1,3,22,0,0,0,0,21,0,1,1,0,0,1,1,-0.937514550464697
"2944-001",59,8,0,-15.4002,35.3405,2,3,5,47,0,0,0,0,25,0,1,1,1,1,0,0,-0.0541713049401865
"2945-001",82,7,0,-15.3736,35.3644,0,5,6,47,0,0,0,0,34,0,1,0,1,2,1,1,-0.345495163361213
"2946-002",66,7,0,-15.4002,35.3405,2,1,3,18,0,0,0,0,30,1,0,0,1,1,1,1,-0.937514550464697
"2947-002",72,8,0,-15.3736,35.3644,0,5,6,47,0,0,0,0,33,1,0,0,1,1,1,1,1.45980992431051
"2948-001",82,7,0,-15.3992,35.3184,1,0,2,6,0,0,0,0,31,0,1,0,1,3,1,1,5.41715296706105
"2949-001",38,6,0,-15.3736,35.3644,0,5,6,51,0,0,0,0,32,0,1,0,1,2,1,1,-0.937514550464697
"2950-001",100,8,0,-15.3992,35.3184,0,3,4,35,0,0,0,0,43,0,1,0,1,2,1,1,3.2891434261671
"2951-001",58,7,24,-15.181424,35.400414,7,7,24,53,0,0,0,0,41,0,0,1,0,0,0,0,-0.937514550464697
"2952-001",38,6,0,-15.3992,35.3184,2,1,3,20,0,0,0,0,45,0,0,1,1,1,1,1,-0.345495163361213
"2952-003",92,8,0,-15.841457,35.049213,1,3,8,4,0,0,0,0,23,0,0,0,0,0,1,1,-0.345495163361213
"2952-006",32.5,7,28,-15.311942,35.227158,15,13,15,31,0,0,0,0,30,1,0,1,0,0,0,0,-0.937514550464697
"2952-007",38,6,0,-15.3992,35.3184,2,1,3,20,0,0,0,0,21,0,0,1,1,2,0,0,-0.0541713049401865
"2953-002",53,7,0,-15.163906,35.460515,12,12,28,31,0,0,0,0,26,0,1,1,1,1,0,0,0.435054211536601
"2954-002",76,8,0,-15.3992,35.3184,1,1,3,16,0,0,0,0,46,0,1,0,1,2,1,1,-0.345495163361213
"2954-004",31.5,5,6,-15.3992,35.3184,1,1,3,10,0,0,0,0,30,1,1,1,1,1,0,0,-0.937514550464697
"2956-001",56,7,0,-15.3992,35.3184,1,0,2,6,0,0,0,0,47,1,1,1,1,2,1,1,1.16848606588948
"2956-002",50,7,0,-15.391802,35.236262,7,8,6,0,0,0,0,0,39,0,1,0,1,3,1,1,4.6617121881684
"2957-001",88,8,9,-15.3736,35.3644,0,5,6,47,0,0,0,0,33,0,1,0,1,1,1,1,-0.937514550464697
"2958-001",65,8,0,-15.3992,35.3184,1,0,2,8,0,0,0,0,56,0,1,0,1,3,1,1,3.58046728458813
"2958-003",85.5,8,0,-15.3992,35.3184,1,0,2,8,0,0,0,0,29,0,1,0,1,2,1,1,1.16848606588948
"2958-004",57,8,0,-15.241631,35.384883,0,3,18,53,0,0,0,0,24,0,1,0,1,2,1,1,-0.64619069204367
"2958-005",77,8,0,-15.3992,35.3184,2,1,3,18,0,0,0,0,34,0,1,0,1,3,1,1,2.98844789748464
"2959-001",53,6,0,-15.3736,35.3644,1,5,6,55,0,0,0,0,29,0,1,0,1,1,1,1,-0.937514550464697
"2959-004",88,8,0,-15.3736,35.3644,0,5,6,47,0,0,0,0,30,0,1,0,1,1,1,1,-0.937514550464697
"2960-001",49.5,6,21,-15.3992,35.3184,1,1,2,8,0,0,0,0,48,0,0,1,1,1,1,1,-0.937514550464697
"2960-003",54,4,11,-14.966886,35.398579,26,10,26,31,0,0,0,0,21,0,0,0,1,1,1,1,-0.937514550464697
"2961-001",77,6,0,-15.3736,35.3644,0,4,5,47,0,0,0,0,40,0,0,0,1,1,1,1,-0.937514550464697
"2962-001",68,8,0,-15.3992,35.3184,1,0,2,8,0,0,0,0,62,1,1,0,1,4,1,1,3.2891434261671
"2963-001",70,7,0,-15.3736,35.3644,0,5,6,49,0,0,0,0,41,0,0,0,1,2,0,0,0.576466678786
"2964-001",85,8,21,-15.3992,35.3184,2,1,3,14,0,0,0,0,32,1,0,1,1,1,1,1,-0.937514550464697
"2965-001",72,8,0,-15.3736,35.3644,0,5,6,47,0,0,0,0,33,0,0,1,1,2,1,1,0.867790537207027
"2966-001",63,7,0,-15.3992,35.3184,1,0,2,8,0,0,0,0,32,0,1,0,1,2,1,1,0.576466678786
"2967-001",93,8,0,-15.221772,35.354354,0,1,20,55,0,0,0,0,30,0,0,0,1,4,1,1,2.54105482789078
"2967-002",88.5,8,14,-15.3736,35.3644,2,1,3,14,0,0,0,0,49,1,0,0,1,1,1,1,-0.937514550464697
"2967-006",61.5,8,0,-15.26024,35.379301,0,5,16,39,0,0,0,0,25,0,1,1,1,1,0,0,-0.0541713049401865
"2968-001",64,7,0,-15.3992,35.3184,2,1,3,14,0,0,0,0,30,0,1,0,0,0,1,1,3.58046728458813
"2969-001",53,8,0,-15.3736,35.3644,0,5,6,51,0,0,0,0,43,0,0,1,1,2,0,0,-0.0541713049401865
"2969-004",65.5,6,2,-14.852553,35.218615,4,22,22,28,0,0,0,0,70,0,0,0,1,3,1,1,1.45980992431051
"2970-001",100,8,0,-15.3992,35.3184,2,1,3,16,0,0,0,0,37,0,1,0,1,3,1,1,5.41715296706105
"2970-002",64,7,0,-15.3992,35.3184,0,2,2,0,0,0,0,0,34,0,1,0,1,2,1,1,3.2891434261671
"2971-002",57.5,7,7,-15.3736,35.3644,0,4,4,24,0,0,0,0,64,0,0,1,0,0,0,0,-0.345495163361213
"2972-001",91,8,0,-15.3992,35.3184,1,0,2,8,0,0,0,0,39,0,1,0,1,4,1,1,5.70847682548207
"2973-001",47,6,14,-15.3736,35.3644,0,3,4,35,0,0,0,0,27,0,0,1,1,1,1,1,-0.345495163361213
"2974-001",94,8,0,-15.3992,35.3184,1,0,2,6,0,0,0,0,47,0,1,0,1,5,1,1,6.30049621258556
"2974-003",94,8,0,-15.398126,34.650086,18,1,56,49,1,0,0,0,24,1,1,0,1,1,1,1,0.576466678786
"2975-001",92,8,0,-15.3736,35.3644,0,4,5,47,0,0,0,0,34,0,1,0,1,2,1,1,3.58046728458813
"2977-001",92,8,0,-15.3888,35.3576,1,4,5,57,0,0,0,0,51,1,1,0,1,2,1,1,3.2891434261671
"2978-001",69,7,15,-15.3992,35.3184,1,1,2,8,0,0,0,0,32,0,0,1,1,1,1,1,-0.937514550464697
"2979-001",85,8,0,-15.3888,35.3576,1,3,5,49,0,0,0,0,33,0,1,0,1,2,1,1,1.16848606588948
"2980-001",62,7,0,-15.507427,35.167488,4,12,20,18,0,0,0,0,27,0,1,1,1,1,0,0,-0.937514550464697
"2981-001",100,8,0,-15.3888,35.3576,1,4,5,60,0,0,0,0,35,1,1,0,1,6,1,1,1.45980992431051
"2982-001",58,8,7,-15.413,35.3114,1,2,1,0,0,0,0,0,37,1,0,1,1,1,1,1,1.45980992431051
"2983-001",72,8,0,-13.898714,33.772202,3,7,10,6,0,0,0,0,48,1,1,0,1,2,1,1,3.2891434261671
"2984-001",45,7,0,-15.413,35.3114,0,2,3,22,0,0,0,0,39,0,1,0,0,0,1,1,-0.937514550464697
"2984-002",71,7,0,-15.413,35.3114,0,2,3,20,0,0,0,0,34,1,1,0,1,4,1,1,-0.937514550464697
"2985-005",66,7,0,-15.464795,35.415236,8,9,11,4,0,0,0,0,30,0,1,0,1,1,1,1,-0.345495163361213
"2986-001",40,7,0,-15.413,35.3114,0,2,3,22,0,0,0,0,50,0,0,0,1,1,1,1,3.2891434261671
"2987-001",73,8,0,-15.3888,35.3576,1,4,5,53,0,0,0,0,48,1,1,1,0,0,1,1,-0.937514550464697
"2987-002",32,6,12,-15.3888,35.3576,1,4,6,57,0,0,0,0,24,1,0,0,1,1,1,1,-0.937514550464697
"2988-001",43,7,8,-15.413,35.3114,0,3,3,20,0,0,0,0,48,0,1,0,1,2,1,1,3.58046728458813
"2988-009",78,8,0,-11.014392,33.858825,0,1,53,53,0,0,0,0,20,1,1,1,1,1,1,1,-0.937514550464697
"2989-001",77,8,0,-15.3888,35.3576,1,4,5,60,0,0,0,0,51,0,1,0,1,2,1,1,6.00917235416453
"2990-001",56,7,0,-15.413,35.3114,1,2,3,28,0,0,0,0,85,0,0,0,0,0,1,1,-0.937514550464697
"2990-003",70,7,0,-15.413,35.3114,1,2,3,20,0,0,0,0,27,0,1,0,1,2,1,1,0.576466678786
"2991-001",61.5,7,0,-15.3888,35.3576,0,3,5,49,0,0,0,0,44,0,0,1,1,1,0,0,-0.937514550464697
"2992-003",91,8,0,-15.413,35.3114,0,2,3,22,0,0,0,0,30,0,1,0,1,3,1,1,3.58046728458813
"2993-001",108,8,0,-15.786311,34.970737,3,7,3,14,0,0,0,0,31,0,1,0,1,2,1,1,1.16848606588948
"2993-002",45,7,0,-14.018922,33.384169,0,3,45,10,0,1,0,0,41,1,1,0,1,3,1,1,5.41715296706105
"2995-001",58,7,0,-15.3888,35.3576,1,3,5,49,0,0,0,0,40,1,1,0,1,1,1,1,3.2891434261671
"2996-001",65,7,28,-15.413,35.3114,0,3,3,20,0,0,0,0,56,1,1,0,1,2,1,1,-0.937514550464697
"2996-002",86,7,0,-13.960826,33.767082,0,3,3,0,0,0,0,0,33,0,1,0,1,2,1,1,6.00917235416453
"2996-005",62,8,2,-13.578943,33.515972,19,5,51,41,0,0,0,0,22,0,1,0,1,2,1,1,-0.937514550464697
"2996-006",65,7,0,-11.442244,33.993624,1,16,3,26,1,0,0,0,38,0,1,0,1,3,1,1,3.2891434261671
"2997-001",97,7,0,-15.225028,35.442548,11,13,25,60,0,0,0,0,68,0,1,0,1,1,1,1,3.58046728458813
"2997-003",56,8,1,-15.3888,35.3576,1,3,5,47,0,0,0,0,38,0,1,0,1,3,0,0,1.16848606588948
"2997-005",57,8,0,-15.3888,35.3576,1,3,5,57,0,0,0,0,24,0,1,1,1,1,1,1,-0.937514550464697
"2998-001",61,7,0,-15.413,35.3114,0,3,4,18,0,0,0,0,49,0,1,0,1,6,1,1,3.58046728458813
"2999-001",78,7,0,-15.805679,34.990508,1,8,2,10,0,0,0,0,32,0,1,0,1,6,1,1,3.58046728458813
"2999-005",39,7,0,-13.730211,33.41237,32,4,52,4,0,1,0,0,34,0,0,1,0,0,0,0,-0.0541713049401865
"3000-001",38,6,0,-15.413,35.3114,2,2,4,35,0,0,0,0,36,0,1,0,1,6,1,1,2.98844789748464
"3000-007",57,8,0,-14.029393,33.777572,1,3,5,35,0,0,0,0,67,0,1,0,1,2,1,1,-0.0541713049401865
"3001-001",67,8,0,-14.009873,33.815356,4,6,6,2,0,0,0,0,53,0,1,0,1,6,1,1,6.00917235416453
"3001-002",46,8,0,-13.762379,33.818191,0,15,24,31,0,0,0,0,28,1,1,0,1,1,1,1,-0.345495163361213
"3002-001",88,8,0,-15.413,35.3114,0,1,2,10,0,0,0,0,48,1,1,0,1,3,1,1,2.69712403906362
"3003-001",91,8,0,-13.979231,33.74432,1,3,3,2,0,0,0,0,35,0,1,0,1,4,1,1,6.00917235416453
"3004-001",55,8,0,-15.413,35.3114,1,2,3,20,0,0,0,0,41,0,1,0,1,3,1,1,1.45980992431051
"3004-007",85,8,0,-16.234545,34.850633,0,4,52,55,0,0,0,0,64,0,1,1,1,3,1,1,1.45980992431051
"3005-002",21,2,0,-15.3888,35.3576,1,3,5,47,0,0,0,0,64,1,0,1,0,0,0,0,-0.937514550464697
"3006-001",76,8,0,-15.413,35.3114,1,3,4,26,0,0,0,0,31,0,1,0,1,1,1,1,1.16848606588948
"3006-002",60,6,4,-15.875842,34.780113,18,18,25,0,0,0,0,0,23,0,1,1,1,1,1,1,-0.0541713049401865
"3007-001",72,7,0,-15.3888,35.3576,1,3,5,49,0,0,0,0,41,0,0,1,1,2,1,1,-0.64619069204367
"3009-001",88.5,8,2,-15.399,35.3205,1,1,3,16,0,0,0,0,34,0,1,0,1,1,1,1,-0.937514550464697
"3010-001",56,7,0,-15.4042,35.3314,2,2,3,20,0,0,0,0,36,0,0,1,0,0,0,0,-0.937514550464697
"3011-001",39,6,0,-15.399,35.3205,1,1,3,22,0,0,0,0,29,0,1,0,1,1,1,1,-0.345495163361213
"3011-002",64,7,0,-15.81351,35.082111,0,1,10,0,0,0,0,0,24,0,0,0,1,2,1,1,-0.345495163361213
"3012-001",48.5,7,0,-15.4042,35.3314,2,2,3,24,0,0,0,0,39,0,1,0,1,2,1,1,-0.0541713049401865
"3013-001",89,8,0,-15.49766,35.363599,10,9,14,4,0,0,0,0,50,0,1,0,1,1,0,0,-0.64619069204367
"3014-001",45.5,6,7,-15.372149,35.169389,13,6,12,60,0,0,0,0,27,1,0,1,1,3,0,0,0.867790537207027
"3015-001",45,7,0,-15.815239,35.017508,1,6,3,0,0,0,0,0,33,0,1,0,1,2,1,1,5.41715296706105
"3015-002",30.5,7,0,-15.399,35.3205,1,1,3,22,0,0,0,0,24,1,1,0,1,3,0,0,2.69712403906362
"3016-001",53.5,7,7,-15.4042,35.3314,2,3,4,26,0,0,0,0,33,0,1,1,1,1,0,0,-0.345495163361213
"3018-001",71.5,8,0,-15.4042,35.3314,2,2,3,20,0,0,0,0,40,0,0,1,1,2,0,0,-0.345495163361213
"3018-003",51,7,0,-15.4042,35.3314,1,1,2,4,0,0,0,0,21,0,0,1,0,0,1,1,-0.345495163361213
"3019-001",101,8,0,-15.399,35.3205,1,1,3,16,0,0,0,0,36,0,1,0,1,4,1,1,1.45980992431051
"3020-001",58,8,0,-15.4042,35.3314,2,2,4,28,0,0,0,0,27,0,0,1,1,2,0,0,-0.345495163361213
"3021-001",77,8,0,-15.399,35.3205,1,1,2,10,0,0,0,0,32,0,1,0,1,5,1,1,3.2891434261671
"3022-001",72,8,0,-15.4042,35.3314,2,2,3,24,0,0,0,0,44,1,1,0,1,1,1,1,-0.937514550464697
"3022-003",46,8,0,-15.4042,35.3314,1,1,3,22,0,0,0,0,21,0,1,1,1,1,1,1,-0.937514550464697
"3024-001",92,7,0,-15.4042,35.3314,2,2,4,26,0,0,0,0,45,1,1,0,1,4,1,1,3.2891434261671
"3026-001",39.5,7,0,-15.4042,35.3314,2,2,4,26,0,0,0,0,43,0,1,0,1,1,1,1,-0.0541713049401865
"3027-001",81,8,0,-15.399,35.3205,1,1,3,16,0,0,0,0,62,1,0,0,0,0,0,0,-0.937514550464697
"3028-001",60,8,0,-15.4042,35.3314,2,2,4,22,0,0,0,0,40,0,0,1,1,2,1,1,-0.345495163361213
"3029-001",71,8,6,-13.908851,33.75761,3,6,8,0,0,0,0,0,41,0,0,0,1,2,1,1,-0.0541713049401865
"3030-001",91.5,8,1,-15.4042,35.3314,0,4,5,49,0,0,0,0,34,0,0,0,0,0,1,1,-0.937514550464697
"3031-001",71,8,0,-13.796891,32.895182,1,7,98,49,1,0,0,0,34,0,1,0,1,3,1,1,2.69712403906362
"3032-001",92,8,0,-15.4042,35.3314,2,2,3,24,0,0,0,0,39,0,1,0,1,2,1,1,3.58046728458813
"3033-001",39,6,0,-15.399,35.3205,1,1,3,16,0,0,0,0,31,0,1,0,1,1,1,1,1.45980992431051
"3034-001",94,8,0,-15.4042,35.3314,2,2,3,24,0,0,0,0,34,0,0,0,1,2,1,1,3.58046728458813
"3034-006",51.5,6,1,-15.841818,34.984121,1,8,5,16,0,0,0,0,22,0,1,1,1,1,0,0,-0.937514550464697
"3035-001",63,7,0,-15.555697,34.692382,0,2,38,55,0,0,0,0,32,0,1,0,1,2,1,1,-0.937514550464697
"3035-004",60,7,0,-15.821102,35.068773,1,1,10,0,0,0,0,0,30,0,1,0,1,2,1,1,1.16848606588948
"3036-001",45,7,0,-15.4042,35.3314,2,2,4,24,0,0,0,0,29,0,0,1,1,2,1,1,-0.345495163361213
"3038-001",56,7,0,-15.4042,35.3314,2,2,4,26,0,0,0,0,47,0,1,0,1,3,1,1,6.30049621258556
"3039-001",60,7,0,-15.399,35.3205,1,1,2,4,0,0,0,0,30,0,0,0,0,0,1,1,-0.937514550464697
"3040-001",74,8,0,-15.4042,35.3314,1,2,3,20,0,0,0,0,38,0,1,0,1,4,1,1,1.16848606588948
"3041-001",74.5,8,0,-15.3824,35.3423,2,1,3,26,0,0,0,0,26,0,1,1,1,2,1,1,-0.0541713049401865
"3042-001",47.5,7,8,-15.7926,35.0838,0,1,10,0,0,0,0,0,67,0,0,0,0,0,1,1,-0.345495163361213
"3042-003",68.5,7,8,-15.7926,35.0838,2,3,8,0,0,0,0,0,28,1,1,0,1,2,1,1,-0.937514550464697
"3043-001",79,8,0,-13.33886,33.906542,0,1,60,53,0,0,0,0,30,0,1,0,1,2,1,1,3.77836894264389
"3044-001",65,8,0,-15.7926,35.0838,0,3,10,0,0,0,0,0,26,0,1,0,1,3,1,1,1.16848606588948
"3046-001",96,8,0,-15.7926,35.0838,0,3,10,0,0,0,0,0,35,0,0,0,1,2,1,1,-0.345495163361213
"3047-001",38.5,6,34,-15.3824,35.3423,2,1,3,26,0,0,0,0,38,1,0,0,1,1,1,1,1.16848606588948
"3047-002",53.5,8,44,-15.3824,35.3423,2,1,3,20,0,0,0,0,24,1,0,0,0,0,1,1,-0.937514550464697
"3048-001",37,5,7,-15.791256,35.15837,6,4,18,37,0,0,0,0,59,0,0,0,1,1,1,1,-0.0541713049401865
"3049-001",74,8,2,-15.3824,35.3423,1,1,3,10,0,0,0,0,35,1,1,1,1,2,1,1,-0.937514550464697
"3050-001",43.5,5,4,-15.7926,35.0838,0,3,10,0,0,0,0,0,58,0,0,0,1,2,1,1,-0.0541713049401865
"3050-003",44.5,7,15,-15.648838,35.241741,9,5,30,28,0,0,0,0,48,0,1,1,1,1,1,1,-0.0541713049401865
"3051-001",60.5,8,2,-15.3824,35.3423,2,1,3,20,0,0,0,0,34,0,1,1,1,2,0,0,-0.937514550464697
"3052-002",38.5,6,16,-15.7926,35.0838,2,3,8,0,0,0,0,0,34,0,1,0,1,1,1,1,-0.345495163361213
"3053-001",97,8,0,-15.3824,35.3423,2,1,3,28,0,0,0,0,41,0,1,0,1,2,1,1,3.2891434261671
"3055-001",67,8,2,-15.3824,35.3423,1,1,2,8,0,0,0,0,33,0,1,0,1,1,1,1,1.16848606588948
"3055-005",30,4,8,-15.592524,35.22314,6,4,24,41,0,0,0,0,32,1,0,1,0,0,0,0,-0.937514550464697
"3055-006",34,5,17,-15.615479,35.212147,5,5,28,37,0,0,0,0,27,0,1,1,0,0,0,0,-0.64619069204367
"3056-001",42.5,6,5,-15.7926,35.0838,0,3,10,2,0,0,0,0,31,0,0,0,0,0,1,1,-0.937514550464697
"3057-001",54,8,0,-15.3824,35.3423,2,1,3,26,0,0,0,0,71,0,0,0,1,4,1,1,3.58046728458813
"3058-001",40,7,0,-15.7926,35.0838,0,3,10,0,0,0,0,0,51,0,0,0,1,3,1,1,0.576466678786
"3058-007",69,7,0,-14.894135,35.573125,44,6,44,8,0,1,0,0,24,0,1,1,0,0,0,0,-0.0541713049401865
"3059-001",66,8,0,-15.3824,35.3423,1,1,3,22,0,0,0,0,38,1,0,1,1,2,0,0,-0.937514550464697
"3059-002",56,6,0,-15.3824,35.3423,2,1,3,26,0,0,0,0,45,0,1,0,1,1,1,1,-0.345495163361213
"3060-001",108,8,0,-15.7926,35.0838,0,3,10,0,0,0,0,0,35,0,0,0,1,1,1,1,1.45980992431051
"3061-001",61,7,0,-15.3824,35.3423,2,1,3,26,0,0,0,0,36,0,0,1,1,1,1,1,-0.0541713049401865
"3061-008",40.5,6,0,-15.3824,35.3423,2,2,3,24,0,0,0,0,31,0,1,0,1,1,1,1,-0.345495163361213
"3062-001",28,5,16,-15.7926,35.0838,1,3,11,0,0,0,0,0,65,0,0,1,0,0,1,1,-0.937514550464697
"3063-001",106,8,0,-15.3824,35.3423,2,1,3,18,0,0,0,0,25,1,1,0,1,5,1,1,2.69712403906362
"3064-001",94,8,1,-15.7926,35.0838,0,3,10,0,0,0,0,0,44,0,0,0,1,4,1,1,3.58046728458813
"3064-005",65.5,5,9,-14.733947,35.465467,34,6,37,22,0,0,0,0,18,1,0,1,0,0,0,0,-0.0541713049401865
"3067-001",57,8,0,-15.3824,35.3423,1,1,3,22,0,0,0,0,37,0,1,0,1,4,1,1,3.2891434261671
"3067-005",87,8,0,-13.677441,34.845703,45,21,46,45,0,0,0,0,24,0,1,0,1,2,1,1,-0.937514550464697
"3067-006",65,6,0,-9.49923,33.183636,6,6,97,39,0,0,0,0,22,0,1,0,1,1,1,1,-0.937514550464697
"3067-007",91,6,0,-13.952059,33.771178,1,4,5,0,0,0,0,0,25,0,1,0,1,2,1,1,3.2891434261671
