"HHID","FCS","HDDS","rural","FS_month","FS_year","ea_id","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","raincytot","day1rain","maxdaysnorain","FNID","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
1051000107,7.5,1,0,8,2010,"1050001",0,0,0,-0.34314700961113,31.7253131866455,0.64,1.78,37,0,1,0,0,35,0,1,1,1,0,0,1,1,0,1,1,500,1,1,0,746.47526540725,1,1,0,461.649710932953,3,16,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1051000109,49,5,0,8,2010,"1050001",0,0,0,-0.34314700961113,31.7253131866455,0.29,1.23,24,0,1,0,0,49,0,1,1,0,0,1,1,2,0,1,1,500,1,1,0,746.47526540725,1,1,0,461.649710932953,3,16,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1051000110,65,6,0,8,2010,"1050001",0,0,0,-0.34314700961113,31.7253131866455,0.41,1.37,28,0,1,0,0,46,0,1,0,0,0,1,1,4,0,1,1,500,1,1,0,746.47526540725,1,1,0,461.649710932953,3,16,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1051000310,27,5,0,7,2010,"1050003",0,0,0,-0.14214800298214,31.8796768188477,0.15,26.69,39,1,0,0,0,48,0,1,0,1,0,0,1,2,0,1,1,566.6667,1,1,0,854.984196292068,1,1,0,477.123579901333,3,19,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1051000311,53,7,0,7,2010,"1050003",0,0,0,-0.14214800298214,31.8796768188477,0.12,26.8,37,1,0,0,0,51,0,1,0,0,0,0,1,2,0,1,1,566.6667,1,1,0,854.984196292068,1,1,0,477.123579901333,3,19,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053000403,18.5,3,1,4,2010,"1050004",0,0,0,-0.0795710012316704,31.6357078552246,6.25,28.08,41,0,1,0,0,81,0,0,0,0,0,0,0,0,1,1,1,1000,1,1,0,951.373318076414,1,1,0,469.368664444141,3,19,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053000403,18.5,3,1,4,2010,"1050004",0,0,0,-0.0795710012316704,31.6357078552246,6.25,28.08,41,0,1,0,0,81,0,0,0,0,0,0,0,0,1,1,1,1000,1,1,0,951.373318076414,1,1,0,469.368664444141,3,19,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053000802,69,5,1,1,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,8.13,13.1,60,0,1,0,0,71,0,1,1,0,0,0,1,3,0,1,1,1062.5,1,1,0,1133.53835736806,1,1,0,434.877396609442,3,10,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053000802,69,5,1,1,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,8.13,13.1,60,0,1,0,0,71,0,1,1,0,0,0,1,3,0,1,1,1062.5,1,1,0,1133.53835736806,1,1,0,434.877396609442,3,10,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053000804,21,4,1,7,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,7.37,12.18,60,0,1,0,0,50,1,1,0,1,0,0,1,1,0,1,1,716.6667,1,1,0,827.806279327687,1,1,0,434.877396609442,3,10,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053000804,21,4,1,7,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,7.37,12.18,60,0,1,0,0,50,1,1,0,1,0,0,1,1,0,1,1,716.6667,1,1,0,827.806279327687,1,1,0,434.877396609442,3,10,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053000805,33,5,1,1,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,8.28,13.28,62,0,1,0,0,32,0,1,0,1,0,0,1,1,0,1,1,1062.5,1,1,0,1133.53835736806,1,1,0,434.877396609442,3,10,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053000805,33,5,1,1,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,8.28,13.28,62,0,1,0,0,32,0,1,0,1,0,0,1,1,0,1,1,1062.5,1,1,0,1133.53835736806,1,1,0,434.877396609442,3,10,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053000806,35,4,1,1,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,8.15,13.72,60,0,1,0,0,72,0,1,0,0,0,0,0,0,1,1,1,1062.5,1,1,0,1133.53835736806,1,1,0,434.877396609442,3,10,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053000806,35,4,1,1,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,8.15,13.72,60,0,1,0,0,72,0,1,0,0,0,0,0,0,1,1,1,1062.5,1,1,0,1133.53835736806,1,1,0,434.877396609442,3,10,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053000807,45,7,1,2,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,7.25,12.85,68,0,1,0,0,72,1,1,0,0,0,0,0,0,0,1,1,831.5,1,1,0,919.62698689797,1,1,0,434.877396609442,3,10,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053000807,45,7,1,2,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,7.25,12.85,68,0,1,0,0,72,1,1,0,0,0,0,0,0,0,1,1,831.5,1,1,0,919.62698689797,1,1,0,434.877396609442,3,10,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053000808,41,5,1,7,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,7.15,12.16,60,0,1,0,0,84,1,0,0,1,0,0,1,3,1,1,1,716.6667,1,1,0,827.806279327687,1,1,0,434.877396609442,3,10,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053000808,41,5,1,7,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,7.15,12.16,60,0,1,0,0,84,1,0,0,1,0,0,1,3,1,1,1,716.6667,1,1,0,827.806279327687,1,1,0,434.877396609442,3,10,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053000809,31.5,4,1,2,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,7.12,13.05,68,0,1,0,0,83,1,0,0,1,0,0,1,1,1,1,1,831.5,1,1,0,919.62698689797,1,1,0,434.877396609442,3,10,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053000809,31.5,4,1,2,2010,"1050008",0,0,0,-0.248542994260788,31.6678161621094,7.12,13.05,68,0,1,0,0,83,1,0,0,1,0,0,1,1,1,1,1,831.5,1,1,0,919.62698689797,1,1,0,434.877396609442,3,10,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053001205,73,7,1,5,2010,"1050012",0,0,0,-0.344247996807098,31.5716667175293,0.59,19.01,60,0,1,0,0,67,1,1,0,0,0,0,0,0,1,1,1,800,1,1,0,821.529107270145,1,1,0,376.076815861091,12,12,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001206,22,5,1,5,2010,"1050012",0,0,0,-0.344247996807098,31.5716667175293,0.06,17.47,20,0,1,0,0,29,0,1,0,0,0,0,1,1,0,1,1,800,1,1,0,821.529107270145,1,1,0,376.076815861091,12,12,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001207,30.5,5,1,5,2010,"1050012",0,0,0,-0.344247996807098,31.5716667175293,0.01,17.8,31,0,1,0,0,70,0,0,0,1,0,0,0,0,1,0,0,800,1,1,0,821.529107270145,1,1,0,376.076815861091,12,12,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001208,-Inf,5,1,5,2010,"1050012",0,0,0,-0.344247996807098,31.5716667175293,0.41,18.23,33,0,1,0,0,57,0,1,0,1,0,0,1,2,0,1,1,800,1,1,0,821.529107270145,1,1,0,376.076815861091,12,12,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001503,51,5,1,2,2010,"1050015",0,0,0,-0.471199989318848,31.3637866973877,9.72,31.02,43,0,1,0,0,39,0,0,0,0,0,0,0,0,1,1,1,1000,1,1,0,873.887859673785,1,1,0,346.427745895093,13,15,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001505,44.5,5,1,2,2010,"1050015",0,0,0,-0.471199989318848,31.3637866973877,8.89,31.66,57,0,1,0,0,62,0,1,0,1,0,0,1,1,1,1,1,1000,1,1,0,873.887859673785,1,1,0,346.427745895093,13,15,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001507,43,3,1,2,2010,"1050015",0,0,0,-0.471199989318848,31.3637866973877,9.33,31.93,60,0,1,0,0,52,0,1,0,1,0,0,0,0,1,1,1,1000,1,1,0,873.887859673785,1,1,0,346.427745895093,13,15,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001508,52,6,1,2,2010,"1050015",0,0,0,-0.471199989318848,31.3637866973877,10.12,31.08,55,0,1,0,0,36,0,1,0,0,1,0,1,1,1,1,1,1000,1,1,0,873.887859673785,1,1,0,346.427745895093,13,15,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001509,52.5,4,1,8,2010,"1050015",0,0,0,-0.471199989318848,31.3637866973877,10.07,30.89,51,0,1,0,0,41,0,1,0,0,0,0,0,0,1,1,1,787.5,1,1,0,737.693056952324,1,1,0,346.427745895093,13,15,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001510,28.5,4,1,8,2010,"1050015",0,0,0,-0.471199989318848,31.3637866973877,10.16,30.88,51,0,1,0,0,50,0,1,1,0,1,0,1,1,1,1,1,787.5,1,1,0,737.693056952324,1,1,0,346.427745895093,13,15,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001512,65,5,1,8,2010,"1050015",0,0,0,-0.471199989318848,31.3637866973877,8.71,32.31,60,0,1,0,0,29,0,0,0,0,0,0,1,1,1,1,1,787.5,1,1,0,737.693056952324,1,1,0,346.427745895093,13,15,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001513,31,5,1,8,2010,"1050015",0,0,0,-0.471199989318848,31.3637866973877,9.55,31.89,60,0,1,0,0,59,1,1,0,0,0,0,1,1,1,1,1,787.5,1,1,0,737.693056952324,1,1,0,346.427745895093,13,15,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053001902,42,6,1,6,2010,"1050019",0,0,0,-0.522386014461517,31.3553428649902,9,27.39,41,0,1,0,0,74,1,0,0,0,0,0,0,0,1,1,1,800,1,1,0,960.004095849521,1,1,0,377.076122760334,13,10,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1053001905,31.5,4,1,6,2010,"1050019",0,0,0,-0.522386014461517,31.3553428649902,9.02,28.17,37,0,1,0,0,70,1,1,0,1,0,0,0,0,1,1,1,800,1,1,0,960.004095849521,1,1,0,377.076122760334,13,10,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1053001906,18.5,3,1,6,2010,"1050019",0,0,0,-0.522386014461517,31.3553428649902,9.94,28.8,41,0,1,0,0,51,1,0,0,0,0,0,0,0,1,1,1,800,1,1,0,960.004095849521,1,1,0,377.076122760334,13,10,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1053001910,36,4,1,6,2010,"1050019",0,0,0,-0.522386014461517,31.3553428649902,10.53,28.47,51,0,1,0,0,41,0,0,0,0,0,0,0,0,1,0,0,800,1,1,0,960.004095849521,1,1,0,377.076122760334,13,10,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1053002302,42,6,1,3,2010,"1050023",0,0,0,-0.576781988143921,31.6916370391846,8.6,8.59,60,1,0,0,0,36,0,1,0,1,0,0,0,0,1,1,1,1000,1,1,0,826.319219459317,1,1,0,393.118787291646,12,16,"UG2011L134",3,123,24.8371707078887,484.322548381197,22,0,0
1053002304,47,6,1,3,2010,"1050023",0,0,0,-0.576781988143921,31.6916370391846,9.11,9.01,64,1,0,0,0,30,1,1,0,0,0,0,0,0,1,1,1,1000,1,1,0,826.319219459317,1,1,0,393.118787291646,12,16,"UG2011L134",3,123,24.8371707078887,484.322548381197,22,0,0
1053002306,59,7,1,3,2010,"1050023",0,0,0,-0.576781988143921,31.6916370391846,10.24,10.16,65,1,0,0,0,54,1,1,0,1,0,0,1,1,0,1,1,1000,1,1,0,826.319219459317,1,1,0,393.118787291646,12,16,"UG2011L134",3,123,24.8371707078887,484.322548381197,22,0,0
1053002308,33,5,1,3,2010,"1050023",0,0,0,-0.576781988143921,31.6916370391846,9.22,9.12,64,1,0,0,0,35,0,1,0,1,1,0,1,1,0,1,1,1000,1,1,0,826.319219459317,1,1,0,393.118787291646,12,16,"UG2011L134",3,123,24.8371707078887,484.322548381197,22,0,0
1053002602,8.5,4,1,7,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,0.14,12.41,72,0,1,0,0,80,0,1,0,1,0,0,0,0,1,1,1,566.6667,1,1,0,827.806279327687,1,1,0,347.068578477131,29,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053002602,8.5,4,1,7,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,0.14,12.41,72,0,1,0,0,80,0,1,0,1,0,0,0,0,1,1,1,566.6667,1,1,0,827.806279327687,1,1,0,347.068578477131,29,13,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053002603,41.5,5,1,7,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.74,12.41,71,0,1,0,0,70,0,0,0,0,0,0,0,0,1,0,0,566.6667,1,1,0,827.806279327687,1,1,0,347.068578477131,29,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053002603,41.5,5,1,7,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.74,12.41,71,0,1,0,0,70,0,0,0,0,0,0,0,0,1,0,0,566.6667,1,1,0,827.806279327687,1,1,0,347.068578477131,29,13,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053002605,56,6,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.49,11.78,68,0,1,0,0,59,0,1,1,1,0,0,1,4,0,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053002605,56,6,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.49,11.78,68,0,1,0,0,59,0,1,1,1,0,0,1,4,0,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053002606,45.5,4,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.69,11.59,65,0,1,0,0,53,0,1,0,0,0,0,0,0,1,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053002606,45.5,4,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.69,11.59,65,0,1,0,0,53,0,1,0,0,0,0,0,0,1,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053002607,22.5,4,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.15,11.6,75,0,1,0,0,42,0,1,0,1,0,0,1,1,1,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053002607,22.5,4,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.15,11.6,75,0,1,0,0,42,0,1,0,1,0,0,1,1,1,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053002608,74,5,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.64,11.32,65,0,1,0,0,71,1,1,0,0,0,0,1,1,0,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053002608,74,5,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.64,11.32,65,0,1,0,0,71,1,1,0,0,0,0,1,1,0,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053002609,73,6,1,7,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.96,12.52,60,0,1,0,0,42,1,1,0,0,0,0,1,2,0,1,1,566.6667,1,1,0,827.806279327687,1,1,0,347.068578477131,29,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053002609,73,6,1,7,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.96,12.52,60,0,1,0,0,42,1,1,0,0,0,0,1,2,0,1,1,566.6667,1,1,0,827.806279327687,1,1,0,347.068578477131,29,13,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053002610,79,6,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.69,12.53,64,0,1,0,0,83,0,1,0,1,0,0,0,0,1,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053002610,79,6,1,2,2010,"1050026",0,0,0,-0.291444003582001,31.7913436889648,1.69,12.53,64,0,1,0,0,83,0,1,0,1,0,0,0,0,1,1,1,663,1,1,0,919.62698689797,1,1,0,347.068578477131,29,13,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053003004,29.5,5,1,4,2010,"1050030",0,0,0,0.000976999988779426,31.7997989654541,16.74,39.08,60,1,0,0,0,55,0,0,0,1,0,0,0,0,1,1,1,700,1,1,0,951.373318076414,1,1,0,425.608596754195,15,12,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003004,29.5,5,1,4,2010,"1050030",0,0,0,0.000976999988779426,31.7997989654541,16.74,39.08,60,1,0,0,0,55,0,0,0,1,0,0,0,0,1,1,1,700,1,1,0,951.373318076414,1,1,0,425.608596754195,15,12,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053003005,52.5,4,1,4,2010,"1050030",0,0,0,0.000976999988779426,31.7997989654541,17.95,37.91,55,0,1,0,0,50,0,1,0,1,0,0,1,1,1,1,1,700,1,1,0,951.373318076414,1,1,0,425.608596754195,15,12,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003005,52.5,4,1,4,2010,"1050030",0,0,0,0.000976999988779426,31.7997989654541,17.95,37.91,55,0,1,0,0,50,0,1,0,1,0,0,1,1,1,1,1,700,1,1,0,951.373318076414,1,1,0,425.608596754195,15,12,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053003009,31,4,1,4,2010,"1050030",0,0,0,0.000976999988779426,31.7997989654541,17.49,37.29,55,0,1,0,0,53,0,1,0,1,0,0,0,0,1,1,1,700,1,1,0,951.373318076414,1,1,0,425.608596754195,15,12,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003009,31,4,1,4,2010,"1050030",0,0,0,0.000976999988779426,31.7997989654541,17.49,37.29,55,0,1,0,0,53,0,1,0,1,0,0,0,0,1,1,1,700,1,1,0,951.373318076414,1,1,0,425.608596754195,15,12,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1053003301,33,3,1,2,2010,"1050033",0,0,0,-0.19768300652504,31.8102912902832,4.68,14.6,41,0,1,0,0,73,0,1,0,0,0,0,0,0,1,1,1,663,1,1,0,873.887859673785,1,1,0,428.776318324481,12,14,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003303,40,5,1,2,2010,"1050033",0,0,0,-0.19768300652504,31.8102912902832,5.49,14.6,49,0,1,0,0,53,1,1,1,0,0,0,1,2,0,1,1,663,1,1,0,873.887859673785,1,1,0,428.776318324481,12,14,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003304,36,5,1,2,2010,"1050033",0,0,0,-0.19768300652504,31.8102912902832,4.83,14.94,37,0,1,0,0,50,1,1,0,1,0,0,1,1,1,1,1,663,1,1,0,873.887859673785,1,1,0,428.776318324481,12,14,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003305,26.5,3,1,2,2010,"1050033",0,0,0,-0.19768300652504,31.8102912902832,4.86,14.97,45,0,1,0,0,72,1,0,0,0,0,0,0,0,1,1,1,663,1,1,0,873.887859673785,1,1,0,428.776318324481,12,14,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003307,35,4,1,8,2010,"1050033",0,0,0,-0.19768300652504,31.8102912902832,4.85,15.06,39,0,1,0,0,67,1,0,0,1,0,0,1,1,0,1,1,500,1,1,0,737.693056952324,1,1,0,428.776318324481,12,14,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003309,66,6,1,8,2010,"1050033",0,0,0,-0.19768300652504,31.8102912902832,4.99,14.6,43,0,1,0,0,25,0,1,0,1,0,0,1,1,0,1,1,500,1,1,0,737.693056952324,1,1,0,428.776318324481,12,14,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003310,29,4,1,8,2010,"1050033",0,0,0,-0.19768300652504,31.8102912902832,5.07,14.85,47,0,1,0,0,78,0,1,0,1,0,0,0,0,0,1,1,500,1,1,0,737.693056952324,1,1,0,428.776318324481,12,14,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1053003312,39,5,1,8,2010,"1050033",0,0,0,-0.19768300652504,31.8102912902832,4.85,14.62,41,0,1,0,0,32,1,1,0,0,0,0,0,0,1,1,1,500,1,1,0,737.693056952324,1,1,0,428.776318324481,12,14,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1063000307,49,4,1,5,2010,"1060003",0,0,0,0.112060002982616,31.7603454589844,6.63,42.46,55,0,1,0,0,27,0,0,0,0,0,0,1,1,1,1,1,925,1,1,0,911.019954349988,1,1,0,408.812593051239,16,15,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1063000307,49,4,1,5,2010,"1060003",0,0,0,0.112060002982616,31.7603454589844,6.63,42.46,55,0,1,0,0,27,0,0,0,0,0,0,1,1,1,1,1,925,1,1,0,911.019954349988,1,1,0,408.812593051239,16,15,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1063000308,42.5,5,1,5,2010,"1060003",0,0,0,0.112060002982616,31.7603454589844,7.78,43.65,57,0,1,0,0,40,0,0,0,0,0,0,1,1,0,1,1,925,1,1,0,911.019954349988,1,1,0,408.812593051239,16,15,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1063000308,42.5,5,1,5,2010,"1060003",0,0,0,0.112060002982616,31.7603454589844,7.78,43.65,57,0,1,0,0,40,0,0,0,0,0,0,1,1,0,1,1,925,1,1,0,911.019954349988,1,1,0,408.812593051239,16,15,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1063000310,31,5,1,5,2010,"1060003",0,0,0,0.112060002982616,31.7603454589844,6.59,42.42,55,0,1,0,0,36,0,1,0,1,1,0,1,1,1,1,1,925,1,1,0,911.019954349988,1,1,0,408.812593051239,16,15,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1063000310,31,5,1,5,2010,"1060003",0,0,0,0.112060002982616,31.7603454589844,6.59,42.42,55,0,1,0,0,36,0,1,0,1,1,0,1,1,1,1,1,925,1,1,0,911.019954349988,1,1,0,408.812593051239,16,15,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1063000311,42,5,1,5,2010,"1060003",0,0,0,0.112060002982616,31.7603454589844,9.03,44.87,60,0,1,0,0,51,1,1,0,1,0,0,0,0,1,1,1,925,1,1,0,911.019954349988,1,1,0,408.812593051239,16,15,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1063000311,42,5,1,5,2010,"1060003",0,0,0,0.112060002982616,31.7603454589844,9.03,44.87,60,0,1,0,0,51,1,1,0,1,0,0,0,0,1,1,1,925,1,1,0,911.019954349988,1,1,0,408.812593051239,16,15,"UG2011L140",3,123,24.6040531313516,418.717351084538,6,0,0
1063000509,81,6,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.67,45.99,41,1,0,0,0,74,0,1,0,1,0,0,0,0,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L134",3,123,24.8371707078887,484.322548381197,22,0,0
1063000509,81,6,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.67,45.99,41,1,0,0,0,74,0,1,0,1,0,0,0,0,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1063000509,81,6,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.67,45.99,41,1,0,0,0,74,0,1,0,1,0,0,0,0,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L137",3,123,25.4316389874715,413.830520613497,6,0,0
1063000509,81,6,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.67,45.99,41,1,0,0,0,74,0,1,0,1,0,0,0,0,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1063000510,51,5,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.61,45.97,49,1,0,0,0,42,0,1,0,0,0,0,1,1,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L134",3,123,24.8371707078887,484.322548381197,22,0,0
1063000510,51,5,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.61,45.97,49,1,0,0,0,42,0,1,0,0,0,0,1,1,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
1063000510,51,5,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.61,45.97,49,1,0,0,0,42,0,1,0,0,0,0,1,1,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L137",3,123,25.4316389874715,413.830520613497,6,0,0
1063000510,51,5,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.61,45.97,49,1,0,0,0,42,0,1,0,0,0,0,1,1,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L138",3,123,23.8502222565132,346.952918847312,8,0,0
1063000511,52.5,6,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.98,45.67,49,1,0,0,0,50,1,0,0,1,0,0,0,0,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L134",3,123,24.8371707078887,484.322548381197,22,0,0
1063000511,52.5,6,1,3,2010,"1060005",0,0,0,0.270253986120224,31.6484508514404,6.98,45.67,49,1,0,0,0,50,1,0,0,1,0,0,0,0,1,1,1,981.25,1,1,0,938.16356882216,1,1,0,393.571075487524,16,13,"UG2011L135",3,123,24.2373597945291,413.997727220818,5,0,0
