"ea_id","FS_year","FCS","HDDS","rCSI","region_north","region_central","rural","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","FS_month","head_age","female_head","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","yearmon","lag1_clust_maize_price","lag1_clust_rice_price","lag1_clust_nuts_price","lag1_clust_beans_price","lag1_clust_maize_mktthin","lag1_clust_rice_mktthin","lag1_clust_nuts_mktthin","lag1_clust_beans_mktthin","lag3_clust_maize_price","lag3_clust_rice_price","lag3_clust_nuts_price","lag3_clust_beans_price","lag3_clust_maize_mktthin","lag3_clust_rice_mktthin","lag3_clust_nuts_mktthin","lag3_clust_beans_mktthin","lag6_clust_maize_price","lag6_clust_rice_price","lag6_clust_nuts_price","lag6_clust_beans_price","lag6_clust_maize_mktthin","lag6_clust_rice_mktthin","lag6_clust_nuts_mktthin","lag6_clust_beans_mktthin","lag12_clust_maize_price","lag12_clust_rice_price","lag12_clust_nuts_price","lag12_clust_beans_price","lag12_clust_maize_mktthin","lag12_clust_rice_mktthin","lag12_clust_nuts_mktthin","lag12_clust_beans_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays"
"30109540",2016,44,3.8125,12.6875,0,0,1,-14.074178,35.196788,25.0625,7.4375,48.4375,41.0625,0,0,0,0,6,33.3125,0.5,0.9375,0.4375,0.5625,0.0625,0.0625,0,0.4375,0,0.3125,0,0,2016.41666666667,232.12,346.75,699.8,468.596666666667,0.6,0.2,0.6,0.4,138.73125,327.375,16.5,13,1,1,0.5,0.75,198.83,450,349.545,227.356666666667,0.888888888888889,0.888888888888889,0.777777777777778,0.666666666666667,177.106666666667,187.170898085403,523.955818966682,265.645542903408,0.4,1,1,1,860.36535162309,70,132,67,148,29.1616913911341,709.36676721303,96,66
"30109724",2010,52.53125,5.4375,2.25,0,0,1,-14.1403999328613,35.2154006958008,18.9824999570847,3.86249995976687,36.9762494564056,48.125,0,0,0,0,7,42.0625,0.5,0.9375,0.25,0.25,0.0625,0.0625,0,0.1875,0,0.4375,0,0,2010.5,25.2683333333333,120.1075,138.5825,139.9975,1,0.2,0.2,0.2,40.02,101.68,173.9,171.46,0.75,0.25,0.5,0.5,47.43,100.396666666667,180.88,127.92,0.25,0.25,0.5,0.25,38.405,130.405,147.255,171.545,0,0,0,0,1051.64084235429,41,121,53,212,26.9460823381451,949.141417073753,77,1
"30109724",2013,45,5.26315789473684,4.36842105263158,0,0,1,-14.1368923157895,35.2151508421053,19.3157894736842,5.26315789473684,37.4210526315789,47.5263157894737,0,0.0526315789473684,0,0,5,42.3684210526316,0.368421052631579,0.894736842105263,0.421052631578947,0.421052631578947,0.263157894736842,0.263157894736842,0,0.368421052631579,0.0526315789473684,0.526315789473684,0,0,2013.33333333333,90.7366666666667,46.8550059963694,171.094101610223,238.093043532506,0.4,1,1,1,138.855,38.6889524212435,131.611504654878,235.002155267151,0.5,1,1,1,78.54,27.6551487391916,76.9520904318222,230.261665503956,0,1,1,1,19.3246850449167,11.2754605928346,-6.27053147707528,220.477215393833,1,1,1,1,907.876642457126,51,120.333333333333,55,210,25.7772337720988,819.804839930444,87,3
"30120262",2010,60.65625,5.75,2.75,0,0,0,-14.4674997329712,35.2910003662109,0.204999997513369,3.57437500357628,1.85125002264977,4.125,0,0,0,0,11,39.875,0.4375,0.625,0.3125,1,0.375,0.375,0.125,0.5,0.375,0.4375,0.0625,0.125,2010.83333333333,25.195,57.7266666666667,103.525,198.228576319286,0.5,0.25,0.5,1,38.115,121.333333333333,142.093333333333,235.42,0.6,0.4,0.4,0.8,48.2933333333333,159.78,193.3925,250.58,0.25,0,0,0,44.58,218.15,184.303333333333,129.61,0,0.25,0.25,0.5,775.723905598508,42,121,41,213,25.6467546310783,1045.97776974847,84,0
"30120541",2016,50.5625,4.625,6.125,0,0,0,-14.465717,35.229392,0.1875,1.875,2.0625,8.5,0,0,0,0,9,27.375,0.4375,0.4375,0.75,0.9375,0.75,0.75,0.25,0.6875,0.25,0.3125,0,0.0625,2016.66666666667,280.19,678.635,642.573333333333,458.483333333333,0.333333333333333,0.333333333333333,0,0,80.7333333333333,745.86,997.8,345.83,0.25,0.75,0.75,0.5,256.105,718.4175,1083.7325,755.655,0,0,0,0,156.5025,495.956457180728,842.430633223581,704.50403283585,0.2,1,1,1,599.834344038774,74,142,67,148,29.1616913911341,709.36676721303,96,66
"30121542",2017,62.34375,4.8125,4.25,0,0,1,-14.100373,34.916601,8.75,1.4375,56.5625,3.5,0,1,0,0,3,41.1875,0.375,0.8125,0.625,1.0625,0.25,0.25,0,0.25,0,0.0625,0,0,2017.16666666667,12,19,644.415,17,0.75,0.75,1,1,14,12,14.5,12,0.25,0.25,0.5,0.75,13.6519692764084,14.5,11,11,1,0.333333333333333,0.666666666666667,0.666666666666667,138.73125,327.375,16.5,13,1,1,0.5,0.75,164.97046754513,61,69,62,144,29.1619987881802,172.487212621941,46,69
"30201076",2010,37.71875,4.875,1.3125,0,0,1,-15.0473003387451,35.2921981811523,6.9324999320088,5.84062501043081,7.84062495827675,40.375,0,0,0,0,9.5,46.25,0.1875,0.9375,0.375,0.4375,0.0625,0.0625,0,0.5625,0.125,0.625,0,0.0625,2010.70833333333,30.103,137.538333333333,232.598333333333,234.693752269398,0.125,0.325,0.325,0.9,30.7065,91.17,117.482,125.101,0.9,0.375,0.375,0.375,43.93,183.04,254.626,253.5265,0.475,0.25,0.25,0.25,47.16125,132.814166666667,187.54,180.05625,0.1,0.225,0.1,0.1,850.520889165934,59,128,37,213,24.3327079355064,1158.88724001188,21,0
"30201146",2010,49.71875,5.4375,4.3125,0,0,1,-14.993200302124,35.5127983093262,25.7324999570847,2.22437495738268,28.9950000047684,58.4375,0,0,0,0,11,41.4375,0.5,0.9375,0.0625,0.125,0.1875,0.125,0,0.3125,0.0625,0.3125,0,0.0625,2010.83333333333,21.8533333333333,79.37,83.285,107.736953407877,0.25,0.25,0.5,1,21.835,63.765,44.06,135.685,0.2,0.6,0.4,0.6,28.43,141.185,58.2633333333333,180,0.75,0.5,0.25,0.75,43.62,47.4466666666667,33.7966666666667,11,0.75,0.25,0.25,0.25,792.726877621537,59,128,41,213,25.664763625836,972.662776107373,103,0
"30201498",2011,25.03125,3.625,5,0,0,1,-14.8219003677368,35.5262985229492,37.6806252002716,4.94624999165535,41.5199997425079,39.375,0,0,0,0,2,48.5,0.25,1,0,0,0,0,0,0.125,0,0.3125,0,0,2011.08333333333,36.24,120,25,88.3785929790222,0.75,0.75,0.75,1,23.8075,63.764,85.2066666666667,98.5847134057679,0.2,0,0.4,1,21.835,63.765,44.06,135.685,0.2,0.6,0.4,0.6,44.52,124.046666666667,77.855,23,0.25,0.25,0.5,0.75,822.126730230337,49,122,49,213,25.9462446687367,914.31795998982,93,0
"30201543",2017,37.71875,4.25,11.3125,0,0,1,-14.791922,35.433471,27.6875,14.1875,37.1875,37.125,0,0,0,0,3,40.125,0.4375,0.6875,0.75,1.0625,0.6875,0.6875,0,0.3125,0.125,0.5625,0,0,2017.16666666667,199.035,754.975,660.35,738.1025,0,0,0,0,155.8325,736.296666666667,652.013333333333,718.47,0,0.25,0.25,0.25,229.706666666667,712.52,636.143333333333,682.863333333333,0,0,0,0,206.383333333333,523.953333333333,623.3,667.203333333333,0.25,0.25,0.25,0.25,204.349320289356,61,61,48,187,28.7268697031227,244.533271860103,49,26
"30201544",2016,36.84375,4.6875,16.4375,0,0,1,-14.846169,35.50009,37.625,1.8125,40.0625,18.875,0,0,0,0,4,39.375,0.3125,0.75,0.5625,1,0.5,0.5,0.125,0.4375,0.125,0.5625,0,0,2016.25,206.383333333333,523.953333333333,623.3,667.203333333333,0.25,0.25,0.25,0.25,17,10,17,264.495617364745,0.8,0.8,0.8,1,142.95,407.181524030546,609.587120097129,607.490580737346,0,1,1,1,105.5,366.712187012976,604.134574315353,600.416660085625,0.75,1,1,1,706.873423857851,65,138,73,190,28.8141138593727,798.848989357754,113,24
"30201545",2017,36.90625,3.625,19.25,0,0,1,-14.958294,35.520117,31.125,4.6875,32.875,53.625,0,0.875,0,0,1,40.9375,0.5,0.875,0.5625,0.6875,0.3125,0.3125,0,0.1875,0,0.375,0,0,2017,155.8325,736.296666666667,652.013333333333,718.47,0,0.25,0.25,0.25,10,16,10,700.666666666667,0.666666666666667,0.666666666666667,0.333333333333333,1,232.684,610.63,629.128,675.35,0,0,0,0,17,10,17,264.495617364908,0.8,0.8,0.8,1,204.249026644331,55,62,48,187,28.7268697031227,244.533271860103,49,26
"30201546",2016,39.71875,4.625,21.75,0,0,1,-14.986768,35.462909,22.625,7.8125,23.625,35.0625,0,0,0,0,9,39.9375,0.1875,0.9375,0.5,0.5,0.3125,0.3125,0,0.5625,0,0.5,0,0,2016.66666666667,246.483333333333,682.056666666667,634.813333333333,684.8,0,0,0,0,198.306666666667,441.6275,625.54,446.906666666667,0.25,0,0.25,0.25,206.383333333333,523.953333333333,623.3,667.203333333333,0.25,0.25,0.25,0.25,143.89,399.710158773694,608.987134250391,607.913602810579,0.2,1,1,1,661.282975683592,73,148,73,190,28.8141138593727,798.848989357754,113,24
"30201587",2010,31.0625,4,3.4375,0,0,1,-14.890700340271,35.4440002441406,28.5318751335144,8.83937492966652,30.7037501335144,43,0,0,0,0,4,46.5625,0.375,0.9375,0.1875,0.3125,0.0625,0.0625,0,0.3125,0,0.3125,0,0,2010.25,40.69,140.27,80.03,21.5,0.4,0.6,0.6,1,51.6133333333333,92.6975,61.71,19.1639997832197,0.25,0,0,1,30.57,85.2933333333333,10,190.683333333333,0.25,0.25,0.25,0.25,21.5,124.666666666667,79.62,285.955,0.5,0.25,0.5,0.5,790.795428426753,41,126,41,213,25.9924790503274,971.722399596049,93,0
"30202252",2010,48.15625,5.625,0.5,0,0,1,-15.1750001907349,35.3381004333496,1.62062499043532,5.13000002503395,18.5737500190735,31.0625,0,0,0,0,7,40.75,0.3125,0.9375,0.4375,0.625,0.125,0.125,0.0625,0.375,0.0625,0.25,0,0,2010.5,32.15,162.34,207.964,223.202,0.8,0,0,0,42.15,181.93,251.47,249.865,0.75,0.5,0.5,0.5,52.9175,141.6675,210.3875,219.755,0,0,0,0,38.395,93.3775,174.9825,157.735,0,0,0,0,1023.09104795428,41,125,41,213,25.9924790503274,971.722399596049,93,0
"30202252",2013,45.5,5.57142857142857,3,0,0,0.904761904761905,-15.2138648095238,35.322883047619,1.52380952380952,4.95238095238095,17.1428571428571,30.2380952380952,0,0,0,0,7.19047619047619,40.6190476190476,0.142857142857143,0.857142857142857,0.523809523809524,0.619047619047619,0.238095238095238,0.238095238095238,0.0476190476190476,0.380952380952381,0.0476190476190476,0.333333333333333,0.0476190476190476,0,2013.51587301587,85.7431598639456,116.124244969774,183.88054737266,156.793008758418,0.291269841269841,1,1,1,97.5084523809524,117.961197184892,184.449415006205,160.613716272674,0.29029304029304,1,1,1,87.3531349206349,120.732933570409,185.306717384022,166.510504500538,0.274392274392274,1,1,1,57.7857312687313,126.203424923526,187.033289250667,178.833567784014,0.132289932289932,1,1,1,994.159459772388,61,122.666666666667,67,212.666666666667,24.583087506839,916.039116699407,110.333333333333,0.333333333333333
"30202403",2011,31.5625,4,5.5,0,0,1,-15.1300001144409,35.1898994445801,5.56937500834465,8.41562506556511,12.0131250619888,17.375,0,0,0,0,3,40.375,0.625,0.8125,0.125,0.125,0.1875,0.1875,0,0.0625,0,0.3125,0,0,2011.16666666667,32.2733333333333,119.243333333333,163.266666666667,231.245621214591,0.25,0.25,0.25,1,12,13,220.151399714742,233.468610592702,0.75,0.5,1,1,33.83,132.123333333333,237.17,234.757504538797,0.25,0.25,0.25,1,45.71,184.15,257.782,257.188,0.2,0,0,0,792.849061729841,34,132,34,213,26.2370496078277,861.399937084743,124,0
"30202547",2017,39.65625,4.125,11.4375,0,0,1,-15.061575,35.300281,7.8125,6.5,9.1875,51.3125,0,0,0,0,3,36.375,0.4375,0.875,0.5625,0.6875,0.375,0.375,0,0.25,0.125,0.6875,0,0,2017.16666666667,12,19,19,29.3343848148023,0.75,0.75,0.75,1,15,12,14.5,22.5,0.5,0.75,0.5,1,16.8671922454595,18,10.1685786236498,18.5,1,0.666666666666667,1,1,22.5,15.5,22.5,13,1,1,1,0.75,233.881263407468,48,60,48,182,28.839401624796,265.833351714271,56,31
"30202548",2016,34.03125,3.875,15.5625,0,0,1,-15.22401,35.203621,10.375,16.1875,19.875,30.375,0,0,0,0,6,40.4375,0.125,0.875,0.5,0.6875,0.4375,0.4375,0,0.5,0.0625,0.5625,0,0,2016.41666666667,14.0738573663194,18.3165635009404,15.3485295068862,22,1,1,1,0.8,22.5,15.5,22.5,13,1,1,1,0.75,15.5148870521519,12.5,15,20,1,0.777777777777778,1,0.888888888888889,26.5,25.5637184885989,43.5053467834427,-9.35553841664765,0.6,1,1,1,747.878464043756,74,144,74,178,28.9315713828969,731.771673543112,146,36
"30203044",2010,34.59375,4.25,2,0,0,1,-14.8449001312256,35.6371002197266,45.1925003528595,7.87562498450279,46.6224997043609,8.25,0,0.875,0,0,7,53.125,0.375,1,0.1875,0.1875,0.1875,0.1875,0,0.25,0,0.4375,0.0625,0,2010.5,30.48,120.46,82.455,226.250465736067,0.8,0.6,0.6,1,40.55,104.683333333333,167.9,20,0.75,0.25,0.5,0.75,51.6133333333333,92.6975,61.71,19.1639997832197,0.25,0,0,1,33.0833333333333,82,14,254.106666666667,0.25,0,0.75,0.25,882.738278927269,41,126,41,213,25.664763625836,972.662776107373,103,0
"30203122",2010,55.15625,4.75,3.0625,0,0,1,-14.7518997192383,35.5797996520996,43.1668753623962,7.24749998003244,47.4037499427795,15.5625,0,0.375,0,0,12,44.4375,0.4375,0.9375,0.125,0.125,0.0625,0.0625,0,0.25,0,0.0625,0,0,2010.91666666667,23.8075,63.764,85.2066666666667,98.58471340561,0.2,0,0.4,1,25.19,109.34,84.2,119.989158137137,0.5,0.75,0.75,1,30.48,120.46,82.455,226.250465736011,0.8,0.6,0.6,1,12,12,12,14.9115063858036,0.8,0.8,0.6,1,974.670794126026,41,124,41,213,25.9924790503274,971.722399596049,93,0
"30203142",2011,51.78125,4.4375,0.3125,0,0,1,-14.8852996826172,35.6353988647461,45.4193329811096,9.68533331155777,47.9513342380524,17.0666667222977,0,1,0,0,1,49.25,0.125,0.9375,0.0625,0.0625,0.25,0.25,0,0.4375,0,0.75,0,0,2011,33.46,120.33,94.88,92.2242916944508,0.75,0.75,0.75,1,21.8533333333333,79.37,83.285,107.736953407877,0.25,0.25,0.5,1,32.8233333333333,107.25,86.1766666666667,255.75,0.25,0.25,0.25,0.5,51.6133333333333,92.6975,61.71,19.1639997832345,0.25,0,0,1,808.934850268174,49,121,32,213,25.4532994230029,951.881401801455,93,0
"30203256",2010,42.59375,4.5625,1.8125,0,0,1,-14.8942003250122,35.6795997619629,44.618750333786,7.9506248831749,48.6781249046326,20.9375,0,1,0,0,3,38.125,0.25,0.75,0.3125,0.375,0.375,0.375,0,0.4375,0.0625,0.5,0,0,2010.16666666667,44.52,124.046666666667,77.855,23,0.25,0.25,0.5,0.75,12,12,12,14.9115063858036,0.8,0.8,0.6,1,38.2533333333333,95.6325,22,284.656666666667,0.4,0.2,0.8,0.4,64.3333333333333,141,144.236666666667,296.816666666667,0.4,0.2,0.4,0.4,831.977975572975,41,131,41,213,25.664763625836,972.662776107373,103,0
"30203549",2017,46.1875,4.125,9.625,0,0,1,-14.790041,35.6293,43.0625,6.9375,48.5,22.5,0,1,0,0,3,49.4375,0.4375,0.75,0.125,0.125,0.375,0.375,0,0.1875,0.0625,0.25,0.0625,0,2017.16666666667,199.035,754.975,660.35,738.1025,0,0,0,0,155.8325,736.296666666667,652.013333333333,718.47,0,0.25,0.25,0.25,229.706666666667,712.52,636.143333333333,682.863333333333,0,0,0,0,206.383333333333,523.953333333333,623.3,667.203333333333,0.25,0.25,0.25,0.25,219.83090488632,61,64,48,213,28.5687524356752,222.853437824526,49,0
"30203550",2016,46.1875,4.625,22.0625,0,0,1,-14.835844,35.565399,41.625,5,44.125,18.8125,0,0,0,0,10.625,35.6875,0.5,0.875,0.375,0.5,0.4375,0.4375,0,0.1875,0,0.625,0.0625,0,2016.80208333333,92.39,277.195,244.80375,693.990416666667,0.416666666666667,0.416666666666667,0.208333333333333,0.625,241.308583333333,655.271666666667,632.681333333333,681.25625,0,0,0,0,160.725,561.8025,623.61125,650.31625,0.09375,0.09375,0.09375,0.09375,159.53125,412.039321511455,609.890170036423,606.815217776505,0.277777777777778,0.652777777777778,0.652777777777778,0.652777777777778,730.59008921828,65,144,65,214,28.6399870352581,816.580531745717,117,0
"30203551",2017,38.0625,4.1875,12.6875,0,0,1,-14.860188,35.551947,37,2.625,37.875,30.6875,0,0,0,0,4,46,0.5,0.625,0.375,0.5,0.625,0.625,0,0.1875,0,0.5,0,0,2017.25,178.53,716.49,662.553333333333,713.876666666667,0,0,0,0,203.116,616.772,655.41,735.242,0,0,0,0,10,16,10,700.666666666667,0.666666666666667,0.666666666666667,0.333333333333333,1,155.61,553.096666666667,621.756666666667,647.686666666667,0.25,0.25,0.25,0.25,206.977549971056,61,64,48,213,28.5687524356752,222.853437824526,49,0
"30203552",2016,36.25,4.0625,25.1875,0,0,1,-14.965719,35.616284,37.75,2.3125,41.8125,15.1875,0,1,0,0,6,35.375,0.375,0.875,0.4375,0.5625,0.625,0.625,0,0.4375,0.0625,0.4375,0.0625,0,2016.41666666667,163.794,567.026,624.724,651.894,0,0,0,0,206.383333333333,523.953333333333,623.3,667.203333333333,0.25,0.25,0.25,0.25,83.35,423.09,610.5,211.9,0.777777777777778,0.888888888888889,0.888888888888889,0.666666666666667,41.0606788323459,379.058654211185,606.461264939382,605.307575396392,1,1,1,1,689.088029736206,74,152,65,214,28.6399870352581,816.580531745717,117,0
"30203553",2017,43.625,4.5625,20,0,0,1,-14.966727,35.676864,46.9375,11.25,53.5,27.1875,0,0,0,0,3,42.125,0.3125,0.8125,0.5,0.5625,0.25,0.25,0,0.25,0,0.4375,0,0,2017.16666666667,199.035,754.975,660.35,738.1025,0,0,0,0,155.8325,736.296666666667,652.013333333333,718.47,0,0.25,0.25,0.25,229.706666666667,712.52,636.143333333333,682.863333333333,0,0,0,0,206.383333333333,523.953333333333,623.3,667.203333333333,0.25,0.25,0.25,0.25,205.186975089167,61,64,48,213,28.5687524356752,222.853437824526,49,0
"30203554",2016,27.90625,3.4375,20.0625,0,0,1,-14.924294,35.85383,60.6875,27.8125,69.9375,37.9375,0,0,0,0,8.5,34.1875,0.25,1,0.375,0.5,0,0,0,0.25,0,0.3125,0,0,2016.625,239.583666666667,646.343333333333,631.970666666667,680.075,0,0,0,0,181.050333333333,504.32675,625.132,549.400333333333,0.125,0,0.125,0.125,223.611666666667,383.864166666667,621.755,501.954166666667,0.5,0.375,0.5,0.375,142.795,396.12287633654,608.62785986466,607.799773238587,0.475,1,1,1,820.210357847064,74,146,65,214,28.6399870352581,816.580531745717,117,0
"30203767",2010,38.6875,4.8125,1.4375,0,0,1,-14.9942998886108,35.5973014831543,36.4664289951324,0.834285710006952,42.1099998950958,42.0714287757874,0,1,0,0,10,43,0.125,0.875,0.1875,0.1875,0.25,0.25,0,0.5625,0.0625,0.5,0.0625,0,2010.75,25.19,109.34,84.2,119.989158137137,0.5,0.75,0.75,1,32.8233333333333,107.25,86.1766666666667,255.75,0.25,0.25,0.25,0.5,40.55,104.683333333333,167.9,20,0.75,0.25,0.5,0.75,30.57,85.2933333333333,10,190.683333333333,0.25,0.25,0.25,0.25,861.002713601915,59,129,41,213,25.664763625836,972.662776107373,103,0
"30204126",2010,58.34375,5.25,2,0,0,1,-15.2190999984741,35.4275016784668,6.41133338212967,7.86733338236809,22.6426665782929,58.4666666984558,0,0,0,0,11,37.125,0.1875,0.875,0.25,0.3125,0.25,0.25,0,0.25,0.125,0.4375,0,0,2010.83333333333,34.6325,164.2825,240.495,251.64386177782,0,0,0,1,24.2,162.33,182.640601898564,250.2,0.4,0.8,1,0.8,40.6266666666667,160.285,123.014323595197,231.4325,0.25,0,1,0,31.9333333333333,167.345,14,237.625,0.25,0.5,0,0.5,894.106277777284,41,123,41,213,25.9924790503274,971.722399596049,93,0
"30204555",2017,39.625,4.5625,14.75,0,0,1,-15.182804,35.418041,5.25,5.625,22.9375,49.375,0,0,0,0,3,39.5,0.375,0.875,0.375,0.375,0.4375,0.4375,0,0.1875,0,0.5,0,0,2017.16666666667,12,19,19,29.3350278907755,0.75,0.75,0.75,1,15,12,14.5,22.5,0.5,0.75,0.5,1,16.867192245463,18,10.1685786236498,18.5,1,0.666666666666667,1,1,22.5,15.5,22.5,13,1,1,1,0.75,261.185111633896,48,58,48,187,28.7268697031227,244.533271860103,49,26
"30205556",2016,40.4375,4.5,13.9375,0,0,1,-15.204413,35.502387,14.875,16.625,29.1875,57.5,0,0,0,0,4,37.9375,0.3125,0.875,0.125,0.25,0.25,0.25,0,0.25,0,0.5,0,0,2016.25,27,20,15.494698723149,27,0.75,0.75,1,0.75,10,10,13.4568389867132,10,0.8,0.8,1,0.8,15,10.2302429600348,26.8050699453044,23.4433550258358,0.5,1,1,1,10.9721816459201,13.833732007165,66.0031795675704,54.2573390222169,1,1,1,1,805.681555888193,75,141,65,214,28.6399870352581,816.580531745717,117,0
"30205702",2011,36.59375,4.4375,0.1875,0,0,1,-15.1752004623413,35.5007019042969,16.5437499284744,17.1043749451637,32.1449999809265,39.5,0,0,0,0,2,45.1875,0.25,0.6875,0.125,0.125,0.5,0.5,0,0.125,0,0.5,0,0,2011.08333333333,18,11,15.662696490914,250.857356942342,0.75,0.75,1,1,11,11,17,251.737958403002,0.8,0.8,0.6,1,24.2,162.33,182.64060189897,250.2,0.4,0.8,1,0.8,38.6833333333333,170.586666666667,16,193.6475,0.25,0.25,0.75,0,989.114963703252,49,118,32,213,25.4532994230029,951.881401801455,93,0
"30206341",2010,44.6875,5.375,2.75,0,0,1,-15.0513000488281,35.4604988098145,21.9743748903275,5.47124999761581,26.7281250953674,50.8125,0,0,0,0,8,44.125,0.1875,0.75,0.0625,0.0625,0.3125,0.3125,0,0.25,0,0.3125,0,0,2010.58333333333,32.8233333333333,107.25,86.1766666666667,255.75,0.25,0.25,0.25,0.5,28.43,141.185,58.2633333333333,180,0.75,0.5,0.25,0.75,44.52,124.046666666667,77.855,23,0.25,0.25,0.5,0.75,30.59,89.5,18,268.886666666667,0,0,0.75,0.25,815.156871671831,41,130,41,213,25.664763625836,972.662776107373,103,0
"30206341",2013,55.9523809523809,5.71428571428571,6.85714285714286,0,0,0.952380952380952,-15.0676909047619,35.4220915238095,21.7619047619048,5.23809523809524,28.1428571428571,50.5238095238095,0.0476190476190476,0,0,0,6.04761904761905,48.5714285714286,0.238095238095238,0.619047619047619,0.428571428571429,0.666666666666667,0.428571428571429,0.428571428571429,0.19047619047619,0.333333333333333,0.238095238095238,0.428571428571429,0,0,2013.42063492063,82.7740362811791,366.146299345505,565.079198552494,373.478968647912,0.550170068027211,1,1,1,134.51387755102,358.120967098825,551.016319975053,344.193532684366,0.286394557823129,1,1,1,47.5150476190476,344.433204493423,526.860881333822,299.539875114654,0.421768707482993,1,1,1,45.3363945578231,310.495536945126,466.411147197654,212.495460095191,0.0142857142857143,1,1,1,909.591960788638,67.5,127.5,57.5,213,24.7237300580283,1008.95482280634,108,0
"30206557",2017,31.9666666666667,3.8,19.5333333333333,0,0,1,-15.035595,35.513982,28.4666666666667,1.4,32.8,47.4666666666667,0,1,0,0,1,42.7333333333333,0.266666666666667,0.866666666666667,0.466666666666667,0.666666666666667,0.4,0.4,0,0.2,0,0.6,0,0,2017,155.8325,736.296666666667,652.013333333333,718.47,0,0.25,0.25,0.25,10,16,10,700.666666666667,0.666666666666667,0.666666666666667,0.333333333333333,1,232.684,610.63,629.128,675.35,0,0,0,0,17,10,17,264.495617364908,0.8,0.8,0.8,1,217.219306000185,48,60,48,213,28.5687524356752,222.853437824526,49,0
"30206558",2016,40.6875,4.25,20.8125,0,0,1,-15.12574,35.513325,22.25,10.5,33.0625,50.375,0,0,0,0,9,36.0625,0.1875,0.75,0.375,0.4375,0.5625,0.5625,0,0.3125,0,0.4375,0.125,0,2016.66666666667,246.483333333333,682.056666666667,634.813333333333,684.8,0,0,0,0,198.306666666667,441.6275,625.54,446.906666666667,0.25,0,0.25,0.25,206.383333333333,523.953333333333,623.3,667.203333333333,0.25,0.25,0.25,0.25,143.89,399.710158773694,608.98713425039,607.913602810579,0.2,1,1,1,871.737780254289,74,152,65,214,28.6399870352581,816.580531745717,117,0
"30206572",2010,32.75,4.1875,2.875,0,0,1,-14.9968996047974,35.5521011352539,32.0975003242493,4.91874998807907,37.2056248188019,54.8125,0,1,0,0,5,45.25,0.3125,0.8125,0.0625,0.0625,0.3125,0.3125,0,0.4375,0,0.5,0,0,2010.33333333333,40.55,104.683333333333,167.9,20,0.75,0.25,0.5,0.75,44.52,124.046666666667,77.855,23,0.25,0.25,0.5,0.75,43.62,47.4466666666667,33.7966666666667,11,0.75,0.25,0.25,0.25,25.095,100,19,279.6075,0,0,0.75,0,814.241181681634,59,126,41,213,25.664763625836,972.662776107373,103,0
"30206572",2013,43.4047619047619,4.95238095238095,1.28571428571429,0,0.0476190476190476,0.952380952380952,-14.944916047619,35.4667097142857,30.952380952381,4.61904761904762,36.0952380952381,51.3809523809524,0,0.952380952380952,0,0,6.04761904761905,42.3809523809524,0.285714285714286,0.761904761904762,0.380952380952381,0.476190476190476,0.333333333333333,0.333333333333333,0,0.476190476190476,0,0.666666666666667,0,0,2013.42063492063,65.712380952381,327.845608885859,436.223168804643,347.60229110246,0.426020408163265,1,1,1,102.645333333333,321.163331109422,426.494888041325,327.543000959553,0.431972789115646,1,1,1,12.4761904761905,309.558158811689,410.215729909316,296.222047818474,0.658730158730159,1,1,1,44.2711111111111,280.075372769448,370.537274944855,231.335948949653,0.386904761904762,1,1,1,848.606600555766,49,119,49.5,213,24.0832160125876,933.903099360889,104,0
"30207060",2011,43.4375,5,5.8125,0,0,1,-14.7573003768921,35.6748008728027,44.4481253623962,2.40250001847744,53.688125371933,47.25,0,1,0,0,3,41.875,0.4375,0.9375,0.125,0.125,0.0625,0.0625,0,0.1875,0.0625,0.5,0.0625,0,2011.16666666667,60.8275,135.055,95.02,86.797758033117,0,0,0,1,33.46,120.33,94.88,92.2242916944508,0.75,0.75,0.75,1,25.19,109.34,84.2,119.989158137204,0.5,0.75,0.75,1,40.69,140.27,80.03,21.5,0.4,0.6,0.6,1,891.619490230829,49,116,32,213,25.4532994230029,951.881401801455,93,0
"30207188",2010,37.1875,4.5,0.0625,0,0,1,-14.8723001480103,35.7462997436523,56.1881246566772,13.8431250452995,62.7918746471405,29.3125,1,0,0,0,6,36.625,0.1875,1,0.3125,0.375,0,0,0,0.5625,0,0.625,0,0,2010.41666666667,28.43,141.185,58.2633333333333,180,0.75,0.5,0.25,0.75,40.69,140.27,80.03,21.5,0.4,0.6,0.6,1,12,12,12,14.911506385795,0.8,0.8,0.6,1,30.935,100,149.235,275.063333333333,0.2,0.2,0.6,0.4,870.659656791831,41,128,41,213,25.664763625836,972.662776107373,103,0
