ea_id,lat_modified,lon_modified,FS_year,dist_road,dist_admarc,dist_popcenter,percent_ag,FS_month,rural,lag1_clust_maize_price,lag1_lhz_maize_price,lag1_lhz_nuts_price,lag3_lhz_maize_price,lag6_clust_maize_price,lag6_clust_nuts_price,lag6_clust_beans_price,lag6_lhz_nuts_price,lag12_clust_maize_price,lag12_clust_rice_price,lag12_clust_nuts_price,lag12_clust_beans_price,lag12_lhz_maize_price,lag12_lhz_rice_price,lag12_lhz_nuts_price,maxdaysnorain,lhz_day1rain,gdd,tmean,lhz_maxdaysnorain
20402072,-13.37769985,33.62490082,2010,0.729230755,1.794615351,43.86000037,20,10,1,26.26,24.73513319,39.65654869,26.08868926,34.775,165.47,172.7733333,119.7835284,37.1975,175.365,170.3725,214.55,32.23349108,125.5291532,120.2262204,118,40,213,24.31218941,84
20402198,-13.45549965,33.56650162,2010,5.962666661,5.995999992,47.75133348,1.200000003,9,1,26.76545455,35.35142237,48.60828426,30.4883632,41.4335,153.7525,133.4164516,215.6550766,32.15761905,136.20125,149.829375,145.2488235,43.95186188,129.1136521,169.7067241,118,40.66666667,213,24.529513,90
20402198,-13.618378,33.66348165,2013,6.05,6.35,43.7,4.4,7.3,0.95,82.67921156,70.31509789,98.57121542,84.69607639,81.7572038,230.0427212,203.2412801,102.8975077,51.42121875,235.021283,217.8500407,191.5792319,66.45013801,109.7164163,108.328312,125,61.33333333,213,23.58968731,97.33333333
20402201,-13.40260029,33.65620041,2010,4.628124997,4.615624994,46.0068748,35.9375,6,1,34.98333333,27.59455635,115.5061856,33.18379388,36.985,171.95,215.41,134.8928159,23.7275,10,24,23.5,31.86358431,98.024277,136.2216092,124,40,213,24.31218941,84
20402298,-13.27799988,33.70660019,2010,11.69400012,2.315333333,37.18399978,30.33333337,9,1,22.555,25.39130018,48.60828426,26.82407406,45.73,142.74,136.032,123.9694404,41.718,171,138.128,144.356,31.13961078,100.5067731,119.8095383,121,40,213,24.31218941,84
20403049,-13.55780029,33.55260086,2011,13.60624999,4.461874992,52.6900003,10.6875,1,1,18.24333333,23.05221619,25.47535082,24.12379059,27,150,166.1466667,67.68841465,45.46666667,176.0433333,128.9575,165.6875,34.64364545,141.5179787,131.7558272,129,51,213,23.8464996,88
20403668,-13.62870026,33.57600021,2010,16.7718752,9.571249992,45.8275001,25.3125,3,1,39.6,35.17529116,128.003321,33.97659442,36.515,175.17,212.34,119.8095383,24,17,158.0202733,24,61.53030023,143.9007949,152.8816517,120,40,213,24.31218941,84
20403697,-13.72019958,33.52330017,2010,25.86133337,6.577333421,39.78466702,20.73333335,10,1,14,24.73513319,39.65654869,26.08868926,32.65179998,13,13,119.7835284,36.53,177.805,160.31,176.81,32.23349108,125.5291532,120.2262204,110,40,213,24.31218941,84
20404032,-13.7468996,34.16320038,2010,0.653571439,14.06714278,32.18642843,22.21428561,4,1,46.55,47.1766825,150.7231882,44.171045,32.282,86.54166667,160.1818182,128.3734922,62.9,177,154.2571429,188,59.56566597,191.1951383,190.4815307,123,43.6,213,24.69559214,89.2
20404032,-13.72110983,34.10390206,2013,0.444444444,13.5,30.61111111,25.33333333,5.222222222,0.944444444,89.75773016,94.14532143,216.3552558,82.8380202,59.83587302,311.6525465,198.3345958,205.8251051,34.21311728,117.525455,309.3331704,198.7896729,33.69938178,137.4835511,190.2192012,128,54,212.6,23.4502328,95.4
20404032,-13.72669195,34.11902677,2016,0.227272727,13.95454545,30.63636364,26,5.136363636,0.954545455,207.6010187,191.2865304,200.4254457,196.9662177,48.83733766,162.7426125,210.6700691,249.0210626,97.75709441,135.2699192,194.2096969,196.1983811,118.7427991,339.9038741,247.1615553,140,65.2,203.6,27.25125513,108
20404509,-13.63490009,34.00040054,2010,9.415000021,10.4407143,47.97857141,17.57142854,11,1,18,24.12379059,31.32098783,25.39130018,11,14.5,131.89,115.5061856,14,13,12.25,17,33.19311414,134.5615354,136.2044127,125,40,213,24.31218941,84
20404575,-13.79209995,34.16019821,2010,4.920624942,14.53874999,33.21125019,6.625,8,1,23.97,24.97740457,68.56048052,24.94567577,42.8215,110.9376471,150.9044444,124.6618,32.77090909,59.12,48.03636364,97.28111111,31.97981393,80.01955466,64.1640018,126,39.66666667,213,25.20275971,80.66666667
20404575,-13.79202557,34.17561819,2013,5.428571429,13.85714286,31.57142857,10.42857143,6.380952381,1,75.30666254,75.6700561,88.04963589,91.44564198,39.18520608,255.5122321,223.1825668,70.92732283,49.87641507,181.9860196,257.7358873,186.2639037,50.78755253,173.7306269,50.00025545,129,62.66666667,207,23.73711914,88.33333333
20404575,-13.79565079,34.14215133,2016,5.125,13.66666667,32.33333333,8.833333333,9.375,0.958333333,111.3125,132.8159423,520.3653832,97.31216318,217.8920544,429.25975,419.3714881,140.9656587,86.68745943,318.0248221,242.1054831,355.9394272,102.0851268,311.7972042,143.7930189,145,66,185,27.70585557,101.6666667
20404660,-13.64690018,34.03160095,2011,3.847499967,5.968125015,42.50874996,14.875,1,1,20.89,23.05221619,25.47535082,24.12379059,13,20,28.67467288,67.68841465,29.83333333,19,26,15.75,34.64364545,141.5179787,131.7558272,121,51,213,23.8464996,88
20405132,-13.68089962,33.86130142,2010,1.386874992,6.521250069,35.9000001,18.75,12,1,11,23.56130699,25.88395303,24.73513319,11.90548772,15,29,96.77321632,21.91666667,12,12,12,33.97659442,141.0792587,134.8928159,122,40,213,24.31218941,84
20405366,-13.76109982,33.9695015,2010,3.217333362,7.000666678,35.06133318,7.199999988,6,1,11,19.29727818,161.4971573,27.72549074,43.75,12,105.6666667,125.6415101,26.77777778,88.05454545,62.24666667,93.00181818,35.32967867,129.8164641,154.290211,120,40,213,24.38487513,99.5
20405366,-13.76993722,33.95792067,2013,3.333333333,7.055555556,33.77777778,7.222222222,7.111111111,0.944444444,47.39240741,74.71173609,138.8411845,101.2017513,49.5389596,172.9847459,123.8207387,113.7564923,46.43185185,80.186631,199.7991927,168.7693875,52.34228563,125.5516716,86.36858167,129,58.5,213,23.29411485,100
20405704,-13.70049953,33.78699875,2011,1.998749997,9.892499924,30.28312504,39.25,3,1,29.84,22.21533783,24.66061026,23.05221619,14,21,28.02423474,39.65654869,21.06333333,73,17.16350707,19.5,33.18379388,142.3432826,123.9694404,131,51,213,23.8464996,88
20406177,-13.55819988,33.75799942,2010,5.088125012,7.924374968,48.01937532,14.6875,12,1,24.16666667,23.56130699,25.88395303,24.73513319,28,15,162.9375,96.77321632,36.985,179.875,171.95,215.41,33.97659442,141.0792587,134.8928159,117,40,213,24.31218941,84
20406348,-13.62699986,33.92979813,2011,2.301874992,3.010624975,42.49874997,9,1,1,20.89,23.05221619,25.47535082,24.12379059,13,20,28.67467288,67.68841465,29.83333333,19,26,15.75,34.64364545,141.5179787,131.7558272,118,51,213,23.8464996,88
20406598,-13.58180046,33.87250137,2010,4.45071426,9.967857182,45.21928549,27.14285707,6,1,34.98333333,27.59455635,115.5061856,33.18379388,36.985,171.95,215.41,134.8928159,23.7275,10,24,23.5,31.86358431,98.024277,136.2216092,121,40,213,24.31218941,84
20407398,-13.63619995,33.74890137,2010,1.978124969,4.93187505,37.09687495,30.4375,7,1,24.01,25.05978041,97.21029246,30.126162,49.17583333,107.9683333,129.0261538,131.8668951,30.37454545,126.8366667,111.1175,136.927,28.86637928,80.39802975,131.4600527,126,40,213,24.26311464,74
20407398,-13.62489282,33.732741,2013,2.454545455,5.181818182,37.5,30.27272727,4.181818182,1,75.98262626,93.41248824,42.38991008,82.33311948,46.29597902,178.3774357,207.8002558,41.07929032,29.44967172,125.9641733,170.3494496,192.6321694,38.21593764,170.606164,39.6225055,131,48.5,213,23.1007278,83.5
20407398,-13.60324507,33.72580257,2016,2.571428571,5,37.03571429,30.71428571,9.035714286,1,68.589375,77.48606466,81.93044044,79.99958067,194.1750731,580.4726768,642.1201299,31.46876523,122.5376488,198.7011101,215.5285168,326.161441,97.36587865,296.3286722,48.22365909,140,65,214,27.01551579,87
20407481,-13.50769997,33.73759842,2010,0.243125002,2.853125021,52.52375031,22.375,3.5,1,38.33038647,42.43960504,133.8519723,46.92818978,35.41325397,133.3086752,145.0791765,121.0732536,54.66558108,161.6499167,200.295,188.6749163,52.12822946,151.8270491,147.8389486,117,44.75,212.5,25.30999303,87.25
20407481,-13.571547,33.81456122,2013,0.055555556,3.111111111,46.05555556,21.88888889,5.222222222,0.888888889,90.02756738,84.47607791,130.7083817,99.537025,54.93004618,196.1713335,146.5609081,121.5799911,39.48799972,150.3169643,198.6911446,152.3534327,36.15015591,118.2569434,108.8010447,124,57.5,209.25,24.19755134,92.75
20407481,-13.55711518,33.79778777,2016,1.181818182,3.818181818,47.90909091,25.27272727,4.545454545,0.909090909,182.9581162,92.32620007,180.4729815,90.08288524,62.57666253,183.9237166,185.4589619,143.3778018,81.11392444,127.9558722,149.7788867,121.9241522,35.1693233,155.8577922,158.4230715,141,69.25,198.75,27.95224394,104.5
20421229,-13.55350018,33.73139954,2010,0.241250004,5.336250007,48.00062513,35.75,8,0,27,26.08868926,67.68841465,27.59455635,39.6,172.125,235.18,128.003321,37.93,87.285,178.3,132.835,29.96082536,75.48439292,123.1324746,118,40,213,24.31218941,84
20501111,-13.84689999,34.54700089,2010,10.63500011,11.04750013,11.99312496,11,9,1,20.5,27.72820152,32.6274486,26.8633042,50.5325,246.5666667,204.604,151.3320905,25.54086335,22,76.75,22,31.50835907,100.393817,102.0064734,117,42,213,26.66500309,96
20501330,-13.76439953,34.57009888,2010,14.56937498,14.84937489,14.96999997,59.1875,5,1,37.32,38.15500321,164.7386724,52.33116846,53.75,190.25,152.5,152.0488026,25.22,113,150,116.3333333,22.55831728,117.7456182,130.3292927,111,42,213,26.66500309,96
20501664,-13.8348999,34.48400116,2010,3.743124992,4.058749974,4.978125006,2.125,11,1,24.41333333,25.02515809,39.26452373,24.72885573,32.155,250,250,113.0730642,53.75,112.25,190.25,152.5,41.16476611,109.7685118,104.795588,120,39,213,27.12272102,98
20502159,-13.7531004,34.37210083,2010,0.814374994,5.050624952,6.752500016,15.25,11,1,24.41333333,25.02515809,39.26452373,24.72885573,32.155,250,250,113.0730642,53.75,112.25,190.25,152.5,41.16476611,109.7685118,104.795588,122,39,213,27.12272102,98
20502240,-13.73029995,34.29290009,2011,2.243124992,7.969375074,17.745,7.3125,2,1,23.61333333,23.07116262,33.19549912,21.29301008,20.5,17,158.8916908,73.08364749,55.7125,153.7533333,250.0166667,250,44.11927814,149.9452603,118.8042475,126,62,213,26.51435134,94
20502740,-13.71899986,34.49649811,2010,3.601874992,4.287500009,3.536249965,22.625,6,1,32.155,24.27878324,113.0730642,39.10430741,54.6,250,200,121.9568735,24.66666667,68.8,170,133.5,27.4081563,113.6950329,108.2222898,116,39,213,27.12272102,98
20502758,-13.81680012,34.34479904,2010,1.125000007,0.840624992,10.67374992,2,7,1,22.5775,24.42485655,106.2189181,29.34376349,38.85666667,194.6775,190.5025,120.5770927,28.75333333,152.94,90.5,202.275,32.16928136,98.6871964,86.1931458,125,39,213,27.12272102,98
20503239,-13.82409954,34.46670151,2010,3.835000008,4.050000027,5.145625025,10.125,4,1,50.5325,39.10430741,116.9287518,43.26723761,32.51,142.5,134.25,124.5210039,90,180,200,200,42.48863914,113.105922,129.4019239,120,39,213,27.12272102,98
20503476,-13.81589985,34.52339935,2011,7.626874924,7.93187502,8.891875029,25.1875,2,1,23.61333333,23.46907762,62.27062316,11,20.5,17,158.8916908,32.6274486,55.7125,153.7533333,250.0166667,250,52.33116846,172.6875939,137.4276725,116,62,213,26.42079326,100
20504373,-13.91069984,34.45000076,2010,1.593125045,9.738124937,14.96374995,43.25,10,1,22.87977725,24.88151617,54.17355641,24.57546332,37.32,250,250.6,115.0114609,32.51,104,142.5,134.25,34.27236105,125.1244562,124.5210039,130,39,213,27.12272102,98
20504729,-13.79990005,34.44210052,2010,1.139333345,1.398000009,1.864666663,12.93333334,10,1,22.87977725,24.88151617,54.17355641,24.57546332,37.32,250,250.6,115.0114609,32.51,104,142.5,134.25,34.27236105,125.1244562,124.5210039,124,39,213,27.12272102,98
20505317,-14.01780033,34.48949814,2010,0.818749994,18.90562499,24.55375004,58.0625,4.375,1,47.134375,45.47577501,156.3595587,52.1381829,47.000625,111.4691667,151.81125,149.1157914,22.07083333,166.6970833,57.17875,128.2304167,46.92238198,154.376505,132.9428561,121,42,213,26.66500309,96
20505648,-13.9059,34.54669952,2011,4.158125013,14.88999999,15.99499995,43,2,1,23.61333333,23.46907762,62.27062316,11,20.5,17,158.8916908,32.6274486,55.7125,153.7533333,250.0166667,250,52.33116846,172.6875939,137.4276725,129,62,213,26.42079326,100
20506412,-14.08959961,34.52199936,2010,2.075999999,17.46266639,33.55333328,37.73333335,12,1,11,11,11,25.54017187,31.22,107.526,141.932,52.28093059,52.355,153.775,176.86,183.685,49.50578082,160.6760389,204.2891265,116,42,213,26.66500309,96
20507089,-13.61200047,34.33890152,2010,4.684374988,4.645625025,23.9087497,12.25,9,1,20.5,21.73043257,77.05512568,23.33637414,47.65833333,221.026,245.055,116.9522776,22,22,15,19.66666667,33.00254604,104.4019081,94.56413708,126,39.5,213,25.66838045,81
20507089,-13.57837153,34.28965137,2013,4.684210526,4.842105263,23.31578947,14.42105263,7.315789474,0.947368421,77.6893609,81.18124663,76.60514913,81.72897375,72.46536341,240.1329161,186.6276074,68.22378254,54.38842105,131.7753405,259.6509699,180.8798074,50.13677553,-30.78969664,58.79564005,127,51,204,23.84520155,91
20507371,-13.4914999,34.29259872,2011,4.90062502,8.831875026,36.24624991,29.625,2,1,25.16666667,23.07116262,33.19549912,21.29301008,20.5,20.5,26.86563435,73.08364749,45.215,200.475,39.07026454,263.235,44.11927814,149.9452603,118.8042475,119,62,213,26.51435134,94
20507422,-13.46940041,34.27930069,2010,0.700000003,12.03374988,38.42750025,46.8125,9,1,20.5,24.72885573,73.08364749,24.42485655,45.14666667,19.5,256.5366667,116.9287518,32,129.776,83,253.606,33.53537386,104.4019081,94.34250285,122,39,213,27.12272102,98
20507459,-13.59319973,34.29779816,2010,2.063125029,2.104999974,26.99250007,26.1875,6,1,25.2052381,24.62628323,174.895013,47.56642711,37.28,141.9833333,181.2433333,195.4437223,28.23880952,113.7964,91.5964,143.7509434,28.65156206,102.0227482,160.9332663,131,39.25,213,26.25717797,83
20507459,-13.6222905,34.30132555,2013,2.35,4.6,27,26.4,7,1,72.346875,77.10252245,209.4002278,84.68916054,74.77,266.0942131,368.3288608,210.4501205,50.59241379,276.2025399,250.2757345,343.8384716,57.01802558,252.7025375,211.6915171,133,54.75,206.25,24.22573404,88
20507571,-13.61870003,34.30970001,2010,1.382499995,1.803124987,23.72437501,30.8125,7,1,22.5775,24.42485655,106.2189181,29.34376349,38.85666667,194.6775,190.5025,120.5770927,28.75333333,152.94,90.5,202.275,32.16928136,98.6871964,86.1931458,128,39,213,27.12272102,98
20508349,-13.48830032,34.26139832,2010,0.25875,12.23750007,38.3275001,52,4,1,37.69146067,45.31763524,204.1357078,59.15637388,34.18131579,122.40125,150.2594937,153.727949,47.21886364,150.2445902,199.4902222,169.0262963,48.22842345,176.1931623,233.333672,137,42.44444444,209.8888889,25.71911033,96.77777778
20508349,-13.67009688,34.24281363,2013,1,11,35.16666667,45.20833333,5.791666667,0.916666667,100.7461559,91.54907591,236.3928854,80.64279416,65.74118647,211.5071579,230.3666625,232.821586,41.61456434,160.0427168,194.3511583,230.7853497,44.98872145,246.5966909,228.0724904,126,57.88888889,206,24.20537487,100.4444444
20508349,-13.71376111,34.24481668,2016,1.078947368,10.02631579,31.63157895,39.44736842,5.605263158,0.894736842,135.2811823,150.3460534,300.1481228,187.7684267,96.32808528,306.1058814,296.265651,306.5897273,103.6564864,235.308653,279.657934,249.585405,96.50039459,323.5623017,247.6502708,141,61.33333333,173.7777778,28.15486703,117.3333333
20508547,-13.56630039,34.1629982,2011,12.49687493,15.35312498,39.59874988,24.1875,2,1,28.4825,23.07116262,33.19549912,21.29301008,22.555,91.27,156.09,73.08364749,48.56666667,179.6425,148.715,167.7675,44.11927814,149.9452603,118.8042475,120,62,213,26.51435134,94
20510584,-13.49429989,34.35419846,2010,9.898749888,7.784999996,35.28937507,46.875,10,1,17.91666667,25.54017187,24.32590361,27.31043445,42.1,80,214.29,164.7386724,31.9475,159.6125,100,250.4225,36.00192315,145.2112045,147.3559846,132,42,213,26.66500309,96
20520255,-13.77719975,34.45769882,2011,0.793749999,1.606250003,0.620625004,7.375,2,0,23.61333333,23.07116262,33.19549912,21.29301008,20.5,17,158.8916908,73.08364749,55.7125,153.7533333,250.0166667,250,44.11927814,149.9452603,118.8042475,123,62,213,26.51435134,94
20520582,-13.78499985,34.41839981,2010,0.827500001,3.88562502,3.155000016,17.25,11,0,24.41333333,25.02515809,39.26452373,24.72885573,32.155,250,250,113.0730642,53.75,112.25,190.25,152.5,41.16476611,109.7685118,104.795588,129,39,213,27.12272102,98
20601141,-14.29959965,33.90319824,2010,20.6112498,8.770624995,35.55687499,20.5,5,1,34.00428571,42.96959957,168.4430515,47.16817744,35.39195122,151.9636585,134.3627273,172.8096983,35.74846154,196.827,186.1307692,170.2238462,28.81621257,180.3180778,193.7822459,124,38.66666667,213,23.29361367,64.66666667
20601141,-13.9691105,33.83693272,2013,17.16666667,7.555555556,35.33333333,22.83333333,5.611111111,1,97.5395203,97.83692962,185.2478267,95.62146822,58.00551925,318.5286237,243.5478659,166.7588666,39.05617042,321.6992542,285.7240891,199.405564,37.85865199,194.6914843,146.3517755,120,49.33333333,213,22.83428288,78
20601626,-14.07549953,33.91830063,2010,0.216250001,0.706875006,18.17437518,9.375,8,1,28.23627119,27.2376841,124.0427289,26.79866526,40.99658824,140.7821192,171.697574,178.6756178,34.70753555,111.9598673,137.8977157,145.971422,34.32098825,113.1470678,199.4196528,112,42.18181818,212.9090909,24.56374047,84.90909091
20601626,-14.069639,33.90056496,2013,3.12,3.56,22.8,17.68,6.96,0.76,89.87688359,85.46503256,229.12277,113.2540121,77.2493551,331.3439799,280.7605903,227.3578823,52.80004821,228.9699042,310.3946202,239.0122479,52.18162847,205.2539353,225.1503095,117,53.18181818,212.6363636,23.68229874,92.27272727
20601626,-14.01423009,33.91263016,2016,3.8125,3.75,19.0625,15.71875,10.3125,0.625,179.6402769,134.8285364,489.3163076,144.6391381,185.7388104,626.667114,541.3430777,450.8167373,106.3764395,323.1071391,337.1510833,374.980541,78.90997383,223.2581452,200.7652355,132,64.36363636,204.1818182,27.40379211,103.1818182
20601658,-14.03339958,33.84519958,2010,6.189374983,6.924374998,13.09750003,3.125,11,1,19.5125,20.69571755,57.79596424,21.52742784,21.16,350,154.2533333,155.7564084,32.98333333,138.2825,233.9666667,148.6775,36.28514166,94.60156856,152.6072374,111,40,213,24.17336871,60
20601701,-14.14529991,33.88579941,2011,8.091250002,1.791874997,21.66125035,22,1.4375,1,21.681875,21.08824341,58.38259824,20.54661018,24.143633,355.8857829,323.4607798,108.6076539,51.9384375,144.6171875,205.3009375,215.3396875,31.38788677,144.7324991,153.8976369,113,49,213,24.08701207,68
20602363,-14.03680038,33.3451004,2010,0.440000005,3.339999994,45.12928594,13.71428572,9,1,28.94769231,29.40749327,119.7929975,30.91670374,45.75,176.883,148.6633333,178.766239,31.52,89.25833333,149.726,93.414,34.66956317,136.2682903,219.78368,117,40.66666667,213,24.65543422,83
20602363,-14.13947206,33.52863789,2013,1.277777778,3.444444444,43.27777778,14.27777778,7.5,1,63.03653544,72.91761082,187.9430592,101.8543866,75.7935812,236.0570761,303.8110914,192.6049153,45.70133333,284.9193307,219.8025682,287.6933218,56.24726511,128.587253,197.904604,120,56.66666667,213,24.07465235,89.33333333
20602479,-14.10249996,33.51739883,2010,6.536875039,3.444999993,29.81812513,28.75,6,1,21.16,22.96368773,155.7564084,26.57143636,43.89,211.11,97.25,153.1307096,40.002,161.662,319.928,247.894,32.28731983,101.4765797,179.5876148,121,40,213,24.17336871,60
20602607,-13.88790035,33.5163002,2010,11.61733323,2.89000003,30.84599984,29.79999995,11.25,1,12.91666667,20.61051333,57.82478592,21.41876046,31.1125,128.006875,101.3675,153.2580668,38.28875,189.02875,103.4923192,99.39125,36.03078218,108.4884892,152.7381054,107,40,213,24.17336871,60
20602617,-14.05210018,33.49430084,2011,1.186250009,2.168124996,30.3443749,19.875,2.0625,1,33.8175,21.61184793,58.66491674,20.37814088,25.321875,326.2677083,340.1906626,90.7074147,42.5125,97.059375,192.7225,188.196875,29.43360355,139.6648809,154.231282,121,49,213,24.08701207,68
20603090,-14.26000023,33.7983017,2010,17.45133324,0.984666664,29.64333356,2.133333333,7,1,25.77925,22.46886557,145.763042,24.18770377,55.432,129.616,182.018,153.6638753,41.96857143,161.5771429,185.6683333,156.0566667,31.13077506,84.98836567,169.2855922,114,40,213,24.17336871,60
20603090,-14.2557426,33.79169165,2013,17.45,1.85,30.5,5.9,5.4,1,105.9425327,104.2599613,105.4868649,119.275508,56.99284821,150.5334616,280.0076861,94.46880788,42.05813571,116.8821208,94.33951332,203.8856073,63.77053002,117.3112059,81.77061172,113,51,213,23.31490575,70
20603090,-14.25012368,33.80046105,2016,17.5,1.772727273,29.81818182,4.409090909,9.272727273,1,189.1143939,69.79015449,92.7827229,70.11918041,206.0170455,863.0872727,621.4636364,25.52158532,120.3784091,467.5005091,428.5331013,545.8886798,112.4611735,579.1936131,139.7677938,128,66,214,26.95174776,93
20603121,-14.12940025,33.68740082,2011,4.474000022,5.624000013,18.19133341,9.733333349,1,1,12,20.72674358,58.19147453,20.69571755,23.55534756,373.4291696,311.6906844,121.348755,57.895,177.585,210.575,227.885,32.75947617,148.1803112,153.6638753,117,49,213,24.08701207,68
20603133,-14.26290035,33.6935997,2010,12.53375,4.996249944,31.12875009,25.25,11,1,19.5125,20.69571755,57.79596424,21.52742784,21.16,350,154.2533333,155.7564084,32.98333333,138.2825,233.9666667,148.6775,36.28514166,94.60156856,152.6072374,116,40,213,24.17336871,60
20603189,-14.15499973,33.74570084,2010,9.235624999,2.328125011,20.1500001,16.5625,3,1,44.28,29.6244147,154.1981874,35.26770374,35.062,180.34,145.9175,154.1576082,66.622,237.668,452.7375,231.164,48.7140178,164.1548408,204.9740506,120,40,213,24.17336871,60
20603337,-14.1864996,33.55289841,2010,12.45687497,5.343125015,34.42500019,44.625,7,1,22.49282346,22.46886557,145.763042,24.18770377,57.895,210.575,227.885,153.6638753,41.1225,168.78,251.6275,190.1933333,31.13077506,84.98836567,169.2855922,109,40,213,24.17336871,60
20603455,-14.36219978,33.71490097,2011,22.80200005,1.329333343,41.21333337,28.5333333,2,1,34.13,21.5530289,58.62832873,20.3549007,24.9,333.33,338.5937595,92.2262383,44.28,102.23,198.52,199.21,29.6244147,140.2995979,154.1981874,117,49,213,24.08701207,68
20603533,-14.27490044,33.75970078,2010,17.27312493,0.582499997,29.37562501,28.9375,5.875,1,27.76361789,26.23346313,202.8252592,44.74910141,38.70217735,84.79543333,105.1577473,134.3315515,36.70685639,138.6280026,190.7812312,123.3723264,36.75989323,126.910154,182.6422586,116,40,213,24.18101154,87
20603533,-14.2756794,33.86456485,2013,14.45,1.2,30.1,28.75,6.55,0.9,82.56213176,83.49026738,241.7839972,111.0120831,68.35822727,225.9827994,119.0124648,238.7911966,52.46149919,140.279305,189.4076747,108.8245535,52.86466569,121.0906989,235.0959162,108,54.2,213,23.46319268,95
20603533,-14.25211886,33.86815977,2016,13.63636364,1.863636364,26.81818182,23.72727273,6,0.863636364,144.573474,156.9984796,323.4725863,232.0838563,90.17258768,266.9313392,425.0248327,228.9193817,96.12697064,291.4471117,368.0145786,283.8542209,75.01585296,267.2384479,253.9616637,130,60.4,214,27.04337491,107.4
20604071,-14.05309963,33.95970154,2010,2.844285729,4.4407143,21.88142848,20.92857146,12,1,15.72333333,20.3549007,57.91125097,21.09275834,27.00791667,137.28,162.2525,145.763042,40.275,149.34,75.95,131.79,35.26770374,150.149251,153.1307096,119,40,213,24.17336871,60
20604376,-14.02350044,34.11370087,2011,8.951333344,8.474000007,36.45266628,18.39999998,2.9375,1,41.625,22.43531431,59.1771488,20.7035034,24.24734375,84.41458333,119.3095755,69.44388424,44.27328125,189.2564063,54.2525,158.4364063,26.7622475,130.7788427,154.6946066,120,49,213,24.08701207,68
20604638,-14.0152998,34.06389999,2010,12.10937488,4.312499955,34.36625028,45.5,8,1,26.7125,22.51466719,137.4258476,26.48492182,49.28,108.56,154.851,130.2247533,38.263,124.6733333,97.708,116.939,32.62012204,80.89491114,159.8311743,126,39.5,213,24.33376607,65.5
20604638,-14.00295637,33.99846653,2013,11.31578947,5.263157895,36.94736842,42.63157895,6.263157895,1,67.70707602,90.47636251,89.42582235,119.176458,59.09241855,383.6557378,294.10021,71.76896048,43.56437799,248.2569221,343.4798615,223.1769585,33.63409143,120.5739317,52.22641921,128,41,213,23.40123952,77.5
20605302,-14.02299976,34.0862999,2010,13.55687499,5.594374985,38.29812479,28.3125,6,1,27.44,22.96368773,155.7564084,34.35568735,40.01,102.0425,128.2525,84.34850112,42.5,197.99,134.1807143,108.2064286,30.94960567,157.8886678,177.2425724,120,40.5,213,24.47222221,70
20605302,-14.06676747,34.11325868,2013,12.31578947,5.684210526,36.89473684,27.52631579,6.421052632,1,78.53707895,66.57457829,111.4453573,119.911384,45.49636842,276.449403,216.8392452,74.40630821,49.08776316,265.1421439,258.2513975,170.396376,46.61096937,-108.8108992,32.18467517,118,51,213,23.90211018,80.5
20606168,-13.67510033,33.44710159,2010,30.82266641,4.421999991,49.35066676,17.86666667,11,1,13,20.69571755,57.79596424,21.52742784,32.7,163.3425,130.1566667,155.7564084,33.08666667,197.03,100.5,72.43333333,36.28514166,94.60156856,152.6072374,117,40,213,24.17336871,60
20606297,-13.78190041,33.36330032,2010,23.22375011,1.448749997,48.87687492,6.5,10,1,14,21.09275834,67.92506063,21.98851667,32.65179998,13,13,155.2481537,36.53,177.805,160.31,176.81,36.22162357,139.4703814,152.1062066,107,40,213,24.17336871,60
20607260,-13.86740017,33.8280983,2010,0.161875,11.48124999,13.875,18.375,7,1,29.185,29.23077815,153.10706,41.05722484,48.11683673,138.6603488,170.8877215,173.3572601,31.739,146.4985484,157.0926866,154.121039,31.32467211,126.8557984,165.5071121,117,42.83333333,213,25.74845018,84.33333333
20607260,-13.69872417,33.78480439,2013,0.652173913,10.39130435,18.34782609,21.34782609,5.826086957,0.956521739,92.24368591,87.76572738,284.833636,76.02826873,59.72173488,348.2392289,436.998625,273.358006,41.07855438,248.2275096,317.2458852,398.9951923,39.76464906,165.028626,255.8434857,118,52.83333333,208.5,24.12242365,92
20607260,-13.74961932,33.88529168,2016,0.892857143,10.5,15.25,23.28571429,10.10714286,0.964285714,200.8995396,190.6210921,572.1883937,138.0383498,170.4659915,577.254657,531.7515473,611.4194607,113.6137625,363.7450159,400.4798491,474.6298789,72.74578556,363.3660778,314.5796277,126,61.66666667,181.6666667,27.92267169,102.1666667
20607315,-13.79930019,33.85889816,2010,0.243749999,9.023750126,18.37125027,28.9375,3.3125,1,37.43632161,48.08107416,223.8992545,41.28013203,34.12480733,109.557625,121.7226735,142.8626879,57.99739737,183.9973503,206.333461,177.714486,53.74178831,180.9087093,261.0588412,122,39.83333333,213,24.48248016,82.33333333
20607315,-13.57275652,33.8231127,2013,1.037037037,8.962962963,21.2962963,27.77777778,4.37037037,0.925925926,93.00677572,111.1198064,261.0813873,88.47323702,45.7760463,237.6211269,197.3709129,230.8174462,35.22558909,157.6806292,220.9885123,151.6888089,37.54484176,142.633563,197.5251571,135,49.33333333,213,23.2890017,87.16666667
