"ea_id","FS_year","FNID","FCS","HDDS","rCSI","region_north","region_central","rural","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","FS_month","head_age","female_head","hhsize","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","asset_index","yearmon","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax"
"20106042",2013,"MW2012C3020103",53.4047619047619,5.85714285714286,2.28571428571429,0.0476190476190476,0.952380952380952,0.857142857142857,-12.9538376190476,33.5190672857143,6.38095238095238,5.33333333333333,11.9047619047619,34.9523809523809,0.714285714285714,0.238095238095238,0,0,6.61904761904762,43.8095238095238,0.238095238095238,4.33333333333333,0.714285714285714,0.476190476190476,0.80952380952381,0.428571428571429,0.380952380952381,-0.286719312301924,Jun 2013,712.138266878394,31,129,31,213,22.9977035200092,816.836660261531,77,0,785.360185647853,0
"20106042",2013,"MW2012C3020211",53.4047619047619,5.85714285714286,2.28571428571429,0.0476190476190476,0.952380952380952,0.857142857142857,-12.9538376190476,33.5190672857143,6.38095238095238,5.33333333333333,11.9047619047619,34.9523809523809,0.714285714285714,0.238095238095238,0,0,6.61904761904762,43.8095238095238,0.238095238095238,4.33333333333333,0.714285714285714,0.476190476190476,0.80952380952381,0.428571428571429,0.380952380952381,-0.286719312301924,Jun 2013,712.138266878394,31,129,31,213,23.9074673934722,1100.80506449938,75,0,785.360185647853,0
"20106042",2013,"MW2012C3999918",53.4047619047619,5.85714285714286,2.28571428571429,0.0476190476190476,0.952380952380952,0.857142857142857,-12.9538376190476,33.5190672857143,6.38095238095238,5.33333333333333,11.9047619047619,34.9523809523809,0.714285714285714,0.238095238095238,0,0,6.61904761904762,43.8095238095238,0.238095238095238,4.33333333333333,0.714285714285714,0.476190476190476,0.80952380952381,0.428571428571429,0.380952380952381,-0.286719312301924,Jun 2013,712.138266878394,31,129,31,213,23.2443482460177,989.660935065727,36,0,785.360185647853,0
"20107490",2010,"MW2012C3020103",46.625,5.0625,0.25,0,1,1,-13.2667999267578,33.1526985168457,41.0331246852875,30.6418750286102,46.07000041008,13.9375,0,1,0,0,10,40.9375,0.0625,5.5,0.9375,0.25,0.25,0.0625,0.0625,-0.386376615369591,Oct 2010,1272.35034272942,39,115,40,213,24.2140398732933,1121.61390383934,64,0,950.98003653875,0
"20107615",2011,"MW2012C3020103",69.25,6.3125,2.5,0,1,1,-13.3201999664307,33.3348999023438,18.4418749213219,16.6862499713898,31.4799997806549,15.75,0,1,0,0,1,37.375,0.125,5.3125,0.6875,0.6875,0.875,0.3125,0.3125,0.526386065949099,Jan 2011,906.989929041977,53,118,51,213,23.4171775799962,910.38127794203,78,0,1077.42760731662,0
"20108739",2010,"MW2012C3020103",47.15625,4.9375,8.75,0,1,1,-13.1445999145508,33.5780982971191,5.31749998033047,14.4456250071526,18.7443749904632,26.9375,0,1,0,0,3,37.0625,0.125,4.25,0.8125,0.4375,0.625,0.25,0.25,-0.191622697272572,Mar 2010,1016.99950257326,40,112,40,213,24.2140398732933,1121.61390383934,64,0,867.983139895305,0
"20109486",2010,"MW2012C3020103",44.28125,4.875,2.875,0,1,1,-13.1766996383667,33.6623001098633,7.56600001454353,10.6920000314713,26.5306664705276,27.6666666269302,1,0,0,0,11,46.25,0.125,4.625,0.875,0.4375,0.6875,0.3125,0.3125,-0.243525558851988,Nov 2010,1002.23001966247,38,121,40,213,24.2140398732933,1121.61390383934,64,0,892.218131401629,0
"20109653",2010,"MW2012C3020103",47,5,1.3125,0,1,1,-13.0745000839233,33.6771011352539,3.04999998211861,16.7140001058579,18.9293332099915,37.7999999523163,0,1,0,0,10,46.375,0.375,4.3125,0.875,0.3125,0.4375,0.3125,0.3125,-0.273841623831384,Oct 2010,1027.83387428796,40,120,40,213,24.2140398732933,1121.61390383934,64,0,892.935862071212,0
"20110170",2011,"MW2012C3020103",41.5625,4.875,0.75,0,1,1,-12.683500289917,33.3586006164551,14.1706250905991,11.7531250715256,38.4081250429154,48.1875,1,0,0,0,2,39.25,0,4.875,0.9375,0.375,0.4375,0.25,0.25,-0.252497158244528,Feb 2011,867.074067432336,51,124,51,213,23.4171775799962,910.38127794203,78,0,1002.97398021061,0
"20110620",2010,"MW2012C3010508",43.875,4.875,1.125,0,1,1,-12.8936996459961,33.3730010986328,7.29999992251396,10.7839998602867,19.3153334856033,33.4000000953674,1,0,0,0,5,37.375,0.1875,4.5625,0.8125,0.375,0.375,0.125,0.125,-0.321858556582697,May 2010,1068.31854281114,39,117,37,213,22.4000715730336,1134.10969596811,54,0,815.877465246124,0
"20110620",2010,"MW2012C3020103",43.875,4.875,1.125,0,1,1,-12.8936996459961,33.3730010986328,7.29999992251396,10.7839998602867,19.3153334856033,33.4000000953674,1,0,0,0,5,37.375,0.1875,4.5625,0.8125,0.375,0.375,0.125,0.125,-0.321858556582697,May 2010,1068.31854281114,39,117,40,213,24.2140398732933,1121.61390383934,64,0,815.877465246124,0
"20110620",2010,"MW2012C3020803",43.875,4.875,1.125,0,1,1,-12.8936996459961,33.3730010986328,7.29999992251396,10.7839998602867,19.3153334856033,33.4000000953674,1,0,0,0,5,37.375,0.1875,4.5625,0.8125,0.375,0.375,0.125,0.125,-0.321858556582697,May 2010,1068.31854281114,39,117,40,213,24.007396730235,1083.94075265588,78,0,815.877465246124,0
"20110620",2013,"MW2012C3010508",55.8,5.55,3.15,0.05,0.95,0.95,-12.92455145,33.4399289,6.5,9.85,21.35,32.6,0.9,0.05,0,0,6.55,43.55,0.25,4.95,0.75,0.5,0.5,0.25,0.25,-0.47584584537906,Jun 2013,735.011215869794,31,127,51,213,21.8768613251163,974.352538033768,72,0,800.39100524272,0
"20110620",2013,"MW2012C3020103",55.8,5.55,3.15,0.05,0.95,0.95,-12.92455145,33.4399289,6.5,9.85,21.35,32.6,0.9,0.05,0,0,6.55,43.55,0.25,4.95,0.75,0.5,0.5,0.25,0.25,-0.47584584537906,Jun 2013,735.011215869794,31,127,31,213,22.9977035200092,816.836660261531,77,0,800.39100524272,0
