"ea_id","FS_year","FCS","HDDS","rCSI","rural","FS_month","region2","region3","region4","region5","region6","region7","region8","region9","region10","region11","region12","region13","region14","region15","region16","region17","region18","region19","region20","region21","region51","region52","region53","region54","region55","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","lag1_clust_maize_price","lag1_clust_rice_price","lag1_clust_bean_mktthin","lag1_clust_maize_mktthin","lag1_clust_rice_mktthin","lag1_lhz_maize_price","lag1_lhz_rice_price","lag1_lhz_bean_mktthin","lag1_lhz_maize_mktthin","lag1_lhz_rice_mktthin","lag3_clust_maize_price","lag3_clust_rice_price","lag3_clust_bean_mktthin","lag3_clust_maize_mktthin","lag3_clust_rice_mktthin","lag3_lhz_maize_price","lag3_lhz_rice_price","lag3_lhz_bean_mktthin","lag3_lhz_maize_mktthin","lag3_lhz_rice_mktthin","lag6_clust_maize_price","lag6_clust_rice_price","lag6_clust_bean_mktthin","lag6_clust_maize_mktthin","lag6_clust_rice_mktthin","lag6_lhz_maize_price","lag6_lhz_rice_price","lag6_lhz_bean_mktthin","lag6_lhz_maize_mktthin","lag6_lhz_rice_mktthin","lag12_clust_maize_price","lag12_clust_rice_price","lag12_clust_bean_mktthin","lag12_clust_maize_mktthin","lag12_clust_rice_mktthin","lag12_lhz_maize_price","lag12_lhz_rice_price","lag12_lhz_bean_mktthin","lag12_lhz_maize_mktthin","lag12_lhz_rice_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax"
"13124001",2013,36.9615384615385,4.23076923076923,2.84615384615385,0.846153846153846,5.46153846153846,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0.769230769230769,0.0769230769230769,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,-4.32125581395538,34.6025828242923,4.77692307692308,62.2,13.0769230769231,0,0.461538461538462,0,0,42.7692307692308,0.230769230769231,0.0769230769230769,0.384615384615385,0.0769230769230769,0.384615384615385,0,0,0.538461538461538,0.615384615384615,0.846153846153846,0.384615384615385,0.384615384615385,63196.8958974359,160989.352051282,0,0,0,65366.3788187142,158186.503027864,0,0,0,72621.9258974359,171078.612820513,0,0,0,74895.5551232125,173377.810362163,0.000884602214461819,0.000884602214461819,0.000884602214461819,64371.1723076923,176928.825641026,0.0256410256410256,0,0,65755.2647709649,179318.541842765,0.0206317054902598,0.00796141993015637,0.00796141993015637,56952.6923076923,176429.153846154,0,0,0,54534.9660147138,169285.25542627,0.00386670274601423,0,0,731.305180677553,58,93,36,213,22.8194151053438,625.195936232892,154.5,213,0,0
"1313004",2011,51.125,5.375,0.5,0.75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.17724990844727,36.4757499694824,14.7749999761581,80.9874982833862,9.25,0,0,0,0,44.75,0.375,0,0.625,0,0.5,0,0,0.25,0.25,1,1,1,40491,125000,0,0,0,42245.5141483192,123273.716224921,0,0,0,38312.5,120150,0,0,0,37810.267091316,115786.895898302,0,0,0,32375,103625,1,0,0,32183.5474348394,100214.520010216,1,0,0,38000,107500,1,0,0,36343.9894891978,102023.856893434,1,0,0,647.526859385027,26,96,67,213,25.3968589676243,520.569253414434,161.5,213,0,0
"1313004",2013,39.5555555555556,4.55555555555556,0.888888888888889,0.666666666666667,4.22222222222222,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.24863880915222,36.7789483731889,13.5222222222222,72.9,8.22222222222222,0,0.111111111111111,0,0,44.5555555555556,0.333333333333333,0,0.444444444444444,0.111111111111111,0.333333333333333,0,0,0.555555555555556,0.777777777777778,0.777777777777778,0.888888888888889,0.888888888888889,83831.5222222222,182578.811111111,0,0,0,81747.1510873498,180925.624761245,0,0,0,87166.2083333333,214075.477777778,0,0,0,84717.8732725792,205648.525832213,0,0,0,62562.5,186954.783333333,0,0,0,63432.385028171,183263.912881777,0,0,0,52307.2777777778,215511,0,0,0,51496.9310818351,213576.661659518,0,0,0,698.697561006224,57,107,62,212,25.3138242168367,503.492317027353,164,213,0,0
"1313301",2010,37.6,4.6,9.5,0.6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2296199798584,36.413330078125,11.639999961853,77.2699989318848,0.8,0,0,0,0,56.7,0.4,0,0.6,0.1,0.2,0,0,0.4,0.5,0.8,0.7,0.7,32375,103625,1,0,0,32004.7267735619,102170.520790549,1,0,0,31232,98928.5,1,0,0,30524.1172367514,96943.9535496467,1,0,0,30288.5,109163.5,1,0,0,29723.0016918722,105194.256515292,1,0,0,51000,123500,1,0,0,49195.1938241807,120168.275628008,1,0,0,779.233222263004,16,51,33.6666666666667,213,24.6475295151529,543.746586903302,158.666666666667,213,0,0
"1313301",2012,40,4.41666666666667,4.41666666666667,0.5,11.1666666666667,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28165784431,36.65225971355,10.575,71.1333333333333,1.16666666666667,0,0.0833333333333333,0,0,48.25,0.333333333333333,0,0.5,0.0833333333333333,0.416666666666667,0,0,0.5,0.916666666666667,0.666666666666667,0.75,0.75,62173.6666666667,185791.666666667,0,0,0,61162.4180157831,182482.834306182,0,0,0,57291.6666666667,155502.291666667,0,0,0,54324.1300409804,157819.579269719,0,0,0,61384.5833333333,197427.916666667,0,0,0,58945.7146480033,190855.309816955,0,0,0,44287.4166666667,160156.666666667,0.166666666666667,0,0,42902.1685361519,157728.273478537,0.166667204787007,0,0,963.660133997506,11,51,60.3333333333333,213.333333333333,25.2884034046265,631.802645678448,156,214,0,0
"1313301",2013,26.5,3,0,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0115732008,36.4367676158,22.85,85.2,26.5,0,0,0,0,37,0,0,0.5,0,0.5,0,0,0.5,1,1,0.5,0.5,83026.0625,179427.15,0,0,0,80693.1031960183,178212.879738714,0,0,0,88838.6375,196114.775,0,0,0,85925.7306101051,192685.596594783,0,0,0,66521,185475,0,0,0,64446.5654889529,183258.643164613,0,0,0,56497.5,210939.5,0,0,0,55050.0746491654,204405.56859706,0,0,0,720.654867886508,57,57,65,212.333333333333,24.4097845380846,498.495259582859,164.666666666667,213,0,0
"13216004",2010,42.45,5.4,6.2,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56659984588623,34.6680107116699,0.480000007897616,81.8300003051758,20.8,0,1,0,0,47,0.3,0,0.7,0,0.5,0,0,0.5,0.6,0.9,0.4,0.4,31173,108500,1,0,0,30462.4996169854,108196.965510048,1,0.0768894321837197,0,30357.5,94743.5,1,0,0,29443.1702894042,78169.0002300537,1,0.0768894321837197,0,36500,95000,1,0,0,34980.0549371305,82643.3806655676,1,0.0768894321837197,0,45500,112500,1,0,0,43722.326101082,103425.096867458,1,0.0768894321837197,0,778.925326886986,24,84,37,213,22.8994751684552,678.947813679558,139.5,213,0,0
"13216004",2012,38.4,5.2,4.4,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.53408549854,34.6780917328,0.43,79.91,24.7,0,1,0,0,51.3,0.4,0,0.2,0,0.5,0,0,0.6,1.1,0.9,0.5,0.5,57500,177700,0,0,0,64110.688521923,171012.136921,0,0,0,54800,147075,0,0,0,51192.0981958305,144226.42459202,0,0,0,60000,188589.5,0,0,0,55663.5349773692,158469.800065888,0,0,0,45000,162452,0,0,0,47226.4237357246,156767.398386854,0,0,0,958.699840242918,11,86,24,214,23.2866507718443,710.745141915626,129,214,0,0
"13216004",2013,55,6,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.217183304585,33.2036900096,0.4,1.3,6,0,1,0,0,27.5,0,0,0.5,0.5,1,0,0,1,2.5,0,1,1,69511.885,159608.125,0,0,0,62909.4631565714,149034.06735638,0.0114998287880037,0.0114998287880037,0.0114998287880037,55000,154370.8,0,0,0,57046.1515418012,143220.797269161,0,0,0,62618,164932.75,0,0,0,60261.5145059873,150186.303941934,0,0,0,51702,176234.75,0,0,0,56193.7405165565,177808.437888774,0,0,0,734.92402933538,58,94,21,213,22.6716637079093,687.069617420504,139.5,213,0,0
"13303002",2011,41.2857142857143,5.42857142857143,0,0.857142857142857,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49992990493774,34.9728813171387,21.5571429133415,82.6857136317662,39.7142857142857,0,1,0,0,44.5714285714286,0,0,0.857142857142857,0,0.857142857142857,0.142857142857143,0,0.571428571428571,0.857142857142857,0.857142857142857,0.571428571428571,0.571428571428571,41500,130000,0,0,0,33687.2339058551,114075.010835303,0,0,0,51768.3,120583.3,0,0,0,54205.358043029,117634.304422836,0,0,0,36257.5,110785.5,1,0,0,34399.5516403629,100831.377478966,1,0.0150241341308911,0,33173,110000,1,0,0,30728.9579858576,102795.668822216,1,0.0150241341308911,0,738.929845690755,26,105,67.3333333333333,213,24.0469415334135,541.006272647091,158,213,0,0
"13303002",2013,45.8214285714286,5.21428571428571,0.214285714285714,0.642857142857143,5.71428571428571,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.65866446776571,35.1276231973643,16.8642857142857,81.0785714285714,33.2857142857143,0,1,0,0,42.7142857142857,0.0714285714285714,0,0.642857142857143,0.214285714285714,0.714285714285714,0.142857142857143,0,0.857142857142857,1.14285714285714,0.571428571428571,0.857142857142857,0.857142857142857,74428.6814285714,163110.130357143,0,0,0,71089.9754352563,159734.894495734,0,0,0,80628.7892857143,168072.804642857,0,0,0,79767.2172629415,174762.156029009,0,0,0,70515.8767857143,181813.992857143,0,0,0,66151.0064713111,182857.28872722,0,0,0,59056.6385714286,196771.535714286,0,0,0,55872.315164138,177447.859121963,0,0,0,732.596718010395,58,113,44.6666666666667,213,23.9127852031404,578.696741645004,159.333333333333,213,0,0
"13317003",2010,62.6111111111111,6.11111111111111,1,1,11.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,-5.9523401260376,34.062068939209,4.02222224407726,149.14444647895,48.2222222222222,0,1,0,0,44.2222222222222,0.222222222222222,0,0.666666666666667,0,0.444444444444444,0,0,0.333333333333333,0.555555555555556,0.666666666666667,0.555555555555556,0.555555555555556,32920.1944444444,100063.666666667,1,0.25,0,32999.8130557343,96775.2745257035,1,0.239084987384281,0.0125632915072567,29715.1388888889,88393.25,1,0.25,0,28988.0862548753,86112.0619145519,1,0.239084987384281,0.0125632915072567,35376.5,97162.3888888889,1,0.25,0,32731.5554083902,95667.1370248832,1,0.239084987384281,0.0125632915072567,43015.9722222222,108611.111111111,1,0.25,0,42182.2728248431,107018.8479277,1,0.239084987384281,0.0125632915072567,776.649161073845,24,104,67.25,213,24.6704066629038,480.112148129505,160,213,0,0
"13317003",2012,42.5416666666667,4.91666666666667,0.25,0.833333333333333,11.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-5.97288250738417,34.2595000945417,4.21666666666667,143.183333333333,44.1666666666667,0,0.916666666666667,0,0,42.75,0.166666666666667,0,0.666666666666667,0,0.583333333333333,0,0,0.583333333333333,1,0.916666666666667,0.75,0.75,65077.1041666667,175652.4375,0,0,0,65827.3257649115,172035.108850072,0.0529169436553524,0.0529169436553524,0.0529169436553524,50361.3541666667,150351.302083333,0,0,0,51103.5748994972,149012.255752387,0.052396643645398,0.052396643645398,0.052396643645398,55077.4166666667,178410,0,0,0,55115.1542212889,176979.790348939,0.052396643645398,0.052396643645398,0.052396643645398,41966.3125,157802.729166667,0.3125,0,0,41929.5134172276,156843.02476504,0.383817117962437,0.052396643645398,0.052396643645398,967.201549544116,11,107,45,213.25,25.0693632252171,503.150831080994,149,214,0,0
"13317003",2013,41,6,0,0.5,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,-5.07043541663,35.91336634125,0.1,4.3,36,0,1,0,0,37.5,0,0,0.5,0,0,0,0,1,1.5,0.5,1,1,77513.8875,181180.55,0,0,0,77527.7575152945,179551.59477876,0.0586402437648513,0.0586402437648513,0.0586402437648513,64800,175475,0,0,0,65528.3923394848,171860.966737068,0.052396643645398,0.052396643645398,0.052396643645398,50774,152144.25,0,0,0,50782.8732428104,152964.365635748,0.052396643645398,0.052396643645398,0.052396643645398,44288.5,180711.5,0,0,0,43912.2101640532,177360.345118014,0.052396643645398,0.052396643645398,0.052396643645398,733.362204013858,58,113,62.25,212.75,24.3813919475457,502.132784659507,158,213,0,0
"13404026",2011,55.6666666666667,6.22222222222222,0,0.222222222222222,7.44444444444444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80935001373291,34.7540817260742,0.422222219407558,1.47777778572507,0,0,1,0,0,41.6666666666667,0.222222222222222,0.222222222222222,0.666666666666667,0.666666666666667,0.222222222222222,0,0,0.888888888888889,1.88888888888889,0.333333333333333,1,1,46982.2592592593,131699.037037037,0,0,0,49134.6140995697,134818.009253119,0.138525101065755,0,5.73995029350326e-07,40558.962962963,127962.185185185,0,0,0,41821.7793511904,125347.759809538,0.155840810448353,0.0173156376332194,0.0173156376332194,32607.7037037037,112933.925925926,0,0,0,33186.654453672,107590.258823752,0.0173156376332194,0,0,26413.1111111111,95506.8888888889,1,0,0,28804.9531286492,98054.8115140821,1,0,0,813.78717405596,41,62,56.6666666666667,213,23.8423479976462,482.826660888354,163.333333333333,213,898.978528047824,183.750050908905
"13404026",2013,59.4090909090909,5.90909090909091,0,0.0909090909090909,6.81818181818182,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0,0,0,0,0.818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86635240898727,35.3286141935091,0.445454545454545,2.56363636363636,4,0,0.909090909090909,0,0,38.5454545454545,0.545454545454545,0.363636363636364,0.727272727272727,0.727272727272727,0.272727272727273,0,0.0909090909090909,1,2.36363636363636,0,1,1,61045.1421212121,145978.911212121,0,0,0,63715.6739452533,152652.590894381,0,0,0,71264.553030303,169255.090909091,0,0,0,73340.9043752833,173725.728616597,0,0,0,73228.7084848485,178463.636363636,0,0,0,76523.5112723218,185308.021474118,0,0,0,53154.5454545455,167573.848484848,0,0,0,56750.8111852724,172937.11252352,0,0,0,770.484607346089,58,68,52,212.333333333333,24.0670792858939,584.138244798611,166,213,979.636742411855,140.270950443278
"13412003",2010,36.9375,5,6.5,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92398023605347,34.7040901184082,4.42499995231628,7.73749989271163,5.5,0,1,0,0,43.375,0.25,0,0.375,0,0.375,0,0,0.375,0.625,0.875,0.75,0.75,30269,104355,1,0,0,30297.7857289738,105220.192604749,1,0.0150241341308911,0,25086.5,86346,1,0,0,29367.7747261605,86361.1038890488,1,0.0150241341308911,0,28500,85000,1,0,0,36598.4065879208,89115.9358652894,1,0.0150241341308911,0,42000,112500,1,0,0,43614.9968674137,109680.410603617,1,0.0150241341308911,0,806.947284525033,25,104,37.3333333333333,213,23.3849630547083,595.306422077913,149.333333333333,213,0,0
"13412003",2012,37.9090909090909,4.63636363636364,2.36363636363636,0.909090909090909,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84729724449818,34.6239381741727,4.34545454545455,12.7181818181818,4.36363636363636,0,0.909090909090909,0,0,41.2727272727273,0.272727272727273,0,0.545454545454545,0,0.545454545454545,0,0,0.727272727272727,1.27272727272727,0.818181818181818,0.545454545454545,0.545454545454545,58750,168400,0,0,0,60746.1118670427,175987.108294277,0,0,0,53275,155500,0,0,0,50851.3741365051,148722.313818941,0,0,0,58423,169743.5,0,0,0,56076.2477976472,169961.601222925,0,0,0,43096,160933,0,0,0,44669.2862932458,158278.498587194,0,0,0,849.35745906787,8,107,50.6666666666667,214,23.9792412750625,634.317948996739,139,214,0,0
"13412003",2013,70,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08296520489,34.4622031746,33.8,40.7,39,0,1,0,0,29,0,0,1,0,1,0,0,1,3,1,0,0,75190.48,176785.7,0,0,0,76105.702422268,181946.440587972,0,0,0,58750,168400,0,0,0,60746.1118670427,175987.108294277,0,0,0,51796.5,156130,0,0,0,52442.0205675654,150565.671311552,0,0,0,45654,179038.5,0,0,0,46211.037977435,184076.980339843,0,0,0,694.416228327391,58,113,29.3333333333333,213,23.1910428256789,609.092268414257,151.666666666667,213,0,0
"140105101004",2014,48.9375,4.875,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.58570829093,33.3636225688,16.8172686126747,50.4990970527076,27.293453724605,0.00338600451467269,0.688487584650113,0,0,45.5,0,0,0.75,0.125,0.75,0.25,0,1,1.75,0.875,0.5,0.5,41107,116429,0,0,0,44736.1576597992,111150.459427144,0,0,0,35538,95769,0,0,0,47266.9311391387,104517.385187294,0,0,0,42000,106666.5,0,0,0,58475.3996497689,111179.159975547,0,0,0,60250,113750,0,0,0,60775.0858491639,114692.701763794,0,0,0,1012.75787664553,56,154,48,213,22.9078511698971,584.955348807154,123,213,0,0
"140115102012",2015,45.9375,4.625,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.44718006703,33.2602408403,16.8172686126747,50.4990970527076,27.293453724605,0.00338600451467269,0.688487584650113,0,0,48.125,0,0,0.25,0,0.75,0.125,0,0.625,1,1,0.125,0.125,40806,128056,0,0,0,44875.2243220356,126748.610346394,0,0,0,52091,162500,0,0,0,48668.990357163,164367.008504524,0,0,0,30909,132500,0,0,0,42761.7389530197,139557.663212746,0,0,0,38909,94545,0,0,0,56696.2194706539,96501.7124481594,0,0,0,912.476554811001,5,166,16,213,24.3294472680242,542.833649802526,139,213,0,0
"140123105002",2015,47.375,4.875,7.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.01570001334,33.0579110275,16.8172686126747,50.4990970527076,27.293453724605,0.00338600451467269,0.688487584650113,0,0,41.375,0.25,0,0.875,0,0.875,0.125,0,0.625,0.875,0.625,0.5,0.5,42045,139545,0,0,0,42761.7389530197,139557.663212746,0,0,0,43750,109286,0,0,0,44736.1576597992,111150.459427144,0,0,0,47917,103542,0,0,0,47379.7519125173,102553.597722988,0,0,0,60000,119583,0,0,0,63427.1745475188,120426.923873212,0,0,0,949.138409540057,5,148,16,213,24.3294472680242,542.833649802526,139,213,0,0
"140201303350",2015,47.8125,5.25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.29001680541,33.8689636094,16.4885311885379,46.6140844562884,14.3259557344064,0.0583501006036217,0.38430583501006,0.00804828973843058,0,39.375,0.375,0,0.375,0.25,0.375,0,0,1,1.5,0.25,1,1,41556,118333,0,0,0,41696.6754804344,119115.642499719,0,0,0,45864,160909,0,0,0,46275.0945936152,161096.918221798,0,0,0,42045,139545,0,0,0,41882.3115777879,139559.196788935,0,0,0,59545,94091,0,0,0,59231.920026672,94425.4468036034,0,0,0,913.304516093258,5,126,16,213,24.900801985758,479.644314966165,147,213,0,0
"140205101006",2014,48.4375,4.75,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.23717211925,33.5650641332,16.8172686126747,50.4990970527076,27.293453724605,0.00338600451467269,0.688487584650113,0,0,41.75,0.125,0,0.5,0,1,0,0,0.625,1.125,0.875,0.375,0.375,48269,103077,0,0,0,47266.9311391387,104517.385187294,0,0,0,59545,94091,0,0,0,56696.2194706539,96501.7124481594,0,0,0,65000,122000,0,0,0,61047.0562216298,124238.269014203,0,0,0,53000,110000,0,0,0,56349.4619441249,107844.219633558,0,0,0,958.548564485709,56,83,48,213,22.9078511698971,584.955348807154,123,213,0,0
"140216303007",2015,36.3125,4.125,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.13590263175,33.3888768072,16.4885311885379,46.6140844562884,14.3259557344064,0.0583501006036217,0.38430583501006,0.00804828973843058,0,56.875,0.25,0,0.625,0,0.5,0,0,0.625,1.125,0.875,0.25,0.25,41556,118333,0,0,0,41696.6754804344,119115.642499719,0,0,0,45864,160909,0,0,0,46275.0945936152,161096.918221798,0,0,0,42045,139545,0,0,0,41882.3115777879,139559.196788935,0,0,0,59545,94091,0,0,0,59231.920026672,94425.4468036034,0,0,0,912.476554811001,5,166,16,213,24.900801985758,479.644314966165,147,213,0,0
"140223104003",2014,33.9375,4.25,2.625,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.78569544241,33.7036267348,16.8172686126747,50.4990970527076,27.293453724605,0.00338600451467269,0.688487584650113,0,0,43.75,0.25,0,0.5,0.25,0.5,0.125,0,0.75,1.25,0.875,0.375,0.375,35538,95769,0,0,0,47266.9311391387,104517.385187294,0,0,0,38909,94545,0,0,0,56696.2194706539,96501.7124481594,0,0,0,54000,135250,0,0,0,61047.0562216298,124238.269014203,0,0,0,52000,96666.75,0,0,0,56349.4619441249,107844.219633558,0,0,0,1012.75787664553,56,154,48,213,22.9078511698971,584.955348807154,123,213,0,0
"140313103006",2015,48.5625,5.625,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.92225799217,32.9691554773,17.2481481602162,47.283703752241,31.3234567901235,0.0666666666666667,0.555555555555556,0.00987654320987654,0,47.25,0.5,0,0.625,0,0.75,0,0,0.75,1.875,0.75,0.375,0.375,30909,132500,0,0,0,31641.4718607864,132962.62347909,0,0,0,41107,116429,0,0,0,41281.1246266824,115960.896894082,0,0,0,36958,90625,0,0,0,37677.8330104988,91473.2589488916,0,0,0,65292,114167,0,0,0,64946.1172605521,114523.284347108,0,0,0,949.138409540057,5,148,17,213,24.0431043564445,814.80285208826,133,213,0,0
"140321104001",2015,47.625,4.875,0.375,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.049547078,32.9848587777,17.2481481602162,47.283703752241,31.3234567901235,0.0666666666666667,0.555555555555556,0.00987654320987654,0,48.75,0.125,0,0.375,0,0.75,0,0,0.75,1,1,0,0,40806,128056,0,0,0,40857.313269809,127420.986556546,0,0,0,52091,162500,0,0,0,51683.4972355631,162397.394348566,0,0,0,30909,132500,0,0,0,31641.4718607864,132962.62347909,0,0,0,38909,94545,0,0,0,40263.449400031,94516.7157422369,0,0,0,912.476554811001,5,166,17,213,24.0431043564445,814.80285208826,133,213,0,0
"140408102002",2014,64.0714285714286,5.28571428571429,5.85714285714286,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.10663520694,32.2962622127,17.2481481602162,47.283703752241,31.3234567901235,0.0666666666666667,0.555555555555556,0.00987654320987654,0,50.4285714285714,0.285714285714286,0,0.857142857142857,0,0.714285714285714,0,0,0.571428571428571,1,1,0,0,41107,116429,0,0,0,41281.1246266824,115960.896894082,0,0,0,35538,95769,0,0,0,36373.8909692442,96250.3891808133,0,0,0,42000,106666.5,0,0,0,43290.3810836563,106885.934729581,0,0,0,60250,113750,0,0,0,60090.3170749524,113777.302600759,0,0,0,1008.29415231148,56,154,49,213,22.8375629202613,712.378300515698,127,213,0,0
"140515101008",2015,44.8125,5.25,4.625,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.34995851363,32.5890729178,12.4551839237678,65.4715719084277,24.8327759197324,0.00668896321070234,0.739130434782609,0.00668896321070234,0,41.5,0.25,0,0.875,0,1,0.125,0,0.875,1,0.875,0.375,0.375,30909,132500,0,0,0,29438.0138096325,135611.01508709,0,0,0,41107,116429,0,0,0,34537.0484103881,120109.664007723,0,0,0,36958,90625,0,0,0,33926.988672791,101309.665701275,0,0,0,65292,114167,0,0,0,53190.1684612312,112189.128377808,0,0,0,949.138409540057,5,148,16,213,22.9778745976766,745.647474623687,129,213,0,0
"140607205001",2015,40.0625,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.99045616128,32.8209738485,17.2481481602162,47.283703752241,31.3234567901235,0.0666666666666667,0.555555555555556,0.00987654320987654,0,54,0.625,0,0.75,0.125,0.5,0,0,1,2,0.75,0.875,0.75,30909,132500,0,0,0,31641.4718607864,132962.62347909,0,0,0,41107,116429,0,0,0,41281.1246266824,115960.896894082,0,0,0,36958,90625,0,0,0,37677.8330104988,91473.2589488916,0,0,0,65292,114167,0,0,0,64946.1172605521,114523.284347108,0,0,0,947.933201867579,5,117,17,213,24.0431043564445,814.80285208826,133,213,0,0
"140702104002",2015,48.0625,5,1.625,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.25948370924,31.7237450993,17.2481481602162,47.283703752241,31.3234567901235,0.0666666666666667,0.555555555555556,0.00987654320987654,0,41.625,0.375,0,0.25,0.125,0.5,0,0,0.625,1.625,0.75,0.375,0.375,40806,128056,0,0,0,40857.313269809,127420.986556546,0,0,0,52091,162500,0,0,0,51683.4972355631,162397.394348566,0,0,0,30909,132500,0,0,0,31641.4718607864,132962.62347909,0,0,0,38909,94545,0,0,0,40263.449400031,94516.7157422369,0,0,0,914.825131014735,5,151,17,213,24.0431043564445,814.80285208826,133,213,0,0
"140708102002",2014,52.4375,4.75,0.25,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.8705932783,31.7266933708,17.2481481602162,47.283703752241,31.3234567901235,0.0666666666666667,0.555555555555556,0.00987654320987654,0,39.875,0.25,0,0.25,0,0.875,0,0,0.625,0.75,1,0.125,0.125,41107,116429,0,0,0,41281.1246266824,115960.896894082,0,0,0,35538,95769,0,0,0,36373.8909692442,96250.3891808133,0,0,0,42000,106666.5,0,0,0,43290.3810836563,106885.934729581,0,0,0,60250,113750,0,0,0,60090.3170749524,113777.302600759,0,0,0,1012.75787664553,56,154,49,213,22.8375629202613,712.378300515698,127,213,0,0
"140714103001",2015,52.1875,5.125,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.44847286706,32.2399331993,31.5273809859263,62.3452380560693,43.9642857142857,0,0.678571428571429,0,0,43.875,0.125,0,0.125,0,0.625,0,0,0.875,1.25,1,0.25,0.25,40806,128056,0,0,0,40985.2122700656,125732.69213087,0,0,0,52091,162500,0,0,0,50603.0602590687,162119.831037768,0,0,0,30909,132500,0,0,0,33569.9437859339,134183.400590149,0,0,0,38909,94545,0,0,0,43839.9658734315,94436.516839187,0,0,0,926.879006804029,19,120,17,213,24.0323398065777,864.493122873919,135,213,0,0
