HHID,FCS,HDDS,rural,FS_month,FS_year,ea_id,region2,region3,region4,lat_modified,lon_modified,dist_road,dist_popcenter,percent_ag,nutri_severe_constraint,nutri_moderate_constraint,nutri_reten_severe_constraint,dummy_terrain_rough,head_age,female_head,Radio,Television,Bicycle,Motorcycle,Car,Cellphone,num_cell,floor_dirt_sand_dung,roof_not_natural,roof_iron,clust_cassava_price,clust_bean_mktthin,clust_maize_mktthin,clust_cassava_mktthin,lhz_cassava_price,lhz_bean_mktthin,lhz_maize_mktthin,lhz_cassava_mktthin,raincytot,day1rain,maxdaysnorain
1143000309,69.0,6,1,5,2011,1140003,0,0,0,-0.29533115029334994,31.2187824249268,10.4994,52.2786,60,0,1,0,0,37,0,1,0,1,1,0,1,1,0,1,1,1200.0,0.0,0.0,0.0,1056.13724836438,0.0250412256567821,0.0,0.0,1951.2202995281698,4,91
1143000310,78.5,6,1,11,2010,1140003,0,0,0,-0.29533115029334994,31.2187824249268,10.8609,52.8163,60,0,1,0,0,46,0,1,1,0,0,0,1,1,0,1,1,1100.0,1.0,1.0,0.0,890.7063679592579,1.0,1.0,0.0,397.13385343052596,29,15
1153000401,46.0,5,1,3,2011,1150004,0,0,0,0.7513061761856079,31.702980041503896,17.0414,44.0461,60,0,0,0,0,58,0,1,0,1,0,0,1,1,1,1,1,800.0,1.0,1.0,0.0,843.956657214312,1.0,1.0,0.0,1799.33143831337,3,47
1153000402,66.5,6,1,2,2011,1150004,0,0,0,0.27472311258316,31.942651748657198,9.7843,15.5988,60,0,0,0,0,46,0,1,0,0,0,0,1,2,1,1,1,716.5,1.0,1.0,0.0,726.0182060180499,1.0,1.0,0.0,1799.33143831337,3,47
1153000403,36.0,5,1,2,2011,1150004,0,0,0,0.27472311258316,31.942651748657198,10.8701,14.6935,60,0,0,0,0,44,0,1,0,0,0,0,0,0,1,1,1,716.5,1.0,1.0,0.0,726.0182060180499,1.0,1.0,0.0,1799.33143831337,3,47
1153000404,30.5,4,1,8,2011,1150004,0,0,0,0.27472311258316,31.942651748657198,11.2921,14.5381,60,0,0,0,0,43,0,1,0,1,0,0,1,1,1,1,0,1014.0,0.0,0.0,0.0,1008.0814551172199,0.0,0.0,0.0,1799.33143831337,3,47
1153000405,30.5,4,1,2,2011,1150004,0,0,0,0.27472311258316,31.942651748657198,9.6225,15.667,60,0,0,0,0,40,0,1,0,1,1,0,1,3,0,1,1,716.5,1.0,1.0,0.0,726.0182060180499,1.0,1.0,0.0,1799.33143831337,3,47
1153000407,68.0,6,1,8,2011,1150004,0,0,0,0.27472311258316,31.942651748657198,10.2157,15.51,60,0,0,0,0,38,0,1,0,1,1,0,0,0,1,1,1,1014.0,0.0,0.0,0.0,1008.0814551172199,0.0,0.0,0.0,1799.33143831337,3,47
1153000409,38.0,6,1,2,2011,1150004,0,0,0,0.27472311258316,31.942651748657198,8.9275,15.7141,60,0,0,0,0,54,0,1,0,1,0,0,1,2,1,1,1,716.5,1.0,1.0,0.0,726.0182060180499,1.0,1.0,0.0,1799.33143831337,3,47
1153000410,16.5,4,1,8,2011,1150004,0,0,0,0.27472311258316,31.942651748657198,11.1591,14.6293,60,0,0,0,0,73,0,1,0,1,0,0,0,0,0,1,1,1014.0,0.0,0.0,0.0,1008.0814551172199,0.0,0.0,0.0,1799.33143831337,3,47
1153002701,88.0,7,1,11,2010,1150027,0,0,0,0.40262332558631897,32.0810546875,2.8793,9.4951,60,0,1,0,0,64,0,1,0,0,0,0,1,1,0,1,1,775.0,1.0,1.0,0.0,890.7063679592579,1.0,1.0,0.0,471.82009404309196,3,22
1153002703,31.0,4,1,11,2010,1150027,0,0,0,0.40262332558631897,32.0810546875,2.6719,9.3927,60,0,1,0,0,51,0,0,0,0,0,0,0,0,1,1,1,775.0,1.0,1.0,0.0,890.7063679592579,1.0,1.0,0.0,471.82009404309196,3,22
1153002704,50.5,5,1,11,2010,1150027,0,0,0,0.40262332558631897,32.0810546875,3.6672,9.8368,60,0,1,0,0,42,0,0,0,0,0,0,0,0,1,1,1,775.0,1.0,1.0,0.0,890.7063679592579,1.0,1.0,0.0,471.82009404309196,3,22
1153002705,44.0,6,1,11,2010,1150027,0,0,0,0.40262332558631897,32.0810546875,2.8978,9.5292,60,0,1,0,0,69,0,1,0,1,0,0,1,1,1,1,1,775.0,1.0,1.0,0.0,890.7063679592579,1.0,1.0,0.0,471.82009404309196,3,22
1153002706,24.5,3,1,5,2011,1150027,0,0,0,0.4801992475986479,31.7791748046875,2.4724,29.3061,60,1,0,0,0,64,0,1,0,0,0,0,0,0,1,0,0,975.0,0.0,0.0,0.0,1056.13724836438,0.0250412256567821,0.0,0.0,1818.4772994420002,3,120
1153002707,55.0,5,1,11,2010,1150027,0,0,0,0.40262332558631897,32.0810546875,3.892,9.9125,60,0,1,0,0,65,0,1,0,1,0,0,0,0,0,1,1,775.0,1.0,1.0,0.0,890.7063679592579,1.0,1.0,0.0,471.82009404309196,3,22
1153002708,25.5,5,1,12,2010,1150027,0,0,0,0.40262332558631897,32.0810546875,3.4719,9.6882,60,0,1,0,0,64,0,0,0,0,0,0,0,0,1,1,1,900.0,1.0,1.0,0.5,1138.62988040574,1.0,1.0,0.673422978004905,471.82009404309196,3,22
1153002709,58.0,5,1,11,2010,1150027,0,0,0,0.40262332558631897,32.0810546875,3.715,9.1844,60,0,1,0,0,35,0,1,0,1,0,0,1,1,1,1,1,775.0,1.0,1.0,0.0,890.7063679592579,1.0,1.0,0.0,471.82009404309196,3,22
1153002710,22.5,4,1,11,2010,1150027,0,0,0,0.40262332558631897,32.0810546875,3.9327,9.6023,60,0,1,0,0,66,0,0,0,0,0,0,0,0,1,1,1,775.0,1.0,1.0,0.0,890.7063679592579,1.0,1.0,0.0,471.82009404309196,3,22
1153003101,49.0,4,1,3,2011,1150031,0,0,0,0.543995559215546,32.1898193359375,0.2742,27.6166,55,0,1,0,0,34,0,1,0,0,1,0,1,1,0,1,1,800.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1839.4780084790198,3,82
1153003102,28.0,4,1,9,2011,1150031,0,0,0,0.502339541912079,32.12890625,0.0081,17.17,60,0,1,0,0,26,0,0,0,1,0,0,1,2,0,1,1,1150.0,0.0,0.0,0.0,1174.94848886055,0.0449344939804343,0.0,0.0,1839.4780084790198,3,82
1153003103,38.5,4,1,3,2011,1150031,0,0,0,0.543995559215546,32.1898193359375,2.6526,29.8958,60,0,1,0,0,60,0,1,0,0,0,0,1,1,1,1,1,800.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1839.4780084790198,3,82
1153003105,62.0,7,1,9,2011,1150031,0,0,0,0.627311944961548,32.0867080688477,0.0409,28.8477,60,1,0,0,0,36,0,1,0,0,0,0,1,1,0,1,1,1150.0,0.0,0.0,0.0,1174.94848886055,0.0449344939804343,0.0,0.0,1839.4780084790198,3,82
1153003106,29.0,4,1,3,2011,1150031,0,0,0,0.543995559215546,32.1898193359375,0.0574,27.4627,55,0,1,0,0,46,0,1,0,0,0,0,0,0,0,1,1,800.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1839.4780084790198,3,82
1153003107,61.0,7,1,9,2011,1150031,0,0,0,0.543995559215546,32.1898193359375,0.2557,27.6427,55,0,1,0,0,40,0,1,0,0,0,0,1,1,1,1,1,1150.0,0.0,0.0,0.0,1174.94848886055,0.0449344939804343,0.0,0.0,1839.4780084790198,3,82
1153003110,46.5,6,1,3,2011,1150031,0,0,0,0.543995559215546,32.1898193359375,0.3347,22.9725,60,0,1,0,0,40,0,1,0,1,0,0,1,1,0,1,1,800.0,1.0,1.0,0.0,811.422818900026,1.0,1.0,0.0,1839.4780084790198,3,82
1163001102,41.0,7,1,5,2011,1160011,0,0,0,0.6445417404174799,32.245681762695305,12.5557,31.6064,57,0,1,0,0,34,0,1,1,0,0,0,1,1,0,1,1,1000.0,0.0,0.0,0.0,1020.07441344929,0.0449344939804343,0.0,0.0,1867.3733912087803,4,77
1163001103,14.0,3,1,12,2010,1160011,0,0,0,0.684433221817017,32.3014259338379,19.4382,24.2148,55,1,0,0,0,40,0,1,0,0,0,0,1,1,0,1,1,900.0,1.0,1.0,0.0,1013.9096588959801,1.0,1.0,0.44424821882876003,388.253230944661,15,11
1163001104,61.0,5,1,12,2010,1160011,0,0,0,0.684433221817017,32.3014259338379,19.8198,23.8381,51,1,0,0,0,38,0,1,0,1,0,0,0,0,1,1,1,900.0,1.0,1.0,0.0,1013.9096588959801,1.0,1.0,0.44424821882876003,388.253230944661,15,11
1163001105,72.0,6,1,12,2010,1160011,0,0,0,0.684433221817017,32.3014259338379,19.637999999999998,24.2513,53,1,0,0,0,36,0,1,0,1,0,0,1,1,1,1,1,900.0,1.0,1.0,0.0,1013.9096588959801,1.0,1.0,0.44424821882876003,388.253230944661,15,11
1163001106,30.5,3,1,12,2010,1160011,0,0,0,0.684433221817017,32.3014259338379,20.0588,23.5679,49,1,0,0,0,61,0,1,0,0,0,0,0,0,1,0,0,900.0,1.0,1.0,0.0,1013.9096588959801,1.0,1.0,0.44424821882876003,388.253230944661,15,11
1163001107,37.5,7,1,12,2010,1160011,0,0,0,0.684433221817017,32.3014259338379,20.0793,24.0106,47,1,0,0,0,27,0,1,0,1,0,0,0,0,0,1,1,900.0,1.0,1.0,0.0,1013.9096588959801,1.0,1.0,0.44424821882876003,388.253230944661,15,11
1163001108,42.0,7,1,12,2010,1160011,0,0,0,0.684433221817017,32.3014259338379,19.6135,24.2619,53,1,0,0,0,40,0,1,0,1,0,0,1,1,1,1,1,900.0,1.0,1.0,0.0,1013.9096588959801,1.0,1.0,0.44424821882876003,388.253230944661,15,11
1163001109,52.5,6,1,12,2010,1160011,0,0,0,0.684433221817017,32.3014259338379,20.0301,23.7781,49,1,0,0,0,42,0,1,0,1,0,0,1,1,1,1,1,900.0,1.0,1.0,0.0,1013.9096588959801,1.0,1.0,0.44424821882876003,388.253230944661,15,11
1163001110,63.0,6,1,12,2010,1160011,0,0,0,0.684433221817017,32.3014259338379,19.8255,24.1688,53,1,0,0,0,28,0,1,0,1,0,0,1,2,1,1,1,900.0,1.0,1.0,0.0,1013.9096588959801,1.0,1.0,0.44424821882876003,388.253230944661,15,11
1163001301,17.5,4,0,7,2011,1160013,0,0,0,1.15960025787354,32.002609252929695,32.2105,65.1302,14,1,0,0,0,54,0,1,0,0,0,0,0,0,1,1,1,1100.0,0.0,0.0,0.0,1110.3170867608098,0.0,0.0,0.0,1659.31797465344,3,36
1163001302,82.0,7,0,1,2011,1160013,0,0,0,1.15960025787354,32.002609252929695,32.3592,65.5112,10,1,0,0,0,44,0,0,0,0,0,0,0,0,0,1,1,883.5,1.0,1.0,0.0,904.409414795072,1.0,1.0,0.0,1659.31797465344,3,36
1163001303,75.0,6,0,1,2011,1160013,0,0,0,1.15960025787354,32.002609252929695,32.4357,65.34899999999999,14,1,0,0,0,28,0,1,0,1,0,0,1,2,0,1,1,883.5,1.0,1.0,0.0,904.409414795072,1.0,1.0,0.0,1659.31797465344,3,36
1163001304,47.0,6,0,1,2011,1160013,0,0,0,1.15960025787354,32.002609252929695,31.9715,65.1135,15,1,0,0,0,53,0,1,0,1,0,0,0,0,0,1,1,883.5,1.0,1.0,0.0,904.409414795072,1.0,1.0,0.0,1659.31797465344,3,36
1163001307,76.0,7,1,7,2011,1160013,0,0,0,1.05097627639771,32.4674682617188,0.1033,24.5019,39,1,0,0,0,58,0,1,1,1,0,0,1,2,0,1,1,1100.0,0.0,0.0,0.0,1110.3170867608098,0.0,0.0,0.0,1659.31797465344,3,36
1163001310,42.0,7,0,7,2011,1160013,0,0,0,0.7673576474189759,32.5258140563965,0.0521,5.3007,60,0,1,0,0,30,0,1,0,0,0,0,1,1,0,1,1,1100.0,0.0,0.0,0.0,1110.3170867608098,0.0,0.0,0.0,1659.31797465344,3,36
2013000401,39.5,6,1,1,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,5.2334,19.0449,54,0,1,0,0,33,0,1,0,1,0,0,1,1,1,0,0,450.0,1.0,1.0,0.0,450.0,1.0,1.0,0.0,1692.0754832322,3,114
2013000402,45.5,5,1,1,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,6.2083,19.1659,52,0,1,0,0,57,0,1,0,1,0,0,0,0,1,1,1,450.0,1.0,1.0,0.0,450.0,1.0,1.0,0.0,1692.0754832322,3,114
2013000403,55.0,6,1,1,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,6.6833,18.8392,51,0,1,0,0,65,0,0,0,1,0,0,0,0,1,1,1,450.0,1.0,1.0,0.0,450.0,1.0,1.0,0.0,1692.0754832322,3,114
2013000404,46.5,5,1,7,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,6.8588,18.8011,51,0,1,0,0,50,0,1,0,1,0,0,1,2,1,1,1,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1692.0754832322,3,114
2013000406,45.0,5,1,7,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,5.7985,19.1167,56,0,1,0,0,65,0,0,0,1,0,0,0,0,1,0,0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1692.0754832322,3,114
2013000407,37.5,5,1,7,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,7.1012,18.3416,54,0,1,0,0,48,0,0,0,1,0,0,0,0,1,0,0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1692.0754832322,3,114
2013000408,45.5,6,1,1,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,5.8653,18.9688,54,0,1,0,0,59,0,1,0,1,0,0,0,0,1,1,1,450.0,1.0,1.0,0.0,450.0,1.0,1.0,0.0,1692.0754832322,3,114
2013000409,38.5,6,1,1,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,6.2804,19.054000000000002,53,0,1,0,0,60,0,1,0,1,0,0,0,0,1,1,1,450.0,1.0,1.0,0.0,450.0,1.0,1.0,0.0,1692.0754832322,3,114
2013000410,32.5,5,1,7,2011,2010004,1,0,0,0.43140536546707203,33.8126411437988,5.5042,18.8841,54,0,1,0,0,57,0,1,1,1,0,0,1,2,0,1,1,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1692.0754832322,3,114
2013000601,40.0,6,1,10,2010,2010006,1,0,0,0.31351912021637,33.870635986328104,3.9154,23.6684,60,0,0,0,0,33,0,0,0,0,0,0,0,0,1,1,1,400.0,1.0,1.0,0.0,400.0,1.0,1.0,0.0,423.95563593804803,3,11
2013000602,44.0,7,1,10,2010,2010006,1,0,0,0.31351912021637,33.870635986328104,3.4301,23.1865,60,0,0,0,0,58,0,1,1,1,0,0,1,3,1,0,0,400.0,1.0,1.0,0.0,400.0,1.0,1.0,0.0,423.95563593804803,3,11
2013000603,42.0,5,1,4,2011,2010006,1,0,0,0.31351912021637,33.870635986328104,3.7721,23.3108,60,0,0,0,0,48,0,0,0,1,0,0,1,1,1,0,0,850.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,1772.36826019974,3,78
2013000604,63.0,5,1,4,2011,2010006,1,0,0,0.31351912021637,33.870635986328104,3.1719,22.9264,59,0,0,0,0,42,0,0,0,1,0,0,1,1,1,0,0,850.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,1772.36826019974,3,78
2013000605,58.5,5,1,4,2011,2010006,1,0,0,0.31351912021637,33.870635986328104,4.0701,23.4817,60,0,0,0,0,41,0,1,0,1,0,0,1,1,1,0,0,850.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,1772.36826019974,3,78
2013000606,16.5,4,1,10,2010,2010006,1,0,0,0.31351912021637,33.870635986328104,4.184,23.851999999999997,60,0,0,0,0,35,0,1,0,0,0,0,1,1,1,0,0,400.0,1.0,1.0,0.0,400.0,1.0,1.0,0.0,423.95563593804803,3,11
2013000607,27.5,5,1,10,2010,2010006,1,0,0,0.31351912021637,33.870635986328104,4.391,24.1494,60,0,0,0,0,49,0,0,0,1,1,0,0,0,1,0,0,400.0,1.0,1.0,0.0,400.0,1.0,1.0,0.0,423.95563593804803,3,11
2013000609,38.5,5,1,10,2010,2010006,1,0,0,0.31351912021637,33.870635986328104,4.0114,23.6011,60,0,0,0,0,45,0,0,0,1,0,0,1,1,1,1,1,400.0,1.0,1.0,0.0,400.0,1.0,1.0,0.0,423.95563593804803,3,11
2013000804,69.0,6,1,2,2011,2010008,1,0,0,0.711598098278046,33.6848335266113,10.425,15.5645,43,0,1,0,0,34,0,1,0,0,0,0,0,0,1,0,0,470.0,1.0,1.0,0.0,649.544061778274,1.0,1.0,0.0,1737.96419212922,3,68
2013000805,60.0,6,1,2,2011,2010008,1,0,0,0.711598098278046,33.6848335266113,9.7617,16.0838,43,0,1,0,0,43,0,0,0,1,0,0,0,0,1,0,0,470.0,1.0,1.0,0.0,649.544061778274,1.0,1.0,0.0,1737.96419212922,3,68
2013000806,54.0,5,1,2,2011,2010008,1,0,0,0.711598098278046,33.6848335266113,9.5614,16.2392,43,0,1,0,0,48,0,1,0,0,0,0,0,0,1,1,1,470.0,1.0,1.0,0.0,649.544061778274,1.0,1.0,0.0,1737.96419212922,3,68
2013000808,90.0,6,1,2,2011,2010008,1,0,0,0.711598098278046,33.6848335266113,9.8516,16.0148,48,0,1,0,0,28,0,0,0,1,0,0,0,0,1,0,0,470.0,1.0,1.0,0.0,649.544061778274,1.0,1.0,0.0,1737.96419212922,3,68
2013000809,56.5,6,1,2,2011,2010008,1,0,0,0.711598098278046,33.6848335266113,10.1393,15.7903,46,0,1,0,0,46,0,1,0,0,1,0,0,0,1,1,1,470.0,1.0,1.0,0.0,649.544061778274,1.0,1.0,0.0,1737.96419212922,3,68
2013000810,51.0,5,1,8,2011,2010008,1,0,0,0.711598098278046,33.6848335266113,9.642000000000001,16.1598,43,0,1,0,0,61,0,1,0,1,1,0,1,2,1,1,1,904.0,0.0,0.0,0.0,856.061777815153,0.0,0.0,0.0,1737.96419212922,3,68
2013000901,53.5,4,1,4,2011,2010009,1,0,0,0.103999450802803,33.783092498779304,30.4518,49.0426,30,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,850.0,0.0,0.0,0.0,830.104861541774,0.159296400666496,0.0,0.0,1735.4150163325598,3,93
2013000902,56.5,5,1,9,2011,2010009,1,0,0,0.103999450802803,33.783092498779304,30.4445,48.8758,33,0,0,0,0,36,0,0,0,0,0,0,1,1,1,0,0,900.0,0.0,0.0,0.0,947.7550969497771,0.159296400666496,0.0,0.0,1735.4150163325598,3,93
2013000905,50.0,4,1,4,2011,2010009,1,0,0,0.103999450802803,33.783092498779304,30.3575,48.7567,33,0,0,0,0,80,0,0,0,0,0,0,0,0,1,1,1,850.0,0.0,0.0,0.0,830.104861541774,0.159296400666496,0.0,0.0,1735.4150163325598,3,93
2013000906,37.0,5,1,4,2011,2010009,1,0,0,0.103999450802803,33.783092498779304,30.2276,48.7796,39,0,0,0,0,33,0,1,0,0,0,0,0,0,1,0,0,850.0,0.0,0.0,0.0,830.104861541774,0.159296400666496,0.0,0.0,1735.4150163325598,3,93
2013000907,49.5,4,1,9,2011,2010009,1,0,0,0.103999450802803,33.783092498779304,29.6697,48.0507,43,0,0,0,0,40,0,1,0,1,0,0,1,2,1,0,0,900.0,0.0,0.0,0.0,947.7550969497771,0.159296400666496,0.0,0.0,1735.4150163325598,3,93
2013000909,53.0,5,1,4,2011,2010009,1,0,0,0.103999450802803,33.783092498779304,30.6153,49.2379,18,0,0,0,0,67,0,0,0,0,0,0,0,0,1,0,0,850.0,0.0,0.0,0.0,830.104861541774,0.159296400666496,0.0,0.0,1735.4150163325598,3,93
2013000910,60.0,5,1,9,2011,2010009,1,0,0,0.103999450802803,33.783092498779304,29.8863,48.3384,42,0,0,0,0,37,0,1,0,0,0,0,1,1,1,1,1,900.0,0.0,0.0,0.0,947.7550969497771,0.159296400666496,0.0,0.0,1735.4150163325598,3,93
2013000911,49.5,5,1,9,2011,2010009,1,0,0,0.103999450802803,33.783092498779304,30.113000000000003,48.5749,40,0,0,0,0,43,0,1,0,1,0,0,1,2,1,1,1,900.0,0.0,0.0,0.0,947.7550969497771,0.159296400666496,0.0,0.0,1735.4150163325598,3,93
2021000103,52.0,6,0,12,2010,2020001,1,0,0,0.46774822473526,34.0916976928711,0.1805,8.2999,16,1,0,0,0,37,0,1,1,1,0,0,1,2,0,1,1,400.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,424.315736755775,3,12
2021000106,34.0,5,0,12,2010,2020001,1,0,0,0.46774822473526,34.0916976928711,0.2718,8.3196,16,1,0,0,0,50,0,0,0,0,0,0,1,3,0,1,1,400.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,424.315736755775,3,12
2021000109,64.0,7,0,12,2010,2020001,1,0,0,0.46774822473526,34.0916976928711,0.017,8.1508,16,1,0,0,0,31,0,1,0,0,0,0,1,1,0,1,1,400.0,1.0,1.0,0.0,1001.56601018777,1.0,1.0,0.21487921647071698,424.315736755775,3,12
2023000502,36.0,4,1,4,2011,2020005,1,0,0,0.490654230117798,34.091770172119105,0.8373,10.1148,44,0,1,0,0,47,0,1,0,0,0,0,0,0,1,0,0,850.0,0.0,0.0,0.0,859.341873713301,0.0,0.0,0.0,1837.273896839,3,48
2023000503,34.5,6,1,9,2011,2020005,1,0,0,0.490654230117798,34.091770172119105,0.0838,10.9443,46,0,1,0,0,51,0,1,0,1,0,0,1,1,1,0,0,900.0,0.0,0.0,0.0,906.227915808867,0.0622791580886726,0.0622791580886726,0.0622791580886726,1837.273896839,3,48
2023000504,41.0,5,1,3,2011,2020005,1,0,0,0.490654230117798,34.091770172119105,0.1751,10.5249,47,0,1,0,0,43,0,0,0,0,0,0,1,1,1,1,1,635.0,1.0,1.0,0.0,657.731892702365,1.0,1.0,0.0,1837.273896839,3,48
2023000505,62.0,6,1,3,2011,2020005,1,0,0,0.490654230117798,34.091770172119105,1.2832,9.981,40,0,1,0,0,38,0,0,0,1,0,0,0,0,1,0,0,635.0,1.0,1.0,0.0,657.731892702365,1.0,1.0,0.0,1837.273896839,3,48
2023000506,36.5,4,1,3,2011,2020005,1,0,0,0.490654230117798,34.091770172119105,1.1429,9.9606,41,0,1,0,0,59,0,0,0,0,0,0,0,0,1,1,1,635.0,1.0,1.0,0.0,657.731892702365,1.0,1.0,0.0,1837.273896839,3,48
2023000508,57.5,5,1,3,2011,2020005,1,0,0,0.490654230117798,34.091770172119105,0.7906,10.1899,44,0,1,0,0,36,0,0,0,1,0,0,0,0,1,0,0,635.0,1.0,1.0,0.0,657.731892702365,1.0,1.0,0.0,1837.273896839,3,48
2023000509,39.0,6,1,3,2011,2020005,1,0,0,0.490654230117798,34.091770172119105,0.0327,10.8666,44,0,1,0,0,47,0,1,0,1,0,0,1,1,1,0,0,635.0,1.0,1.0,0.0,657.731892702365,1.0,1.0,0.0,1837.273896839,3,48
2023000510,34.5,4,1,9,2011,2020005,1,0,0,0.490654230117798,34.091770172119105,1.0122,10.1244,41,0,1,0,0,37,0,1,0,1,0,0,1,2,0,1,1,900.0,0.0,0.0,0.0,906.227915808867,0.0622791580886726,0.0622791580886726,0.0622791580886726,1837.273896839,3,48
2023000701,47.0,6,1,6,2011,2020007,1,0,0,0.38901540637016296,34.0578117370605,1.6339,5.8309,60,0,1,0,0,32,0,1,1,1,1,0,1,2,0,1,1,900.0,0.0,0.0,0.0,906.227915808867,0.0622791580886726,0.0622791580886726,0.0622791580886726,1814.78231426978,3,60
2023000702,38.5,5,1,12,2010,2020007,1,0,0,0.38901540637016296,34.0578117370605,2.8789999999999996,7.0521,54,0,1,0,0,63,0,1,0,1,0,0,0,0,1,1,1,400.0,1.0,1.0,0.0,418.683747426602,1.0,1.0,0.0622791580886726,429.603717935913,12,14
2023000703,28.0,5,1,6,2011,2020007,1,0,0,0.38901540637016296,34.0578117370605,3.6049,7.7713,49,0,1,0,0,63,0,0,0,0,0,0,0,0,1,1,1,900.0,0.0,0.0,0.0,906.227915808867,0.0622791580886726,0.0622791580886726,0.0622791580886726,1814.78231426978,3,60
2023000704,49.0,5,1,6,2011,2020007,1,0,0,0.38901540637016296,34.0578117370605,3.5039999999999996,7.6607,53,0,1,0,0,46,0,0,0,1,0,0,1,1,1,1,1,900.0,0.0,0.0,0.0,906.227915808867,0.0622791580886726,0.0622791580886726,0.0622791580886726,1814.78231426978,3,60
2023000705,20.5,4,1,6,2011,2020007,1,0,0,0.38901540637016296,34.0578117370605,2.1825,6.3686,58,0,1,0,0,39,0,1,0,1,0,0,1,1,1,1,1,900.0,0.0,0.0,0.0,906.227915808867,0.0622791580886726,0.0622791580886726,0.0622791580886726,1814.78231426978,3,60
2023000706,38.0,5,1,12,2010,2020007,1,0,0,0.38901540637016296,34.0578117370605,2.1267,6.2871,60,0,1,0,0,59,0,0,0,1,0,0,1,1,1,0,0,400.0,1.0,1.0,0.0,418.683747426602,1.0,1.0,0.0622791580886726,429.603717935913,12,14
2023000707,47.0,6,1,12,2010,2020007,1,0,0,0.38901540637016296,34.0578117370605,1.9755,6.1369,60,0,1,0,0,52,0,0,0,0,0,0,1,2,0,1,1,400.0,1.0,1.0,0.0,418.683747426602,1.0,1.0,0.0622791580886726,429.603717935913,12,14
2023000709,27.0,4,1,12,2010,2020007,1,0,0,0.38901540637016296,34.0578117370605,2.5286,6.6809,60,0,1,0,0,72,0,1,0,1,0,0,0,0,1,1,1,400.0,1.0,1.0,0.0,418.683747426602,1.0,1.0,0.0622791580886726,429.603717935913,12,14
2023000710,51.5,6,1,12,2010,2020007,1,0,0,0.38901540637016296,34.0578117370605,1.9686,6.1363,60,0,1,0,0,68,0,1,0,1,0,0,0,0,1,0,0,400.0,1.0,1.0,0.0,418.683747426602,1.0,1.0,0.0622791580886726,429.603717935913,12,14
2031000103,48.0,7,0,4,2011,2030001,1,0,0,0.6159048080444339,33.4700546264648,0.0217,0.7058,8,0,1,0,0,27,0,1,1,1,0,0,1,1,0,1,1,850.0,0.0,0.0,0.0,850.3152147592191,0.0,0.0,0.0,1852.03367609368,3,68
2031000106,24.0,3,0,9,2011,2030001,1,0,0,0.6159048080444339,33.4700546264648,0.0475,0.7878,8,0,1,0,0,73,0,0,0,0,0,0,0,0,0,1,1,900.0,0.0,0.0,0.0,900.630429518438,0.0,0.0,0.0,1852.03367609368,3,68
2031000109,48.0,4,0,4,2011,2030001,1,0,0,0.6159048080444339,33.4700546264648,0.7616,1.5607,47,0,1,0,0,30,0,0,1,0,0,0,1,1,0,1,1,850.0,0.0,0.0,0.0,850.3152147592191,0.0,0.0,0.0,1852.03367609368,3,68
2031000110,25.0,5,0,3,2011,2030001,1,0,0,0.6159048080444339,33.4700546264648,0.3082,0.3865,13,0,1,0,0,25,0,1,0,0,0,0,1,6,1,1,1,635.0,1.0,1.0,0.0,635.409779186985,1.0,1.0,0.0,1852.03367609368,3,68
2031000114,88.0,6,0,3,2011,2030001,1,0,0,0.6159048080444339,33.4700546264648,0.1329,0.8541,9,0,1,0,0,40,0,1,0,0,0,0,1,3,0,1,1,635.0,1.0,1.0,0.0,635.409779186985,1.0,1.0,0.0,1852.03367609368,3,68
2031000404,15.0,3,0,1,2011,2030004,1,0,0,0.623697280883789,33.474147796630895,0.0661,1.4051,22,0,1,0,0,31,0,0,0,0,0,0,1,2,0,1,1,450.0,1.0,1.0,0.0,451.57607379609595,1.0,1.0,0.0,1937.08375441945,3,45
2031000405,84.0,7,0,7,2011,2030004,1,0,0,0.623697280883789,33.474147796630895,0.0181,1.3612,22,0,1,0,0,66,0,0,0,1,0,0,1,3,0,1,1,1000.0,0.0,0.0,0.0,999.5271778611709,0.0,0.0,0.0,1937.08375441945,3,45
