"ea_id","FS_year","FNID","FCS","HDDS","rural","FS_month","region2","region3","region4","lat_modified","lon_modified","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","head_age","female_head","asset_index","Cellphone","num_cell","floor_dirt_sand_dung","roof_not_natural","roof_iron","clust_cassava_price","clust_bean_mktthin","clust_maize_mktthin","clust_cassava_mktthin","lhz_cassava_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_cassava_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax"
"3020035",2010,"UG2011L118",56.3333333333333,6,1,6,0,1,0,1.90533494949341,32.371997833252,0.203333333333333,70.69,51.3333333333333,1,0,0,0,49.3333333333333,0.666666666666667,0.306515240693968,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1000,1,1,0,1000.80147665362,1,1,0,470.992715582252,3,35,29,123,25.8752029676599,375.375229418021,24,0,0
"3020035",2011,"UG2011L118",50.875,5.875,1,4.75,0,1,0,1.88549409806728,32.3463802337647,0.59785,67.9513,52.625,1,0,0.125,0,52.625,0,-0.193039903429677,0.375,0.75,0.875,0.5,0.5,887.5,0.375,0.375,0,888.49559580392,0.375,0.375,1.26660868800684e-06,1817.4405426681,3,167,4,488,24.0139721570971,1851.32406264243,99,0,0
"30210002",2012,"UG2011L118",46.25,5.125,0,5.625,0,1,0,2.01809829473495,32.5515518188477,3.2842,46.1833875,41.625,0,1,0,0,44.5,0.125,1.52311732933973,1,2.75,0,1,1,1237.375,0,0,0,1238.02986422319,4.22202896002279e-07,4.22202896002279e-07,4.22202896002279e-07,2111.98788570613,5,163,18,489,24.0922095468739,1988.01716018665,98,0,0
"30230003",2011,"UG2011L118",34.4,5,1,11,0,1,0,2.43073320388794,32.7466316223145,13.95714,25.45314,38.4,0,1,0,0,64,0.4,-0.114849780775358,0,0,0.8,0.2,0.2,948,0,0,0,1028.8721988074,0.0150925733548228,0.0150925733548228,0.0150925733548228,1817.4405426681,3,167,4,488,24.0139721570971,1851.32406264243,99,2111.98788570613,0
"30230003",2011,"UG2011L121",34.4,5,1,11,0,1,0,2.43073320388794,32.7466316223145,13.95714,25.45314,38.4,0,1,0,0,64,0.4,-0.114849780775358,0,0,0.8,0.2,0.2,948,0,0,0,1028.8721988074,0.0150925733548228,0.0150925733548228,0.0150925733548228,1817.4405426681,3,167,4,488,23.9290993203998,1733.31339845009,123,2111.98788570613,1982.21471736101
"30230003",2011,"UG2011L140",34.4,5,1,11,0,1,0,2.43073320388794,32.7466316223145,13.95714,25.45314,38.4,0,1,0,0,64,0.4,-0.114849780775358,0,0,0.8,0.2,0.2,948,0,0,0,1028.8721988074,0.0150925733548228,0.0150925733548228,0.0150925733548228,1817.4405426681,3,167,3,488,22.9908989077709,1732.87144601946,26,2111.98788570613,0
"30230003",2012,"UG2011L118",37.1111111111111,4.88888888888889,1,6,0,1,0,2.39383738570743,32.7484075758193,11.9406222222222,29.1970888888889,37.1111111111111,0,0.888888888888889,0,0,36.1111111111111,0.222222222222222,-0.150827120622032,0.333333333333333,0.333333333333333,1,0.111111111111111,0.111111111111111,1200,0,0,0,1324.94898233504,0.0150925733548228,0.0150925733548228,0.0150925733548228,2111.98788570613,5,163,18,489,24.0922095468739,1988.01716018665,98,1930.85373507068,0
"30230003",2012,"UG2011L121",37.1111111111111,4.88888888888889,1,6,0,1,0,2.39383738570743,32.7484075758193,11.9406222222222,29.1970888888889,37.1111111111111,0,0.888888888888889,0,0,36.1111111111111,0.222222222222222,-0.150827120622032,0.333333333333333,0.333333333333333,1,0.111111111111111,0.111111111111111,1200,0,0,0,1324.94898233504,0.0150925733548228,0.0150925733548228,0.0150925733548228,2111.98788570613,5,163,15,489,24.0801983740963,1982.21471736101,121,1930.85373507068,2043.42634086461
"30230003",2012,"UG2011L140",37.1111111111111,4.88888888888889,1,6,0,1,0,2.39383738570743,32.7484075758193,11.9406222222222,29.1970888888889,37.1111111111111,0,0.888888888888889,0,0,36.1111111111111,0.222222222222222,-0.150827120622032,0.333333333333333,0.333333333333333,1,0.111111111111111,0.111111111111111,1200,0,0,0,1324.94898233504,0.0150925733548228,0.0150925733548228,0.0150925733548228,2111.98788570613,5,163,5,489,23.030044224901,1967.4150633193,22,1930.85373507068,0
"30230005",2012,"UG2011L118",39.3823529411765,4.94117647058824,1,8.41176470588235,0,0.941176470588235,0,2.3150156017612,32.8708428775563,4.44502941176471,19.9117058823529,23.2941176470588,0.117647058823529,0.705882352941177,0,0,38.5882352941176,0.176470588235294,-0.0822234400618432,0.647058823529412,0.823529411764706,0.882352941176471,0.235294117647059,0.235294117647059,1188.73529411765,0,0,0,1212.2795386929,0.0150925733548228,0.0150925733548228,0.0150925733548228,2083.21562542186,5,60,18,489,24.0922095468739,1988.01716018665,98,1914.46316295383,0
"30230005",2012,"UG2011L121",39.3823529411765,4.94117647058824,1,8.41176470588235,0,0.941176470588235,0,2.3150156017612,32.8708428775563,4.44502941176471,19.9117058823529,23.2941176470588,0.117647058823529,0.705882352941177,0,0,38.5882352941176,0.176470588235294,-0.0822234400618432,0.647058823529412,0.823529411764706,0.882352941176471,0.235294117647059,0.235294117647059,1188.73529411765,0,0,0,1212.2795386929,0.0150925733548228,0.0150925733548228,0.0150925733548228,2083.21562542186,5,60,15,489,24.0801983740963,1982.21471736101,121,1914.46316295383,2043.42634086461
"30230005",2012,"UG2011L140",39.3823529411765,4.94117647058824,1,8.41176470588235,0,0.941176470588235,0,2.3150156017612,32.8708428775563,4.44502941176471,19.9117058823529,23.2941176470588,0.117647058823529,0.705882352941177,0,0,38.5882352941176,0.176470588235294,-0.0822234400618432,0.647058823529412,0.823529411764706,0.882352941176471,0.235294117647059,0.235294117647059,1188.73529411765,0,0,0,1212.2795386929,0.0150925733548228,0.0150925733548228,0.0150925733548228,2083.21562542186,5,60,5,489,23.030044224901,1967.4150633193,22,1914.46316295383,0
"30230008",2011,"UG2011L118",32.5,4.66666666666667,1,12,0,1,0,2.42460131645203,32.851692199707,12.2524,19.9480666666667,37,0,1,0,0,50.3333333333333,0.333333333333333,-0.78591170048386,0,0,1,0,0,1200,0,0,0,1200.32729727418,0,0,0,1662.93612253377,3,105,4,488,24.0139721570971,1851.32406264243,99,0,0
"30230008",2012,"UG2011L118",37.9375,4.75,1,7,0,1,0,2.42460131645203,32.851692199707,12.708975,20.3171625,33.25,0,1,0,0,36.25,0.375,-0.414357503943994,0.625,0.75,0.875,0.25,0.25,1200,0,0,0,1200.57469164786,0,0,0,1854.50643750653,3,98,18,489,24.0922095468739,1988.01716018665,98,0,0
"30230010",2012,"UG2011L118",36.6666666666667,5.88888888888889,1,7.88888888888889,0,0.888888888888889,0,1.94470025433434,32.6390181647407,12.1189,27.0159222222222,30.6666666666667,0.111111111111111,0.888888888888889,0,0,40.5555555555556,0.333333333333333,-0.439022835542749,0.333333333333333,0.333333333333333,0.888888888888889,0.222222222222222,0.222222222222222,1113.88888888889,0,0,0,1120.16599685879,0.0224695678448138,0.0224695678448138,0.0224695678448138,1939.70496919148,4,53,18,489,24.0922095468739,1988.01716018665,98,0,0
"30230010",2012,"UG2011L140",36.6666666666667,5.88888888888889,1,7.88888888888889,0,0.888888888888889,0,1.94470025433434,32.6390181647407,12.1189,27.0159222222222,30.6666666666667,0.111111111111111,0.888888888888889,0,0,40.5555555555556,0.333333333333333,-0.439022835542749,0.333333333333333,0.333333333333333,0.888888888888889,0.222222222222222,0.222222222222222,1113.88888888889,0,0,0,1120.16599685879,0.0224695678448138,0.0224695678448138,0.0224695678448138,1939.70496919148,4,53,5,489,23.030044224901,1967.4150633193,22,0,0
"30230013",2012,"UG2011L118",47.8888888888889,5.77777777777778,1,5.44444444444444,0,1,0,2.05831224388547,32.6490143669976,3.60146666666667,38.6463777777778,45.1111111111111,0.222222222222222,0.666666666666667,0,0,45.5555555555556,0.333333333333333,0.34523475341802,0.777777777777778,1.22222222222222,0.666666666666667,0.555555555555556,0.555555555555556,1247.88888888889,0,0,0,1248.47653390405,1.12587438933941e-06,1.12587438933941e-06,1.12587438933941e-06,2111.98788570613,5,163,18,489,24.0922095468739,1988.01716018665,98,0,0
"30230016",2011,"UG2011L118",37.5,7,1,11,0,1,0,1.83483409881592,32.3841743469238,0.9678,75.1232,33,0,1,0,0,46,0,0.172748184814001,1,1,1,0,0,948,0,0,0,937.065985914042,0,0,0,1808.77815818462,3,85,4,488,24.0139721570971,1851.32406264243,99,0,0
"30230016",2011,"UG2011L137",37.5,7,1,11,0,1,0,1.83483409881592,32.3841743469238,0.9678,75.1232,33,0,1,0,0,46,0,0.172748184814001,1,1,1,0,0,948,0,0,0,937.065985914042,0,0,0,1808.77815818462,3,85,3,488,23.8815233824683,1740.35664255716,35,0,0
"30230016",2012,"UG2011L118",49.75,5.3,1,6.2,0,1,0,1.83809851408005,32.4254219055176,3.58995,71.54867,22,0.1,0.9,0.1,0,49.9,0.4,-0.195759148090037,0.8,1.1,1,0.3,0.3,1198.8,0,0,0,1228.95041400922,0,0,0,2014.74593119884,5,82,18,489,24.0922095468739,1988.01716018665,98,0,0
"30230016",2012,"UG2011L137",49.75,5.3,1,6.2,0,1,0,1.83809851408005,32.4254219055176,3.58995,71.54867,22,0.1,0.9,0.1,0,49.9,0.4,-0.195759148090037,0.8,1.1,1,0.3,0.3,1198.8,0,0,0,1228.95041400922,0,0,0,2014.74593119884,5,82,14,489,23.9372790783217,1939.7343087479,24,0,0
"30230018",2012,"UG2011L118",36.5,5,1,2,0,1,0,2.03341221809387,32.8325843811035,6.9336,21.8984,0,0,1,0,0,35,0,0.172748184814001,1,1,1,0,0,1313,0,0,0,1313.54132499027,0,0,0,2111.98788570613,5,163,18,489,24.0922095468739,1988.01716018665,98,0,0
"30230021",2011,"UG2011L114",37.1666666666667,5,1,12,0,1,0,2.35250067710876,32.2547607421875,4.62006666666667,52.6526333333333,60,1,0,0,0,44.3333333333333,0.333333333333333,-0.658286358409334,0.666666666666667,0.666666666666667,1,0,0,1599,0,0,0,1330.11286257728,0,0,0,1347.54088085997,3,102,4,488,24.0230465602354,1793.9927075813,140,1665.24978987301,1951.54978347441
"30230021",2012,"UG2011L114",44.2857142857143,5,1,7,0,1,0,2.35250067710876,32.2547607421875,5.32351428571429,52.1477714285714,60,1,0,0,0,41.2857142857143,0.714285714285714,-0.238106051742225,0.571428571428571,0.571428571428571,1,0,0,1900,0,0,0,1431.86596374937,0,0,0,1665.24978987301,5,100,16,489,24.0968184956744,1951.54978347441,141,1594.86710640416,1969.02355346294
"30230023",2012,"UG2011L118",41.1111111111111,4.88888888888889,1,6.33333333333333,0,1,0,2.3648579120636,32.6032752990723,6.3758,34.7213333333333,37,0,1,0,0,50,0.333333333333333,-0.541051491551199,0.333333333333333,0.555555555555556,1,0.222222222222222,0.222222222222222,1126.22222222222,0,0,0,1126.76692981628,0,0,0,1649.05708434648,7,104,18,489,24.0922095468739,1988.01716018665,98,0,0
"30230028",2012,"UG2011L114",42.5384615384615,5.15384615384615,1,4.69230769230769,0,1,0,2.33644089331994,32.4424843421349,7.32674615384615,49.6254692307692,40.7692307692308,0.0769230769230769,0.846153846153846,0,0,33.0769230769231,0.230769230769231,-0.240258221767814,0.384615384615385,0.461538461538462,1,0,0,1594.80769230769,0,0,0,1692.27695644225,0.00480942016852475,0.00480942016852475,0.00480942016852475,1800.73168567066,4,54,16,489,24.0968184956744,1951.54978347441,141,1733.28436900957,1969.02355346294
"30230028",2012,"UG2011L119",42.5384615384615,5.15384615384615,1,4.69230769230769,0,1,0,2.33644089331994,32.4424843421349,7.32674615384615,49.6254692307692,40.7692307692308,0.0769230769230769,0.846153846153846,0,0,33.0769230769231,0.230769230769231,-0.240258221767814,0.384615384615385,0.461538461538462,1,0,0,1594.80769230769,0,0,0,1692.27695644225,0.00480942016852475,0.00480942016852475,0.00480942016852475,1800.73168567066,4,54,20,489,24.2596949446665,2115.72227401709,148,1733.28436900957,0
"30230030",2012,"UG2011L118",43.0769230769231,5.07692307692308,1,7.76923076923077,0,1,0,2.13236745504233,32.5401939978967,6.25786923076923,41.5221461538462,43.3076923076923,0,1,0,0,42.2307692307692,0.461538461538462,-0.159095621635259,0.692307692307692,0.923076923076923,0.923076923076923,0.230769230769231,0.230769230769231,975.538461538462,0,0,0,976.100838676651,0,0,0,2111.98788570613,5,163,18,489,24.0922095468739,1988.01716018665,98,0,0
"30230035",2012,"UG2011L118",49.25,5.41666666666667,1,8.08333333333333,0,1,0,1.93977829813957,32.4177452723185,1.47085,60.0669583333333,46.5,0.75,0.25,0.0833333333333333,0,47.6666666666667,0.25,0.139724798347032,0.416666666666667,0.75,0.75,0.5,0.416666666666667,1216.08333333333,0,0,0,1216.58152610782,0,0,0,2028.31895965286,5,70,18,489,24.0922095468739,1988.01716018665,98,0,0
"3030002",2010,"UG2011L140",45.625,5.375,0,5,0,1,0,3.00683903694153,30.913631439209,1.0725,2.59125,41.75,1,0,0,0,50.25,0.125,-0.285412061947981,0.875,1.875,0.375,0.25,0.25,2162.5,1,1,0,1027.21953216017,1,1,0,470.992715582252,3,35,3,123,24.6040531313516,418.717351084538,6,0,0
"3030002",2011,"UG2011L140",48,5.54545454545455,0,6.72727272727273,0,1,0,3.0073546929793,30.9136073372581,1.06222727272727,2.49046363636364,39.5454545454545,1,0,0,0,46.2727272727273,0,0.228699712660826,0.818181818181818,2,0.454545454545455,0.363636363636364,0.363636363636364,1713.45454545455,0.454545454545455,0.454545454545455,0,954.135470871449,0.454545454545455,0.454545454545455,0,1817.4405426681,3,167,3,488,22.9908989077709,1732.87144601946,26,0,0
"3030005",2010,"UG2011L140",46,5,0,6,0,1,0,3.40311789512634,30.9614372253418,1.01,2.22,18,0,1,0,0,36,0,0.182073821094946,1,2,0,0,0,1975,1,1,0,854.825100055863,1,1,0,397.902337227236,12,17,3,123,24.6040531313516,418.717351084538,6,0,0
"3030006",2010,"UG2011L115",37.9285714285714,5.42857142857143,1,8,0,1,0,3.09229336466108,30.889102935791,2.00415714285714,9.62654285714286,50.8571428571429,1,0,0,0,44,0,0.0490422959351219,0.285714285714286,0.285714285714286,1,0,0,1792.85714285714,1,1,0,1792.7127055092,1,1,0,398.69920562849,3,20,30,123,26.0466848978182,303.100756506209,29,0,0
"3030006",2010,"UG2011L116",37.9285714285714,5.42857142857143,1,8,0,1,0,3.09229336466108,30.889102935791,2.00415714285714,9.62654285714286,50.8571428571429,1,0,0,0,44,0,0.0490422959351219,0.285714285714286,0.285714285714286,1,0,0,1792.85714285714,1,1,0,1792.7127055092,1,1,0,398.69920562849,3,20,30,122,26.6672072881821,318.96435310466,16,0,0
"3030006",2011,"UG2011L115",38.125,5.75,1,4,0,1,0,3.07269513607025,31.0028648376465,11.62795,18.5804,48.25,0.75,0.25,0,0,49,0,-0.248343136375841,0,0,1,0,0,1900,1,1,0,1899.80953316754,1,1,0,1723.8885543784,3,103,17,488,24.5846584632749,1837.27011600468,129,0,0
"3030006",2011,"UG2011L116",38.125,5.75,1,4,0,1,0,3.07269513607025,31.0028648376465,11.62795,18.5804,48.25,0.75,0.25,0,0,49,0,-0.248343136375841,0,0,1,0,0,1900,1,1,0,1899.80953316754,1,1,0,1723.8885543784,3,103,5,488,24.9614430748917,1671.30714870711,70,0,0
"3030009",2010,"UG2011L115",55.5,6,1,6,0,1,0,3.06571292877197,30.9412212371826,3.462,4.438,42,1,0,0,0,55.6,0.8,-0.140339034844142,0.8,1.6,0.6,0.6,0.6,1230,1,1,0,1372.00571740728,1,1,0,453.490973098079,3,17,30,123,26.0466848978182,303.100756506209,29,0,0
"3030009",2010,"UG2011L140",55.5,6,1,6,0,1,0,3.06571292877197,30.9412212371826,3.462,4.438,42,1,0,0,0,55.6,0.8,-0.140339034844142,0.8,1.6,0.6,0.6,0.6,1230,1,1,0,1372.00571740728,1,1,0,453.490973098079,3,17,3,123,24.6040531313516,418.717351084538,6,0,0
"3030009",2011,"UG2011L115",53.55,5.8,0.9,6.3,0,0.9,0,2.79165748655796,31.1097930908203,3.25517,4.67569,40.6,1,0,0,0,53.2,0,0.953228364150864,0.9,2.2,0.3,0.7,0.7,1399.55,0.3,0.3,0,1490.90010073125,0.3,0.3,0,1807.43436283813,3,95,17,488,24.5846584632749,1837.27011600468,129,0,0
"3030009",2011,"UG2011L140",53.55,5.8,0.9,6.3,0,0.9,0,2.79165748655796,31.1097930908203,3.25517,4.67569,40.6,1,0,0,0,53.2,0,0.953228364150864,0.9,2.2,0.3,0.7,0.7,1399.55,0.3,0.3,0,1490.90010073125,0.3,0.3,0,1807.43436283813,3,95,3,488,22.9908989077709,1732.87144601946,26,0,0
"3030012",2010,"UG2011L115",60.4,6.4,1,4,0,1,0,3.44252800941467,30.9456558227539,0.674,2.69,53.2,0,0,0,0,50.8,0,0.543123398327769,0.6,0.8,1,0,0,1825,1,1,0,1825,1,1,0,395.944018768966,12,16,30,123,26.0466848978182,303.100756506209,29,0,0
"3030015",2010,"UG2011L116",48,5.375,1,5,0,1,0,2.61549806594849,31.1452007293701,2.095,16.31,29.625,0,1,0,0,40.75,0.375,0.715209343368764,0.375,0.375,0.875,0.125,0.125,2162.5,1,1,0,2162.2460442234,1,1,0,417.179708940287,3,18,30,122,26.6672072881821,318.96435310466,16,0,0
"3030015",2011,"UG2011L116",48.8888888888889,5.33333333333333,1,6.77777777777778,0,1,0,2.61986981497871,31.149568133884,1.41942222222222,16.9527222222222,26.4444444444444,0,1,0,0,43.6666666666667,0,-0.314285389678622,0.444444444444444,0.444444444444444,0.888888888888889,0.111111111111111,0.111111111111111,1710,0.444444444444444,0.444444444444444,0,1709.72135407845,0.444444444444444,0.444444444444444,0,1840.95562648525,3,105,5,488,24.9614430748917,1671.30714870711,70,0,0
"3030018",2010,"UG2011L115",41.8333333333333,5.66666666666667,1,5,0,1,0,3.20126795768738,30.9642486572266,4.37333333333333,21.88,49.6666666666667,1,0,0,0,58,0.333333333333333,0.306515240693969,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,2100,1,1,0,2100,1,1,0,411.201158808544,29,19,30,123,26.0466848978182,303.100756506209,29,0,0
"3030021",2010,"UG2011L115",54.25,5.5,1,3,0,1,0,3.27729201316833,30.9756202697754,4.47,16.12,44.5,1,0,0,0,44.5,0,-1.70811010698181,0.5,2,1,0,0,2275,1,1,0,2275,1,1,0,408.733570751217,29,19,30,123,26.0466848978182,303.100756506209,29,0,0
"3030024",2010,"UG2011L115",50.2857142857143,5.71428571428571,1,3.71428571428571,0,1,0,3.0916440486908,31.0199394226074,11.8057142857143,16.1185714285714,40.1428571428571,0,1,0,0,47.7142857142857,0.428571428571429,0.591194857485532,0.285714285714286,0.285714285714286,1,0,0,2346.42857142857,1,1,0,2346.42857142857,1,1,0,405.693891481652,29,18,30,123,26.0466848978182,303.100756506209,29,0,0
"3030027",2010,"UG2011L115",50.5,6,1,4,0,1,0,3.03893709182739,31.1524143218994,25.765,30.375,25,0,1,0,0,54,0.5,0.540054727936709,0,0,1,0,0,1825,1,1,0,1825,1,1,0,397.87837357637,15,18,30,123,26.0466848978182,303.100756506209,29,0,0
"3030030",2010,"UG2011L115",42.875,5.25,1,7,0,1,0,3.24445199966431,31.1587142944336,19.2325,25.8425,28.25,0,1,0,0,53.5,0,0.368735950493479,0.25,0.25,1,0,0,1700,1,1,0,1700,1,1,0,420.401736677935,29,15,30,123,26.0466848978182,303.100756506209,29,0,0
"3030033",2010,"UG2011L105",40.25,5.25,1,9.375,0,1,0,2.74137562513352,30.9613144397736,6.73735,31.0715125,45.5,0,1,0,0,39.5,0.125,0.136445281306951,0.5,0.5,1,0,0,1600,1,1,0,1117.91396798887,1,1,0,407.490476813608,3,13,29,123,22.4625774848752,477.614082973026,10,0,0
"3030033",2011,"UG2011L105",36.75,5,1,6,0,1,0,2.75312429666519,30.948278427124,7.883975,30.52275,47.5,0,1,0,0,46.75,0,-0.383940175861099,0.5,0.5,1,0.25,0.25,2466.667,0,0,0,1280.98186197839,0,0.739899330488806,0,1842.5531561906,3,76,3,488,21.1179688500576,2134.58852065264,41,0,0
"30310002",2012,"UG2011L140",51.1666666666667,6,0,8.08333333333333,0,1,0,2.78045281519493,31.0521545410156,1.06576666666667,2.5338,36.25,0.916666666666667,0.0833333333333333,0,0,44.3333333333333,0.166666666666667,-0.160736336262138,1,2.16666666666667,0.25,0.416666666666667,0.416666666666667,1493.29166666667,0,0,0,1334.28142570543,0.0449391356896276,0.0449391356896276,0.0449391356896276,1920.81025809183,6,43,5,489,23.030044224901,1967.4150633193,22,0,0
"30310005",2012,"UG2011L140",43.8,5.8,0,3.4,0,1,0,3.40311789512634,30.9614372253418,0.9521,2.15022,17.4,0,1,0,0,45.2,0.2,-0.191424986020073,0.8,1.8,1,0,0,1943.4,0,0,0,1303.18091567714,0.0449391356896276,0.0449391356896276,0.0449391356896276,1950.37344559545,5,104,5,489,23.030044224901,1967.4150633193,22,0,0
"30330006",2011,"UG2011L115",30.5,6,1,11,0,1,0,3.09229350090027,30.889102935791,1.7066,9.52,49,1,0,0,0,49,1,-1.26524164313279,0,0,1,0,0,1328,0,0,0,1327.93968550305,0,0,0,1790.23101827744,3,107,17,488,24.5846584632749,1837.27011600468,129,0,0
"30330006",2011,"UG2011L116",30.5,6,1,11,0,1,0,3.09229350090027,30.889102935791,1.7066,9.52,49,1,0,0,0,49,1,-1.26524164313279,0,0,1,0,0,1328,0,0,0,1327.93968550305,0,0,0,1790.23101827744,3,107,5,488,24.9614430748917,1671.30714870711,70,0,0
"30330006",2012,"UG2011L115",49.1428571428571,5.85714285714286,1,5.71428571428571,0,1,0,3.08109443528312,30.9541097368513,2.03022857142857,9.56645714285714,51.4285714285714,1,0,0,0,45.8571428571429,0.285714285714286,-0.443533170020338,0.142857142857143,0.142857142857143,0.857142857142857,0,0,1847.85714285714,0,0,0,1847.73993773131,0,0,0,2050.87780382191,4,101,22,489,24.7586016383883,1974.81432008812,143,0,0
"30330006",2012,"UG2011L116",49.1428571428571,5.85714285714286,1,5.71428571428571,0,1,0,3.08109443528312,30.9541097368513,2.03022857142857,9.56645714285714,51.4285714285714,1,0,0,0,45.8571428571429,0.285714285714286,-0.443533170020338,0.142857142857143,0.142857142857143,0.857142857142857,0,0,1847.85714285714,0,0,0,1847.73993773131,0,0,0,2050.87780382191,4,101,17,489,25.1115455535563,1857.7662647389,70,0,0
"30330009",2012,"UG2011L115",45.4444444444444,5.55555555555556,1,8.33333333333333,0,1,0,2.99116820759243,30.9618367089165,4.04833333333333,5.39091111111111,44.2222222222222,0.888888888888889,0.111111111111111,0,0,51.2222222222222,0.555555555555556,0.23153938416304,0.777777777777778,2.22222222222222,0.444444444444444,0.555555555555556,0.555555555555556,1655.66666666667,0,0,0,1655.56467873221,0,0,0,2075.49301933311,5,110,22,489,24.7586016383883,1974.81432008812,143,0,0
"30330009",2012,"UG2011L116",45.4444444444444,5.55555555555556,1,8.33333333333333,0,1,0,2.99116820759243,30.9618367089165,4.04833333333333,5.39091111111111,44.2222222222222,0.888888888888889,0.111111111111111,0,0,51.2222222222222,0.555555555555556,0.23153938416304,0.777777777777778,2.22222222222222,0.444444444444444,0.555555555555556,0.555555555555556,1655.66666666667,0,0,0,1655.56467873221,0,0,0,2075.49301933311,5,110,17,489,25.1115455535563,1857.7662647389,70,0,0
"30330012",2011,"UG2011L115",49.75,5.75,1,12,0,1,0,3.44252777099609,30.9456558227539,0.697925,2.696425,51.25,0,0,0,0,57.25,0.5,-0.641965735715289,0.75,0.75,1,0,0,1599,0,0,0,1599,0,0,0,1817.4405426681,3,167,17,488,24.5846584632749,1837.27011600468,129,0,0
"30330012",2012,"UG2011L115",56.7142857142857,6.14285714285714,1,7,0,1,0,3.44252777099609,30.9456558227539,0.613785714285714,2.27231428571429,44.2857142857143,0,0.142857142857143,0,0,47.2857142857143,0.142857142857143,0.0581838783171626,0.714285714285714,1,0.714285714285714,0.142857142857143,0.142857142857143,1900,0,0,0,1900,0,0,0,2111.98788570613,5,163,22,489,24.7586016383883,1974.81432008812,143,0,0
"30330015",2012,"UG2011L116",48.35,5.4,1,7,0,1,0,2.61943259239197,31.1491313934326,1.37344,16.7142,27.3,0,1,0,0,44.9,0.3,-0.416133336129432,0.4,0.4,0.9,0.1,0.1,1690,0,0,0,1689.7744555259,0,0,0,2111.98788570613,5,163,17,489,25.1115455535563,1857.7662647389,70,0,0
"30330018",2012,"UG2011L115",47.35,5.4,1,4,0,1,0,3.19200394153595,30.9517841339111,3.90987,20.82548,49.9,1,0,0,0,51.5,0.3,-0.166822973162432,0.7,1.2,1,0.3,0.3,1950,0,0,0,1950,0,0,0,2111.98788570613,5,163,22,489,24.7586016383883,1974.81432008812,143,0,0
"30330021",2011,"UG2011L115",50.75,5,1,11.5,0,1,0,1.80350409448147,31.7767791748047,2.9247,9.68325,21.5,0.5,0.5,0,0,32.5,0,0.826886913798281,0.5,0.5,0.5,0.5,0.5,1268.5,0,0,0,1290.16358322245,0.0224695678448138,0.0224695678448138,0.0224695678448138,1813.9847382377,3,82,17,488,24.5846584632749,1837.27011600468,129,0,0
"30330021",2011,"UG2011L140",50.75,5,1,11.5,0,1,0,1.80350409448147,31.7767791748047,2.9247,9.68325,21.5,0.5,0.5,0,0,32.5,0,0.826886913798281,0.5,0.5,0.5,0.5,0.5,1268.5,0,0,0,1290.16358322245,0.0224695678448138,0.0224695678448138,0.0224695678448138,1813.9847382377,3,82,3,488,22.9908989077709,1732.87144601946,26,0,0
"30330021",2012,"UG2011L115",52,5.75,1,6,0,1,0,3.26417705416679,30.9671883583069,3.98355,15.9248875,43.875,1,0,0,0,43.875,0.5,0.355106289875082,0.5,1.125,1,0.125,0.125,1546,0,0,0,1576.88921268814,0.0224695678448138,0.0224695678448138,0.0224695678448138,2107.57730160794,5,59,22,489,24.7586016383883,1974.81432008812,143,0,0
"30330021",2012,"UG2011L140",52,5.75,1,6,0,1,0,3.26417705416679,30.9671883583069,3.98355,15.9248875,43.875,1,0,0,0,43.875,0.5,0.355106289875082,0.5,1.125,1,0.125,0.125,1546,0,0,0,1576.88921268814,0.0224695678448138,0.0224695678448138,0.0224695678448138,2107.57730160794,5,59,5,489,23.030044224901,1967.4150633193,22,0,0
"30330024",2012,"UG2011L105",52.1153846153846,5.84615384615385,1,5.61538461538461,0,1,0,2.98419039066021,30.9921602102426,11.0262461538462,19.9685307692308,41.3846153846154,0,1,0,0,44.5384615384615,0.384615384615385,-0.31688300846334,0.538461538461538,0.692307692307692,0.923076923076923,0.153846153846154,0.153846153846154,1932.53846153846,0,0,0,1645.15642779895,0.369949665244403,0.369949665244403,0.369949665244403,2080.74206876632,5,59,15,489,21.4779246428424,2262.02901937206,40,0,0
"30330024",2012,"UG2011L115",52.1153846153846,5.84615384615385,1,5.61538461538461,0,1,0,2.98419039066021,30.9921602102426,11.0262461538462,19.9685307692308,41.3846153846154,0,1,0,0,44.5384615384615,0.384615384615385,-0.31688300846334,0.538461538461538,0.692307692307692,0.923076923076923,0.153846153846154,0.153846153846154,1932.53846153846,0,0,0,1645.15642779895,0.369949665244403,0.369949665244403,0.369949665244403,2080.74206876632,5,59,22,489,24.7586016383883,1974.81432008812,143,0,0
"30330027",2011,"UG2011L115",54.625,6,1,12,0,1,0,3.06444931030273,31.1062641143799,22.020525,27.3121,34,0.25,0.75,0,0,50,0,-0.354808716047606,0.25,0.25,1,0.5,0.5,1599,0,0,0,1599,0,0,0,1817.4405426681,3,167,17,488,24.5846584632749,1837.27011600468,129,0,0
