adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,9,2013,6.1,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,10,2013,5.8,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,11,2013,5.4,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,12,2013,5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,1,2014,5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,2,2014,5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,3,2014,5.5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,5,2014,5.8,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,6,2014,5.8,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,7,2014,6,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,3,2015,4.8,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,4,2015,5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,67,Maize (white),47,ETB,15,Retail,5,KG,5,2015,5.21,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,1,2012,9,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,2,2012,9,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,3,2012,9,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,4,2012,9,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,5,2012,8.5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,6,2012,8.5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,7,2012,9.2,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,1,2013,8,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,2,2013,6.8,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,3,2013,7.2,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,4,2013,7.3,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,5,2013,7.55,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,6,2013,7.55,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,7,2013,7.6,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,8,2013,7.7,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,9,2013,7.5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,10,2013,7.5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,11,2013,7.5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,12,2013,7,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,1,2014,7.1,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,2,2014,7.2,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,3,2014,8,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,3,2015,11.5,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,4,2015,10,WFP
79,Ethiopia,1236,SNNPR,516,Awassa Zuriya,84,Wheat,47,ETB,15,Retail,5,KG,5,2015,10.21,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,5,2011,4.525,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,6,2011,4.55,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,7,2011,5.725,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,9,2011,5.5,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,11,2011,5.63,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,1,2012,5.63,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,2,2012,5.5,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,6,2013,5,WFP
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,5,2014,6.3,Government
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,7,2014,6.3,Government
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,8,2014,5.25,Government
79,Ethiopia,1232,Gambela,517,Meti,67,Maize (white),47,ETB,15,Retail,5,KG,4,2015,3.8,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,10,2011,4,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,9,2012,5.6,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,10,2012,4.1,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,11,2012,4.1,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,2,2013,5,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,3,2013,4.5,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,4,2013,5.5,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,7,2013,6,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,8,2013,7,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,10,2013,5.05,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,11,2013,5,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,4,2014,5.6,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,10,2014,4.6,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,11,2014,5,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,12,2014,4.5,WFP
79,Ethiopia,1237,Tigray,856,Sik'ela,67,Maize (white),47,ETB,15,Retail,5,KG,3,2015,5.5,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,6,2015,7.5,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,7,2015,6.5,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,8,2015,6.5,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,9,2015,6.5,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,10,2015,6.8,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,11,2015,6,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,12,2015,6,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,1,2016,6,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,3,2016,6,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,4,2016,6,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,5,2016,6,WFP
79,Ethiopia,1228,Afar,1831,Asayta,67,Maize (white),47,ETB,15,Retail,5,KG,6,2016,6,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,8,2015,600,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,9,2015,600,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,10,2015,980,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,11,2015,800,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,12,2015,800,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,1,2016,800,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,3,2016,760,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,4,2016,750,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,5,2016,780,WFP
79,Ethiopia,1228,Afar,1831,Asayta,383,Livestock (Goat),47,ETB,15,Retail,61,Head,6,2016,800,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,8,2015,800,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,9,2015,800,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,10,2015,850,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,11,2015,700,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,12,2015,700,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,1,2016,700,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,3,2016,685,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,4,2016,650,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,5,2016,650,WFP
79,Ethiopia,1228,Afar,1831,Asayta,390,Livestock (Sheep),47,ETB,15,Retail,61,Head,6,2016,680,WFP
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2008,30.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2008,34.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2008,41.67,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2008,46.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2008,52,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2008,62.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2008,81.6,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2008,59.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2008,43.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2008,46.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2008,57.4,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2008,57.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2009,58,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2009,56.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2009,57.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2009,59.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2009,71.2,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2009,75.8,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2009,75.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2009,71.4,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2009,51.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2009,50,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2009,51.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2009,51.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2010,53.4,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2010,53.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2010,51,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2010,54.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2010,58.8,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2010,58,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2010,58,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2010,56.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2010,49.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2010,43.4,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2010,45.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2011,56.6,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2011,49,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2011,57.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2011,57.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2011,65,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2011,80.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2011,82,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2011,88.3333,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2011,71,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2011,64.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2011,70.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2011,89.8,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2012,102.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2012,98.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2012,116.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2012,114.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2012,114.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2012,97.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2012,87.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2012,85.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2012,86,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2013,84.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2013,85.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2013,84.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2013,82,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2013,80,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2013,81,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2013,77.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2013,78.6,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2013,79,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2013,79.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2013,80.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2013,85.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2014,89.2,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2014,95.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2014,102,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2014,103.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2014,109.2,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2014,109.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2014,109.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2014,128.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2014,128.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2014,128.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2014,114,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2014,114,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2015,127,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2015,129,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2015,130,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2015,138.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2015,146,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2015,165,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2015,185,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2015,147,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,11,2015,155,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,12,2015,162.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,1,2016,170,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,2,2016,173.75,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,3,2016,176.25,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,4,2016,182,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,5,2016,190,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,6,2016,190,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,7,2016,190,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,8,2016,185,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,9,2016,180,MOFA
94,Ghana,1328,Greater Accra,209,Accra,51,Maize,35,GHS,14,Wholesale,9,100 KG,10,2016,124,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,4,2014,183.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,5,2014,173.6,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,6,2014,173.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,7,2014,173.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,8,2014,189.5,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,9,2014,216,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,10,2014,216,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,11,2014,200,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,12,2014,200,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,1,2015,230,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,2,2015,230,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,3,2015,200,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,4,2015,235,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,5,2015,220,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,6,2015,220,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,7,2015,225,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,10,2015,240,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,11,2015,240,MOFA
94,Ghana,1328,Greater Accra,209,Accra,64,Rice (imported),35,GHS,14,Wholesale,22,50 KG,12,2015,240,MOFA
