"FNID","weights","X2006.01.01","X2006.02.01","X2006.03.01","X2006.04.01","X2006.05.01","X2006.06.01","X2006.07.01","X2006.08.01","X2006.09.01","X2006.10.01","X2006.11.01","X2006.12.01","X2007.01.01","X2007.02.01","X2007.03.01","X2007.04.01","X2007.05.01","X2007.06.01","X2007.07.01","X2007.08.01","X2007.09.01","X2007.10.01","X2007.11.01","X2007.12.01","X2008.01.01","X2008.02.01","X2008.03.01","X2008.04.01","X2008.05.01","X2008.06.01","X2008.07.01","X2008.08.01","X2008.09.01","X2008.10.01","X2008.11.01","X2008.12.01","X2009.01.01","X2009.02.01","X2009.03.01","X2009.04.01","X2009.05.01","X2009.06.01","X2009.07.01","X2009.08.01","X2009.09.01","X2009.10.01","X2009.11.01","X2009.12.01","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
"TZ2009L127",0.999999999999999,51691.9271796334,49057.8280103697,31645.5746365983,34479.6500433528,37993.5403955068,41079.3105835034,49495.1697994792,50173.3072027509,47792.668448136,48680.3099963271,50246.5745306177,51004.5095948789,41354.6935987907,34127.4656929528,38229.3941822028,44749.8767410541,44200.237787115,47724.0930194595,50269.8749948988,54986.9848802568,63799.5156949933,73775.6604626487,63924.8151115812,66059.756974419,47863.6052221422,55854.6935987907,60304.8168577365,63499.5156949933,60797.5872057433,72415.055954468,69569.8749948988,71879.5130757603,107301.206397128,107808.530727429,104225.299416588,119072.296519932,119072.296519932,129469.883725675,129204.825588513,123492.779078783,120897.598119214,117560.243943316,105000,99999.9999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119195.177472321,89186.8572559226,91829.6319693177,132485.260923673,116479.139246705,136238.552323446,95695.7776100508,95849.3788005363,92174.0191719612,96525.2950511995,98776.832388395,NA,92023.5219966519,91140.2214245016,90839.3596029516,90680.72230786,90794.1671905654,100232.520337804,102297.245809305,104111.553473946,96010.534147931,106866.018016399,108284.121487167,106008.793378573,102478.583158269,90617.7307662736,93014.1266550902,119230.417873606,106325.290685811,111192.76161723,111590.348822973,112298.514129675,122074.418791919,146614.454938598,138532.043602872,125530.116274324,101126.497082939,101126.497082939,104334.799272814,105450.598833176,109702.190817785,120459.963853321,100319.915547139,99773.4070936283,105311.615519397,101287.413878011,93485.1700872212,99856.6903222184,86734.9380367954,102815.576425765,131057.397628329,139304.888671533,126325.290685811,122271.527034879,124912.188000813,121325.290685811,121921.671494426,163733.070154949,157568.661397411,104949.001145438,111682.67018636,125419.666548569,125795.174411487,125795.174411487,120319.26961364,127384.469092894,124566.25362082,130887.944759493,150927.703480068,187831.322671453,155770.338464035
"TZ2009L128",1,53962.8015611062,54229.4146534462,44070.2034196672,46765.553233931,48831.985893121,46659.4716273741,50676.7508899265,50456.8083171056,50026.9756540584,52752.2339093295,57129.4215750099,57087.7637631554,52245.1382415107,43970.2187941679,45569.7086637178,50264.5400032204,48517.9531123504,52219.5668570991,53969.8096954888,59496.2243437851,69265.9278894547,77363.5929470152,74868.0536266135,77689.4166652309,70857.1243137903,72085.6308956532,69183.9988039677,70440.7633600416,66753.650449343,79773.1999424977,75792.4473666733,79105.8374613195,107802.983476498,111606.079343684,105958.497240145,111945.957015906,115640.264834496,122237.519217627,117966.009804638,111606.709671449,107190.536899577,107079.158387937,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121764.284208269,123829.201791191,105589.39594013,125350.825071986,106748.661810441,115618.98856815,108250.735726791,107969.669007991,106197.034963099,109740.018986532,114479.521109347,NA,107108.875333917,101297.041727918,103177.628330111,106294.871817617,107571.996643465,112106.966192366,110740.588195879,113217.131766358,110444.905191077,120979.850362346,121377.144939573,124179.464218118,130828.966232768,98276.0899671708,103136.879443253,123269.563965821,116727.504624103,117183.922923759,116069.870253356,114333.754325274,120479.435951791,138512.336286868,136266.461715096,125729.04414959,109697.442789389,109852.079015363,111879.038862548,115868.471901763,125554.932634136,121786.01378839,112576.315889544,113977.534933877,116368.135668165,117561.040801759,112438.629966488,122065.45669269,111389.320894628,123200.279220654,142879.053001392,150304.520760601,137893.326615043,135860.793573778,137507.922167278,139504.004743397,150205.216276277,159285.737768229,157209.188745125,131132.316902436,131407.807461816,134366.99422961,136658.605630662,136337.04123638,130712.624483828,136076.369671737,134273.84524706,142056.187814959,155695.420072781,181548.677011027,160635.281949448
"TZ2009L129",1,53971.8371810219,64695.2120947705,67767.1794304726,70917.413181829,66760.6392738238,54384.5121770714,79336.0966094401,52688.5588952667,56523.0128304478,61720.6669252066,65795.6757621941,69622.0633163243,61118.4903580465,51555.1710519434,51623.8828394108,55820.8613419756,53353.5700558343,58193.6045687092,63859.282396174,63868.5225156677,69406.4918249447,78301.1009311019,76751.4757660184,71965.406181184,85639.8837373771,76416.3448343841,71318.721973631,73421.8749044154,74619.2950616589,89101.0664727841,86912.4038250957,94109.2827880579,105125.194712831,108099.012611457,105571.216500342,84598.5730124549,87036.4544885236,102545.826661404,95697.0145716772,83694.450015704,82184.981017808,84419.0340011013,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101058.965343287,128193.500983203,122074.82199172,58366.0378930452,112479.19004378,139981.768573405,122131.481553664,127752.275785817,126566.447179872,125980.275070923,127795.977867248,NA,127225.944813549,113262.802879078,122686.990551641,119387.952678094,124121.817675519,137381.391620994,148197.388272479,148959.402755125,129544.213079859,133071.042504789,138544.664143273,139468.865046144,134171.001294037,129150.412754509,134058.171187701,132976.085509759,145561.773076385,144592.595683276,154432.960104761,154173.717749724,147976.066142407,148862.728472758,141731.628992409,140348.510243509,139844.55567559,139697.678585431,132088.429694724,130995.187816182,148916.533184674,145021.384971647,139732.175207435,140962.20623636,145803.749741087,147799.873335046,154601.954396866,158382.33357168,150915.528916498,151674.726984495,161608.554199862,172296.306023735,172551.185993706,171155.001519287,169383.512365945,168223.126833149,197559.758432051,180021.230258119,181481.557662886,191193.688975102,182159.65643521,148482.359433525,159786.141700791,159834.42413386,155482.769326325,167354.078802837,170921.170377801,161157.911351385,176190.741225148,187777.824925705,176085.563627233
"TZ2009L130",1,51625,48625,30687.5,33522.73,37153.85,40645.83,48125,50000,47500,48270,49770,50322,40700,33600,37800,44400,43800,47300,49700,54600,63500,73500,63400,65800,46700,55200,60000,63200,60400,71875,69000,71250,107500,107885,104000,120000,120000,130000,130000,124500,121875,118333.33,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,87900,91000,135000,116111,136000,95000,95000,91250,95750,98000,NA,91000,90500,90000,90000,90000,99000,100479,102500,95000,106100,107500,105277.78,101388.9,89545.45,91666.75,118750,105000,110000,110000,110833.33,121041.8,146250,138333.25,125000,1e+05,1e+05,103636,105000,108636.4,119791.8,99091,98542,104231,1e+05,91538,98182,85000,101667,130455,138333,125000,120972,123704,120000,120000,162857,156500,102361,109444.4,125000,125000,125000,119375,126071,123125,130000,150000,187500,155000
"TZ2009L131",0.999999999999999,51271.9334253223,62083.8806213105,69313.7239325098,71032.1702712329,61389.6211774853,51518.5073165628,60596.2528394282,49472.902130416,56635.6722819981,59206.7613046779,59283.3038850361,64346.2469094602,55639.0142837643,46204.187781974,48178.8435283458,55502.6307918828,45485.8453225574,51383.405421679,55780.5267560872,57463.5247189545,63731.2935295649,74436.2366601117,70385.6152337424,69119.5764997424,83548.8754838799,74902.219569436,70959.3478880796,65470.4151397735,72872.7158290097,81084.5119049181,80877.6348954135,93891.0209329472,105224.180891195,106694.824623552,90916.9984112348,80798.3315651227,82826.9421588303,88632.3113410327,85428.3667879334,77594.8802302831,75627.2334282378,76651.7427574349,105000,99999.9999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107460.032913285,109454.900191877,118382.387831455,45945.7218473731,53379.3822820326,135449.750215411,110947.641885652,125213.984780814,120902.524616069,123301.017542573,125470.425591573,NA,113514.163589141,105605.184536091,118656.803994717,124728.483676234,130915.744549978,130967.915628007,126740.25187137,134890.893834813,129899.743782012,133900.161415047,130658.892596208,141150.52825587,123670.912121836,125588.24903396,133761.227077092,133127.308701726,138354.850648252,134095.105360879,139836.879189698,147293.073038379,136929.015468503,140237.181596786,143251.840292784,139125.383711655,141716.463558114,141161.375655995,140473.164959853,142925.023024438,146791.646391303,141157.015846395,125890.170283109,126273.114517656,142063.980859003,143774.905623994,143083.071369572,142406.729374844,141789.380558518,148656.982034237,164220.937749114,159422.890259854,161556.789910593,165006.075361434,160973.239580058,153054.258477899,182616.595927738,182278.395859106,177639.205129228,180544.048608574,170901.641186806,169478.870901742,169033.009876977,161949.54755692,148694.813640659,145215.831413704,154829.871852304,151492.238954196,161524.178879828,168914.737730315,160376.0700435
"TZ2009L132",1,54150,64954.55,66833.33,69625,68833.33,57000,99818.18,56538.46,58541.67,63750,67750,76071.43,65400,53500,54000,57600,58900,63300,71200,69200,74800,83900,83200,75600,90600,79900,71500,74500,75400,92250,90500,95000,1e+05,105000,112500,85000,85000,110000,1e+05,86500,85000,89166.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89636,136450,122300,40125,130000,145000,121250,127045,126111,125000,127308,NA,129615,114654,121667,115682,119962,145500,169077,163300,133125,135000,137083,132857.14,142500,130000,142500,136875,155000,155000,170000,166111.17,160000,160000,145833.25,145000,142500,142500,130000,122000,148846.1,145000,145455,145000,145000,148571,165000,161364,150455,145000,153182,175000,175000,170000,169286,170000,192500,195909,196818,2e+05,193888.9,140833,155000,155000,155000,175625,177500,163500,185000,2e+05,184063
"TZ2009L133",1,54910.6935819011,57219.8995769645,54341.7934609992,55216.2840614811,59092.3074044621,55359.4028606236,64336.5461868297,54052.4348954275,54381.2602816805,56813.9266002682,63096.0264460762,69004.2972579443,69179.2526110456,55714.8560641027,56144.4256937991,59498.9546998841,56990.7066956325,60719.9867520255,63291.932236558,69191.3311769103,82665.7935779747,89382.2527489562,97693.251716881,101379.292021951,108085.040657877,99389.1487988366,83194.6901054408,76651.6773030235,73680.6547197707,88094.8676148452,83429.5366552751,89008.853062502,101881.809476929,113644.996275858,110481.299649258,107670.382661681,113220.51284946,120567.226422264,107539.986355619,102921.261943633,94265.9079504633,100655.293175918,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114845.135391141,180831.586856886,119627.765114494,96042.6329724529,82018.943330295,86151.2943648028,114805.092897471,117508.302188772,116616.801970055,121119.336615618,130923.620956582,NA,118308.204186677,109843.353347527,111702.738858946,122731.826023376,125054.254516107,130758.696633926,131417.074819774,130081.746107738,131525.827624798,141064.441330165,128491.063461185,136988.103536862,175205.637970949,100522.041192374,122777.771306067,132665.08035206,133919.082464585,127497.872779772,126468.040685453,120983.897148605,122445.12406522,136639.016850173,137941.236151055,127146.036566793,117721.391941954,118183.896055615,117379.99533855,119956.954476188,141931.820138026,113922.351608053,123198.336085247,124297.311988744,120873.303738182,131604.44517914,137350.301171451,139170.309177893,129714.117493425,132607.942773271,143935.681845414,156183.042040678,140088.191641274,139181.652053365,141112.782701359,151414.791304024,162391.927538384,173352.529484097,171371.416384178,160309.621439656,157546.328861324,144725.929744052,144686.493662378,139134.094250872,133016.083277203,138533.761883043,138041.844597767,150110.830066794,161318.278082901,178250.582818746,164792.924821166
"TZ2009L134",1,66258.5450341851,64993.580858913,74756.497789757,75397.0566344541,69133.0966055889,51755.6205084103,60970.2795514241,54618.2542062639,60505.4846433544,71107.2434229149,72215.2962175166,73346.075023196,68348.2645884387,60529.7705231715,58429.7702755722,60934.3836225089,57435.77592968,60878.3124836073,57756.3734506623,67819.204632171,74138.7587893727,79537.183479409,81820.9327938524,87180.1823889208,100485.241363288,100763.054861822,66461.0306191944,72835.4416472073,72661.072621153,83993.4127332508,85620.154513461,63043.1313564435,95819.5119076438,98648.4939624915,98388.2195933097,93786.7605055742,98556.7961191239,98691.2862093201,98558.8838370825,83533.0303402416,81181.7805333859,84856.673946309,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151409.463076571,100853.22668894,120284.947182558,96552.7638220965,36554.4068904151,52452.5858568505,109755.920987972,124375.371613797,124332.729545149,130566.761614376,145346.453937275,NA,125320.483169796,115826.715355965,118001.871179673,138993.205510574,141999.393337991,139083.691574728,131179.352164906,130840.732352339,146126.482467513,157064.253887354,134470.810735122,151961.389918849,212219.560124876,97441.4246347038,123694.61597631,134836.497764413,140554.324755503,133434.536433717,132587.100895062,117245.211003381,116316.368756528,116643.895157191,148729.578713155,144484.145918956,144781.309847269,144726.691544694,152968.819244991,139685.439361039,136384.966159431,127289.767848844,122961.792482834,125037.567781092,126212.142105753,141165.650904289,144473.697476314,144347.224759785,144884.226193472,146766.008484345,148065.786146255,159579.054618862,169018.116703997,160209.829613354,153755.467347825,154419.81128286,159394.186672358,170920.679967496,170390.803261651,165851.003045376,164401.512057885,163839.567922981,156307.351083611,147654.214871269,149702.974407783,140572.614810233,143502.531448644,159058.848732284,159662.328031,160103.825168088,174921.200078838
"TZ2009L135",1,47358.8513130999,60349.6323502814,68884.1652487048,70257.4165569035,57457.3975887053,50101.6316228286,50953.3306657288,46883.7737345787,55808.4641049105,55762.2881054784,53928.7360434715,59849.8786816914,50607.6708544886,41140.2718486896,44607.356009818,54102.1272401312,39461.937554447,46267.4646544848,51319.9153369121,52324.4357019008,58858.3366199032,71342.0579531428,64958.8877683096,64205.7673579315,79055.7541252169,69125.568418301,71566.9045679874,60575.2362123358,72056.9404534068,76916.7501463944,77180.7429609813,99453.9095779665,107357.290476067,107817.397264316,82899.2643306229,76954.0728694622,78507.35036171,80423.2004137665,78412.0417138362,73799.0852642244,71741.5615568866,71573.901197245,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102958.259644752,102544.938467589,116378.52298314,33811.4118460872,30561.5462370315,148424.430224638,106414.821570852,124352.095312041,117989.822240028,120963.311612657,120900.894065214,NA,105545.646831829,100335.481323138,117040.752723913,124530.957257147,131937.995999523,126036.920917781,115109.141677065,128437.642420096,126662.597760732,129689.28726769,126652.775559163,140317.632999968,102188.903736284,129327.94195174,134805.359314807,132485.084204425,134117.197064341,128880.35502336,133636.361479266,148822.954543582,135008.579463744,140080.055636934,142476.123640934,137236.772507139,141734.126362159,140904.738623063,141931.683327941,149129.508228315,147667.717146976,141977.577471595,120098.038155738,119947.319972909,143366.086560536,142364.969036083,137086.274561573,135082.974041166,137425.775017743,148243.180817912,168913.166312168,153762.392377258,155446.049516609,163199.831475367,158571.177366712,146160.720167137,180885.078510247,183986.622359771,176066.931319114,177944.907901494,166163.822744611,179749.924811528,175220.634765658,165558.459102112,145465.844234773,135928.705790021,149506.000036374,145687.275446912,155115.812946031,161703.618424503,150420.396481462
"TZ2009L136",1,62713.4787695448,64134.2941859589,73696.7559682408,74465.6453978632,66958.6274178533,51436.9263585609,59107.0122101133,53165.4663176009,59638.581532896,68251.2315208437,68816.5860089525,70857.2096193629,65036.0608556629,56905.9514075055,55863.5445373723,59703.4571767124,54088.2709169787,58172.3847826357,56575.1420847386,64957.3300585569,71329.0149665832,78045.0326365812,78698.9055184257,82897.9425725064,96480.2620819797,94851.815454351,67414.2233138143,70545.8640468456,72556.6301839475,82648.1398759889,84010.4691777181,69759.3006200557,97986.8711677599,100362.017719465,95437.8552118465,90579.4306717154,94743.1067447426,95221.0061315842,94743.1067447426,81633.5008570423,79344.6924009561,82268.9986661378,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142377.747230441,101108.424540131,119582.253741646,84697.1241209376,35327.3521460545,70546.3479931307,109103.938649672,124375,123116.006850347,128760.861043636,140758.479514538,NA,121584.26255341,112925.132679377,117856.715955687,136339.76859618,140177.054476746,136654.704292109,128172.258706273,130402.625766448,142496.990794002,151950.984044087,133068.56962808,149809.87187991,191657.914018697,103286.393215917,125744.301459672,134402.625766448,139367.161164978,132588.465540282,132798.687116776,123164.115321709,119778.993868416,120973.74233552,147573.732131387,143118.271164311,144203.53288189,144004.296627516,150912.472390628,141508.971780918,138517.821141715,130033.33828587,122367.420495129,124022.967488583,129411.489239935,141412.459111898,143070.00332624,142610.503065792,143470.993696781,147029.008785532,151967.368101968,158456.862879889,166415.754598688,160760.337924465,154680.664010721,152875.976175183,163446.750178193,173345.295707891,171411.953738423,168086.513189916,164787.636810197,166907.718982132,159970.13962566,151066.052067134,148913.973643403,139664.311046971,144611.773880842,156565.098157076,158755.549996665,160358.424540131,170294.928525548
"TZ2009L137",1,56650,58409.09,60681.82,60000,65625,61458.33,59318.18,55020.83,56041.67,58250,67500,75000,83400,66500,65200,67000,62300,65900,66700,75800,94100,98500,118300,126500,142000,126200,97800,83500,79100,94000,87500,95000,1e+05,119286,112727,110000,120000,120000,1e+05,98888.89,85000,96666.67,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121250,238500,131666.6,97875,49900,43100,121538,124375,124792,131250,147083,NA,126731,116923,118056,140000,142692,140000,132308,131000,147500,159000,135000,152777.78,220000,95227.27,130000,137500,139666.6,125833.3,118750,109861.17,110000,124166.8,135000,121875,117083.2,117917,119167,126000,154615.4,100416.8,126364,128750,120000,140000,148462,150000,142727,142292,146818,157708,134722,136667,139167,159167,171111,170250,169242,172727,166666.7,155000,150000,140000,131515,131250,131042,154545,158194,166500,162500
"TZ2009L138",1,66794.7269553429,64810.0791835516,74093.7141750038,74591.7305522055,69636.150921416,52579.766879183,61493.9598910825,55155.944792618,60480.9469281131,71162.5234648486,73058.7544960783,74338.2395418327,70614.8646590199,62238.2882196733,59826.5373204576,61811.8291369936,58964.747302353,62194.1636692811,58825.0977972224,69407.4323295099,76589.9233373533,81453.1528786932,85595.9943814059,91572.4925829746,104941.636692811,104706.149281831,68431.2470790529,74420.7009897387,73170.6618708498,85198.6387145427,86320.867731701,63037.1616475497,95367.7045866014,99565.3919660795,100472.725713395,96103.1137598042,101470.818346406,101470.818346406,1e+05,85326.5573991507,82104.8153666259,86630.0237612425,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152363.275373633,110880.261360869,121367.524961483,100809.095914847,37948.6778334316,45416.1477066993,110848.515104041,124375,124792,131250,147083,NA,126731,116923,118056,140000,142692,140000,132308,131000,147500,159000,135000,152777.78,220000,95227.27,123437.658702609,135183.852293301,140901.940540845,133167.79861985,131488.812386846,114622.085727847,114632.295413399,115674.134880892,148124.914209553,143299.366286968,142946.972919353,143008.291336215,151206.734456313,138043.968074836,136977.008754402,124350.202774682,123416.007198913,125662.111877428,124632.295413399,140992.23767755,145254.598655763,145367.704586601,145219.174932408,146345.258486724,146607.693788232,159831.444217502,167405.623518775,158284.069776166,152356.071501028,155306.445002474,158831.711318163,170018.38522933,169944.255984671,165568.250668134,164427.726334888,162119.838050394,154561.884523115,145895.985602174,148640.596143335,140198.668279603,142191.93506005,159598.834296018,159867.18510332,160478.015962582,175625.145824324
"TZ2009L139",1,54155.6415264693,64940.8050607536,66797.5150579532,69594.1716472105,68797.622402786,56970.6805782748,99665.5203491571,56514.0866857388,58517.0309718928,63727.8628065847,67733.9025251718,76013.8789891011,65359.2533442732,53479.9348001377,53976.2115168334,57575.7174262223,58866.2819689413,63265.2799103652,71145.2133613771,69164.7472394968,74766.5043113434,83861.057798238,83151.9861388789,75576.1915521418,90527.941808546,79860.1247728788,71485.6273467043,74498.5728840298,75381.7304522418,92224.0030785344,90466.476219354,94960.4853584913,100038.85048933,105023.992240965,112477.377541503,85047.6832306818,85065.1118027939,110004.839396245,100029.916238114,86538.3877111541,85037.7887093882,89186.7988629003,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89742.8364324248,136378.167363258,122271.599201202,40387.272966754,129985.40743798,144942.777612388,121249.094721213,127018.828433786,126087.678075505,124981.231296818,127288.774576838,NA,129587.425177841,114636.424289266,121646.265241442,115670.438645357,119944.794900094,145410.755543528,168909.726120337,163166.59965933,133063.162398844,134960.154213994,137076.205192772,132868.89803959,142445.512680247,129949.7293964,142386.75948051,136829.766081265,154898.173294439,154903.420820801,169859.705906331,165977.972841304,159895.623999364,159923.690769362,145796.723610761,144951.589173474,142432.637709311,142432.637709311,129970.646364111,122014.37997106,148803.341666573,144976.290373031,145393.871109666,144951.904107873,144963.322145958,148519.4116684,164874.636095146,161307.120318833,150404.567021724,145000.870308285,153201.851481642,174967.889306268,174953.044365162,169964.409445971,169251.016702506,169963.937222732,192475.921474068,195761.687122586,196679.748627498,199852.074604625,193739.689090851,140820.891191638,154975.31233352,154989.835562661,154977.763753475,175560.023082987,177426.387531944,163469.236867543,184933.145339995,199942.511089496,184014.845786876
"TZ2009L140",1,51630.7279020082,72142.6419626753,76750.4194175662,57033.8667103294,49433.8574517161,41011.9990081143,39317.3243140566,46870.2318961624,49940.4006572512,52910.9012187982,52689.0847093728,94708.7995267418,52617.9924322498,51542.549655359,47608.4253895661,40164.5120218296,44069.1259356344,47858.6993738932,48010.1033855845,48018.7702993684,47755.101064876,48674.5245968524,53176.2279565584,57716.9454706439,77848.9000600156,82504.4521954521,71839.7019092979,58332.6575904447,57899.8402221223,66054.5204768981,91755.3775700141,89064.1672458792,95057.9147199863,98949.6143263339,95968.6675003839,121168.818698436,125336.22012948,130701.715778222,126503.69995257,70966.5562737567,67040.6192609409,78191.7422980586,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82946.6441545061,120955.185014115,125019.672467857,53345.2596019314,49647.9871919514,49111.8338115592,103721.002256277,100948.907639467,108228.731140874,122598.388410088,131501.152232494,NA,138568.778704969,122055.35377647,114058.022531241,117479.868471986,119793.87145777,119836.493817385,113000.876871475,136619.05530351,133992.434710401,125863.056179472,141754.240655598,144833.75248305,154817.235876163,144917.047114196,103585.580555884,118405.998766792,111008.55802329,116980.705318091,128026.799984625,123807.02757113,120260.544906417,122393.337171883,124048.817216272,125469.284900028,120849.695631871,120787.175181896,139174.818882721,131283.506406786,130942.251643895,134599.587426899,128077.121890807,127872.618548443,134334.725535417,154483.367904567,155152.773371949,160855.000018474,161769.655672896,152121.937430933,147891.04933467,151550.640815823,156688.270678165,156784.575745413,163044.868329905,166117.340371552,161498.037467004,159461.570765822,172527.867783001,172563.091193929,186953.935054181,179515.817384497,157967.497599567,153192.410354748,145354.17208027,145457.666231189,148574.968085625,154176.812795554,163644.96500186,172269.374251756,169136.995410368
"TZ2009L141",1,66060.0285201906,78910.6462710599,82066.7978863388,74103.0382883376,68661.1649579276,56435.1756533429,54784.4880888933,57701.784396069,60284.6321264265,62817.3541470395,61204.4621953989,64515.7780187609,67264.7526557926,60394.9192280576,61562.9530453486,60839.5078257752,57859.6718838502,58764.7526557926,59296.7188385016,55826.8854107666,57497.5391288762,61309.1822238155,66110.0025141901,75258.8515934756,103262.291784669,102869.01313736,85672.135269164,76822.6249291987,71054.5911119077,83723.9809225069,83628.6622044591,93172.135269164,95180.292293577,98470.4946884148,114738.689207481,102016.405807492,103360.67634582,137462.291784669,111344.270538328,98431.4765226743,88214.7061017505,106560.925715073,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111270.858954269,129159.090138018,127286.52297685,96319.8257791009,106344.270538328,105692.642528529,115754.430240497,115894.558475999,121857.462461421,123979.478288678,126066.399779506,NA,146837.505311585,146623.870758822,142577.977396571,138215.606763458,143210.814004899,148029.174681245,145464.130907188,126734.108994443,126736.073920057,132436.887924957,144562.141045731,145279.941779146,160848.769564438,146542.856264279,150812.157849113,133443.310026922,121345.634016638,133519.884022532,121475.422716138,125345.123307234,128762.075737238,134674.185995101,145337.859906196,145371.0724394,151642.069945209,151211.076088905,162656.028461779,165182.786473084,167522.08707831,167188.741145084,144747.387384262,142752.050725937,147942.264089287,154014.17703794,162367.0843327,165401.230435562,171726.073411149,172699.146401243,169624.244917871,186001.033817291,194677.817951891,159675.824985553,160036.519234735,178125.546869833,180827.964124395,180879.318995423,185445.135269164,186275.975893233,189679.856676676,172466.081457451,174564.774464074,169503.180626554,172860.667785433,173491.965692906,172523.876704131,175276.247595626,180058.13191197,188698.198459987,189778.820446976
"TZ2009L142",1,63512.5203666036,78872.129807036,82723.8763481706,73287.2613077952,67279.0941182266,54488.1567318282,52628.7943203396,56266.5943349125,58996.7065775409,61760.1840594736,60170.0662500614,68043.6973842173,65827.8495695849,59236.3878875574,59679.0044107523,58585.4414946231,56369.5572331794,57752.9725603684,58386.8423173576,54921.4124857141,56666.338691244,59564.029008909,64282.923364055,73397.198354531,100861.927774807,101066.547139477,83516.7931210442,74421.6209339473,69397.8987658983,80904.8611582945,84279.622601798,92263.8205606758,94848.7767865468,98094.4717757296,112999.635525324,102361.794393242,102834.15327189,137244.225794163,111889.435514593,95170.2201112128,85341.7317987931,103387.035236052,105000,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108784.423478623,129403.088212003,130879.347798489,95653.4378092339,98841.0070530801,96359.3345775716,113526.171926331,113059.913357275,120050.790285895,122648.955140169,124994.048532568,NA,146290.538975391,144244.56956623,139723.224695809,135803.011743575,141346.19318046,145629.317083102,142257.711894177,126259.620527336,126284.290841398,131244.225794163,143474.425830197,144496.924739724,160338.697569892,145000,144823.726082164,130398.878504224,118269.299236213,130542.780771078,120378.762617128,123915.078038169,126524.216822196,132451.013083717,142449.629354054,142795.671162544,147825.3981298,147447.792860279,159713.676296786,161447.511026881,163185.89978553,162952.52545327,142081.884422636,140846.743924731,145679.784783115,153382.726591453,161333.812886491,164754.023177419,170187.192523041,169839.29532642,166830.19993646,181975.43398163,189690.201927695,158294.861834691,159371.585677284,177229.693146488,179659.17834097,178050.220948801,183377.368457146,183771.273234703,189216.584672811,172548.705082885,172440.467929149,167205.036261136,169429.667288786,169995.622428955,168984.429235843,172638.205606758,177686.020168427,186838.383296635,187638.205606758
