"FNID","weights","X2008.01.01","X2008.01.08","X2008.01.15","X2008.01.22","X2008.01.29","X2008.02.05","X2008.02.12","X2008.02.19","X2008.02.26","X2008.03.04","X2008.03.11","X2008.03.18","X2008.03.25","X2008.04.01","X2008.04.08","X2008.04.15","X2008.04.22","X2008.04.29","X2008.05.06","X2008.05.13","X2008.05.20","X2008.05.25","X2008.06.03","X2008.06.10","X2008.06.17","X2008.06.24","X2008.07.01","X2008.07.08","X2008.07.15","X2008.07.22","X2008.07.29","X2008.08.05","X2008.08.12","X2008.08.19","X2008.08.26","X2008.09.02","X2008.09.09","X2008.09.16","X2008.09.23","X2008.09.30","X2008.10.07","X2008.10.14","X2008.10.21","X2008.10.28","X2008.11.04","X2008.11.11","X2008.11.18","X2008.11.25","X2008.12.02","X2008.12.09","X2008.12.16","X2008.12.23","X2008.12.30","X2009.01.06","X2009.01.13","X2009.01.20","X2009.01.27","X2009.02.03","X2009.02.10","X2009.02.17","X2009.02.24","X2009.03.03","X2009.03.10","X2009.03.17","X2009.03.24","X2009.03.31","X2009.04.07","X2009.04.14","X2009.04.21","X2009.04.26","X2009.05.05","X2009.05.12","X2009.05.19","X2009.05.26","X2009.06.03","X2009.06.10","X2009.06.17","X2009.06.24","X2009.06.30","X2009.07.07","X2009.07.14","X2009.07.21","X2009.07.28","X2009.08.04","X2009.08.11","X2009.08.18","X2009.08.25","X2009.09.01","X2009.09.08","X2009.09.15","X2009.09.22","X2009.09.29","X2009.10.06","X2009.10.13","X2009.10.20","X2009.10.27","X2009.11.03","X2009.11.10","X2009.11.17","X2009.11.24","X2009.12.01","X2009.12.08","X2009.12.13","X2009.12.20","X2009.12.27","X2010.01.05","X2010.01.12","X2010.01.19","X2010.01.26","X2010.02.02","X2010.02.09","X2010.02.16","X2010.02.23","X2010.03.02","X2010.03.09","X2010.03.16","X2010.03.23","X2010.03.30","X2010.04.06","X2010.04.13","X2010.04.20","X2010.04.25","X2010.05.04","X2010.05.11","X2010.05.18","X2010.05.25","X2010.06.01","X2010.06.08","X2010.06.15","X2010.06.22","X2010.06.29","X2010.07.06","X2010.07.13","X2010.07.20","X2010.07.27","X2010.08.03","X2010.08.10","X2010.08.17","X2010.08.22","X2010.08.29","X2010.09.05","X2010.09.12","X2010.09.19","X2010.09.26","X2010.10.03","X2010.10.10","X2010.10.17","X2010.10.24","X2010.10.31","X2010.11.07","X2010.11.14","X2010.11.21","X2010.11.28","X2010.12.05","X2010.12.12","X2010.12.26","X2011.01.02","X2011.01.09","X2011.01.16","X2011.01.23","X2011.01.30","X2011.02.06","X2011.02.13","X2011.02.20","X2011.02.27","X2011.03.06","X2011.03.13","X2011.03.20","X2011.03.27","X2011.04.03","X2011.04.10","X2011.04.17","X2011.04.24","X2015.11.29","X2015.12.06","X2015.12.13","X2015.12.20","X2015.12.27","X2015.11.01","X2015.11.08","X2015.11.15","X2015.11.22","X2016.04.03","X2016.04.10","X2016.04.17","X2016.04.24","X2016.01.31","X2016.02.07","X2016.02.14","X2016.02.21","X2016.01.03","X2016.01.10","X2016.01.17","X2016.01.24","X2016.07.03","X2016.07.10","X2016.07.17","X2016.07.24","X2016.05.29","X2016.06.05","X2016.06.12","X2016.06.19","X2016.06.26","X2016.02.28","X2016.03.06","X2016.03.13","X2016.03.20","X2016.03.27","X2016.05.01","X2016.05.08","X2016.05.15","X2016.05.22","X2016.07.31","X2016.08.07","X2016.08.14","X2016.08.21","X2016.10.02","X2016.10.09","X2016.10.16","X2016.09.04","X2016.09.11","X2016.09.18","X2016.12.04","X2016.12.11","X2016.12.18","X2016.12.25","X2017.04.02","X2017.04.09","X2017.04.16","X2017.01.29","X2017.02.05","X2017.02.12","X2017.02.19","X2017.01.01","X2017.01.08","X2017.01.15","X2017.01.22","X2017.02.26","X2017.03.05","X2017.03.12","X2017.03.19","X2017.04.30","X2017.05.07","X2017.05.14","X2017.05.21"
"MW2012C3030414",1,NA,NA,NA,NA,NA,NA,168.880675360848,NA,NA,NA,163.542326937763,149.408617288538,149.408617288538,NA,144.338415096992,134.567765744736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.724193895613,NA,163.937612286946,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.700183341292,221.4107248009,NA,NA,NA,NA,221.917562343487,NA,234.101792741838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.952778641661,NA,NA,NA,NA,NA,NA,160.517556330822,170.291973539966,NA,168.723169789327,NA,NA,NA,138.190198220831,172.848244902918,155.232658021117,NA,NA,NA,168.38185094123,NA,NA,147.410326617085,138.095475703688,NA,NA,NA,179.829839618217,134.484299514322,175.518163129376,NA,NA,NA,NA,NA,NA,182.411766631376,NA,NA,NA,NA,NA,200.320333016927,NA,NA,NA,NA,192.843104114934,58.4738275796626,95.2154811825811,NA,NA,202.111227564152,NA,NA,204.439577488173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.822111284212,NA,NA,NA,NA,11.6699868046531,99.0914779931758,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.627238820972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3030506",1,NA,NA,NA,NA,NA,NA,154.934663654603,NA,NA,NA,NA,NA,NA,NA,NA,123.812582083336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.808089268623,NA,159.94534318101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.94551412911,NA,NA,NA,NA,205.053245006304,NA,226.164988438754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.354127780607,NA,NA,NA,NA,NA,NA,131.194667673184,166.930379955999,NA,NA,NA,NA,150.82305848351,NA,NA,145.659770467203,135.113653518941,NA,NA,NA,167.782383153462,129.371487557409,163.193158873168,NA,NA,NA,NA,NA,NA,165.053865617649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5535515946833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3030514",1,NA,NA,139.787471540622,139.787471540622,NA,NA,NA,NA,NA,180.752474360686,180.760116555659,NA,152.166346110742,NA,NA,153.365845917525,NA,NA,147.190969770463,149.240483392537,145.74201398719,NA,NA,NA,NA,NA,170.191573392963,170.191573392963,178.259860572038,157.547532996958,182.114276841604,190.481543821708,NA,NA,NA,NA,NA,NA,204.665664882963,207.1265383589,NA,206.07855572946,NA,NA,212.83991463661,NA,215.900910647465,216.359490880637,NA,NA,NA,NA,NA,NA,NA,220.880139995913,210.867462506532,221.719537708112,220.810975117652,213.607617500332,NA,NA,NA,NA,NA,175.610343683778,NA,NA,NA,NA,170.03926422004,NA,146.151236999074,NA,NA,NA,NA,NA,154.016262577301,NA,151.024722423676,NA,NA,NA,96.2078453386108,150.007090583682,NA,NA,NA,NA,157.635768367276,NA,NA,113.064053275189,154.866148292529,NA,NA,164.439936492031,161.871975791491,NA,NA,NA,NA,NA,NA,NA,NA,167.748712586443,NA,NA,NA,NA,122.440561197826,197.63124516227,NA,NA,NA,NA,202.526166575768,118.750003517663,122.090320742255,NA,211.684339786616,NA,211.57303049498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633.405650883717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.304375135628,NA,418.918553338577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.875149520515
"MW2012C3030519",1,122.081197408839,122.081197408839,128.258810037753,128.258810037753,NA,NA,176.676202428395,NA,NA,172.87286748611,172.825274168475,167.358256439646,167.358256439646,157.061100614413,157.061100614413,146.453112580724,NA,NA,139.963461311327,142.254235854964,138.353352707957,NA,NA,NA,NA,NA,163.906714827766,163.906714827766,173.202896193746,173.740700683012,177.676668051356,187.043529448911,NA,NA,NA,NA,NA,NA,203.199313099272,206.080807248538,207.989786034903,205.029481678058,NA,NA,212.598585412048,212.598585412048,210.041267825698,211.862772552522,214.05618826706,110.17901319875,179.755697810519,NA,NA,NA,NA,216.157710620037,204.573750294317,216.771247785776,215.754143888401,207.641257533631,NA,NA,NA,NA,216.70141398386,167.406732484914,NA,NA,NA,NA,161.170104766965,NA,134.428297606775,NA,NA,NA,151.015471756171,151.023628852446,152.288354143453,NA,149.208225995726,NA,NA,NA,87.2202461630332,147.950752689657,142.434521972314,NA,NA,NA,154.314139597974,NA,NA,106.43662680718,153.232603448756,NA,NA,165.519891281691,161.555629937774,82.9426881184382,162.803602327978,NA,NA,NA,NA,NA,NA,163.815775440766,NA,189.307615817858,NA,NA,115.147298253046,196.319669701318,NA,NA,NA,NA,198.805572730387,105.185963203084,109.104528269879,NA,208.675538297559,207.373807149879,208.356203727046,NA,213.495475822204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.183756754339,358.991222165071,NA,NA,NA,11.6108732116366,106.972463738656,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.880722602067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.896985859531,NA,467.411558380872,NA,NA,NA,743.004816622042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.200709139194
"MW2012C3030606",0.999999999999999,NA,NA,122.101301758056,NA,NA,NA,159.565588439675,NA,126.011479927082,NA,NA,NA,NA,NA,NA,115.35455933795,NA,NA,NA,104.609055791789,NA,NA,NA,NA,NA,NA,145.239132848537,NA,146.258146015444,138.472782553797,153.043579894124,169.93018793302,160.376624362423,171.305715416674,NA,158.786351790783,NA,NA,NA,NA,NA,198.983153342813,191.436054748971,NA,190.774624146841,170.376832694905,172.12286720768,NA,195.072781599938,194.880908283976,NA,NA,NA,NA,NA,NA,253.726332784785,NA,238.414248465037,231.630569875928,NA,221.474343486275,NA,193.165874326844,NA,157.430952121455,NA,NA,NA,NA,NA,NA,149.931641800645,NA,NA,NA,NA,146.682624583519,NA,NA,NA,NA,162.340171701508,NA,156.689171583035,171.622063739444,NA,NA,NA,NA,146.412164750533,NA,NA,132.073483045391,167.078796695927,NA,NA,NA,166.162988466275,153.115900718982,155.925628575264,NA,NA,NA,NA,178.26732737969,162.031089753696,157.48464567025,NA,NA,196.673847239823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.210601397903,NA,NA,NA,NA,142.87933139329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,510.870262847845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.233737686572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.687234314585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3030613",1,193.695822181027,193.695822181027,181.77586693671,181.77586693671,NA,180.962749525269,180.54754063432,NA,163.400574702447,154.19331754566,161.003807362779,NA,141.06848579296,132.04461256301,141.887731516463,141.863510997825,127.083278444024,134.387836999275,134.387836999275,97.3650442230212,145.190111136858,NA,NA,NA,NA,148.330531451462,197.117576137927,NA,193.851266195798,195.387539092308,196.096854281012,204.228028395422,204.643237286371,206.563578407008,NA,198.0082928548,199.339357374366,193.128524380592,NA,193.543733271541,NA,223.915985269627,223.85058601054,NA,223.791764750989,251.624701560371,253.067552456418,221.39393340576,234.528032507456,233.268565538245,NA,NA,NA,206.138466737489,NA,NA,286.204250844888,NA,312.268988974189,300.241771433044,282.276221421457,284.206258467077,251.806124676718,222.10288893236,196.654043991299,220.881482778152,154.565336475942,150.555110604196,153.786819805413,NA,151.309065635449,151.039179856332,157.544119147861,NA,141.079515322923,NA,NA,145.009134072641,193.321616054507,191.975647233015,199.26065547574,213.885494938504,215.22834583455,201.088534660677,202.209598666238,200.680510377288,191.137734086485,NA,NA,NA,121.73387010861,122.939495753448,NA,196.165189321473,160.08342765451,NA,NA,122.93083192845,222.659832762051,217.886031053318,215.661161740995,203.411460161966,NA,NA,NA,202.553895332132,203.893970451379,158.732056966595,NA,NA,206.945946167991,200.752824644516,199.96678224579,NA,NA,NA,149.76992381543,NA,NA,141.954259068956,NA,NA,NA,NA,NA,152.160145612456,225.119592498187,219.551909849441,247.994314656042,248.271120583341,193.152140309909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.254887704532,NA,628.759376906526,NA,11,NA,NA,NA,799.965376091583,NA,NA,NA,NA,21,NA,672.106534748552,NA,NA,NA,713.301581541594,NA,NA,NA,NA,174.011049174068,704.427517943505,NA,NA,NA,NA,NA,NA,NA,706.205469163663,NA,690.979836322766,NA,NA,NA,NA,NA,NA,10,NA,NA,537.721372043354,NA,NA,566.104650487378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3030714",1,143.337114215529,143.337114215529,58.6152775087226,NA,NA,179.256614530233,175.118838076806,189.923642103496,NA,200.058837817694,190.138317813322,164.410110848022,164.410110848022,142.966567230557,152.836436581684,133.302422591533,138.237357267096,NA,150.684653836078,134.068728783456,144.206435286124,NA,NA,NA,NA,173.486325992775,183.356195343902,139.489561012818,189.297516969466,189.869869351127,194.058678374436,194.322061771307,NA,NA,NA,213.33,162.679346755635,213.33,213.33,215.583954069374,218.875555497975,271.652699544337,NA,NA,275.927614678161,116.859865280723,287.785802619947,287.755412228,289.350907805197,178.800792034047,290.434831784627,NA,NA,NA,NA,NA,255.680678411181,NA,265.177675894499,265.177675894499,NA,269.739738702254,NA,264.804804026691,175.975979866547,172.093814945192,NA,157.314336245124,148.45047192736,NA,161.396396979982,NA,NA,NA,142.98800662478,NA,166.916936266981,166.081291017395,162.687697250023,NA,160.155164587804,NA,NA,NA,90.1711570000654,164.540058884329,157.530008475309,NA,NA,NA,153.645065065324,NA,NA,160.56877841514,87.6945980610937,NA,NA,176.097647618339,176.097647618339,92.7570627700607,176.54716721567,NA,NA,NA,NA,NA,NA,177.659248787827,NA,183.509399237552,NA,NA,NA,200.467237943765,NA,121.171016396599,88.9652718082574,92.510817535363,190.590742477751,13,87.4457522109265,NA,199.636477738059,197.792793959964,197.792793959964,NA,204.195036530052,NA,NA,22,NA,NA,NA,NA,97.5695658605582,175.546246530258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4934934675564,NA,NA,NA,NA,11,22,NA,NA,NA,NA,NA,NA,322.926910690276,NA,NA,645.962957549015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,720.770911691878,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,11,NA,NA,NA,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3030716",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.246465589741,186.46343490344,NA,152.060518415291,NA,NA,147.302828257148,151.696939566976,NA,157.148078216407,156.850123895054,158.650031671617,NA,NA,NA,NA,NA,NA,159.741602666254,187.984112605257,173.179674913771,190.688809915236,193.678997943517,NA,NA,NA,NA,NA,NA,206.803182921318,209.708049942972,NA,NA,NA,NA,240.47125876769,NA,246.62042098685,247.812526342362,NA,NA,NA,NA,NA,NA,NA,NA,235.559746982542,NA,NA,241.969697446276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.11717233542,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.73143483721,NA,NA,NA,126.435164331522,166.806297510871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.39716479624,178.609731802641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.8245861581963,NA,NA,NA,NA,203.723757496383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.996586951454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.825906498317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3030804",1,NA,NA,NA,NA,NA,NA,170.866890719279,165.182456984083,NA,NA,170.769248928831,155.848569222361,155.848569222361,NA,NA,NA,142.595325072986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.2420760045,NA,177.009277999639,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.537815752913,NA,NA,NA,NA,NA,222.6029784666,213.840391333022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.816332376165,196.275922917525,NA,NA,167.312622224663,NA,NA,NA,NA,NA,NA,NA,NA,161.724895220304,152.591620930617,NA,NA,159.280153826633,NA,NA,NA,125.072966364208,161.459668877337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.896329846985,133.337310721359,170.525403279027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.565943487115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.965326896261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MW2012C3030816",1,176.38219902111,177.587856451373,81.1148888502853,NA,NA,NA,210.930773760279,199.559900775293,186.316361405651,188.017366462302,185.859227193882,159.224681268763,159.224681268763,157.029157273823,163.477193910392,NA,149.177950360614,161.622391200896,175.922719813653,NA,171.319725360901,NA,NA,NA,184.551590453787,183.392663931673,195.205408823834,148.195648707652,198.313014215794,198.756957843216,198.527976393282,NA,173.150491897393,122.517826192565,NA,205.946516512337,244.01818738195,NA,NA,209.147583720596,210.522971827228,271.967644508546,NA,270.757313987467,NA,108.602174761596,289.927417573479,244.752648665103,291.81534626273,246.149902818781,193.91876677979,NA,NA,NA,NA,NA,172.424620751146,NA,272.157724924371,244.441623300746,235.343944172086,265.143829955141,NA,260.592653845403,161.824991482137,199.502051003044,164.749517644213,169.913282994762,NA,NA,NA,NA,NA,102.707492264341,188.094207635588,NA,165.373225749124,161.714644195664,177.135843885086,161.677259469144,164.597941228505,164.532517957095,NA,174.845270073044,166.873736455398,176.279908953242,174.452730444586,NA,164.182078534537,167.621349071145,NA,NA,NA,173.347805340196,93.2086407074193,96.0740314022018,166.796173452004,171.417445923967,172.973585165354,171.300618653592,163.524733334101,168.75378415943,NA,NA,NA,NA,185.212119968942,178.197686352448,NA,178.478071801346,NA,166.260747318113,NA,170.159970150689,167.216751625352,87.2272502018694,NA,191.241525849195,NA,NA,92.8028678317184,NA,205.262936117787,196.799968651865,201.795502733074,169.565198789328,NA,NA,NA,117.298340989813,197.865226185655,196.253009854488,101.959383389895,NA,188.201688724333,146.980354645427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.750695801437,315.493468634589,NA,421.559108074966,NA,431.306595433338,NA,NA,347.464514982481,NA,NA,300.961106595177,695.093930543505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.14241573874,776.439315242992,NA,772.983547002928,NA,794.29284111922,703.174108410882,NA,NA,NA,NA,NA,NA,NA,NA,878.947623111514,NA,421.998337177169,NA,NA,NA,NA,NA,NA,NA,NA,412.684121363632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.462538678296,NA,NA,NA
"MW2012C3030904",1,NA,NA,NA,112.358822699315,NA,NA,164.669817300017,126.764511282377,NA,NA,144.957634607493,144.957634607493,144.957634607493,NA,151.225004577869,NA,138.19384330905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.299915436286,NA,144.02144994752,NA,140.514284916043,NA,NA,NA,NA,NA,NA,NA,140.008158975534,142.843211314463,NA,139.809432609822,NA,NA,155.213667807301,124.062400392495,193.075270361007,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.765269704362,230.002422309305,NA,186.4076581597,159.8308892662,NA,NA,NA,NA,NA,NA,NA,NA,138.408110892368,110.781748116496,164.396999998757,141.728489040973,146.090069021224,NA,NA,148.53239597568,149.389533038133,154.129731435444,151.286688746602,NA,NA,NA,NA,NA,NA,161.842241411989,162.997281157115,57.1360361484956,NA,NA,157.92361645334,154.840900391874,144.903613182545,151.735688583062,NA,NA,NA,NA,170.392819593303,157.763416420632,NA,NA,157.646921654525,141.281379947543,121.506603693512,152.633567713528,NA,158.043131991479,NA,NA,NA,NA,20,NA,NA,197.405834313121,NA,171.38101177859,NA,NA,NA,199.819445860269,NA,192.395928032574,NA,182.671767908533,187.966506213888,127.022143932365,NA,199.871793096137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.227123167792,NA,449.979689224791,449.191636395243,450.347793575569,572.505179255704,748.309633454014,738.206936038563,742.861347716542,NA,NA,NA,14,NA,NA,134.424847734567,NA,NA,NA,797.502273296021,NA,NA,NA,818.060457626429,NA,NA,NA,NA,NA,724.297606303932,710.105844936989,NA,741.611936856261,607.973713765695,710.881739604972,NA,NA,789.084050038185,NA,21,NA,NA,670.015322191914,NA,743.272480526963,790.971771823542,NA,NA,NA,NA,NA,NA,NA,NA,706.23050391936,725.065978240515,NA,NA,NA,621.458047087012,NA,NA,815.43748412608,787.830998193605,795.453920339992,523.389597630111,729.095190381378,729.139253515172,730.81050523265
"MW2012C3031005",1,NA,NA,NA,175.985250014322,NA,NA,NA,190.295515122768,NA,177.837703462335,172.813988409802,NA,137.100755451808,NA,NA,159.367393407434,NA,155.466766501928,155.356777231971,167.535637847723,166.042758204194,NA,NA,169.979693722642,181.375377489104,NA,NA,NA,187.191776903163,163.527115730961,187.175619187955,196.16511958369,NA,187.343733765651,NA,189.648364250792,NA,193.267790500991,200.837349748932,202.645580962728,NA,NA,200.849016290255,NA,197.244005388229,NA,207.230066780388,201.734748482667,NA,NA,NA,NA,NA,NA,214.258664367218,217.369609475973,223.643153714732,NA,NA,216.19280275207,217.602786507791,NA,216.927162542733,216.37593420842,NA,NA,NA,184.006858009825,NA,NA,179.670163016326,NA,182.178914078292,NA,NA,178.828113073785,NA,NA,NA,167.63421445443,166.604926369379,170.207182864354,170.493701380883,168.370755668706,165.673482225748,163.954667778422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.870838582496,178.721230686342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.32175293135,NA,NA,NA,NA,NA,NA,204.166904848201,NA,NA,NA,NA,214.741959758515,200.575068416067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.015775219986,NA,NA,NA,NA,NA,NA,NA,339.478814210638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.679969193796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
