"","FNID","weights","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.10.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
"11","UG2011L111",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.973899090880929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973899090880929,0,0,0.973899090880929,0.973899090880929,0,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,1,1,1,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929,0.973899090880929
"12","UG2011L112",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0,0,0,0,0,0,0,0,0.514506643747971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514506643747971,0,0,0.514506643747971,0.514506643747971,0,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.999999999999999,0.999999999999999,0.999999999999999,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971,0.514506643747971
"13","UG2011L113",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.831956120739104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831956120739104,0,0,0.831956120739104,0.831956120739104,0,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.947890978908774,0.947890978908774,0.947890978908774,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.831956120739104,0.884065141830331,0.831956120739104,0.831956120739104
"14","UG2011L114",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0250089848764924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250089848764924,0,0,0.0250089848764924,0.0250089848764924,0,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.356246075947063,0.356246075947063,0.356246075947063,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.0250089848764924,0.668762908929429,0.0250089848764924,0.0250089848764924
"15","UG2011L115",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","UG2011L116",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999682555279241,0.999682555279241,0.999682555279241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317444720759187,0,0
"17","UG2011L117",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","UG2011L118",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.42672274784855e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42672274784855e-06,0,0,3.42672274784855e-06,3.42672274784855e-06,0,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,0.000836349269066332,0.000836349269066332,0.000836349269066332,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,3.42672274784855e-06,0.999167077453682,3.42672274784855e-06,3.42672274784855e-06
"19","UG2011L119",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953788690679242,0.953788690679242,0.953788690679242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462113093207579,0,0
"20","UG2011L120",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
