"","FNID","weights","X2006.01.01","X2006.02.01","X2006.03.01","X2006.04.01","X2006.05.01","X2006.06.01","X2006.07.01","X2006.08.01","X2006.09.01","X2006.10.01","X2006.11.01","X2006.12.01","X2007.01.01","X2007.02.01","X2007.03.01","X2007.04.01","X2007.05.01","X2007.06.01","X2007.07.01","X2007.08.01","X2007.09.01","X2007.10.01","X2007.11.01","X2007.12.01","X2008.01.01","X2008.02.01","X2008.03.01","X2008.04.01","X2008.05.01","X2008.06.01","X2008.07.01","X2008.08.01","X2008.09.01","X2008.10.01","X2008.11.01","X2008.12.01","X2009.01.01","X2009.02.01","X2009.03.01","X2009.04.01","X2009.05.01","X2009.06.01","X2009.07.01","X2009.08.01","X2009.09.01","X2009.10.01","X2009.11.01","X2009.12.01","X2010.01.01","X2010.02.01","X2010.03.01","X2010.04.01","X2010.05.01","X2010.06.01","X2010.07.01","X2010.08.01","X2010.09.01","X2010.10.01","X2010.11.01","X2010.12.01","X2011.01.01","X2011.02.01","X2011.03.01","X2011.04.01","X2011.05.01","X2011.06.01","X2011.07.01","X2011.08.01","X2011.09.01","X2011.10.01","X2011.11.01","X2011.12.01","X2012.01.01","X2012.02.01","X2012.03.01","X2012.04.01","X2012.05.01","X2012.06.01","X2012.07.01","X2012.08.01","X2012.09.01","X2012.10.01","X2012.11.01","X2012.12.01","X2013.01.01","X2013.02.01","X2013.03.01","X2013.04.01","X2013.05.01","X2013.06.01","X2013.07.01","X2013.08.01","X2013.09.01","X2013.10.01","X2013.11.01","X2013.12.01","X2014.01.01","X2014.02.01","X2014.03.01","X2014.04.01","X2014.05.01","X2014.06.01","X2014.07.01","X2014.08.01","X2014.09.01","X2014.11.01","X2014.12.01","X2015.01.01","X2015.02.01","X2015.03.01","X2015.04.01","X2015.05.01","X2015.06.01","X2015.07.01","X2015.08.01","X2015.09.01","X2015.10.01","X2015.11.01","X2015.12.01","X2016.01.01","X2016.02.01","X2016.03.01","X2016.04.01","X2016.05.01","X2016.06.01","X2016.07.01","X2016.08.01","X2016.09.01","X2016.10.01","X2016.11.01","X2016.12.01"
"26","TZ2009L126",1,58030.6160677848,66449.7067524964,74222.0752556614,79367.4439888687,79569.2321125549,75850.1957348334,69064.7035530019,65257.7157754795,66423.3331314861,70756.044808905,74664.651730365,78246.9775955475,74381.8655732849,65402.417923562,63428.094498949,61089.1193439709,43404.2036413147,35905.1242251098,38351.3531507739,48680.0798555322,45035.348269635,43317.2138429199,46428.094498949,51928.094498949,66481.8655732849,63567.3580319128,67579.4476497229,77352.5621125549,75883.0745350659,91074.8590286509,80497.1736071773,83353.4826963501,96993.1840054711,105208.609137512,99360.384099161,106706.9653927,106706.9653927,113413.9307854,116706.9653927,111363.270854672,105957.291209034,100371.333933212,115000,88353.4826963501,96646.5173036499,98353.4826963501,99939.5519109497,106646.51730365,136827.861570801,106706.9653927,105060.44808905,103413.9307854,80000,67291.7273744276,70274.3097827881,69097.2424581425,68994.4159300859,131542.983806318,78323.5470298108,90418.4292399885,100267.684779633,95414.9401083508,111293.0346073,123413.9307854,136646.51730365,140060.44808905,132880.771738181,132896.067656568,133156.166038947,144641.983696971,155347.470942538,156089.586518249,175206.574534095,173700.953638888,190365.856144871,207816.384985582,176729.580641343,160268.85537168,138147.988246188,146525.621125549,162213.661834273,168764.884658513,173137.627447607,195516.297674601,179451.00932295,168263.391282664,159883.58589426,147760.509103287,140295.966090452,137927.178462429,122342.496551564,112378.61673647,108390.64016888,109185.818244713,112853.49237953,118072.107922081,126646.51730365,126509.197760525,125548.948869037,127622.621898741,136229.36842562,117736.595587824,103353.48269635,104374.775176459,110693.698644034,113000.798689908,141065.073539299,144049.786492885,144634.422584066,157244.38276953,176036.854149453,166586.0692146,154290.189560162,158172.138429199,154250.661164603,148755.958416505,180731.712289742,172322.458626461,166597.573536386,181706.9653927,187561.256456866,181642.230366583,178413.9307854,144818.655732849,130351.181236862,132279.989351301,113704.663933212,111373.373011135,111525.621125549,127225.956413321,135859.535937902
"27","TZ2009L127",1,58986.4143962843,64116.7375385221,75207.0315543439,73030.7216555828,84014.2615711317,77432.6309684519,70134.8323488508,66526.6875714335,67050.1977328547,72831.9280527111,77907.2296519932,74592.7703480068,75431.0848843378,67839.0366284527,43919.513948838,60005.3011627432,57769.8837256755,38856.8686059324,39533.7354657094,44030.6005793311,45005.3011627432,46672.7720941621,49017.8319774797,49163.6139529189,53902.1662763649,63431.0848843378,71254.2180245608,74253.0116274324,74986.7470931419,85199.2807428498,80769.0735461566,89867.4709314189,109685.24346212,109134.874953776,107989.398439722,119734.941862838,119734.941862838,129734.941862838,129734.941862838,115761.447676554,116402.86519318,114514.060170222,115000,85132.5290685811,86725.2994165879,88318.0697645947,90132.5290685811,90397.5872057433,101325.290685811,91503.6104606082,86149.3924360475,80795.1744114867,80000,78579.458148424,70608.4338664274,69215.7061454857,69858.0083559222,79654.1501500515,79862.1697686756,80151.4542195745,122031.32420187,96882.0491289628,109103.358310734,123185.540696014,139867.470931419,130397.587205743,121742.799688792,125896.301794459,122141.887038309,146234.71644274,154553.851087757,157175.286351108,165946.879904695,165761.251597242,184050.97702762,181487.303843661,165217.498592795,146725.299416588,130840.380156338,136460.241279426,145016.566133573,149159.034882297,158421.37038293,160787.601700508,163942.724474105,153561.315541952,135557.730031054,128428.914242584,114034.774295393,118775.09365029,110287.142781151,106700.822000195,98624.383291746,100165.865338297,102171.607130023,102798.190404308,112831.322671453,112831.322671453,121017.435283913,131113.631101302,122528.491704687,108087.687797886,105442.939854759,105024.093784668,124398.112874384,119345.678047571,135399.260127779,144000.641681041,144909.641681041,154023.418007099,157762.582013462,154402.408428868,150590.047711477,133220.720345966,137782.015510097,147159.214753051,148361.438945777,181642.285478031,177922.891752928,182566.264534291,181214.178458961,142825.622391087,142896.376443227,123185.540696014,119585.42533589,122195.597502998,114015.663518421,107903.623443842,117360.321823999,135301.204979643,161137.295210316
"28","TZ2009L128",1,59411.1174821986,66392.1288659692,76422.1805988988,80604.6863583131,90170.692644975,77326.7097545445,70549.9896588533,68172.6717822287,68279.1705972817,72604.6497445657,77519.1500257137,76369.9365205333,76763.3977627231,68007.9779793235,52281.0083289984,62484.7298281774,57565.5751372102,41711.6422237705,41515.343226407,45364.3696729429,47174.2115110163,48339.9354533222,50340.6403104152,52034.3126781879,61179.2136151439,65889.3430022525,73037.0096072286,77995.5186686513,82162.0610642803,86405.8021294248,81236.301919498,88063.1009186823,102779.372087928,105619.831814969,108728.36146457,115198.903768441,116126.201837365,122431.894018774,126126.201837365,117905.157439776,117915.065595996,113417.793226007,115000,86951.7835384202,90725.2360671491,91746.5633033135,97485.8030377543,96752.8797699787,104666.181824328,98403.3814346044,92267.7048972419,76488.128443078,81854.5961378464,79012.4302780903,72698.9626332977,71429.8749343769,74123.2290933553,90552.1293736297,82579.9030518742,87499.6813985563,116361.214682268,98457.8051500742,110779.62314972,122042.654472329,138048.21646158,130291.562201721,123530.386968139,125697.213339037,124948.056324145,144217.457958436,156688.002291902,162942.522542863,169174.954083327,168334.275919806,184718.28532407,191891.090881853,170108.971654045,149095.36452441,134861.987280195,141335.660613827,155553.80058302,160321.421693845,166037.754482956,170418.895850989,170756.154731341,158628.235081496,143280.961466536,137540.094496744,126164.058440812,124595.192570957,113974.022599198,107400.175421705,103354.143316652,106470.678642903,107109.182162815,106739.319838643,114996.553182223,114997.025496393,120720.119341838,130307.05333236,127432.581006759,112164.329002963,104105.242187228,103400.478720222,116282.839858842,119321.695372632,137867.700902285,143593.039705304,146344.007031527,157810.671633238,163157.17551705,158735.893164785,154166.126978647,143175.765637133,145178.149471898,153275.717565642,158883.058794733,177583.995355614,175338.996120763,176325.717585357,180592.341762405,150996.821028017,148191.996855501,136801.962403767,123916.085598586,121850.125572775,115208.730952939,113872.756976671,122514.779204851,134322.089242225,152250.809054745
"29","TZ2009L129",1,57073.9549601607,64761.86063777,72836.1004265467,78825.6428452026,80477.0073851944,74202.7200231462,67023.4792013868,64138.3414711419,65459.039572505,69231.2113968899,72256.7403651606,75066.8958998896,73049.1912794472,64887.5531835562,63153.5494827754,60292.5309099163,43928.1900572184,36690.1097651369,37080.5207559581,46558.2148134333,43364.7823583978,43293.4797571623,46706.1326069594,51518.1262796832,65587.5841011398,62731.2780596846,66622.4197405212,72837.8265327095,71412.470939573,88677.5674715105,79826.2099954132,83913.4701178821,99470.6088232008,106353.099928918,97536.8364022654,107828.104782831,109589.643403104,113892.333205997,116065.401615491,110231.543806337,102647.375061364,100435.550187227,115000,87678.4047084187,96699.9210962924,98027.9114678319,99137.4562340815,106081.280775058,132480.775007761,105177.852861117,104090.615173238,102650.720397183,79119.5800539835,68435.4445073247,70621.6734827385,70268.2317454876,69341.2934450516,127997.804203322,79980.4058151933,89949.0206509549,102472.780717502,97470.9263682439,111522.681665899,120365.281808484,136087.12080091,140852.0455518,133192.665878652,133055.804346968,131918.664461655,144741.034609207,155873.337284768,155559.630279634,175035.414544289,175460.977458131,190532.547997502,207041.079109308,170873.258301959,152395.319979044,138213.813296384,142649.488058759,155581.475587937,165492.069387216,171584.329230888,191130.08457374,176499.029659376,166198.491038129,157911.856408197,146061.709718199,133494.18711765,131345.72094411,119917.975985212,112069.223412448,108320.663944415,108095.562902343,110909.295894791,116672.943260338,125128.160213549,125037.508053391,123157.915175502,125550.499897386,133748.046170421,115820.231027317,101990.692147581,104477.61884235,110058.013257098,112675.396981613,136780.310871513,142703.954224213,143239.235318922,154431.705166789,173047.734997138,160746.488174647,145887.206624483,151152.243828472,150361.929223864,145833.727358164,174309.207554415,169799.288390856,165006.890134703,179742.150324733,183870.215958094,180623.969183759,176202.551338075,139193.306094338,124048.462581003,125952.515561009,110599.499533032,106592.525349615,109963.808228099,123395.47187638,134011.102890661
"30","TZ2009L130",1,59045.45,64055.56,75257.14,72875,84166.67,77500,70181.82,66615.38,67083.33,72875,78000,74500,75500,67900,43400,60000,58300,39000,39600,43800,45000,46800,49100,49100,53600,63500,71400,74200,75000,85050,80833.33,90000,110000,109167,108400,120000,120000,130000,130000,116000,116875,115000,115000,85000,86500,88000,90000,90000,1e+05,91000,85500,80000,80000,78923,70625,69231,70000,78231,80000,80000,122500,97000,109133.4,123000,140000,130000,121400,125667,121875,146333,154615,157429,165692,165583,183889,180909,165192,146500,130769,136500,145000,149000,158333,160000,163777.8,153181.8,135000,128250,113650,118333.33,110000,106527.8,98416.75,100125,102083.25,102500,112500,112500,120909,131389,122272.7,107916.5,105455,105000,124654,119464,135385,144091,145000,154167,157318,154250,150833,132900,137611,147500,147500,181786,178250,182500,181111.1,141700,141750,123000,119438,121881,114125,108125,117833,135625,161900
"31","TZ2009L131",1,54692.6666715708,59657.8429460709,68448.3488891071,77560.4262062532,82858.5955573549,68600.6822547277,60675.6546731127,61807.1013289073,62530.5997027423,64057.279225029,64701.109946375,64977.2327654888,68707.4250496999,62170.3543573737,61604.557435155,57614.2303077938,48009.8533898604,39818.1159389932,33949.7827387615,37681.9620543366,38585.7954105883,44220.1497235079,47880.3283380645,51048.6501570363,63820.3905845172,61708.9511081139,65191.2120753507,60761.0894256334,58310.1386036597,79284.8993931505,77596.203695668,83720.776124413,103805.686047654,105199.212278316,93975.3271944485,108452.942228732,115185.943591034,110475.581654528,110935.574806048,107018.113933988,94708.3492139173,101094.096574338,115000,84515.4136923452,96522.1848247706,94616.032601391,97463.7307987305,103637.236966059,107883.148393097,97569.074124897,97731.2605793278,96303.9694791996,77088.2655925036,73129.2231836367,71910.2418432672,74163.3795396309,73264.3561202508,114857.458919025,86442.2711310946,90110.3108409002,104210.393184985,103892.938540498,112513.56028046,107009.578929924,134383.76570652,137100.946102531,130814.844177199,131393.600068498,128193.628697799,144899.807811975,159309.053587261,160329.646607846,174579.055350889,180712.511454325,190301.581973032,206952.96009737,158308.81009937,130906.690716453,140636.188606245,136312.089396841,145005.224165095,163130.657408892,172265.323521008,178891.432658232,172039.812608957,160741.675851064,154678.601426566,147233.733714814,118615.687261606,110928.168279556,113533.297221398,111042.060424914,108520.625592755,107844.219633558,107466.841789054,114692.701763794,120449.371111861,120426.923873212,115463.269681353,124238.269014203,130361.336554836,111179.159975547,96501.7124481594,102553.597722988,104517.385187294,111150.459427144,125484.41375723,139557.663212746,140272.704203906,151840.117753324,164367.008504524,145884.201319617,126748.610346394,135093.408348747,143594.268831006,144832.228498863,156369.604825535,161175.555415825,162732.016975372,171627.413664548,174194.164028467,176326.461387081,166784.124956495,133040.056842947,111462.748366282,109311.001584129,106955.374467334,101600.78934128,115592.397062769,117472.899127404,132871.239356505
"32","TZ2009L132",1,56818.18,66363.64,73366.67,78750,78416.67,74958.33,68409.09,63269.23,65833.33,71250,74500,78000,72900,65600,63000,60200,38300,33600,37100,52500,45200,42000,46000,51500,65000,60900,65900,76200,74500,90682,78409.09,85000,98125,107955,92909,110000,110000,120000,120000,107000,99062.5,96666.67,115000,90000,95000,1e+05,95000,105000,150000,110000,110000,110000,80000,65962,70000,68654,64643,131923,74800,85714,104818,92550,108000,130000,135000,145000,134333,134318,131944,142625,152308,147857,175308,172308,190000,202727,166154,155000,133462,135000,145625,155000,161667,189714.3,170000,167500,156041.8,135000,128166.6,135000,120833.2,113055.5,106250.25,101666.75,105416.75,113750,125000,125000,125000,121000,131923.1,114375,105000,105909,115000,115000,135923,140682,141591,148750,174091,160000,141667,145000,144063,134643,180000,176364,165909,185000,185000,184167,185000,130000,125000,133750,110000,99773,1e+05,123409,133125
"33","TZ2009L133",1,59034.2891217637,69940.5348273985,78089.869332586,92526.7160191556,102577.270265538,76536.1385545525,70916.2394600612,69336.6235259555,70188.9037115208,73560.3969419396,77731.2197248832,78221.1638690854,77872.5594990171,69499.1560774929,61118.8937288914,65858.0491554512,55865.426095787,45496.0069346,44272.1314697612,51247.5878507038,51693.9788934321,51195.9718554803,53380.7590904937,56168.6917341859,69067.9740917024,67266.9443367098,75771.3847162251,82795.8915662382,94308.3267025892,86097.2611730971,79546.4792620285,89023.761706553,95204.3976334795,103630.699154306,105014.298678704,115280.426099156,118053.897637058,122500.580337303,128047.523413106,118125.153158061,115836.368411965,111668.051455369,115000,91512.3451885322,92857.296308623,96973.1692770347,102054.188885174,101220.445486263,115204.151315071,110758.869936008,103832.783140317,68060.6800832655,85548.8553429885,82344.3675411441,76629.3918640687,75308.5895196627,77287.4489138037,93448.9514035194,83985.3111764144,92199.0596982495,119055.919939881,98414.2690047138,109018.068653669,128227.921402452,133480.005742726,132887.282424655,124823.362356827,124539.561889364,124862.941050757,138165.781878953,156696.845286649,164146.051562586,172293.090766962,168695.227942774,183219.551921472,196208.836243493,161823.865574784,141923.635452058,134066.310859197,132322.674802916,148591.657932037,157379.324838704,160829.056183012,169138.513558818,166276.526998567,162260.637982553,144630.471985063,131918.626534677,124787.161798321,125243.281556824,114872.714941587,107563.796068458,106357.414826633,105898.476761209,103300.407265539,103295.458387414,112028.795956707,112259.659855007,117723.518453754,121401.403313761,126520.514132782,112323.06658255,104351.089173046,102393.107386045,110800.489109877,124229.718151605,133985.514089815,138381.805337168,145344.440649722,153124.748019903,164572.89340543,154269.558305892,143499.426155778,136596.143930868,140545.370120346,146527.563469448,166851.321888903,178217.316579708,173516.670452434,168491.411301517,173665.092225436,156123.511738405,154095.375639134,136636.591815105,121599.029058342,119333.530972941,112904.421515295,109411.779534141,119996.10421516,130429.114358379,140410.914657536
"34","TZ2009L134",1,53770.1759993423,61033.0414276184,64295.4933238413,77459.2331764137,73159.147072721,61848.051748221,59097.4884109255,62323.1793383571,60799.8364640548,63613.0150630007,64982.7157775308,64302.5047617512,61566.729827069,55012.4860963238,54451.5109020088,52635.1764601345,43062.7608481121,33622.3836699782,34449.6858086881,38335.0911317793,42876.2082850941,45053.7148421957,47278.4393187224,54765.4220190136,64108.4039527721,61113.0732197871,69026.1327690538,72424.7231520885,59838.6170457406,64249.8965781239,67156.499852194,75656.4446132985,81967.6810631784,81213.7166619942,81965.449207668,100656.444613299,101311.497414625,100657.836425271,100657.836425271,89611.8442102,83636.3228603661,87035.7683696977,115000,83000.9742683807,85885.7130937627,83788.4294419444,81312.1933206109,90984.6669199478,85991.6259798098,90330.3100246079,95002.0877179586,96739.7882350337,82475.5402153474,73381.3726429013,71175.6702487113,72738.82100272,74331.4286457297,103825.93709788,78383.9454925577,81463.3557526218,84169.7518185494,89425.3731173318,99252.0829478302,109347.730822619,130328.222306649,111970.029745882,111531.821397407,121404.781009709,123982.243079038,133846.298969421,159296.204347792,172058.089853419,174226.105991579,169904.654140567,181285.14359478,201343.626934581,158435.43132773,134333.263723623,136234.814482402,129877.420857347,150512.282704274,162064.531011752,162540.381900008,166766.83736334,166464.642665865,164069.504409499,158715.735951185,138707.907437182,115026.485615629,102299.668401581,117203.707140923,114153.168459768,100655.922718604,97540.8441823144,94928.7825351502,113777.302600759,114523.110577056,114523.284347108,112501.739764966,134380.071706182,145740.196587997,106885.934729581,94516.7157422369,91473.2589488916,96250.3891808133,115960.896894082,120246.854056003,132962.62347909,137440.181736106,161235.078098904,162397.394348566,144452.899663437,127420.986556546,123812.763067806,141342.177750691,145016.768968217,172368.407647397,173639.710680079,179503.200134486,171784.587104677,179280.137824527,179579.446522076,177615.537313137,155901.579984842,143577.24455059,141723.1702049,136983.133836324,125834.397087969,142919.381140165,146643.452692737,155554.834439346
"35","TZ2009L135",1,53972.9630474447,57197.5697014448,67403.8075947118,77189.7829237262,85953.1320484886,67543.710501651,58268.8127218053,60889.0070072282,61694.0674292988,61917.5415447666,61386.7290269304,60732.5072008413,68318.1512372208,62381.4849581642,62404.310020173,57525.8004357912,51203.8637037089,42640.5387464346,32693.3606520398,33486.6391410741,35766.3390078039,44690.0570348283,48666.0416904716,50276.7540739378,63227.4538810103,61648.6557429654,64070.6493600644,53366.5705020286,52378.9545389835,78029.2897446668,78793.6741194066,85144.1883088352,109837.201635849,109091.467795654,95236.5273335736,110079.423873228,120182.478120033,110494.48511128,110547.434360099,109261.070627184,93782.3988099112,104385.942757588,115000,83454.4011128913,98671.5600268402,95197.7064078205,100261.901993261,105117.713684426,100208.952744442,95456.1953000824,95170.6629332446,92996.4116256177,75261.3331430946,75353.4329407489,72769.8644032029,76324.209230072,75233.7454551032,110953.247913469,91154.4981547667,92251.632390157,108548.08396467,109768.368115372,115736.182577819,100272.491843025,134439.525116088,139833.406654613,133197.930790878,132449.048729356,127455.70249452,147280.438435441,161052.026035464,160831.895563279,174497.658291114,185269.789479874,191965.166610229,208307.92453296,153529.374564688,121302.247241287,143017.788744252,135693.062915409,140508.050568373,163264.431382667,175216.112390322,176104.665448313,171784.493060701,157834.356619739,152865.132256854,150399.269413328,113639.997151336,103768.411257512,110202.536321006,110071.206998482,110396.828980183,110342.85753777,108969.200185906,114388.967207147,119670.229561271,119664.631856904,112733.950201286,122237.221556043,126245.160066092,110198.669228935,94425.4468036034,103767.274538836,103397.82565924,109526.994046183,121838.455710599,139559.196788935,139716.669752052,149526.589636449,161096.918221798,140121.499516466,119115.642499719,131006.95165569,141724.676700495,145464.564335672,145557.683125293,154860.475119102,158744.941144287,167862.886695824,169171.978461986,173680.962670019,160137.221138788,127022.067812514,100281.743245476,95824.8262180163,100091.431653596,95782.1434370037,113853.24222978,109712.859027948,128327.109149488
"36","TZ2009L136",1,53761.8673469371,60275.4919492982,64824.959956837,77350.656441612,75503.0765683741,62864.6024203313,58909.6174778056,62031.098812574,60929.2122700656,63246.4995430053,64270.3062569748,63583.628693877,62796.5428232876,56363.8076086822,55907.1774247346,53518.643436446,44554.9673634188,35270.0220874975,34050.4157051322,37361.8817168436,41488.4024526337,44932.7352146054,47486.739632105,53881.356563554,63865.4704292109,61147.7899386842,68037.9867475015,68782.0564381634,58345.0326365812,66772.3022846738,69285.8219552575,77389.4969342079,87168.4908026238,86398.6579780698,84383.34822322,102389.496934208,104778.993868416,102389.496934208,102389.496934208,93208.2061384814,85478.4743133582,90214.0759723791,115000,83000,88225.8208611807,85867.3963210495,84778.9938684158,93584.2454013119,88584.2454013119,91194.748467104,95000,96044.2012263168,81088.4024526337,73682.6219193114,71421.5917155773,73373.1221797596,74456.6100811024,105182.79929458,80725.8208611807,83444.9560461062,88690.7638031879,93197.1558319022,102297.533684446,107610.503065792,131194.748467104,117168.490802624,115575.413196587,123462.527609372,124593.014518389,136301.961356999,159641.793040827,169955.433872791,174212.600873607,172705.993347519,183210.970043598,202612.633856453,157487.573623616,131763.544537372,137469.366018382,130873.96073717,148561.815949016,162238.949693421,164852.916262379,168491.110631379,167398.776002875,162807.666669689,157523.79254264,140804.076935542,114648.891594235,102487.80310939,115866.327973174,113382.488087591,102389.496934208,99852.7259998028,97492.734127657,113849.594232218,115461.047119444,115461.151539567,112500,132083.916562175,142106.65600136,107463.038803018,94436.516839187,93711.5131899164,97515.2443595192,114722.182339895,120484.706375694,134183.400590149,137830.353659277,158996.725759777,162119.831037768,143547.311046971,125732.69213087,125072.075868717,141402.15449331,145066.428014771,167288.119278479,170037.253817344,175547.645895524,170987.893555053,177371.553372371,178463.792420998,174306.751447079,150478.74199225,135407.212546625,133052.51532896,130029.533048425,120114.660117114,137433.180058444,139659.67265085,150416.814237927
"37","TZ2009L137",1,59807.69,73863.64,81035.71,106250,119375,76666.67,72136.36,72692.31,73125,74687.5,78750,80000,80700,71600,68500,70500,60900,52600,48900,54200,57000,56400,57900,61000,77500,71200,81200,89000,110000,85000,79375,90000,87500,99643,107727,115000,120000,120000,130000,123000,121250,115416.67,115000,95000,95000,1e+05,110000,105000,110000,120000,110000,48000,90000,89615,81667,80385,85000,86923,89000,1e+05,122500,101111,109333.2,130000,130000,130000,123077,120625,123750,132917,159167,172857,174231,168846,180556,200864,158792,135300,135769,129500,151250,162000,161667,166111.1,166111.1,164545.5,145000,132500,128666.6,125000,114999.8,106111.2,110000,110000,103125,1e+05,107291.8,107708,113750,117000,126538.5,113611,103636,1e+05,103077,129615,132692,135000,146818,154167,164545,152292,140833,135357,140648,150231,171028,177250,174015,156386,166333.3,152857,148889,145104,121364,113125,113333,113333,127917,130500,133194
"38","TZ2009L138",1,54216.5464943912,62240.7846366049,65339.6772796035,79614.3013729581,75736.6741436676,62579.7392081741,60120.4728999597,63187.7847999704,61660.0688518385,64554.3537831906,66242.8023838238,65706.0611907402,62541.4019794775,55757.5496861768,54973.6973928761,53638.4446952291,43853.1528786932,34441.4019794775,35651.63511768,39839.8842184644,44400.1564755558,45931.0123657192,47986.887815327,55533.8914121897,65178.0942003598,61842.7632649348,70267.7828243793,74917.8219432683,64047.629499086,64888.4262331887,67307.8704480967,76103.1137598042,80551.5568799021,80749.7199269125,83011.8510513532,101103.113759804,101470.818346406,101470.818346406,102206.227519608,90805.5468768798,85755.0363948333,88008.9159609978,115000,83882.4910078434,85735.4091732028,84250.1955944448,82206.2275196085,91103.1137598042,86838.522933007,92206.2275196085,96103.1137598042,93396.4950513062,83514.786421242,74471.0998345173,71861.3570689179,73079.8701330704,75073.9173881695,102103.032069707,78345.7205491832,82132.3101314389,85402.7254113387,88964.1949669862,98926.0998324422,111470.818346406,130000,111470.818346406,110961.694575797,120625,123750,132917,159167,172857,174231,168846,180556,200864,158792,135300,135769,129500,151250,162000,161667,166111.1,166111.1,164545.5,158124.682594782,137518.443559059,116159.402383824,103897.420746219,117509.02177953,113831.661473695,100735.409173203,97647.2894358606,94632.3812038457,112738.812386846,113661.206193423,113691.999215028,112591.92614665,133907.878258905,145602.155898392,107177.204900331,95213.5604793587,91314.4460998776,96306.4370237766,117398.710535785,121076.056021362,132683.852293301,137992.550778393,161500.850098493,162650.39117592,145343.556879902,128995.632300601,124217.255989859,141269.654044478,145384.692538502,174046.403691371,175165.467063971,180486.316692518,170928.628220824,178994.938345259,178003.878881176,176659.611003325,157009.925671517,144806.194169045,142655.883260416,137682.197610988,126921.375365663,143743.700509418,147904.460327221,155712.514463613
"39","TZ2009L139",1,56827.0767254316,66361.5257005404,73373.302127056,78746.726641566,78429.172041142,74965.8801412562,68414.5336266277,63283.4797716716,65837.844373002,71249.1949866122,74504.7683230682,77997.4102484459,72910.7376933369,65601.5151020344,62980.4431053842,60204.4830347867,38349.2822551314,33618.212351935,37109.4063534473,52470.0962901144,45198.9058917108,42012.3157412507,46005.71724947,51499.5935581717,64995.1501154867,60917.0119792973,65915.0122630755,76203.8732034035,74507.876699496,90677.8085687635,78422.8404456997,84996.8527060333,98132.2314059773,107941.814009741,92960.3919705162,109993.705412067,109993.705412067,119976.276839954,119993.705412067,107033.113443809,99118.8234821783,96706.6894442426,115000,89985.7187218545,94999.2503995041,99977.9249329294,95020.5758660788,104992.013309788,149874.615790658,109961.416857948,109946.578880594,109931.740903239,80000,65983.468414313,70002.1476740681,68656.9883166934,64671.9945905136,131861.208154926,74824.438243933,85732.5364995597,104813.60430988,92570.1174806971,108018.690497879,129957.349066851,135014.281278145,144957.156165564,134310.91441796,134300.842332849,131939.204648725,142639.803481752,152326.65518221,147911.228879936,175296.756760793,172307.884681643,189995.13233663,202729.643731518,166208.90077006,155018.421828827,133483.802476176,135062.670100019,145712.100558004,155066.171040922,161723.996874913,189711.923546596,170043.092214326,167488.09843036,156038.70496254,135060.020277614,128214.632597331,134996.935613741,120829.126369716,113044.64962615,106252.856329652,101704.828512407,105452.397866489,113760.349268696,124994.796805833,124994.070034376,124998.350430044,121046.617697538,131935.146429373,114385.600551302,104991.792310224,105899.867949091,114987.957404575,114994.389324408,135949.615707004,140703.619775906,141610.903061553,148800.988280993,174082.623511598,160028.455103322,141744.014355376,145056.242167592,144109.735126951,134732.00859496,179967.687180142,176348.646759668,165926.384764304,184979.787931843,185009.22569971,184106.35482315,184916.988374203,130070.63478558,125022.128707682,133729.004959587,110024.1999121,99843.6947345656,100080.855236379,123442.802733008,133171.510725756
"40","TZ2009L140",1,59119.125228081,75455.6984886876,76015.0748825378,90055.6588274998,94499.5643841774,82297.7752475895,76913.3706173898,65915.0336207417,63084.8673841194,69367.6334452688,69166.0755388356,71284.2703106527,75697.1338422922,66818.9314910656,70777.2597664108,69578.8574299085,60126.6866501963,57916.9243257596,54256.5921450016,56152.2053964237,54358.3125969361,56212.5403104192,64563.565384358,64508.4370153195,86499.1723644164,79231.8166491814,83356.3165307279,99189.0730314876,97616.9248524153,86763.2317258862,80302.5550085933,93165.8273795615,89736.7066188613,94640.0082882525,94322.0994537027,107916.968722151,120000,130583.739911545,130749.645683152,125579.840444313,114468.489355947,120347.877258698,115000,110248.858657411,109917.047114196,96748.1500237151,97746.6543642781,101413.268769581,121247.362997974,117497.795706867,121247.362997974,113966.472678564,105465.764044868,100895.966988331,94494.7498229291,85175.3561232482,82676.0377409252,88283.18153426,85009.9630726648,99786.3862740467,93389.1387652899,102886.492454727,106089.364788719,105998.504340563,111997.008681126,111247.362997974,106107.308513921,101142.659175328,104128.149319754,127592.947668247,138837.01212366,150446.545159523,173386.451482276,180947.766385127,182716.071318622,205608.240996943,201819.016556408,197077.52401548,174499.767252431,154601.621603909,155655.12355,167280.341557993,176762.387996111,182915.373764551,193519.144571957,193208.619821423,191790.197180853,163421.258043297,163554.154414265,146936.119215051,117323.197237845,124825.353279177,130271.971485275,130203.341822283,131886.742514493,125750.315120825,123229.301099579,123322.976824146,128274.948107254,134773.268820512,134464.380139085,130698.026934291,120535.069078852,120179.070684895,121565.31548218,119074.307908868,134491.964311859,128579.254668298,129566.141616155,164069.861166736,162017.939685622,165051.078125897,162388.729045828,157473.400685751,160363.612062062,176535.924503352,162045.014316614,165855.679934685,143406.914670015,168765.670180573,186758.40631821,190501.400877096,192662.794822974,156986.044835739,145924.390436589,143824.576884727,140589.647584972,140241.871893836,142888.128607498,146048.243722906,141135.072797587
