"ea_id","FS_year","floor_cement","floor_dirt_sand_dung","roof_iron","roof_natural","roof_other","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","cellphone","number_celphones","slope","ag_percent","dist_road","dist_popcenter","dist_agmkt","dist_headquater","elevation","FS_month","rCSI","HDDS","FCS","Motorcyclet","Month","dummy_terrain_rough","nutri_severe_constraint","nutri_moderate_constraint","yearmon","asset_index","rural","date","clust_bean_price","clust_maize_price","clust_rice_price","clust_bean_mktthin","clust_maize_mktthin","clust_rice_mktthin","lhz_bean_price","lhz_maize_price","lhz_rice_price","lhz_bean_mktthin","lhz_maize_mktthin","lhz_rice_mktthin","cropyear","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","heatdays","floodmax","lhz_floodmax"
"100109103002",2015,0.375,0.625,0.625,0.375,0,0,0.5,0,0.5,0,0,0.625,0.875,NA,NA,NA,NA,NA,NA,NA,4,6.125,5.25,48.625,NA,NA,0,0,0,Apr 2015,-0.854366310970034,1,2015-04-01,114091,37000,172273,0,0,0,144387.898529774,48779.5203178788,172515.085112685,0,0,0,NA,949.138409540057,5,148,81,213,27.4104645725462,701.392269276653,142,213,0,0
"100127102004",2015,0,1,0,1,0,0,0.25,0,0.625,0,0,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1,24.375,4.5,33.1875,NA,NA,0,0,0,Jan 2015,-2.63948797656668,1,2015-01-01,139545,24818,168636,0,0,0,161601.406610327,42729.6322030631,166333.525293893,0,0,0,NA,948.396417870621,5,117,81,213,27.4104645725462,701.392269276653,142,213,0,0
"100215102002",2014,0,1,1,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,0,4,52,NA,NA,0,0,0,Jul 2014,-1.37859488343821,1,2014-07-01,85000,31500,130000,0,0,0,86461.0501824141,31823.768720423,129546.745707161,0,0,0,NA,1008.29415231148,56,154,56,213,23.074112891215,1057.40496855838,122,213,0,0
"100215102002",2015,0.142857142857143,0.857142857142857,0.571428571428571,0.428571428571429,0,0,0.142857142857143,0,0.142857142857143,0,0,0.857142857142857,1.28571428571429,NA,NA,NA,NA,NA,NA,NA,7,7.42857142857143,4.14285714285714,44.9285714285714,NA,NA,0,0,0,Jul 2015,-1.15241372474906,1,2015-07-01,151000,36150,174500,0,0,0,149758.983975057,36372.3718377634,173049.615483917,0,0,0,NA,946.519705630839,5,148,51,213,24.7463660870556,779.541636615068,125,213,0,0
"100306301316",2015,0.875,0.125,1,0,0,0,0.5,0.5,0.25,0.125,0,1,1.875,NA,NA,NA,NA,NA,NA,NA,7,9.375,5,55.875,NA,NA,0,0,0,Jul 2015,1.47065330199942,0,2015-07-01,151000,36150,174500,0,0,0,151000,36150,174500,0,0,0,NA,922.248185752719,5,117,50,213,24.7624824165401,807.468835728971,123,213,0,0
"100319104001",2014,0.5,0.5,0.875,0.125,0,0,0.5,0,0.125,0.25,0,0.625,1.125,NA,NA,NA,NA,NA,NA,NA,11,9.25,5.375,54.5,NA,NA,0,0,0,Nov 2014,-0.0694057163774037,1,2014-11-01,112143,29500,148571,0,0,0,112377.790764314,29873.0791640794,147410.012998799,0,0,0,NA,1008.29415231148,56,154,56,213,23.074112891215,1057.40496855838,122,213,0,0
"100407205006",2014,0.625,0.375,1,0,0,0.125,0.875,0.75,0,0.25,0,1,2,NA,NA,NA,NA,NA,NA,NA,10,8.375,5.75,58.375,NA,NA,0,0,0,Oct 2014,1.59841698015679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.35925138618,56,109,56,213,23.074112891215,1057.40496855838,122,213,0,0
"100420202003",2015,0.625,0.375,1,0,0,0,0.5,0.375,0.25,0.125,0,1,1.625,NA,NA,NA,NA,NA,NA,NA,4,2.5,6.375,58.6875,NA,NA,0,0,0,Apr 2015,0.910971899323585,0,2015-04-01,114091,37000,172273,0,0,0,114398.149274598,37107.9350822258,171612.203528749,0,0,0,NA,912.476554811001,5,166,51,213,24.7463660870556,779.541636615068,125,213,0,0
"100503106002",2015,0,1,0.125,0.875,0,0,0.375,0,0.125,0,0,0.375,0.375,NA,NA,NA,NA,NA,NA,NA,7,13.5,4.5,38.0625,NA,NA,0,0,0,Jul 2015,-2.51594256978505,1,2015-07-01,151000,36150,174500,0,0,0,151000,36150,174500,0,0,0,NA,914.353267050783,5,126,17,213,25.6235391005135,762.961222280529,136,213,0,0
"100604101005",2014,0.25,0.75,0.625,0.375,0,0,0.125,0,0.125,0,0,0.625,1,NA,NA,NA,NA,NA,NA,NA,12,8.625,5.25,52.625,NA,NA,0,0,0,Dec 2014,-1.13001494320063,1,2014-12-01,121538,21731,161538,0,0,0,NA,NA,NA,NA,NA,NA,NA,1008.29415231148,56,154,NA,NA,NA,NA,NA,NA,0,NA
"10103004",2011,0,1,0.222222222222222,0.777777777777778,0,0,0.555555555555556,0,0.555555555555556,0,0,0.333333333333333,0.333333333333333,3.71111112170749,41.2222222222222,1.36666662742695,18.8555556403266,188.966666327582,20.5444444020589,641.555555555556,5.11111111111111,3.33333333333333,5.33333333333333,44.4444444444444,NA,NA,0,0.888888888888889,0.111111111111111,May 2011,-2.36318053432385,1,2011-05-04,125380.055555556,33455.1111111111,120576.944444444,0.444444444444444,0,0,126480.829445166,33849.4358090122,121535.417652871,0.414909226265948,0,0,NA,661.984560803724,26,104,66,213,25.9912244762973,833.942464012729,134,213,0,0
"10103004",2013,0,1,0.416666666666667,0.583333333333333,0,0,0.5,0,0.666666666666667,NA,0,0.333333333333333,0.416666666666667,3.75943383333333,40.5833333333333,2.11666666666667,20.5,192.4,120.075,631.083333333333,4.58333333333333,7.58333333333333,4.75,44.375,0,NA,0,0.833333333333333,0.166666666666667,Apr 2013,-2.07252466011449,1,2013-04-18,109170.133333333,56530.8125,174079.833333333,0,0.0416666666666667,0,111940.443670241,57545.5909099813,174475.561969371,0,0.0444355933709008,0,NA,702.565070314685,57,109,72,213,25.6367343607587,594.028280246525,155,213,0,0
"10103305",2011,0.555555555555556,0.444444444444444,0.777777777777778,0.222222222222222,0,0,0.555555555555556,0.222222222222222,0.333333333333333,0,0,0.777777777777778,1.22222222222222,6.36666684680515,19.2222222222222,0.400000010927518,6.51111104753282,188.411109076606,6.20000002119276,663.222222222222,4,3.77777777777778,5.55555555555556,57.7222222222222,NA,NA,0,1,0,Apr 2011,0.0455402537935961,0,2011-04-01,113486,33650,111000,0.5,0,0,130618.539577291,39136.6313747141,119120.978641505,0.233386439774595,0,0,NA,680.006301599741,26,136,52,213,24.8429592687549,632.230224084829,151.5,213,0,0
"10103305",2013,0.727272727272727,0.272727272727273,0.818181818181818,0.181818181818182,0,0,0.636363636363636,0.0909090909090909,0.181818181818182,NA,0,0.636363636363636,1.18181818181818,5.85490781818182,17.9090909090909,8.02727272727273,19.8363636363636,185.2,123.890909090909,770.909090909091,4.54545454545455,7.63636363636364,5.09090909090909,50.7727272727273,0,NA,0,0.909090909090909,0,Apr 2013,0.200515779796265,0,2013-04-17,93663.7840909091,53594.7727272727,166515.106818182,0,0,0,116091.006441097,62001.4299836222,170389.045569706,0,0.0242375963841277,0,NA,710.493881833553,57,143,50.5,213,24.5347244333419,750.317806561333,160.5,213,0,0
"10103306",2011,0.5,0.5,0.625,0.375,0,0.125,0.5,0.125,0.25,0,0,0.75,1.25,6.65000015497207,19,0.512500010430813,6.85000014305114,188.449998855591,6.53749996423721,637.5,3,10.125,5.25,67.0625,NA,NA,0,1,0,Mar 2011,-0.270612452820584,0,2011-03-01,71933.3,35633.3,161500,0,0,0,86953.9730624974,39405.4593623486,166153.328124739,0,0,0,NA,651.139385191284,26,87,66.5,213,26.6243700861144,711.193552916279,146,213,0,0
"10103306",2013,0.6,0.4,0.7,0.3,0,0.2,0.5,0.3,0.4,NA,0,1,1.7,6.6106791,19.8,0.54,7.19,170.97,135.38,580.3,3.5,5.6,5.2,49.8,0.1,NA,0,0.9,0.1,Mar 2013,0.474643103369865,0.1,2013-03-18,117571.395,69724.0525,175212.1025,0,0,0,142721.515225671,76056.066219084,178501.91511912,0,0,0,NA,698.516573506273,57,95,82.5,212,26.3789572658861,566.999669050325,160,213,0,0
"10103325",2011,0.3,0.7,0.5,0.5,0,0,0.5,0,0.2,0,0,0.6,0.7,5.79999995231629,19,0.390000004321337,6.29999995231629,189.150001525879,6.96000003814697,647.4,3,6,5.2,58.25,NA,NA,0,1,0,Mar 2011,-1.21279589615181,0,2011-03-01,77366.6,31866.6,104750,0,0,0,105920.912300141,38869.6850637286,116614.30343003,0,0,0,NA,690.606148519612,26,104,66,213,25.9912244762973,833.942464012729,134,213,0,0
"10103325",2013,0.363636363636364,0.636363636363636,0.545454545454545,0.454545454545455,0,0.0909090909090909,0.454545454545455,0.0909090909090909,0,NA,0,0.636363636363636,0.727272727272727,5.55459809090909,20,0.390909090909091,6.40909090909091,189,121.163636363636,641.090909090909,2,5.63636363636364,4.36363636363636,46.8636363636364,0.0909090909090909,NA,0,1,0,Feb 2013,-0.873744760210352,0,2013-02-01,67500,58954.55,176363.6,0,0,0,122882.909676739,72353.8969998419,187876.453434941,0,0,0,NA,714.476757184499,57,109,72,213,25.6367343607587,594.028280246525,155,213,0,0
"10112101001",2014,0.25,0.75,1,0,0,0,0.5,0.125,0.5,0,0,0.875,1.125,NA,NA,NA,NA,NA,NA,NA,11,0.625,4.75,49.625,NA,NA,0,0,0,Nov 2014,-0.168669035154185,1,2014-11-01,118571,45286,129464,0,0,0,140872.82436083,37214.0293666893,125796.770504466,0,0,0,NA,1017.22160097957,56,156,98,213,23.434617054256,484.476297393604,141,213,0,0
"10119004",2011,0.285714285714286,0.714285714285714,0.285714285714286,0.714285714285714,0,0,0.714285714285714,0.142857142857143,0.857142857142857,0,0,0.428571428571429,0.571428571428571,3.80000002043588,47,0.357142851821014,15.1571429116385,181.942858014788,10.3285715239389,557.142857142857,9,3.42857142857143,6.71428571428571,68.6428571428571,NA,NA,0,1,0,Sep 2011,-1.53575372348044,0.857142857142857,2011-09-01,80625,25625,113750,0,0,0,105768.258410617,32845.9616651449,123896.245647938,0,0,0,NA,688.262203529974,26,110,66,213,25.9912244762973,833.942464012729,134,213,0,0
"10119004",2013,0.142857142857143,0.857142857142857,0.142857142857143,0.857142857142857,0,0,0.571428571428571,0,0.857142857142857,NA,0,0.857142857142857,1.28571428571429,3.926747,43.4285714285714,0.171428571428571,14.7428571428571,182.271428571429,128.357142857143,559.428571428571,9,6.14285714285714,4.85714285714286,46.0714285714286,0,NA,0,1,0,Sep 2013,-1.6763055084979,0.857142857142857,2013-09-01,83875,42958.25,144166.75,0,0,0,117135.041638119,52045.3732799426,139723.101791723,0,0,0,NA,718.665978092452,57,116,72,213,25.6367343607587,594.028280246525,155,213,0,0
"10207004",2011,0.111111111111111,0.888888888888889,0.222222222222222,0.777777777777778,0,0,0.555555555555556,0.111111111111111,0.888888888888889,0,0,0,0,3.68888886769613,3.77777777777778,22.855555428399,88.6333346896701,88.8888871934679,88.6333346896701,623.666666666667,8,1.66666666666667,5.88888888888889,57.9444444444444,NA,NA,0,0,1,Aug 2011,-2.40726908642267,1,2011-08-01,75682,26932,105000,0,0,0,94050.8951489985,31544.3115305354,100340.471918236,0,0,0,NA,689.817081868649,26,136,69,213,26.1270142830209,964.571318442943,133,213,0,0
"10207004",2013,0.0769230769230769,0.923076923076923,0.153846153846154,0.846153846153846,0,0,0.692307692307692,0,0.615384615384615,NA,0,0.153846153846154,0.153846153846154,3.52308538461538,5.69230769230769,22.7384615384615,87.7846153846154,88.0230769230769,22.7615384615385,619.384615384615,9.07692307692308,3.46153846153846,4.23076923076923,40.3846153846154,0.0769230769230769,NA,0,0,1,Sep 2013,-2.46422439806488,1,2013-09-03,84134.6153846154,42640.9423076923,145160.326923077,0,0,0,113206.986564783,39970.0848812146,136743.912946547,0,0,0,NA,714.600024968386,57,143,72,213,25.1683886323245,998.527878501753,147,213,0,0
"10209003",2011,0.111111111111111,0.888888888888889,0.555555555555556,0.444444444444444,0,0,0.888888888888889,0,0.555555555555556,0,0,0.666666666666667,1.11111111111111,3.52222220102946,6.44444444444444,13.3777778413561,35.0444441901313,34.8444446987576,35.0444441901313,993.666666666667,7,0,5.77777777777778,53.0555555555556,NA,NA,0,0,1,Jul 2011,-1.17511245054273,1,2011-07-01,71542,25042,99167,0,0,0,73154.268876294,25487.0724118179,99507.8995338118,0,0,0,NA,691.474121835673,26,104,67,213,23.414705504541,1001.06678383882,116,213,0,0
"10209003",2013,0.222222222222222,0.777777777777778,0.777777777777778,0.222222222222222,0,0,0.555555555555556,0,0.555555555555556,NA,0,0.666666666666667,0.666666666666667,3.51746166666667,6.66666666666667,13.4222222222222,35.0222222222222,34.8333333333333,108.411111111111,991.444444444444,7,0.888888888888889,4.77777777777778,39.5555555555556,0,NA,0,0,1,Jul 2013,-0.878017568310044,1,2013-07-01,76250,38583.5,167916.8,0,0,0,77475.1563252124,38790.4760214662,166524.236544887,0,0,0,NA,714.341162622223,57,109,72,213,22.8265224230899,947.264396834372,133,213,0,0
"10211311",2011,0.444444444444444,0.555555555555556,0.777777777777778,0.222222222222222,0,0,0.777777777777778,0,0.888888888888889,0.111111111111111,0.111111111111111,0.888888888888889,1.33333333333333,8.18888897365993,19.6666666666667,4.6888888279597,18.6111112700568,18.4111110369364,18.6111112700568,1033.44444444444,3,3.11111111111111,6,65.8333333333333,NA,NA,0,0,1,Mar 2011,0.0119900043355909,0.111111111111111,2011-03-01,77366.6,31866.6,104750,0,0,0,79496.0806408685,32083.5659520885,105051.341600123,0,0,0,NA,653.755972499323,26,87,67,213,23.414705504541,1001.06678383882,116,213,0,0
"10211311",2013,0.5,0.5,0.833333333333333,0.166666666666667,0,0,1,0.0833333333333333,0.583333333333333,NA,0,0.833333333333333,1.5,7.72688533333333,20.8333333333333,10.2,22.7666666666667,26.55,103.125,1078.5,3.25,2,5.83333333333333,54.75,0,NA,0,0,1,Mar 2013,0.165131940699783,0.166666666666667,2013-03-08,88038.2708333333,58556.6458333333,175416.789166667,0,0,0,89395.9568898944,58975.3787672867,175476.26669328,0,0,0,NA,700.50220967803,57,95,72,213,22.8265224230899,947.264396834372,133,213,0,0
"10213104005",2015,0,1,0.125,0.875,0,0,0.625,0,0.25,0,0,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,7,8.625,4.75,46.875,NA,NA,0,0,0,Jul 2015,-2.32857682096314,1,2015-07-01,184036,53595,163310,0,0,0,176897.146022765,54516.0621208349,158995.01763334,0,0,0,NA,912.476554811001,5,166,61,213,25.1594503078725,378.93253681031,168,213,0,0
"10214004",2011,0,1,0.333333333333333,0.666666666666667,0,0,0.555555555555556,0.111111111111111,0.333333333333333,0.111111111111111,0,0.222222222222222,0.222222222222222,8.88888888888888,6.66666666666667,15.2333332697551,17.788888613383,18.0666667090522,17.788888613383,824.222222222222,4,1.44444444444444,5.11111111111111,49.4444444444444,NA,NA,0,0,1,Apr 2011,-2.14112687989002,1,2011-04-01,105722,27300,97000,1,0,0,110208.555003184,29406.1999574029,102352.773372405,0.767270722938901,0,0,NA,681.467810997739,26,91,66.5,213,23.3582140645706,985.146455424706,115,213,0,0
"10214004",2013,0.0833333333333333,0.916666666666667,0.166666666666667,0.75,0.0833333333333333,0,0.25,0,0.166666666666667,NA,0,0.333333333333333,0.333333333333333,8.27818675,7.33333333333333,16.3916666666667,26.1583333333333,26.425,89.1416666666667,790.583333333333,3.25,9.91666666666667,4.16666666666667,33.375,0,NA,0,0,0.916666666666667,Mar 2013,-2.29750937715944,1,2013-03-08,88038.2708333333,58556.6458333333,175416.789166667,0,0,0,96688.8510316753,61224.6284714002,175795.753884969,0,0,0,NA,709.497547221978,57,90,51.5,213,22.694207175121,928.890419855189,124.5,213,0,0
"10310104002",2014,0,1,0.75,0.25,0,0,0.375,0,0.625,0,0,0.625,1,NA,NA,NA,NA,NA,NA,NA,12,0.625,4.875,41.25,NA,NA,0,0,0,Dec 2014,-1.277295529592,1,2014-12-01,157885,44038,163462,0,0,0,153127.717256329,39125.5468092734,149339.273835592,0,0,0,NA,1017.22160097957,56,156,105,213,22.2354723615499,478.869146842985,155,213,0,0
"10313001",2011,0.222222222222222,0.777777777777778,0.555555555555556,0.444444444444444,0,0,0.666666666666667,0,0.333333333333333,0.111111111111111,0,0.555555555555556,0.777777777777778,8.42222219043308,39.1111111111111,2.04444443931182,102.077777279748,102.099998818503,49.6888885498047,564.666666666667,3.88888888888889,5.22222222222222,5.77777777777778,66,NA,NA,0,0,0.111111111111111,Mar 2011,-1.15280400177356,0.333333333333333,2011-03-28,78851.5333333333,31013.8666666667,108709.444444444,0,0,0,92422.8308194487,32660.4004430654,111333.105019988,0,0,0,NA,628.845092359813,26,31,66.5,213,23.3582140645706,985.146455424706,115,213,0,0
"10313001",2013,0.416666666666667,0.583333333333333,0.583333333333333,0.416666666666667,0,0,0.583333333333333,0.0833333333333333,0.333333333333333,NA,0.0833333333333333,0.5,0.666666666666667,7.29520891666667,35.8333333333333,1.81666666666667,86.6666666666667,86.6583333333333,81.7916666666667,642.333333333333,2.83333333333333,8.91666666666667,5.16666666666667,60.125,0.0833333333333333,NA,0,0,0.25,Feb 2013,-0.811831712218313,0.333333333333333,2013-02-24,82951.4583333333,59790.9666666667,178699.6,0,0,0,93965.1068346383,62623.3874724392,179959.165756846,0,0,0,NA,661.63890535421,31,33,51.5,213,22.694207175121,928.890419855189,124.5,213,0,0
"10314002",2011,0.1,0.9,0.4,0.6,0,0,0.3,0,0,0,0.1,0.2,0.2,11.3399998664856,8,7.19000000953674,88.15,88.1900001525879,25.2800001144409,1423.1,7,2.8,5.1,51.95,NA,NA,0,0,1,Jul 2011,-2.03383900443335,1,2011-07-01,71542,25042,99167,0,0,0,71542,25042,99167,0,0,0,NA,786.897626173124,9,62,65,213,22.9221541853057,964.855001659708,115,213,0,0
"10314002",2013,0.0833333333333333,0.916666666666667,0.75,0.25,0,0,0.25,0,0.166666666666667,NA,0.0833333333333333,0.333333333333333,0.333333333333333,11.57250425,11.9166666666667,7.05833333333333,88.1083333333333,88.15,66.3833333333333,1426.16666666667,7,0.75,4.33333333333333,40,0,NA,0,0,1,Jul 2013,-1.45219721155066,1,2013-07-01,76250,38583.5,167916.8,0,0,0,76250,38583.5,167916.8,0,0,0,NA,814.799466326833,11,58,30,213,21.8433340145806,935.185267186985,120,213,0,0
"10318003",2011,0.6,0.4,0.4,0.4,0.2,0,0.7,0.1,0.6,0,0,0.7,1.2,3.59999992847443,48.9,28.189999961853,118.790000152588,118.75000076294,44.9299995422363,516.6,3,0.1,6.1,66.95,NA,NA,0,1,0,Mar 2011,-0.321435529822184,0,2011-03-01,106516.6,34836.6,108875,0,0,0,105845.344568442,34768.207937162,108780.011023836,0,0,0,NA,819.858195434702,17,30,66.25,213,22.4757096506227,1094.89389890966,110.75,213,946.863943751442,265.090060792964
"10318003",2013,0.615384615384615,0.384615384615385,0.615384615384615,0.307692307692308,0.0769230769230769,0,0.538461538461538,0.153846153846154,0.461538461538462,NA,0,0.923076923076923,1.38461538461538,5.05357684615385,42.8461538461538,26.2615384615385,108.292307692308,114.284615384615,95.6846153846154,674.153846153846,4.38461538461539,5.46153846153846,5.46153846153846,56.0769230769231,0,NA,0,0.692307692307692,0.230769230769231,Apr 2013,0.0647664751288167,0.230769230769231,2013-04-12,106016.094230769,60679.8623076923,168589.791923077,0,0,0,105614.734187768,60549.3134266904,168656.957100328,0,0,0,NA,873.329616293743,9,34,40.75,213,21.9344320655058,1095.62943970297,117.75,213,840.911910271137,376.456586103895
"10322002",2011,0.1,0.9,1,0,0,0,0.7,0,0.3,0.1,0,0.2,0.2,25.2200000762939,10.1,5.56000003814697,89.2100006103516,89.2000007629395,15.3800000190735,1802.5,5,4.1,6.2,49.15,NA,NA,0,0,1,May 2011,-1.05679971240856,1,2011-05-01,120000,29000,110000,1,0,0,119645.695330765,29136.9734546013,109817.368727198,0.981736872719823,0,0,NA,908.306256509314,9,14,66,213,23.1684298449233,982.960892749266,115.5,213,0,0
"10322002",2013,0.0666666666666667,0.933333333333333,0.933333333333333,0.0666666666666667,0,0,0.8,0,0.0666666666666667,NA,0,0.533333333333333,0.533333333333333,22.8903636,8.46666666666667,5.85333333333333,86.8533333333333,86.8666666666667,83.28,1691.13333333333,4.53333333333333,8.4,4.4,40.3,0,NA,0,0,1,Apr 2013,-0.928140760220119,1,2013-04-17,67425,39517.6666666667,166388.768,0,0,0,68273.3209837453,40063.9663210425,165670.113941525,0,0,0,NA,1013.352507942,9,14,51,213,22.3349282188352,941.224832010678,126.5,213,0,0
"10337001",2011,0.142857142857143,0.857142857142857,0.642857142857143,0.357142857142857,0,0.0714285714285714,0.428571428571429,0.142857142857143,0.142857142857143,0,0,0.571428571428571,0.928571428571429,5.07857144730432,40.4285714285714,39.2928572211947,92.3214294484684,92.2142856121063,121.821429388864,728.785714285714,1.85714285714286,2.57142857142857,5.64285714285714,53.3928571428571,NA,NA,0,0.0714285714285714,0.857142857142857,Jan 2011,-1.06075933267892,0.785714285714286,2011-01-26,99308.3476190476,37703.0761904762,100547.619047619,0.0476190476190476,0,0,103536.704789538,36756.4610168287,101563.363876197,0.0724154698822229,0,0,NA,927.625654614996,7,6,63.6,213,22.5131526868456,850.045909742668,117.8,213,0,0
"10337001",2012,0.142857142857143,0.857142857142857,0.571428571428571,0.428571428571429,0,0.0714285714285714,0.357142857142857,0.0714285714285714,0.285714285714286,NA,0,0.5,0.785714285714286,7.22420970714286,51.5714285714286,48.7214285714286,103.842857142857,103.664285714286,150.635714285714,583.285714285714,12,8,5.07142857142857,54.5,0,NA,0,0,1,Dec 2012,-1.33171710455032,0.928571428571429,2012-12-01,146886.573333333,70157.4066666667,193182.866666667,0,0,0,147004.940739561,72746.6421916671,192556.229879186,0,0,0,NA,1029.18940157756,11,4,57.4,214,22.9462929244932,845.551140324388,108.2,214,0,0
"10337001",2013,0.75,0.25,1,0,0,0,1,0.5,0.5,NA,0,1,2.5,6.9589975,10.5,13.275,46.1,45.9,124.2,1423.5,2.25,0,5.25,49.875,0,NA,0,0,0.75,Feb 2013,1.50127557165702,0.75,2013-02-07,114800.14,68726.6141666667,192228.558333333,0,0,0,107543.01667863,66289.1891951132,190371.550961331,0,0,0,NA,1075.41878294224,8,5,38.8,213,21.9945418560982,847.545571930826,123.2,213,0,0
"10410102002",2015,0.25,0.75,1,0,0,0,0.5,0.125,0.5,0,0,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,7,6.125,5.25,48.9375,NA,NA,0,0,0,Jul 2015,-0.42575053137863,1,2015-07-01,184036,53595,163310,0,0,0,176897.146022765,54516.0621208349,158995.01763334,0,0,0,NA,914.353267050783,5,126,61,213,25.1594503078725,378.93253681031,168,213,0,0
"10504205005",2014,0.875,0.125,0.875,0,0.125,0.25,0.625,0.625,0.375,0,0.125,0.875,2.25,NA,NA,NA,NA,NA,NA,NA,10,3.625,5.875,61.875,NA,NA,0,0,0,Oct 2014,1.83081563474034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.404785338044,58,66,99,213,23.3609623891992,572.129216951962,156,213,0,0
"10506001",2011,0.25,0.75,0.5,0.5,0,0,0.75,0.125,0.625,0,0,0.375,0.5,3.5,47.75,0.987500008195639,21.9374995231629,21.7000000476837,97.6375007629395,1043,8,12.5,5.5,60.75,NA,NA,0,0,1,Aug 2011,-1.32377975187922,1,2011-08-01,75682,26932,105000,0,0,0,77342.2643747863,27322.977028814,105167.692034687,0,0,0,NA,791.824267312777,9,25,67,213,23.414705504541,1001.06678383882,116,213,0,0
"10506001",2013,0.25,0.75,0.625,0.375,0,0,0.5,0.125,0.5,NA,0,0.5,1.125,3.64785225,50.125,0.65,19.6375,19.4,119.6375,1054.5,7,2.625,5,46.8125,0,NA,0,0,1,Jul 2013,-0.975775398155825,1,2013-07-01,76250,38583.5,167916.8,0,0,0,77475.1563252124,38790.4760214662,166524.236544887,0,0,0,NA,922.265068423046,8,17,72,213,22.8265224230899,947.264396834372,133,213,0,0
"10509001",2011,0.416666666666667,0.583333333333333,0.416666666666667,0.583333333333333,0,0.0833333333333333,0.666666666666667,0.0833333333333333,0.25,0,0,0.333333333333333,0.666666666666667,4.86666671435039,9,20.9249998728434,53.7499994238218,53.483333448569,143.216665903727,952.833333333333,4,2.41666666666667,5.25,47.5,NA,NA,0,0,1,Apr 2011,-1.14915080199223,0.75,2011-03-31,78375.7916666667,35796.5416666667,156246,0,0,0,79331.4812527967,34312.0199053628,139308.982095614,5.38120340015931e-08,0,0,NA,761.294001328634,33,8,67,213,24.9586945598822,869.8392346935,134,213,0,0
"10509001",2013,0.214285714285714,0.785714285714286,0.571428571428571,0.428571428571429,0,0.0714285714285714,0.642857142857143,0.142857142857143,0.428571428571429,NA,0,0.857142857142857,1.42857142857143,4.58443764285714,13.8571428571429,18.0714285714286,47.3,47.2071428571429,166.042857142857,904.928571428571,2.85714285714286,3.71428571428571,5,44.3214285714286,0.142857142857143,NA,0,0,0.928571428571429,Feb 2013,-0.682658877460877,0.642857142857143,2013-02-26,117513.888571429,71127.9796428571,178702.885714286,0,0,0,102479.707299659,66430.7998893874,177572.675274521,0,0,0,NA,930.205161400738,10,8,79,212.333333333333,24.6153891691715,799.68256339901,148,213,0,0
"10510101002",2015,0,1,0.375,0.625,0,0,0.5,0,0.375,0,0,0.375,0.5,NA,NA,NA,NA,NA,NA,NA,1,1.5,4.5,34.125,NA,NA,0,0,0,Jan 2015,-2.07982930631578,1,2015-01-01,164091,40500,163182,0,0,0,164091,40500,163182,0,0,0,NA,730.522375897566,59,88,60,213,25.4706713020724,510.568652115593,160,213,0,0
"10511005",2011,0.125,0.875,0,1,0,0,0.625,0,0.125,0,0,0.125,0.125,4.37500005960464,15.5,0.0625000009313225,71.5500011444092,71.6000003814697,41.2624998092651,985,4,10.25,4.5,47.625,NA,NA,0,0,1,Apr 2011,-2.6522485357567,1,2011-04-01,105722,27300,97000,1,0,0,105722,27300,97000,1,0,0,NA,596.008616497914,37,90,67,213,24.203862479174,1020.00627842185,128,213,0,0
"10511005",2013,0,1,0.222222222222222,0.777777777777778,0,0,0.222222222222222,0,0.222222222222222,NA,0,0.666666666666667,1.22222222222222,4.54578311111111,16.2222222222222,0.133333333333333,70.0666666666667,70.0888888888889,144.177777777778,970.222222222222,3,16.4444444444444,3.11111111111111,27.7777777777778,0.111111111111111,NA,0,0,1,Mar 2013,-2.02005212594874,0.888888888888889,2013-03-01,86041.75,59958.25,179166.8,0,0,0,86041.75,59958.25,179166.8,0,0,0,NA,800.961588895718,10,98,72,213,23.898464913411,911.812235508531,146,213,0,0
"10536203002",2015,0.625,0.25,1,0,0,0.125,0.625,0.25,0.5,0,0.125,1,2.125,NA,NA,NA,NA,NA,NA,NA,7,9,4.75,47.5625,NA,NA,0,0,0,Jul 2015,1.21337398294359,0,2015-07-01,184036,53595,163310,0,0,0,184036,53595,163310,0,0,0,NA,912.476554811001,5,166,60,213,25.4706713020724,510.568652115593,160,213,0,0
"10607103007",2015,0,1,0.125,0.875,0,0,0.125,0,0.25,0,0,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,6.375,6.5,4.5,51.5625,NA,NA,0,0,0,Jun 2015,-2.70921142894819,1,2015-06-12,184291,52046.25,167143.75,0,0,0,184291,52046.25,167143.75,0,0,0,NA,912.476554811001,5,166,61,213,26.0295283219851,368.971938961681,163,213,0,0
