"","date","year","month","day","MISUKU","NTHALIRE","CHITIPA","KARONGA","CHILUMBA","RUMPHI","HEWE","MZUZU","MZIMBA","EMBANGWENI","JENDA","MPAMBA","NKHATABAY","CHINTHECHE","DWANGWA","NKHOTAKOTA","MWANSAMBO","SALIMA","DOWA","NTCHISI","MALOMO","MPONELA","MADISI","BOWE","SANTHE","KASUNGU","CHAMAMA","NKHAMENYA","CHATOLOMA","MKANDA","MCHINJI","NSUNDWE","NAMBUMA","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","THETE","MTAKATAKA","CHIMBIYA","BEMBEKE TURN OFF","LIZULU","SHARPEVALEY","TSANGANO TURN OFF","NTCHEU","NTONDA","BALAKA","NTAJA","NAMWERA","MONKEY BAY","MANGOCHI","LIWONDE","JALI","MAYAKA","ZOMBA","THONDWE","CHIRADZULU","LUNZU","LIMBE","BVUMBWE","MWANZA","NENO","LUCHENZA","MIGOWI","PHALOMBE","MULOZA","CHIKWAWA","NGABU","NCHALO","BANGULA","NSANJE","CHILINGA"
"101","2009-12-01","2009","12","01","128.33","114.51","182.56","184.22","136.37","152.51","142.76","139.59","255.97","205.04",NA,"169.64","151.25","234.5","261.49","300","212.12","200",NA,"158.97","187.2","214.95","179.11","160","90.16","246.18",NA,"360","176.37",NA,"126.12","80","239.28","180.44","182.5","140.18","130.22","136.12","100","174.51","130.16","140.5",NA,"168.75","145.2","124.25",NA,NA,NA,NA,NA,"245.9","189.04","210","134.33","229.6","165.5","175.6","140.13","177.47","170","252.94","230.49","172.23",NA,"149.76","135.56",NA,"221.53",NA,"149.3","122.22",NA
"102","2009-12-08","2009","12","08","135","129.41","182.59","190","134.19","163.83","141.19","135.2","255.98","210.15",NA,"172.56","168.76",NA,"261.63","300","211.76","200",NA,"171.51","135.66","215.87","186.12","145","90.16","251.37",NA,NA,NA,NA,"126.34","145.66","223.71","180.09",NA,NA,"130.21","127.46","100","192.86","130.16","140.5","178.22","170.1","152.23","125.18",NA,NA,NA,NA,"182.45","250","197.14","216","134.33","229.6","165.5","176.67","140.25",NA,NA,"230.49","232.34",NA,NA,"159.73",NA,NA,NA,"262.5",NA,"126.67",NA
"103","2009-12-13","2009","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-12-20","2009","12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-12-27","2009","12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2010-01-05","2010","01","05","147.92","175.22","184.14","225","152.91","165.94","153.52","140.2","260.02","215.64",NA,"173.46","183.17","233.8","259.11","245","280","250.01",NA,"175.27",NA,"215.48",NA,"170.25","88.22",NA,NA,"347.05",NA,"207","135.12","146.7",NA,NA,NA,"150.25","130.17",NA,"170","195.49","145.22","140.5",NA,"170.45","145.65","125.48","95.2",NA,NA,NA,NA,"253.19","202.89","215",NA,"245.8",NA,NA,"149.1",NA,"170.56","232.66","230.52","183.33",NA,"162.17","123.33",NA,"183.12",NA,"194.29","165.93",NA
"107","2010-01-12","2010","01","12","143.13","116.47","184.39","192.3","151.29","165.22",NA,"137.29",NA,"217.65",NA,"188.43","195.36","234.1","259.19","245","212",NA,NA,"171.98",NA,NA,NA,"175","90.16",NA,NA,"340.93",NA,NA,"138.43","146.7","218.47",NA,"246.67","155.7","130.27","142.23","170",NA,"145.22",NA,NA,"172.8","150.09","150.28",NA,NA,NA,NA,NA,"247.5","205.88","230.22","134.3","245.8","168.5","183.67","149.15",NA,"170.55","232.36","240.13","183.33",NA,"186.97","132.85",NA,NA,NA,"180","165.93",NA
"108","2010-01-19","2010","01","19","143.75",NA,"184.43","200","149.33","166.52","153.72","135.28","260.02","214.35",NA,"184.29","175.43","234.25","259.31","245","211.76","250",NA,"170.16",NA,"218.45",NA,"175.25","88.2","301.75",NA,"340.93",NA,"214.02","140.23","200","221.48",NA,NA,NA,"130.32","143.16","170",NA,"150","140.5","148.06","172.1",NA,"150.48",NA,NA,NA,NA,"187.43","250.61","233.33","235","134.3","250.4","168.5","186.67","149.3","168.88",NA,"232.66","230.84","183.33",NA,"168.54","131.18","200.67",NA,"262.5","180","213.3",NA
"109","2010-01-26","2010","01","26","150.17","115.87","184.52",NA,"138.41","166.96","157.98",NA,"260.03","212.28",NA,NA,NA,"234.15","259.37","275",NA,"250",NA,"169.23","171.06","216.82",NA,"165.5","88.72",NA,NA,NA,NA,"217.13","145.15","146.72","218.43",NA,"209.1","165.25","130.34","168.93","170",NA,"165.17","140.5","178.4","173.15",NA,NA,NA,NA,NA,NA,"184.33","250.8","236.92","230.98",NA,NA,"168.5",NA,"149.6",NA,"170","236.14","232.49","186.67",NA,"174.46","138.42","200.34",NA,NA,NA,"213.33",NA
"110","2010-02-02","2010","02","02","147.92","116.59","185.65","200","141.92","172.52","153.47","129.11","260.04","211.07",NA,"190.16","180.96","235.3","259.53","275","252.94","250",NA,"169.98","175.22","215.67",NA,"160","87.22","297.66",NA,"341.49","294.48",NA,"145.67","146.72","223.33",NA,"199.21","170.55","130.35","160.5","160",NA,"150.59","140.5",NA,"172.13",NA,"208","95.52",NA,NA,NA,"185.28","258.7","254.54","235.98",NA,"250.55","174.5","186.67","199.57","180.43",NA,"236.14","230.33","192.02",NA,"169.14","137.71",NA,"206.76","247.5",NA,"210.96",NA
"111","2010-02-09","2010","02","09","157.92","119.32","186.31","209.09","151.17","175.36","156.54","144.81","260.05","208.16",NA,"191.82","176.4","235.25","260.33","300","258.82",NA,NA,"170.16","176.07","218.75",NA,NA,"32.34","302.09",NA,"320","299.28","218.06","145.86","240.6","226.73",NA,NA,"175.1","130.14","199.99",NA,NA,"150.59","140.5",NA,"180.15","158.06","200.1","96.05","258.1",NA,NA,"188.45","250.1","236.61",NA,"134.3","250.55","174.5",NA,"199.67",NA,NA,"232.81","231.42","196.51",NA,"168.37","145.93","203.78",NA,"258.75","226.67","234.64",NA
"112","2010-02-16","2010","02","16","147.92","114.53","186.85","218.18","161.28","175.01","162.07","144.2","250.06","206.64",NA,"199.18","177.36","235.85","260.64","333.33","264.71","250",NA,"160","175.64","225.85",NA,NA,"82.84",NA,NA,"320",NA,"220.1","145.5","240.6","216.71",NA,NA,"180.1","130.34","157.81","160","234.18","150.14","140.5",NA,"179.08","164.09","239.9",NA,"257.86",NA,NA,"186.38","240.33","231.61","235.44","137.3","250.49","174.5","186.57","199.7",NA,"200.15","220.15","220.33","194.86",NA,"143.11","170","210.33",NA,"262.5",NA,"225.19",NA
"113","2010-02-23","2010","02","23","155.43",NA,"192.31",NA,"159.05","187.04",NA,"144.18","260.07",NA,NA,"205.28","180.65","235.7","260.73","300","276.47","250",NA,"170.93","125.06","280.45",NA,NA,"80.28","300",NA,"421.68","307.25",NA,"145.69","240.65","221.44",NA,NA,"170.35",NA,"144.18","100","234.71","150.17","140.5",NA,"175.1","152.5","233.34",NA,"257.07",NA,NA,"184.16","248.33","241.17","140",NA,NA,"180",NA,"199.72",NA,NA,"225.08","210","196.67",NA,"166.75","176.35","183.49","208.43","256.41","267.14","210.96",NA
"114","2010-03-02","2010","03","02","150.15","92.5","190.47","210.52","166.67","197.6","162.67","149.26","260.1",NA,NA,"201.63","186.66","235.65","260.19","300","276.47","250.02",NA,"170.16","172.08","218.75",NA,NA,"78.28",NA,NA,"370.37",NA,NA,"142.07","240.7","219.67",NA,NA,"172.09","130.77","162.8","100","230.11","150.13","140.5",NA,"177.19",NA,"225.75",NA,"266.82",NA,"193","183.1","248.33","251.9",NA,"155.45","250",NA,"186.67","199.68","213.91","200.22","225.08","200.07","133.33",NA,"151.34","183.33","208.61",NA,"253.16","221.43",NA,NA
"115","2010-03-09","2010","03","09","147.92",NA,"188.19",NA,"168.3","191.33","164","152.21","260.12","205.7",NA,"213.23","181.15","234.8","362.5","235","270.69","250",NA,"160","170.33","215.7",NA,NA,"80.2",NA,NA,"321.63","307.81","223.8",NA,"240.71",NA,NA,NA,"173.55","130.74","172.66","112.96","225.33","150.13","150",NA,"176.23",NA,"225.79",NA,"257.12",NA,NA,"179.37","251.37","252.54",NA,NA,"250","178.8","166.67","199.74",NA,"190.7","233.16","190.16","193.32",NA,"167.84","176.67",NA,NA,"256.41","228.57","220.44",NA
"116","2010-03-16","2010","03","16","140.06",NA,"186.56","181.81","152.91","190.58","154.37",NA,"260.13",NA,NA,"203.82","182.81","235.2","362.65",NA,NA,"250",NA,"130","165.08","213.48",NA,NA,"80.28",NA,NA,"321.63","306.21",NA,NA,"240.72",NA,NA,NA,"145.2",NA,"164.18","96.66","220.15","110.24","140.5",NA,NA,NA,"200.05","116.11","257.83",NA,"200","176.94","248.33","261.2","189.33","135.45","260.01","178.8",NA,"199.79","223.64",NA,"233.15","180.22",NA,"190","168.42","178.19","228.66",NA,"230.77","242.86","220.44",NA
"117","2010-03-23","2010","03","23","134.39",NA,"186.62","215.38","146.92","206.56","147.7","150","250.15",NA,NA,"199.81",NA,"235.15","162.51","235",NA,NA,NA,"110","162.81","225.85",NA,NA,"84.26","350",NA,"323.73","310.04",NA,NA,"240.8",NA,"200.34",NA,"142.22","130.81","132.19","102.5","211.28","100","110.5","130.13","174.82",NA,"200.01",NA,"248.22",NA,NA,"174.77",NA,"260.36",NA,"135.35","251.2","178.8","156.67","199.85",NA,"190.4","216.84","140",NA,"190",NA,"175.4","233.33",NA,"219.23","214.29","215.7",NA
"118","2010-03-30","2010","03","30","150",NA,"185.22","200","144.45","168.65","146.96","135.5","260.17","108.13",NA,"191.18",NA,"235.15","362.75","235","222.45","250",NA,"110","158.33","215.85",NA,NA,"84.26","337.42",NA,NA,NA,NA,NA,"240.9",NA,NA,NA,NA,"130.82",NA,NA,"183.5","100","95.5",NA,NA,NA,"210.15",NA,NA,NA,NA,NA,NA,"259.94",NA,NA,"250.06","178.8","156.67","199.72",NA,NA,"210.18","140.11",NA,NA,"230.65","166.67",NA,"181.17",NA,NA,"210.96",NA
"119","2010-04-06","2010","04","06","145.86",NA,"185.1","181.81","142.74","165.11","150.22","232.5","260.18","210.61",NA,"189.75","186.47","235.1","362.61","235","214.29",NA,NA,"120","165.2","204.98",NA,NA,"84.26",NA,NA,NA,"320.18",NA,"172.12","240.92",NA,NA,NA,"140.35","130.82","130.61","100","175.68","100",NA,NA,"175.1",NA,"213.75",NA,"230.17",NA,"200","173.22",NA,"253.26","150","135.35","250.06",NA,"156.67","179.58","223.64","190.4","210.18","140.08","168.16",NA,NA,"160.18","233.67","168.52","219.23",NA,"206.22",NA
"120","2010-04-13","2010","04","13","140","97.96",NA,"157.75","136.24",NA,"144.89",NA,NA,"206.34",NA,NA,NA,NA,"362",NA,NA,"250.6",NA,NA,NA,"156.67",NA,NA,NA,NA,NA,NA,"328.11","100","184.04",NA,NA,NA,NA,"135.2",NA,"148.18","105",NA,"115",NA,NA,NA,NA,"208.81",NA,"207.37",NA,NA,NA,"255.11",NA,NA,NA,NA,NA,NA,"199.76",NA,NA,"210.18",NA,"162.51",NA,NA,NA,"232.29","168.52",NA,"242.86","215.7",NA
"121","2010-04-20","2010","04","20","153.13",NA,"182.1","158.3","129.12",NA,"162.67",NA,NA,NA,NA,"180.74",NA,"235.15","362","250",NA,NA,NA,NA,"115.22","156.67",NA,NA,"80.26","361.54",NA,"400","325.49",NA,NA,NA,NA,NA,NA,"141.3",NA,"112.18","110",NA,"120.35",NA,NA,NA,NA,"210",NA,"211",NA,"180","169.7","254.9","246.47",NA,NA,NA,"176.5","156.67","199.63",NA,"190.25","215",NA,"166.67",NA,NA,NA,"230.79",NA,"226.42",NA,NA,NA
"122","2010-04-25","2010","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2010-05-04","2010","05","04",NA,NA,"180.19","166.75","136.36","167.31","146.37","152.86",NA,NA,NA,"178.54","140.68","255.15","300.51","220.46",NA,NA,NA,"125.87","105.4","165.48",NA,NA,"80.26",NA,NA,NA,NA,NA,"225","240.99",NA,NA,NA,"92.07","128.42","126.14","105","143.51",NA,NA,NA,"175.15",NA,"200.08","105","195.14",NA,NA,"178.62","251.1","243.71",NA,NA,"250.03","176.5","175","199.92","223.64",NA,"236.4",NA,"183.33",NA,"239.76","149.24","236.87",NA,"216.46",NA,"225.19",NA
"124","2010-05-11","2010","05","11","142.5",NA,"147.5","166.66","138.39","159.34","150.82","51.12","260.15","207.55",NA,"194.36","145.62","235.18","272.94","220.68",NA,"250",NA,"126.45","110.45","154.6",NA,NA,"80.16","194.54",NA,NA,"311.52",NA,"215.63","240.99",NA,"185.11",NA,"110","112.44","139.64","101.88","153.33",NA,"100",NA,NA,NA,"197.78","105","190.57",NA,"180","182.94","261.7","242.18",NA,"144.62","250.03","176.5","175","199.92","220","195.13","218.22","140.84","186.15",NA,"221.65","136.73",NA,"156.49","227.85","291.43","179.74",NA
"125","2010-05-18","2010","05","18","145.63","101.8","147.2","145.45","138.39","159.54","153.78","51.12","260.16",NA,NA,"191.83","125.17","235.18","272.89","225",NA,"250",NA,"129.54","111.75","154.6",NA,NA,"89.66","182.09",NA,NA,"309.18",NA,"232.8","200",NA,"180.36","331.58","125.35",NA,"139.64","115.56","150.27","127.4","90","188.8","165.14",NA,"195.68",NA,"190.67",NA,NA,"179.65","251.46","242.18","199.8",NA,"251.7","176.6","175","199.88","220","195.2","249.28","140.72","192.68",NA,"232.34","136.73","238.5","156.49","239.24","291.43","188.16",NA
"126","2010-05-25","2010","05","25",NA,"147.16","146.15","129.37","155.14",NA,"164.26","216.18",NA,NA,"193.88","134.4","234.78","272.85","225",NA,"250",NA,"131.89","112.5","152.48",NA,NA,"84.26",NA,NA,"379.74",NA,NA,"241.04","210",NA,"180",NA,"120.18","110.12","165.5","120.36","146.18","130.13",NA,NA,"160.4","207.51","173.84",NA,"190.57",NA,"180","184.65","250.15","238.06","194.13","144.52","250.2","173.97","175","199.73","220",NA,"249.28","140.69","199.99",NA,NA,"135.18","238.11","170.48","216.46",NA,"199.66","183.652",NA
"127","2010-06-01","2010","06","01","148.72",NA,"146.19","150","120.25","155.27","154.37","190.48","260.2","213.66",NA,"178.49","128.67","234.75","272.81","225",NA,"250",NA,"130.42","114.92","154.48",NA,NA,"80.44",NA,NA,NA,"218.33","123.36","261.67","200",NA,NA,"370.59","118.3","120.12","164.67","130","146.91","130.42","90",NA,NA,"189.15","184.13",NA,"189.63",NA,"180","181.27","251.5","231.56","198.88","132.32","252.41","173.97","175","199.58","232.64","200.11","244.15","141.88","187.67",NA,NA,"127.83",NA,"178.92","219.23","291.43","302.56",NA
"128","2010-06-08","2010","06","08","142.65",NA,"145.16",NA,"123.37","161.04","155.85","300.02",NA,"212.63",NA,"169.92","125.68",NA,"272.67","225",NA,"250",NA,"132.65","115.55",NA,NA,NA,"80.44",NA,NA,"328.34","279.57",NA,NA,"200",NA,NA,"347.83","115.3","94.04","164.67",NA,"141.92","130.42",NA,NA,NA,"190.41","188.46",NA,"185.42",NA,NA,"181.27","244.79","209.26",NA,NA,"252.41","173.97","175","199.58",NA,"190.44","234.97",NA,NA,NA,NA,"130.49",NA,NA,"227.28","291.42",NA,NA
"129","2010-06-15","2010","06","15","142.25",NA,"144.99","200","123.37","160.76","160.29","300.02",NA,NA,NA,"164.88","120.67",NA,"270.97",NA,NA,NA,NA,"139.45","120.42","155.62",NA,NA,NA,"165.95",NA,"328.34",NA,"145.36","206.67","200",NA,NA,NA,"115.18","120.42","164.67","145.75","139.77","130.24","90",NA,NA,"187.5","192.57","85.26","185.42",NA,NA,"175.45","240.12","209.26",NA,NA,NA,NA,"180",NA,NA,"190.3","280","140.64",NA,NA,NA,"130.49","241.17",NA,NA,NA,NA,NA
"130","2010-06-22","2010","06","22","138.75",NA,"143.04","190.98","132.47","161.18","158.22","200.5","260.23","215.75",NA,"167.83","118.36","232.35","270.83",NA,NA,"250",NA,"143.18","125.33","170",NA,NA,"88.44",NA,NA,"312.15","299.84","147.5",NA,"200",NA,NA,"400","118.17","120.42","155","145.75","140.15","140.14","120",NA,NA,"188.3","195.4",NA,"186.29",NA,NA,NA,"241.82","233.46","191.23","142.97","251.61","173.97",NA,"179.8",NA,"190.21","280","142.26",NA,NA,"225.93","129.38","236.16",NA,"242.31","226.67",NA,NA
"131","2010-06-29","2010","06","29","111.86",NA,"143.02","172.72","133.78","163.25","162.01","190.5","260.2","215.66",NA,"168.11","110.42","232.15","270.63",NA,NA,NA,NA,NA,NA,"171.65","198",NA,"94.44","162.99",NA,"357.02","293.88",NA,NA,NA,NA,NA,NA,NA,"120.38",NA,"150","140.91","140.26",NA,NA,NA,NA,"173.34",NA,"265.89",NA,NA,NA,NA,"232.47","164.63",NA,"151.4",NA,"180","179.3",NA,"190.14","280","142.26","192.51",NA,"218.23","132.22",NA,NA,"216.46",NA,"166.71",NA
"132","2010-07-06","2010","07","06","115.77",NA,"142.5",NA,"137.41",NA,NA,"193.7","260.27",NA,NA,NA,NA,NA,"270.35",NA,NA,NA,NA,"151.89","136","170","200","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120.15","120.38","130.3",NA,"141.05","140.26",NA,NA,NA,NA,NA,NA,"185.96",NA,"186.48","182.47",NA,NA,"154.62","143.66","250.49","173.97","180","179.52",NA,"190.07",NA,"143.17",NA,NA,"214.78",NA,NA,NA,NA,NA,NA,NA
"133","2010-07-13","2010","07","13",NA,NA,"141.75",NA,"137.41",NA,NA,"193.7","260.26",NA,NA,NA,NA,NA,"280.26",NA,NA,NA,NA,NA,"130.62","171.82","198","185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130.3",NA,NA,"140.21",NA,NA,NA,NA,NA,NA,"186.72",NA,"188.88",NA,"265.46",NA,NA,NA,"245.33","173.97","180","179.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187.37",NA
"134","2010-07-20","2010","07","20","100",NA,"141.82",NA,"153.36",NA,NA,"191.1","269.52",NA,NA,NA,NA,"237.4","280.17","300",NA,NA,NA,NA,"133.67",NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120.29","150.2",NA,NA,"145.22",NA,NA,NA,NA,NA,NA,"265.03","256.28","212.5",NA,NA,NA,NA,"142.81","250.21",NA,NA,"179.65",NA,NA,NA,NA,NA,NA,"200.98","130.15",NA,NA,NA,NA,"206.53",NA
"135","2010-07-27","2010","07","27","101.25",NA,"140.82",NA,"154.46",NA,NA,"193.2","269.54",NA,NA,NA,NA,"238.3","280.69","300",NA,NA,NA,"155.18","133.65","156.62",NA,"200",NA,NA,NA,"357.14",NA,NA,NA,NA,NA,NA,NA,"89.49","120.32","120.63",NA,NA,"140.12",NA,NA,NA,NA,NA,NA,"266.33","255.22",NA,NA,NA,NA,"159.8","142.28","250",NA,"170",NA,NA,"190.07",NA,NA,NA,NA,"208.95","128.66",NA,NA,NA,NA,NA,NA
"136","2010-08-03","2010","08","03","102.71",NA,"140.92",NA,"149.23",NA,NA,"193.75","269.63","217.34",NA,NA,NA,NA,"281.25","315.27",NA,NA,NA,"156.09","136.34","151.5",NA,"200",NA,NA,NA,"347.3",NA,NA,NA,NA,NA,NA,NA,"89.49","120.74","120",NA,NA,"140.37",NA,NA,NA,NA,NA,NA,NA,"254.37","212.5","184.26","235.42","234.63","169.13","140.7","250.2",NA,"170","179.3","180.95","190",NA,NA,NA,NA,"120.74",NA,NA,"196.23",NA,NA,"159.42",NA
"137","2010-08-10","2010","08","10","96.46",NA,NA,NA,"155.24","166.17","163.56","198.7","169.54",NA,NA,NA,NA,"237.96","281.27",NA,NA,NA,NA,"163.33","135.22","170",NA,"200","83.16",NA,NA,"379.31",NA,NA,NA,NA,NA,NA,NA,"89.48","120.81","130.8",NA,NA,"140.37",NA,NA,NA,NA,NA,NA,"277.77",NA,NA,NA,NA,NA,"159.46","143.21",NA,NA,NA,"179.7",NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"158.54",NA
"138","2010-08-17","2010","08","17","97.5",NA,"141.29","181.81","155.24","156.86","158.38","198.7",NA,NA,NA,"171.84","128.47","237.96","185.63",NA,NA,NA,NA,NA,"139.08","173.33",NA,NA,NA,NA,NA,"379.31",NA,NA,NA,"200",NA,NA,NA,"92.07",NA,"130.8","197",NA,"145.11",NA,NA,NA,NA,NA,NA,"278.39",NA,"201.87",NA,NA,NA,"159.45","143.55",NA,NA,NA,"179.7",NA,"185",NA,NA,"193.19",NA,"225.74",NA,NA,NA,NA,NA,"163.41",NA
"139","2010-08-22","2010","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2010-08-29","2010","08","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-09-05","2010","09","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2010-09-12","2010","09","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2010-09-19","2010","09","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2010-09-26","2010","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2010-10-03","2010","10","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2010-10-10","2010","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2010-10-17","2010","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2010-10-24","2010","10","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2010-10-31","2010","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2010-11-07","2010","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
