"","date","year","month","day","MISUKU","NTHALIRE","CHITIPA","KARONGA","CHILUMBA","RUMPHI","HEWE","MZUZU","MZIMBA","EMBANGWENI","JENDA","MPAMBA","NKHATABAY","CHINTHECHE","DWANGWA","NKHOTAKOTA","MWANSAMBO","SALIMA","DOWA","NTCHISI","MALOMO","MPONELA","MADISI","BOWE","SANTHE","KASUNGU","CHAMAMA","NKHAMENYA","CHATOLOMA","MKANDA","MCHINJI","NSUNDWE","NAMBUMA","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","THETE","MTAKATAKA","CHIMBIYA","BEMBEKE TURN OFF","LIZULU","SHARPEVALEY","TSANGANO TURN OFF","NTCHEU","NTONDA","BALAKA","NTAJA","NAMWERA","MONKEY BAY","MANGOCHI","LIWONDE","JALI","MAYAKA","ZOMBA","THONDWE","CHIRADZULU","LUNZU","LIMBE","BVUMBWE","MWANZA","NENO","LUCHENZA","MIGOWI","PHALOMBE","MULOZA","CHIKWAWA","NGABU","NCHALO","BANGULA","NSANJE","CHILINGA"
"107","2010-01-12","2010","01","12","175","172.5","224.58","222.27","184.74","203.25","206.42","149.18",NA,"111.2",NA,"147.89","179.52","241.15","237.49","366.67","70.59",NA,NA,"153.75","172.9",NA,NA,NA,"102",NA,NA,NA,NA,NA,"147.12","116.55","141.12",NA,"224.48","160.2","150.49","79.43","140",NA,"140.66",NA,NA,NA,"152.23","160.15",NA,NA,NA,NA,NA,"180.51","201.51","175.14","225.75",NA,"162.5","256.67","159.94",NA,"160.44","282","265.54","154.19",NA,"201.45","155.14",NA,NA,NA,"200","186.19",NA
"108","2010-01-19","2010","01","19","169.29",NA,"224.6","188.92","171.73","183.96","208.34","143.59","160.06",NA,NA,"148.47","181.12","241.55","237.53","356.67",NA,"252",NA,"148.23","174.24","171.67",NA,"105.11","90.15","136.72",NA,"222.44",NA,"120.8","149.16","116.65","138.43",NA,NA,NA,"150.52","81.78","150",NA,"140.1","218.18","111.12",NA,NA,"160.75",NA,NA,"79.24",NA,"179.4","183.16","215.38","176.15","225.75",NA,NA,"266.67","159.89","193.24","170.55","284","250.36","158.68",NA,"201.89","164.92","226.08",NA,"195","213.33","194.29",NA
"109","2010-01-26","2010","01","26","165.95","110.83","224.79",NA,"175.57","209.63","207.24",NA,"160.06","110.11",NA,NA,NA,"241.7","237.59","400",NA,"262.71",NA,"148.76",NA,"168.34",NA,NA,"90.2",NA,NA,NA,NA,"121.5","151.21","116.6","141.17",NA,"196.67","170.35","150.57","65.72","150",NA,"140.22","225.45","144",NA,NA,NA,NA,NA,"77.38",NA,"182.36","185","226.15","179.89",NA,NA,NA,NA,"159.9",NA,"160.3","174.5","250.34","156.62",NA,"209.79","157.1","255.73",NA,NA,"213.33","193.02",NA
"110","2010-02-02","2010","02","02","169.29","102.78","226.37","240","181.41","244.68","222.07","142.5","160.07","101.13",NA,"161.76","185.17","242.92","237.69","400",NA,"250.05",NA,"148.55",NA,"173.4",NA,NA,"88.16","142.06",NA,NA,NA,NA,"153.19","116.57","163.71",NA,"198.52","175.25","150.39",NA,"150",NA,"140.33","225.5",NA,NA,NA,"277","103.14",NA,NA,NA,"185.44","185.15",NA,"180.36",NA,NA,NA,"266.67","169.7",NA,NA,"274.5","250.31","161.18",NA,"209.83","154.98",NA,"148.96","210",NA,"161.9",NA
"111","2010-02-09","2010","02","09","192.14","153.33","227.04","213.33","192.59","242.96","202.47","147.12","160.09","110.11",NA,"158.83","194.56","243.1","237.77","400",NA,NA,NA,"148.23",NA,"170.97",NA,NA,"90.16","146.53",NA,NA,NA,NA,"155.16","173.07","167.89",NA,NA,"178.44","150","98.45",NA,"234","140.33","230.5",NA,NA,"159.24","284","103.15","205.94",NA,NA,"183.75","185.7","248.38",NA,"225",NA,NA,NA,"169.87",NA,NA,NA,"250.31","168.57",NA,"201.74","157.14","227.14",NA,"229.85","278.69","190",NA
"112","2010-02-16","2010","02","16","169.29","150.01","227.86","224.16","221.21","254.61","207.95","138.22","160.09","108.02",NA,"162.84","190.18","244.12","237.81","385.25",NA,"250",NA,"149.31",NA,"172.48",NA,NA,"90.16",NA,NA,NA,NA,"128.56","150.2","173.08","163.48",NA,NA,"180.35","150.44",NA,"150","218.47","140.45","230.5",NA,NA,"141.06","249",NA,"204.99","78.44",NA,"184.63","180.51","248.3","180","225.25",NA,"170","256.57","169.89",NA,"190.6",NA,"250.44","168.2",NA,"202.22","155.71","227.19",NA,"203.57",NA,"186.03",NA
"113","2010-02-23","2010","02","23","165.95",NA,"233.19","333.33","207.41","239.05",NA,"149.5","160.1",NA,NA,"167.76","198.18","244.25","237.87","400",NA,"250",NA,"148.77",NA,"171.65",NA,NA,"90.16","143.96",NA,NA,NA,NA,"165.12","173.08","165.36",NA,NA,"185.18",NA,"72.72","150","220.33","140.27","230.5",NA,NA,"160.09","208.47","103.15","205.62","77.27",NA,"182.36","181.24","246.52",NA,"185",NA,"170",NA,"159.9",NA,NA,"234.3","250.64","158.42",NA,"209.87","151.24","129.97","228.06","214.29","186.67","180.6",NA
"114","2010-03-02","2010","03","02","169.48","95.83","235.43","333.33","241.21","249.05","205.16","134.28","160.11",NA,NA,"169.19","194.12","244.2","240.19","400",NA,"250",NA,"148.23",NA,"170.97",NA,NA,"90.14",NA,NA,NA,NA,NA,"170.21","173.1","161.12",NA,NA,"180.1","150.87","74.13","130","210.65","140.68","230.5",NA,NA,NA,"223.08","103.5","203.06","79.56",NA,"178.6","181.24","248.64",NA,"275",NA,NA,"266.67","199.6","244","190.75","234.8","250.12","166.36",NA,"206.66","160.13","228.74",NA,"202.9","206.06",NA,NA
"115","2010-03-09","2010","03","09","162.15",NA,"234.01","210","251.53","246.1","203.7","136.76","160.13","102.08",NA,"171.54","198.28","244.4","350.11","400",NA,"250",NA,"147.69","132.56","169.87",NA,NA,"90.16",NA,NA,NA,NA,"129.5","167.66","173.12",NA,NA,NA,"178.3","152.18","64","130","200","140.68","230.5",NA,NA,NA,"223.25",NA,"204.41",NA,NA,"175.63","166.37","248.74",NA,NA,NA,"168.5","266.67","199.56",NA,"180.89","229.41","250.14","168.95",NA,"215.69","165.38",NA,NA,"205.88","212.12","252.06",NA
"116","2010-03-16","2010","03","16","182.15",NA,"235.82","283.33","255.55","249.81","201.67","137.1","160.13",NA,NA,"169.54","196.59","245.6","350.17",NA,NA,NA,NA,"140.21",NA,"172.42",NA,NA,"90.16",NA,NA,NA,NA,NA,"168","173.12",NA,NA,NA,"150.25",NA,NA,"120","189.11","150","230.5",NA,NA,NA,"223.64","103.5","204.84","80.5",NA,"175.25","192.44","257.3","185.9",NA,"225.35","168.5",NA,"199.68","244",NA,"229.41","250.14",NA,"183.34","218.79","157.91",NA,NA,"202.9","250","252.06",NA
"117","2010-03-23","2010","03","23","178.15",NA,"235.9","250","266.67","246.1","199.82","135.11","160.17",NA,NA,"152.19",NA,"245.5","350.23","395.96",NA,NA,NA,"138.67",NA,"172.48",NA,NA,"90.16","186.74",NA,NA,NA,NA,NA,"173.14",NA,"170.11",NA,"150.33","150.24",NA,"120","170.44","150","230.5","80.88",NA,NA,"222.65","103.5","199.71",NA,NA,"176.92","250.1","264.81",NA,"225.5",NA,"168.5","256.67","199.72",NA,"180.55","229.41","249.62",NA,"180",NA,"156.67","208.96",NA,"200","212.12","257.46",NA
"118","2010-03-30","2010","03","30","164.29","95.83","235.97","277.72","255.27","286.23","201.67","127.1","150.18",NA,NA,"150.79","189.17","245.5","367.31","398.96",NA,"239.7",NA,"138.9",NA,"170",NA,NA,"90.16","178.69",NA,NA,NA,NA,NA,"173.15",NA,NA,NA,NA,"150.24",NA,NA,"159.13","150.47","218.18",NA,NA,NA,"215.78",NA,NA,NA,NA,NA,NA,"269.42",NA,NA,NA,"168.5","210.5","199.65",NA,NA,"229.41","250.36",NA,NA,"216.27","160.05",NA,"135.91",NA,NA,"254.76",NA
"119","2010-04-06","2010","04","06","171.43",NA,"235.99","230.76","249.47","201.33","203.89","130","160.19","107.43",NA,"142.33","194.28","245.35","357.39","400","80",NA,NA,"122.81",NA,"165.47",NA,NA,"90.16",NA,NA,NA,NA,NA,"183.76","173.16",NA,NA,NA,"160.4","150.24",NA,"100","144.7","150.47",NA,NA,NA,NA,"235.47",NA,"180.36","254.42",NA,"175.39",NA,"269.61","170","225.5",NA,NA,"210.5",NA,"250","180.41","220.15","250.41","164.89",NA,NA,"159.18","209.04",NA,"220.59",NA,"256.8",NA
"120","2010-04-13","2010","04","13","175.03",NA,NA,"193.41","201.71",NA,"201.67",NA,NA,"106.12",NA,NA,NA,NA,"357.49",NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175.8",NA,NA,NA,NA,NA,NA,"70.08","100",NA,NA,NA,NA,NA,NA,"234.74",NA,"167.37",NA,NA,NA,"210.17",NA,NA,NA,NA,NA,NA,"218.3",NA,NA,"220.16",NA,"160.42",NA,NA,NA,"209.68","125.14",NA,"213.33","260.64",NA
"121","2010-04-20","2010","04","20","171.43",NA,"235.34","149.83","190.91",NA,"205.18",NA,NA,NA,NA,"140.79",NA,"243.9","357.49","325",NA,NA,NA,NA,NA,NA,NA,NA,"90.16","184.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,"120.15",NA,NA,"100",NA,"150","250",NA,NA,NA,"231.78",NA,"169.66","81.38",NA,"172.41","210.21","233.33",NA,NA,NA,"168.5","210.5","218.7",NA,"180.36","236",NA,"160.4",NA,NA,NA,"211.61",NA,"205.88",NA,"220.44",NA
"122","2010-04-25","2010","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2010-05-04","2010","05","04","175",NA,"235.01","156.16","181.74","195.86","204.26","112.17",NA,NA,NA,"139.83","156.66","243.89","357.63","225",NA,NA,NA,NA,NA,NA,NA,NA,"84.16",NA,NA,NA,NA,"135.45","200","173.19",NA,"166.44",NA,"77.61","150.14","54.26","90.45","110.7",NA,"250",NA,NA,NA,"233.75","103.15","160.97",NA,NA,"180.3","209.18","218.49",NA,NA,NA,"168.5","210.5","180.8","300",NA,"200.36",NA,"161.47",NA,"250.48","153.58","262.41",NA,"184.33",NA,"247.78",NA
"124","2010-05-11","2010","05","11","171.43",NA,"209.49","154.24","177.77","200.35","208.33","129.87","160.16","104.19",NA,"133.47","164.52","243.85","345.19","225.47",NA,NA,NA,"153.89",NA,NA,NA,NA,NA,"138.92",NA,NA,NA,NA,"200","173.2",NA,"171.15",NA,"120.35","130.12",NA,"92.44","112.95",NA,"250",NA,NA,NA,"231.81","103","159.29",NA,NA,"173.17","195.53","210.28",NA,"225.6",NA,"168.5","210.5","180.8","300","200.05","113.84","240.41","161.04",NA,"183.79","151.39",NA,NA,"227.03","229.29","190.71",NA
"125","2010-05-18","2010","05","18","162.15","127.5","214.47","150","177.77","198.96","206.02","129.87","160.17",NA,NA,"130.45","156.28","243.85","339.27","400",NA,"250",NA,"132.95",NA,NA,NA,NA,"75.27","140",NA,NA,NA,NA,"200","174",NA,"170","350","161.54",NA,"80.55","90","116.78","150","250.5","120","80",NA,"230.25","103","158.12","81.35",NA,"174.05","183.73","210.28","150.15",NA,NA,"169.88","210.5","180.25","300","210","213.84","240.44","162.15",NA,"201.89","151.39","263.14",NA,"173.91","229.43","188.01",NA
"126","2010-05-25","2010","05","25","153.34",NA,"213.44","153.84","118.27","203.82",NA,"130.5","160.18","107.33",NA,"131.44","162.92","243.55","287.63","375.98",NA,"250",NA,"128.51",NA,NA,NA,NA,"90.16",NA,NA,NA,NA,NA,"200","174.56",NA,"145.78",NA,"160.3","98.14","160.7","92.66","98.14","120.14",NA,NA,"80","234.06","183.58",NA,"158.12","82.44",NA,"174.52","185.13","202.13","150","225.2",NA,"169.88","210.5","180.35","300",NA,"240.06","240.36","164.19",NA,NA,"153.33","260.93","95.49","165.22",NA,"174.66",NA
"127","2010-06-01","2010","06","01","147.84",NA,"210.42","164.84","196.43","198.5","215.38","196.05","150.1","109.35",NA,"129.82","149.81","242.95","281.59","375.98",NA,"250",NA,"143.61",NA,NA,NA,NA,"81.33",NA,NA,NA,NA,"82.5","190","174.6",NA,NA,NA,"155.1","95.49","161.2","95.58","95.58","100.27","220",NA,NA,"215.55","190.2","100","157.27",NA,NA,"175.46","183.7","199.23","150.6","230.19",NA,"169.88","210.5","180.45",NA,NA,"240.09","240.33","164.82",NA,NA,"149.14",NA,"91.25","182.61","198.33","193.81",NA
"128","2010-06-08","2010","06","08","152.38",NA,"210.42",NA,"192.67","197.82","217.1","189.5",NA,"109.07",NA,"128.43","143.72",NA,"285.43","225",NA,"225.95",NA,"143.97",NA,NA,NA,NA,"81.33",NA,NA,NA,NA,NA,NA,"174.7",NA,NA,"388.89","140.16","120.14","161.2",NA,"98.15","100.27","210",NA,NA,"220.15","192.5","121","158.83",NA,NA,"175.46","240","198.42",NA,NA,NA,"169.88","210.5","180.45",NA,"170.05","248",NA,NA,NA,"205.54","138.41",NA,NA,"173.91","190.91",NA,NA
"129","2010-06-15","2010","06","15","160.48",NA,"209.38",NA,"192.67","184.18","218.02","189.5",NA,NA,NA,"138.19","149.18",NA,"280.87",NA,NA,NA,NA,"119.52",NA,NA,NA,NA,NA,"140",NA,"260",NA,"95","190","174.72",NA,NA,"388.89","130.25","126.42","170","95.68","105.37","110.15","210",NA,NA,"216.31","195.64","100.25","158.53","80.42",NA,"174.41","210","198.42",NA,NA,NA,NA,"210.5",NA,NA,"140.65","234.17","242.16",NA,NA,NA,"138.41","260.95",NA,NA,NA,NA,NA
"130","2010-06-22","2010","06","22","157.15",NA,"209.2","181.31","168.53","192.86","206.85","184.15","160.2","110.4",NA,"139.4","143.17","238.79",NA,"285",NA,"250",NA,"137.05",NA,NA,NA,NA,"80.33",NA,NA,NA,NA,"97.5",NA,"174.73",NA,NA,"411.76","125.7","120.42","165","100.3","115.05","110.11","200",NA,NA,"217.33","196.18",NA,"159.86",NA,NA,NA,"215.31","221.14","159.82","229.34",NA,"169.88",NA,"150.16",NA,"140.55","236.8","245.07",NA,NA,"265.45","149.89","261.24",NA,"140.93","207.78",NA,NA
"131","2010-06-29","2010","06","29","154.77",NA,"208.23","187.5","164.65","188.37","207.04","191.04","150.25","110.25",NA,"143.64","134.12","237.65","279.91",NA,NA,NA,NA,NA,NA,NA,"82",NA,"95.16","140",NA,NA,NA,NA,"155",NA,NA,NA,NA,NA,"125.35",NA,"105.5","123.48","115.08",NA,NA,NA,NA,"191.92",NA,"185.84","84.49",NA,NA,NA,"222.61","172.22",NA,"229.88",NA,"210.5","150.27",NA,"140.55","236.8","245.07","150.42",NA,"152.77","152.95",NA,NA,"151.45",NA,"180.28",NA
"132","2010-07-06","2010","07","06","149.34",NA,"207.25",NA,"148.83",NA,NA,"195.1","160.19",NA,NA,NA,NA,NA,"279.61",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121.15","125.35","140.2",NA,"134.55","115.08",NA,NA,NA,NA,NA,NA,"158.97","85.52",NA,"165.25",NA,NA,NA,"229.74","229.88","169.88","210.5",NA,NA,"140.35",NA,"250.19",NA,NA,"150.84","151.28",NA,NA,NA,NA,NA,NA
"133","2010-07-13","2010","07","13",NA,NA,"207.14",NA,"148.83",NA,NA,"195.1","160.21",NA,NA,NA,NA,NA,"220.51",NA,NA,NA,NA,NA,NA,NA,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140",NA,NA,"110.27",NA,NA,NA,NA,NA,NA,"159.84",NA,"137.14",NA,"192.44",NA,NA,NA,"201.15","169.88","210",NA,NA,NA,NA,NA,NA,NA,NA,"151.28",NA,NA,NA,NA,"199.32",NA
"134","2010-07-20","2010","07","20","140.95",NA,"206.18",NA,"166.67",NA,NA,"196.12",NA,NA,NA,NA,NA,"235.84","217.63","101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125.34","154.78",NA,NA,"110.25",NA,NA,NA,NA,NA,NA,"185","87.87",NA,NA,NA,NA,NA,"228.66",NA,NA,NA,"150.4",NA,NA,NA,NA,NA,NA,"168.28","157.82",NA,NA,NA,NA,"177.2",NA
"135","2010-07-27","2010","07","27","144.36",NA,"106.14",NA,"155.56",NA,NA,"194.5","173.34",NA,NA,NA,NA,"235.72","223.41","350",NA,NA,NA,"131.55",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78.91","125.34","100",NA,NA,"110.17",NA,NA,NA,NA,NA,NA,"285.85","85.14",NA,NA,NA,NA,"176.66","228.37",NA,NA,"196.67","150.28",NA,"140.35",NA,NA,NA,NA,"150.79","153.25",NA,NA,NA,NA,NA,NA
"136","2010-08-03","2010","08","03","121.91",NA,"205.41",NA,"143.78",NA,NA,"195.05","173.34","115.21",NA,NA,NA,NA,"225.77","325",NA,NA,NA,NA,NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83.76","125.48","110",NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,"84.18",NA,"173.14","201.14","221.47","159.33","228.68",NA,NA,"196.67","150.27","180.1","140.31",NA,NA,NA,NA,NA,NA,NA,"97.14",NA,NA,"232.43",NA
"137","2010-08-10","2010","08","10","122.5",NA,NA,NA,"143.79","184.69","202.59","197.4","173.33",NA,NA,NA,NA,"234.8","227.75","237.5",NA,NA,NA,"123.49",NA,"151.6",NA,NA,"96.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98.71","125.49","110",NA,NA,"122",NA,NA,NA,NA,NA,NA,"255.98",NA,NA,NA,NA,NA,"160.44","228.9",NA,NA,NA,"150.35",NA,"140.31",NA,NA,NA,NA,NA,NA,NA,"108.29",NA,NA,"119",NA
"138","2010-08-17","2010","08","17","122.77",NA,"203.42","200","143.79","190.27","205.74","197.4",NA,NA,NA,"158.92","142.86","234.8","230.11","240.79",NA,NA,NA,NA,NA,"143.33",NA,NA,NA,NA,NA,"246.37",NA,NA,NA,NA,NA,NA,NA,"98.71",NA,"130","100",NA,"110.24",NA,NA,NA,NA,NA,NA,"257.53",NA,NA,NA,NA,NA,"158.4","227.46",NA,NA,NA,"150.35",NA,"140.35",NA,NA,"138",NA,"187.68",NA,NA,NA,NA,NA,"203.69",NA
"139","2010-08-24","2010","08","24","143.81",NA,"203.18","198.82","196.52","192.81","205.26","194.4",NA,NA,NA,"157.72","146.45","234.7","231.25","342.28",NA,NA,NA,"127.45",NA,"143.33",NA,NA,"94.77",NA,NA,NA,NA,NA,"80",NA,"187.48",NA,NA,NA,"125.54","130","105","147.89","110.17",NA,"218.1",NA,NA,NA,NA,"256.98",NA,NA,NA,NA,"228.44","158.4","228.46",NA,NA,"200","150.44",NA,"140.35","297.14","255.08","142.27",NA,"198.73",NA,NA,NA,NA,NA,NA,NA
"140","2010-08-31","2010","08","31","140.77",NA,"202.45","198.9","191.96","191.5","207.78","196.15","173.37","215.14",NA,"149.27","145.58","234.68","235.31","343.79",NA,NA,NA,"129.36",NA,"143.33",NA,NA,"94.11",NA,NA,NA,NA,NA,NA,NA,"184.63",NA,"333.33",NA,NA,NA,"110","152.5","110.24",NA,"215.09","80","219.04","215.38",NA,"257.11",NA,NA,"184.68","201.14","234.17","165.3","228.41",NA,"150","200",NA,"304.44","160.3","297.14",NA,"143.33",NA,NA,"139.22","198.53","110.12","147.06",NA,"186.67",NA
"141","2010-09-07","2010","09","07",NA,NA,"202.52","193.75","196.67","183.47",NA,"194.6",NA,NA,NA,"154.2",NA,"234.55","239.26","345.28",NA,NA,NA,"131.19",NA,"143.43",NA,NA,NA,NA,NA,"266.26",NA,"97.63",NA,NA,"191.37",NA,"320","120.3","127.38",NA,"110",NA,"120.11","150",NA,"90",NA,"194.03",NA,"257.33",NA,NA,NA,"205.14","236.14",NA,"228.46",NA,NA,NA,"159.7",NA,"160.35","292.36","256.62","143.33",NA,NA,"138.1","196.16","107.25","142.86",NA,"227.56",NA
"142","2010-09-14","2010","09","14","149.69",NA,"202.31","187.05","196.67","192.37",NA,"194.6","266.53","221.14",NA,NA,NA,NA,"241.17",NA,NA,NA,NA,NA,NA,"143.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"175.8","204.23",NA,"320",NA,NA,"142.64","110",NA,"120","150","120.16","90","218.34","194.55",NA,"257.52",NA,NA,NA,"206.52","236.14",NA,"227.44",NA,NA,NA,"159.7",NA,"130","292.36","260.16","142.84",NA,NA,NA,"194.87",NA,NA,"218.18","231.67",NA
"143","2010-09-21","2010","09","21","147.02",NA,"201.25","187.05","201.48","188.37",NA,"194.8",NA,"219.11",NA,NA,NA,"234.68","243.77",NA,NA,NA,NA,"165.71",NA,"143.33",NA,NA,"94.77",NA,NA,NA,NA,NA,"80",NA,"216.14",NA,NA,"120.1","128.31",NA,"115",NA,"120.13",NA,"222.19","91.63",NA,"195.43",NA,"257.64","84.2",NA,"165.69","206.4","239.23","169.49","227.68",NA,NA,NA,"149.55",NA,"130","289.5","250.95","140.68",NA,"189.63","148.49",NA,"166.67","137.68","218.18",NA,NA
"144","2010-09-26","2010","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2010-10-05","2010","10","05",NA,"119.32","201.36","200","197.21","184.69",NA,"210.8",NA,NA,"160","162.77",NA,NA,"280.44",NA,NA,NA,NA,"138.61","144.05","143.33",NA,NA,"94.77",NA,NA,NA,NA,"105.25","125","175.83","226.43",NA,NA,NA,"127.17",NA,"115.5",NA,NA,NA,"232.17","93.3",NA,"195.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,"240.68",NA,NA,"149.8",NA,NA,NA,"250.21",NA,NA,NA,"142.16","195.11",NA,NA,NA,"230.26",NA
"146","2010-10-12","2010","10","12","160.48",NA,"201.4","114.28","193.74","184.69",NA,"202.9","173.36",NA,"162","166.18","132.18",NA,"250.19","200",NA,"206.3",NA,NA,NA,"143.33",NA,NA,"98.88",NA,NA,NA,NA,"145.5","135","175.84","229.23",NA,NA,"122.5","128.11","8","115.5",NA,NA,NA,NA,"96.68",NA,"195.92",NA,NA,NA,NA,"168.6",NA,NA,"170.18","216.17","240.2",NA,NA,"150.9",NA,"145","283.9",NA,"144.98",NA,"210.97","147.21",NA,"160.48","105.52","215.63","234.78",NA
"147","2010-10-19","2010","10","19","172.62",NA,"207.17","222.22","193.74","184.69",NA,"202.9","239.77","227.58","153.85","168.99","148.32",NA,"255.18",NA,NA,"250",NA,"139.59",NA,NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,"175.85","234.33",NA,"437.5","118.5","128.22","150","120",NA,NA,NA,"247.06","91.63",NA,"195.76",NA,"168.46","83.12",NA,"170.4",NA,NA,NA,NA,"240.8",NA,NA,"150.9","211.67","145.11","280.24","250.23","145.63",NA,NA,"145.1",NA,NA,"147.06","252.63","234.42",NA
"148","2010-10-26","2010","10","26","176.19",NA,"202.19","212.05","195.17",NA,NA,"206.09","173.34","233.31",NA,NA,"151.25","233.75","260.21","400.06",NA,NA,NA,"139.73",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"142.05","175.86","223.38",NA,"411.76","120.18","127.66","144.52","125",NA,NA,"150.5","83.45","94.69",NA,"194.72",NA,"168.63","83.45",NA,NA,"197.05","243.17",NA,NA,"240.3",NA,"189.1","180.45",NA,NA,"280.24","250.23",NA,NA,NA,NA,NA,NA,NA,NA,"240.45",NA
"149","2010-11-02","2010","11","02","172.62",NA,"202.19","206.22","206.67",NA,NA,"208.02","173",NA,NA,NA,NA,"233.6","260.33",NA,NA,"206.33",NA,"129.37",NA,"150",NA,NA,"97.22","156.8",NA,NA,NA,NA,NA,"175.86","234.22",NA,"411.26","122.3","129.74","148.12",NA,NA,NA,"155","153.61",NA,"217.68","194.82",NA,"158.74","85.03",NA,"166.99","185.3","244.88","170.18","227.44",NA,"160",NA,"180.4",NA,NA,NA,NA,"166.57",NA,NA,"149.19",NA,NA,NA,NA,"259.21",NA
"150","2010-11-09","2010","11","09","169.29",NA,"202.31","188.88","203.33","194.81",NA,"211.1",NA,NA,NA,"166.16",NA,"233.65","260.65",NA,NA,"206.32",NA,"140",NA,"250",NA,"92.5","98.88",NA,NA,NA,NA,NA,NA,"175.86","237.36",NA,"350",NA,"130.77",NA,NA,NA,"145.13",NA,"156.94",NA,"218.4","190.4",NA,"158.82","85.2",NA,"166.99","195.51","243.96","174.19","214.34",NA,"160","25.56","180.48",NA,NA,"115.12","252.36",NA,"150.31","225.95","143.73",NA,NA,"181.62","232.73","247.4",NA
"151","2010-11-16","2010","11","16","175",NA,"202.42","212.05","203.33",NA,NA,"211.1",NA,NA,NA,"163.16",NA,"233.65","261.77",NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175.86","238.23",NA,NA,NA,"127.39",NA,"150",NA,"145.26",NA,"160.16",NA,NA,NA,NA,NA,"85.39",NA,NA,NA,"243.96","176.83",NA,NA,"160",NA,"180.48",NA,NA,NA,"250.16",NA,NA,"195.56",NA,"203.14",NA,NA,"160",NA,NA
"152","2010-11-23","2010","11","23","182.14",NA,"201.41","225","203.09",NA,NA,"214.17",NA,NA,NA,NA,NA,"233.6","265.31",NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175.87","238.58",NA,NA,NA,"79.18",NA,"145",NA,"150.22",NA,"165.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176.89",NA,NA,"160","171.47",NA,NA,"145",NA,"250.16","165.13",NA,"200.98",NA,"208.94",NA,NA,"173.33",NA,NA
"153","2010-11-30","2010","11","30",NA,NA,"201.77","220.55",NA,"194.77",NA,"210.09","173.4",NA,NA,NA,NA,NA,"265.77",NA,NA,NA,NA,"140",NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,"175.39",NA,"384.62",NA,"130.95",NA,"150",NA,NA,"160",NA,NA,"219.35","197.48",NA,NA,NA,NA,NA,NA,"243.8",NA,NA,NA,NA,"200","180.67","204.58","160","286.06","250.14","166.67",NA,NA,NA,NA,NA,NA,"233.73",NA,NA
"154","2010-12-07","2010","12","07","172.62",NA,"203.17","250","198.19","217.77",NA,NA,NA,NA,NA,NA,NA,NA,"270.53",NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214.29",NA,NA,NA,NA,"130.82",NA,"155",NA,NA,"170","170.12",NA,"218.4","198.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180.9",NA,"160","286.06",NA,"166.67",NA,NA,NA,"205.67",NA,"187.12",NA,NA,NA
