"","date","year","month","day","MISUKU","NTHALIRE","CHITIPA","KARONGA","CHILUMBA","RUMPHI","HEWE","MZUZU","MZIMBA","EMBANGWENI","JENDA","MPAMBA","NKHATABAY","CHINTHECHE","DWANGWA","NKHOTAKOTA","MWANSAMBO","SALIMA","DOWA","NTCHISI","MALOMO","MPONELA","MADISI","BOWE","SANTHE","KASUNGU","CHAMAMA","NKHAMENYA","CHATOLOMA","MKANDA","MCHINJI","NSUNDWE","NAMBUMA","KASIYA","LILONGWE","MITUNDU","NANJIRI","NKHOMA","THETE","MTAKATAKA","CHIMBIYA","BEMBEKE TURN OFF","LIZULU","SHARPEVALEY","TSANGANO TURN OFF","NTCHEU","NTONDA","BALAKA","NTAJA","NAMWERA","MONKEY BAY","MANGOCHI","LIWONDE","JALI","MAYAKA","ZOMBA","THONDWE","CHIRADZULU","LUNZU","LIMBE","BVUMBWE","MWANZA","NENO","LUCHENZA","MIGOWI","PHALOMBE","MULOZA","CHIKWAWA","NGABU","NCHALO","BANGULA","NSANJE","CHILINGA"
"56","2009-01-20","2009","01","20","205.83","264.71","259.17","193.5",NA,"175.89","207.95","145.41","215","220",NA,"205.75","150","209.58","200","185","195.45","190","180","250","180",NA,NA,NA,"140.77","200",NA,"200","200","190.05","190","180","185","180","200",NA,"180","235.5","200","196.67","180",NA,NA,"184",NA,"250","180","200.31","164.62",NA,"188.47","202.5","242.6",NA,NA,"200",NA,NA,"183.26","222.22","200","220","220",NA,NA,"187.59",NA,"205","200","262.5","202.7","206.67",NA
"57","2009-01-27","2009","01","27",NA,"213.33","232.26","170.03","250.09","192.61","212.16","133.16","215",NA,NA,"205.75","145.33","212.82","200","185","200",NA,"180","250","180","190",NA,"190","140","200",NA,"200",NA,"191.5","190",NA,"185",NA,"220","185",NA,NA,"195",NA,"180","200",NA,NA,"230","250",NA,NA,NA,NA,NA,"202.5","242.5",NA,NA,"200.05","180","210","198.15","222.22","200","220","220","204.44",NA,"196.78","188.89","205","196.72","290","200.9","200",NA
"58","2009-02-03","2009","02","03","239.17","210.37","234.66","200.04","255.09","192.61","212.16","144.4","216","209",NA,"199.17","176.84","212.71","200","185","200","195","180","240","180","190","220","190","140.22","200",NA,NA,NA,NA,"200","180","180","155","266.67",NA,"180",NA,"195","194.54","180",NA,"240","189.05",NA,"250",NA,"200.94","180","190","203.64","202.5","242.55",NA,NA,"200.05","180",NA,"198.15",NA,"200","220","220","217.78",NA,"187.65","184.44","205","203.39","287.85","200","200",NA
"59","2009-02-10","2009","02","10","234.17","213.33","236.64","188.23","250.09","198.71","213.8","122.16","200.15","210",NA,"199.17","183.12","213.08","200","190","200","198","180","240","170","190","220","185","140","200",NA,"200",NA,NA,"200","180","185","180","252.5","180",NA,NA,"200",NA,"180","110",NA,"210","230","250",NA,"200.01","180",NA,"205","202.5","240",NA,NA,"210.05","180","210","198.15","240","200","200","220","217.78",NA,"154.31","193.33","202.5",NA,"290.89","200","206.67",NA
"60","2009-02-17","2009","02","17","234.17",NA,"236.14","203.8","256.2","198.71","224.68","137.22",NA,"206.66",NA,"187.16","215.21","213.05","200","190","200","199.6","180",NA,"185","190","220","190","140","200",NA,"200",NA,"190","200","180","190","200","216.67","180",NA,NA,"200","194.54","180",NA,"250","210.5","250","250","180","200.01","180","190","205.92","209.17","240",NA,NA,"210.07",NA,"210","198.15","118.18","200","200","215.82","211.11",NA,NA,"192.22","205","178.57",NA,"201.8","206.67",NA
"61","2009-02-24","2009","02","24",NA,"216.47","237.25","222.22","282.31","198.71","225.26","166.22","200.15","205",NA,NA,"195.3","213.45","200",NA,"190",NA,"180","226.67","176.6",NA,NA,"195","130","200",NA,"200","200",NA,NA,"180","190",NA,"250","180",NA,NA,"200","194.54","180","200","250",NA,"250",NA,NA,"200.92","180",NA,NA,"209.17","240","200",NA,"200.05",NA,"210","198.15",NA,NA,"200","215.82","211.11",NA,NA,"190.56","205","186.04","255.89","200","200",NA
"62","2009-03-03","2009","03","03","216.67",NA,"237.87","194.11",NA,"179.35","225.26","128.15",NA,NA,NA,"190.24","186.17","214.1","200","180","190",NA,"180","240",NA,NA,NA,"180","170",NA,NA,"200","200",NA,"200","180","195","170","226.67",NA,NA,NA,"200","194.54","180",NA,"250",NA,"260","250","108","206.13","180","190",NA,"210.15","240",NA,NA,"210.05","180","210","198.15",NA,"200","200",NA,NA,NA,"159.31",NA,"205",NA,"254",NA,"200",NA
"63","2009-03-10","2009","03","10","192.5",NA,NA,"72.44",NA,"179.35","220","133.7",NA,NA,NA,"190.43","210.25","214.45",NA,"180","180",NA,"180","240","176",NA,NA,"180","140",NA,NA,"200","200",NA,"200","190.2","195",NA,"235",NA,NA,NA,"195","194.54","180",NA,"240",NA,"200","250",NA,NA,"180",NA,NA,NA,"216.21",NA,NA,"210.05",NA,"42","198.15","218.18","170","220","220.15",NA,NA,NA,"172.22","205",NA,"254.53","200","200",NA
"64","2009-03-17","2009","03","17",NA,"218.04","237.25","180.23",NA,"179.35","221.57","134.18",NA,NA,NA,"190.43","190.28","215.6","200","180","180","205","180","240",NA,NA,NA,"160","140",NA,NA,NA,NA,NA,"200","190","190","185","250","180",NA,NA,"200","194.54","180",NA,"240",NA,"200",NA,NA,"205.46","180",NA,"208.66",NA,"213.33",NA,NA,"200.05",NA,"210","198.15","200.91","160","220","220.13",NA,NA,"150.28","183.16","205",NA,"254.82","200","200",NA
"65","2009-03-24","2009","03","24","184.08","218.04","248.19",NA,"287.69","187.82","224.18","156.71","200.2","240",NA,"189.83","210","215.95","200",NA,"180",NA,"180","220","170",NA,NA,"190","170",NA,NA,"200","200",NA,"200",NA,NA,NA,"226.67","180",NA,NA,"185","194.54",NA,"200",NA,"180",NA,"250",NA,"205.46",NA,NA,"210.45","210","210.52",NA,"240",NA,"180","210","198.15","200.91","160","220",NA,"191.11",NA,"167.64","163.13",NA,NA,"254.82","200","200",NA
"66","2009-03-31","2009","03","31","184.08","221.18","245.42","174.15",NA,"187.82","224.18","151.02","213","200",NA,"189.63","195.25","215.4","200","180","180",NA,"180","200","165",NA,NA,"170","140","200",NA,"200",NA,NA,"200","190","195","200","250","180","200",NA,"200","194.54","180","210","248","202.05","200","250",NA,"172.41",NA,"190","200.53","215.83","200","180",NA,"180","180","200","198.15",NA,"170","220","221.65","191.11",NA,"159.08","165.98","205","183.46","254.82",NA,"200",NA
"67","2009-04-07","2009","04","07","195","216.47","246.53","205.55",NA,"187.82","232.14","150.17","300.01","200",NA,"187.66","215.83","216.7","200","180",NA,NA,"180","200","150",NA,"220","180","120",NA,NA,"200",NA,NA,"200","180","190",NA,"226.67","180",NA,NA,"195","189.85","180","210",NA,"211.76","200","250",NA,"172.41","180",NA,"200.68","215.83","200","179.42","220","180","200","25","198.15",NA,"160","220",NA,"166.11",NA,"157.94","174.44",NA,"167.05",NA,"200","200",NA
"68","2009-04-14","2009","04","14","202.92",NA,"245.14","198.88",NA,"193.36","223.14","154.02","210","210",NA,"187.66","190.85","215.55","200","200","180",NA,"180","200","165",NA,NA,"180",NA,NA,NA,"200",NA,NA,"200","180","195","180","250","180","200",NA,"190","185.24","180","210",NA,NA,"200","250",NA,"176.88",NA,NA,"198.45","218.83","200","170.17",NA,"180","200","200","198.15","227.27","180","220",NA,NA,NA,"154.86","131.96","194.38","167.05","253.75","200","200",NA
"69","2009-04-21","2009","04","21","202.92","216.47",NA,"171.42","299.71","193.36",NA,"151.89","210","200",NA,"191.66","186.54","216.45","200","180","160","180",NA,"200","160",NA,NA,"170","100",NA,NA,NA,NA,NA,"200","180","195","180","220","180","200",NA,"190","180.19","180","210","225.5",NA,"200","250",NA,"178.26","180",NA,"191.27","218.33","240","150.69",NA,NA,"200","190","139.92","195.45","180","200","193.38",NA,NA,NA,"188.89",NA,NA,"216.42","200","200",NA
"70","2009-04-26","2009","04","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2009-05-05","2009","05","05","192.5","208.89","244.58","138.88","175.22","171.37","219.61","136.02","210","208",NA,"197.16","165.43","217.5","200","180","160","170","180",NA,"165",NA,NA,"175","120",NA,NA,NA,NA,NA,"200","180","175",NA,"210","175","200",NA,"190","150.97","160","200","230",NA,"200","250",NA,"176.22","100","185","167.41","220","192","130.38","186.03","120","180","170","139.46",NA,NA,"176.69","104.43","183.33",NA,NA,"123.33","175","155","183.33","200","200",NA
"72","2009-05-12","2009","05","12","190","211.76","243.19","125","253.98","174.83","222.22","149.18",NA,NA,NA,"189.63","168.25","217.5","200","150",NA,"150",NA,NA,"165",NA,NA,"175",NA,NA,NA,NA,NA,NA,"200","160","170",NA,"180","175","200","200","195",NA,"160",NA,NA,"146.05","180","250",NA,"176.24","100",NA,"163.92","185","160","149.84",NA,"120",NA,"40","139.46","191.11","160","176.67",NA,"188.46",NA,"114.72","120.18","175","150.48","185.42","200","186.67",NA
"73","2009-05-19","2009","05","19",NA,"211.76","243.14","131.57","234.09","174.83","222.22","137.81","210.07",NA,NA,"189.63","170.82","224.7","200","120","160",NA,"180","180","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"190","182.5","170",NA,"180",NA,"200",NA,"180","128.57","160","180","250","146.05","160","250","180","173.11","100","185","162.14","170.83","160","140.3",NA,"120",NA,NA,"129.84","168.89","160","176.67",NA,"170",NA,"121.94","123.33","175","150.48","179.17","200","173.33",NA
"74","2009-05-26","2009","05","26","147.75","208.89","227.36",NA,"265.98","174.83","221.7","122.14","210.1",NA,NA,"173.4","111.11",NA,"200",NA,"160",NA,"180","160",NA,NA,"200",NA,"120",NA,NA,NA,NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,"170.22","128.57",NA,NA,NA,"137.05",NA,NA,NA,"148.63","100","185",NA,NA,"140",NA,NA,"120",NA,"140",NA,NA,"160","176.67","105","182.12",NA,NA,NA,NA,NA,"176","153.33","146.67",NA
"75","2009-06-03","2009","06","03","145.83",NA,"229.3","111.11",NA,"175.82","209.28","140.2","210",NA,NA,"162.79","133.3",NA,"200","100","120","140","187.55",NA,"150",NA,"200","140","120",NA,NA,NA,NA,NA,"195.2","155","170","130.3","165",NA,"200","180.5","173.98","123.08",NA,"170","162.2","135","160","250",NA,NA,NA,NA,NA,"170.83","95.9",NA,NA,"120.3",NA,"140","118.67",NA,"160","172.08","105.09",NA,NA,"102.67",NA,"161.05",NA,"183.33","140","146.67",NA
"76","2009-06-10","2009","06","10","125.98",NA,"226.02","100",NA,"178.25","180.13","142.81",NA,NA,NA,"159.71","120.14","220.17","130","100","120",NA,"185.5",NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"175.8",NA,NA,NA,"150",NA,NA,NA,"175.4","113.11",NA,NA,NA,NA,NA,"250","182.43",NA,"100",NA,NA,NA,"94.6","130.38","186","120.3","140","43.33","109.68",NA,"155","172.08","108.19","166.43",NA,NA,"112.39","160.15","122.78","165","140","101.89",NA
"77","2009-06-17","2009","06","17","127.89",NA,"224.1","94.11",NA,"148.34","197.65","139.81","210.16",NA,NA,"158.83","125.87","220.35","120",NA,"120","140",NA,"160","120",NA,NA,NA,"120.66",NA,NA,NA,NA,NA,"150.15","160",NA,NA,"166.67","180","120","190.44","176.8","98.27","142.12","170",NA,"147.06",NA,"250",NA,"182.89","100","140","123.49",NA,NA,"149.84","186.03",NA,NA,"140","109.53","159.11","150","172","110.63","154.98",NA,"103.89","104.44",NA,"122.78",NA,"126.67","94.94",NA
"78","2009-06-24","2009","06","24","107.71",NA,"223.51","114.28",NA,"152.69","202.35","129.18","210.2","220",NA,"129.63","121.48","219.05","120","100",NA,NA,NA,"173","150.4",NA,NA,NA,"130.12",NA,NA,NA,NA,NA,"145.45","180","170",NA,"163.33",NA,"120","191.18","180","98.23","145.16","170",NA,"140.63","160","150",NA,"182.28","100","160.2","120.34","180","95.59","139.81",NA,"166.67","150","114.29","109.75","161.46",NA,"175","110","166.85",NA,"100.15","102.39",NA,"101.44","149.17","120","88.75",NA
"79","2009-06-30","2009","06","30","102.71","202.35","224.51","111.11",NA,"154.13","204.31","130.88","210.25","215.2",NA,"151.62","120.15","219.15","120","100",NA,NA,NA,"173","137.5",NA,NA,NA,NA,NA,NA,NA,"180",NA,"140.6","180","146.67",NA,"163.31","180","120","180.13","82.2","97.98","145","170","160.8",NA,"160","150",NA,"133.49","100",NA,"125.49","170.83","95.89","120.3","100","166.85","140","114","100",NA,"155","175","164.4","171.05",NA,"100.68","103.33","126.59",NA,"157.5","160","122.26",NA
"80","2009-07-07","2009","07","07","102.71","203.92","219.99","117.98","79.82","164.66","204.31","143.16",NA,"225",NA,"149.65","125.83","217.49","100",NA,"150","152.94",NA,"173","137.5","140.04",NA,NA,NA,NA,NA,NA,NA,NA,"135.85","180","166.67",NA,"163.09","180",NA,NA,"180",NA,"145","170",NA,"132.35","160","150",NA,"134.09","100","165","122.46","125.8","94.6","140.8","100","166.85","114.29","50","146",NA,"160","175","165.09","152.42",NA,"102.31","101.11","142.94","85","165.42","160.72","102.53",NA
"81","2009-07-14","2009","07","14","103.96","201.58","221.35","124.03","87.84","154.13","196.34","131.16","210.3",NA,NA,"106.29","115.27","216.7","140","100","150","152.94",NA,"173","135.14","141.67",NA,"135","105",NA,NA,NA,NA,NA,"130.4","185.5","159.74",NA,"176.67","180","120.48","175.16","180.5","115.71","148.64",NA,NA,"117.55","160","150.22",NA,NA,"100","150","132.4","175.5","90.91","139.48","100","120.3","140","114.29","99.53","153.76","150","150","152.12","148.16",NA,"100.54","105.27","158.82","85","157.5","160","97.36",NA
"82","2009-07-21","2009","07","21","109.38",NA,"224.52","134.44","127.3","152.4","125.66","144.07","210.3","181.8",NA,"101.82","124.57","215.87","100",NA,"150",NA,NA,"165","137.5","156.67","150",NA,"143.74",NA,NA,NA,NA,NA,NA,"186",NA,NA,"155.67","180","128.49","150.61","170.5","117.85","138.64",NA,NA,NA,"160","160.98",NA,"128.48","100","140","134.62","146.67","92.11","139.43",NA,"150.67",NA,"114.29","99.53",NA,"150","150","161.04","162.08",NA,"101.88","108.76","157.19","97.86","166.25","146.67","110.06",NA
"83","2009-07-28","2009","07","28","103.95","187.67","224.1","138.92","127.93",NA,"192.55","137.71","210.35","176.6",NA,"168.75","128.53","215.72","100","100",NA,NA,NA,NA,"122.5",NA,NA,"150","140",NA,NA,NA,NA,NA,"125.5","186.7","163.08",NA,"179.69","180","120","130.15","160",NA,NA,NA,NA,"132.35","160",NA,NA,NA,NA,"130","132.14","140","95.89","139.33","100","150.67","140",NA,"99.76",NA,NA,"150","160.14","173.02",NA,NA,"113.71","156.84","100","157.5","140","113.68",NA
"84","2009-08-04","2009","08","04","105","201.58","224.48","151.39","134.99","167.71","168.78","128.26","209.4","144.68",NA,"163.17","128.55","213.7","100","100",NA,NA,NA,"160","116.85",NA,"150.1",NA,"143.74",NA,NA,NA,NA,NA,"125.15","186.8","169.74",NA,NA,"180","120","135.5","160","121.34","135","170",NA,NA,"160","149.86","150","132.94","100",NA,NA,"170.83","97.22","140.33","100","162.7","140","137.14","109.76",NA,"150","150","160",NA,NA,"103.62","110.21","153.74","100","166.25","140","123.22",NA
"85","2009-08-11","2009","08","11","106.45","203.92","223.48","144.5","135.21","159.74","164.71","125.44","210.06",NA,NA,"166.22","120.12","214.65","100",NA,NA,NA,NA,"160","120.35","156.57",NA,NA,"135.11",NA,NA,NA,NA,NA,"120.9","200","166.67",NA,"189.56","180","123.4","133.61","160","123.61","138.2",NA,"168.2","132.35","160","149.38","135","121.07","120",NA,"135.87",NA,"98.2",NA,"100","150.69","130","114.29","109.58",NA,"155","150","160","152.46",NA,"105.98","105.16","154.16","105.56","166.25","140","110.94",NA
"86","2009-08-18","2009","08","18","109.38",NA,"223.18","42.16","108.48","169.08","149.41","127.18","210.05","222.2",NA,"167.16","132.18","214.12",NA,"100","80",NA,NA,"150",NA,NA,"149.61",NA,"144.19","130",NA,NA,NA,NA,"115.47","150.7","172.23",NA,"175.5","180","128.22","130.4","150","124.05","142.86","168.22","160","134.25","160","148.78","120","129.86",NA,NA,"134.66","148.9","101.29","120.3","100","150.69","130","137.14","109.2","139.51","150","150",NA,"158.21",NA,"106.78","114.72","148.24","107.58","157.5","140","116.82",NA
"87","2009-08-25","2009","08","25","107.92","201.58","223.04","140.6","109.92","160.96","160","128.45",NA,"219.9",NA,"171.43","120.84","213.7",NA,"100","120",NA,NA,"139.53","120.05",NA,NA,NA,"150.18",NA,NA,NA,NA,NA,"115.16","150.71",NA,NA,"195.5","180","128.49",NA,"150","120.11",NA,"170","160",NA,"160",NA,NA,"130.22","120",NA,"135.93","186.67","113.51","130.33","100","151.3","130","137.14","119.57","113.3","150","150","160.07","156.09",NA,"108.47","119.37",NA,NA,NA,NA,NA,NA
"88","2009-09-01","2009","09","01","111.69",NA,"223.13","136.15","118.42","162.08","131.79",NA,"210.06",NA,NA,"176.46","128.31","210.35","100","110","120",NA,NA,"172","127.5","173.33","130.79","155",NA,NA,NA,NA,NA,NA,NA,NA,"163.33",NA,"196.67","180",NA,"134.8","150","122.36","146.12","168.2",NA,"116.55",NA,NA,"120",NA,"120",NA,"134.92",NA,"115.51","130.33",NA,NA,NA,NA,NA,NA,"150","150","162.33",NA,NA,NA,"117.31","155.56",NA,NA,NA,NA,NA
"89","2009-09-08","2009","09","08","116.25",NA,"223.27",NA,"122.41","160.68","131.79",NA,"210.07",NA,NA,"176.27","124.48","215.75","130","110","120",NA,NA,"172","132.5",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"168.89",NA,"169.5",NA,NA,"138.65",NA,NA,"146.12",NA,NA,NA,NA,NA,"120",NA,NA,NA,NA,NA,"140.61","138.62",NA,NA,"140","55",NA,NA,"155","140",NA,"156.67",NA,"108.47",NA,NA,NA,NA,NA,NA,NA
"90","2009-09-15","2009","09","15","123.13","201.58","223.8","139.19","112.81","103.71","160",NA,"210.08",NA,NA,"177.33","136.12","215.7","130.75","110","120",NA,NA,"173","137.5","176.42","147.99","145",NA,NA,NA,NA,NA,NA,NA,NA,"165.43",NA,NA,"180","130.48","140.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","120","134.16","196.23",NA,"138.62",NA,"150",NA,"140","119.85",NA,"155","145","165.18","157.78",NA,"110.87","118.64","155.08",NA,NA,NA,NA,NA
"91","2009-09-22","2009","09","22","122.92","197.67","224.8","142.2","117.8","165.44","161.57",NA,"210.08",NA,NA,"178.93","96.47","215.65","130.64","120","144.44",NA,NA,"173","172.5","173.3","145.16","155",NA,NA,NA,NA,NA,NA,"116.8",NA,"158.49",NA,"179.56","180","132.14","141.72",NA,NA,NA,NA,"162.24",NA,NA,NA,NA,NA,NA,"120","136.74","196.23","132.43",NA,"100","151.3",NA,"140","129.7","120.17","155","145","165.15","155.56",NA,NA,"122.67","153.86",NA,NA,NA,NA,NA
"92","2009-09-29","2009","09","29","123.33",NA,"224.88",NA,"121.7","165.53",NA,NA,NA,NA,NA,"181.61",NA,"215.65","140.15","120","144.44",NA,NA,"165","132.5","175.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"146.5","152.17","175",NA,"180","141.48","145.5","160",NA,"145",NA,NA,NA,NA,NA,NA,NA,"120.53",NA,"133.16","213.33","136.11",NA,NA,NA,NA,"140","129.93",NA,"155","145","169.44","162.39",NA,NA,"106.67","152.97",NA,NA,NA,NA,NA
"93","2009-10-06","2009","10","06",NA,"225.8","225.8","122.41","123.4","174.58","213.73",NA,NA,NA,NA,NA,"129.52","215.55","140.17","120","144.44",NA,NA,"168","134.6","173.33",NA,"160","128.48","150",NA,NA,"150","165.22",NA,"147","156.67","187","166.67","180","141.5","114.33",NA,NA,"146.22",NA,NA,"120.28",NA,"179.56",NA,NA,NA,NA,"142.99",NA,"128.94",NA,NA,"150.67",NA,NA,NA,"50","155","165","170.13","154.28",NA,"112.64","123.18",NA,NA,"180",NA,"134.77",NA
"94","2009-10-13","2009","10","13","131.88",NA,"225.84","135.63","125.51","170.65","213.73","124.15","209.79","219.2",NA,NA,"110.59","215.5","140.19","130","164.67","140",NA,"168","137.5","175.84",NA,"160","130.32",NA,NA,NA,NA,NA,"120.35","147.2","163.15","154.22","181.36","180","142.42","145.5",NA,"144.64","146.22",NA,NA,"120.28","170","179.74",NA,NA,NA,NA,"144.51","213.33",NA,NA,"100","150.67","140","55.55",NA,"127.04","155","165","180.17","153.36","133","118.76","127.47","152.7",NA,"180",NA,"135.3",NA
"95","2009-10-20","2009","10","20","128.33",NA,"225.12","166.75","124.98","170.5","214.51","126.81","210.65",NA,NA,NA,"124.47","215.65","140.27","130","164.67","145",NA,"167.89","136.5","176.42",NA,"150","140.18",NA,NA,NA,"150","171.5","120.4","147.3","167.94","190","182.5","180","142.51","149.81","160","129.15","149.22","150",NA,"135.4","170","178.98",NA,NA,"121.47",NA,"146.34",NA,"132.43",NA,"100","150.59",NA,NA,"129.75","127.04","155","165","182.24","154.99","95","120.87","122.32","165",NA,"190","156.67","108",NA
"96","2009-10-27","2009","10","27","130",NA,"224.9","165.8","123.91","163.88","215.82","116.8",NA,"198.7",NA,"192.83","121.54","215.55","140.23","120","164.67",NA,NA,"165.55","131.12","175.87",NA,"140","130.64","150",NA,NA,"150",NA,"120.4","147.31","168.34","180","168.82","180","150.21","149.26","160",NA,"150","150",NA,"125",NA,"179.76",NA,NA,"121.41",NA,NA,"215.58","142.02",NA,"100","150.67","150","140","139.53",NA,NA,"165",NA,NA,NA,NA,"130.19","168.49",NA,"200","105.67","100",NA
"97","2009-11-03","2009","11","03","202.35","224.95","224.95","134.92","123.12","152.33","216.73","122.4",NA,"210.53",NA,"188.41","124.68","215.3","140.73","140","160","145",NA,"168.09","135.5","173.33",NA,"162.5","134.76","150",NA,"180","150","168.45","120.55","147.34","172.37","200.44","176.67","180","150.44","150.5","150",NA,"150.08",NA,"162.24","128.95",NA,"180.01",NA,NA,NA,NA,"148.66",NA,"135.82",NA,NA,NA,"150","140","139.72","50",NA,"170","180","156.78",NA,"120.89","132.25",NA,"169.43","190","160","112.94",NA
"98","2009-11-10","2009","11","10","128.33","197.67","223.95","138.88","127.37","161.32","216.73","118.15",NA,"208.21",NA,"183.59","129.68","115.2","140.68","130","205.88",NA,NA,"168.09","134.1","176.42",NA,"155","134.72",NA,NA,"180","150","170.51","120.6",NA,"175.34","193.62",NA,NA,"180.44","146.28","150","148.45","150.08",NA,NA,"120.28",NA,"180.24",NA,NA,NA,NA,"147.23","216.45","138.82",NA,NA,NA,"140","65","139.69","147.64","150","170","180.55","158.99","109.14","119.64","135.11","156.53","177.49",NA,"160","115.13",NA
"99","2009-11-17","2009","11","17","132.06","203.92","224.95","140.34","111.61","164.19","208.63","122.54",NA,"210.25",NA,"180.97","134.87",NA,"140.75","110","205.88","145",NA,NA,"137.5","174.6",NA,"165","135.22",NA,NA,"180",NA,NA,"120.75",NA,"174.48",NA,"184.24","180","150.24","145.5",NA,"151.09","150.22",NA,NA,"130.4","175","180.08",NA,NA,NA,NA,"145.56","218","137.87","138.19","110","167.3","150","145","139.72","147.64","155.4","170","180.22","149","100","118.64","129.8","155.27","177.49","200","160","120.77",NA
"100","2009-11-24","2009","11","24","132.08","201","224.98","143.67","112.78","165.96",NA,"131.17",NA,NA,NA,"182.81","143.38","214.85","150.31","140","203.92","148",NA,"174.63","137.5","175.87",NA,"162.5","134.72",NA,NA,"180",NA,"172.53","120.8","185.5","172.24",NA,"182.22","180","150.45","148.5","162","105.84","150.12","168.22","160","131.32","160","179.64",NA,NA,"121.34",NA,"148.23","220","142.18","136.42","110","167.39","150","145","139.88",NA,"155.33","170","180","148.36","100","120.89","131.62",NA,"180.63","210","159.3","118.45",NA
"101","2009-12-01","2009","12","01","192.94","225.07","225.07","142.85","117.48","161.86","218.82","133.82",NA,"220",NA,"178.49","148.36","214.75","140",NA,"202.94","150",NA,"180","137.5","176.42","190.61","167.5","150.44","143.5",NA,"180","160",NA,"130","185.52","188.89","190","178.59","180","150.51","152.18","162","153.26","148.86","150",NA,"135.4","160","178.64","91.05",NA,NA,NA,"147.21","220","142.19","135.18","100","166.39","150","145","140.26","52.74","155.43","170","180.03","152.21",NA,"120.97","139.19",NA,"170.46","200","157.89","127.74",NA
"102","2009-12-08","2009","12","08","141.04","185.01","225.25","156.84","119.37","161.9","218.82","131.15",NA,"225.5",NA,"177.61","152.35",NA,"140","140","208.82","148",NA,"180","137.5","183.33","100","170","150.44","140.96",NA,NA,NA,NA,"130","185.5","184.56","140.05",NA,NA,"150.52","146.5","170","154.29","148.86","150","160","140","160","179.04",NA,NA,NA,NA,"151.48","214.44","146.26","140.19","100","166.39","150",NA,"140.32",NA,NA,"180","180.14",NA,NA,"118.64","139.48",NA,NA,"200",NA,"125.42",NA
"103","2009-12-13","2009","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-12-20","2009","12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-12-27","2009","12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2010-01-05","2010","01","05","203.93","225.5","225.5","193.61","106.24","165.91","211.81","229.44",NA,"222.1",NA,"178.19","157.18","213.76","150.27",NA,"187.5","145.15",NA,"181.69","137.5","175.87",NA,"160","130.39",NA,NA,"160",NA,"176.33","145.15","185.7","192.14",NA,NA,"180","150.21",NA,"172.8","159.11","150","150",NA,"120.28","160","175.4","125",NA,"118.72",NA,NA,"220.64","138.03","135.16",NA,"134.66",NA,NA,"140.48","56.28","150.43","175","180.34","143.33",NA,"119.67","125.16",NA,"133.79",NA,"158.59","126.36",NA
"107","2010-01-12","2010","01","12","172.5",NA,NA,"179.54","112.19",NA,"211.81","129.88",NA,"215.6",NA,"176.19",NA,"213.55","150.27","140",NA,NA,NA,"181.69","136.5",NA,NA,"160","135.22",NA,NA,NA,NA,NA,"145","185.72","188.89",NA,"156.67","185","150.41","160.98",NA,NA,"150",NA,NA,"125.13","160",NA,NA,NA,NA,NA,NA,NA,"142.02","139.76","100","134.66","166.67",NA,"140.43",NA,NA,NA,"180.31",NA,NA,"122.76","137.19",NA,NA,NA,"150","123.97",NA
