"TZ2009L101","TZ2009L102","TZ2009L103","TZ2009L104","TZ2009L105","TZ2009L106","TZ2009L107","TZ2009L108","TZ2009L109","TZ2009L110","TZ2009L111","TZ2009L112","TZ2009L113","TZ2009L114","TZ2009L115","TZ2009L116","TZ2009L117","TZ2009L118","TZ2009L119","TZ2009L120","TZ2009L121","TZ2009L122","TZ2009L123","TZ2009L124","TZ2009L125","TZ2009L126","TZ2009L127","TZ2009L128","TZ2009L129","TZ2009L130","TZ2009L131","TZ2009L132","TZ2009L133","TZ2009L134","TZ2009L135","TZ2009L136","TZ2009L137","TZ2009L138","TZ2009L139","TZ2009L140","TZ2009L141","TZ2009L142","TZ2009L143","TZ2009L144","TZ2009L145","TZ2009L146","TZ2009L147","TZ2009L148","TZ2009L149","TZ2009L150","TZ2009L151","TZ2009L152","TZ2009L153","TZ2009L154","TZ2009L155","TZ2009L156","TZ2009L157","TZ2009L158","TZ2009L159","TZ2009L160","TZ2009L161","TZ2009L162","TZ2009L163","TZ2009L164","TZ2009L165","TZ2009L166","TZ2009L167","TZ2009L168","TZ2009L169","TZ2009L170","TZ2009L171","TZ2009L172","TZ2009L173","TZ2009L174","TZ2009L175","TZ2009L176","TZ2009L177","TZ2009L178","TZ2009L198","TZ2009L199"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32128149668,6.75538779485498,6.65714265871565,2.93055933842652,8.02524159069078,8.52163135995264,0,6.43575928102434,16.9261091290883,15.264701802586,7.09640847975713,15.7270260807163,8.6271991278709,11.7209904477841,14.719067273147,19.1843317384759,2.09936428789607,16.7652772311386,16.7652479562954,19.3538542741836,0,11.9149308089414,0,0,19.2104428299489,3.67529477505844,0,0,2.7129318639966,0,13.3372729986343,14.6520091147275,9.42721244395918,16.6311761036762,18.6523884867502,0.862259428051404,4.19775539672129,5.14621182277967,13.683121435799,8.73666447346105,12.5973143973274,13.8827591777276,9.81822333335051,10.1894226965798,5.85136977774471,6.38787234130311,12.3842331941492,9.42998328252169,9.19871833946159,22.4047510935677,5.21291130438984,16.3830386260802,22.9712971707898,15.7106379880861,17.8433728227876,20.851207876334,14.3043140917506,16.5715853609152,15.9222309272347,9.66008997160771,7.59657290874968,14.1827460266976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34925489862579,0,0,6.56902558603276,0,4.61672418182444,0,2.8644901309901,0,0,2.63584251159292,0,0,0.645918055720719,0,0,0,0.805616400665133,0,2.11617595890167,11.1087780479069,0.275406407340874,16.9100325815265,2.58101734314201,0,0,12.7167616775063,0,0,0,0,0,1.27090743149588,0,0,3.99442006741754,4.46411327048928,0,0,0,0,4.93936340921826,14.9612768718949,13.4894182355061,14.2794995676976,12.8674969057165,12.5512060236687,7.46829373241817,11.4540532243137,5.78648821320169,12.8567088257681,14.2462354506653,10.3385446386387,10.0753441832555,11.2686229336592,0,8.10898660979451,9.67471678497163,4.54665011593686,2.30961796258862,0,0.0937791360770031,5.62788832850848,0
0,0,0,0,0,0,0,0,0,0.897976087303383,0,1.93966290897898,0,0,0,0,0,0,0,6.35897743593526,0,0,0,0,0,5.9695736264941,0,0,5.29480209795582,0,1.77299456255277,0,0,1.48115903748554,0,1.85630035079483,0,6.36441311749305,0,0,0,0,4.92362282261292,0,2.52170277182851,0,0,0.526322512504662,3.41681812661739,0,0,0,3.59111647194247,0,0,0,4.70683530991488,0,8.40411701111858,7.43510585867105,7.24903245259263,6.64614076362658,3.81720291474708,0,5.17033894714601,0.0971690606080955,6.29905886973499,2.8816819239993,9.6973362810067,6.08427829783422,4.26390918708672,0,0,0,0,9.54099117523374,3.65960939911577,0.0771506523430426,4.97064288492259,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26707370311633,0,0,5.22910043336923,4.99054817762143,0,0,0,4.57665818739889,4.21608767760423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129255546884715,13.7247381677995,10.3113660888436,0,0,8.21423901521904,0,0.0179140116330966,7.94080992574152,8.1205016766803,13.315528580821,5.41266357358876,12.6098594228958,9.50121491397494,0,19.7051024014243,11.7184385895304,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24755254964471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16408213517314,0,0,0,0.845553989209358,0,0,0,0,0,0.229935221842806,0,0.0163371492499631,7.27698822584415,0.937759706723866,13.3718842355968,19.4061043140795,10.2444263928057,0,0,0,0,0,12.72553656521,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610490220814508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21312205449505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03110376846402,0,0,0.256501041626108,0,6.98283677809852,0,3.66116264337631,0.697568583496767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78059401055677,0,0,0,0,0,0,0,0,0,0,0,10.4804633408411,8.07649755266291,9.22782340575939,10.8688215917314,3.69186353578661,7.33409387079755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.6289900787336,0,8.89894750494338,15.5309862339053,0.278821486414695,0,0,0,0,0,0,0,0,0,0,0,0,5.58998364172574,0,3.16655771801646,0,0,0,0,0,0,0,0,0.649908675670888,0,7.0509464905941,6.39904772611959,2.85301567016908,3.72841147684609,12.3389218890004,9.38381284260885,0,0,13.2831479119354,0,7.59713441282071,5.24394665410314,7.32708952555577,15.3163394550551,11.4899537642736,0,10.8091329271252,0,23.2830014549706,15.090431537102,10.21669213102,13.7083345926326,0,0,0.178318287164785,0,4.9215340740712,6.51378449557367,0,0,0,0,0,0,5.11202671418808,4.79329788748173,7.66078710665314,5.48790075450827,5.5091618605682,0,0,0,0,2.95734299737628,0,0,0,6.61434651934738
0,0,0,20.364446111451,0,0,0,18.1689952601695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04316354801424,3.03058567852369,0.978704287173679,6.89797018726149,2.21719293186006,0,14.1356146816853,7.30276275590217,0.432638943985629,4.72717961510143,24.3300397245505,19.4160795432868,0,0,13.0444402515044,12.5232369139015,0,11.317292446484,14.4144879337693,11.1127946004718,13.5655953772695,0.727968345628189,10.9050440579655,0,0,7.76497650884087,1.74267675791029,0,0,0,8.39084095616218,11.1505333359387,12.5325115881344,12.342042456447,0.0125170945820761,6.15294723853755,0,0.259583666883931,0,0.0639094533335645,8.51776695076977,6.05926704889121,11.7864576250461,6.68827266592101,0,0.801565071603547,0,0,0,10.0027143119132,0,4.35704564508648,2.8925728069907,3.15676488378167
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12995918270481,0,4.44207657870626,0,0,0,0,14.9541913668741,5.22406299389643,0,10.6353073028603,0,0,0,0,0.650739859822376,0,0,0,5.06054544151677,0,0,0,0,0,0,0,0,0,6.56533820048538,0,5.8257553605731,0,1.41172708088043,0,0,0,5.31625614518088,0.216434062735494,6.86791092601958,6.80571433094357,7.79657051788887,11.2257263107702,4.21058785619625,9.38240127843523,8.56183142615373,6.14021808851098,8.81575469576827,0.531187117092309,2.18881958131883,3.01140645893914,0,0,8.91830910595455,0,0,0,1.39612432367737,4.55611824556923,4.39981375771894,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73194524804622,0,0,0,1.23582894702291,9.98034954969671,1.56580844233512,0,0,3.08997646942207,7.29853753880116,0,1.21668682993978,3.85802777977088,3.40991880759915,2.35320087933658,0,8.29299177625884,5.51261037712561,0,0,7.29341591271918,0,0,1.92472788505352,0,0,4.98877430088733,0,14.6625225824155,10.1869373883914,12.4232518959536,0,0,0,5.23602106041308,4.4659044938921,1.33652663706732,0,4.359667269678,5.16239743385393,5.43032976502225,0,4.11597662738198,6.8838012053221,5.470605677334,10.7671188230199,7.79624152339625,7.99106971590012,9.77447680017225,6.65902043540159,9.41626836085988,8.97824510410738,7.08427559027146,0,3.61702742802038,0.623606375156212,5.2578769386533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22485343075487,0,0,0,0,0,0,0,0,1.17833179207397,0,0,0.794174994587334,2.94436794926482,0,9.02195313166675,8.37823700042073,0,6.60933423458734,3.14438127867814,0,2.0462535468952,3.09535053864071,13.2882435163697,0,8.26509657774212,0,0,0,4.62586188791854,2.45293684354074,0,3.39703061775127,0,0,4.41053073185299,5.32697037896083,7.95453913211643,5.04567128987036,5.61009018938319,5.30536685605688,5.72859743990907,4.23338898123185,0.139752773936212,5.33431793178386,1.50889926029693,6.15553083426853,3.96656664300457,5.15763568198781,0,3.70566267194076,7.24525598977201,4.87165448067905,5.53905928744779,0,5.77299800982744,6.57163283933898,0,0.963221799966695
0,0,0,0,0,0,0,0,0,0,0,7.56979205425264,0,1.79584340398679,12.0059040836294,11.7190861297671,10.4268570210033,13.1107211060811,16.2946859519502,8.56372114622302,10.5531909966953,7.70343513329161,8.02776585498496,6.69659444981042,12.8047357794227,0.983193627371834,0,3.69268870458789,1.33986222991261,3.42393800043871,8.47711950670002,9.51677487657129,6.38856287539133,0.991719749950968,11.2456063863959,11.5381433162561,10.5572872882292,0,5.2703694984419,9.72783524701403,5.20380201482643,8.59270414103769,16.5591701004683,6.85056154621918,8.18458495770636,2.17449731494109,15.3767606647921,8.73569160062491,0,0,8.22046498055472,0.0890299953315854,0,0,9.40503854277265,7.94257387867373,8.38027765526443,11.3557932017197,17.2155207694796,18.26016154868,17.1519793482975,11.388527578515,11.895408782919,14.5828721167004,8.60448396811128,10.9268521241228,5.27076145692795,0,3.55858034981465,3.7112666255952,14.9408757126369,3.7333169605588,15.5903479283156,10.6494054587494,10.5590950822461,0.0472083234412328,11.7253275463233,13.6099959091897,4.13639534956774,9.12850960641212
10.4867626879755,10.0856933342931,0,9.39541905575589,8.79297558036641,0,0,14.1985461752465,0,15.2210942634261,16.2540791385136,10.0312675863046,11.772887046227,12.4140115006864,17.7725705952174,26.1696473218896,15.7246980749341,11.2438175444235,5.88128135767903,7.85490212554029,13.4661074544535,6.9558146340596,7.88672446808096,8.27539348857917,15.9390555106913,3.50073139328777,0,0,4.61918134229781,0,3.23362660127343,0,0,0,4.4127720658061,0,5.71522294804816,0,5.03403783077241,9.1816866318843,13.672635480639,25.2426416259979,25.5753102261229,17.0213329934717,14.1963316008832,12.9500996289903,11.9126915311209,30.3950662810533,5.43746065712535,8.39575825439477,13.5229940250948,8.01513896845917,9.92187962782524,10.7238124184357,13.7589821451856,19.0817659739079,0,0.20927879048304,6.78882661654539,3.91375858235412,0.561912288560379,0.610424512134297,4.65926165814983,4.44127345526428,0.673543163835685,6.37241480434719,7.56292387131161,9.95861199942089,5.12257459606501,8.86188047657472,18.9174054669305,7.83656842052446,4.70345096832955,12.2289625914486,8.29082521973367,6.59117935113474,5.13925910067277,0,0,6.24810018399863
8.94962846869059,7.92851465681242,1.5111271280306,7.97256188764078,11.0730166710043,6.74022126703944,0,5.36380998790887,14.2294731457841,3.5030879217224,8.37184325402298,9.8842060462262,3.4544993802382,4.18665613126366,8.10940209502091,8.02702508480663,6.19439981434841,5.52070374633214,0,8.98027866795416,0.663257080260028,4.51985812155511,7.26384239060771,9.83052750337443,6.95618097653552,0.61390690965519,12.2318501873329,7.17435747103474,3.46157452526848,10.0247905578805,5.76184867410462,0,2.50179160338232,7.71584266682291,5.49315216285412,7.28445342607286,5.33386387102664,9.77451692142874,0,3.81715917632654,6.67486264051604,1.79351075291216,7.94625028466244,0,4.26999454940805,14.6415806085876,4.32639687986326,0,15.7696460235291,23.0408319936729,27.1115634335025,13.7835499310817,21.0713523057643,19.2443499772955,6.26180313717497,3.50824357102584,9.32749469434026,8.72157324592097,14.5380697704512,14.09152543918,6.5885077341512,10.0328909694419,5.33210097871543,10.6841243444661,10.6716517610193,8.03527579063679,9.74543504610952,6.65480359258775,9.07274124827956,6.9320141436675,6.82676328780908,3.78201963654808,5.54405632838989,5.21832880674477,5.8688296213388,9.52809665529972,7.78297397110338,12.3590185519807,4.9524947089893,6.49163249254801
0,6.39231211561261,0,2.71214731787799,10.3069129827935,0.0271260693067999,0,5.80636895558475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21883178230913,7.43362337113812,4.85975697132075,0,3.6843580562268,0,0,3.67542143241561,2.90785616090073,0,0,5.54748539512151,0,6.88139603966066,0.176258361833087,4.83699882526983,0,0,0,0,0.845921452177744,0,0,7.6614463512267,16.1775831772015,10.3951710098911,9.56573752971272,15.4101050026161,10.9996394641057,0,0,8.16243417980969,8.43625679112262,4.15699313395398,9.3646289748433,11.6775471538738,5.89586108877246,3.5095525305362,5.18614141535213,6.63239338142089,7.75218433179381,0,9.11749733222585,0,4.10790013866123,4.22727873542019,4.00504922409337,0,0,4.87905017830369,7.48341654729711,4.77710595593812,5.75225496832926,5.14272508961141,2.36001261251061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3100023470414,4.56460035293572,0,4.53164137054598,0,0,0,0,0,0,0,0,0,0,0.897392520869379,0,0,0,2.09078905193538,0.447662814796003,0.432212963711048,0,5.88352400979071,0,0,0.776485916472986,7.0537180315589,0,0,0,0,0,1.1267539073608,0,0,3.18068724887577,0,0.109324068860132,0,7.96489837861485e-05,0,1.86807290112863,0,0,0,0,3.18186835411944,0,0.558425287523747,0,0,0,0,0
0,0,4.99751309902312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37111462667963,0,0,1.31920886904987,0,0,0,0,1.87699548360938,2.7866854217205,2.40070103356919,0,5.01665339106981,0.064328426030244,5.51361472998394,6.31468759172098,6.69833817577786,3.02443391070666,0,0,0,0,3.84635097478116,5.81407949883342,5.11099113254192,4.40270724385577,0.0575997738300654,3.57381029546374,3.00815459068264,6.10732418184643,5.96950738870217,1.77957598572001,4.09189386214869,3.30836402679314,3.36352021008677,0,5.3669726666193,3.8700614315341,1.98786016764388,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80826691505944,0,0,0,0,0,0,0,0,0,0,0,0,4.25946654982876,0,0,0,17.7206988944555,5.87829073366345,0,4.01956100495164,2.11428830800702,2.50327541619482,8.37186534231956,2.41975208620616,4.23179214562581,1.36631107955437,2.58580831954906,0,1.18909635583712,0,3.03155911368636,4.22842331218926,0,2.73914256053894,0,0,9.11296122674236,7.27504441854847,6.94990544552399,9.20894302674901,5.9724067560526,4.94946107692031,4.37177379813558,5.5967799599178,5.13839187358235,4.72486012658127,5.81778835348816,2.93518349791752,6.14530070233604,3.93675950014117,8.1675758662995,3.08752313413863,2.48942269929504,4.56070311914099,4.2152273158547,0,3.62506465256598,8.93599465676775,0,3.75192310096212
0,0,0,0,0,0,0,2.67201716768423,1.18674300023575,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56314712788147,0,0,3.61970188032142,2.56166299391959,3.24169169772842,6.86871681756674,0,0.733184719284433,4.60105780401771,12.5591644373461,11.2447448020303,0,3.79096497142376,10.3484791877632,12.1765650260354,1.76647198165392,4.00581516018926,4.58362017518314,1.32981461159152,0,4.7123157357268,11.0088450412644,0,8.1079735320973,0,0,0,14.8982215910841,6.64886133253889,0,0,0,0,9.4231591822795,10.214733132194,12.5697966218631,11.3858478952603,9.3471919297229,11.6502064091324,6.71387779009035,8.57041946611997,10.6796200020331,12.2285090775286,22.3665524297926,8.16859426444755,25.9266468411259,14.1425392839489,0.0909310128936961,9.41130316742413,17.5578870305334,6.65529483599934,6.47659942437799,0,8.6906533623542,11.7286272204542,2.51726760350441,8.98602577904385
11.8991186850395,9.76409417183419,5.07514450168919,12.6389439016926,14.5704115197835,6.91935152141221,0,11.9980305318077,0,0,0,11.5947876801328,0,0,17.9926623877342,0,14.9838054941815,10.1041250343086,9.97917835181187,13.1679274967729,10.6240689073626,9.68466497076962,14.9922237674168,11.958414424465,8.39708870677755,7.31479825242564,21.5360558838586,18.2300634650669,8.99164650464674,16.9295344527794,8.81683137249252,21.5338741702953,13.4624645615986,15.1951203744878,6.37862961212401,17.0375669340641,4.18552486282941,7.48174564725681,9.43899907800161,14.4478378662481,9.70085262117208,15.6322768279712,16.5433659512044,13.7445840844582,12.0837448693436,14.1499251433617,8.71888696944894,22.3138426024891,0,0,17.111548619771,0,0,8.73821054505615,11.073127034212,15.5819043423112,3.88491780133965,5.86764964742144,1.20162438869828,6.57153985549114,4.63910800994218,5.6874921692385,11.0581976998532,6.51930421434322,5.91904833109137,6.73338656718019,7.07772837692802,16.2998085592654,13.5191159610901,12.6851209982792,18.2802792282736,14.789884409654,4.77383075420985,14.1362672729733,10.8632958202299,0,7.8535086583467,1.34952504500969,8.13236674187773,9.32735507453664
0,9.79485098894882,14.9057747147717,0,7.41889116274406,7.04119105537108,0,0,0,0,0,0,0,0,9.12471757786532,0,0,0,0,8.06776136904328,0,7.12916178192843,0,9.30770578809546,9.72976284850416,0,0,0,0,0,5.94037513483955,0,0,3.90663081094791,6.83347111093061,5.97462732692752,5.09213452094949,0,0,0,0,0,0,0,0,0,5.52551891179174,0,0,0,3.19665361290654,0,0,0,0,0,10.7641299274867,12.0053080307377,6.22565347508894,4.97380742842643,13.1154718922709,5.86483824691679,7.06851635886544,7.51698615529362,8.23928662997788,8.485437889409,7.86265715305608,0,8.69704559123382,2.65611420481573,0,0,12.7776746644704,4.00056609925335,4.11512094491671,0,7.67936052501685,9.7223949780626,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2991184840454,12.4276534208063,0,20.807703753069,1.19987534066153,20.9618642395929,0,25.7228309604159,0,18.2901339747485,15.1565396911055,6.36256474946719,3.82056610036586,0,12.2179072489621,0,11.8179791417683,5.54738412092791,27.5620710012204,29.523297562738,15.3278642836813,30.0002122287244,20.091157772512,39.1118768089447,3.78701328811367,0,0,0,0,0,0,0,0,0,2.71427202341152,0,1.43529383790501,0,0,0,0,0,14.5411679075116,11.8239418103422,16.4920174177326,12.9898870101026,8.88871480529681,8.10067496074113,4.22355041901978,8.51981802934496,0.431924381337326,0.235970072488181,12.9387201849915,3.17711318297047,12.5710884454187,1.63376895489628,0,0,6.30762280813627,0.0220971681032464,0,2.60311871274986,16.5427224281565,11.7686792474209,4.44336071710474,0.710556834747999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6665994658599,14.0030769748682,25.4629560768555,10.6047873114508,41.9714250774794,4.21775618036135,6.0211626556763,7.44151114710726,3.58657789209795,6.76876657577983,6.83340648809434,9.22152707635405,0,7.94343782404677,10.5392726949718,9.5349679718162,8.3289022322177,11.8880152889495,3.9853023902759,6.79367226491692,4.79012157401019,0,0,8.08734826453031,0,0,0,0,0,3.65086570598592,0,0,3.86008960808192,13.5827649944257,0,8.09345542280074,10.077657131098,14.6864432025491,11.6866801891178,24.7981963500332,25.7895709519527,16.3816805488489,14.6529208265235,5.45112733211673,7.60146941151644,11.5654994386305,6.57877810018575,10.1355684234603,17.3190172148523,10.0363287098694,19.5806220854217,18.8607179678458,3.21161408875805,13.5091980624212,11.945420500436,6.91202254614302,2.24562793149304,16.8936330360511,10.2873725912841,6.81070291947538,7.27629227897252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9815557911928,0,0,7.87576974311492,0,0,11.9026915941091,9.65130629167627,3.06368955606006,10.3157039157839,0,0,16.2667064336206,0,0,0,15.4376958556212,9.9898073896278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8039854133252,10.0158383195108,6.87328794095633,4.6345802602834,16.2460048721687,0.323243354171893,9.34696138648873,11.6301232223048,10.6272961753114,9.29797562368769,10.9127842657058,15.6511491369651,12.169841253698,12.9967166006931,1.69440615969653,0,13.9060058399043,0,0,32.6925181479472,7.93007316444136,10.9086795664286,2.2326006454328,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6647067248853,0,0,0.177443580471941,0,0,0,0,0,0,0,0,11.0535056809603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5870730393785,2.18956798968203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03855566970802,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45535215781486,0,0,0,0,0,0,0,0,0,9.22771313526015,0,0,0,0,0,0,0,0,18.3786868657053,0,0,0,0,0,0,0,15.4320119129854,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02292340441125,0,11.6109265914173,0,6.05827037498017,2.97931579558804,0,0,25.2443520382966,0,0,0,21.0174082908517,0,0,0,0,0,10.0415942523146,0,0,0,0,0,0,0.267148205254476,0,0,6.42998320264311,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.77581446549639,0,0,0,9.88827893688817,3.03234360478139,12.002070949096,3.83999917608913,10.1399296210329,0,0,0,0,0,0,0,0,0,2.55678335505087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33928250674275,0,13.4337485289258,1.54421776124656,7.81155208116549,12.730320256276,6.28955759460955,0,29.9784519748613,0,0,9.20646733699275,31.4324036906997,0,0,0,0,0.000784410882608232,0,1.91497358525684,12.5351562036547,12.3838980184767,9.43531664625857,0,5.905547547668,5.49479823664167,0,8.25034991120973,12.6296057924565,16.5682921282292,0,0,10.7708793245415,0,0,0,0,0.54731380889728,0,0
0,0,0,0,0,0,0,0,0,0,1.20644250236098,2.55526041105005,0,0,4.19989395385215,0.773554317061588,0,0,0,4.45308694008472,0,5.30908865523122,0,0,5.51589348365092,0,0,0,0,0,0,0,5.79302804636537,5.9091482361151,2.84299393486515,3.34214352806393,7.89310028090932,14.6213842168223,0,0,0,0,0,0,0,0,0,4.23034097540454,1.77674770928273,0,0,0,3.79263313735797,0,0,0,0,0.0161032444254291,13.0214126228089,8.76435093954802,7.69308932990599,0.446928054352986,0.399339309108019,0,0.00228599943680229,0,6.15899472669651,5.73198408106617,0,5.1602747168992,0,4.64422446374868,7.00559087548168,0,0.463747595032247,0,7.94980601940413,0.924640603806158,0,0
9.25310909774034,5.14533649224337,18.4811042394698,6.4461019512367,14.7793618000397,12.4325388846079,0,4.02136630584704,2.9176489929863,19.8944878861028,1.12064020397216,0,0,0,7.44170868765584,5.50195510162163,9.35410049956304,7.4149426579609,11.2012256762251,9.88772049816442,4.44790625517934,9.56579072223036,12.0451776342211,8.46292903782492,10.3120710261949,6.06865332871957,15.0805938332967,6.20824260403142,6.96973758107371,6.80101921880659,8.98780919908826,9.77448748468219,3.80868817101629,10.392468001027,9.25753154555958,9.62234666664953,13.024890954373,12.4261501074446,13.2780739613931,6.80700906417612,2.59624372230282,12.1998406404242,12.4005762583288,8.25984258812531,5.04319936088401,0,12.4196991348241,10.6176393574364,9.24817035168642,4.31085068635815,0,17.7508958005558,7.50999624445409,0,7.01267680565507,9.64202043489473,14.9358510385588,15.9899851955742,12.2658380952618,15.7629668017192,12.2667057756059,8.55876177339368,6.34806317395272,8.2669783429575,6.83078025138799,8.71738369847057,14.2156546843752,10.3498951763677,11.522186957504,7.33589993245249,6.2568419140862,5.43469737557828,6.14461001282973,0.177252755817124,5.06047066440772,13.29918332086,14.9626824905362,13.4808021754025,12.7281861994557,11.7238525261859
0,0,0,10.838175314868,0,0,0,8.74641497032809,0,0,0,0,0,0,9.02951044448931,7.95295286882264,6.15581614302862,2.51395687897817,5.26492672127601,5.67148572520471,7.47697653885671,6.97804625653096,9.92670276601425,6.71514258550194,8.41392085879584,6.92423833117204,7.8564772706501,3.96904279385533,5.45259716105058,4.51271316750674,6.11751941649423,0,4.3153435939863,13.8736882038523,5.50150534724259,11.3447922214261,7.17857544309404,12.1674215420308,7.46988172146052,8.00952195713106,11.219589774703,12.4816564174391,7.6794529847965,9.11325833380135,15.0424243726345,13.2109054763297,10.463160441655,13.9612182702116,3.38600514645351,0,0,5.87002259381661,4.28703094404083,6.44152329676425,6.32916052916868,0,11.2558985794607,15.3845573303465,15.6379700089561,16.6643008297454,7.28057658595535,12.727636671812,0.849171786973195,0.862451613310227,9.42768165441136,7.20746927525768,12.0073350411418,11.646676150711,10.9937049433692,8.65521422360482,11.073805811064,11.6350733087501,17.1414943124653,9.76671554512771,11.3631529282124,0.894353053477363,15.5492446979775,12.5838458940909,7.42957603499744,7.44120441400909
0,0,0,0,0,0,0,0,0,0,0,10.1419931294534,0,0,14.2911932634831,12.0848270835563,14.0844123075977,18.7562180808805,15.5782849050018,16.5812034462135,24.4450046509507,15.4490122849526,32.0972823332685,26.3020268330528,10.7942820969619,11.1901960432243,17.851327933958,12.0663466865753,11.7127317379288,10.6266188920344,14.9544418440397,15.0470293502116,10.7917413693193,11.5168291905831,14.5344004463535,10.7564071113333,14.4706941559959,16.5054090973369,14.3601652335831,19.0204304439516,0,2.25470658905487,29.7540310071265,12.7095924035175,8.64630463235888,3.45069311579058,13.4167185179469,0,6.69682893359997,8.50083319039043,17.4808768566303,14.9181462185821,5.12172910414634,6.64197494523095,20.7765907482143,20.2001910584324,23.3018667966827,29.7673998715978,42.5136753248071,43.8850131341007,40.0781388394086,28.6592996594935,21.5695068807984,23.1566828282777,25.1044958582315,21.1835090667814,36.2762642250795,20.6667349094081,35.0138885678406,30.7288362498261,32.7773150882038,21.9744707250314,39.1690491767597,27.9340030398341,19.1610802288532,7.87503496486085,24.1045509167657,29.2998353805566,14.1874885294556,17.6685969579742
