"UG2011L101","UG2011L102","UG2011L103","UG2011L104","UG2011L105","UG2011L106","UG2011L107","UG2011L108","UG2011L109","UG2011L110","UG2011L111","UG2011L112","UG2011L113","UG2011L114","UG2011L115","UG2011L116","UG2011L117","UG2011L118","UG2011L119","UG2011L120","UG2011L121","UG2011L122","UG2011L123","UG2011L124","UG2011L125","UG2011L126","UG2011L127","UG2011L128","UG2011L129","UG2011L130","UG2011L131","UG2011L132","UG2011L133","UG2011L134","UG2011L135","UG2011L136","UG2011L137","UG2011L138","UG2011L139","UG2011L140","UG2011L141","date_list"
"1.91373045112826","2.46921678820208","0.204554419895708","0.965786840744674","0.157020870062003","0.513450559634123","0.689813148879991","0.219805720184187","0","0.00325272137612701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.104079720224678","0.734790817395483","1.12267094052622","2.34913047933149","0.443669616124129","1.80805146312523","0.294339621806016","0.766044476751712","1.68275759656066","01/04/2013"
"0.49932671443354","1.64592834511457","0","1.33235921548835","0.0191502180736336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.725272093382938","0.40242507587088","0.170808113279102","0.243428150398347","0.911826112216914","0.308821162956471","0.612613626725654","0.318876319274684","01/05/2013"
"0.824443736610234","1.30006828067517","0.76867698583889","0.571644703198932","1.21711828344996","0.0192122587784875","1.26406815661172","0","0","0","0","0","0.0883872697640299","1.15675633497677","0","0","1.92904177789048","3.89202669950221","1.80685859430786","0","0.252099849555882","0","0.310497736249513","0","0","0.153885487546814","1.37365239968971","0","6.0714288738283","3.80559524721734","7.08167447693412","3.67419849702837","10.6939255062364","6.07403555813032","4.58393516176485","13.8196081047632","4.08160324095339","2.50473580092826","0.517679803208903","3.29730057068188","6.378158388529","01/06/2013"
"3.19024330092388","1.72324040342551","1.0070704270127","3.8639813511034","3.8074956791715","4.74599084286819","8.83136699356045","4.19399766893144","0.429629550452599","3.31931380407325","1.7400373230592","2.07021315198501","7.28628911400585","8.98969424376717","2.34013543988065","2.85069721334675","6.1350330507238","4.63355954588853","4.93659824205462","3.07833195858333","2.32309538428197","0.931740808495039","0.35203295884349","0","0.0874992455112179","0.192394414297129","2.7183230989948","0","5.11799988350757","5.80805800429823","5.75346774403754","6.7073753006412","2.95082916222214","1.5455311414526","1.02307394448008","1.2997268721806","3.85691549736439","3.03041058352211","4.91036850423879","2.36276635431177","1.8434716608005","01/07/2013"
"3.57435634702979","5.4487897282383","2.36841142738469","0.825642269434863","8.02965465797231","0","0.0851136381990566","1.37713977078186","0","0.493874162056366","2.94178060131195","0.401300618777149","0.37288531300783","0","0","0.191923231994679","0.0428826351165526","1.23675625373442","0","0.0536901897647393","3.55217502650607","0.646225430863565","5.96397298813155","3.91115308775523","3.86895443052414","11.9435879178798","6.73036443503819","21.5317478010513","5.66694322124421","5.68142860626545","8.27830261531276","7.95950860912302","6.56478190052755","5.70036593685619","2.38576983889911","1.22339862839716","3.0255464409965","3.93081098203363","1.43253170253553","2.43594665785191","3.39996615903519","01/08/2013"
"0.398826192788355","0.916491142696803","5.1136078437888","0","1.15156735672825","7.47313178985839","8.26187164132783","3.35401514989465","9.48126829926629","2.67474866991902","3.05025677852713","1.77228006016385","5.95410238128688","8.20136737270269","0.0726791014827572","2.54362966268915","2.27157141018642","5.88059730573173","8.60881195179193","4.56631677183865","3.44585022022412","3.29063302907129","1.94250651444612","1.19868884467892","5.014943655846","6.42192856768874","6.60860486412446","0.73324340113688","1.81766957910057","5.47912020840735","1.21821068223031","6.85061847875781","6.16651952314939","12.0286069937179","8.79988143774626","8.13510015778007","7.25564953637476","8.35978122427706","3.69970423402457","6.13926164365731","8.85214789586601","01/09/2013"
"0","1.07191137673982","0.813151869815501","0","2.03919606016651","0","0.275501288191623","0","0.474897663787418","0.135064285060801","2.16419957814226","0.198310816612036","3.27996141311717","0","0","0.0418950848910301","0.558360370060791","0.0639465327874938","0.258391301636022","0","0","0","0","0","0","0","0.638329936541629","0","4.53761972780231","4.77258984049932","3.97094161917748","1.09351961775931","0","0.0106461365736754","0.33819091488619","3.28477216119529","0.754800958165999","0.662512459204682","0.28561727832692","0.211569335991626","2.96524132524526","01/10/2013"
"0.0287147397478492","0.176761551863365","0.337539764958419","0.0384800970315175","0.226008228506756","0.0183399703471079","0","0.145561973385825","0","0","0","0","0.0296307952071202","0.0107004995734282","0","0","0","0.320520805655064","0","0","0.00226109834387172","0","0","0","0","0.0119763040075606","0.297198676303047","0","0.408090323722003","0","1.00387841468434","0.259494681666644","0.330453713421195","0.0631181559343781","0.0614467550561992","1.85264755928144","0.434485597122945","0.114100350984018","0.129020767427038","0.023559650808673","2.13762149947412","01/11/2013"
"0","0.191918853420009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.39934264860956","0","0.897892913423375","0","0","0","0","0.00718237492625191","0.0255976466907728","0","0.0241739718923288","0.0169868332505413","0.0373286170946199","01/12/2013"
"0","0","0","1.44412244414661","0.129605080239115","0.140124671222754","0.13258200592049","0.508663410100789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0909528870293986","0.18381658098045","0.0303648288614525","0.0358836492924891","0.0993599128259603","0.059499341829952","0.067883375581253","01/13/2013"
"0","0","0","0","1.03447732643374","0","0","0","0","0.308125272078335","0","0","0","0.115264241660014","1.717721254316","0.269868687565207","0.0429130995325644","0.154484801247745","0.0435575450715361","0","0","0","0","0","0","0","0.00415801386004139","0","0","0","0","0","0","0.346686376330837","0.339153790222834","0.464714222044671","0.249988855478249","0.307378801865839","0","0.085500592337086","0.256039425001935","01/14/2013"
"1.93579711215304","0.78006937383206","0.0682788423976603","0.46395689184367","2.82577919086635","0.19236831426354","1.23173078397334","0","0.230117722132952","1.49824058502091","0.750711760367795","0.0528098501782796","0.169578953720435","0.18445778150562","7.64937649703423","3.74223279804789","1.51281048049188","0.145421983769809","1.09047114083299","2.91813371378926","0.715466326319653","2.33197421923995","0.392105662929417","1.09433605008464","0.123261365646024","0","0","0","0","0","0.613183658947468","0.177119910146302","2.86259239839126","1.92951350783308","1.86183338989759","3.25741456679735","1.1628687370464","0.215783832464226","0.926238226152247","1.80457165145602","2.75330333228877","01/15/2013"
"0","0.0451769406652029","0","0","0","0","0","0","0","0","0","0","0","0","0.0219176189898431","0.0038348425597943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.884482925117438","0.291531072478389","0.241482375569332","0.141167460208356","0.221438574213615","0.0297829528720224","0.044471691053976","0.176923657234255","0.0793279344539889","0.0439461104909428","0.228587514832825","01/16/2013"
"0.704162617949282","1.13435128568113","1.46678453637949","3.17212317879893","0.373424546304353","2.02172094498549","0","3.32223248959933","2.18269419468578","0.00483413826364099","0.325699956491238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.127862884733001","0","1.61232534140107","0.00201193169627198","0.892812669786117","0.0119914799883883","0.332215533383398","1.78995701874924","0.460423468416592","0.0647115297555731","0.875057319293814","0.598399704677284","0.472870939302306","01/17/2013"
"0","0.0565891624683372","0.964388307988846","0","0","0","0","0","0","0","0.0468926645359911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.429656116022046","0.959723514909586","0.43988609980003","1.30491378665088","0.148811641883637","0.185737548736484","0.0187866806572816","0.285214680081938","0.716084117075031","01/18/2013"
"8.65452340102363","1.41546650282426","4.27982838525008","0.298189133087503","0.140188420880346","0.278858062723719","0","0.645862666140919","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.767609143887234","0.728583466381122","1.30491378665088","0.357924639904078","0.372576176354752","0.534591803656996","0.713320853183873","1.05047043877693","01/19/2013"
"1.08066132266904","0.409757395420817","1.24030810714925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.226821590524073","0.133577838956683","0.425537486902823","0","0.0214169378843563","0.0577893622412623","0.0196856108787489","0.388462476120445","0.0651023849134059","01/20/2013"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01/21/2013"
"0","0","0","0","0","0","0","0","0","0.00625615594267467","0","0.180411303848763","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012985469052028","0.00368785438870118","0","0","0.01062381043912","01/22/2013"
"8.41926574012303","2.77563837204091","5.8643283735875","6.02624059970676","0.727798028069767","1.65393058139548","3.37359370258809","2.01794937557894","0","0.011451450877145","0","0","0.0233015930309896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00426885426996674","0","0.0121483804572104","0.0310223988747597","1.90844969361761","0.576849687077817","0.134324752032314","01/23/2013"
"13.1762076998115","9.59716329231141","7.94251478867167","6.04995657627412","0.713183685298232","2.58458857100316","4.01433198475544","3.07459422695264","0.115798180349895","0.22395381427753","0","0.254216985152709","0.00964314059648194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.703842136187213","0.0234372151346709","0.0277067980201007","1.9574597985379","1.89436392145123","1.67184736281199","0.217367624269644","01/24/2013"
"0.115470187530297","0.452925595759614","1.36054915931012","1.02199817397556","3.93535359860766","8.04626831646668","9.55297401106602","6.95349490805583","8.8084275679777","2.62391210104789","4.49818657463991","3.77114117635933","0.186637501009735","0","3.3375770439518","0.0315476914807692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.03135317631885","0.038453522793165","0.393088167324064","0.748663817843552","1.71999338206876","1.51507275565014","0.431794704019425","01/25/2013"
"0.507762539907478","3.84410118506017","1.35577591554597","2.3422385849884","0.502083540004968","0.715643128802627","2.12715826580838","0.0528191803673142","0.249784456021099","0.177759803202508","0.275111194346647","0","0","0","0.182039499431299","0.116728704988717","0.421408107877533","0","0","0","0","0","0","0","0","0","0.0675574490358421","0","1.99595626744536","5.02702874318277","4.61663894410792","1.45601094457906","0.542195950513153","1.18801620747911","0.815685945210952","1.04615208690177","0.553557812158208","1.19977414142411","0.831054954560411","0.625325707589371","2.48254775557242","01/26/2013"
"6.28169310341732","3.50121628929428","2.35579592360371","1.35093474830285","0.245029918600838","0.477915430472068","4.19120362682741","0.692723904870543","0","0.195385254722895","0","0","0","0","0.194443238456828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.209384594603694","0","0","0.852246424421675","0.832638145529868","0.669669528604969","0.0277863082767802","01/27/2013"
"1.55031979054036","0.673203014974259","1.64455241979457","0.323752373448494","2.16793025486918","1.32447136088379","1.51139604521068","0.1238524749424","2.43652974511695","2.30582181303823","5.12606411934375","6.57368632574334","4.24508694438679","0","1.90227584020268","0.321497641911971","0.706394554251506","0.0145356139087832","0","0","0","0","0","0","0","0","0.792998376005922","0","4.25794399930736","5.60213490415998","4.14850516475466","3.98525749889625","8.70319651817065","6.08566948031436","3.2695830868109","9.79385045274612","3.71689388068245","1.85779573970693","1.37885604607592","3.65499822994433","7.11228759379548","01/28/2013"
"2.93913402526729","3.73296605529542","3.1132321451646","2.26300318594493","0.558543352731917","0.53290368335392","1.41276980645487","2.30150074695791","2.47261485401747","0.625349270110345","0.249390266218301","1.37228032400217","1.19673483164091","0.792543897713778","1.90927754355065","1.95288952743976","0.752991399189906","0.340777814700816","0.0329322337665733","2.28109480380849","1.12863348047704","0.332298229748306","0.494121206488499","0.0129210223393176","0","0","0.131777833663109","0","7.0916772078731","2.30938010821083","2.68250631157605","2.03354736781498","0.90980163279056","1.63679627657646","0.958393359229302","2.23040842982614","0.673022647958918","0.966637484959874","1.20082296090124","1.25999789899806","1.69520730298043","01/29/2013"
"4.36558907106356","2.3173548950561","2.35579592360371","0.938172628413464","12.61538209018","1.68556615922919","2.57743578617071","0.233546422544397","2.27785868375557","2.46106283907496","3.46856427273836","1.28877509931757","0.56147906570081","5.5176119142527","5.99474153265181","5.22107954825601","7.77909794420176","9.52016269636606","10.8900288264589","6.76037171620511","9.83438389003412","9.00191228849028","10.9055554698455","9.52180579635472","12.4190325644364","15.6449679899225","10.62431968973","28.2018688379494","9.25175720357509","8.36063004786312","10.1113622868791","6.91780590496897","14.0651694635172","13.0383811969763","8.39546241913844","13.5735482128764","6.82728571036475","6.52373930171661","4.76785762430393","8.48309821380038","10.0484417414676","01/30/2013"
"0.198214286941691","0.320511839668669","0","0","2.56067733367684","6.51154787100045","5.18051953962737","5.17025852390143","0","0.191108455438697","0","0","0","0.144571002527556","1.13809933958071","0.574179486434242","0.199847018096476","1.74665247113204","0.491584326175616","0.0421351469888416","1.48623880587678","2.08887842547418","1.22714371258808","0.38198395523632","0","0.149745020893553","3.1246280462365","0","3.52667764229309","2.60575019416382","4.80147966341229","4.19864123887539","1.57942279892756","0.106967100832258","0.293998870698385","3.54369918935556","1.82639436873951","0.346898283505711","0.641860987459366","0.850616455418165","1.1889419361649","01/31/2013"
"2.64888375673058","6.65835002209826","4.01118180470421","5.91691396637605","9.83869132259977","6.27809608698159","7.94027637222182","4.39216604961664","5.73590729693087","2.00884077772883","4.47279656701097","3.57657835511416","4.76342429273407","2.23966992914784","0.0920014760423581","1.30433379361973","2.84613298885013","5.23078506119499","2.06858943262667","3.91576127627994","2.10587730963919","2.53017364861367","3.61154670537674","0.274037549818743","2.49994196352716","11.5668531396826","8.28699301822636","21.0493585772998","12.0104107529959","10.475112155624","9.90781547787167","7.76345098216496","14.5538208303727","9.92422901792536","7.4797520062623","12.1365474750205","6.72584183440292","6.36768539653583","4.82314210829413","6.49370687450355","10.086107516897","02/01/2013"
"11.0823262066152","2.04419329970091","5.08987746788627","0.225486494489686","1.42023440290544","0.0179428438266483","0","0.393535350175024","0","0","0","0","0","0","0","0.21960670401166","0","1.114392219383","0","0.302599473256334","1.50561437221641","1.08635460600885","0.410228702934548","0.0792898240331082","0.670044986223257","0.620860684313315","3.99308339306884","0.517224470435425","4.50462754493885","1.66213907485902","0.0276079900152227","0.775744060937675","0","0","0.00170095450780748","0.0895172458999869","0.7322625655257","0","0.625702624505736","0.952133770352915","0.462958703506376","02/02/2013"
"1.77920167925986","0.00479840342616515","0","0","0","0","0","0","0","0.0141222442577426","0.199379721480707","0","0","0","0","0.180091209484757","0","0","0","0","0.00114620713217645","1.80986250591842","0.0475795293432662","0.0881117124630343","0","0","0.0348765229515618","0","0","0.0862716167582367","0.0783231800724782","0.263381766729958","0","0","0.00592480634096886","0.0555531234484724","0.0280569337199265","0","0.305468962167099","0.154580243064175","0.231688941455977","02/03/2013"
"0","0","0","0","0.167103326982892","0","0","0","0","0.133155899652748","0.371922839244397","0.179111589013005","0.827908543192547","0.182180990262545","0.00944965636292887","0.0164958668572458","0","0.0352509295781763","0","0","0","0","0","0","0","0","0","0","0.0352873360526115","0","0.609843661007928","0.0907450274399854","0.227761957489267","0.216449314224399","0.0516820902837068","1.06514382770754","0.362525806015796","0.223117899860799","0.121642411803216","0.109800988080281","0.655356323271941","02/04/2013"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","02/05/2013"
"0.1379263418904","1.32085336732817","0","0","0.262491705437368","2.82483925036366","4.16346918418748","1.60320829289388","1.73324890509926","1.40134847959547","0.366795115454428","0","0","0","0.168809385195267","0.241777314794523","0","0","0","0.640579415603474","0.0292719838360976","0.467564707492672","0.100650353124762","1.07294020456627","0","0","0","0","0","0","0","0.0109828950079747","0.350720489388998","1.28813680471844","1.2506897079028","0","0.153573236258065","1.28115894068416","0.275940735245834","0.887055726723475","0.0955931255877303","02/06/2013"
"0.0886206211343385","0.142780779402552","3.22663008383626","0.322215512006815","0.358461170152899","3.73158549585163","0.477791396024129","3.63702515089932","3.77808966582716","0.653144685446789","2.30516651293058","2.29897133851282","1.69041943688984","0","0.434046407065423","0.0772989302840556","0","0","0","0","0.0133662784670087","0","0.00814509303819358","0","0","0","0","0","0","0","0.165273965272829","0.272482905084677","1.05659214688971","0.548082207336301","2.70337850020998","0.242190102332214","0.42684790621845","0.932241323025238","0.971381466592724","1.32322128332457","0.40318545470282","02/07/2013"
"1.09102817543053","0.976271231601777","4.91120119055404","4.51395560714587","0.539823673957775","1.74903120266906","0.577337827616522","1.27634779556614","1.20241554987471","0.117395608391032","0","0","0","0","0","0","0","0","0","0","0","0","0.00118384428335585","0","0.367469952423576","0","0.0285870259498228","0","1.56958162179024","0.219970750937763","0.324659905058267","0.0115428656660145","0","1.19998682447232","0.325663327691965","2.08446507807965","0.232068650901395","0.259248363831515","1.04042783643977","0.635935855675834","1.28367909290341","02/08/2013"
"2.48342911926517","0.127421967441542","0","0.367056197657264","0.100063317645541","0","0","0.075065706958432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.024601041973569","0","0.0416745725257808","0","0.0150592145373148","0.0146955109852414","0.346204389660411","0.173925146339149","0.0189922717260218","02/09/2013"
"0","0.0496201470562128","0.227736392235346","0","0","0","0","0","0","0","1.04540996349966","0","0.0577579946706585","0","0","0","0","0","0","0","0","0","0","0","0.0234710507903556","0","0","0","0","0","0","0.0267059064697586","0","0.238459342970227","0.299518297649932","0","0.0342964103210272","0.197104401219501","0.0450996192721249","0.0722386028155226","0.0128008345640229","02/10/2013"
"38.4660127396805","10.6203735893065","10.0532984992803","7.14481804513378","0.523187993056181","0.968212227517995","2.32850717924402","2.69202362758072","0.908043542906007","0.0481798832932984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0158853377191228","0","0.228021836901879","0.0544387469161312","0","0.0281978406166351","0.0232794341806181","0.334438711957348","0.732234797202551","0.489034062938051","0.167228141849253","1.6685638627198","2.33770465251887","2.72496777072268","1.43319959929898","02/11/2013"
"0","0.843017187192081","0","2.89762409806094","1.17004695336482","4.32484155949598","5.88983740546841","3.79300236930296","1.0680821123545","0.956783275667858","0.719146747226422","0.528769966669466","0.342171755965955","0.387213704484803","0.271313967870478","0.600855857681989","0.533714807723733","0.973598287374322","0.243929833015307","0.976147127505351","1.35874823276796","0.355454410949599","0.398507420821495","1.71462575716548","0.92040279243711","0.266191242153579","0.607051098125289","3.60385314264818","1.42351312952836","1.00258515770096","2.23897773215322","2.51971374148828","1.23359895136243","1.03078366142363","1.09333723468694","3.82051716436894","0.898032979229598","0.832670936228141","1.99625831528312","0.527606628487075","3.40260563619269","02/12/2013"
"2.07394646917765","5.42687994871518","11.4095175897983","9.68608989590371","2.75142418575759","6.85567146854807","4.84727407721693","5.11608866815848","5.28119292188529","2.21434302518544","5.46996999350854","2.64101428863576","3.42326098295515","0","0.00695293623997348","0.0801186230677796","0.0222389719517671","0.0229141063173927","0","0","0.00752475326992916","0.0931121422734608","0.278392420391453","0.482362617581633","0.160597805674024","1.36786397933037","3.02407870965119","0","7.36969049379049","9.32509161108754","7.59408684923751","6.39187063420719","6.55954435691466","6.39336928924764","4.83621416216831","4.84718493049266","3.06424439434818","4.12388636111961","3.72737030538504","3.94496044164759","4.70160967273151","02/13/2013"
"0.00734135974583743","9.2453172134312","10.6330633173996","13.8910397831496","2.97646109448593","11.9516900689793","17.6695124710434","8.02803817350486","8.68084816480022","3.28351586483643","6.55282134400042","0.750367732902432","1.08688522846497","0.0406059716293596","0","1.14223674690994","0.0501652488121738","1.03051588538419","0","0.387055729540391","0.767710360158389","0.721796200362805","0.332099388326867","0.108179058028789","0","0.965592591302741","1.28477616648783","0","7.91219722810971","7.07634312913315","7.35127164726196","4.4169409819798","11.2824097403147","6.26683713601911","7.04963635504322","9.70094196056713","4.64558078530305","4.83822610758209","4.96311689480453","5.59888597615964","7.58938635695579","02/14/2013"
"11.1438749555316","2.58085992743992","4.83803555761537","0.135372365800209","0.129789835772614","0.23843535200292","0","0.963879475151821","0","0.327056677371343","0.0047675150803462","2.04119779651033","0.108194239560137","0.125410093213633","0.0374310539827433","0.184891595623154","0.190759181566456","0","0.221159660705089","0.0868946152310548","0.218663146227232","0","0","0","0","0","0","0","0.594933571078695","0","0.629014994089864","0.71840848608268","1.97372830891161","1.91128485018052","0.344875295906844","0","0.305488971788707","0.0748646414601347","0.461239230285404","0.881118742571899","0.126750023398219","02/15/2013"
"0","0.119563969435084","0.238114062652894","0","0","0","0","0","0","0","0","0","0","0","0","0.0161476165083105","0","0","0","0","0","0.0649024194149661","0.000128275440898252","0.374673517891257","0","0","0.0371948267987554","0","1.79541877927473","1.66275636238712","0.704910897885496","0.0372433646402186","0.340987727835584","1.6695852187875","0.362741504511345","1.45392626660925","0.291994559676698","0.346716271513991","0.117766006107388","0.226809984935926","1.02106341133141","02/16/2013"
"3.62390790695313","1.10667594225732","2.79862701640877","1.76164613048909","2.18742124487737","2.39382781818101","5.20502805937033","0.637556219978388","4.86317843949274","3.04856981338598","3.40694523157472","6.08742729721345","5.54988296479039","0","1.25503283171506","0.291590034586953","0.152335719042732","0.0213424142415606","0","0","0","0.00201032601660496","0.0827953608513679","0.20178354480152","0","0","0","0","0","0","0","0","0","0.439227163340342","1.43065015846505","0","0.402207463796358","1.39852301276099","0.975368480503062","1.14909768312037","0.685699392349095","02/17/2013"
"4.98491231888559","0.550305055020657","1.07789234891427","0.63862690198872","0.401417570671262","1.66148181045715","3.63275293842288","1.14965283270509","0.0961439792088055","0.905124307624283","2.7956966223947","1.63403039146375","1.77390663489134","0","0","0.376917699707386","0.967681409970768","0","0.188530523650626","0","0","0.138048078830224","0","0","0.0457365009848157","0","0","0","0","0","0.0221099928277621","0.0172980921459892","2.04032736818942","0.56110301066998","0.817997317357784","1.33114753487943","0.608249053570526","0.61518244837658","0.764169373640807","0.815374989080331","0.554424543845926","02/18/2013"
"4.72662778195376","2.05065409672625","3.51302484537371","0.940101767668754","3.65647436273237","0.0504179513565277","0","0.253357031117064","0","0.0933097169792303","0.00224624140394414","0","0","0","2.7143559518391","0.425090407025562","0","0","0","0","0","0.152412702649236","0.0200808589446853","0.192118195651352","0","0","0","0","0.0255444640645496","0","0.348180329784502","0.0803736365219613","0","0.122417117353604","0.162423351345989","0.8633976651955","0.156988908878908","0.363468787330592","0.51371173670773","0.533531932996295","0.58583222272811","02/19/2013"
"2.07043412864329","1.6727765121031","1.49925757066372","1.94790139008248","0.74686019112616","4.55332189003706","5.04154439714213","2.39673667131757","4.71758179245159","2.97585189303932","7.35436511917518","2.10288254971223","3.30865960986742","5.88285670128891","0.439214316521442","0.966216479355071","1.09313517681959","2.36510255472304","3.19882722915004","0.770135846166243","0.376256179538352","0.0851384262042216","0.00944880775866324","0","0","0","0.164081262509136","0","1.45794101186117","0.348509732092626","3.01593005494937","1.32829420762897","3.38364769886666","4.71703627236947","4.35422368364718","4.03552134314277","2.4296607256274","2.88740562731863","3.62124231914955","3.54829351397602","3.56286243176118","02/20/2013"
"5.78656710708718","9.99196047195794","4.40774413976431","1.00057484753042","1.35640857388621","0.127944001787092","0.382772435806996","1.22852943900508","0.0897289725517487","1.58854178699163","4.65603462528926","3.26244403533273","4.07237859192961","5.93851199713525","4.44211104173717","1.56921704833982","2.31780408942126","6.0970894295157","4.59275671981523","0","2.80560163339601","0","2.30638133573859","0","0.0562992027104444","0.639926975545331","2.66622324328596","2.58927131948489","1.95921820890643","3.14562537303415","2.89657908348349","4.11288785255953","8.43397214643824","7.01100421968648","8.04119286700545","9.10970555895999","5.99711928549534","9.83029593873469","2.89121294361232","5.85598841431434","5.40214276461666","02/21/2013"
"1.47176124762579","0.0589966358610713","0","0","0.6448174682155","0.205409737436309","1.3118017734989","0","0.362124663539939","0.134527222679486","0","0","0","0","0.284911447292994","0.518025136283041","0.187599736298552","0","0","0","0.42887153946285","0.54301632574989","0.494046631621832","0.897514168853866","0.969845437566417","0","0.26294130143109","0","3.39726290843431","2.55119274837823","4.35701545888157","1.51964624150046","0.708405194286923","0","0.178456884435951","0.070960760354335","0.399048149733358","0.0116832268935487","0.0643524434843475","0.406993216969327","0.069004192481044","02/22/2013"
"0.840731287718957","1.76963073821313","0","5.59325103424671","1.69026268095296","6.15829565848376","3.38759953245807","6.44895239532289","6.40263561882738","1.64698089274525","2.39207227597436","0","0","0","1.72525800443857","0.309990023123879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.13406980780158","0","0.118843537582128","0.716576135228773","1.54962539568708","1.08666068210789","0.200452746498134","02/23/2013"
"0","0","0","0","0.00674185683346197","0","0.117705080596512","0.179587547126387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00330564221325015","0","0","0.046135208123528","0.128890020178735","0","0","02/24/2013"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","02/25/2013"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","02/26/2013"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0162679181217941","0","0","0","0","0.0589223108715755","02/27/2013"
"0","0","0","0.00410663561082786","0.273925306778686","0","0","0","0","0","0","0","0","0","2.98552237022944","0.217017731828282","0.00152089378908025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00223494069454872","0","0","0.020822728441288","0.000582222257681817","0.0141343633105371","0.000337837276407894","02/28/2013"
"1.76539402738373","6.57682199859946","12.3795637741991","14.9981961699364","5.07569558949681","12.6463353154631","13.9526645818464","13.2077956398823","10.3394482736836","6.18990522994071","4.72713542166682","4.23088639582101","3.29901558310893","1.31295583870231","8.86344636008254","3.24293565596553","1.69148006519061","0.225014875208994","0.170702962760546","0","0","0","0.266692748925866","0","0","0.516679830648855","0.145661230845894","0.0938503626585793","0","0.0544283113198241","0","0.462507594272417","0.49436428572879","0.306086450258348","2.93994743689153","0","1.13280762508689","2.90187799465124","5.01966443559826","2.56060400696215","0.688336602528895","03/01/2013"
"18.8045776943025","3.00743893817017","4.24549826522404","13.5248344038593","0.989281471212892","2.95666566988043","0.237478835803015","12.5174241487881","0","0","0.609957167028214","0","0.0177562673110383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0304023129911725","0","0","0","0","0","0.989563087625335","0","0","0.295145068817242","3.23014026175221","1.42500446777766","0.194766006232003","03/02/2013"
"1.61395305740031","2.16647896940493","0","0.86579767622727","0.557542286004749","5.57681990388289","2.29041706573323","2.33844214999294","8.07394865949238","1.46471850723255","1.36518576435259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.548848912098475","0","0.00531558792145348","0.420110013557575","0.0784945069106534","1.29091362777408","1.6307028736712","0.892432846513042","0.173942675794727","0.434197885859248","0.36421661290812","1.13945455912594","1.62612569451061","03/03/2013"
"16.0796131386863","1.28418205849556","0","0","3.89284763714567","0.890068652261132","4.12301769587701","0","0.60343061217758","4.20889301324872","1.50617495433628","0.933162152379583","0.0285118318377797","0","7.81330741894063","2.28226590509938","3.35098817415558","0","1.28807994815101","0","0","0","0","0","0","0","0","0","0","0","0","0.0588576291475543","0.660967123239136","2.83118113350887","0.520334565857029","3.38154050926838","1.00106909440124","0.111272191860355","1.00854874395179","1.05355883690835","2.20625290074892","03/04/2013"
