"","ea_id","FS_year","lat_modified","lon_modified","FNID"
"877",10405213,2013,-11.23123,33.98536,"MW2012C3010508"
"878",10405213,2013,-10.95703,33.96655,"MW2012C3010409"
"879",10404186,2013,-10.73445,34.16806,"MW2012C3010409"
"880",10404186,2013,-10.78637,34.06459,"MW2012C3010409"
"881",10405213,2013,-10.74461,34.02189,"MW2012C3010409"
"882",10404186,2013,-10.55001,34.18714,"MW2012C3010209"
"883",10405213,2013,-10.62127,34.06323,"MW2012C3999918"
"884",10405213,2013,-11.45336,34.00373,"MW2012C3010508"
"885",10501505,2013,-12.2112,33.3271,"MW2012C3010508"
"886",10501709,2013,-11.93191,33.50631,"MW2012C3010508"
"887",10501709,2013,-11.9792,33.4992,"MW2012C3010508"
"888",10501505,2013,-11.37286,33.82969,"MW2012C3010508"
"889",10501505,2013,-11.56962,33.55316,"MW2012C3010517"
"890",10502593,2013,-11.3927,33.6488,"MW2012C3010517"
"891",10502593,2013,-11.91027,34.05417,"MW2012C3010309"
"892",10502268,2013,-11.285,33.7785,"MW2012C3010508"
"893",10502268,2013,-11.68221,33.73517,"MW2012C3010508"
"894",10505310,2013,-11.3125,33.4799,"MW2012C3010517"
"895",10503367,2013,-11.8704,33.6791,"MW2012C3010508"
"896",10503367,2013,-11.89259,33.64869,"MW2012C3010508"
"897",10503367,2013,-11.93973,33.63429,"MW2012C3010508"
"898",10503367,2013,-11.44266,33.98184,"MW2012C3010508"
"899",10503367,2013,-11.76853,33.66886,"MW2012C3010508"
"900",10503367,2013,-11.94977,33.58055,"MW2012C3010508"
"901",10505508,2013,-11.7819,33.5,"MW2012C3010508"
"902",10505136,2013,-11.7313,33.5342,"MW2012C3010508"
"903",10505136,2013,-11.63804,34.27479,"MW2012C3010311"
"904",10507175,2013,-12.6592,33.6304,"MW2012C3010503"
"905",10507175,2013,-12.81877,33.64211,"MW2012C3020103"
"906",10507344,2013,-12.5306,33.6027,"MW2012C3010503"
"907",10507344,2013,-12.57162,33.47354,"MW2012C3020103"
"908",10507344,2013,-14.0472,33.33992,"MW2012C3020603"
"909",10507344,2013,-14.26513,34.42364,"MW2012C3020803"
"910",10507175,2013,-12.56532,33.71394,"MW2012C3010503"
"911",10507175,2013,-12.73269,33.65666,"MW2012C3020103"
"912",10507344,2013,-12.56589,33.51175,"MW2012C3020103"
"913",10510388,2013,-12.2419,33.4716,"MW2012C3010508"
"914",10507344,2013,-12.50051,33.62089,"MW2012C3010503"
"915",10509319,2013,-11.3433,33.6194,"MW2012C3010517"
"916",10509319,2013,-11.47212,34.02117,"MW2012C3010309"
"917",10510388,2013,-12.30813,33.56244,"MW2012C3010508"
"918",10510388,2013,-13.95829,33.81997,"MW2012C3020619"
"919",10733640,2013,-11.4398,34.0331,"MW2012C3010508"
"920",10509319,2013,-11.22598,33.889,"MW2012C3010508"
"921",10733640,2013,-11.94995,34.11802,"MW2012C3010311"
"922",10732192,2013,-11.4076,33.9949,"MW2012C3010508"
"923",10733640,2013,-13.95682,33.80948,"MW2012C3020619"
"924",10733640,2013,-15.3939,35.35841,"MW2012C3030304"
"925",10732192,2013,-10.3457,33.68563,"MW2012C3010102"
"926",10732192,2013,-11.89503,33.58679,"MW2012C3010508"
"927",10733640,2013,-14.00258,33.75723,"MW2012C3020619"
"928",10733640,2013,-14.00639,33.82588,"MW2012C3020619"
"929",10733640,2013,-11.41255,33.99992,"MW2012C3010508"
"930",10733640,2013,-11.39911,33.98785,"MW2012C3010508"
"931",10733640,2013,-15.50333,35.24788,"MW2012C3030314"
"932",10732192,2013,-13.96267,33.7338,"MW2012C3020619"
"933",10733640,2013,-13.85305,33.50518,"MW2012C3020603"
"934",10732192,2013,-13.76785,33.79593,"MW2012C3020603"
"935",10733640,2013,-14.50291,34.45351,"MW2012C3020913"
"936",10733640,2013,-15.81206,35.04073,"MW2012C3030519"
"937",10732192,2013,-11.34917,33.88868,"MW2012C3010508"
"938",10733640,2013,-13.87328,33.76681,"MW2012C3020619"
"939",10734370,2013,-11.433,34.0235,"MW2012C3010508"
"940",10734762,2013,-11.4275,34.028,"MW2012C3010508"
"941",10734370,2013,-13.02515,33.51557,"MW2012C3020103"
"942",10734370,2013,-11.55486,34.22282,"MW2012C3010311"
"943",10734762,2013,-14.00541,33.8382,"MW2012C3020603"
"944",10734370,2013,-16.10333,34.51492,"MW2012C3999918"
"945",10734370,2013,-9.95541,33.94084,"MW2012C3010201"
"946",10736596,2013,-11.4556,33.9885,"MW2012C3010508"
"947",10735173,2013,-11.4669,34.0078,"MW2012C3010309"
"948",10735173,2013,-11.42174,33.89837,"MW2012C3010508"
"949",10735173,2013,-11.22964,33.85747,"MW2012C3010508"
"950",10736596,2013,-11.83286,33.67826,"MW2012C3010508"
"951",10736596,2013,-12.61847,34.172,"MW2012C3020211"
"952",10736596,2013,-13.36108,33.58179,"MW2012C3020403"
"953",10736596,2013,-13.50148,33.86777,"MW2012C3020403"
"954",10736596,2013,-12.61559,34.15908,"MW2012C3020211"
"955",10735173,2013,-11.55174,34.19405,"MW2012C3010309"
"956",10735173,2013,-11.53431,34.18525,"MW2012C3010309"
"957",10735173,2013,-9.66356,33.24006,"MW2012C3010102"
"958",10736596,2013,-13.05694,33.49265,"MW2012C3020103"
"959",10736596,2013,-12.94331,34.28447,"MW2012C3020211"
"960",10735173,2013,-9.84429,33.83767,"MW2012C3010210"
"961",10744649,2013,-11.4736,34.0151,"MW2012C3010309"
"962",10741504,2013,-11.445,34.0306,"MW2012C3010508"
"963",10741504,2013,-11.48572,33.99378,"MW2012C3010309"
"964",10741504,2013,-15.83222,35.01252,"MW2012C3030514"
"965",10741504,2013,-12.48578,34.14871,"MW2012C3020211"
"966",10744649,2013,-12.02415,33.39528,"MW2012C3010508"
"967",10741504,2013,-10.38306,34.20889,"MW2012C3010209"
"968",10744649,2013,-14.30721,34.36273,"MW2012C3020803"
"969",10741504,2013,-13.03378,33.49948,"MW2012C3020103"
"970",10744649,2013,-11.40953,34.00444,"MW2012C3010508"
"971",10741504,2013,-10.87504,33.45158,"MW2012C3999918"
"972",10744649,2013,-11.90933,33.61497,"MW2012C3010508"
"973",10744649,2013,-15.59984,34.51495,"MW2012C3030613"
"974",10741504,2013,-11.37689,33.88775,"MW2012C3010508"
"975",10744649,2013,-9.70575,33.54225,"MW2012C3010107"
"976",10741504,2013,-11.47814,33.99986,"MW2012C3010309"
"977",10746244,2013,-11.4697,33.9869,"MW2012C3010508"
"978",10746244,2013,-14.17765,34.98698,"MW2012C3030115"
"979",10746033,2013,-11.4608,33.9739,"MW2012C3010508"
"980",10746033,2013,-11.73752,33.51653,"MW2012C3010508"
"981",10746244,2013,-16.07217,35.10801,"MW2012C3030716"
"982",10746033,2013,-12.35242,33.63933,"MW2012C3010508"
"983",10746244,2013,-11.41689,33.98636,"MW2012C3010508"
"984",10746244,2013,-11.83858,33.63516,"MW2012C3010508"
"985",10746033,2013,-11.34726,33.75588,"MW2012C3010508"
"986",10746244,2013,-11.94687,33.47268,"MW2012C3010508"
"987",10746033,2013,-11.8798,34.13405,"MW2012C3010311"
"988",20106042,2013,-13.0738,33.4721,"MW2012C3020103"
"989",20110620,2013,-14.38975,34.3274,"MW2012C3020803"
"990",20110620,2013,-12.92024,33.35229,"MW2012C3020103"
"991",20110620,2013,-12.8937,33.373,"MW2012C3020103"
"992",20106042,2013,-12.93589,33.33655,"MW2012C3020103"
"993",20110620,2013,-12.56994,33.50561,"MW2012C3020103"
"994",20106042,2013,-12.93113,34.30002,"MW2012C3020211"
"995",20106042,2013,-13.05323,33.27236,"MW2012C3999918"
"996",20106042,2013,-11.25723,33.43065,"MW2012C3010517"
"997",20110620,2013,-12.3119,33.64528,"MW2012C3010508"
"998",20106042,2013,-12.84989,33.72683,"MW2012C3020103"
"999",20106042,2013,-12.89621,33.7525,"MW2012C3020103"
"1000",20111718,2013,-13.3488,33.4404,"MW2012C3020103"
"1001",20112661,2013,-12.8816,33.7268,"MW2012C3020103"
"1002",20111718,2013,-13.44892,33.41083,"MW2012C3020103"
"1003",20111718,2013,-13.43845,33.38001,"MW2012C3020103"
"1004",20111718,2013,-13.25425,33.23446,"MW2012C3020103"
"1005",20111718,2013,-13.71106,33.75187,"MW2012C3020603"
"1006",20111718,2013,-12.60846,33.82077,"MW2012C3010503"
"1007",20111718,2013,-13.42135,33.11992,"MW2012C3020703"
"1008",20112661,2013,-12.75346,33.68055,"MW2012C3020103"
"1009",20111718,2013,-12.36374,33.54827,"MW2012C3010508"
"1010",20115434,2013,-13.0561,33.3941,"MW2012C3020103"
"1011",20113112,2013,-12.9685,33.8605,"MW2012C3020103"
"1012",20115434,2013,-15.0483,35.32876,"MW2012C3030214"
"1013",20113112,2013,-14.64749,34.76938,"MW2012C3020913"
"1014",20115434,2013,-11.83712,34.15484,"MW2012C3010311"
"1015",20113112,2013,-14.32382,34.05005,"MW2012C3020803"
"1016",20115434,2013,-13.05085,33.4767,"MW2012C3020103"
"1017",20113112,2013,-13.29071,33.44984,"MW2012C3020103"
"1018",20115434,2013,-13.13478,33.29275,"MW2012C3020103"
"1019",20113112,2013,-13.92372,33.36894,"MW2012C3020603"
"1020",20115434,2013,-13.93655,33.76281,"MW2012C3020619"
"1021",20113112,2013,-12.88083,33.68072,"MW2012C3020103"
"1022",20115434,2013,-11.4295,33.99385,"MW2012C3010508"
"1023",20205207,2013,-13.35,34.2705,"MW2012C3020211"
"1024",20113112,2013,-12.87935,33.68054,"MW2012C3020103"
"1025",20206362,2013,-13.92046,33.68144,"MW2012C3020603"
"1026",20206362,2013,-13.274,34.1404,"MW2012C3020213"
"1027",20205207,2013,-14.83377,35.07573,"MW2012C3031213"
"1028",20206362,2013,-13.19513,34.32626,"MW2012C3020211"
"1029",20205207,2013,-12.61206,34.16776,"MW2012C3020211"
"1030",20206362,2013,-13.40079,34.13357,"MW2012C3020213"
"1031",20205207,2013,-12.94739,34.23515,"MW2012C3020213"
"1032",20205207,2013,-13.38762,34.22984,"MW2012C3020213"
"1033",20305301,2013,-13.1174,33.7854,"MW2012C3020303"
"1034",20302539,2013,-13.406,33.9457,"MW2012C3020303"
"1035",20302539,2013,-13.95287,33.73361,"MW2012C3020603"
"1036",20302539,2013,-13.17487,33.91877,"MW2012C3020303"
"1037",20305301,2013,-13.05341,33.78357,"MW2012C3020103"
"1038",20302539,2013,-14.43919,35.31985,"MW2012C3030114"
"1039",20305301,2013,-13.06406,33.9047,"MW2012C3020303"
"1040",20302539,2013,-13.25969,33.79967,"MW2012C3020303"
"1041",20306557,2013,-13.3314,33.8581,"MW2012C3020303"
"1042",20303065,2013,-13.99625,33.67974,"MW2012C3020603"
"1043",20303065,2013,-13.2305,34.0093,"MW2012C3020303"
"1044",20306557,2013,-14.71561,35.50042,"MW2012C3030114"
"1045",20303065,2013,-13.59181,33.68483,"MW2012C3020403"
"1046",20402198,2013,-14.20824,33.72198,"MW2012C3020603"
"1047",20303065,2013,-12.92076,34.29457,"MW2012C3020211"
"1048",20402198,2013,-13.4555,33.5665,"MW2012C3020403"
"1049",20404032,2013,-13.89122,33.74524,"MW2012C3020603"
"1050",20404032,2013,-13.7469,34.1632,"MW2012C3020403"
"1051",20402198,2013,-13.36131,33.66899,"MW2012C3020403"
"1052",20404032,2013,-13.18657,33.52904,"MW2012C3020103"
"1053",20402198,2013,-13.76992,33.81004,"MW2012C3020403"
"1054",20404032,2013,-13.69869,34.14796,"MW2012C3020403"
"1055",20402198,2013,-15.74009,35.00462,"MW2012C3030519"
"1056",20404575,2013,-13.7921,34.1602,"MW2012C3020403"
"1057",20405366,2013,-13.7611,33.9695,"MW2012C3020403"
"1058",20405366,2013,-13.92017,33.76107,"MW2012C3020619"
"1059",20404575,2013,-13.86402,34.25635,"MW2012C3020603"
"1060",20407398,2013,-13.6362,33.7489,"MW2012C3020403"
"1061",20407481,2013,-13.5077,33.7376,"MW2012C3020403"
"1062",20407481,2013,-13.41698,33.62382,"MW2012C3020403"
"1063",20407398,2013,-13.38744,33.3934,"MW2012C3020103"
"1064",20407481,2013,-15.05838,35.2155,"MW2012C3031206"
"1065",20407481,2013,-13.66302,33.98594,"MW2012C3020403"
"1066",20407481,2013,-13.04166,33.51045,"MW2012C3020103"
"1067",20507089,2013,-13.612,34.3389,"MW2012C3020513"
"1068",20507459,2013,-13.5932,34.2978,"MW2012C3020513"
"1069",20507459,2013,-13.31631,34.24938,"MW2012C3020211"
"1070",20507459,2013,-13.96237,34.50288,"MW2012C3020515"
"1071",20507459,2013,-13.42001,34.31392,"MW2012C3020211"
"1072",20507089,2013,-13.56233,34.2429,"MW2012C3020513"
"1073",20507459,2013,-13.71629,34.40627,"MW2012C3020513"
"1074",20507459,2013,-13.67475,34.3741,"MW2012C3020513"
"1075",20507459,2013,-14.05128,34.01076,"MW2012C3020603"
"1076",20507089,2013,-13.02273,33.49917,"MW2012C3020103"
"1077",20601626,2013,-14.26899,33.76096,"MW2012C3020603"
"1078",20601626,2013,-13.91848,33.76733,"MW2012C3020619"
"1079",20601626,2013,-14.2567,33.77933,"MW2012C3020603"
"1080",20601626,2013,-14.0755,33.9183,"MW2012C3020603"
"1081",20508349,2013,-14.28339,34.15592,"MW2012C3020803"
"1082",20508349,2013,-13.4883,34.2614,"MW2012C3020513"
"1083",20601626,2013,-13.8362,33.07689,"MW2012C3020703"
"1084",20508349,2013,-13.89207,33.75635,"MW2012C3020619"
"1085",20601626,2013,-12.92425,33.78628,"MW2012C3020103"
"1086",20601626,2013,-13.99621,33.78827,"MW2012C3020619"
"1087",20601626,2013,-13.88828,33.75149,"MW2012C3020603"
"1088",20601626,2013,-13.75999,33.81438,"MW2012C3020403"
"1089",20508349,2013,-13.43178,34.29261,"MW2012C3020211"
"1090",20508349,2013,-13.55488,34.23197,"MW2012C3020513"
"1091",20601626,2013,-14.38832,34.3283,"MW2012C3020803"
"1092",20601626,2013,-14.19851,34.01966,"MW2012C3020803"
"1093",20601626,2013,-15.78208,34.98676,"MW2012C3030514"
"1094",20508349,2013,-16.13342,34.8926,"MW2012C3031005"
"1095",20508349,2013,-13.99739,33.79288,"MW2012C3020619"
"1096",20601626,2013,-13.54148,33.71656,"MW2012C3020403"
"1097",20602363,2013,-13.93095,33.31772,"MW2012C3020603"
"1098",20601141,2013,-14.2996,33.9032,"MW2012C3020603"
"1099",20602363,2013,-14.0368,33.3451,"MW2012C3020603"
"1100",20601141,2013,-14.22265,33.87926,"MW2012C3020603"
"1101",20601141,2013,-9.67833,33.3464,"MW2012C3010102"
"1102",20601141,2013,-13.34817,33.59601,"MW2012C3020403"
"1103",20602363,2013,-15.50079,35.36109,"MW2012C3030314"
"1104",20602363,2013,-14.52676,34.66017,"MW2012C3020913"
"1105",20601141,2013,-14.08273,33.71509,"MW2012C3020603"
"1106",20603090,2013,-14.26,33.7983,"MW2012C3020603"
"1107",20601141,2013,-14.2173,33.78643,"MW2012C3020603"
"1108",20603090,2013,-14.13057,33.88646,"MW2012C3020603"
"1109",20603533,2013,-14.2749,33.7597,"MW2012C3020603"
"1110",20603533,2013,-12.32784,33.57692,"MW2012C3010508"
"1111",20603090,2013,-14.24508,33.77773,"MW2012C3020603"
"1112",20603533,2013,-14.22897,33.84264,"MW2012C3020603"
"1113",20603533,2013,-14.83187,34.64042,"MW2012C3020913"
"1114",20603533,2013,-15.82282,35.10363,"MW2012C3030519"
"1115",20603090,2013,-14.3192,33.59855,"MW2012C3020603"
"1116",20604638,2013,-14.0153,34.0639,"MW2012C3020603"
"1117",20604638,2013,-14.13078,33.96488,"MW2012C3020603"
"1118",20603533,2013,-14.17859,33.73218,"MW2012C3020603"
"1119",20605302,2013,-14.023,34.0863,"MW2012C3020603"
"1120",20604638,2013,-13.66529,32.91968,"MW2012C3020703"
"1121",20605302,2013,-14.11965,33.91986,"MW2012C3020603"
"1122",20607260,2013,-13.8674,33.8281,"MW2012C3020603"
"1123",20607260,2013,-14.22223,33.74182,"MW2012C3020603"
"1124",20605302,2013,-14.75793,34.76496,"MW2012C3020913"
"1125",20607315,2013,-13.7993,33.8589,"MW2012C3020603"
"1126",20607315,2013,-13.66089,33.85754,"MW2012C3020403"
"1127",20607315,2013,-9.60418,33.77958,"MW2012C3010210"
"1128",20607315,2013,-13.88357,33.96976,"MW2012C3020603"
"1129",20607260,2013,-9.71296,33.83816,"MW2012C3010210"
"1130",20607315,2013,-13.04848,33.50136,"MW2012C3020103"
"1131",20607315,2013,-13.3255,33.87491,"MW2012C3020303"
"1132",20607260,2013,-13.78747,32.90852,"MW2012C3020703"
"1133",20607315,2013,-13.9147,33.77094,"MW2012C3020619"
"1134",20607315,2013,-13.14803,33.39286,"MW2012C3020103"
"1135",20610249,2013,-14.1601,34.0345,"MW2012C3020603"
"1136",20607315,2013,-13.69237,33.75799,"MW2012C3020403"
"1137",20610050,2013,-13.87186,33.77358,"MW2012C3020619"
"1138",20610050,2013,-14.09692,33.58011,"MW2012C3020603"
"1139",20610050,2013,-14.1045,34.0018,"MW2012C3020603"
"1140",20610249,2013,-14.15186,33.87492,"MW2012C3020603"
"1141",20610249,2013,-14.212,33.93085,"MW2012C3020603"
"1142",20610050,2013,-14.17068,33.93454,"MW2012C3020603"
"1143",20610249,2013,-13.95652,34.0765,"MW2012C3020603"
"1144",20610249,2013,-14.08344,33.97983,"MW2012C3020603"
"1145",20614477,2013,-14.033,33.5159,"MW2012C3020603"
"1146",20614477,2013,-13.45741,33.61386,"MW2012C3020403"
"1147",20613324,2013,-13.9694,33.6318,"MW2012C3020603"
"1148",20613324,2013,-13.7784,33.53021,"MW2012C3020603"
"1149",20613324,2013,-13.84917,33.59013,"MW2012C3020603"
"1150",20614477,2013,-13.83598,33.04618,"MW2012C3020703"
"1151",20614477,2013,-13.92391,33.77157,"MW2012C3020619"
"1152",20614477,2013,-14.08521,33.57097,"MW2012C3020603"
"1153",20615735,2013,-12.86168,33.68384,"MW2012C3020103"
"1154",20615735,2013,-13.9347,33.494,"MW2012C3020603"
"1155",20615735,2013,-13.92354,33.41674,"MW2012C3020603"
"1156",20615064,2013,-13.8122,33.5005,"MW2012C3020603"
"1157",20615064,2013,-13.18834,33.50286,"MW2012C3020103"
"1158",20615064,2013,-13.74926,33.50701,"MW2012C3020603"
"1159",20615735,2013,-13.94591,33.58236,"MW2012C3020603"
"1160",20615064,2013,-10.95048,33.72383,"MW2012C3010417"
"1161",20702471,2013,-14.0593,33.3084,"MW2012C3020703"
"1162",20615064,2013,-13.52554,33.35144,"MW2012C3020103"
"1163",20704738,2013,-13.6713,33.026,"MW2012C3020703"
"1164",20704738,2013,-13.64522,33.07655,"MW2012C3020703"
"1165",20704738,2013,-13.88758,34.54166,"MW2012C3020515"
"1166",20704738,2013,-13.67225,33.24514,"MW2012C3020703"
"1167",20704738,2013,-13.61208,32.96941,"MW2012C3020703"
"1168",20704738,2013,-13.69582,32.97493,"MW2012C3020703"
"1169",20801046,2013,-14.3763,34.0394,"MW2012C3020803"
"1170",20705372,2013,-13.5027,32.9863,"MW2012C3020703"
"1171",20705372,2013,-13.4752,33.06207,"MW2012C3020703"
"1172",20705372,2013,-13.47986,33.06254,"MW2012C3020703"
"1173",20802019,2013,-14.3353,33.9759,"MW2012C3020803"
"1174",20706163,2013,-13.5486,33.1745,"MW2012C3020703"
"1175",20706163,2013,-14.53977,35.54039,"MW2012C3030114"
"1176",20802019,2013,-14.39564,33.90631,"MW2012C3020803"
"1177",20802019,2013,-14.4047,33.9988,"MW2012C3020803"
"1178",20706163,2013,-14.8818,34.86644,"MW2012C3020913"
"1179",20706163,2013,-14.48141,35.57263,"MW2012C3030114"
"1180",20803156,2013,-14.2992,34.1126,"MW2012C3020803"
"1181",20804405,2013,-14.0261,34.26,"MW2012C3020803"
"1182",20804405,2013,-14.00396,33.74191,"MW2012C3020619"
"1183",20804405,2013,-14.3593,34.07501,"MW2012C3020803"
"1184",20804768,2013,-14.1078,34.2701,"MW2012C3020803"
"1185",20806131,2013,-14.2021,34.3656,"MW2012C3020803"
"1186",20804768,2013,-14.18532,34.30768,"MW2012C3020803"
"1187",20804768,2013,-14.37856,34.31962,"MW2012C3020803"
"1188",20808421,2013,-14.3487,34.404,"MW2012C3020803"
"1189",20807727,2013,-14.3556,34.5793,"MW2012C3020913"
"1190",20807727,2013,-13.43401,34.27896,"MW2012C3020211"
"1191",20903583,2013,-14.8515,34.6402,"MW2012C3020913"
"1192",20903583,2013,-13.9576,33.91673,"MW2012C3020603"
"1193",20906524,2013,-14.7689,34.6461,"MW2012C3020913"
"1194",20906524,2013,-15.77493,35.08792,"MW2012C3030519"
"1195",20906524,2013,-13.87902,33.79034,"MW2012C3020619"
"1196",20903583,2013,-15.76737,35.00467,"MW2012C3030519"
"1197",20906605,2013,-14.6514,34.6256,"MW2012C3020913"
"1198",20906605,2013,-13.9452,33.7408,"MW2012C3020603"
"1199",20908119,2013,-14.5036,34.6593,"MW2012C3020913"
"1200",20909113,2013,-14.4136,34.6106,"MW2012C3020913"
"1201",20908119,2013,-14.81231,34.63585,"MW2012C3020913"
"1202",20909113,2013,-14.87256,35.52192,"MW2012C3030214"
"1203",20909113,2013,-14.20653,34.83046,"MW2012C3030115"
"1204",20908088,2013,-16.46846,34.87611,"MW2012C3031005"
"1205",20908088,2013,-14.6361,34.7323,"MW2012C3020913"
"1206",20908088,2013,-15.82454,35.01256,"MW2012C3030514"
"1207",20909113,2013,-13.77609,34.44929,"MW2012C3020513"
"1208",20908088,2013,-15.06824,34.86774,"MW2012C3020913"
"1209",20909113,2013,-14.32634,34.54592,"MW2012C3020813"
"1210",20909113,2013,-14.29251,34.53315,"MW2012C3020813"
"1211",20909113,2013,-14.40743,34.56076,"MW2012C3020803"
"1212",20908088,2013,-14.24119,34.49016,"MW2012C3020803"
"1213",20909113,2013,-14.02858,33.8082,"MW2012C3020603"
"1214",21037030,2013,-13.9896,33.7772,"MW2012C3020619"
"1215",21037030,2013,-13.86539,33.76743,"MW2012C3020603"
"1216",21037030,2013,-13.912,33.79013,"MW2012C3020619"
"1217",21037536,2013,-13.9917,33.7789,"MW2012C3020619"
"1218",21037536,2013,-14.61231,34.74898,"MW2012C3020913"
"1219",21037536,2013,-14.52835,35.058,"MW2012C3030112"
"1220",21037030,2013,-14.54719,35.11601,"MW2012C3030112"
"1221",21037030,2013,-14.00501,33.73876,"MW2012C3020619"
"1222",21037536,2013,-13.95082,33.72909,"MW2012C3020603"
"1223",21037536,2013,-14.02068,33.69773,"MW2012C3020603"
"1224",21037536,2013,-13.76293,33.81959,"MW2012C3020403"
"1225",21037536,2013,-13.70378,33.83519,"MW2012C3020403"
"1226",21037536,2013,-14.35473,33.88636,"MW2012C3020803"
"1227",21037536,2013,-15.65842,35.04075,"MW2012C3030514"
"1228",21037030,2013,-13.36685,33.90477,"MW2012C3020303"
"1229",21051203,2013,-13.80677,32.88071,"MW2012C3020703"
"1230",21051203,2013,-14.0039,33.8081,"MW2012C3020619"
"1231",21037536,2013,-16.02439,35.25804,"MW2012C3030714"
"1232",21037536,2013,-14.00473,33.70437,"MW2012C3020603"
"1233",21048764,2013,-13.9354,33.7828,"MW2012C3020619"
"1234",21051203,2013,-14.3939,34.33405,"MW2012C3020803"
"1235",21051203,2013,-14.20812,34.12843,"MW2012C3020803"
"1236",21048764,2013,-13.51086,33.71208,"MW2012C3020403"
"1237",21048764,2013,-15.82929,35.02274,"MW2012C3030514"
"1238",21048764,2013,-13.33926,33.91868,"MW2012C3020303"
"1239",21048764,2013,-15.81767,34.99723,"MW2012C3030514"
"1240",21048764,2013,-15.76062,34.98886,"MW2012C3030519"
"1241",21048764,2013,-15.41361,35.32183,"MW2012C3030314"
"1242",21051203,2013,-13.7745,34.5118,"MW2012C3020513"
"1243",21048764,2013,-15.71239,35.16586,"MW2012C3030414"
"1244",21048764,2013,-14.22073,33.80274,"MW2012C3020603"
"1245",21048764,2013,-14.801,34.76742,"MW2012C3020913"
"1246",21048764,2013,-13.78417,34.45838,"MW2012C3020513"
"1247",21053745,2013,-14.0073,33.8244,"MW2012C3020619"
"1248",21053745,2013,-13.76724,33.00894,"MW2012C3020703"
"1249",21048764,2013,-11.43543,33.83949,"MW2012C3010508"
"1250",21048764,2013,-14.81138,34.63282,"MW2012C3020913"
"1251",21052427,2013,-14.0063,33.8022,"MW2012C3020619"
"1252",21053745,2013,-15.07206,35.21736,"MW2012C3030206"
"1253",21053745,2013,-15.80733,35.09727,"MW2012C3030519"
"1254",21052427,2013,-13.81228,32.89578,"MW2012C3020703"
"1255",21052427,2013,-14.01102,33.71995,"MW2012C3020603"
"1256",21052427,2013,-14.01959,33.71876,"MW2012C3020603"
"1257",21052427,2013,-16.30216,35.1807,"MW2012C3030716"
"1258",21053745,2013,-15.41025,35.32951,"MW2012C3030304"
"1259",21052427,2013,-13.54303,33.77553,"MW2012C3020403"
"1260",21052427,2013,-13.53961,33.73889,"MW2012C3020403"
"1261",21052427,2013,-14.08743,34.28332,"MW2012C3020803"
"1262",21055241,2013,-13.8758,33.7599,"MW2012C3020603"
"1263",21055241,2013,-13.99791,33.74844,"MW2012C3020619"
"1264",21052427,2013,-15.55927,35.1642,"MW2012C3030414"
"1265",21052427,2013,-15.40638,35.36635,"MW2012C3030304"
"1266",21052427,2013,-11.46679,34.03019,"MW2012C3010309"
"1267",21055241,2013,-16.11774,35.52678,"MW2012C3030816"
"1268",21055693,2013,-13.8696,33.7771,"MW2012C3020619"
"1269",21055241,2013,-13.9336,33.73566,"MW2012C3020619"
"1270",21055693,2013,-13.71448,33.6084,"MW2012C3020603"
"1271",21055693,2013,-13.41116,33.641,"MW2012C3020403"
"1272",21055693,2013,-12.91615,34.28698,"MW2012C3020211"
"1273",21055241,2013,-11.45021,34.03634,"MW2012C3010508"
"1274",21066096,2013,-14.0239,33.778,"MW2012C3020619"
"1275",21066339,2013,-14.0209,33.7746,"MW2012C3020619"
"1276",21066339,2013,-13.92433,33.76187,"MW2012C3020619"
"1277",21066339,2013,-14.36447,34.26126,"MW2012C3020803"
"1278",21066339,2013,-12.24381,33.50187,"MW2012C3010508"
"1279",21066339,2013,-15.3471,35.09085,"MW2012C3030306"
"1280",21066096,2013,-13.89559,33.84888,"MW2012C3020603"
"1281",21066096,2013,-14.15835,33.80497,"MW2012C3020603"
"1282",21066339,2013,-13.99484,33.79789,"MW2012C3020619"
"1283",21077725,2013,-13.9711,33.7574,"MW2012C3020619"
"1284",21077725,2013,-13.94782,33.81719,"MW2012C3020619"
"1285",21077725,2013,-14.01468,33.82562,"MW2012C3020603"
"1286",21077725,2013,-14.39071,34.32824,"MW2012C3020803"
"1287",21074510,2013,-13.9491,33.8099,"MW2012C3020619"
"1288",21077725,2013,-13.95249,33.81485,"MW2012C3020619"
"1289",21074510,2013,-15.85675,35.11981,"MW2012C3030514"
"1290",21077725,2013,-13.76399,34.58744,"MW2012C3020515"
"1291",21077725,2013,-13.98962,33.80448,"MW2012C3020619"
"1292",21077725,2013,-13.07166,33.43974,"MW2012C3020103"
"1293",21077725,2013,-15.76442,35.06004,"MW2012C3030519"
"1294",21074510,2013,-13.96928,33.27249,"MW2012C3020703"
"1295",21081573,2013,-13.8939,33.7871,"MW2012C3020619"
"1296",21081573,2013,-16.95297,35.20307,"MW2012C3031105"
"1297",21081573,2013,-13.98954,33.81191,"MW2012C3020619"
"1298",21080308,2013,-13.9323,33.7589,"MW2012C3020619"
"1299",21080308,2013,-13.89131,33.80975,"MW2012C3020619"
"1300",21080308,2013,-14.27552,34.66013,"MW2012C3020915"
"1301",21081573,2013,-15.14459,35.31829,"MW2012C3030214"
"1302",21081573,2013,-15.17516,35.32489,"MW2012C3030214"
"1303",21080308,2013,-14.30416,33.97587,"MW2012C3020803"
