clust,fnid
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3020913
20906524,MW2012C3030519
20906524,MW2012C3020619
20906524,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020603
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20906605,MW2012C3020913
20908088,MW2012C3030514
21037030,MW2012C3020619
21037030,MW2012C3020619
21037030,MW2012C3020619
21037030,MW2012C3020619
21037536,MW2012C3020619
21037536,MW2012C3020913
21037536,MW2012C3020619
21037536,MW2012C3020619
21052427,MW2012C3020403
21052427,MW2012C3020619
21053745,MW2012C3020703
21053745,MW2012C3020619
21055241,MW2012C3020603
21055241,MW2012C3010508
21055693,MW2012C3020619
21055693,MW2012C3020619
21055693,MW2012C3020619
21066096,MW2012C3020619
21066096,MW2012C3020603
21066096,MW2012C3020619
21066096,MW2012C3020619
21066096,MW2012C3020603
21066096,MW2012C3020619
21066096,MW2012C3020619
21066096,MW2012C3020619
21066096,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020619
21066339,MW2012C3020803
21066339,MW2012C3020619
21066339,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21074510,MW2012C3020619
21080308,MW2012C3020915
21080308,MW2012C3020619
21080308,MW2012C3020619
21081573,MW2012C3020619
21081573,MW2012C3020619
21081573,MW2012C3020619
21081573,MW2012C3020619
21087531,MW2012C3020619
21087531,MW2012C3020619
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030115
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030115
30101545,MW2012C3030112
30101545,MW2012C3030115
30101545,MW2012C3030112
30101545,MW2012C3030112
30101545,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102028,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3030112
30102540,MW2012C3020603
30102540,MW2012C3030112
30102540,MW2012C3031206
30102540,MW2012C3030112
30108401,MW2012C3030115
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3031313
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206341,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30206572,MW2012C3030204
30212307,MW2012C3030214
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3020913
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030304
30302601,MW2012C3030816
30305082,MW2012C3020211
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030115
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030304
30305082,MW2012C3030304
30305277,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030514
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30305580,MW2012C3030314
30307678,MW2012C3030214
30307678,MW2012C3030314
30403444,MW2012C3030404
30406710,MW2012C3030314
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30501383,MW2012C3030514
30620196,MW2012C3030613
30620196,MW2012C3030613
30620196,MW2012C3030414
30620196,MW2012C3030613
30620196,MW2012C3030613
30620196,MW2012C3030613
30620196,MW2012C3030613
30620196,MW2012C3030613
30620196,MW2012C3030613
30620196,MW2012C3030714
30620196,MW2012C3030613
30620196,MW2012C3030519
30620196,MW2012C3030613
30620196,MW2012C3030519
30703381,MW2012C3030716
30703381,MW2012C3030716
30704313,MW2012C3030716
30704313,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30705391,MW2012C3030716
30706619,MW2012C3030716
30706619,MW2012C3030514
30706619,MW2012C3030716
30706619,MW2012C3030716
30706619,MW2012C3030716
30706619,MW2012C3030716
30706619,MW2012C3030716
30706619,MW2012C3030714
30706619,MW2012C3030519
30706619,MW2012C3030716
30706619,MW2012C3030716
30706619,MW2012C3030716
30706619,MW2012C3030716
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030804
30801672,MW2012C3030519
30801672,MW2012C3030804
30801672,MW2012C3030804
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3999918
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3031313
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3030816
30801679,MW2012C3030816
30804416,MW2012C3030804
30804416,MW2012C3030804
30804416,MW2012C3030804
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030304
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030904
30901054,MW2012C3030314
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030904
30901475,MW2012C3030816
31002169,MW2012C3031005
31004312,MW2012C3031005
31004312,MW2012C3031005
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030816
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31004312,MW2012C3030716
31006556,MW2012C3030514
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030514
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31006556,MW2012C3030506
31007335,MW2012C3031005
31201007,MW2012C3031213
31201104,MW2012C3031206
31201104,MW2012C3031206
31201104,MW2012C3031206
31201104,MW2012C3031206
31201104,MW2012C3031206
31201104,MW2012C3031206
31201104,MW2012C3031206
31201104,MW2012C3031206
31201104,MW2012C3020603
31201104,MW2012C3030206
31201104,MW2012C3031206
31201104,MW2012C3031206
31201104,MW2012C3031313
31201516,MW2012C3031213
31201516,MW2012C3020619
31201516,MW2012C3030514
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31201516,MW2012C3031213
31432523,MW2012C3030314
31432523,MW2012C3030314
31432523,MW2012C3030314
31432676,MW2012C3030314
31435120,MW2012C3030314
31435120,MW2012C3031105
31435120,MW2012C3030314
31435120,MW2012C3030314
31435120,MW2012C3030314
31435120,MW2012C3030314
31435120,MW2012C3030304
31435120,MW2012C3030314
31435120,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3031313
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030214
31439102,MW2012C3030314
31439102,MW2012C3030314
31439102,MW2012C3030214
31443108,MW2012C3030314
31532674,MW2012C3030519
31532674,MW2012C3030716
31532674,MW2012C3030519
31532674,MW2012C3030816
31532674,MW2012C3030519
31532674,MW2012C3030519
31532674,MW2012C3030519
31532674,MW2012C3030519
31532674,MW2012C3020619
31532674,MW2012C3030519
31532674,MW2012C3030519
31532674,MW2012C3030514
31532674,MW2012C3030519
31532674,MW2012C3030519
31532674,MW2012C3030506
31532674,MW2012C3030519
31533095,MW2012C3030414
31533095,MW2012C3030519
31533095,MW2012C3030519
31533095,MW2012C3030519
31533095,MW2012C3030519
31533095,MW2012C3030519
31533095,MW2012C3030519
31533095,MW2012C3030519
31533095,MW2012C3030519
31533095,MW2012C3030519
31533095,MW2012C3030414
31536751,MW2012C3030519
31540419,MW2012C3030519
31545384,MW2012C3020913
31545384,MW2012C3030519
31546760,MW2012C3030519
31546760,MW2012C3030519
31546760,MW2012C3030519
31546760,MW2012C3030519
31546760,MW2012C3030519
31546760,MW2012C3030519
31546760,MW2012C3030514
31546760,MW2012C3030514
31546760,MW2012C3030519
31546760,MW2012C3030519
31546760,MW2012C3030519
31550254,MW2012C3030714
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3030314
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3020619
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3030519
31550254,MW2012C3030519
31555614,MW2012C3030514
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3020403
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010102
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010107
10101562,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3030514
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010102
10104150,MW2012C3010508
10104150,MW2012C3010102
10104150,MW2012C3010102
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010201
10201688,MW2012C3010417
10201688,MW2012C3010210
10201688,MW2012C3010508
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010210
10201688,MW2012C3010209
10201688,MW2012C3020403
10203176,MW2012C3010201
10204322,MW2012C3010209
10204322,MW2012C3010210
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010209
10204322,MW2012C3010201
10204586,MW2012C3010209
10204586,MW2012C3010209
10204586,MW2012C3010201
10220705,MW2012C3010201
10301663,MW2012C3010309
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10302010,MW2012C3010311
10304012,MW2012C3010508
10305446,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010309
10307413,MW2012C3010311
10307413,MW2012C3020603
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10307413,MW2012C3010311
10401140,MW2012C3010417
10401140,MW2012C3030606
10401522,MW2012C3010517
10401522,MW2012C3010417
10401522,MW2012C3010417
10401522,MW2012C3010417
10401522,MW2012C3010209
10401522,MW2012C3010417
10401522,MW2012C3010417
10401522,MW2012C3030304
10401522,MW2012C3010417
10401522,MW2012C3010417
10401522,MW2012C3030804
10401522,MW2012C3010102
10401522,MW2012C3010417
10401522,MW2012C3010508
10404186,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010508
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3010201
10405213,MW2012C3010409
10405213,MW2012C3010409
10405213,MW2012C3999918
10405213,MW2012C3010508
10405213,MW2012C3010409
10405213,MW2012C3010409
10501505,MW2012C3010508
10505136,MW2012C3010508
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3020103
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3020103
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507175,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3020603
10507344,MW2012C3020103
10507344,MW2012C3010503
10507344,MW2012C3020103
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10507344,MW2012C3010503
10510388,MW2012C3010508
10732192,MW2012C3010508
10733640,MW2012C3030304
10733640,MW2012C3010508
10733640,MW2012C3010508
10733640,MW2012C3010508
10734370,MW2012C3010508
10734370,MW2012C3010201
10734370,MW2012C3010508
10734370,MW2012C3010508
10734370,MW2012C3010508
10734370,MW2012C3010508
10734370,MW2012C3010508
10734370,MW2012C3020103
10734370,MW2012C3010311
10734370,MW2012C3010508
10734370,MW2012C3010508
10734370,MW2012C3010508
10734370,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3010508
10734762,MW2012C3020603
10735173,MW2012C3010309
10736596,MW2012C3020211
10736596,MW2012C3010508
10736596,MW2012C3020103
10736596,MW2012C3010508
10736596,MW2012C3010508
10736596,MW2012C3010508
10741504,MW2012C3010309
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3030514
10741504,MW2012C3010508
10741504,MW2012C3010209
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3020103
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3010309
10741504,MW2012C3010508
10741504,MW2012C3010508
10741504,MW2012C3999918
10741504,MW2012C3010508
10744649,MW2012C3010107
10744649,MW2012C3010309
10744649,MW2012C3010309
10744649,MW2012C3010309
10744649,MW2012C3010309
10744649,MW2012C3020803
10744649,MW2012C3010309
10744649,MW2012C3010309
10744649,MW2012C3010309
10744649,MW2012C3010508
10744649,MW2012C3010309
10744649,MW2012C3010508
10746033,MW2012C3010508
10746244,MW2012C3030716
10746244,MW2012C3010508
20106042,MW2012C3020103
20106042,MW2012C3020103
20110620,MW2012C3020103
20111718,MW2012C3020103
20111718,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20112661,MW2012C3020103
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3031213
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020211
20205207,MW2012C3020213
20205207,MW2012C3020213
20205207,MW2012C3020211
20205207,MW2012C3020211
20206362,MW2012C3020213
20302539,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20303065,MW2012C3020303
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3030519
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020603
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20402198,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020403
20405366,MW2012C3020619
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020103
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507089,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020211
20507459,MW2012C3020515
20507459,MW2012C3020211
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020513
20507459,MW2012C3020603
20507459,MW2012C3020513
20508349,MW2012C3020513
20601141,MW2012C3020603
20601626,MW2012C3020403
20601626,MW2012C3020803
20602363,MW2012C3020603
20602363,MW2012C3020603
20602363,MW2012C3030314
20602363,MW2012C3020603
20602363,MW2012C3020603
20602363,MW2012C3020603
20602363,MW2012C3020603
20602363,MW2012C3020603
20602363,MW2012C3020603
20602363,MW2012C3020603
20602363,MW2012C3020913
20602363,MW2012C3020603
20602363,MW2012C3020603
20602363,MW2012C3020603
20603090,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20603533,MW2012C3020603
20607260,MW2012C3020603
20607260,MW2012C3020603
20607260,MW2012C3020603
20610050,MW2012C3020603
20610050,MW2012C3020619
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20613324,MW2012C3020603
20614477,MW2012C3020703
20615735,MW2012C3020603
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20702471,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020515
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20704738,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20705372,MW2012C3020703
20706163,MW2012C3020703
20706163,MW2012C3020703
20706163,MW2012C3020703
20706163,MW2012C3020703
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20802019,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20806131,MW2012C3020803
20903583,MW2012C3020913
20903583,MW2012C3030519
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020603
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20903583,MW2012C3020913
20906524,MW2012C3020913
20906605,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20908119,MW2012C3020913
20909113,MW2012C3020913
20909113,MW2012C3020913
20909113,MW2012C3020603
21037030,MW2012C3020619
21037030,MW2012C3020619
21048764,MW2012C3020619
21048764,MW2012C3020619
21048764,MW2012C3010508
21048764,MW2012C3020619
21048764,MW2012C3020403
21048764,MW2012C3020619
21048764,MW2012C3020619
21048764,MW2012C3020513
21048764,MW2012C3020303
21048764,MW2012C3020619
21048764,MW2012C3020913
21048764,MW2012C3030414
21048764,MW2012C3020603
21048764,MW2012C3020619
