"ea_id","FS_year","lat_modified","lon_modified"
55117023,2011,-5.26196002960205,39.790210723877
55201005,2011,-5.35541009902954,39.6501617431641
55209022,2011,-5.40396022796631,39.6942291259766
55213303,2011,-5.36837005615234,39.7021293640137
55218021,2011,-5.36752986907959,39.6648902893066
1114002,2012,-5.08575059837,35.8543891943
1114002,2012,-6.86088773309,39.2519840813
1203003,2013,-6.45661888376,36.7228609724
1203003,2013,-6.40602581971,36.8375470998
1203003,2013,-6.98727510065,36.8989578038
1217003,2012,-6.6140094868,36.508662736
1217003,2012,-6.65111878938,36.385741194
1217003,2013,-6.71165256022,38.7421347251
1313004,2013,-6.17725196362,36.475748798
1313004,2013,-6.81973357341,39.2045449747
1313301,2012,-6.22961550562,36.4133257556
1313301,2013,-5.79353089598,36.460209476
1313301,2013,-6.22961550562,36.4133257556
1313301,2012,-6.8541235699,39.280533251
1417304,2013,-6.39156050233,35.8962090978
1431001,2013,-6.37526068613,35.648248455
1431001,2013,-6.14512634247,35.7626660248
1431001,2013,-6.0903186215,35.862685268
1431001,2013,-6.99081696671,39.1076528004
1438003,2013,-5.95327908932,35.2443803339
1509003,2012,-5.99373054953,35.8519810381
1510004,2013,-5.94781266137,35.9174573643
1510004,2013,-6.12771646251,35.753639168
1510004,2013,-6.20127305553,37.5754973429
1529002,2012,-6.05862648807,35.5220384869
1529002,2013,-5.62146329338,35.4714138059
2110001,2013,-3.2043831681,35.9282021584
2110001,2013,-3.40612394961,35.8336259833
2110001,2013,-2.99751217418,36.0181520964
2111001,2013,-2.99639446215,36.0139642536
2111001,2013,-3.55574651683,36.0903047347
2211303,2013,-3.35091290948,36.890037104
2211303,2013,-3.37544113356,35.8802153829
2211303,2013,-3.35942339288,36.7501528181
2212001,2013,-3.42440127073,36.8396974116
2224305,2013,-3.4163444345,36.6416252012
2224305,2013,-3.55403345603,36.8797913366
2224305,2013,-3.36890701067,36.6839050767
2224305,2013,-3.3658672027,36.8538088131
2224305,2013,-3.37392338747,36.887706311
2309002,2013,-3.48031588242,36.7020688529
2309002,2013,-5.42925614292,36.5271641657
2309002,2013,-5.6267573034,37.6685927029
2310357,2012,-3.37512810679,36.6860770591
2313019,2013,-3.38641750557,36.656785711
2313019,2013,-5.03142132518,32.7868943872
2314016,2013,-3.37485764355,36.6703637173
2314016,2013,-3.59070320132,36.9728754137
2314016,2013,-3.30111386743,37.2762539415
2401001,2013,-3.36412872548,35.802535621
2401001,2013,-3.39326024438,36.6761790434
2401001,2013,-3.37297546222,35.8714646959
2401001,2013,-3.36435455982,35.7185072338
2401001,2013,-3.40047942766,36.6606419121
2401001,2013,-3.36526166825,35.6871879095
2401001,2013,-3.33092483216,35.6464165047
2401001,2013,-3.36741856285,35.8504717349
2401001,2013,-3.3879800021,36.6901182528
2401002,2013,-3.37218900977,35.7072148571
2502007,2013,-2.14105174562,35.7472614596
2502007,2013,-2.08471700023,35.7567361587
2510001,2013,-3.21050585006,35.3570370266
3106003,2013,-3.19666242054,37.6153846051
3106003,2013,-6.78534790589,39.1171629393
3106003,2013,-6.78100960341,39.235309386
3106003,2013,-2.54661824172,33.0071942028
3106003,2013,-3.34938187667,36.7091770274
3112002,2012,-3.11116496607,37.5964449399
3112002,2013,-6.81765902697,39.1354063921
3114002,2013,-3.09666469117,37.6392104012
3204003,2012,-3.64001112137,37.6558845684
3204003,2013,-3.64001112137,37.6558845684
3204003,2013,-3.51663719773,37.551299025
3204003,2013,-6.79674888894,38.9923905807
3204003,2013,-3.39208150476,36.6604590604
3207301,2013,-3.78652518976,37.7114070309
3207301,2013,-3.65137459784,37.5683901469
3314001,2012,-4.36689322845,38.0555552516
3314001,2013,-3.34442560998,36.6284917936
3323303,2013,-4.34103383974,37.8438473904
3323303,2013,-6.83459782985,39.2665543482
3323303,2013,-6.82316709259,39.2170755111
3323303,2013,-6.78497060993,39.2685969524
3323303,2013,-4.34476564126,37.8851668536
3402001,2012,-3.26310622768,37.5769874701
3402001,2013,-6.78195567607,39.0931633484
3402001,2013,-5.73581993291,36.3965694261
3402001,2013,-3.34438685091,37.3772815848
3402001,2013,-3.37768931367,36.6957259314
3414003,2012,-6.86436940258,37.6354039495
3414003,2013,-3.33002288855,37.3828806193
3414003,2013,-2.45174948464,32.9041726479
3431003,2012,-3.309959701,37.4736877103
3431003,2013,-4.82928939318,34.7506231405
3431003,2013,-6.87872662579,39.1532119503
3504002,2013,-3.20540870338,37.1875070453
3504002,2013,-6.62939906855,39.1242506345
3504002,2013,-2.54013300001,32.9461156601
3504002,2013,-2.47992111311,32.9164497375
3510004,2012,-3.31003442939,37.0669398336
3510004,2013,-3.37976924881,37.332934955
3513005,2013,-3.32548796787,37.1600978561
3513005,2012,-3.61620540405,37.6915225532
3513005,2013,-3.48318072758,37.033461022
4115002,2012,-4.7083554307,38.645927329
4115002,2012,-6.78488894564,39.2428558303
4115002,2013,-6.83054045075,39.2294377242
4127004,2012,-4.71856321728,38.2843607005
4127004,2013,-3.42867399019,36.7462207518
4127004,2012,-4.74054510873,38.3333868699
4127004,2013,-4.102399331,37.7209276825
4127004,2013,-3.37556924894,37.3470151213
4127004,2013,-3.01878110116,37.050794217
4204005,2013,-5.02784418949,38.560969519
4204005,2013,-6.94996821316,39.2278403359
4204005,2013,-6.97617822954,39.1031373159
4204005,2013,-5.0166034793,38.5229535408
4208352,2013,-5.17263422436,38.471922391
4212002,2012,-4.98131153326,38.5066666871
4212002,2012,-6.79394845768,39.2491859734
