"ea_id","FS_year","lat_modified","lon_modified","country"
10504207,2017,-11.058599,33.933521,"mw"
31303824,2017,-15.400676,34.777934,"mw"
10408191,2016,-10.754226,33.537282,"mw"
21087514,2017,-14.012712,33.737374,"mw"
30602649,2016,-15.451516,34.464556,"mw"
10312167,2017,-11.506254,34.149293,"mw"
20306322,2017,-13.226167,33.74038,"mw"
30805704,2016,-15.938183,35.467495,"mw"
31531855,2016,-15.703406,35.005569,"mw"
31431831,2016,-15.403134,35.314459,"mw"
30601642,2017,-15.567784,34.519127,"mw"
30103527,2017,-14.334623,34.798593,"mw"
10301150,2016,-11.709117,34.072019,"mw"
31306828,2017,-15.332283,34.714505,"mw"
31003745,2017,-15.761763,34.372752,"mw"
10620230,2016,-12.054302,34.742048,"mw"
20203289,2016,-13.052256,34.245021,"mw"
10220147,2016,-9.952077,33.91917,"mw"
20904468,2017,-14.790572,34.845684,"mw"
31303821,2016,-15.349341,34.850334,"mw"
10408192,2017,-10.852595,33.531056,"mw"
30102524,2016,-14.755818,35.232287,"mw"
10301151,2017,-11.766983,34.05228,"mw"
30402595,2017,-15.791752,35.157739,"mw"
30401591,2017,-15.612678,35.195643,"mw"
31020758,2016,-16.006285,34.799761,"mw"
30805705,2017,-15.916279,35.384048,"mw"
10601226,2016,-12.081014,34.73933,"mw"
30306588,2017,-15.361921,35.265958,"mw"
20507368,2017,-13.660567,34.240615,"mw"
31552875,2016,-15.821831,35.007932,"mw"
20905471,2016,-14.885393,34.740982,"mw"
20220301,2016,-12.931315,34.286991,"mw"
10520219,2016,-11.906333,33.608928,"mw"
20109265,2016,-13.082668,33.753587,"mw"
31306830,2017,-15.395239,34.714624,"mw"
30508637,2016,-15.909287,34.939594,"mw"
10304156,2016,-11.855015,34.118278,"mw"
31101759,2016,-17.09515,35.217213,"mw"
10120123,2017,-9.70895,33.263961,"mw"
31003746,2016,-15.830196,34.411347,"mw"
30902727,2016,-15.69251,35.796372,"mw"
10734238,2017,-11.430612,34.025354,"mw"
30403603,2017,-15.766944,35.208484,"mw"
31201788,2017,-15.028036,35.152533,"mw"
10220145,2016,-9.949785,33.908869,"mw"
10205144,2017,-10.399822,34.10239,"mw"
21086512,2017,-13.956877,33.740034,"mw"
31201794,2017,-15.256486,35.065353,"mw"
20201279,2016,-12.435457,34.170292,"mw"
20320326,2016,-13.352253,33.922143,"mw"
30305579,2016,-15.572013,35.303079,"mw"
20701412,2016,-13.920888,32.966397,"mw"
20603382,2017,-14.157104,33.551782,"mw"
20502356,2017,-13.776575,34.403131,"mw"
10403183,2016,-10.891467,34.013325,"mw"
31105769,2016,-16.737738,35.242437,"mw"
30506631,2016,-15.775837,34.910253,"mw"
31541868,2017,-15.804976,34.994405,"mw"
20110268,2017,-12.864215,33.448411,"mw"
20609399,2016,-13.76407,33.614923,"mw"
30901725,2016,-15.848325,35.567227,"mw"
10310165,2017,-11.375006,34.077967,"mw"
30901714,2017,-15.627924,35.672782,"mw"
20507369,2016,-13.59236,34.435331,"mw"
20113276,2017,-13.036576,33.838871,"mw"
20704424,2016,-13.656155,33.060158,"mw"
10734236,2017,-11.439132,34.004179,"mw"
20706433,2017,-13.579327,33.185907,"mw"
30602653,2016,-15.598949,34.517429,"mw"
20703421,2017,-13.819115,33.174092,"mw"
21080508,2017,-13.937334,33.768276,"mw"
30102522,2016,-14.662478,35.026911,"mw"
20302305,2017,-13.423027,34.097944,"mw"
20111271,2016,-13.564182,33.359249,"mw"
20704423,2017,-13.70606,32.988531,"mw"
10601229,2016,-12.05268,34.743996,"mw"
20403335,2017,-13.48157,33.433947,"mw"
20603385,2016,-14.260532,33.774799,"mw"
20205298,2017,-13.397418,34.265175,"mw"
31441849,2016,-15.407636,35.318259,"mw"
30705668,2017,-16.096666,34.975852,"mw"
31108778,2017,-16.956385,35.168967,"mw"
20507369,2017,-13.59236,34.435331,"mw"
30802694,2016,-16.022744,35.811397,"mw"
10503206,2016,-11.704716,33.676888,"mw"
20402334,2016,-13.472007,33.602711,"mw"
10401180,2017,-10.94494,33.766007,"mw"
30404607,2017,-15.791752,35.157739,"mw"
20604389,2016,-14.027634,34.036002,"mw"
10744251,2017,-11.471044,34.014915,"mw"
20601376,2017,-14.185037,33.870781,"mw"
30506632,2017,-15.779108,34.901791,"mw"
20501351,2016,-13.750254,34.58358,"mw"
10203134,2017,-9.996945,33.836118,"mw"
30505627,2016,-15.569237,35.083289,"mw"
31006753,2017,-15.902223,34.829097,"mw"
30405610,2016,-15.705208,35.151067,"mw"
20615407,2016,-13.779716,34.32197,"mw"
10503205,2016,-11.01095,33.854296,"mw"
1114002,2010,-5.08575010299683,35.8543891906738,"tz"
1203003,2011,-6.45662021636963,36.7228584289551,"tz"
1217003,2010,-6.61400985717773,36.508659362793,"tz"
1217003,2011,-6.61400985717773,36.508659362793,"tz"
1313004,2011,-6.17724990844727,36.4757499694824,"tz"
1313301,2010,-6.2296199798584,36.413330078125,"tz"
1417304,2011,-6.39156007766724,35.8962097167969,"tz"
1431001,2011,-6.37525987625122,35.648250579834,"tz"
1438003,2011,-5.95327997207642,35.2443809509277,"tz"
1509003,2010,-5.99373006820679,35.851978302002,"tz"
1510004,2011,-5.94781017303467,35.9174613952637,"tz"
1529002,2010,-6.05862998962402,35.5220413208008,"tz"
2110001,2011,-3.20438003540039,35.9281997680664,"tz"
2111001,2011,-2.99639010429382,36.0139617919922,"tz"
2211303,2011,-3.350909948349,36.8900413513184,"tz"
2212001,2011,-3.42440009117126,36.8396987915039,"tz"
2224305,2011,-3.41634011268616,36.6416282653809,"tz"
2309002,2011,-3.48031997680664,36.7020683288574,"tz"
2310357,2011,-3.37512993812561,36.6860809326172,"tz"
2313019,2011,-3.38642001152039,36.6567916870117,"tz"
2314016,2011,-3.37486004829407,36.6703605651855,"tz"
2401001,2011,-3.3641300201416,35.8025398254395,"tz"
2401002,2011,-3.37218999862671,35.7072105407715,"tz"
2502007,2011,-2.14105010032654,35.7472610473633,"tz"
2510001,2011,-3.21051001548767,35.3570404052734,"tz"
3106003,2011,-3.19666004180908,37.6153793334961,"tz"
3112002,2010,-3.11116003990173,37.5964393615723,"tz"
3112002,2011,-3.11116003990173,37.5964393615723,"tz"
3114002,2011,-3.09665989875793,37.6392097473145,"tz"
3204003,2010,-3.6400101184845,37.6558799743652,"tz"
3204003,2011,-3.6400101184845,37.6558799743652,"tz"
3207301,2011,-3.78653001785278,37.7114105224609,"tz"
3314001,2010,-4.36688995361328,38.0555610656738,"tz"
3323303,2011,-4.34103012084961,37.8438491821289,"tz"
3402001,2010,-3.26310992240906,37.5769882202148,"tz"
3402001,2011,-3.26310992240906,37.5769882202148,"tz"
3414003,2011,-3.3300199508667,37.3828811645508,"tz"
3431003,2010,-3.30995988845825,37.473690032959,"tz"
3431003,2011,-3.30995988845825,37.473690032959,"tz"
3504002,2011,-3.20541000366211,37.1875114440918,"tz"
3510004,2011,-3.31002998352051,37.0669403076172,"tz"
3513005,2011,-3.32548999786377,37.160099029541,"tz"
4115002,2010,-4.70836019515991,38.6459312438965,"tz"
4127004,2010,-4.71856021881104,38.2843589782715,"tz"
4127004,2011,-4.71856021881104,38.2843589782715,"tz"
4204005,2011,-5.02784013748169,38.5609703063965,"tz"
4208352,2011,-5.17262983322144,38.4719200134277,"tz"
4212002,2010,-4.98130989074707,38.5066719055176,"tz"
4212002,2011,-4.98130989074707,38.5066719055176,"tz"
4309003,2011,-5.07731008529663,38.5989799499512,"tz"
4334001,2010,-5.2367000579834,38.6999893188477,"tz"
4334001,2011,-5.2367000579834,38.6999893188477,"tz"
4424003,2011,-4.99453020095825,39.0835189819336,"tz"
4502005,2010,-5.44185018539429,38.9712600708008,"tz"
4502005,2011,-5.44185018539429,38.9712600708008,"tz"
4510004,2011,-5.53956985473633,38.8610992431641,"tz"
4603001,2011,-5.72715997695923,38.1861801147461,"tz"
4617003,2011,-5.63383007049561,38.4015884399414,"tz"
4619002,2010,-5.42297983169556,37.986400604248,"tz"
4619002,2011,-5.42297983169556,37.986400604248,"tz"
4711002,2010,-5.49977016448975,37.5569190979004,"tz"
5108005,2011,-6.54330015182495,37.1817016601562,"tz"
5134002,2011,-6.32727003097534,37.0063896179199,"tz"
5218007,2011,-6.91555023193359,37.8403511047363,"tz"
5308321,2011,-8.1321496963501,36.6683807373047,"tz"
5310001,2011,-8.10367012023926,36.50537109375,"tz"
5405303,2011,-8.6641902923584,36.7207412719727,"tz"
5407002,2011,-8.73647975921631,36.7207717895508,"tz"
5502018,2011,-6.82197999954224,37.6612396240234,"tz"
5509001,2011,-6.87541007995605,37.5903816223145,"tz"
5509333,2010,-6.80069017410278,37.6456909179688,"tz"
5519314,2011,-6.74182987213135,37.6644592285156,"tz"
5608006,2011,-6.18397998809814,37.7106781005859,"tz"
5609003,2011,-5.95639991760254,37.661678314209,"tz"
5611001,2011,-7.18549013137817,37.5598106384277,"tz"
6106018,2011,-6.44118022918701,38.9018783569336,"tz"
6112001,2010,-6.63100004196167,38.3479309082031,"tz"
6112001,2011,-6.63100004196167,38.3479309082031,"tz"
6205001,2011,-6.61633014678955,38.7949600219727,"tz"
6313001,2010,-6.92920017242432,38.7265815734863,"tz"
6313001,2011,-6.92920017242432,38.7265815734863,"tz"
6410006,2011,-7.42397022247314,39.1007118225098,"tz"
6512004,2011,-8.06122016906738,39.1512489318848,"tz"
6512004,2010,-8.06122016906738,39.1512489318848,"tz"
6512302,2011,-8.12541961669922,39.2182197570801,"tz"
6607003,2010,-8.05018043518066,39.73046875,"tz"
7101004,2010,-6.78729009628296,39.2682800292969,"tz"
7101034,2011,-6.81687021255493,39.2546005249023,"tz"
7104024,2011,-6.79735994338989,39.2405395507812,"tz"
7104111,2010,-6.78611993789673,39.2507286071777,"tz"
7104136,2011,-6.79210996627808,39.2464714050293,"tz"
7104145,2010,-6.78298997879028,39.2512702941895,"tz"
7104145,2011,-6.78298997879028,39.2512702941895,"tz"
7105008,2011,-6.79885005950928,39.2560081481934,"tz"
7106104,2011,-6.78146982192993,39.269458770752,"tz"
7107028,2011,-6.78573989868164,39.2677688598633,"tz"
7107052,2010,-6.79667997360229,39.2700881958008,"tz"
7107052,2011,-6.79667997360229,39.2700881958008,"tz"
7108005,2011,-6.8087100982666,39.2641792297363,"tz"
7108043,2010,-6.80237007141113,39.2614707946777,"tz"
7109004,2011,-6.81003999710083,39.2606086730957,"tz"
7109049,2010,-6.81450986862183,39.2469215393066,"tz"
7109087,2011,-6.80833005905151,39.2399597167969,"tz"
7109102,2011,-6.80637979507446,39.2456817626953,"tz"
7110071,2011,-6.7948899269104,39.2174987792969,"tz"
7110209,2010,-6.80391979217529,39.2369499206543,"tz"
7110209,2011,-6.80391979217529,39.2369499206543,"tz"
7111066,2011,-6.79903984069824,39.2271690368652,"tz"
7111100,2011,-6.79486989974976,39.2240104675293,"tz"
7111145,2010,-6.78492021560669,39.2363586425781,"tz"
7113002,2011,-6.75428009033203,39.0797805786133,"tz"
7115088,2011,-6.72951984405518,39.2152290344238,"tz"
7116357,2010,-6.66243982315063,39.1832389831543,"tz"
7116357,2011,-6.66243982315063,39.1832389831543,"tz"
7116454,2011,-6.69740009307861,39.1924018859863,"tz"
7118003,2011,-6.66645002365112,39.0760307312012,"tz"
7118004,2011,-6.68389987945557,39.1088790893555,"tz"
7119011,2010,-6.81499004364014,39.2001991271973,"tz"
7119072,2011,-6.79612016677856,39.2046089172363,"tz"
7121174,2011,-6.79812002182007,39.2474784851074,"tz"
7122027,2011,-6.79006004333496,39.2099685668945,"tz"
7122050,2011,-6.78037023544312,39.2237815856934,"tz"
7123064,2011,-6.7752799987793,39.2437210083008,"tz"
7123067,2010,-6.76412010192871,39.2510185241699,"tz"
7123067,2011,-6.76412010192871,39.2510185241699,"tz"
7124001,2010,-6.79749011993408,39.1567001342773,"tz"
7124001,2011,-6.79749011993408,39.1567001342773,"tz"
7124036,2011,-6.79074001312256,39.1537590026855,"tz"
7127063,2010,-6.7893500328064,39.2766189575195,"tz"
7127063,2011,-6.7893500328064,39.2766189575195,"tz"
7201125,2011,-6.8790397644043,39.1700286865234,"tz"
7202001,2011,-6.86442995071411,39.1288681030273,"tz"
7202329,2011,-6.91526985168457,39.163459777832,"tz"
7206012,2010,-6.82055997848511,39.2574996948242,"tz"
7209001,2011,-6.86357021331787,39.1902503967285,"tz"
7209028,2010,-6.86154985427856,39.2019081115723,"tz"
7210047,2011,-6.8386402130127,39.2407989501953,"tz"
7210074,2010,-6.83304023742676,39.2355194091797,"tz"
7220058,2011,-6.82287979125977,39.2263412475586,"tz"
7301075,2011,-6.83673000335693,39.3203506469727,"tz"
7302004,2011,-6.83500003814697,39.3258399963379,"tz"
7303001,2011,-6.92036008834839,39.3245010375977,"tz"
7303002,2011,-6.86236000061035,39.3450088500977,"tz"
7307049,2011,-6.92326021194458,39.255298614502,"tz"
7310003,2011,-6.92289018630981,39.255729675293,"tz"
7310188,2010,-6.93588018417358,39.2500190734863,"tz"
7310188,2011,-6.93588018417358,39.2500190734863,"tz"
7312048,2011,-6.83287000656128,39.2804718017578,"tz"
7313053,2010,-6.8593897819519,39.2540016174316,"tz"
7314059,2011,-6.87344980239868,39.2765007019043,"tz"
7317120,2010,-6.86626005172729,39.2616806030273,"tz"
7317120,2011,-6.86626005172729,39.2616806030273,"tz"
7318007,2010,-6.86250019073486,39.2491416931152,"tz"
7318007,2011,-6.86250019073486,39.2491416931152,"tz"
7318025,2011,-6.85726022720337,39.2698097229004,"tz"
7319096,2011,-6.8567099571228,39.2533988952637,"tz"
7320006,2010,-6.85340023040771,39.2646903991699,"tz"
7320006,2011,-6.85340023040771,39.2646903991699,"tz"
7320030,2011,-6.85412979125977,39.2604484558105,"tz"
7321031,2010,-6.87664985656738,39.2945899963379,"tz"
7321077,2011,-6.88215017318726,39.2734298706055,"tz"
7321156,2010,-6.92643976211548,39.2685203552246,"tz"
7322025,2011,-6.87248992919922,39.2586517333984,"tz"
7322029,2010,-6.88430976867676,39.247200012207,"tz"
7322036,2011,-6.86322021484375,39.259449005127,"tz"
7323003,2011,-7.15793991088867,39.5251197814941,"tz"
7323004,2011,-7.09950017929077,39.4372596740723,"tz"
8101003,2011,-8.5761604309082,39.2324981689453,"tz"
8106009,2010,-8.43165969848633,38.96337890625,"tz"
8106009,2011,-8.43165969848633,38.96337890625,"tz"
8108003,2011,-8.82653999328613,38.8787117004395,"tz"
8116007,2010,-9.10622978210449,39.5622215270996,"tz"
8118310,2011,-8.74722957611084,39.4151992797852,"tz"
8120318,2010,-8.92918968200684,39.534351348877,"tz"
8213003,2011,-10.2344999313354,39.2819290161133,"tz"
8219001,2010,-10.1143198013306,39.2443885803223,"tz"
8219001,2011,-10.1143198013306,39.2443885803223,"tz"
8224002,2011,-9.92298030853271,39.3283500671387,"tz"
8310002,2010,-10.5835304260254,38.0273017883301,"tz"
8401003,2011,-9.80097961425781,37.8975105285645,"tz"
8403003,2010,-10.2243204116821,37.8767585754395,"tz"
8404002,2011,-9.59512042999268,37.4030990600586,"tz"
8415002,2010,-9.80360984802246,37.9810485839844,"tz"
8415002,2011,-9.80360984802246,37.9810485839844,"tz"
8501311,2011,-10.0718097686768,38.9377098083496,"tz"
8506002,2010,-10.2387199401855,38.9223785400391,"tz"
8508001,2011,-10.0251197814941,38.8901596069336,"tz"
8612001,2010,-9.99361991882324,39.6832313537598,"tz"
8612001,2011,-9.99361991882324,39.6832313537598,"tz"
8612002,2011,-10.0494403839111,39.7026405334473,"tz"
9110003,2010,-10.6298503875732,39.8815689086914,"tz"
9110003,2011,-10.6298503875732,39.8815689086914,"tz"
9111004,2011,-10.3865900039673,39.9888610839844,"tz"
9112001,2010,-10.3911104202271,39.834171295166,"tz"
9112001,2011,-10.3911104202271,39.834171295166,"tz"
9112006,2011,-10.4334001541138,39.7796287536621,"tz"
9113007,2010,-10.2986297607422,39.8851318359375,"tz"
9113007,2011,-10.2986297607422,39.8851318359375,"tz"
9116002,2011,-10.1309204101562,39.9964218139648,"tz"
9201350,2010,-10.9505500793457,39.2777709960938,"tz"
9201350,2011,-10.9505500793457,39.2777709960938,"tz"
9201360,2011,-10.920880317688,39.2926902770996,"tz"
9205003,2010,-10.9309902191162,39.4037208557129,"tz"
9205003,2011,-10.9309902191162,39.4037208557129,"tz"
9215007,2011,-10.7277898788452,39.4054107666016,"tz"
9216003,2010,-10.57839012146,39.3646392822266,"tz"
9216003,2011,-10.57839012146,39.3646392822266,"tz"
9218005,2011,-10.8334903717041,39.3881492614746,"tz"
9301016,2010,-10.7221698760986,38.8038711547852,"tz"
9301016,2011,-10.7221698760986,38.8038711547852,"tz"
9302007,2011,-10.7780799865723,38.7673416137695,"tz"
9311002,2010,-10.5673303604126,38.9281196594238,"tz"
9312005,2011,-10.4569997787476,39.0766181945801,"tz"
9320004,2010,-10.9202299118042,38.4762802124023,"tz"
9320004,2011,-10.9202299118042,38.4762802124023,"tz"
9327004,2011,-10.7834300994873,39.1128005981445,"tz"
9407003,2010,-10.8316097259521,39.7388801574707,"tz"
9407003,2011,-10.8316097259521,39.7388801574707,"tz"
9411002,2011,-10.7962999343872,39.5169982910156,"tz"
9501004,2010,-10.2855701446533,40.1974601745605,"tz"
9501004,2011,-10.2855701446533,40.1974601745605,"tz"
9502026,2011,-10.2743396759033,40.1881408691406,"tz"
9503001,2010,-10.3349704742432,40.2239799499512,"tz"
9503001,2011,-10.3349704742432,40.2239799499512,"tz"
9512003,2011,-10.3119897842407,40.1469612121582,"tz"
9512325,2010,-10.2713203430176,40.1741409301758,"tz"
9512325,2011,-10.2713203430176,40.1741409301758,"tz"
10103004,2011,-10.9714298248291,37.3988494873047,"tz"
10103305,2011,-11.0262804031372,37.3624687194824,"tz"
10103306,2011,-11.0622396469116,37.3051795959473,"tz"
10103325,2011,-11.0724496841431,37.3192481994629,"tz"
10119004,2011,-11.0119400024414,37.2691116333008,"tz"
10207004,2011,-11.4970102310181,35.6076316833496,"tz"
10209003,2011,-10.5699300765991,35.353458404541,"tz"
10211311,2011,-10.6055297851562,35.4889793395996,"tz"
10214004,2011,-10.7920598983765,35.7555389404297,"tz"
10313001,2011,-11.3154497146606,34.7863006591797,"tz"
10314002,2011,-11.1703195571899,34.9964714050293,"tz"
10318003,2011,-11.108790397644,34.6421699523926,"tz"
10322002,2011,-10.9874496459961,34.8933906555176,"tz"
10337001,2011,-10.566309928894,34.6172294616699,"tz"
10506001,2011,-10.4816102981567,35.6880187988281,"tz"
10509001,2011,-10.0987596511841,35.9029502868652,"tz"
10511005,2011,-10.5480804443359,36.3218612670898,"tz"
11102005,2011,-7.67612981796265,35.7363090515137,"tz"
11112002,2011,-7.94042015075684,35.0647811889648,"tz"
11210004,2011,-8.55091953277588,34.8392715454102,"tz"
11212001,2011,-8.40262985229492,34.7455787658691,"tz"
11228002,2011,-8.52116012573242,35.3501510620117,"tz"
11228005,2011,-8.54986000061035,35.3396492004395,"tz"
11311306,2011,-8.97686958312988,33.9532012939453,"tz"
11401001,2011,-9.28034973144531,34.7185516357422,"tz"
11412003,2011,-9.0651798248291,34.7932090759277,"tz"
11503001,2011,-9.82215976715088,34.453540802002,"tz"
11518002,2011,-10.0842304229736,34.5797882080078,"tz"
11519301,2011,-10.0785903930664,34.6586112976074,"tz"
11601013,2011,-7.74434995651245,35.704460144043,"tz"
11602331,2011,-7.74167013168335,35.6974411010742,"tz"
11609307,2011,-7.78975009918213,35.6725997924805,"tz"
11706009,2011,-7.51307010650635,36.442440032959,"tz"
12103002,2011,-7.78742980957031,33.4073715209961,"tz"
12107306,2011,-8.44556045532227,33.1464004516602,"tz"
12112001,2011,-8.69686985015869,33.2885589599609,"tz"
12118004,2011,-8.42500972747803,33.0209197998047,"tz"
12206003,2011,-9.24647998809814,33.3549880981445,"tz"
12208001,2011,-9.13846015930176,33.3379516601562,"tz"
12303001,2011,-9.427490234375,33.9738998413086,"tz"
12315002,2011,-9.63817977905273,33.9600105285645,"tz"
12407004,2011,-9.15958976745605,33.830509185791,"tz"
12425007,2011,-9.27083969116211,33.6005401611328,"tz"
12429002,2011,-9.16790962219238,33.5433006286621,"tz"
12514001,2011,-9.47918033599854,33.129280090332,"tz"
12515003,2011,-9.43041038513184,33.0661888122559,"tz"
12606004,2011,-8.8905200958252,33.0212287902832,"tz"
12607005,2011,-8.88663005828857,33.1346817016602,"tz"
12616001,2011,-9.14704036712646,32.8802108764648,"tz"
12704001,2011,-8.63875007629395,34.331241607666,"tz"
12811001,2010,-8.91049957275391,33.5713996887207,"tz"
12811001,2011,-8.91049957275391,33.5713996887207,"tz"
12816305,2011,-8.89496040344238,33.5024490356445,"tz"
13102003,2010,-4.22922992706299,34.4270401000977,"tz"
13102003,2011,-4.22922992706299,34.4270401000977,"tz"
13124001,2011,-4.40127992630005,34.2727088928223,"tz"
13216004,2010,-5.56659984588623,34.6680107116699,"tz"
13303002,2011,-5.49992990493774,34.9728813171387,"tz"
13317003,2010,-5.9523401260376,34.062068939209,"tz"
13404026,2011,-4.80935001373291,34.7540817260742,"tz"
13412003,2010,-4.92398023605347,34.7040901184082,"tz"
14110022,2011,-4.23442983627319,33.1746101379395,"tz"
14115003,2010,-4.38971996307373,33.2270698547363,"tz"
14115003,2011,-4.38971996307373,33.2270698547363,"tz"
14204003,2011,-4.14497995376587,33.9851188659668,"tz"
14208002,2010,-4.20854997634888,33.8045310974121,"tz"
14209002,2011,-4.09812021255493,33.9300384521484,"tz"
14224001,2010,-4.55692005157471,33.4384117126465,"tz"
14301004,2011,-4.96518993377686,33.5119018554688,"tz"
14316002,2010,-4.25815010070801,32.5436592102051,"tz"
14316002,2011,-4.25815010070801,32.5436592102051,"tz"
14418001,2011,-4.57707023620605,32.1558799743652,"tz"
14505004,2010,-5.62881994247437,32.9001312255859,"tz"
14505004,2011,-5.62881994247437,32.9001312255859,"tz"
14509003,2011,-6.34858989715576,33.8466987609863,"tz"
14510005,2011,-5.36029005050659,32.7177391052246,"tz"
14510005,2010,-5.36029005050659,32.7177391052246,"tz"
14611014,2011,-5.04053020477295,32.7995986938477,"tz"
14617002,2010,-5.11963987350464,32.8958587646484,"tz"
14617002,2011,-5.11963987350464,32.8958587646484,"tz"
15103019,2011,-6.35251998901367,31.290210723877,"tz"
15122005,2011,-5.53772020339966,30.3423900604248,"tz"
15130004,2011,-6.33328008651733,31.0775394439697,"tz"
15130050,2011,-6.34827995300293,31.0697402954102,"tz"
15213001,2011,-8.72443008422852,31.9670104980469,"tz"
15219003,2011,-7.65727996826172,31.579439163208,"tz"
15220002,2011,-7.81785011291504,31.7755908966064,"tz"
15301004,2011,-7.53907012939453,31.1187000274658,"tz"
15306001,2011,-7.64023017883301,31.0159702301025,"tz"
15312307,2011,-7.37151002883911,30.6258296966553,"tz"
15408004,2011,-7.94220018386841,31.7018299102783,"tz"
16101320,2011,-3.58527994155884,30.7157306671143,"tz"
16104002,2011,-3.65041995048523,30.6651000976562,"tz"
16105003,2011,-3.75138998031616,30.6236705780029,"tz"
16119001,2011,-3.78007006645203,30.4384002685547,"tz"
16202003,2011,-4.0771598815918,30.2600193023682,"tz"
16204001,2011,-4.20028018951416,30.5035991668701,"tz"
16206001,2011,-4.36537981033325,30.4034595489502,"tz"
16221001,2011,-4.63663005828857,29.8392906188965,"tz"
16227002,2011,-4.2989501953125,30.1672496795654,"tz"
16230013,2011,-4.58299016952515,30.101490020752,"tz"
16303002,2011,-4.71320009231567,29.7664699554443,"tz"
16308306,2011,-5.11765003204346,31.0358200073242,"tz"
16311001,2011,-6.01595020294189,29.7932205200195,"tz"
17113001,2011,-2.89709997177124,34.1322898864746,"tz"
17201001,2011,-3.06142997741699,33.7544593811035,"tz"
17211004,2011,-3.19408988952637,33.4907684326172,"tz"
17302007,2011,-3.73844003677368,33.1654891967773,"tz"
17308003,2011,-3.2850399017334,32.8305816650391,"tz"
17401312,2011,-3.26197004318237,32.4380493164062,"tz"
17402007,2011,-3.35380005836487,32.427921295166,"tz"
17421001,2011,-4.08606004714966,32.2371482849121,"tz"
17423001,2011,-3.7765998840332,32.1561393737793,"tz"
17506011,2011,-3.43568992614746,31.8388595581055,"tz"
17604003,2011,-3.58490991592407,34.1925888061523,"tz"
17615002,2011,-3.20156002044678,34.0992889404297,"tz"
17712001,2011,-3.6432900428772,33.3969688415527,"tz"
17713001,2011,-3.55834007263184,33.4166984558105,"tz"
17808305,2011,-3.61066007614136,33.8310203552246,"tz"
17810002,2011,-3.71005988121033,33.9407196044922,"tz"
17817001,2011,-3.83764004707336,33.7000007629395,"tz"
18109001,2010,-1.49855005741119,31.0767307281494,"tz"
18109001,2011,-1.49855005741119,31.0767307281494,"tz"
18118003,2011,-1.81422996520996,30.9435405731201,"tz"
18127001,2010,-1.05877995491028,30.6970100402832,"tz"
18203003,2011,-1.21300995349884,31.4639492034912,"tz"
18214005,2010,-1.2134200334549,31.6655006408691,"tz"
18214005,2011,-1.2134200334549,31.6655006408691,"tz"
18231002,2011,-1.33850002288818,31.6846809387207,"tz"
18305002,2010,-1.63967001438141,31.7208003997803,"tz"
18305002,2011,-1.63967001438141,31.7208003997803,"tz"
18313006,2011,-2.05796003341675,31.455099105835,"tz"
18331002,2010,-1.57090997695923,31.6720409393311,"tz"
18331002,2011,-1.57090997695923,31.6720409393311,"tz"
18414007,2011,-3.15145993232727,31.8957500457764,"tz"
18505005,2011,-2.88614988327026,30.786340713501,"tz"
18507004,2011,-2.82957005500793,30.4602909088135,"tz"
18514003,2011,-2.49120998382568,30.58424949646,"tz"
18608011,2011,-1.3356499671936,31.822940826416,"tz"
18611001,2010,-1.33945000171661,31.7877197265625,"tz"
18611001,2011,-1.33945000171661,31.7877197265625,"tz"
19111005,2011,-2.017009973526,32.868278503418,"tz"
19201306,2011,-2.57535004615784,33.0342216491699,"tz"
19201306,2010,-2.57535004615784,33.0342216491699,"tz"
19208001,2011,-2.62811994552612,33.3153800964355,"tz"
19225003,2011,-2.73105001449585,33.6159706115723,"tz"
19225003,2010,-2.73105001449585,33.6159706115723,"tz"
19226005,2011,-2.72171998023987,33.7802886962891,"tz"
19227012,2010,-2.57889008522034,33.4501686096191,"tz"
19227012,2011,-2.57889008522034,33.4501686096191,"tz"
19302076,2011,-2.51904010772705,33.0067901611328,"tz"
19307058,2011,-6.85768985748291,39.1775207519531,"tz"
19307058,2010,-6.85768985748291,39.1775207519531,"tz"
19420004,2011,-3.31978011131287,32.9735412597656,"tz"
19517001,2010,-2.37134003639221,32.1579399108887,"tz"
19517001,2011,-2.37134003639221,32.1579399108887,"tz"
19604003,2011,-2.63060998916626,31.9699306488037,"tz"
19621004,2010,-2.90025997161865,32.2395782470703,"tz"
19628005,2011,-3.16866993904114,31.9482593536377,"tz"
19707005,2011,-2.80962991714478,33.003490447998,"tz"
19707005,2010,-2.80962991714478,33.003490447998,"tz"
19804321,2011,-2.49326992034912,32.9104804992676,"tz"
19806003,2010,-2.42775988578796,32.9454116821289,"tz"
19806003,2011,-2.42775988578796,32.9454116821289,"tz"
20117005,2011,-1.32477998733521,34.3549690246582,"tz"
20201003,2010,-1.70650994777679,34.2598190307617,"tz"
20201003,2011,-1.70650994777679,34.2598190307617,"tz"
20303002,2011,-1.56409001350403,34.0737609863281,"tz"
20324004,2010,-1.89927005767822,33.4015502929688,"tz"
20324004,2011,-1.89927005767822,33.4015502929688,"tz"
20409389,2011,-2.03342008590698,33.8688316345215,"tz"
20420001,2010,-1.93225002288818,33.8545989990234,"tz"
20420001,2011,-1.93225002288818,33.8545989990234,"tz"
20511003,2011,-1.5111700296402,33.771411895752,"tz"
21110003,2011,-4.18986988067627,35.6997108459473,"tz"
21114002,2011,-4.22553014755249,35.3247604370117,"tz"
21209001,2011,-4.50738000869751,35.237491607666,"tz"
