field_1,ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,LZNUM,LZCODE,LZNAMEEN,LZNAMEFR,LZNAMESP,LZNAMEPT,CLASS
"992","3040009",2.98075,32.31184,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"993","3040009",2.94561,32.20341,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"994","3040009",2.87572,32.37756,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"1065","3160016",2.84706,32.12493,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"1375","3040009",2.81875,32.28021,UG2011L117,"2011",UG,"17",UG17,Amuru Gulu Rice Groundnut Sorghum Livestock Zone,,,,AS11
"253","21110003",1.74421,33.04963,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"299","21110003",1.76605,33.02389,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"325","30230008",2.42460,32.85169,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"327","30230016",1.83483,32.38417,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"328","30230035",2.20869,32.88179,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"334","30710005",2.39585,32.51302,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"335","30710007",2.52738,33.20089,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"336","30730017",2.20475,33.17409,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"337","30730022",2.18862,33.11634,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"346","30730009",1.98236,33.05509,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"347","30730009",1.99223,32.80472,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"348","30730009",2.33013,33.03977,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"382","30210002",2.15482,32.69939,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"383","30210002",1.97871,32.52962,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"384","30210002",2.11768,32.53530,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"390","30230003",1.96820,32.56834,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"391","30230005",2.42946,32.89060,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"396","30230010",2.14705,32.65084,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"397","30230013",1.88566,32.40863,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"398","30230013",2.02559,32.71742,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"399","30230013",2.29201,32.71953,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"400","30230013",1.85035,32.70787,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"401","30230013",2.29922,32.72208,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"403","30230018",2.03341,32.83258,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"404","30230035",2.17403,32.61613,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"405","30230035",1.90533,32.37199,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"406","30230035",1.74661,32.16708,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"407","30230013",2.09519,32.41335,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"412","30710005",2.49092,32.73753,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"414","30730012",2.31616,32.94035,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"416","30730018",2.12212,33.19146,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"420","30230030",2.15203,32.52992,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"421","30230030",1.89643,32.66345,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"433","30410002",1.99758,32.54248,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"460","30710002",2.36052,33.21302,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"461","30710005",2.48079,33.06311,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"462","30710005",2.47428,32.71975,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"463","30710005",2.49378,32.78448,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"464","30710007",2.21651,32.88980,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"465","30710007",2.52146,33.20357,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"466","30730012",2.58606,32.69801,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"467","30730012",2.32800,33.26255,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"468","30730017",1.82669,32.48142,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"469","30730018",2.11359,33.11770,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"471","30730020",2.37313,33.03434,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"472","30730020",2.42716,33.04194,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"473","30730020",2.40864,33.06462,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"474","30730020",2.43456,33.06321,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"475","30730022",2.29569,33.00785,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"476","30730023",2.11178,33.10423,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"477","30730023",2.12084,33.13346,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"478","30730023",2.13755,33.20750,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"479","30730025",2.31114,32.98491,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"480","30730025",2.22305,32.86266,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"523","30730009",2.31197,33.00999,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"524","30730009",2.34069,33.05640,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"525","30730009",2.32386,33.00195,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"526","30730010",1.99999,33.24093,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"527","30730011",2.21164,32.87342,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"528","30730011",1.77958,33.03952,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"549","30230023",2.36486,32.60328,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"882","2110003",1.74421,33.04963,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"939","3020008",2.42460,32.85169,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"940","3020035",1.90533,32.37199,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"941","3070022",2.18862,33.11634,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"945","3020002",2.15482,32.69939,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"946","3020002",1.97871,32.52962,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"947","3020002",2.11768,32.53530,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"950","3020003",1.96820,32.56834,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"951","3020005",2.42946,32.89060,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"955","3020010",2.14705,32.65084,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"956","3020013",1.88566,32.40863,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"957","3020013",2.02559,32.71742,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"958","3020013",2.29201,32.71953,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"959","3020013",1.85035,32.70787,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"960","3020013",2.29922,32.72208,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"962","3020016",1.83483,32.38417,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"963","3020018",2.03341,32.83258,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"964","3020035",2.17403,32.61613,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"965","3020035",1.74661,32.16708,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1006","3070002",2.36052,33.21302,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1007","3070005",2.48079,33.06311,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1009","3070005",2.47428,32.71975,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1010","3070005",2.49378,32.78448,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1011","3070007",2.21651,32.88980,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1012","3070007",2.52146,33.20357,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1013","3070007",2.52738,33.20089,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1014","3070012",2.58606,32.69801,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1015","3070012",2.31616,32.94035,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1016","3070012",2.32800,33.26255,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1017","3070017",2.20475,33.17409,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1018","3070018",2.12212,33.19146,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1019","3070018",2.11359,33.11770,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1021","3070020",2.37313,33.03434,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1022","3070020",2.40864,33.06462,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1023","3070020",2.43456,33.06321,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1024","3070022",2.29569,33.00785,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1025","3070023",2.11178,33.10423,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1026","3070023",2.12084,33.13346,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1027","3070023",2.13755,33.20750,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1028","3070025",2.31114,32.98491,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1066","3170009",1.98236,33.05509,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1067","3170009",2.31197,33.00999,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1068","3170009",2.34069,33.05640,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1069","3170009",2.32386,33.00195,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1070","3170009",2.33013,33.03977,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1071","3170010",1.99999,33.24093,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1072","3170011",1.77958,33.03952,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1092","3210023",2.36486,32.60328,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1096","3210030",2.15203,32.52992,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1360","3020002",1.97871,32.52962,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1362","3020005",2.42946,32.89060,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1363","3020008",2.42460,32.85169,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1364","3020013",2.02559,32.71742,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1365","3020016",1.83483,32.38417,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1367","3020035",1.90533,32.37200,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1381","3070007",2.21651,32.88980,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1382","3070018",2.12212,33.19146,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1383","3070022",2.18862,33.11634,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1384","3070023",2.11178,33.10423,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1385","3070025",2.31114,32.98491,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1402","3070009",1.98236,33.05509,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1403","3070010",1.99999,33.24093,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1404","3070011",1.77958,33.03952,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1417","3020023",2.36486,32.60328,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"1419","3020030",2.15203,32.52992,UG2011L118,"2011",UG,"18",UG18,Mid North Simsim Maize Cassava Zone,,,,AN02
"332","30430014",2.54239,32.32770,UG2011L119,"2011",UG,"19",UG19,Southwest Gulu Beans Groundnuts Shoat Cassava,,,,AN01
"450","30430014",2.50531,32.38391,UG2011L119,"2011",UG,"19",UG19,Southwest Gulu Beans Groundnuts Shoat Cassava,,,,AN01
"552","30230028",2.44641,32.28258,UG2011L119,"2011",UG,"19",UG19,Southwest Gulu Beans Groundnuts Shoat Cassava,,,,AN01
"995","3040014",2.50531,32.38391,UG2011L119,"2011",UG,"19",UG19,Southwest Gulu Beans Groundnuts Shoat Cassava,,,,AN01
"1095","3210028",2.44641,32.28258,UG2011L119,"2011",UG,"19",UG19,Southwest Gulu Beans Groundnuts Shoat Cassava,,,,AN01
"1376","3040014",2.50531,32.38391,UG2011L119,"2011",UG,"19",UG19,Southwest Gulu Beans Groundnuts Shoat Cassava,,,,AN01
"323","30230005",2.60071,32.85016,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"324","30230005",2.54252,32.88744,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"341","30930001",3.19388,32.85064,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"389","30230003",2.56121,32.94090,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"392","30230005",2.60471,32.86257,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"410","30510001",2.99212,32.72466,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"434","30410004",3.03327,32.80374,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"452","30510001",3.36475,33.06035,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"454","30510001",3.27909,33.17781,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"949","3020003",2.56121,32.94090,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"952","3020005",2.60471,32.86257,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"997","3050001",3.36475,33.06035,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"999","3050001",3.32292,33.00099,UG2011L121,"2011",UG,"21",UG21,South Kitgum Pader Abim Simsim Groundnuts Sorghum Cattle Zone,,,,AN11
"456","30630002",3.69233,33.96453,UG2011L122,"2011",UG,"22",UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
"1001","3060002",3.69233,33.96453,UG2011L122,"2011",UG,"22",UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
"1074","3180002",3.69233,33.96453,UG2011L122,"2011",UG,"22",UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
"1406","3060002",3.69233,33.96453,UG2011L122,"2011",UG,"22",UG22,NE Sorghum Simsim Maize Livestock Zone,,,,AS10
"333","30630006",3.03833,34.14702,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"344","31130003",2.35744,34.58628,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"350","30630003",3.60678,34.12636,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"457","30630007",3.08655,34.13765,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"458","30630007",3.03546,34.04506,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"483","30830002",2.45022,34.49147,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"484","30830002",2.37368,34.50111,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"485","30830004",2.58115,34.57568,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"529","30610001",3.49816,34.13004,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"530","30630004",3.51760,34.16036,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1002","3060006",3.03833,34.14702,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1003","3060007",3.08655,34.13765,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1004","3060007",3.03546,34.04506,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1031","3080002",2.45022,34.49147,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1032","3080002",2.37368,34.50111,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1034","3080004",2.58115,34.57568,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1056","3110003",2.35744,34.58628,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1073","3180001",3.49816,34.13004,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1075","3180003",3.60678,34.12636,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1076","3180004",3.51760,34.16036,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1378","3060007",3.03546,34.04506,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1387","3080002",2.37368,34.50111,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1397","3110003",2.35744,34.58628,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1405","3060001",3.49816,34.13004,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1407","3060003",3.60678,34.12636,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"1408","3060004",3.51760,34.16036,UG2011L123,"2011",UG,"23",UG23,Karamoja Livestock Sorghum Bulrush Millet Zone,,,,AS09
"289","21030009",2.54137,34.66654,UG2011L125,"2011",UG,"25",UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
"338","30830004",2.56624,34.64048,UG2011L125,"2011",UG,"25",UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
"513","31130004",1.76909,34.85712,UG2011L125,"2011",UG,"25",UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
"916","2170009",2.54137,34.66654,UG2011L125,"2011",UG,"25",UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
"1033","3080004",2.56624,34.64048,UG2011L125,"2011",UG,"25",UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
"1057","3110004",1.76909,34.85712,UG2011L125,"2011",UG,"25",UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
"1388","3080004",2.56624,34.64048,UG2011L125,"2011",UG,"25",UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
"1398","3110004",1.76909,34.85712,UG2011L125,"2011",UG,"25",UG25,Central and Southern Karamoja Pastoral Zone,,,,PS02
"285","21530007",1.37477,34.30200,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"293","20630001",1.33163,34.66086,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"385","21030006",1.42019,34.34042,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"418","31110001",1.77690,34.56694,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"482","30830001",2.14581,34.20444,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"912","2150007",1.37477,34.30200,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"919","2200001",1.33163,34.66086,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"1030","3080001",2.14581,34.20444,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"1348","2060001",1.33163,34.66086,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"1386","3080001",2.14581,34.20444,UG2011L126,"2011",UG,"26",UG26,Eastern Lowland Maize Beans Rice Zone,,,,AG06
"187","20130008",1.11777,33.86383,UG2011L127,"2011",UG,"27",UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
"223","20730005",1.86953,33.94808,UG2011L127,"2011",UG,"27",UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
"224","20730005",2.05196,33.97797,UG2011L127,"2011",UG,"27",UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
"225","20730005",1.89014,33.82380,UG2011L127,"2011",UG,"27",UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
"226","20730006",1.66369,33.96789,UG2011L127,"2011",UG,"27",UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
"227","20810001",1.47600,33.91717,UG2011L127,"2011",UG,"27",UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
"230","20810001",1.55056,34.05859,UG2011L127,"2011",UG,"27",UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
"231","20830005",1.31226,33.83414,UG2011L127,"2011",UG,"27",UG27,Eastern Central Lowland Cassava Sorghum and Groundnut Zone,,,,AG05
