fnid,clust
MW2012C3031105,31105581
MW2012C3031105,31105581
MW2012C3031105,31105581
MW2012C3031105,31105581
MW2012C3031105,31105581
MW2012C3031105,31105581
MW2012C3031105,31105581
MW2012C3031105,31105581
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031213,31201765
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3031313,31301304
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030506,31303757
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030314,31432676
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31532674
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31545384
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3030519,31550254
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010102,10101470
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010210,10201137
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010209,10204586
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010311,10302010
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010309,10310469
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010417,10401604
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3010508,10502268
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20105181
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020103,20112661
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201269
MW2012C3020211,20201450
MW2012C3020211,20201450
MW2012C3020211,20201450
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20204124
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020211,20205721
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020303,20303065
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20402201
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20405366
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020403,20406598
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20502740
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020513,20507459
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20602479
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20603533
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20605302
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020603,20613324
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020703,20702282
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20802501
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020803,20806131
MW2012C3020913,20903543
MW2012C3020913,20903543
MW2012C3020913,20903543
MW2012C3020913,20903543
MW2012C3020913,20903543
MW2012C3020913,20903543
MW2012C3020913,20903543
MW2012C3020913,20903543
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020913,20908119
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3020619,21066339
MW2012C3030114,30106750
MW2012C3030114,30106750
MW2012C3030114,30106750
MW2012C3030114,30106750
MW2012C3030114,30106750
MW2012C3030114,30106750
MW2012C3030114,30106750
MW2012C3030114,30106750
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030204,30207188
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030304,30302601
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030306,30306087
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030414,30402515
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030404,30404458
MW2012C3030506,30502456
MW2012C3030506,30502456
MW2012C3030506,30502456
MW2012C3030506,30502456
MW2012C3030506,30502456
MW2012C3030506,30502456
MW2012C3030506,30502456
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030506,30506031
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030613,30602059
MW2012C3030714,30710079
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030714,30710128
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030804,30801672
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030816,30802579
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30901475
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3030904,30902236
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3031005,31001034
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3030506,31006556
MW2012C3031105,31104496
MW2012C3031105,31104496
MW2012C3031105,31104496
MW2012C3031105,31104496
MW2012C3031105,31104496
MW2012C3031105,31104496
MW2012C3031105,31104496
MW2012C3031105,31104496
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031105,31106574
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31201726
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3031213,31204618
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030606,31303467
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030314,31441389
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3030519,31536751
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104150
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010102,10104440
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010209,10204723
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010309,10312048
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10405213
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010409,10407194
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010517,10505310
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010503,10507344
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10510388
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10734762
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10741504
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3010508,10746244
MW2012C3020103,20112334
MW2012C3020103,20112334
MW2012C3020103,20112334
MW2012C3020103,20112334
MW2012C3020103,20112334
MW2012C3020103,20112334
MW2012C3020103,20112334
MW2012C3020103,20112334
MW2012C3020103,20112334
