"","ea_id","FNID"
"1524",30804416,"MW2012C3030514"
"1525",30804416,"MW2012C3030514"
"1526",30804416,"MW2012C3030514"
"1527",31001749,"MW2012C3030514"
"1528",31201516,"MW2012C3030514"
"1529",31006556,"MW2012C3030514"
"1530",31006556,"MW2012C3030514"
"1531",31201197,"MW2012C3030514"
"1532",31201007,"MW2012C3030514"
"1533",31439102,"MW2012C3030514"
"1534",31436695,"MW2012C3030514"
"1535",31436695,"MW2012C3030514"
"1536",31443270,"MW2012C3030514"
"1537",31532674,"MW2012C3030514"
"1538",31540419,"MW2012C3030514"
"1539",31540419,"MW2012C3030514"
"1540",31540419,"MW2012C3030514"
"1541",31546760,"MW2012C3030514"
"1542",31546760,"MW2012C3030514"
"1543",31552686,"MW2012C3030514"
"1544",31545384,"MW2012C3030514"
"1545",31555614,"MW2012C3030514"
"1546",31554613,"MW2012C3030514"
"1547",31554613,"MW2012C3030514"
"1548",20906605,"MW2012C3030514"
"1549",21051203,"MW2012C3030514"
"1550",21080308,"MW2012C3030514"
"1551",30305580,"MW2012C3030514"
"1552",30901054,"MW2012C3030514"
"1553",31004312,"MW2012C3030514"
"1554",31439102,"MW2012C3030514"
"1555",31532674,"MW2012C3030514"
"1556",31536118,"MW2012C3030514"
"1557",31550254,"MW2012C3030514"
"1558",30401015,"MW2012C3030414"
"1559",30401062,"MW2012C3030414"
"1560",30401178,"MW2012C3030414"
"1561",30401397,"MW2012C3030414"
"1562",30402291,"MW2012C3030414"
"1563",30402402,"MW2012C3030414"
"1564",30402515,"MW2012C3030414"
"1565",30402570,"MW2012C3030414"
"1566",30402669,"MW2012C3030414"
"1567",30403185,"MW2012C3030414"
"1568",30403225,"MW2012C3030414"
"1569",30403261,"MW2012C3030414"
"1570",30403558,"MW2012C3030414"
"1571",30403699,"MW2012C3030414"
"1572",30403766,"MW2012C3030414"
"1573",30405588,"MW2012C3030414"
"1574",30406125,"MW2012C3030414"
"1575",30406378,"MW2012C3030414"
"1576",30420223,"MW2012C3030414"
"1577",21048764,"MW2012C3030414"
"1578",21052427,"MW2012C3030414"
"1579",21087531,"MW2012C3030414"
"1580",30306555,"MW2012C3030414"
"1581",30403444,"MW2012C3030414"
"1582",30403444,"MW2012C3030414"
"1583",30620196,"MW2012C3030414"
"1584",31533095,"MW2012C3030414"
"1585",31533095,"MW2012C3030414"
"1586",31443108,"MW2012C3030414"
"1587",31443108,"MW2012C3030414"
"1588",31533095,"MW2012C3030414"
"1589",20508349,"MW2012C3030414"
"1590",20601141,"MW2012C3020603"
"1591",20601626,"MW2012C3020603"
"1592",20601658,"MW2012C3020603"
"1593",20601701,"MW2012C3020603"
"1594",20602363,"MW2012C3020603"
"1595",20602479,"MW2012C3020603"
"1596",20602607,"MW2012C3020603"
"1597",20602617,"MW2012C3020603"
"1598",20603090,"MW2012C3020603"
"1599",20603121,"MW2012C3020603"
"1600",20603133,"MW2012C3020603"
"1601",20603189,"MW2012C3020603"
"1602",20603337,"MW2012C3020603"
"1603",20603455,"MW2012C3020603"
"1604",20603533,"MW2012C3020603"
"1605",20604071,"MW2012C3020603"
"1606",20604376,"MW2012C3020603"
"1607",20604638,"MW2012C3020603"
"1608",20605302,"MW2012C3020603"
"1609",20606168,"MW2012C3020603"
"1610",20606297,"MW2012C3020603"
"1611",20607260,"MW2012C3020603"
"1612",20607315,"MW2012C3020603"
"1613",20607733,"MW2012C3020603"
"1614",20608499,"MW2012C3020603"
"1615",20609754,"MW2012C3020603"
"1616",20610050,"MW2012C3020603"
"1617",20610249,"MW2012C3020603"
"1618",20612564,"MW2012C3020603"
"1619",20613324,"MW2012C3020603"
"1620",20614477,"MW2012C3020603"
"1621",20614589,"MW2012C3020603"
"1622",20615064,"MW2012C3020603"
"1623",20615735,"MW2012C3020603"
"1624",20615752,"MW2012C3020603"
"1625",21053430,"MW2012C3020603"
"1626",21054673,"MW2012C3020603"
"1627",21055241,"MW2012C3020603"
"1628",21066478,"MW2012C3020603"
"1629",21083535,"MW2012C3020603"
"1630",21085094,"MW2012C3020603"
"1631",21086069,"MW2012C3020603"
"1632",21086436,"MW2012C3020603"
"1633",21087736,"MW2012C3020603"
"1634",21088597,"MW2012C3020603"
"1635",10307413,"MW2012C3020603"
"1636",10401140,"MW2012C3020603"
"1637",10507344,"MW2012C3020603"
"1638",10733640,"MW2012C3020603"
"1639",10732192,"MW2012C3020603"
"1640",10734762,"MW2012C3020603"
"1641",20111718,"MW2012C3020603"
"1642",20113112,"MW2012C3020603"
"1643",20206362,"MW2012C3020603"
"1644",20302539,"MW2012C3020603"
"1645",20303065,"MW2012C3020603"
"1646",20402198,"MW2012C3020603"
"1647",20404032,"MW2012C3020603"
"1648",20404575,"MW2012C3020603"
"1649",20507459,"MW2012C3020603"
"1650",20601626,"MW2012C3020603"
"1651",20601626,"MW2012C3020603"
"1652",20601626,"MW2012C3020603"
"1653",20601626,"MW2012C3020603"
"1654",20602363,"MW2012C3020603"
"1655",20601141,"MW2012C3020603"
"1656",20602363,"MW2012C3020603"
"1657",20601141,"MW2012C3020603"
"1658",20601141,"MW2012C3020603"
"1659",20603090,"MW2012C3020603"
"1660",20601141,"MW2012C3020603"
"1661",20603090,"MW2012C3020603"
"1662",20603533,"MW2012C3020603"
"1663",20603090,"MW2012C3020603"
"1664",20603533,"MW2012C3020603"
"1665",20603090,"MW2012C3020603"
"1666",20604638,"MW2012C3020603"
"1667",20604638,"MW2012C3020603"
"1668",20603533,"MW2012C3020603"
"1669",20605302,"MW2012C3020603"
"1670",20605302,"MW2012C3020603"
"1671",20607260,"MW2012C3020603"
"1672",20607260,"MW2012C3020603"
"1673",20607315,"MW2012C3020603"
"1674",20607315,"MW2012C3020603"
"1675",20610249,"MW2012C3020603"
"1676",20610050,"MW2012C3020603"
"1677",20610050,"MW2012C3020603"
"1678",20610249,"MW2012C3020603"
"1679",20610249,"MW2012C3020603"
"1680",20610050,"MW2012C3020603"
"1681",20610249,"MW2012C3020603"
"1682",20610249,"MW2012C3020603"
"1683",20614477,"MW2012C3020603"
"1684",20613324,"MW2012C3020603"
"1685",20613324,"MW2012C3020603"
"1686",20613324,"MW2012C3020603"
"1687",20614477,"MW2012C3020603"
"1688",20615735,"MW2012C3020603"
"1689",20615735,"MW2012C3020603"
"1690",20615064,"MW2012C3020603"
"1691",20615064,"MW2012C3020603"
"1692",20615735,"MW2012C3020603"
"1693",20903583,"MW2012C3020603"
"1694",20906605,"MW2012C3020603"
"1695",20909113,"MW2012C3020603"
"1696",20909113,"MW2012C3020603"
"1697",21037030,"MW2012C3020603"
"1698",21037536,"MW2012C3020603"
"1699",21037536,"MW2012C3020603"
"1700",21037536,"MW2012C3020603"
"1701",21048764,"MW2012C3020603"
"1702",21052427,"MW2012C3020603"
"1703",21052427,"MW2012C3020603"
"1704",21055241,"MW2012C3020603"
"1705",21055693,"MW2012C3020603"
"1706",21066096,"MW2012C3020603"
"1707",21066096,"MW2012C3020603"
"1708",21077725,"MW2012C3020603"
"1709",21086069,"MW2012C3020603"
"1710",21086436,"MW2012C3020603"
"1711",21088597,"MW2012C3020603"
"1712",21087531,"MW2012C3020603"
"1713",30102540,"MW2012C3020603"
"1714",30305277,"MW2012C3020603"
"1715",30307678,"MW2012C3020603"
"1716",30704313,"MW2012C3020603"
"1717",30804416,"MW2012C3020603"
"1718",31007335,"MW2012C3020603"
"1719",31201104,"MW2012C3020603"
"1720",31436695,"MW2012C3020603"
"1721",31436695,"MW2012C3020603"
"1722",31552686,"MW2012C3020603"
"1723",20112661,"MW2012C3020603"
"1724",20303065,"MW2012C3020603"
"1725",20404575,"MW2012C3020603"
"1726",20601626,"MW2012C3020603"
"1727",20601626,"MW2012C3020603"
"1728",20601626,"MW2012C3020603"
"1729",20601626,"MW2012C3020603"
"1730",20601626,"MW2012C3020603"
"1731",20601626,"MW2012C3020603"
"1732",20508349,"MW2012C3020603"
"1733",20603090,"MW2012C3020603"
"1734",20603090,"MW2012C3020603"
"1735",20603533,"MW2012C3020603"
"1736",20607260,"MW2012C3020603"
"1737",20607315,"MW2012C3020603"
"1738",20607315,"MW2012C3020603"
"1739",20607315,"MW2012C3020603"
"1740",20610050,"MW2012C3020603"
"1741",20614477,"MW2012C3020603"
"1742",20614477,"MW2012C3020603"
"1743",20614477,"MW2012C3020603"
"1744",20614477,"MW2012C3020603"
"1745",20614477,"MW2012C3020603"
"1746",20614477,"MW2012C3020603"
"1747",20615735,"MW2012C3020603"
"1748",20615064,"MW2012C3020603"
"1749",20615064,"MW2012C3020603"
"1750",20615064,"MW2012C3020603"
"1751",20615064,"MW2012C3020603"
"1752",20615064,"MW2012C3020603"
"1753",20615064,"MW2012C3020603"
"1754",20615064,"MW2012C3020603"
"1755",20804405,"MW2012C3020603"
"1756",20804405,"MW2012C3020603"
"1757",20804405,"MW2012C3020603"
"1758",20909113,"MW2012C3020603"
"1759",21037030,"MW2012C3020603"
"1760",21037030,"MW2012C3020603"
"1761",21037030,"MW2012C3020603"
"1762",21037030,"MW2012C3020603"
"1763",21051203,"MW2012C3020603"
"1764",21037536,"MW2012C3020603"
"1765",21048764,"MW2012C3020603"
"1766",21048764,"MW2012C3020603"
"1767",21055241,"MW2012C3020603"
"1768",21066096,"MW2012C3020603"
"1769",21066339,"MW2012C3020603"
"1770",21080308,"MW2012C3020603"
"1771",21086436,"MW2012C3020603"
"1772",30202252,"MW2012C3020603"
"1773",30202252,"MW2012C3020603"
"1774",30704313,"MW2012C3020603"
"1775",30901054,"MW2012C3020603"
"1776",31004312,"MW2012C3020603"
"1777",31439102,"MW2012C3020603"
"1778",30201498,"MW2012C3030214"
"1779",30201587,"MW2012C3030214"
"1780",30202252,"MW2012C3030214"
"1781",30203122,"MW2012C3030214"
"1782",30204126,"MW2012C3030214"
"1783",30209287,"MW2012C3030214"
"1784",30212167,"MW2012C3030214"
"1785",30212307,"MW2012C3030214"
"1786",30307577,"MW2012C3030214"
"1787",30307678,"MW2012C3030214"
"1788",31432279,"MW2012C3030214"
"1789",31435753,"MW2012C3030214"
"1790",10401502,"MW2012C3030214"
"1791",20115434,"MW2012C3030214"
"1792",20909113,"MW2012C3030214"
"1793",21081573,"MW2012C3030214"
"1794",21081573,"MW2012C3030214"
"1795",30202252,"MW2012C3030214"
"1796",30212307,"MW2012C3030214"
"1797",30307678,"MW2012C3030214"
"1798",31201007,"MW2012C3030214"
"1799",31435753,"MW2012C3030214"
"1800",31435753,"MW2012C3030214"
"1801",31435753,"MW2012C3030214"
"1802",31439102,"MW2012C3030214"
"1803",31439102,"MW2012C3030214"
"1804",31435753,"MW2012C3030214"
"1805",31435753,"MW2012C3030214"
"1806",31536118,"MW2012C3030214"
"1807",31545384,"MW2012C3030214"
"1808",20407481,"MW2012C3030214"
"1809",20407481,"MW2012C3030214"
"1810",20601626,"MW2012C3030214"
"1811",21080308,"MW2012C3030214"
"1812",30202252,"MW2012C3030214"
"1813",30202252,"MW2012C3030214"
"1814",30208396,"MW2012C3030214"
"1815",30302601,"MW2012C3030214"
"1816",30901475,"MW2012C3030214"
"1817",30901475,"MW2012C3030214"
"1818",30901475,"MW2012C3030214"
"1819",30901475,"MW2012C3030214"
"1820",31435120,"MW2012C3030214"
"1821",31435753,"MW2012C3030214"
"1822",31435753,"MW2012C3030214"
"1823",31441389,"MW2012C3030214"
"1824",30201146,"MW2012C3030204"
"1825",30203044,"MW2012C3030204"
"1826",30203142,"MW2012C3030204"
"1827",30203256,"MW2012C3030204"
"1828",30203767,"MW2012C3030204"
"1829",30205702,"MW2012C3030204"
"1830",30206341,"MW2012C3030204"
"1831",30206572,"MW2012C3030204"
"1832",30207060,"MW2012C3030204"
"1833",30207188,"MW2012C3030204"
"1834",30207491,"MW2012C3030204"
"1835",30208396,"MW2012C3030204"
"1836",30212492,"MW2012C3030204"
"1837",30206341,"MW2012C3030204"
"1838",30206572,"MW2012C3030204"
"1839",30208396,"MW2012C3030204"
"1840",30208396,"MW2012C3030204"
"1841",30208396,"MW2012C3030204"
"1842",30208396,"MW2012C3030204"
"1843",30212492,"MW2012C3030204"
"1844",30305277,"MW2012C3030204"
"1845",30502456,"MW2012C3030204"
"1846",30901475,"MW2012C3030204"
"1847",31007335,"MW2012C3030204"
"1848",31436695,"MW2012C3030204"
"1849",31533095,"MW2012C3030204"
"1850",30212307,"MW2012C3030204"
"1851",30806611,"MW2012C3030204"
"1852",31443270,"MW2012C3030204"
"1853",30801205,"MW2012C3030804"
"1854",30801672,"MW2012C3030804"
"1855",30803115,"MW2012C3030804"
"1856",30803233,"MW2012C3030804"
"1857",30803480,"MW2012C3030804"
"1858",30804416,"MW2012C3030804"
"1859",30804426,"MW2012C3030804"
"1860",30805259,"MW2012C3030804"
"1861",30805375,"MW2012C3030804"
"1862",30805463,"MW2012C3030804"
"1863",30805551,"MW2012C3030804"
"1864",30806145,"MW2012C3030804"
"1865",30806483,"MW2012C3030804"
"1866",30806611,"MW2012C3030804"
"1867",30806630,"MW2012C3030804"
"1868",30901715,"MW2012C3030804"
"1869",10301663,"MW2012C3030804"
"1870",10401522,"MW2012C3030804"
"1871",30708665,"MW2012C3030804"
"1872",30710079,"MW2012C3030804"
"1873",30710079,"MW2012C3030804"
"1874",30803115,"MW2012C3030804"
"1875",30805259,"MW2012C3030804"
"1876",30801672,"MW2012C3030804"
"1877",30804416,"MW2012C3030804"
"1878",30804416,"MW2012C3030804"
"1879",30806611,"MW2012C3030804"
"1880",31540419,"MW2012C3030804"
"1881",31545384,"MW2012C3030804"
"1882",31545384,"MW2012C3030804"
"1883",31555614,"MW2012C3030804"
"1884",31554613,"MW2012C3030804"
"1885",30403444,"MW2012C3030804"
"1886",30708665,"MW2012C3030804"
"1887",10507175,"MW2012C3010503"
"1888",10507344,"MW2012C3010503"
"1889",10508369,"MW2012C3010503"
"1890",10507175,"MW2012C3010503"
"1891",10507344,"MW2012C3010503"
"1892",10507175,"MW2012C3010503"
"1893",10507344,"MW2012C3010503"
"1894",20111718,"MW2012C3010503"
"1895",31101009,"MW2012C3031105"
"1896",31101399,"MW2012C3031105"
"1897",31102266,"MW2012C3031105"
"1898",31102591,"MW2012C3031105"
"1899",31104086,"MW2012C3031105"
"1900",31104147,"MW2012C3031105"
"1901",31104361,"MW2012C3031105"
"1902",31104496,"MW2012C3031105"
"1903",31104691,"MW2012C3031105"
"1904",31104696,"MW2012C3031105"
"1905",31105091,"MW2012C3031105"
"1906",31105559,"MW2012C3031105"
"1907",31105581,"MW2012C3031105"
"1908",31106066,"MW2012C3031105"
"1909",31106182,"MW2012C3031105"
"1910",31106519,"MW2012C3031105"
"1911",31106574,"MW2012C3031105"
"1912",31106682,"MW2012C3031105"
"1913",31107406,"MW2012C3031105"
"1914",31108265,"MW2012C3031105"
"1915",31108703,"MW2012C3031105"
"1916",31120097,"MW2012C3031105"
"1917",31120218,"MW2012C3031105"
"1918",21081573,"MW2012C3031105"
"1919",31108703,"MW2012C3031105"
"1920",31108703,"MW2012C3031105"
"1921",31435120,"MW2012C3031105"
"1922",30403444,"MW2012C3031105"
"1923",31439102,"MW2012C3031105"
"1924",31443270,"MW2012C3031105"
"1925",10401502,"MW2012C3010409"
"1926",10402537,"MW2012C3010409"
"1927",10403332,"MW2012C3010409"
"1928",10403488,"MW2012C3010409"
"1929",10404186,"MW2012C3010409"
"1930",10404707,"MW2012C3010409"
"1931",10405213,"MW2012C3010409"
"1932",10405404,"MW2012C3010409"
"1933",10407068,"MW2012C3010409"
"1934",10407194,"MW2012C3010409"
"1935",10407628,"MW2012C3010409"
"1936",10401140,"MW2012C3010409"
"1937",10401502,"MW2012C3010409"
"1938",10401140,"MW2012C3010409"
"1939",10404186,"MW2012C3010409"
"1940",10405213,"MW2012C3010409"
"1941",10405213,"MW2012C3010409"
"1942",10404186,"MW2012C3010409"
"1943",10404186,"MW2012C3010409"
"1944",10405213,"MW2012C3010409"
"1945",21080308,"MW2012C3010409"
"1946",30709116,"MW2012C3030714"
"1947",30709358,"MW2012C3030714"
"1948",30709438,"MW2012C3030714"
"1949",30709650,"MW2012C3030714"
"1950",30710079,"MW2012C3030714"
"1951",30710128,"MW2012C3030714"
"1952",21037536,"MW2012C3030714"
"1953",30706619,"MW2012C3030714"
"1954",30620196,"MW2012C3030714"
"1955",30708665,"MW2012C3030714"
"1956",30708665,"MW2012C3030714"
"1957",30710079,"MW2012C3030714"
"1958",30710079,"MW2012C3030714"
"1959",30709438,"MW2012C3030714"
"1960",30709438,"MW2012C3030714"
"1961",30709438,"MW2012C3030714"
"1962",30804416,"MW2012C3030714"
"1963",31540419,"MW2012C3030714"
"1964",31550254,"MW2012C3030714"
"1965",30304139,"MW2012C3030314"
"1966",30305258,"MW2012C3030314"
"1967",30305277,"MW2012C3030314"
"1968",30305561,"MW2012C3030314"
"1969",30305580,"MW2012C3030314"
"1970",30306024,"MW2012C3030314"
"1971",30306056,"MW2012C3030314"
"1972",30306555,"MW2012C3030314"
"1973",30406710,"MW2012C3030314"
"1974",31431714,"MW2012C3030314"
"1975",31432523,"MW2012C3030314"
"1976",31432676,"MW2012C3030314"
"1977",31434099,"MW2012C3030314"
"1978",31435120,"MW2012C3030314"
"1979",31435423,"MW2012C3030314"
"1980",31436063,"MW2012C3030314"
"1981",31438563,"MW2012C3030314"
"1982",31438622,"MW2012C3030314"
"1983",31438689,"MW2012C3030314"
"1984",31439102,"MW2012C3030314"
"1985",31440002,"MW2012C3030314"
"1986",31440152,"MW2012C3030314"
"1987",31441389,"MW2012C3030314"
"1988",31442200,"MW2012C3030314"
"1989",31442394,"MW2012C3030314"
"1990",31442616,"MW2012C3030314"
"1991",31443108,"MW2012C3030314"
"1992",10733640,"MW2012C3030314"
"1993",20602363,"MW2012C3030314"
"1994",21048764,"MW2012C3030314"
"1995",30202252,"MW2012C3030314"
"1996",30212307,"MW2012C3030314"
"1997",30305277,"MW2012C3030314"
"1998",30306555,"MW2012C3030314"
"1999",30305277,"MW2012C3030314"
"2000",30305580,"MW2012C3030314"
"2001",30306087,"MW2012C3030314"
"2002",30307678,"MW2012C3030314"
"2003",30406710,"MW2012C3030314"
"2004",30406710,"MW2012C3030314"
"2005",30901054,"MW2012C3030314"
"2006",31201197,"MW2012C3030314"
"2007",31432523,"MW2012C3030314"
"2008",31432523,"MW2012C3030314"
"2009",31432523,"MW2012C3030314"
"2010",31432523,"MW2012C3030314"
"2011",31435120,"MW2012C3030314"
"2012",31435120,"MW2012C3030314"
"2013",31432676,"MW2012C3030314"
"2014",31432676,"MW2012C3030314"
"2015",31432676,"MW2012C3030314"
"2016",31432676,"MW2012C3030314"
"2017",31438690,"MW2012C3030314"
"2018",31439102,"MW2012C3030314"
"2019",31439102,"MW2012C3030314"
"2020",31439102,"MW2012C3030314"
"2021",31442394,"MW2012C3030314"
"2022",31442394,"MW2012C3030314"
"2023",31441389,"MW2012C3030314"
"2024",31441389,"MW2012C3030314"
"2025",31443270,"MW2012C3030314"
"2026",31443108,"MW2012C3030314"
"2027",31550254,"MW2012C3030314"
"2028",21086069,"MW2012C3030314"
"2029",30202252,"MW2012C3030314"
"2030",30620196,"MW2012C3030314"
"2031",31435120,"MW2012C3030314"
"2032",31439102,"MW2012C3030314"
"2033",31439102,"MW2012C3030314"
"2034",31443270,"MW2012C3030314"
"2035",30301554,"MW2012C3030304"
"2036",30301576,"MW2012C3030304"
"2037",30301590,"MW2012C3030304"
"2038",30302283,"MW2012C3030304"
"2039",30302357,"MW2012C3030304"
"2040",30302601,"MW2012C3030304"
"2041",30302687,"MW2012C3030304"
"2042",30302692,"MW2012C3030304"
"2043",30304143,"MW2012C3030304"
"2044",30305082,"MW2012C3030304"
"2045",30305506,"MW2012C3030304"
"2046",31435149,"MW2012C3030304"
"2047",31436695,"MW2012C3030304"
"2048",31438690,"MW2012C3030304"
"2049",31443270,"MW2012C3030304"
"2050",10401522,"MW2012C3030304"
"2051",10733640,"MW2012C3030304"
"2052",21053745,"MW2012C3030304"
"2053",21052427,"MW2012C3030304"
"2054",30302601,"MW2012C3030304"
"2055",30305082,"MW2012C3030304"
"2056",30901054,"MW2012C3030304"
"2057",31435120,"MW2012C3030304"
"2058",31438690,"MW2012C3030304"
"2059",31436695,"MW2012C3030304"
"2060",31436695,"MW2012C3030304"
"2061",31443270,"MW2012C3030304"
"2062",31554613,"MW2012C3030304"
"2063",10744649,"MW2012C3030304"
"2064",30109724,"MW2012C3030304"
"2065",30212307,"MW2012C3030304"
"2066",30302601,"MW2012C3030304"
"2067",30302601,"MW2012C3030304"
"2068",30302601,"MW2012C3030304"
"2069",30305082,"MW2012C3030304"
"2070",30305580,"MW2012C3030304"
"2071",30403444,"MW2012C3030304"
"2072",10305446,""
"2073",10307413,""
"2074",10401502,""
"2075",30105325,""
"2076",31435120,""
"2077",31443108,""
"2078",21055241,""
"2079",30406710,""
