ea_id,lat_modified,lon_modified,FNID,EFF_YEAR,COUNTRY,ADMIN0,ADMIN1,ADMIN2,ADMIN3,LZCODE,LZNAME,FNID_OLD,EFF_PERD
"21066339",-11.46839,34.01459,MW2012C3010309,"2012",MW,Malawi,Northern,Nkhata Bay,,MW09,Nkhata Bay Cassava,"10921909","3"
"20201206",-12.57050,34.11340,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20201264",-12.73550,34.22460,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20201269",-12.65990,34.16150,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20201354",-12.49290,34.17120,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20201450",-12.45230,34.10190,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20201646",-12.62240,34.16510,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20202343",-12.35460,34.02080,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20203135",-12.96040,34.29650,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20203494",-12.90890,34.25400,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20203656",-13.00820,34.32200,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20203694",-13.10180,34.26490,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20204124",-12.81110,34.21210,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20204712",-12.86810,34.24490,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20205207",-13.35000,34.27050,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20205525",-13.40610,34.30350,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20205634",-13.35310,34.26520,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20205700",-13.19240,34.32710,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20205721",-13.20210,34.31480,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20220038",-12.92130,34.27850,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20220153",-12.92030,34.29510,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"10736596",-12.61847,34.17200,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"10736596",-12.61559,34.15908,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"10736596",-12.94331,34.28447,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"10741504",-12.48578,34.14871,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20106042",-12.93113,34.30002,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20205207",-13.35000,34.27050,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20206362",-13.19513,34.32626,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20205207",-12.61206,34.16776,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20303065",-12.92076,34.29457,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20507459",-13.31631,34.24938,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20507459",-13.42001,34.31392,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20508349",-13.43178,34.29261,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20807727",-13.43401,34.27896,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"21055693",-12.91615,34.28698,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"30305082",-13.02904,34.31871,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"30406710",-12.45523,34.13727,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20205207",-13.33492,34.28269,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20303065",-13.21014,34.31109,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20508349",-13.40032,34.26116,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20804405",-12.96344,34.28353,MW2012C3020211,"2012",MW,Malawi,Central,Nkhotakota,,MW11,Northern Lakeshore,"10922011","3"
"20201109",-12.45730,34.04040,MW2012C3020209,"2012",MW,Malawi,Central,Nkhotakota,,MW09,Nkhata Bay Cassava,"10922009","3"
"20205484",-13.23350,34.22220,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20206243",-13.42030,34.16020,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20206362",-13.27400,34.14040,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20206362",-13.27400,34.14040,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20206362",-13.40079,34.13357,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20205207",-12.94739,34.23515,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20205207",-13.38762,34.22984,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"31201197",-13.18100,34.26671,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20206362",-13.21936,34.17073,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20206362",-13.38691,34.12024,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20206362",-13.23534,34.16905,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20206362",-13.21906,34.26178,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20303065",-13.34197,34.13725,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"20607260",-13.26460,34.16515,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"30305082",-13.11867,34.24658,MW2012C3020213,"2012",MW,Malawi,Central,Nkhotakota,,MW13,Rift Valley Escarpment,"10922013","3"
"21080308",-14.27552,34.66013,MW2012C3020915,"2012",MW,Malawi,Central,Ntcheu,,MW15,Southern Lakeshore,"10922215","3"
"20906605",-14.30072,34.72033,MW2012C3020915,"2012",MW,Malawi,Central,Ntcheu,,MW15,Southern Lakeshore,"10922215","3"
"20908119",-14.23818,34.66646,MW2012C3020915,"2012",MW,Malawi,Central,Ntcheu,,MW15,Southern Lakeshore,"10922215","3"
"21080308",-14.25964,34.66195,MW2012C3020915,"2012",MW,Malawi,Central,Ntcheu,,MW15,Southern Lakeshore,"10922215","3"
"20807727",-14.35560,34.57930,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20901232",-14.99100,34.86050,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20901276",-15.09490,34.85470,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20902437",-15.17020,34.61250,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20902449",-14.81980,34.57660,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20902461",-15.04570,34.61650,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20903543",-14.81990,34.59500,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20903583",-14.85150,34.64020,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20904018",-14.73370,34.83920,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20904160",-14.86570,34.86220,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20904342",-14.93190,34.83290,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20904602",-14.80410,34.91120,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20905295",-14.83470,34.70510,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906110",-14.65850,34.54560,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906524",-14.76890,34.64610,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906605",-14.65140,34.62560,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20907238",-14.50730,34.50330,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908051",-14.71770,34.69030,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908088",-14.63610,34.73230,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908119",-14.50360,34.65930,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908293",-14.67640,34.75300,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908329",-14.66640,34.66450,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908538",-14.58120,34.59110,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20909113",-14.41360,34.61060,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20920520",-14.80850,34.61830,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"10204586",-14.67737,34.52587,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"10733640",-14.50291,34.45351,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20113112",-14.64749,34.76938,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20602363",-14.52676,34.66017,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20603533",-14.83187,34.64042,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20605302",-14.75793,34.76496,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20706163",-14.88180,34.86644,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20807727",-14.35560,34.57930,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20903583",-14.85150,34.64020,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906524",-14.76890,34.64610,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906605",-14.65140,34.62560,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908119",-14.50360,34.65930,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20909113",-14.41360,34.61060,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908119",-14.81231,34.63585,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908088",-14.63610,34.73230,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20908088",-15.06824,34.86774,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"21037536",-14.61231,34.74898,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"21048764",-14.80100,34.76742,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"21048764",-14.81138,34.63282,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"21087531",-14.44344,34.44834,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"30302601",-14.82105,34.65208,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"30307678",-14.81906,34.62787,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"30703381",-14.93191,34.58910,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"31432676",-14.79321,34.61866,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"31540419",-14.78688,34.69635,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"31545384",-14.82243,34.78853,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20603533",-14.86992,34.82827,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20807727",-14.40903,34.58117,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906524",-14.81927,34.65072,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906524",-14.77706,34.63001,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906524",-14.86500,34.80601,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20906605",-14.76614,34.71020,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"21048764",-14.65203,34.53711,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"21066096",-15.06661,34.60751,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"30103074",-14.44960,34.74617,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"30302601",-14.93678,34.61831,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"31201104",-14.87767,34.76079,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"31439102",-15.06490,34.87870,MW2012C3020913,"2012",MW,Malawi,Central,Ntcheu,,MW13,Rift Valley Escarpment,"10922213","3"
"20302432",-13.47070,34.04390,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20302539",-13.40600,33.94570,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20302592",-13.45310,33.97050,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20303065",-13.23050,34.00930,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20303447",-13.21510,34.08080,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20303654",-13.28300,33.95860,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20304084",-13.41510,33.91350,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20304164",-13.42340,33.89810,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20304285",-13.39310,33.83480,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20304314",-13.35750,33.78750,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20304662",-13.44780,33.91410,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20304680",-13.43780,33.82310,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20305023",-13.24080,33.93120,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20305172",-13.18370,33.81190,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20305301",-13.11740,33.78540,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20305340",-13.22420,33.80580,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20305382",-13.22800,33.79640,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20305717",-13.16260,33.92010,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20306272",-13.35540,33.91280,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20306296",-13.26880,33.76520,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20306433",-13.26620,33.74250,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20306557",-13.33140,33.85810,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20320675",-13.34670,33.92560,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20305301",-13.11740,33.78540,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20302539",-13.40600,33.94570,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20302539",-13.17487,33.91877,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20305301",-13.06406,33.90470,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20302539",-13.25969,33.79967,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20306557",-13.33140,33.85810,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20303065",-13.23050,34.00930,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20607315",-13.32550,33.87491,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"21037030",-13.36685,33.90477,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"21048764",-13.33926,33.91868,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"31443108",-13.33886,33.90654,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20206362",-13.36169,33.92838,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20303065",-13.34208,33.90569,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20306557",-13.38870,33.81998,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20306557",-13.28771,33.80130,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"20306557",-13.19826,33.94181,MW2012C3020303,"2012",MW,Malawi,Central,Ntchisi,,MW03,Kasungu Lilongwe Plain,"10922303","3"
"30901029",-15.68410,35.65220,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901054",-15.57630,35.55190,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901193",-15.52630,35.67050,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901253",-15.65560,35.68610,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901275",-15.73480,35.68420,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901320",-15.70550,35.68080,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901380",-15.63100,35.69740,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901409",-15.69650,35.53520,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901475",-15.66890,35.58900,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901550",-15.75250,35.54860,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901569",-15.66480,35.72910,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901603",-15.70710,35.64560,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901720",-15.74960,35.63300,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901756",-15.59620,35.62710,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30902236",-15.81320,35.75910,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30902299",-15.74900,35.79200,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30902346",-15.88690,35.78410,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30902425",-15.75380,35.79050,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30902606",-15.86460,35.80890,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30903114",-15.55480,35.79460,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30903528",-15.62980,35.72340,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"10401522",-15.65000,35.54682,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30105325",-15.79820,35.63595,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901054",-15.57630,35.55190,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901603",-15.70710,35.64560,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
"30901475",-15.66890,35.58900,MW2012C3030904,"2012",MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,"10922404","3"
