"","MW2012C3999918","MW2012C3030519","MW2012C3030506","MW2012C3031005","MW2012C3030404","MW2012C3010107","MW2012C3010102","MW2012C3020815","MW2012C3020803","MW2012C3020403","MW2012C3010209","MW2012C3010201","MW2012C3010210","MW2012C3020103","MW2012C3020619","MW2012C3020703","MW2012C3030816","MW2012C3030613","MW2012C3010508","MW2012C3031313","MW2012C3010311","MW2012C3010309","MW2012C3020211","MW2012C3020209","MW2012C3020213","MW2012C3031116","MW2012C3020915","MW2012C3020913","MW2012C3020303","MW2012C3030904","MW2012C3010417","MW2012C3030716","MW2012C3010611","MW2012C3031213","MW2012C3031206","MW2012C3030206","MW2012C3030115","MW2012C3030112","MW2012C3030114","MW2012C3020515","MW2012C3020513","MW2012C3020813","MW2012C3030606","MW2012C3010517","MW2012C3020203","MW2012C3020503","MW2012C3030306","MW2012C3030514","MW2012C3030414","MW2012C3020603","MW2012C3030214","MW2012C3030204","MW2012C3030804","MW2012C3010503","MW2012C3010509","MW2012C3031105","MW2012C3010409","MW2012C3030714","MW2012C3030314","MW2012C3030304","date1"
"mat","293.875666300456","294.924499511719","296.415985107422","297.864007568359","294.472991943359","290.506011962891","289.503746032715","296.180999755859","294.458197021484","294.042327880859","291.187337239583","292.705505371094","293.153015136719","294.144371032715","294.397003173828","294.206253051758","293.563995361328","296.536000569661","291.983875274658","295.768330891927","295.080505371094","293.71524810791","296.537994384766","294.700012207031","296.613006591797","297.158493041992","NaN","295.303198242187","294.14800008138","293.973999023438","291.761993408203","296.059997558594","NaN","296.747985839844","296.682998657227","296.108001708984","296.811492919922","296.774668375651","295.363502502441","296.802001953125","296.918502807617","295.091003417969","297.501007080078","292.791330973307","295.342758178711","296.092987060547","295.866500854492","295.47900390625","294.369995117188","294.140329996745","295.77751159668","295.315999348958","294.232498168945","292.796997070312","293.330001831055","297.992665608724","291.9580078125","294.575988769531","294.820007324219","294.673004150391","01/14/2009"
"mat","293.698000590007","294.500503540039","295.955993652344","297.698400878906","294.127502441406","290.703002929688","289.615257263184","295.353500366211","293.425604248047","293.724334716797","291.318674723307","292.887512207031","293.692993164062","293.744125366211","293.713012695312","293.402503967285","292.9580078125","295.595326741536","291.983875274658","294.837666829427","295.080505371094","293.71524810791","296.514007568359","294.631011962891","296.463012695312","297.009994506836","NaN","294.201800537109","293.962677001953","293.403991699219","291.761993408203","295.800994873047","NaN","295.832000732422","296.15299987793","295.6875","296.233993530273","295.887339274089","294.9375","296.046997070312","296.492492675781","294.042999267578","296.691986083984","292.791330973307","295.156257629395","295.710998535156","295.546997070312","295","294.001007080078","293.445327758789","295.45849609375","295.035664876302","293.761993408203","292.746002197266","293.300003051758","297.896667480469","291.776000976562","294.253997802734","294.566986083984","294.388000488281","01/15/2009"
"mat","293.584335327148","294.235504150391","295.656005859375","297.376397705078","293.848999023438","291.164001464844","290.061752319336","294.298004150391","292.633404541016","293.118998209635","291.61533610026","293.065994262695","293.863006591797","293.330371856689","293.164001464844","293.370758056641","292.718994140625","295.306671142578","291.566623687744","294.646667480469","294.188003540039","292.828750610352","295.846984863281","293.950988769531","295.681503295898","296.748992919922","NaN","293.810998535156","293.214335123698","293.342010498047","291.761993408203","295.572998046875","NaN","295.709991455078","296.031005859375","295.581497192383","295.248992919922","295.26166788737","294.17699432373","294.954010009766","295.507995605469","293.185501098633","296.440002441406","292.791330973307","294.315254211426","294.721008300781","295.314247131348","294.781005859375","293.690002441406","292.90266418457","295.373489379883","294.925008138021","293.51399230957","291.924987792969","292.533248901367","297.707672119141","291.9580078125","294.007995605469","294.257995605469","294.289001464844","01/16/2009"
"mat","293.056335449219","294.029006958008","295.425994873047","297.037194824219","293.657501220703","290.614013671875","289.493507385254","294.376510620117","292.552600097656","293.02333577474","291.159006754557","292.789505004883","293.463012695312","293.408992767334","292.904998779297","292.840003967285","292.385009765625","294.959665934245","290.77225112915","294.310333251953","293.626998901367","292.085243225098","295.7919921875","293.548004150391","295.8955078125","296.439010620117","NaN","293.536401367188","293.283335367839","292.774993896484","290.252990722656","295.362014770508","NaN","295.209014892578","295.505004882812","294.966506958008","295.464004516602","295.115997314453","294.189994812012","295.101013183594","295.692993164062","293.096008300781","296.138000488281","291.377990722656","294.442253112793","294.781005859375","294.907501220703","294.596008300781","293.462005615234","292.608830769857","294.700500488281","294.241668701172","293.208511352539","291.658996582031","292.135498046875","297.260670979818","290.352996826172","293.852996826172","293.867004394531","293.675994873047","01/17/2009"
"mat","293.152244567871","294.9375","296.265991210938","297.931005859375","294.612991333008","289.988006591797","288.872009277344","295.281005859375","293.363403320312","293.482330322266","290.28266398112","291.824493408203","292.497009277344","293.595874786377","293.506988525391","293.62149810791","293.618011474609","295.913004557292","290.570880889893","295.155344645182","293.676498413086","292.063995361328","295.682006835938","293.592987060547","295.815002441406","297.363006591797","NaN","294.406207275391","293.599334716797","293.973999023438","289.911010742188","296.292510986328","NaN","295.944000244141","296.237014770508","295.739013671875","296.167007446289","295.873006184896","294.891998291016","295.954010009766","296.236999511719","294.080001831055","297.035003662109","291.063995361328","294.737747192383","295.485992431641","295.73900604248","295.4580078125","294.4169921875","293.266337076823","295.505004882812","295.091328938802","294.309997558594","291.680999755859","292.156997680664","298.032999674479","289.993011474609","294.808990478516","294.794006347656","294.679992675781","01/18/2009"
"mat","292.26033782959","294.166000366211","295.621002197266","297.430004882813","293.7919921875","289.651000976562","288.570251464844","295.128509521484","293.050805664063","292.433664957682","289.978668212891","291.464004516602","292.242004394531","291.721126556396","293.179992675781","292.575752258301","292.542999267578","295.201334635417","289.745246887207","294.539662679036","293.078994750977","291.49674987793","294.799011230469","292.773986816406","294.884490966797","296.880493164062","NaN","293.967004394531","292.295664469401","292.872009277344","289.343994140625","295.628997802734","NaN","295.605010986328","295.764495849609","295.173004150391","296.131011962891","295.737335205078","294.622741699219","295.834014892578","295.741500854492","293.770004272461","296.403015136719","290.312001546224","293.721748352051","294.977996826172","295.086753845215","294.765014648438","293.566986083984","292.750666300456","294.815002441406","294.294006347656","293.362503051758","290.492004394531","291.271499633789","297.889668782552","289.494995117188","294.016998291016","293.97900390625","293.697998046875","01/19/2009"
"mat","292.648081461589","293.906997680664","295.214996337891","296.619995117188","293.575500488281","290.592010498047","289.416496276855","294.835006713867","292.866400146484","293.352661132812","291.10898844401","292.785003662109","293.493988037109","292.937999725342","293.234985351562","292.746253967285","292.325988769531","294.603332519531","290.102245330811","293.927673339844","293.16650390625","291.605499267578","295.628997802734","293.196990966797","296.006500244141","296.043991088867","NaN","293.340002441406","293.565002441406","292.727996826172","289.796997070312","295.130996704102","NaN","294.992004394531","295.286499023438","294.780502319336","295.466506958008","294.999674479167","294.156997680664","295.690002441406","296.262008666992","293.256500244141","295.877990722656","290.853993733724","294.819755554199","295.433013916016","294.710746765137","294.4169921875","293.397003173828","292.891667683919","294.530502319336","294.091339111328","293.143997192383","291.101989746094","291.63924407959","296.506998697917","289.816986083984","293.753997802734","293.730010986328","293.532012939453","01/20/2009"
"mat","292.785252888997","293.375","294.828002929688","296.222796630859","292.995498657227","290.563995361328","289.469253540039","294.288497924805","292.603198242187","293.477661132812","291.081675211589","292.712509155273","293.394989013672","293.304496765137","293.404998779297","292.953758239746","291.842987060547","294.361002604167","291.26037979126","293.685333251953","294.03401184082","292.36824798584","296.299987792969","294.256988525391","296.375","295.552001953125","NaN","292.976000976562","293.767008463542","292.355010986328","290.260009765625","294.565002441406","NaN","294.653991699219","294.938507080078","294.418502807617","294.717498779297","294.398671468099","293.52124786377","295.123992919922","296.210998535156","292.817504882812","295.522003173828","292.120005289714","295.043502807617","295.419006347656","294.343254089355","293.907012939453","292.842987060547","293.006663004557","294.16650390625","293.714335123698","292.63850402832","292.233001708984","292.800003051758","296.236338297526","290.225006103516","293.148010253906","293.315002441406","293.174011230469","01/21/2009"
"mat","292.499084472656","292.924011230469","294.403991699219","296.075","292.508514404297","291.089996337891","289.860252380371","294.220504760742","292.554797363281","292.790334065755","291.371002197266","293.049499511719","293.734985351562","292.431503295898","292.907012939453","292.131500244141","291.282989501953","294.181325276693","290.457374572754","293.509999593099","293.766006469727","292.135749816895","295.768005371094","293.811004638672","295.748489379883","295.256500244141","NaN","292.851800537109","293.290669759115","291.714996337891","290.179992675781","294.236999511719","NaN","294.239013671875","294.459503173828","293.875","294.629501342773","294.161326090495","293.275245666504","294.988006591797","295.582992553711","292.815002441406","295.230987548828","291.202006022135","294.482498168945","294.852996826172","293.834503173828","293.527008056641","292.321014404297","292.516835530599","293.678009033203","293.320658365885","292.081008911133","291.516998291016","292.19450378418","296.005340576172","290.173004150391","292.696014404297","292.736999511719","292.550994873047","01/22/2009"
"mat","292.282661437988","293.514007568359","295.170013427734","296.177795410156","293.054504394531","290.571014404297","289.437492370605","294.069000244141","292.433605957031","292.327667236328","291.038665771484","292.652496337891","293.419006347656","291.91637802124","292.856994628906","292.60750579834","291.855010986328","294.596333821615","290.445877075195","294.071665445964","293.576995849609","292.197746276855","294.817993164062","293.024993896484","294.730499267578","295.462005615234","NaN","293.451599121094","292.264658610026","292.390991210938","290.600006103516","294.518005371094","NaN","295.247009277344","295.487487792969","294.94499206543","294.846008300781","294.851328531901","293.680252075195","294.717987060547","294.962493896484","292.947509765625","295.631011962891","291.49799601237","293.503746032715","294.295989990234","294.737503051758","294.061004638672","292.967010498047","292.498998006185","294.63850402832","294.017333984375","292.675506591797","290.855010986328","291.657501220703","296.048665364583","290.652008056641","293.141998291016","293.575012207031","293.313995361328","01/23/2009"
"mat","292.937161763509","294.457000732422","296.040008544922","297.532196044922","294.117004394531","290.822998046875","289.540504455566","294.304504394531","292.522601318359","292.83066813151","290.894337972005","292.538009643555","293.493988037109","292.867374420166","292.851013183594","292.779998779297","293.028015136719","295.390329996745","290.761501312256","294.809336344401","294.149993896484","292.524002075195","295.911010742188","293.927001953125","295.723495483398","297.037002563477","NaN","293.890802001953","293.086995442708","293.463012695312","290.153015136719","295.779998779297","NaN","295.832000732422","296.158004760742","295.656005859375","295.485504150391","295.411997477214","294.389251708984","294.966003417969","295.548492431641","293.179504394531","296.501007080078","291.190338134766","294.287994384766","294.670989990234","295.582252502441","294.947998046875","293.966003417969","292.585164388021","295.383010864258","294.74033610026","293.815994262695","291.769989013672","292.450996398926","297.882670084635","290.352996826172","294.268005371094","294.566986083984","294.402008056641","01/24/2009"
"mat","292.817326863607","294.397506713867","296.003997802734","297.108795166016","294.037002563477","290.6669921875","289.670501708984","295.042495727539","293.292401123047","293.19032796224","291.092661539714","292.670501708984","293.347991943359","292.432998657227","293.477996826172","292.565742492676","293.070007324219","295.229675292969","290.742630004883","294.68467203776","294.389999389648","292.837997436523","296.136993408203","294.188995361328","296.122009277344","296.75","NaN","294.163403320313","293.504994710286","293.507995605469","290.648010253906","295.598007202148","NaN","295.855987548828","296.178497314453","295.689498901367","296.007995605469","295.737670898438","294.787742614746","295.678985595703","296.059005737305","293.856506347656","296.339996337891","291.438995361328","294.77774810791","295.296997070312","295.591491699219","294.864013671875","293.930999755859","293.082168579102","295.464996337891","295.06298828125","293.786499023438","291.683990478516","292.540245056152","297.371653238932","290.940002441406","294.143005371094","294.609985351562","294.505004882812","01/25/2009"
"mat","292.140497843424","293.63899230957","295.066986083984","296.357604980469","293.27799987793","290.420989990234","289.09349822998","294.074996948242","292.309002685547","292.259999593099","290.739664713542","292.399505615234","293.183990478516","291.961883544922","292.514007568359","292.240997314453","292.225006103516","294.569671630859","290.041870117188","293.943003336589","293.515502929688","292.016754150391","295.108001708984","293.161987304688","295.207000732422","295.838500976562","NaN","293.316607666016","292.608673095703","292.700988769531","289.550994873047","294.804000854492","NaN","295.026000976562","295.329498291016","294.84700012207","295.200500488281","294.937001546224","293.961250305176","294.781005859375","295.238998413086","292.869995117188","295.658996582031","290.470326741536","293.88200378418","294.377990722656","294.657241821289","294.132995605469","293.144989013672","292.216171264648","294.655990600586","294.232666015625","292.964004516602","290.875","291.654243469238","296.472005208333","289.998992919922","293.411010742188","293.632995605469","293.514007568359","01/26/2009"
"mat","292.35999806722","293.855499267578","295.101989746094","297.075","293.546005249023","290.401000976562","289.199249267578","293.892501831055","292.165393066406","292.175659179688","291.170003255208","292.824005126953","293.385009765625","291.81600189209","292.475006103516","292.069747924805","292.295013427734","294.717010498047","289.899124145508","293.953674316406","293.23649597168","291.73974609375","294.923004150391","292.951995849609","294.913497924805","296.47200012207","NaN","292.987603759766","292.389994303385","292.640991210938","289.575988769531","295.327987670898","NaN","294.718994140625","295.036987304688","294.50749206543","294.712493896484","294.419667561849","293.477500915527","294.627990722656","294.982498168945","292.588012695312","295.997009277344","290.382995605469","293.62174987793","294.252014160156","294.539993286133","294.404998779297","293.305999755859","292.144165039062","294.246994018555","293.772003173828","293.106491088867","290.720001220703","291.449249267578","297.288004557292","290.069000244141","293.786010742188","293.576995849609","293.415008544922","01/27/2009"
"mat","292.323084513346","294.011489868164","295.334014892578","297.068792724609","293.696487426758","290.428009033203","289.164260864258","294.014999389648","292.306005859375","292.271341959635","290.909006754557","292.592498779297","293.265014648438","291.907127380371","292.597991943359","292.222991943359","292.386993408203","294.831665039062","289.796997070312","294.11333211263","293.070007324219","291.544250488281","294.848999023438","292.851013183594","294.920501708984","296.493011474609","NaN","293.248199462891","292.462331136068","292.707000732422","289.513000488281","295.400512695312","NaN","294.920013427734","295.214004516602","294.658996582031","294.750503540039","294.530670166016","293.478248596191","294.704986572266","295.037506103516","292.810501098633","296.109008789062","290.403330485026","293.674751281738","294.313995361328","294.747001647949","294.550994873047","293.471984863281","292.278503417969","294.384490966797","293.830993652344","293.250503540039","290.653015136719","291.345008850098","297.175669352214","289.829010009766","293.920989990234","293.761993408203","293.485992431641","01/28/2009"
"mat","292.224830627441","293.748504638672","294.941986083984","297.241796875","293.46501159668","289.485992431641","288.424995422363","293.906494140625","292.168005371094","292.147003173828","290.10166422526","291.630493164062","292.251007080078","291.787246704102","292.454986572266","291.971748352051","292.091003417969","294.660664876302","289.665126800537","293.845001220703","293.120498657227","291.530754089355","294.954986572266","292.949005126953","295.082504272461","296.681488037109","NaN","292.87939453125","292.510325113932","292.455993652344","289.243011474609","295.425994873047","NaN","294.454010009766","294.74299621582","294.195999145508","294.658493041992","294.243336995443","293.186004638672","294.665985107422","295.0625","292.560501098633","295.967010498047","290.128336588542","293.768997192383","294.282012939453","294.32649230957","294.356994628906","293.140014648438","292.093002319336","293.936004638672","293.396006266276","292.921005249023","290.682006835938","291.400497436523","297.842997233073","289.571014404297","293.790008544922","293.373992919922","293.204986572266","01/29/2009"
"mat","292.261418660482","293.983001708984","295.251007080078","297.261791992188","293.670501708984","289.730010986328","288.639495849609","293.935501098633","292.184204101562","292.140004475911","290.173329671224","291.752502441406","292.450988769531","291.822498321533","292.43798828125","292.072746276855","292.294006347656","294.95566813151","289.846374511719","294.164672851562","293.136001586914","291.561508178711","294.938995361328","292.951995849609","294.955001831055","296.698501586914","NaN","293.151202392578","292.371337890625","292.627990722656","289.390014648438","295.475494384766","NaN","294.783996582031","295.105499267578","294.559494018555","294.814498901367","294.515340169271","293.494750976562","294.644989013672","295","292.691513061523","296.173004150391","290.355997721354","293.627250671387","294.235992431641","294.647750854492","294.548004150391","293.417999267578","292.118840535482","294.30549621582","293.799011230469","293.173004150391","290.726013183594","291.442253112793","297.813008626302","289.627990722656","293.923004150391","293.679992675781","293.423004150391","01/30/2009"
"mat","292.157162984212","293.156494140625","294.5419921875","296.565600585937","292.760498046875","290.183013916016","288.813995361328","293.857513427734","292.096405029297","292.241658528646","290.327992757161","291.929000854492","292.921997070312","291.897380828857","292.516998291016","292.189247131348","291.369995117188","294.278330485026","289.8088722229","293.463663736979","293.164505004883","291.592498779297","295.018005371094","292.983001708984","295.209503173828","295.643493652344","NaN","292.605194091797","292.666330973307","291.779998779297","289.451995849609","294.566497802734","NaN","294.027008056641","294.31950378418","293.750503540039","294.447494506836","293.950663248698","293.015998840332","294.644012451172","295.106506347656","292.444000244141","295.43798828125","290.417663574219","293.909996032715","294.287994384766","293.87825012207","293.769989013672","292.542999267578","292.188334147135","293.498992919922","293.006663004557","292.217010498047","290.736999511719","291.445495605469","296.62065633138","289.684997558594","292.977996826172","292.885009765625","292.614990234375","01/31/2009"
"mat","292.495582580566","293.350997924805","294.647003173828","296.582403564453","293.021499633789","291.285003662109","289.963745117188","293.763000488281","291.9583984375","292.152994791667","291.526662190755","293.248992919922","294.162994384766","292.081001281738","292.317993164062","292.034240722656","291.878997802734","294.274668375651","290.232242584229","293.543670654297","293.496505737305","291.959243774414","295.471984863281","293.290985107422","295.410995483398","295.886001586914","NaN","292.663201904297","292.574005126953","292.361999511719","290.149993896484","294.773498535156","NaN","294.283996582031","294.589996337891","294.048492431641","294.570510864258","294.120666503906","293.252998352051","294.555999755859","295.041488647461","292.361999511719","295.459991455078","291.024007161458","293.815246582031","294.230987548828","294.073501586914","293.894989013672","292.807006835938","291.973332722982","293.819000244141","293.432332356771","292.644500732422","291.035003662109","291.763244628906","296.763671875","290.174011230469","293.235992431641","293.092010498047","292.954986572266","02/01/2009"
"mat","292.228668212891","294.005493164062","295.097991943359","297.155200195312","293.766998291016","290.5419921875","289.194755554199","293.917510986328","292.059405517578","291.984670003255","290.851674397786","292.660003662109","293.477996826172","291.72774887085","292.252990722656","292.082992553711","292.816986083984","294.702331542969","289.753253936768","293.891672770182","293.044494628906","291.449249267578","294.792999267578","292.829010009766","294.799499511719","296.765502929688","NaN","292.930010986328","292.190663655599","293.183013916016","289.4169921875","295.533508300781","NaN","294.621002197266","294.966995239258","294.485000610352","295.088989257812","294.516326904297","293.752502441406","294.665008544922","294.938003540039","292.573013305664","296.006988525391","290.38432820638","293.460243225098","294.157989501953","294.539001464844","294.484985351562","293.526000976562","291.973668416341","294.32600402832","294.11366780599","293.477005004883","290.588012695312","291.317253112793","297.651672363281","289.623992919922","294.007995605469","293.696014404297","293.691986083984","02/02/2009"
"mat","292.593419392904","293.878005981445","295.018005371094","297.251800537109","293.630004882812","289.782012939453","288.664749145508","293.912506103516","292.215997314453","292.468007405599","290.417663574219","291.967498779297","292.56201171875","292.49100112915","292.686004638672","292.601005554199","292.330993652344","294.772664388021","290.543628692627","293.89599609375","293.8330078125","292.194999694824","295.592010498047","293.572998046875","295.434509277344","296.682998657227","NaN","292.859197998047","292.701334635417","292.622985839844","289.731994628906","295.490493774414","NaN","294.391998291016","294.754013061523","294.228012084961","294.643005371094","294.205332438151","293.422248840332","294.670013427734","295.190490722656","292.572494506836","296.084991455078","290.952657063802","293.943252563477","294.335998535156","294.369255065918","294.433013916016","293.322998046875","292.418329874674","294.054000854492","293.70399983724","293.175003051758","291.459014892578","292.128509521484","297.657999674479","289.992004394531","293.93701171875","293.472991943359","293.324005126953","02/03/2009"
"mat","292.806416829427","294.15299987793","295.407989501953","297.477600097656","293.858489990234","290.067993164062","289.08699798584","293.921493530273","292.064202880859","292.054005940755","291.20566813151","292.702499389648","293.272003173828","292.077499389648","292.359008789062","292.51025390625","292.713989257812","295.016337076823","290.995750427246","294.193003336589","294.133010864258","292.804748535156","294.994995117188","293.269012451172","294.838500976562","296.970993041992","NaN","293.135998535156","292.200663248698","293.109985351562","290.832000732422","295.691497802734","NaN","294.834014892578","295.214004516602","294.727005004883","295.255996704102","294.785003662109","294.047004699707","294.640991210938","294.957992553711","292.640991210938","296.316009521484","291.710673014323","293.466247558594","294.092987060547","294.831245422363","294.68701171875","293.618988037109","292.123168945312","294.570999145508","294.291005452474","293.483505249023","291.174987792969","292.013000488281","297.934326171875","291.016998291016","294.097991943359","293.984985351562","293.884002685547","02/04/2009"
"mat","292.711580912272","294.353500366211","295.951995849609","297.314593505859","293.987503051758","289.786010742188","288.666748046875","294.235992431641","292.457006835937","292.74799601237","290.660664876302","292.192001342773","292.816009521484","292.733001708984","292.897003173828","292.895248413086","292.802001953125","295.32866414388","290.800754547119","294.707000732422","294.445510864258","292.726997375488","295.93701171875","294.092987060547","295.662994384766","296.675994873047","NaN","293.793206787109","293.013336181641","293.302001953125","289.779998779297","295.601989746094","NaN","295.772003173828","296.147003173828","295.626998901367","295.510513305664","295.293670654297","294.499000549316","294.911987304688","295.468490600586","293.100006103516","296.467987060547","290.892333984375","294.21199798584","294.595001220703","295.497749328613","294.872985839844","293.834014892578","292.660329182943","295.399505615234","294.892995198568","293.629989624023","291.815002441406","292.624504089355","297.320668538411","290.151000976562","294.140991210938","294.404998779297","294.285003662109","02/05/2009"
"mat","292.531669616699","293.34651184082","294.803985595703","296.158801269531","292.958999633789","291.045989990234","289.816749572754","294.078002929688","292.316198730469","292.617004394531","291.405334472656","293.072509765625","293.807006835938","292.435249328613","292.769012451172","292.462005615234","291.871002197266","294.355662027995","290.467998504639","293.706665039062","293.586013793945","292.078750610352","295.725006103516","293.450012207031","295.790008544922","295.485488891602","NaN","293.010406494141","293.052337646484","292.363006591797","290.300994873047","294.490493774414","NaN","294.658996582031","294.936996459961","294.415008544922","294.865509033203","294.476989746094","293.616249084473","294.829010009766","295.488510131836","292.735000610352","295.463989257812","291.158335367839","294.30500793457","294.593994140625","294.328498840332","293.868011474609","292.825012207031","292.468165079753","294.150009155273","293.648010253906","292.63200378418","291.298004150391","291.942260742188","296.175323486328","290.480010986328","293.092987060547","293.298004150391","293.147003173828","02/06/2009"
"mat","292.163998921712","293.315490722656","294.864013671875","296.113793945313","292.90998840332","290.622009277344","289.536499023438","293.846496582031","291.930395507812","292.02333577474","291.175994873047","292.797988891602","293.463012695312","291.69287109375","292.39599609375","292.08374786377","291.910003662109","294.196329752604","290.132255554199","293.618326822917","293.356994628906","291.891746520996","294.920013427734","292.981994628906","294.847991943359","295.517501831055","NaN","292.955200195312","292.221669514974","292.425994873047","290.186004638672","294.406997680664","NaN","294.920989990234","295.162002563477","294.644500732422","294.942001342773","294.700663248698","293.801750183105","294.614990234375","294.962493896484","292.479995727539","295.346008300781","291.064666748047","293.510246276855","294.197998046875","294.448997497559","293.817993164062","292.81298828125","292.040491739909","294.376998901367","293.961669921875","292.63850402832","290.726013183594","291.502754211426","296.434000651042","290.217987060547","293.006988525391","293.382995605469","293.252014160156","02/07/2009"
"mat","291.999829610189","293.149490356445","294.580993652344","296.006402587891","292.793991088867","290.989990234375","289.792999267578","293.135498046875","291.451000976563","291.436665852865","291.22699991862","292.886001586914","293.707000732422","291.354496002197","291.559997558594","290.992744445801","291.855987548828","294.060333251953","290.116371154785","293.444000244141","293.202499389648","291.759246826172","294.816009521484","292.888000488281","294.716003417969","295.377502441406","NaN","292.514599609375","291.889333089193","292.125","289.917999267578","294.358001708984","NaN","294.394989013672","294.61750793457","294.042999267578","294.02799987793","293.882334391276","292.902992248535","293.891998291016","294.502014160156","291.863494873047","295.226989746094","290.827677408854","293.23225402832","293.665008544922","294.0625","293.674987792969","292.623992919922","291.248494466146","293.696502685547","293.022003173828","292.482498168945","290.673004150391","291.442001342773","296.090667724609","290.101989746094","292.963989257812","293.014007568359","292.777008056641","02/08/2009"
"mat","291.896499633789","292.196487426758","293.777008056641","294.392205810547","291.780990600586","290.580993652344","289.48624420166","293.211502075195","291.399200439453","291.980336507161","291.17100016276","292.780990600586","293.493011474609","292.271373748779","291.760986328125","291.53150177002","291.065002441406","293.464345296224","290.170875549316","292.755004882812","293.221008300781","291.761497497559","295.140991210938","293.139007568359","295.259506225586","294.027496337891","NaN","292.089001464844","292.574340820312","291.588012695312","290.165985107422","293.039505004883","NaN","293.9169921875","294.197998046875","293.755004882812","294.221008300781","293.828989664714","293.153755187988","294.050994873047","294.811492919922","291.738510131836","294.423004150391","291.023661295573","293.734252929688","293.924011230469","293.446998596191","292.670989990234","291.721984863281","291.425664265951","293.580001831055","293.33100382487","291.65251159668","291.014007568359","291.63525390625","294.431335449219","290.243011474609","291.839996337891","292.382995605469","292.351013183594","02/09/2009"
"mat","292.096834818522","292.975997924805","294.493011474609","295.968200683594","292.539505004883","290.510009765625","289.326751708984","293.892501831055","291.996795654297","291.926330566406","290.946665445964","292.625","293.295013427734","291.848747253418","292.226989746094","291.851249694824","291.111999511719","294.058664957682","290.543750762939","293.382334391276","293.649993896484","292.156005859375","294.821014404297","293.029998779297","294.701995849609","295.15299987793","NaN","292.717803955078","292.078674316406","291.714996337891","289.928009033203","294.179992675781","NaN","294.334014892578","294.593505859375","294.056503295898","294.765991210938","294.251668294271","293.461494445801","294.674011230469","294.910003662109","292.484497070312","295.194000244141","291.08100382487","293.359001159668","294.169006347656","293.979751586914","293.554992675781","292.397003173828","291.844497680664","293.832000732422","293.482991536458","292.055999755859","290.932006835938","291.754249572754","295.829335530599","289.992004394531","292.682006835938","292.914001464844","292.667999267578","02/10/2009"
"mat","292.102081298828","293.220993041992","294.634002685547","296.116998291016","292.797500610352","289.845001220703","288.825248718262","293.453002929688","291.598004150391","291.869323730469","290.217661539714","291.783004760742","292.5","292.198875427246","291.743011474609","292.166748046875","291.626007080078","294.266001383464","290.353618621826","293.575998942057","293.702011108398","292.102493286133","295.251007080078","293.480987548828","294.955001831055","295.345001220703","NaN","292.723199462891","292.259002685547","292.263000488281","289.723999023438","294.36750793457","NaN","294.415985107422","294.709991455078","294.202499389648","294.813003540039","294.337331136068","293.734497070312","294.174011230469","294.718505859375","292.207000732422","295.381988525391","290.884674072266","293.44750213623","293.7919921875","294.116996765137","293.77099609375","292.670989990234","291.611333211263","294.048004150391","293.776662190755","292.478500366211","291.247009277344","291.991500854492","296.027659098307","289.858001708984","292.924011230469","293.102996826172","293.044006347656","02/11/2009"
"mat","292.39683787028","293.369995117188","294.928985595703","296.205596923828","292.921493530273","290.821014404297","289.577751159668","294.134002685547","292.327008056641","292.301330566406","291.174001057943","292.766998291016","293.56201171875","292.148372650146","292.602996826172","292.432250976562","291.733001708984","294.608673095703","290.983627319336","293.952667236328","294.244491577148","292.802749633789","295.316009521484","293.635986328125","294.964492797852","295.392501831055","NaN","293.304797363281","292.406667073568","292.361999511719","290.449005126953","294.423492431641","NaN","294.941986083984","295.160507202148","294.605499267578","295.207000732422","294.831665039062","294.067504882812","294.813995361328","295.106002807617","292.933502197266","295.621002197266","291.563323974609","293.657752990723","294.352996826172","294.466491699219","293.912994384766","292.826995849609","292.330169677734","294.345993041992","293.961344401042","292.588500976562","291.417999267578","292.264747619629","296.062672932943","290.670013427734","293.015991210938","293.372985839844","293.246002197266","02/12/2009"
"mat","291.713165283203","293.000503540039","294.575988769531","296.029998779297","292.528503417969","290.476013183594","289.107749938965","293.217498779297","291.578796386719","291.44633992513","290.618662516276","292.430999755859","293.165008544922","291.142627716064","291.808013916016","291.72575378418","291.095001220703","294.195343017578","289.801250457764","293.548675537109","293.233001708984","291.639999389648","294.738006591797","292.835998535156","294.587997436523","295.261001586914","NaN","292.609796142578","291.766337076823","291.454010009766","289.368988037109","294.2080078125","NaN","294.359008789062","294.598495483398","294.025497436523","294.078002929688","293.851328531901","292.930999755859","293.921997070312","294.490493774414","292.044998168945","295.264007568359","290.356333414714","293.134254455566","293.696990966797","294.022491455078","293.623992919922","292.377014160156","291.548334757487","293.707000732422","293.031005859375","291.994506835938","290.444000244141","291.326499938965","296.199330647786","289.563995361328","292.679992675781","292.911987304688","292.548004150391","02/13/2009"
