"","UG2011L101","UG2011L102","UG2011L103","UG2011L104","UG2011L105","UG2011L106","UG2011L107","UG2011L108","UG2011L109","UG2011L110","UG2011L111","UG2011L112","UG2011L113","UG2011L114","UG2011L115","UG2011L116","UG2011L117","UG2011L118","UG2011L119","UG2011L120","UG2011L121","UG2011L122","UG2011L123","UG2011L124","UG2011L125","UG2011L126","UG2011L127","UG2011L128","UG2011L129","UG2011L130","UG2011L131","UG2011L132","UG2011L133","UG2011L134","UG2011L135","UG2011L136","UG2011L137","UG2011L138","UG2011L139","UG2011L140","UG2011L141","date1"
"mat","296.601013183594","300.690388997396","301.859985351562","302.331985473633","301.796661376953","302.073501586914","301.872334798177","302.579010009766","302.348999023438","305.920166015625","301.781995500837","303.313995361328","303.453333536784","305.17333984375","304.460803222656","305.551222059462","305.706623077393","305.21969134991","305.529006958008","306.141006469727","305.341353472541","304.661254882812","305.197668457031","305.270751953125","304.027244567871","303.773254394531","305.532881792854","302.486999511719","304.771006266276","304.898986816406","302.975006103516","304.414494832357","301.758010864258","303.036000569661","302.353379874394","301.574996948242","303.357400512695","302.63078212738","303.411582946777","302.766998291016","302.171266004774","01/12/2011"
"mat","296.700500488281","300.606389363607","301.867004394531","302.216995239258","302.094991048177","302.088989257812","301.860992431641","302.475006103516","302.626007080078","305.64133199056","301.953142438616","302.7919921875","302.815826416016","303.954335530599","304.343597412109","304.423166910807","304.591999053955","304.806999793419","303.861999511719","303.553512573242","304.212526209214","303.68399810791","304.613663736979","304.248748779297","304.03125","303.798244476318","305.688765581916","302.908988952637","305.161000569661","305.68798828125","303.634506225586","305.028167724609","302.272994995117","303.145324707031","302.386377794989","301.392486572266","302.748403930664","302.631344795227","302.741416931152","302.352996826172","301.882356770833","01/13/2011"
"mat","296.585510253906","299.821334838867","301.89599609375","302.346496582031","301.582336425781","302.153503417969","301.920003255208","302.528991699219","302.359008789062","305.185668945312","301.474570138114","302.930999755859","302.931828816732","304.507659912109","303.081799316406","304.635111490885","305.386627197266","304.566925048828","305.101501464844","305.399002075195","305.18841193704","304.290748596191","304.968994140625","304.772750854492","304.016006469727","303.639625549316","304.941293155446","302.220497131348","303.816670735677","303.783996582031","301.93049621582","303.265838623047","300.838500976562","301.627665201823","300.932104702654","300.434997558594","302.101998901367","300.955811500549","303.254750569661","300.533996582031","301.260423448351","01/14/2011"
"mat","295.13899230957","298.429055107964","300.023010253906","299.785003662109","301.834004720052","299.095001220703","299.175669352214","299.528991699219","299.710998535156","304.968165079753","300.415427071708","302.299011230469","302.625162760417","304.592000325521","304.339801025391","305.664833916558","305.624877929688","304.882997952975","305.48649597168","306.710998535156","306.604646570542","306.040496826172","306.364400227865","306.352249145508","304.269248962402","304.626747131348","305.909650017233","302.992248535156","304.539001464844","304.490997314453","302.112991333008","303.148325602214","300.767990112305","300.945994059245","300.210241909685","300.556503295898","302.059295654297","300.355592727661","302.374165852865","300.505004882812","301.187511528863","01/15/2011"
"mat","296.041000366211","299.239776611328","301.092010498047","301.790512084961","301.156331380208","301.033493041992","301.332661946615","301.377014160156","300.924987792969","303.79150390625","300.333570207868","301.441986083984","300.96516418457","300.873321533203","303.342999267578","303.209945678711","302.481880187988","301.730536827674","301.390991210938","303.539505004883","304.374118580538","304.39525604248","305.688732910156","305.64949798584","304.199249267578","304.358871459961","304.459881950827","302.483741760254","303.454010009766","302.704010009766","300.61100769043","301.075164794922","299.459503173828","299.914998372396","299.731067525929","299.877502441406","300.70559387207","300.128313064575","301.873077392578","299.040985107422","300.973981391059","01/16/2011"
"mat","297.338500976562","300.930558946398","302.332000732422","302.557510375977","301.965993245443","302.281997680664","302.022674560547","302.921997070312","302.010986328125","304.88666788737","301.01114327567","302.031005859375","301.948003133138","303.390329996745","303.660003662109","304.616222805447","303.526248931885","304.798539381761","303.56201171875","305.489990234375","306.544410256779","306.55199432373","307.620465087891","308.128257751465","305.579742431641","305.053749084473","306.010765524471","303.071243286133","304.598002115885","304.268005371094","302.057998657227","303.069005330404","301.188507080078","301.713338216146","301.039172994679","301.138000488281","302.195599365234","301.555344581604","302.930498758952","300.861999511719","301.776401774089","01/17/2011"
"mat","297.245498657227","301.306832207574","302.407989501953","303.175506591797","301.776000976562","302.438003540039","302.133656819661","303.305999755859","302.457000732422","305.4931640625","301.186571393694","302.664001464844","302.785664876302","304.346008300781","303.891394042969","304.608222113715","304.580619812012","304.795229398287","303.959991455078","303.949508666992","304.526176901425","303.914001464844","304.985668945313","304.838500976562","303.998748779297","303.99100112915","305.420884076287","302.619003295898","304.591328938802","304.68701171875","302.419006347656","303.895502726237","302.04850769043","302.66367594401","302.021278118265","301.908996582031","302.952401733398","302.430938720703","303.170580546061","302.377990722656","302.470823838976","01/18/2011"
"mat","296.134002685547","300.075998942057","301.605010986328","302.03401184082","301.130666097005","301.509994506836","301.613993326823","301.876007080078","301.326995849609","305.361668904622","301.117000034877","302.644989013672","302.637832641602","302.84999593099","303.883001708984","304.636221991645","304.511005401611","302.317387507512","303.683486938477","304.682998657227","304.090172262753","303.421501159668","303.68120320638","302.688499450684","303.126747131348","303.271125793457","303.731120390051","301.56600189209","302.906331380208","302.391998291016","300.884490966797","301.491663614909","300.004501342773","300.577331542969","300.84852126549","300.221008300781","301.671701049805","301.202626228333","302.644254048665","300.516998291016","301.099956597222","01/19/2011"
"mat","297.047988891602","300.998111300998","302.230987548828","302.477005004883","301.873677571615","302.41650390625","302.145670572917","302.894989013672","302.518005371094","305.716003417969","301.548004150391","302.648010253906","302.766337076823","304.393666585286","304.293603515625","305.248887803819","305.076873779297","305.087000920222","304.589492797852","305.348999023438","304.790293974035","303.500495910645","304.762799072266","303.846992492676","303.987503051758","304.21187210083","306.038940429688","302.703002929688","304.473663330078","304.730987548828","302.588500976562","305.109329223633","302.246505737305","303.222330729167","302.323929359173","301.197998046875","302.607299804688","302.77387714386","302.856582641602","302.197998046875","301.800912136502","01/20/2011"
"mat","296.938491821289","300.738388061523","302.299011230469","302.816497802734","302.105326334635","302.06950378418","301.904663085938","302.977996826172","302.295013427734","305.815165201823","301.584001813616","302.890014648438","302.92583211263","304.666330973307","304.488800048828","305.387496948242","305.541625976562","304.868610088642","305.182510375977","305.957000732422","305.571412927964","304.669998168945","305.594663492839","305.573501586914","303.976493835449","304.332252502441","305.966825597426","303.003746032715","305.14599609375","305.713989257812","303.404998779297","305.139333089193","302.146499633789","302.597666422526","301.596589187096","300.707992553711","302.332998657227","302.016314506531","303.293080647786","301.050994873047","301.458043755425","01/21/2011"
"mat","297.015502929688","300.72221883138","302.141998291016","302.299499511719","303.635670979818","301.765991210938","301.635660807292","302.444000244141","301.809997558594","305.716837565104","301.49700491769","302.957000732422","303.329167683919","305.118001302083","304.644598388672","305.725499471029","306.127750396729","304.880542461689","305.806488037109","306.523986816406","305.550707648782","304.495506286621","305.035068766276","304.215751647949","303.847999572754","304.615875244141","306.274764117073","304.849746704102","306.66933186849","306.7080078125","304.459503173828","304.942494710286","302.027496337891","302.406677246094","301.657138166756","301.224990844727","303.076699829102","302.140625","303.32058207194","301.170989990234","301.720269775391","01/22/2011"
"mat","297.227508544922","301.048110961914","302.385009765625","303.01399230957","302.197336832682","302.292999267578","301.994659423828","303.190002441406","303.260009765625","306.196329752604","302.234000069754","303.260009765625","303.850168863932","305.334004720052","305.191198730469","306.041666666667","306.630500793457","305.085463303786","306.136993408203","306.700988769531","305.596708409926","304.77449798584","305.105466715495","304.74324798584","303.805999755859","304.077625274658","305.921763700597","302.938003540039","305.402333577474","306.200988769531","304.147003173828","305.72699991862","302.748489379883","303.324666341146","302.239102067619","301.460006713867","303.002496337891","302.700907707214","303.890332539876","301.213012695312","301.971603054471","01/23/2011"
"mat","297.342514038086","301.240227593316","302.428009033203","302.912490844727","301.992004394531","302.427001953125","302.123667399089","303.195007324219","302.473999023438","304.841334025065","301.459860665458","302.610992431641","302.659001668294","302.543009440104","303.715399169922","303.776723225911","303.664001464844","302.846768892728","302.682510375977","303.508010864258","304.085298426011","303.501991271973","304.194799804687","303.702743530273","302.969757080078","303.57837677002","305.175648408778","302.8125","305.153004964193","306.002014160156","303.453994750977","305.250330607096","302.166488647461","303.174011230469","301.899481411638","300.893493652344","302.15520324707","302.403810501099","302.827084859212","301.355010986328","301.46913655599","01/24/2011"
"mat","296.787994384766","300.58494398329","302.055999755859","302.756484985352","302.735005696615","302.353500366211","302.081675211589","303.023010253906","302.652008056641","306.192001342773","302.161429268973","303.588989257812","304.131327311198","305.562662760417","304.173999023437","305.893330891927","306.682006835938","305.226078913762","306.38200378418","306.514511108398","305.597117704504","304.546997070312","304.99653523763","304.145004272461","303.725250244141","304.213871002197","306.23223697438","303.518005371094","305.832672119141","306.290985107422","304.605499267578","305.694661458333","303.055511474609","303.243662516276","302.142413961476","301.676498413086","303.372100830078","302.309685707092","303.885836283366","302.167999267578","301.914198133681","01/25/2011"
"mat","297.516510009766","301.891999986437","302.522003173828","304.082489013672","303.435668945312","303.197998046875","302.735666910807","304.641998291016","303.717010498047","306.726501464844","302.553575788225","303.843994140625","304.410339355469","305.981994628906","306.037194824219","306.711886935764","307.004253387451","306.068922776442","306.802001953125","307.34748840332","306.933645809398","306.152252197266","305.872204589844","305.550491333008","303.708999633789","304.775497436523","306.686058493221","304.237503051758","306.194997151693","306.446014404297","304.641998291016","305.470998128255","302.3544921875","303.190338134766","303.182793978987","301.817001342773","303.929696655273","303.686469078064","304.721664428711","302.529998779297","302.483843994141","01/26/2011"
"mat","298.232009887695","302.001335991753","302.941009521484","303.640991210938","303.93300374349","302.889511108398","302.484334309896","303.894012451172","303.81201171875","307.930826822917","303.588282993862","304.204010009766","304.82400004069","306.32866414388","307.277398681641","308.007719251845","307.275501251221","306.197927621695","307.050003051758","308.936004638672","307.166708553539","306.487495422363","305.655004882812","305.748252868652","303.725250244141","304.903499603271","307.317526424632","305.082496643066","307.022664388021","307.488006591797","305.552993774414","306.995498657227","303.809997558594","304.482340494792","303.622135556977","302.296508789062","303.907400512695","304.06531047821","304.735997517904","302.428985595703","302.665954589844","01/27/2011"
"mat","298.59049987793","302.235833062066","303.614990234375","304.343994140625","303.762990315755","303.229507446289","302.847676595052","304.324005126953","304.084991455078","308.02799987793","303.913857596261","304.204986572266","304.958333333333","306.378662109375","307.332403564453","308.032279120551","307.426879882812","306.197387695312","307.162002563477","309.000991821289","307.488999310662","306.675750732422","306.252132161458","306.406753540039","304.03450012207","305.246753692627","307.14329439051","304.955490112305","306.490997314453","306.811004638672","304.796005249023","305.927164713542","302.621002197266","303.621999104818","303.554965315194","301.489501953125","303.787896728516","303.975715637207","304.989667256673","301.709991455078","302.449666341146","01/28/2011"
"mat","298.363006591797","302.025556776259","303.252990722656","303.570495605469","303.346669514974","303.43049621582","302.953328450521","303.921997070312","304.247009277344","307.615498860677","303.713993617467","304.398986816406","305.348826090495","306.815673828125","307.246997070312","307.904776679145","307.587879180908","306.764462984525","307.384490966797","308.948501586914","308.318000344669","307.374252319336","307.261802164714","307.541007995605","304.651504516602","305.641502380371","307.23782528148","304.424995422363","305.793334960938","306.338012695312","304.872497558594","306.590998331706","303.726501464844","304.616333007812","304.521584346377","302.304504394531","304.029998779297","304.665748596191","305.072085062663","303.798004150391","302.631777615017","01/29/2011"
"mat","298.141510009766","302.316445244683","303.02099609375","304.295486450195","305.439005533854","304.429489135742","303.978658040365","305.289001464844","304.964996337891","308.006337483724","304.445281982422","305.294006347656","306.173497517904","308.244669596354","308.352398681641","307.773115370009","308.034870147705","309.116382305439","308.033508300781","308.34049987793","308.352585736443","306.260749816895","307.992266845703","307.618751525879","306.566497802734","307.692371368408","309.773766012753","306.837501525879","307.431671142578","307.691986083984","305.774002075195","307.525334676107","304.536499023438","305.457672119141","305.408413591056","303.719009399414","305.497201538086","305.3656873703","305.553830464681","305.277008056641","304.078000895182","01/30/2011"
"mat","297.970001220703","301.945276896159","302.7919921875","304.182495117188","304.69032796224","303.571990966797","303.086995442708","304.662994384766","304.101989746094","306.033004760742","302.606144496373","302.942993164062","303.203669230143","304.418345133464","304.379595947266","304.477890014648","304.601123809814","304.861612173227","304.045501708984","304.093002319336","304.712002024931","303.332496643066","304.334067789714","303.514999389648","303.648254394531","305.277500152588","306.607414694393","306.152252197266","307.458658854167","307.751007080078","305.406997680664","306.910497029622","303.397506713867","304.196004231771","303.22427052465","301.714004516602","303.141793823242","303.439719200134","303.540753682454","302.510986328125","302.251131184896","01/31/2011"
"mat","297.374496459961","301.060724894206","302.484985351562","302.826507568359","303.204335530599","302.407501220703","302.208333333333","303.373992919922","301.712005615234","305.123667399089","300.521998814174","302.013000488281","302.373662312826","303.861328125","304.321801757813","303.991499159071","303.872619628906","304.189154991737","303.71549987793","303.769500732422","304.643059225643","303.227745056152","304.270802815755","303.282997131348","303.576759338379","304.507877349854","305.615121280446","304.270751953125","305.677327473958","305.794006347656","302.543502807617","303.600168863932","299.985504150391","301.342997233073","300.891068031048","300.293502807617","302.045907592773","301.571094512939","302.905166625977","300.464996337891","301.442957221137","02/01/2011"
"mat","296.97200012207","300.797446356879","302.260009765625","302.679000854492","302.027669270833","301.970993041992","301.997670491536","302.869995117188","301.281005859375","304.135828653971","300.379577636719","301.058013916016","301.36333211263","303.378672281901","302.530993652344","303.5583919949","303.704753875732","304.627540001502","303.675491333008","305.236999511719","305.14888269761","303.763000488281","304.777866617839","304.319007873535","303.550010681152","304.183746337891","306.185819738051","303.841995239258","305.937337239583","306.652008056641","303.795501708984","305.499165852865","301.772003173828","302.798329671224","300.98655437601","300.74299621582","301.939697265625","301.632062911987","302.140164693197","300.519012451172","301.584599473741","02/02/2011"
"mat","297.182495117188","301.028669569227","302.117004394531","302.648498535156","300.756988525391","302.244995117188","302.078328450521","302.989990234375","301.786987304688","302.869496663411","300.69000680106","301.18798828125","302.139333089193","301.921325683594","300.391809082031","301.007388644748","300.553249359131","303.508995643029","300.697998046875","300.985504150391","303.07376278148","302.80574798584","303.759932454427","302.750999450684","302.711753845215","303.869373321533","305.186115938074","302.806243896484","304.615997314453","304.597991943359","301.858993530273","303.649002075195","300.438003540039","302.151997884115","301.736203950027","300.522994995117","301.62200012207","302.351278305054","301.944918314616","300.955993652344","301.515755886502","02/03/2011"
"mat","297.304992675781","300.895501030816","302.351989746094","302.76350402832","301.904337565104","302.278503417969","302.185668945312","303.066986083984","301.557006835938","303.535669962565","300.467856270926","300.980987548828","301.530832926432","302.954661051432","302.278204345703","302.80211215549","303.062622070312","304.014155461238","303.474487304688","303.975997924805","304.686528822955","303.310249328613","303.609936523438","302.856750488281","302.468246459961","303.765625","305.89258889591","303.855003356934","306.842997233073","307.183990478516","305.214004516602","305.801834106445","302.953506469727","303.136006673177","301.417862464642","301.866500854492","302.477294921875","301.864185333252","302.032335917155","301.851013183594","301.985956488715","02/04/2011"
"mat","297.389511108398","301.480392456055","302.511993408203","303.338989257812","302.012339274089","302.779495239258","302.450327555339","303.756988525391","302.653015136719","305.373667399089","301.283285958426","302.283996582031","302.869333902995","304.277333577474","303.123608398438","304.531833224826","304.776870727539","304.807767427885","304.271499633789","305.464508056641","304.905648624196","303.546493530273","303.864198811849","303.112503051758","302.740249633789","303.898506164551","305.940530215993","303.509750366211","306.299662272135","306.93798828125","305.256500244141","306.306493123372","303.898498535156","303.954996744792","302.47348232927","302.267013549805","303.099197387695","302.93993473053","303.10166422526","302.946014404297","302.265310329861","02/05/2011"
"mat","297.98649597168","302.024610731337","302.901000976562","304.599502563477","303.437662760417","303.299011230469","303.001332600911","304.721984863281","303.735992431641","306.737665812174","301.90829031808","302.68701171875","303.527008056641","305.158660888672","304.757000732422","306.086942884657","305.945373535156","305.175541804387","305.728500366211","306.751510620117","305.628001493566","304.545989990234","304.915069580078","304.641250610352","303.500511169434","304.731498718262","306.98100011489","305.050750732422","307.797332763672","307.980010986328","306.285995483398","306.72683207194","304.438003540039","304.640665690104","303.745309763941","303.429504394531","304.298403930664","304.110154151917","303.870000203451","303.861999511719","303.510066731771","02/06/2011"
"mat","299.172500610352","303.356224907769","304.149993896484","305.164001464844","304.711995442708","305.029998779297","304.994333902995","305.815002441406","304.811004638672","308.255671183268","302.904139927455","303.920989990234","305.19699605306","307.105672200521","307.711602783203","308.147499932183","307.734874725342","307.155534010667","307.541000366211","308.997497558594","308.259112189798","307.170501708984","306.849668375651","307.61474609375","304.504249572754","305.899871826172","308.192648494945","306.174743652344","308.012339274089","308.459014892578","306.6875","307.994003295898","305.495498657227","305.967000325521","305.059137804755","304.378005981445","305.270797729492","305.463438987732","305.787251790365","305.364990234375","304.40960015191","02/07/2011"
"mat","299.31201171875","303.393274943034","304.265991210938","305.188995361328","305.55766805013","306.661499023438","306.339324951172","306.411010742188","306.753997802734","309.462168375651","304.748282296317","304.902008056641","306.489003499349","308.368998209635","311.326800537109","309.799718221029","308.598373413086","309.793536846454","308.905990600586","310.510498046875","311.161766501034","310.166000366211","309.92100016276","309.797004699707","307.457252502441","308.801872253418","310.682886460248","307.270004272461","307.566335042318","308.201995849609","306.619491577148","308.891998291016","305.966995239258","306.756337483724","306.469208816002","304.106491088867","305.480200195312","306.559875488281","306.816162109375","305.820007324219","304.509889051649","02/08/2011"
"mat","299.419494628906","302.965886433919","304.002014160156","304.626998901367","304.959340413411","305.315490722656","305.108327229818","305.447998046875","305.558013916016","309.141667683919","304.20714024135","304.838012695312","306.559504191081","308.463663736979","308.732800292969","309.558002048069","309.287502288818","309.855154184195","308.996490478516","310.237503051758","310.433530919692","309.982246398926","309.896866861979","309.886749267578","307.979507446289","308.114627838135","310.14652745864","306.297004699707","307.185679117839","307.752014160156","305.772003173828","307.993499755859","304.559509277344","305.786997477214","306.019863786369","302.90950012207","304.991403198242","306.312685012817","306.467244466146","304.907012939453","303.743623182509","02/09/2011"
"mat","299.272506713867","303.007556491428","303.911987304688","304.841506958008","305.115997314453","306.408004760742","306.258666992188","305.898010253906","306.373992919922","307.645497639974","303.236428397042","302.816009521484","303.281997680664","304.613006591797","307.533001708984","307.131164550781","305.549121856689","305.998079740084","305.096496582031","307.274993896484","308.418056712431","309.710250854492","310.563997395833","310.514991760254","308.925254821777","309.33487701416","309.722534179688","307.265007019043","307.190002441406","307.453002929688","305.631500244141","307.049173990885","304.231994628906","305.371327718099","304.693654027478","303.641494750977","304.760900878906","304.640438079834","305.538752237956","304.967987060547","303.745022922092","02/10/2011"
"mat","299.02799987793","304.615720960829","304.251007080078","305.512008666992","305.709004720052","305.902496337891","305.304005940755","306.911987304688","305.993011474609","308.728500366211","304.550567626953","305.298004150391","305.85199991862","307.714324951172","309.438592529297","309.275833129883","308.104877471924","309.458155705379","307.994995117188","309.698501586914","310.841181137983","310.797004699707","310.600600179036","310.581993103027","308.881492614746","309.027252197266","310.468175551471","307.011001586914","307.19633992513","307.847991943359","306.255493164062","308.400665283203","305.535995483398","306.728678385417","306.381379226158","304.515991210938","306.067004394531","306.93012714386","306.798583984375","306.371002197266","304.635600450304","02/11/2011"
"mat","298.668502807617","302.27449883355","303.018005371094","303.019500732422","303.873667399089","303.136505126953","302.74267578125","303.661010742188","303.855987548828","307.820999145508","303.259861537388","304.834991455078","305.289667765299","307.513326009115","308.833599853516","308.673885769314","307.812126159668","309.08792583759","307.67399597168","309.087509155273","310.237880931181","310.452751159668","310.069000244141","310.5732421875","309.264251708984","306.89087677002","308.029530244715","303.988250732422","305.499338785807","306.216003417969","304.742492675781","307.007166544596","304.574493408203","306.176005045573","305.544413599475","304.267501831055","305.517697143555","305.606063842773","305.620920817057","306.213989257812","304.464689805773","02/12/2011"
"mat","298.296997070312","302.308334350586","303.040985107422","303.886489868164","302.323333740234","303.145492553711","302.720672607422","304.417999267578","303.432006835938","306.589665730794","302.049996512277","303.43701171875","304.159830729167","306.0556640625","306.495397949219","306.929448445638","306.822376251221","306.200692983774","306.800491333008","308.053497314453","308.469062356388","308.393501281738","308.087931315104","310.163757324219","306.559501647949","303.973873138428","306.163290584789","302.728744506836","304.482666015625","305.700012207031","303.035491943359","306.688837687174","303.667495727539","305.494995117188","304.423893369477","302.57600402832","303.643301391602","304.838782310486","304.70908610026","304.927001953125","302.882777235243","02/13/2011"
"mat","298.167495727539","302.738111707899","303.619995117188","305.143997192383","303.506001790365","305.440994262695","305.257670084635","306.118988037109","305.218994140625","307.850326538086","302.874860491071","303.77099609375","304.798166910807","306.585673014323","307.487396240234","307.955997043186","307.358253479004","307.169306828425","307.094497680664","308.473999023438","309.500118480009","310.286003112793","310.29233194987","310.5732421875","309.964996337891","307.502872467041","307.294823141659","304.203750610352","305.225331624349","305.998992919922","303.152008056641","306.339157104492","302.492492675781","304.787333170573","304.779865133351","301.67350769043","303.85710144043","304.937219619751","306.272918701172","304.511993408203","302.380933295356","02/14/2011"
"mat","297.684005737305","301.714111328125","302.802001953125","303.032501220703","304.163330078125","305.195999145508","305.094665527344","304.316009521484","305.674011230469","308.840159098307","303.776005336217","304.674011230469","305.529663085938","307.061330159505","309.668402099609","308.873999701606","307.841758728027","308.097534179688","307.457489013672","308.836502075195","310.353822595933","310.773002624512","310.536997477214","310.627746582031","310.011497497559","307.832878112793","307.891650031595","304.411750793457","305.318003336589","306.286010742188","304.244995117188","306.912999471029","303.609497070312","305.665334065755","305.427724904027","302.6669921875","304.616195678711","305.182374954224","306.162915547689","305.326995849609","303.113066270616","02/15/2011"
"mat","299.410995483398","303.286666870117","304.285003662109","304.591995239258","304.273996988932","306.36100769043","306.075012207031","305.631988525391","306.411987304688","309.206339518229","304.292715890067","305.061004638672","305.97666422526","307.744333902995","309.710595703125","309.121943155924","308.081249237061","308.979614257812","307.916000366211","309.400497436523","309.930179371553","310.401504516602","306.842399088542","308.085250854492","302.53825378418","303.485996246338","307.064000746783","303.802001953125","306.239329020182","307.199005126953","305.005996704102","307.683502197266","303.785995483398","305.741668701172","305.587894834321","302.390991210938","304.593896484375","305.97278213501","306.721837361654","305.066986083984","303.130667453342","02/16/2011"
"mat","300.820510864258","303.845162285699","305.519012451172","304.916000366211","303.796661376953","306.574996948242","306.144002278646","306.089996337891","306.834014892578","309.892003377279","305.891854422433","305.808013916016","307.237330118815","307.206329345703","309.684594726563","309.623001098633","308.858127593994","306.700383112981","307.789993286133","309.505508422852","306.414234834559","305.602249145508","303.571862792969","303.053245544434","301.570747375488","303.143756866455","306.077236399931","303.290748596191","305.683675130208","306.915985107422","305.181991577148","308.413660685221","305.006500244141","307.753662109375","307.256827518858","303.001998901367","304.695794677734","307.20681476593","306.313250223796","306.713012695312","303.382398139106","02/17/2011"
"mat","304.383010864258","307.141998291016","309.307006835938","307.082504272461","303.220662434896","307.214508056641","306.572998046875","307.165985107422","308.06298828125","307.603830973307","305.268711635045","303.347991943359","303.500172932943","303.998321533203","308.307604980469","305.537501017253","304.891250610352","303.058847280649","304.175994873047","304.167999267578","302.340472053079","302.683006286621","302.039064534505","301.420997619629","300.356254577637","301.760997772217","303.913646024816","302.30249786377","305.755330403646","305.609008789062","304.243011474609","304.426834106445","302.736511230469","303.991994222005","305.313931169181","303.297500610352","304.493399047852","305.261811256409","305.08883412679","304.352996826172","303.979267713759","02/18/2011"
"mat","299.581497192383","304.601113213433","305.580993652344","306.917007446289","306.630666097005","307.009002685547","306.356333414714","307.165985107422","307.235992431641","307.79600016276","305.867998395647","304.113006591797","304.822667439779","304.626007080078","308.512005615234","306.7162238227","305.86600112915","305.070307804988","305.125503540039","305.924499511719","305.745939366958","306.371002197266","305.834197998047","306.703742980957","302.530746459961","305.493503570557","307.846354765051","307.206497192383","309.15565999349","308.838989257812","307.369003295898","307.652837117513","305.958999633789","305.968332926432","306.495684393521","304.822998046875","305.737503051758","305.959094047546","305.792668660482","306.510009765625","304.733645968967","02/19/2011"
"mat","298.658996582031","302.69655863444","303.992004394531","305.146011352539","305.049326578776","305.276504516602","305.066335042318","305.723999023438","305.751007080078","309.029998779297","305.376142229353","306.272003173828","307.059834798177","308.49267578125","308.933203125","309.028221978082","309.073997497559","308.147310697115","308.877502441406","309.550994873047","309.187234317555","308.217498779297","307.096002197266","307.771003723145","303.65299987793","305.83150100708","308.271823658663","305.705749511719","307.276672363281","307.523010253906","305.647003173828","306.815165201823","303.54150390625","304.384999593099","304.693761365167","302.248001098633","304.592694091797","304.765093803406","306.697252909342","303.266998291016","302.933332655165","02/20/2011"
"mat","298.595001220703","302.625444200304","303.683990478516","304.740997314453","304.875","304.41650390625","303.907999674479","305.470001220703","305.158996582031","308.114995320638","304.832571847098","305.727996826172","307.09499613444","308.218668619792","308.198797607422","308.051223754883","308.0612449646","307.989074707031","308.032501220703","308.455001831055","308.098647173713","306.962493896484","306.543001302083","306.940246582031","302.897003173828","305.706996917725","308.504825367647","305.704490661621","307.353668212891","307.910003662109","305.897003173828","307.77783203125","304.088500976562","305.42133585612","305.220657874798","302.380508422852","304.649203491211","305.224529266357","305.986584981283","304.196014404297","302.830601671007","02/21/2011"
"mat","298.671997070312","302.019332885742","303.309997558594","303.330993652344","303.603993733724","303.772003173828","303.36567179362","304.002014160156","305.029998779297","306.738835652669","304.555001395089","303.401000976562","304.120834350586","304.686004638672","305.685601806641","305.127838134766","304.616004943848","305.077310415415","304.621490478516","305.65998840332","305.249646355124","305.391502380371","304.864200846354","305.445755004883","302.886253356934","304.570873260498","306.499237060547","304.652496337891","307.02734375","307.321990966797","305.27799987793","306.098668416341","303.508010864258","304.226003011068","304.682378308526","302.330490112305","303.548199462891","304.397437095642","304.017667134603","303.510986328125","302.789489067925","02/22/2011"
"mat","297.628494262695","302.275332980686","303.108001708984","304.514495849609","304.936330159505","303.943008422852","303.579671223958","305.061004638672","304.501007080078","305.380671183268","301.941140311105","302.805999755859","303.648839314779","304.506663004557","303.469799804688","303.495057847765","303.455001831055","304.89707829402","303.882995605469","302.803497314453","304.854411405676","304.450248718262","305.31513264974","304.634757995605","302.924995422363","305.604125976562","308.054998061236","307.070243835449","308.463673909505","308.945007324219","307.036499023438","308.425170898438","305.429992675781","305.902669270833","304.579687710466","303.615005493164","304.346701049805","304.91900062561","303.839998881022","304.964996337891","303.362822129991","02/23/2011"
"mat","297.79150390625","302.461330837674","303.307006835938","305.123504638672","303.7919921875","304.573501586914","304.247670491536","305.963012695312","304.769012451172","305.67783610026","302.471431187221","303.792999267578","305.003168741862","305.150329589844","305.149407958984","303.487443712023","303.185253143311","305.388232891376","304.121505737305","301.274002075195","303.944883458755","304.090003967285","305.070662434896","304.68424987793","302.652244567871","304.881507873535","307.442591050092","304.971496582031","307.531667073568","308.156005859375","306.691497802734","308.196334838867","305.783508300781","305.827341715495","304.80093278556","303.720001220703","304.438696289062","304.924969673157","304.522750854492","305.309997558594","303.446999782986","02/24/2011"
"mat","298.503997802734","303.008388943142","303.639007568359","304.914001464844","305.536336263021","305.442001342773","304.950998942057","305.861999511719","305.864013671875","309.039998372396","304.948425292969","305.611999511719","306.926666259766","307.809661865234","308.239794921875","308.63461473253","308.250495910645","307.799076960637","308.078002929688","309.163497924805","308.428001852596","306.824249267578","306.896268717448","306.614242553711","304.01050567627","306.300380706787","308.561290067785","306.554748535156","307.728006998698","308.096008300781","306.195510864258","307.360168457031","304.2705078125","305.289001464844","305.503309578731","302.787506103516","304.990100097656","305.463348388672","306.058085123698","304.480010986328","303.408599175347","02/25/2011"
