TZ2009L101,TZ2009L102,TZ2009L103,TZ2009L104,TZ2009L105,TZ2009L106,TZ2009L107,TZ2009L108,TZ2009L109,TZ2009L110,TZ2009L111,TZ2009L112,TZ2009L113,TZ2009L114,TZ2009L115,TZ2009L116,TZ2009L117,TZ2009L118,TZ2009L119,TZ2009L120,TZ2009L121,TZ2009L122,TZ2009L123,TZ2009L124,TZ2009L125,TZ2009L126,TZ2009L127,TZ2009L128,TZ2009L129,TZ2009L130,TZ2009L131,TZ2009L132,TZ2009L133,TZ2009L134,TZ2009L135,TZ2009L136,TZ2009L137,TZ2009L138,TZ2009L139,TZ2009L140,TZ2009L141,TZ2009L142,TZ2009L143,TZ2009L144,TZ2009L145,TZ2009L146,TZ2009L147,TZ2009L148,TZ2009L149,TZ2009L150,TZ2009L151,TZ2009L152,TZ2009L153,TZ2009L154,TZ2009L155,TZ2009L156,TZ2009L157,TZ2009L158,TZ2009L159,TZ2009L160,TZ2009L161,TZ2009L162,TZ2009L163,TZ2009L164,TZ2009L165,TZ2009L166,TZ2009L167,TZ2009L168,TZ2009L169,TZ2009L170,TZ2009L171,TZ2009L172,TZ2009L173,TZ2009L174,TZ2009L175,TZ2009L176,TZ2009L177,TZ2009L178,TZ2009L198,TZ2009L199,date1
295.9175221,297.3559977,298.6459961,298.2051331,298.1278015,299.4562174,300.2220052,299.414856,298.532664,295.7950134,294.5345001,296.1820068,295.0817316,296.511242,296.1534882,295.0889893,295.4561015,296.5242004,297.7690125,299.4889984,297.5537491,299.2257487,297.4718819,297.6647052,295.7705688,298.5860062,297.2869873,297.5126007,299.466265,298.1839905,300.161274,296.9700012,298.3157695,299.9387226,300.3570575,300.2158305,298.8099976,299.651716,296.0740868,296.552494,299.8193741,298.2846008,297.262851,297.8930054,299.1740112,300.3339141,298.884491,296.4809875,299.1888396,299.6870015,301.1549988,299.6206185,299.4991659,301.0180054,296.994216,297.7696737,297.414999,296.5786327,293.5805054,293.5310059,293.4314026,295.2315013,292.9961975,295.8892517,295.9369986,296.4423218,293.7770081,296.3825012,292.8647949,294.7858971,293.6822638,298.447998,292.0407486,292.0843645,294.7870469,298.1751856,297.9920894,296.2722078,295.8187082,298.0117311,6/23/2013
296.0985447,296.9676717,299.033493,297.9908651,297.8338013,299.3345574,299.7409973,298.9575675,298.3339945,296.6520081,294.9246674,295.5169983,294.8852761,296.256414,296.1699982,295.1244965,296.1246979,296.3749939,297.9599915,299.3974915,298.098999,299.30808,298.1397476,297.7982375,296.1100028,298.4002533,297.1130066,297.533847,299.3685913,298.2139893,300.1312508,296.7099915,298.1821331,299.7611227,300.3888281,300.0159912,298.5345001,299.6160017,295.8360569,296.5326271,299.2535019,297.7630005,295.8020012,297.6183602,298.7829895,299.6680444,298.4694977,296.42099,298.9821585,299.456665,300.899498,299.3886922,299.2451604,300.6513367,297.5722179,298.4021657,297.3044987,296.3321811,293.0179901,293.0939941,293.1463989,294.9835002,292.7130005,295.6267471,295.7985709,296.2870076,293.3129883,295.4787018,292.5685974,293.9590328,292.5773685,298.6959961,291.5,291.3733659,294.6008577,298.1375552,298.0543035,295.982412,295.6037081,297.780492,6/24/2013
296.3368634,297.4816691,299.6589966,298.7245341,298.6849976,300.1053399,300.1923319,299.8894305,298.9599915,297.026001,295.4508362,296.5929871,295.3010892,297.2440007,298.1625061,296.1640015,296.3598022,298.3716003,300.6459961,300.486496,298.0530014,300.9200007,298.2697563,298.5971213,297.5701425,298.8264999,297.4660034,297.7392502,299.7905305,298.3529968,300.8907478,297.0409851,298.4178633,300.1896839,301.4702938,300.5453288,298.6747513,299.783286,296.1145011,297.4003754,299.9986305,298.8596008,297.0402504,298.5492837,299.9670105,299.5990906,299.6105042,297.0599976,299.6022676,299.4563293,301.0035019,299.9202866,299.4844996,300.5573324,297.7624369,298.2256571,297.7721291,296.7038186,294.3335114,294.6259969,294.7730042,296.267334,294.325,296.4752502,296.7702855,297.090332,294.4060059,296.5841003,292.872998,294.8144826,293.9827897,298.9608032,293.1829987,292.9274542,295.6692854,299.075852,298.6199113,296.554087,295.7630132,298.4605518,6/25/2013
297.0318194,298.0723368,300.4535065,299.2947327,299.5235962,300.6461114,300.4253438,300.2467085,299.0826619,297.802002,296.0329997,296.8559875,295.7829118,297.5335883,298.6425018,296.779007,297.3262309,298.7746033,301.0780029,301.1329956,299.3207474,301.4565837,299.2646294,299.4649443,298.2814287,299.2347488,298.3519897,298.5614487,300.3663467,299.2009888,301.5210487,297.7250061,299.5951829,301.0335026,302.0604122,301.2853292,299.3632507,300.812003,296.5062642,298.2182465,300.2667542,299.2339966,298.1288986,298.7286464,299.9620056,300.087263,299.5800018,297.6910095,300.2798976,299.7190043,301.3639984,300.3157131,299.9940796,300.9496663,298.9379377,299.7958323,298.6466236,297.3657282,295.0034943,295.3503316,295.4699951,297.0703328,295.1369995,297.2967529,297.3402884,297.681661,296.2210083,297.8014008,295.0445923,296.5488639,295.1989457,300.077002,293.9795074,294.2989086,296.708236,299.6872593,299.4084693,297.3626179,296.174846,299.1488243,6/26/2013
298.0047496,298.9013367,300.6660004,299.4099345,299.9690002,300.7307773,300.0789998,300.3168597,299.4949951,299.3590088,297.9281667,298.0270081,297.558996,298.4552076,298.9029999,297.9160004,297.7632985,299.006604,300.3070068,301.2835083,299.2032547,301.1982473,299.277874,299.4591765,298.2431466,299.3389893,298.144989,298.4306503,300.5142872,299.2109985,301.5351227,297.5159912,299.2484991,301.2301235,301.9297665,301.4575043,299.2850037,301.1824254,296.3220861,298.8308678,300.3806229,299.7548096,298.9277504,299.2750724,300.5549927,299.3165655,300.2185059,298.0859985,300.938528,299.6076558,300.4422531,300.4273093,300.5465012,299.0139974,299.0700006,299.8654938,298.8688755,297.6156367,295.3874969,295.7380066,295.8847961,297.3458354,295.5715942,297.5070038,297.6214338,297.9603373,296.5929871,298.6194977,295.4762085,296.9982058,295.9698422,300.4762024,294.4752502,294.9999084,297.3766639,300.8003337,299.6404434,297.5848828,296.013677,299.4475272,6/27/2013
297.3081575,298.9019979,301.0119934,298.9338013,299.9966003,300.8598938,300.543335,300.2851432,299.4419963,298.1319885,296.5653381,297.4679871,296.9801802,297.8003098,299.1170044,298.0639954,297.7161997,299.002002,300.5090027,301.8199921,299.7872467,301.6748301,299.8151245,300.0012925,298.64985,299.5902481,298.4580078,298.8551025,300.7619398,299.552002,301.8066505,297.875,299.8998191,301.7299051,302.2458245,301.9986623,300.1002426,301.5432914,296.7104106,298.9610062,300.8751259,299.5570068,299.0398521,298.9328591,300.5020142,300.8699129,300.0924988,297.2929993,300.0316869,300.0513306,302.0112534,300.0155225,300.4526672,301.5826619,299.5652809,300.4491679,299.1207523,297.8112682,295.364502,295.601003,295.8106018,297.1603343,295.721405,297.4844971,297.8374285,298.026001,296.54599,298.3583984,295.2052063,296.8671717,295.8736877,300.9776001,294.4042511,294.7841825,297.5222342,299.438446,300.0314416,297.7124715,296.4716614,299.7401611,6/28/2013
296.1862266,297.1286621,299.7129974,298.958669,298.602002,299.8360019,300.2950033,300.3114319,299.1840108,297.4620056,295.5329997,296.2369995,294.8953635,297.1782395,297.0794983,295.536499,297.1319021,297.3492004,299.2030029,301.0955048,299.4700089,300.7312469,299.4928741,299.3928833,297.1234305,298.8397522,297.821991,298.1845978,300.1857138,298.9219971,301.2468483,297.2409973,299.2374073,301.2624702,301.4954726,301.5293325,299.6174927,301.1121347,296.1755587,298.5906258,300.6328735,299.4781982,298.6269478,299.1800014,300.2839966,300.7577369,300.0010071,297.9129944,300.5673668,300.1713257,301.9952469,300.7631669,300.5169144,301.5820007,298.9857512,300.1376699,298.9372482,297.7431752,294.8724976,295.148997,295.4007996,296.9001719,295.2432007,297.384758,297.6308594,297.9349976,295.8900146,297.7959015,294.8054016,296.540238,295.6408386,300.7855957,293.9312439,294.4568204,297.0414748,299.8025185,299.574748,297.5993527,296.0628906,299.3242051,6/29/2013
296.5969322,298.1723328,300.1044922,299.0692708,299.5187988,300.4292263,300.3406677,300.244424,299,297.9379883,296.1141663,296.5140076,295.8520036,297.2862391,297.486496,296.0420074,297.0833008,297.7189941,299.6499939,301.095993,299.2375031,300.9229151,299.1604996,299.4022342,297.5680062,299.1235123,298.1239929,298.2190521,300.3591041,298.6239929,301.3857765,297.5299988,299.620955,301.2739382,301.7131168,301.5035044,299.9620056,301.0835746,296.3311202,298.3620033,300.4712524,299.5463989,298.1990509,299.2132132,300.3649902,300.4326543,300.178009,297.5629883,300.360525,299.7686666,301.8702469,300.5646675,300.0889994,301.5253398,298.7699347,299.5323334,298.8416862,297.6014571,295.0294952,295.276001,295.5080017,296.9223277,295.3143982,297.341507,297.705998,297.964325,295.5069885,297.4529999,294.4438049,296.1113755,295.329471,299.9590027,294.0339966,294.2349992,296.7527175,299.6578539,299.5067846,297.4733824,296.1516785,299.2419462,6/30/2013
297.6208607,298.7093302,300.6369934,299.4026001,299.8497986,300.6984456,300.2630005,300.3610012,299.730662,297.9089966,296.5429993,297.4899902,296.8210921,298.0692086,299.3680115,298.154007,298.0523346,299.2460022,300.8930054,301.2389984,299.3197479,301.392835,299.252243,299.4883513,298.7425755,298.6920013,297.7210083,298.0875992,300.0240821,298.6860046,301.2705994,297.0780029,299.2774977,301.1263103,301.791529,301.3554993,299.7217484,301.0025722,295.8652074,298.4790001,300.4393768,299.6093994,298.3080261,299.2560011,300.3619995,299.9735625,300.0619965,298.1579895,300.3425823,299.8899943,301.125,300.4131201,300.3131638,300.3666585,299.3486576,300.0460052,298.72719,297.3925448,295.1845093,295.3819987,295.5699951,296.8224996,295.3555969,297.1932449,297.5892857,297.8146769,295.6069946,297.5582001,294.6386047,296.2897581,295.326159,300.6197998,294.2157593,294.1447282,296.9070972,299.8821818,299.5369004,297.2834706,295.8335388,299.2739167,7/1/2013
297.9673857,298.8626607,300.5774994,299.6918701,299.8969971,300.7971157,300.6100057,300.7424273,298.3389994,297.0889893,295.4240011,296.6109924,296.3562733,296.8271716,298.7330017,297.8364868,298.0603994,298.4074036,299.7179871,301.6794891,299.551506,301.2616653,299.5531311,299.7309427,298.2065778,298.3707581,297.9190063,297.9659027,299.7341016,298.4630127,301.0761238,297.2070007,299.179503,301.1446571,301.6039429,301.44133,299.3107529,300.7885655,295.8293834,299.0466309,300.9821243,299.9426086,298.43825,299.4347164,300.6600037,300.8787417,300.2955017,298.3439941,301.1253196,300.0113322,301.8362579,300.9871899,300.6997528,301.6130066,299.5690002,300.6044922,298.4825592,297.3109103,294.7159882,294.741333,294.7721985,296.190333,294.9444031,296.9364929,297.3781433,297.5970052,294.8280029,297.4203979,293.389801,295.7856561,295.7467908,301.4296021,293.6054993,294.4644526,297.4439508,300.45748,299.7391516,297.1454423,295.740802,299.3011506,7/2/2013
298.0081371,299.1303304,300.5294952,299.3555359,300.0983948,300.6500041,299.732666,300.169281,299.0693359,297.8080139,296.3073273,297.1440125,296.8075423,297.4856189,297.9500122,296.8910065,297.5251994,298.0799988,299.4679871,301.9234924,300.0230026,301.494751,300.0371246,300.1135254,297.7471444,299.5227509,298.1740112,298.7556015,300.7303654,299.5379944,302.0020515,297.5289917,299.6856357,301.6604691,302.4508218,301.9890035,299.6332474,301.4185747,296.351059,299.0513763,299.8528824,299.8643982,298.6965515,299.456713,300.4769897,298.5601727,300.3119965,298.0469971,300.8115813,299.7709961,300.6992493,300.5670006,300.4252497,299.1689962,299.2755299,300.2964986,299.3188705,297.8319092,295.0664978,295.5963338,295.8557983,297.9156698,295.4628052,298.012001,298.344574,298.7156779,296.8129883,297.7628998,295.3802002,296.7331711,295.8701589,300.7041992,293.8357468,294.6818154,297.390811,300.2379636,300.2605444,297.7989726,296.1104135,299.5222586,7/3/2013
297.9415464,298.7273356,300.138504,299.5355326,299.7305908,300.5146654,300.3426717,300.6158578,299.7009989,298.3529968,297.0781657,297.7609863,297.0186379,298.1961028,298.0269928,297.1380005,297.9802684,298.2492065,299.4100037,301.6349945,299.9469986,301.0563354,299.7533722,299.7872943,297.7861459,299.2207489,297.8450012,298.3516495,300.4613268,298.7189941,301.6621513,297.1459961,299.4198622,301.6387157,301.8488877,301.8808339,299.9737549,301.6421334,296.0764708,298.8434982,301.1628799,299.9786011,298.6987236,299.6822139,301.1669922,300.1766941,300.7225037,298.2659912,300.9905283,300.0056661,300.6742477,300.6043316,300.7708333,299.2726644,299.3495903,300.4904989,299.5154991,298.1712785,295.1334991,295.3980001,295.5364014,297.3686625,295.4798035,298.0294952,298.3111485,298.6173299,295.92099,298.3567993,294.3961975,296.4560357,295.5477873,300.3599976,293.8302536,294.4162736,297.106098,300.3499609,300.135342,298.1183813,296.037031,299.570155,7/4/2013
297.2463164,298.0120036,300.2944946,298.6704651,299.0455994,300.3783332,300.4490051,299.1934291,299.8423258,298.8670044,297.1826681,297.9240112,296.7933627,298.4400319,298.4400024,297.3339996,297.948702,298.6521973,300.0230103,302.2765045,300.0797501,301.7805786,300.0388756,300.3648215,298.3057077,299.2662506,298.0029907,298.0497009,300.6628978,298.0570068,302.0060982,297.3699951,299.8944078,302.122406,302.4365881,302.3471731,300.3897476,302.1578587,296.0065577,298.8066292,300.0436249,298.9822021,298.2779747,298.9145006,299.8250122,300.5074755,299.6860046,297.4679871,300.5290527,300.0820007,301.6237488,300.5040232,300.3991648,301.2906698,299.5554705,300.4983368,299.8619423,298.4718156,295.1089935,295.4873352,295.8466003,297.6838277,295.7882019,298.3034973,298.7790004,299.0833232,296.3659973,297.8573059,294.4825989,296.2667268,295.6391569,300.5992065,293.9444962,294.7278193,297.3110003,299.7177034,300.7027584,298.3284104,296.048476,299.6560245,7/5/2013
297.5092031,298.4963277,300.3845062,299.1552022,299.6563965,300.5248854,300.3646749,299.8272923,299.7356669,298.5429993,296.7883301,297.0100098,296.4405434,298.0011028,297.8375092,296.4825134,297.6018026,298.0768005,299.8609924,301.5025024,299.5210037,301.0500844,299.5178795,299.7228824,297.7307129,299.1125031,297.9389954,298.4218475,300.4896508,299.1669922,301.5128983,297.3089905,299.5019975,301.5240612,301.716296,301.7574972,300.1689987,301.414856,296.0499106,298.2777519,300.0853729,298.972998,297.5883492,298.802427,299.756012,300.194523,299.447998,297.8200073,300.0109462,299.9079997,301.4587479,300.2003581,300.0564168,300.9193319,299.0368757,299.908666,298.9124413,297.4887279,295.0274963,295.3433329,295.5309937,297.1053365,295.3807983,297.4827499,297.8051409,298.032664,293.9979858,296.9429962,292.6036011,294.9886222,294.9040543,300.2380066,293.8920059,294.1364552,296.7952372,299.239225,299.8262905,297.4674413,295.9379376,299.1690086,7/6/2013
296.3461824,297.3949992,299.6045074,298.8887309,298.6002014,300.0288866,300.4340007,300.1020072,298.6406657,297.0329895,295.524826,296.3099976,295.435816,296.9606565,297.1910095,296.2675018,296.660199,297.2880005,298.6950073,300.4144897,298.7160034,300.0918325,298.8132477,298.6724728,296.9051426,299.1904984,297.9639893,298.3751984,300.4061435,298.9880066,301.1040771,297.3850098,299.327,300.9629059,301.1857048,301.1560109,299.6954956,300.8264291,296.2052657,297.8732452,300.3978767,298.9349976,297.2086739,298.6225717,299.9400024,300.5310457,299.5440063,297.2770081,299.7615806,300.2463379,301.8040009,300.2344033,300.1895879,301.4170024,298.2965355,299.1196645,298.454874,297.2589999,294.5059967,294.5749919,294.7691956,296.0958405,294.6730042,296.6897583,297.0838623,297.3176676,293.6530151,296.2537994,292.5274048,294.7745509,294.3731593,299.8072021,293.3812561,293.3119118,296.218625,298.4537376,299.1547593,297.0424114,295.9939073,298.7461601,7/7/2013
297.1373645,298.1169942,300.1035004,298.7429972,299.3585999,300.1219991,299.6403402,299.6904253,299.3563334,297.848999,296.293335,296.9039917,296.2225508,297.6281391,297.7570038,296.690506,296.697467,297.8922058,299.2879944,300.3374939,298.4847565,300.2124151,298.4898758,298.6294717,297.2219979,298.4177551,297.2609863,297.8762482,299.6599588,298.5830078,300.5470016,296.6889954,298.6798207,300.3431911,300.8989976,300.5546672,299.1975021,300.260001,295.7149999,297.0289993,299.98563,298.4946045,296.6227264,298.0355007,299.5350037,300.1543898,298.9609985,297.3559875,298.8104746,299.7143351,301.2664948,299.2404269,299.5810013,301.5290019,298.0032511,298.7036641,297.951128,296.7187278,293.5774994,293.8483378,294.0666016,295.8393351,293.7133972,296.3782501,296.4484209,296.861674,293.0050049,295.203598,292.4583984,293.8684461,293.4921056,299.0036011,292.3289948,292.5359996,295.3298049,297.5199992,298.6562902,296.5822072,295.5876455,298.129449,7/8/2013
297.6963175,298.1406657,299.3585052,298.8943359,298.8749939,299.7422248,300.0256653,299.8821455,299.2716777,297.7680054,296.3120015,297.5920105,296.7254555,297.8527937,299.5464935,298.8515015,298.2074341,299.234198,300.3919983,301.3135071,299.3465042,301.0429993,299.2461319,299.4987649,298.7990025,298.3709946,297.4979858,297.8099976,299.4401837,298.6109924,300.5968506,297.0379944,298.3980449,300.1586866,301.0342371,300.4386698,298.5352554,299.8677194,295.9971179,297.8839989,300.1441231,298.7376038,297.5474503,298.4726388,299.6900024,300.0620422,299.2245026,297.6929932,299.9864727,299.7563375,300.9024887,299.8506666,300.2025808,300.4206645,299.2840023,299.9863332,297.9487514,296.6003612,293.3410034,293.8533325,294.2375977,296.0508372,294.0033997,296.4799957,296.6015712,296.952006,293.2019958,296.3850037,291.9205933,294.4574848,294.4336805,300.0582031,292.3349991,293.2062766,296.2268095,298.8629263,298.7528605,296.5285878,295.7042307,298.5246581,7/9/2013
297.815318,298.4066569,299.1269989,298.759668,299.216803,299.666331,299.5449931,299.5412859,299.6866659,297.8630066,296.5476685,297.7780151,296.8682723,298.0803791,299.0439911,298.1970062,297.7439646,298.9946045,300.2390137,300.8444977,299.0824966,300.800087,299.1013718,299.1408225,298.2644305,298.861496,298.2009888,298.453302,300.0247747,299.3179932,300.8819756,297.5840149,299.0854978,300.6496258,301.2702942,300.8700053,298.8317566,300.5038496,296.4167947,297.7921257,299.7770004,298.4988037,297.0067482,298.0141405,299.4309998,299.3747386,298.7995148,297.5650024,298.8860522,299.5973307,300.6269989,299.3734756,299.4740016,299.8500061,299.0189381,299.7991638,298.0376854,296.8014554,293.64151,293.9860026,294.2717957,295.7585042,294.1320007,296.4520035,296.5081438,296.7463277,293.0100098,296.1444946,292.4411926,294.5707955,293.7019428,300.3676025,292.5252457,292.3874539,296.1716207,297.5049608,298.873405,296.7470595,296.0362169,298.5348192,7/10/2013
296.4674315,297.4169922,299.0289917,298.2876689,298.4138062,299.5536669,300.1613261,299.330004,299.782664,297.5209961,296.0318298,297.1990051,296.0367293,297.8910028,298.7365112,297.9234924,297.2435669,298.6074036,299.9349976,300.2324982,298.7667465,300.2574158,298.7229958,298.6062317,297.9931423,298.6600037,297.6860046,298.0529022,299.8061231,298.8410034,300.54645,297.196991,298.4200911,300.1291256,300.7915308,300.379837,298.5042496,299.8590001,296.1965,297.1704941,299.8806267,298.210199,297.0323494,297.6600669,299.1099854,300.4139564,298.6390076,296.7600098,299.4414223,299.6516724,301.6064911,299.8641183,299.6189982,301.3880005,298.5609388,299.2956645,297.3042526,296.0352755,293.0009918,292.8916626,293.0454041,294.5559998,293.1192017,295.4207535,295.658286,295.9333293,293.2229919,295.9836975,291.5970032,294.0674838,293.7718923,299.4210022,291.801506,292.4780024,295.4361907,298.2091867,298.3099493,295.8377937,295.7584299,298.3690671,7/11/2013
297.4368612,298.0146688,299.7819977,298.9211324,299.2536011,299.9400058,299.3116659,299.9368548,299.2620036,297.5450134,295.9063365,296.5419922,296.0525485,297.4329645,299.0445099,298.0615082,297.7878652,298.6846008,300.2929993,300.5305023,298.8134995,300.6463318,298.7137489,298.7978857,298.2882865,298.6022491,297.7829895,298.1507004,299.8654468,298.9719849,300.6237236,297.2919922,298.6010451,300.308815,300.9691144,300.5814972,298.6249924,299.9640023,296.2167637,297.604248,299.8425026,298.7947998,296.6561264,298.3983568,299.8160095,298.8475196,299.2725067,297.7340088,299.3784228,299.4873352,300.1669998,299.1995726,299.7210821,298.7816671,298.7761889,299.4736633,297.4110641,295.9902732,293.246994,293.3763326,293.781604,295.3173319,293.6985962,295.7497482,296.1701399,296.4073283,292.1830139,295.1502991,290.8006042,293.2373805,293.874107,299.6645996,292.1715088,292.8634588,295.8953334,297.9148887,298.3857967,295.8193826,295.7390015,298.1565028,7/12/2013
297.545501,298.118337,299.9155121,299.1893331,299.2308044,300.0526632,300.1313375,300.2594343,300.1359965,297.9660034,296.4756673,297.8789978,296.5343628,298.431448,299.5115051,298.4700012,298.1395996,299.4060059,300.9030151,301.2794952,299.1775055,301.340416,299.0440025,299.4228821,298.8592834,298.9295044,297.6300049,298.3757996,300.214409,299.2739868,301.251474,297.04599,298.9280007,300.7539091,301.6583503,301.084671,298.998497,300.2875671,296.1357359,297.904747,300.4465027,299.0671997,297.3080231,298.562282,299.8989868,300.4368711,299.3635101,298.0010071,299.9030537,299.5263367,300.9777527,299.7477657,299.9678345,301.1703288,299.0893726,299.7361603,298.0883732,296.5300959,293.9814911,294.3043416,294.5653992,296.0381673,294.344397,296.2687531,296.5869969,296.8496704,292.5419922,296.098999,291.3422058,294.0843464,294.4375819,299.5649963,292.9804993,293.4643582,296.2449021,298.608299,299.0130503,296.4384128,295.8013226,298.6164838,7/13/2013
298.4837064,298.9373271,300.4559937,299.7546651,299.7187988,300.5172221,300.5420024,300.9082903,300.3873291,298.7820129,297.4411621,298.6409912,297.6422729,298.9423797,299.7774963,299.0879974,298.8932007,299.6901978,300.7149963,301.8769989,299.820755,301.5009181,299.942627,300.0395274,299.0551453,299.0267487,297.9219971,298.4558975,300.3905085,299.2250061,301.5102264,297.2340088,299.3082719,301.3332834,301.8064126,301.6069997,299.4992447,301.0904279,296.0988231,299.3246269,301.2360001,300.0905945,298.0012779,299.8669957,300.9979858,301.0671294,300.6450043,298.7449951,300.4792609,299.9100037,302.0760117,300.6733093,300.3454158,301.7269897,300.0523758,300.8146667,299.0405655,297.3932717,294.7980042,295.2196655,295.5338013,296.9718374,295.4213989,297.1837463,297.5625698,297.7110087,293.9719849,295.9102936,292.7078003,294.7615851,295.3389973,301.6450073,293.8737564,294.3670016,297.6436651,299.1882211,299.8866569,297.3653223,295.9150292,299.3254191,7/14/2013
298.5147969,298.9766642,300.3484955,299.273466,299.7804016,300.3988885,299.447998,300.1900024,300.808665,299.0440063,297.6286672,298.6919861,297.774181,299.1836201,299.9960022,299.1394958,298.7891337,299.932605,301.2359924,301.8589935,300.0047455,301.7419154,299.991375,300.1208245,299.2571411,299.244751,298.2919922,299.0790512,300.7150399,300,301.8035744,297.4899902,299.9302701,301.5697813,302.1865288,301.8161723,299.8397522,301.3212847,296.323323,299.0705032,300.1904984,299.8929932,298.5799263,299.5032872,300.5690002,299.605218,300.3105011,298.3320007,300.7425794,299.898997,301.8717499,300.8350481,300.430837,301.2590027,299.9011879,300.5226695,299.2738094,297.8089072,295.0755005,295.409668,295.7764038,297.2213287,295.7495972,297.7024994,298.0418614,298.2316589,293.973999,297.653299,292.8450012,295.8795871,295.8063178,301.0155945,294.1922455,294.6801813,297.4577651,299.8567742,300.0974674,297.7946158,296.1793701,299.7548582,7/15/2013
299.0144313,299.2849935,300.8280029,299.8340678,300.3105957,300.8076714,299.8266703,300.6178589,300.8289998,299.2749939,297.7509969,298.6910095,297.9190896,299.1207233,299.996994,299.5859985,299.6759674,299.7930054,300.7749939,302.6855011,300.4022598,301.9627533,300.2348747,300.7784693,299.6599993,299.4329987,298.5180054,299.0454041,300.893366,299.8450012,302.1331017,297.7550049,300.1529083,302.0438433,302.2551772,302.3061676,300.2222595,301.7187108,296.5376479,299.5913773,300.7243729,300.2924011,299.0403755,300.1483568,300.9769897,300.2687391,300.7680054,299.0320129,300.3420539,299.7166646,301.9150009,300.6638569,300.0925827,301.424998,300.7502499,301.3521729,299.7380047,297.9589067,295.2505035,295.7706604,296.0864014,297.6754913,295.7649963,297.8145065,298.117994,298.4016622,295.4240112,297.9354004,294.6207947,296.7672751,296.3331074,302.1572021,294.4342422,295.1400036,298.04557,299.7528144,300.5779995,297.9760859,296.4039992,299.8705892,7/16/2013
299.0763619,299.0996704,300.4185028,300.2715983,299.8742004,300.6402215,300.2609965,301.2711443,301.7353312,299.6099854,298.1964976,299.6560059,298.2328214,299.9956202,300.6320038,300.0209961,299.787733,300.5504028,301.4890137,303.2440033,301.0189972,302.7594121,300.9556274,301.4296462,300.2247096,299.8375015,298.8970032,299.4899002,301.5991441,300.2070007,302.869101,297.9410095,301.0328203,302.9072809,303.1410612,303.1893311,300.7089996,302.6441476,296.4894149,299.7698746,301.2638779,300.6927979,299.5051262,300.1877158,301.2200012,300.7297363,300.8679962,299.5580139,301.2804726,299.948995,302.1342468,301.2839988,300.7269948,301.5366618,300.9721556,301.5866699,300.2601891,298.4935469,295.4664917,295.9876607,296.3554016,297.9471639,296.1883972,298.2952499,298.5292794,298.7529907,296.1809998,298.2327087,295.0911987,296.6514514,296.3198403,301.9317993,294.573494,295.2175487,298.1693348,300.4291461,301.0365338,298.5278832,296.4533551,300.4823863,7/17/2013
297.4300454,298.135671,300.3945007,299.5810628,299.7103943,300.5555556,299.918335,300.5470014,300.3210042,297.8340149,296.4506632,297.7009888,296.2048146,298.5587232,299.9804993,298.2374878,298.607899,299.8873962,302.07901,302.8210144,300.2825012,302.8076681,300.3649979,300.881651,299.6921474,299.6422501,298.7399902,299.1578003,301.2297949,299.6530151,302.591774,297.9289856,300.6475442,302.7902822,303.036061,303.1093343,300.9417496,302.5441371,296.5389395,298.8702507,300.4922523,299.7895996,297.616951,299.3590001,300.5750122,299.9319564,300.121994,298.625,300.4716299,300.0273336,301.614502,300.3129033,300.6826706,301.4049988,299.983408,300.5814972,300.0876236,298.4304532,294.6195068,295.161672,295.757605,297.6601664,295.6125977,298.1937485,298.5365731,298.8336589,292.8880005,296.8795013,291.8546021,294.6896878,295.2426308,300.6432007,293.5804977,294.4328169,297.2508094,298.9720007,300.9128221,298.3342061,296.5062477,299.7119035,7/18/2013
296.6160909,297.8393351,299.7579956,299.1639343,299.5904053,300.2539978,299.7926737,300.3994228,300.3589986,298.071991,296.3418325,297.9840088,296.0249994,298.5675891,299.5735016,297.7904968,297.3914988,299.7020081,301.7290039,301.9850006,299.6227493,302.2730815,299.7086296,300.1529397,299.1065717,299.6192474,298.6669922,299.0412003,301.2733864,299.5870056,302.3469246,297.8370056,300.1895891,302.0743761,302.7842353,302.3428345,300.2005005,301.8071463,296.4103232,298.5689964,300.5376205,299.435199,297.5434265,299.0721436,300.7479858,299.6604349,300.1710052,297.6820068,300.5086814,299.9049988,301.236496,300.2131435,300.5971654,300.9440002,299.282156,299.8501689,299.3432522,297.5895441,293.8710022,294.3320007,294.784198,296.7228292,294.6840027,297.2192459,297.4902867,297.8266602,292.4930115,296.4772003,291.5471985,294.2954144,294.9698952,300.4114014,292.776001,293.9996338,296.8965716,298.652927,300.1000629,297.4339411,296.2216797,299.3669219,7/19/2013
