"","MW2012C3999918","MW2012C3030519","MW2012C3030506","MW2012C3031005","MW2012C3030404","MW2012C3010107","MW2012C3010102","MW2012C3020815","MW2012C3020803","MW2012C3020403","MW2012C3010209","MW2012C3010201","MW2012C3010210","MW2012C3020103","MW2012C3020619","MW2012C3020703","MW2012C3030816","MW2012C3030613","MW2012C3010508","MW2012C3031313","MW2012C3010311","MW2012C3010309","MW2012C3020211","MW2012C3020209","MW2012C3020213","MW2012C3031116","MW2012C3020915","MW2012C3020913","MW2012C3020303","MW2012C3030904","MW2012C3010417","MW2012C3030716","MW2012C3010611","MW2012C3031213","MW2012C3031206","MW2012C3030206","MW2012C3030115","MW2012C3030112","MW2012C3030114","MW2012C3020515","MW2012C3020513","MW2012C3020813","MW2012C3030606","MW2012C3010517","MW2012C3020203","MW2012C3020503","MW2012C3030306","MW2012C3030514","MW2012C3030414","MW2012C3020603","MW2012C3030214","MW2012C3030204","MW2012C3030804","MW2012C3010503","MW2012C3010509","MW2012C3031105","MW2012C3010409","MW2012C3030714","MW2012C3030314","MW2012C3030304","date1"
"mat","299.729418436686","299.28450012207","300.700988769531","302.690203857422","298.949508666992","297.023010253906","296.326995849609","301.725997924805","300.213000488281","300.77533976237","297.160654703776","298.443496704102","299.311004638672","300.292373657227","300.783996582031","299.449996948242","297.837005615234","300.773010253906","299.333499908447","299.950337727865","301.964004516602","300.470748901367","303.299011230469","302.256011962891","303.285995483398","301.835494995117","NaN","299.371594238281","301.29600016276","298.118988037109","297.811004638672","300.761993408203","NaN","300.786010742188","300.977005004883","300.458999633789","301.449493408203","300.739664713542","300.191749572754","302.735992431641","303.300003051758","299.809997558594","301.6669921875","299.429341634115","302.381500244141","303.044006347656","300.245994567871","299.860992431641","298.7080078125","300.287836710612","300.198989868164","299.872324625651","298.517501831055","300.178985595703","300.848999023438","302.611663818359","297.898010253906","299.191009521484","299.128997802734","298.990997314453","04/20/2014"
"mat","301.078669230143","300.578506469727","303.134002685547","303.337603759766","299.908508300781","299.397003173828","298.49600982666","304.64599609375","302.974401855469","303.807006835938","298.851674397786","300.325500488281","301.256988525391","302.544376373291","304.609008789062","303.181747436523","298.906005859375","302.045003255208","300.021625518799","301.749674479167","302.511993408203","301.174247741699","303.773010253906","302.584014892578","304.154998779297","302.264999389648","NaN","302.634802246094","303.205332438151","299.747985839844","298.847991943359","301.348999023438","NaN","304.77099609375","304.835494995117","304.391006469727","304.994995117188","304.765004475911","303.696502685547","305.548004150391","305.6875","302.949996948242","302.894012451172","300.29600016276","304.107498168945","305.571014404297","303.339752197266","301.152008056641","300.005004882812","303.769495646159","304.124496459961","303.608337402344","299.625503540039","300.967010498047","301.367256164551","302.823323567708","298.962005615234","299.81201171875","301.782012939453","301.341003417969","04/21/2014"
"mat","302.302752176921","301.816513061523","303.269989013672","305.305999755859","301.48600769043","301.074005126953","300.033996582031","302.855499267578","301.376397705078","302.286336263021","301.234334309896","302.802993774414","303.579986572266","302.456878662109","302.578002929688","303.511001586914","300.649993896484","303.152333577474","300.537124633789","302.367329915365","303.217498779297","301.915504455566","304.438995361328","302.933990478516","304.395492553711","304.477508544922","NaN","301.772595214844","302.312337239583","301.1669921875","300.786987304688","303.324508666992","NaN","303.394989013672","303.665496826172","303.20849609375","303.881500244141","303.441660563151","302.785499572754","303.575012207031","304.2080078125","301.579986572266","304.174987792969","301.72466023763","303.195503234863","303.447998046875","302.898742675781","302.377014160156","301.256011962891","302.398498535156","303.072494506836","302.993998209635","301.223999023438","300.997009277344","301.611251831055","305.28266398112","300.493988037109","301.716003417969","301.826995849609","301.927001953125","04/22/2014"
"mat","303.083997090658","303.508499145508","304.516998291016","307.481799316406","303.246002197266","301.527008056641","300.425758361816","303.429000854492","301.97919921875","302.526336669922","301.63432820638","303.227493286133","303.963012695312","302.819496154785","302.694000244141","303.414497375488","301.752014160156","304.683329264323","301.03674697876","303.707000732422","303.621002197266","302.39599609375","304.605987548828","303.364013671875","304.542999267578","306.393005371094","NaN","302.632806396484","302.587666829427","302.070007324219","301.092987060547","305.519012451172","NaN","303.966003417969","304.256011962891","303.664505004883","304.426010131836","303.957336425781","303.175003051758","304.005004882812","304.505508422852","302.35400390625","306.039001464844","302.082000732422","303.451751708984","303.726013183594","303.869750976562","304.207000732422","302.809997558594","302.558670043945","303.514495849609","303.298004150391","302.4794921875","301.490997314453","302.098503112793","306.817993164062","300.963012695312","303.682006835938","302.927001953125","302.68798828125","04/23/2014"
"mat","303.521751403809","304.343002319336","305.02099609375","308.723394775391","304.505996704102","301.472991943359","300.497505187988","303.656005859375","302.151599121094","302.591003417969","301.572336832682","303.143493652344","303.884002685547","302.806999206543","302.673004150391","303.298500061035","303.031005859375","305.357330322266","301.065620422363","304.148661295573","303.508499145508","302.249504089355","304.8330078125","303.31298828125","305.01350402832","308.447006225586","NaN","302.78359375","302.746002197266","302.786987304688","301.127014160156","306.949508666992","NaN","304.296997070312","304.596008300781","304.042999267578","304.606002807617","304.235005696615","303.371002197266","304.315002441406","304.774002075195","302.444000244141","306.825988769531","302.334665934245","303.741256713867","304.001007080078","304.271751403809","304.967010498047","303.718994140625","302.592173258464","303.828491210938","303.631998697917","303.865005493164","301.446990966797","302.03849029541","309.96934000651","300.726989746094","305.292999267578","303.350006103516","303.343994140625","04/24/2014"
"mat","303.515749613444","304.362487792969","305.199005126953","308.827001953125","304.522994995117","301.411010742188","300.259246826172","303.802001953125","302.321600341797","302.872334798177","301.373667399089","302.975494384766","303.847991943359","302.973999023438","303.200012207031","303.662002563477","303.925994873047","305.476003011068","300.934253692627","304.303334554036","303.455001831055","302.1875","304.888000488281","303.256011962891","305.007995605469","308.600006103516","NaN","302.994195556641","302.885325113932","303.467987060547","300.872009277344","306.963012695312","NaN","304.382995605469","304.740509033203","304.210510253906","304.779495239258","304.36567179362","303.499496459961","304.462005615234","304.9580078125","302.619491577148","306.825988769531","301.959004720052","303.849998474121","304.114990234375","304.426254272461","304.971984863281","303.752990722656","303.016835530599","304.040008544922","303.867329915365","304.19450378418","301.378997802734","301.93724822998","310.177998860677","300.713989257812","305.292999267578","303.493988037109","303.563995361328","04/25/2014"
"mat","302.694254557292","302.814010620117","304.313995361328","305.792395019531","302.369506835938","301.067993164062","300.237998962402","303.731506347656","302.147998046875","302.779327392578","301.359334309896","302.939498901367","303.592010498047","302.950130462646","302.928009033203","303.478744506836","301.555999755859","304.157999674479","301.019256591797","303.433339436849","303.563003540039","302.204750061035","305.114990234375","303.518005371094","305.189498901367","304.834991455078","NaN","302.714807128906","302.954335530599","302.127014160156","300.950012207031","303.959991455078","NaN","304.371002197266","304.678512573242","304.274002075195","304.674499511719","304.359659830729","303.520248413086","304.4580078125","305.015991210938","302.443008422852","305.10400390625","302.059336344401","303.938995361328","304.188995361328","303.976997375488","303.350006103516","302.278015136719","302.701161702474","304.160003662109","304.03667195638","302.126495361328","301.528991699219","302.138748168945","305.387664794922","300.675994873047","302.460998535156","302.984985351562","303.102996826172","04/26/2014"
"mat","302.574747721354","302.129989624023","303.695007324219","305.364801025391","301.808502197266","301.584991455078","300.544502258301","303.578994750977","301.902801513672","302.96767171224","301.466664632161","303.054000854492","303.924011230469","302.92850112915","302.932006835938","303.924255371094","300.986999511719","303.373992919922","301.101875305176","302.772989908854","303.577987670898","302.278999328613","305.085998535156","303.424987792969","305.085998535156","304.602508544922","NaN","302.427593994141","302.863993326823","301.622009277344","301.088989257812","303.490493774414","NaN","304.158996582031","304.36750793457","303.914505004883","304.612503051758","304.155670166016","303.599998474121","304.364990234375","305.069000244141","302.178497314453","304.294006347656","302.319671630859","303.87174987793","304.207000732422","303.408256530762","302.631988525391","301.627990722656","302.867838541667","303.746002197266","303.654001871745","301.56999206543","301.498992919922","302.115493774414","305.40434773763","300.783996582031","301.989013671875","302.256011962891","302.358001708984","04/27/2014"
"mat","301.849833170573","300.838500976562","302.614990234375","303.499401855469","300.374008178711","301.518005371094","300.416748046875","302.542510986328","300.781402587891","302.158335367839","301.272664388021","302.967498779297","303.911987304688","302.657245635986","301.718994140625","302.606750488281","299.290008544922","302.222666422526","300.792747497559","301.707997639974","303.399505615234","302.017250061035","304.894989013672","303.238006591797","304.899002075195","302.564010620117","NaN","301.416796875","302.561004638672","299.986999511719","300.697998046875","301.733001708984","NaN","303.033996582031","303.136489868164","302.573989868164","303.848999023438","303.312327067057","302.458503723145","303.364013671875","304.47248840332","301.15299987793","303.036010742188","301.767344156901","303.557502746582","303.364990234375","302.291748046875","301.348999023438","300.328002929688","301.647664388021","302.296997070312","302.097991943359","300.123489379883","301.360992431641","301.956001281738","303.223673502604","300.420013427734","300.420013427734","301.101013183594","301.028991699219","04/28/2014"
"mat","300.382664998372","299.188003540039","300.661987304688","302.980395507812","298.825012207031","299.378997802734","298.19450378418","301.939010620117","300.898797607422","302.045003255208","298.546997070312","300.207992553711","301.265014648438","301.527256011963","302.519012451172","302.127258300781","297.549011230469","300.90033976237","299.483623504639","299.979339599609","302.202499389648","300.663505554199","302.700988769531","301.927001953125","302.767486572266","302.044509887695","NaN","299.162200927734","301.528676350911","297.845001220703","298.507995605469","300.907501220703","NaN","300.161987304688","300.532012939453","299.982009887695","300.791488647461","300.050659179688","299.379997253418","302.989013671875","303.391494750977","299.908004760742","301.863006591797","299.973327636719","302.324752807617","303.553009033203","300.029998779297","299.873992919922","298.502014160156","301.879333496094","299.761001586914","299.335337320964","298.296005249023","300.243988037109","300.811248779297","302.731679280599","298.167999267578","299.148010253906","298.933990478516","298.660003662109","04/29/2014"
"mat","302.368001302083","302.455505371094","304.627990722656","305.399194335938","301.754013061523","299.032012939453","298.179000854492","305.276000976562","304.464398193359","304.701334635417","299.006001790365","300.43798828125","301.252990722656","303.882247924805","305.868011474609","305.925750732422","300.875","304.573008219401","300.587120056152","303.919677734375","303.248001098633","301.605247497559","304.390991210938","303.153991699219","304.866500854492","304.02799987793","NaN","303.675207519531","303.944997151693","301.730987548828","299.68701171875","303.249496459961","NaN","304.97900390625","305.229995727539","304.716995239258","305.09098815918","304.927673339844","304.080001831055","306.02099609375","306.177001953125","303.899002075195","305.213989257812","301.169006347656","304.72925567627","306.040008544922","304.293991088867","303.111999511719","301.799011230469","305.739496866862","304.599502563477","304.521331787109","301.613998413086","301.680999755859","302.032501220703","304.186676025391","299.303009033203","301.709014892578","302.963989257812","302.940002441406","04/30/2014"
"mat","301.650416056315","300.862487792969","303.046997070312","303.567205810547","300.146987915039","299.917999267578","298.921257019043","304.731491088867","303.537396240234","303.986328125","299.391662597656","300.80549621582","301.609985351562","302.901248931885","305.014007568359","304.797256469727","299.363006591797","303.172678629557","300.766876220703","302.984008789062","303.618988037109","302.018241882324","304.414001464844","303.273010253906","304.702499389648","302.494995117188","NaN","303.102398681641","303.269663492839","300.200988769531","299.798004150391","301.541000366211","NaN","304.704010009766","304.602005004883","304.028503417969","304.559509277344","304.493998209635","303.565254211426","305.463989257812","305.742492675781","303.31999206543","303.417999267578","301.253662109375","304.268249511719","305.460998535156","303.032249450684","301.471984863281","300.252990722656","304.577331542969","303.755493164062","303.630666097005","300.012008666992","301.454010009766","302.124504089355","302.995666503906","299.529998779297","300.040985107422","301.3330078125","301.342010498047","05/01/2014"
"mat","301.179913838704","300.845001220703","302.834991455078","303.526794433594","300.220993041992","299.269989013672","298.143249511719","304.663009643555","303.324603271484","303.526672363281","298.938995361328","300.513000488281","301.324005126953","302.781623840332","305.001007080078","304.234252929688","299.287994384766","302.871337890625","300.019748687744","302.61366780599","302.948501586914","301.231742858887","303.983001708984","302.609008789062","304.020492553711","302.502502441406","NaN","302.999798583984","302.565673828125","300.135986328125","298.674987792969","301.5830078125","NaN","304.415008544922","304.108993530273","303.343002319336","304.607498168945","304.270334879557","303.269752502441","305.372009277344","305.289489746094","303.238510131836","303.334014892578","300.252665201823","303.555000305176","305.247009277344","302.681999206543","301.380004882812","300.309997558594","304.227661132812","302.995010375977","302.69233194987","300.018997192383","300.9169921875","301.49674987793","302.936665852865","298.657989501953","300.131988525391","301.244995117188","301.230010986328","05/02/2014"
"mat","300.897580464681","301.252502441406","303.044006347656","303.784405517578","300.5205078125","299.200988769531","298.064247131348","303.593505859375","302.701995849609","302.762339274089","298.612335205078","300.191497802734","301.169006347656","302.210746765137","303.802001953125","303.814743041992","299.734008789062","303.173665364583","299.683132171631","302.763661702474","301.922500610352","300.414993286133","302.776000976562","301.654998779297","302.964996337891","302.63249206543","NaN","302.681994628906","301.772338867188","300.424987792969","298.457000732422","301.789993286133","NaN","303.864013671875","303.849990844727","303.207000732422","303.209503173828","303.451995849609","302.646507263184","304.161010742188","304.070495605469","302.619995117188","303.704010009766","300.020670572917","302.544006347656","304.173004150391","302.708999633789","301.856994628906","300.648010253906","303.309992472331","302.970504760742","302.824330647786","300.357498168945","300.390014648438","300.692756652832","303.073659261068","298.399993896484","300.393005371094","301.399993896484","301.316986083984","05/03/2014"
"mat","301.881164550781","302.327499389648","304.470001220703","305.341998291016","301.739501953125","299.296997070312","298.430244445801","304.723999023438","303.531396484375","303.810994466146","299.08066813151","300.555999755859","301.25","302.861995697021","305.014007568359","304.210258483887","300.434997558594","304.352996826172","300.554748535156","303.741668701172","303.162994384766","301.546257019043","304.263000488281","302.963012695312","304.517990112305","304.069488525391","NaN","303.204400634766","303.160003662109","301.43798828125","299.399993896484","303.377487182617","NaN","304.734985351562","305.036010742188","304.53401184082","304.779998779297","304.573323567708","303.838005065918","305.449005126953","305.513000488281","303.315994262695","304.828002929688","301.03667195638","304.108245849609","305.31201171875","304.146003723145","302.934997558594","301.720001220703","304.323501586914","304.400512695312","304.324666341146","301.375503540039","301.343994140625","301.86474609375","303.890004475911","299.011993408203","301.759002685547","302.907989501953","302.815002441406","05/04/2014"
"mat","302.168663024902","303.074005126953","304.912994384766","305.951599121094","302.554504394531","299.286987304688","298.505249023438","304.974502563477","303.791198730469","303.496663411458","299.38633219401","300.748001098633","301.320007324219","302.655879974365","304.391998291016","302.993751525879","301.394012451172","304.60932413737","300.626251220703","303.97466023763","303.537002563477","301.877250671387","304.419006347656","303.110992431641","304.858001708984","305.035995483398","NaN","303.794995117188","303.259002685547","302.217987060547","299.764007568359","304.066497802734","NaN","305.295013427734","305.438995361328","304.977493286133","305.49299621582","305.291341145833","304.388999938965","305.691009521484","305.988510131836","303.748992919922","305.446014404297","301.183990478516","304.383758544922","305.627014160156","304.554244995117","303.657012939453","302.490997314453","303.689000447591","304.830001831055","304.680338541667","302.175994873047","301.4169921875","301.981498718262","305.233998616536","299.528015136719","302.618011474609","303.408996582031","303.299987792969","05/05/2014"
"mat","301.301582336426","300.260009765625","302.446990966797","303.433197021484","299.674011230469","299.256988525391","298.515998840332","304.565994262695","302.957189941406","303.091339111328","299.200327555339","300.679504394531","301.10400390625","302.54337310791","303.613006591797","302.592994689941","298.955993652344","302.507659912109","300.429370880127","301.963663736979","303.126495361328","301.515754699707","304.253997802734","302.766998291016","304.432495117188","302.419494628906","NaN","302.467999267578","302.629323323568","299.390014648438","299.346984863281","301.369995117188","NaN","303.694000244141","303.490509033203","302.8955078125","304.61149597168","304.151997884115","303.006507873535","305.388000488281","305.413009643555","302.961990356445","303.045989990234","300.971659342448","303.73649597168","305.247009277344","302.210998535156","300.936004638672","299.584014892578","302.942169189453","302.396499633789","301.733662923177","299.408493041992","301.023010253906","301.63850402832","302.936330159505","298.898010253906","299.764007568359","300.722991943359","300.470001220703","05/06/2014"
"mat","300.065083821615","300.083999633789","301.415985107422","302.90400390625","299.747512817383","298.545989990234","297.511749267578","302.545501708984","301.47919921875","302.031667073568","298.20366414388","299.8330078125","300.536987304688","301.329502105713","302.93798828125","302.579498291016","299.322998046875","301.244995117188","299.200630187988","300.506327311198","301.520004272461","300.001495361328","302.299011230469","301.087005615234","302.424987792969","302.080993652344","NaN","299.934600830078","301.157989501953","299.540008544922","297.877990722656","301.36149597168","NaN","301.065002441406","301.287506103516","300.655502319336","301.156997680664","300.827657063802","299.68724822998","303.386993408203","303.528503417969","300.781005859375","302.342987060547","299.55766805013","302.062240600586","303.546997070312","300.818000793457","300.618988037109","299.549011230469","302.261327107747","300.269500732422","299.59999593099","299.66650390625","299.557006835938","300.136009216309","301.813995361328","297.640014648438","299.946014404297","299.813995361328","299.643005371094","05/07/2014"
"mat","300.780583699544","300.08349609375","301.457000732422","303.517596435547","299.683990478516","298.256011962891","297.133247375488","303.830001831055","302.928198242187","303.174997965495","297.901997884115","299.385498046875","300.183013916016","302.274745941162","304.236999511719","303.274253845215","299.046997070312","302.253662109375","299.74649810791","301.395660400391","302.362991333008","300.77449798584","303.31298828125","302.144989013672","303.63249206543","302.531997680664","NaN","300.983190917969","302.345001220703","298.815002441406","298.147003173828","301.584503173828","NaN","301.216003417969","301.186004638672","300.422500610352","301.483993530273","301.032002766927","299.471755981445","304.670013427734","304.934005737305","302.230987548828","302.878997802734","299.798329671224","303.352500915527","304.920989990234","300.7392578125","300.753997802734","299.412994384766","303.507832845052","299.800994873047","298.700012207031","299.326995849609","300.727996826172","301.090492248535","302.938323974609","298.268005371094","299.954986572266","299.653015136719","299.148986816406","05/08/2014"
"mat","302.176417032878","302.4169921875","304.679992675781","305.425396728516","301.752502441406","299.863006591797","298.70775604248","305.023010253906","304.103399658203","304.352996826172","298.985341389974","300.449005126953","301.5830078125","303.399501800537","305.195007324219","304.286750793457","300.638000488281","304.583994547526","300.814872741699","303.938995361328","303.453506469727","301.906745910645","304.375","303.252014160156","304.823486328125","304.141998291016","NaN","303.542395019531","303.723002115885","301.476989746094","299.455993652344","303.25","NaN","305.046997070312","305.29150390625","304.775497436523","305.026000976562","304.912333170573","303.933258056641","305.730010986328","306.029495239258","303.73600769043","305.135009765625","301.17534383138","304.576995849609","305.864990234375","304.314750671387","303.067993164062","301.765991210938","304.700332641602","304.595504760742","304.384674072266","301.504501342773","301.841003417969","302.195007324219","304.411336263021","299.305999755859","301.739013671875","302.960998535156","302.821990966797","05/09/2014"
"mat","303.063250223796","303.289489746094","305.170989990234","306.419396972656","302.7294921875","299.825988769531","298.82250213623","305.690002441406","305.024206542969","305.296661376953","299.57899983724","300.994003295898","301.713989257812","304.221374511719","306.813995361328","305.52725982666","301.589996337891","304.967000325521","301.133125305176","304.283996582031","303.743499755859","302.1044921875","305.158996582031","303.915985107422","305.842498779297","305.255996704102","NaN","304.066998291016","304.894337972005","302.595001220703","300.052001953125","304.324005126953","NaN","305.492004394531","305.809005737305","305.361511230469","305.509002685547","305.307006835938","304.396003723145","306.442993164062","307.11799621582","304.397003173828","305.842010498047","301.603668212891","305.835250854492","306.983001708984","304.878997802734","303.881988525391","302.696990966797","306.271998087565","305.255004882812","305.019327799479","302.42350769043","302.295013427734","302.654495239258","305.775329589844","299.81201171875","302.761993408203","303.619995117188","303.753997802734","05/10/2014"
"mat","303.360748291016","303.391494750977","305.325988769531","306.488397216797","302.771499633789","300.257995605469","299.442993164062","305.774002075195","304.895404052734","305.368336995443","299.78998819987","301.183990478516","302.174011230469","304.673748016357","306.56201171875","307.430755615234","301.574005126953","305.079335530599","301.820495605469","304.696004231771","304.060989379883","302.519004821777","305.279998779297","303.957000732422","305.661499023438","305.287506103516","NaN","304.981201171875","304.476674397786","302.661010742188","300.682006835938","304.377502441406","NaN","306.782012939453","306.593994140625","305.994003295898","305.584991455078","305.892669677734","304.544998168945","306.442993164062","306.693496704102","304.733001708984","305.972991943359","302.38666788737","305.336006164551","306.636993408203","305.287498474121","304.052001953125","302.730987548828","306.332834879557","305.520004272461","305.019663492839","302.447509765625","302.471984863281","302.810989379883","305.915669759115","300.369995117188","302.81201171875","303.734008789062","303.786987304688","05/11/2014"
"mat","303.137751261393","303.613510131836","305.385009765625","306.531591796875","303.022506713867","300.286987304688","299.57349395752","306.281997680664","305.190203857422","305.618336995443","299.789326985677","301.189987182617","302.214996337891","304.058250427246","306.813995361328","306.186256408691","301.799011230469","305.079335530599","301.965496063232","304.694671630859","304.23649597168","302.728744506836","305.339996337891","304.053009033203","305.983505249023","305.396499633789","NaN","305.0083984375","304.97466023763","303.06298828125","300.674987792969","304.481491088867","NaN","306.768005371094","306.654495239258","306.085494995117","305.584991455078","305.892669677734","304.630752563477","306.980987548828","307.253509521484","305.043502807617","305.972991943359","302.521331787109","305.94075012207","307.084991455078","305.376998901367","304.153015136719","303.074005126953","306.501836140951","305.647506713867","305.21767171224","302.80500793457","302.410003662109","302.854248046875","305.922668457031","300.351989746094","302.971008300781","304.010986328125","304.169006347656","05/12/2014"
"mat","303.617746988932","303.885498046875","305.481994628906","307.020794677734","303.359008789062","300.872985839844","299.624496459961","306.281997680664","305.190203857422","306.234008789062","299.881337483724","301.307495117188","302.545989990234","304.78450012207","306.813995361328","307.124252319336","303.023986816406","305.669006347656","301.743129730225","305.25200398763","304.019500732422","302.623748779297","305.872985839844","304.328002929688","306.74951171875","305.871002197266","NaN","305.069201660156","305.688995361328","303.651000976562","300.778991699219","304.753494262695","NaN","306.772003173828","306.72900390625","306.276504516602","305.584991455078","305.892669677734","304.572998046875","306.980987548828","307.399002075195","305.043502807617","306.253997802734","302.393666585286","306.452751159668","307.118011474609","305.517753601074","304.386993408203","303.384002685547","306.600336710612","305.861511230469","305.304667154948","303.383010864258","302.640014648438","303.015007019043","306.681335449219","300.489013671875","303.334014892578","304.190002441406","304.320007324219","05/13/2014"
"mat","301.352330525716","300.897491455078","302.602996826172","303.785400390625","300.293487548828","299.639007568359","298.590507507324","304.580505371094","303.104602050781","303.625671386719","299.012674967448","300.577499389648","301.447998046875","302.87699508667","304.386993408203","303.9794921875","299.111999511719","302.646341959635","300.500873565674","301.9580078125","303.060501098633","301.369003295898","304.078002929688","302.929992675781","304.316986083984","302.558502197266","NaN","302.094403076172","302.894999186198","299.489013671875","299.027008056641","301.811996459961","NaN","303.027008056641","302.932006835938","302.276000976562","303.150009155273","302.848327636719","301.363746643066","305.406005859375","305.400497436523","303.001007080078","303.436004638672","300.688995361328","303.886749267578","305.281005859375","302.147994995117","301.537994384766","300.256988525391","303.768173217773","301.622497558594","300.422007242839","299.791000366211","301.335998535156","301.908248901367","302.956675211589","298.930999755859","300.329986572266","300.938995361328","300.466003417969","05/14/2014"
"mat","300.250249226888","299.622009277344","301.39599609375","302.379998779297","299.129501342773","298.739013671875","297.484756469727","303.336990356445","302.447406005859","302.852661132812","298.028666178385","299.733993530273","300.730987548828","302.150375366211","303.847991943359","303.366508483887","298.303009033203","301.41899617513","299.289501190186","300.802327473958","301.877990722656","300.111755371094","303.140014648438","301.898010253906","303.331497192383","301.710998535156","NaN","300.786199951172","302.033335367839","298.847991943359","297.316009521484","300.699493408203","NaN","301.309997558594","301.483993530273","300.889999389648","301.560989379883","301.276997884115","299.970504760742","304.213989257812","304.304504394531","301.625","302.135009765625","299.183664957682","302.919250488281","304.656005859375","300.846496582031","300.247009277344","298.997009277344","303.204661051432","300.613006591797","300.174997965495","298.891998291016","300.471984863281","300.846244812012","302.346333821615","296.997985839844","299.261993408203","299.690002441406","299.542999267578","05/15/2014"
"mat","301.177083333333","301.871994018555","303.330993652344","304.951800537109","301.467498779297","299.338989257812","298.001251220703","303.622497558594","302.898992919922","303.07866414388","298.556671142578","300.332992553711","301.472991943359","302.59362411499","304.269012451172","304.170753479004","300.513000488281","303.949005126953","299.903621673584","303.354339599609","302.042999267578","300.217002868652","302.9169921875","301.976013183594","302.807495117188","303.995010375977","NaN","302.707000732422","301.975006103516","301.105987548828","297.718994140625","303.175003051758","NaN","303.738006591797","303.837493896484","303.305999755859","302.88899230957","303.071665445964","302.411499023438","304.127990722656","303.925491333008","302.675994873047","304.515991210938","299.784332275391","302.59349822998","304.171997070312","303.014999389648","302.470001220703","301.273986816406","303.774998982747","303.26350402832","303.302998860677","301.201995849609","300.714996337891","301.080749511719","304.16200764974","297.079010009766","301.661010742188","301.838012695312","302.066986083984","05/16/2014"
"mat","302.295331319173","303.124008178711","304.933990478516","306.203802490234","302.529998779297","300.222991943359","299.127243041992","304.833999633789","303.841400146484","304.40000406901","299.116994222005","300.756500244141","302.019989013672","303.625499725342","305.255004882812","306.01725769043","301.364013671875","304.820332845052","300.95650100708","304.084665934245","303.133010864258","301.625007629395","303.830993652344","303.005004882812","303.910003662109","305.01350402832","NaN","303.685003662109","303.237670898438","302.238006591797","299.381988525391","304.197006225586","NaN","305.069000244141","305.343994140625","304.876495361328","304.650512695312","304.997334798177","303.926750183105","305.472991943359","305.547988891602","303.681503295898","305.757995605469","301.246673583984","303.931999206543","305.460998535156","304.544746398926","303.795013427734","302.453002929688","304.867828369141","304.766006469727","304.73100789388","302.199005126953","301.81201171875","302.128005981445","304.957661946615","299.058013916016","302.606994628906","303.377990722656","303.464996337891","05/17/2014"
"mat","301.365921020508","300.154495239258","302.22900390625","303.147998046875","299.625503540039","300.234008789062","299.24649810791","304.100509643555","302.728405761719","303.315663655599","299.383331298828","300.934997558594","302.152008056641","302.911994934082","303.897003173828","303.657997131348","298.5","302.020660400391","300.812622070312","301.548665364583","303.181503295898","301.695495605469","303.966003417969","302.9580078125","303.944000244141","302.320999145508","NaN","301.522601318359","302.743662516276","299.151000976562","299.554992675781","301.251998901367","NaN","302.714996337891","302.828506469727","302.228500366211","302.945999145508","302.686330159505","301.513000488281","304.924011230469","305.09001159668","302.397506713867","302.519989013672","301.324676513672","303.626754760742","304.946014404297","301.854248046875","300.744995117188","299.563995361328","303.340835571289","301.741989135742","300.938659667969","299.271499633789","301.56298828125","302.007499694824","302.927673339844","299.182006835938","299.68701171875","300.489990234375","300.100006103516","05/18/2014"
"mat","298.602165222168","297.352996826172","299.186004638672","299.495599365234","296.727005004883","298.018005371094","296.700500488281","300.645492553711","299.657592773438","300.618998209635","297.670328776042","299.301010131836","300.507995605469","300.392875671387","301.457000732422","300.53125","296.338989257812","298.891326904297","298.571250915527","298.30165608724","301.495498657227","299.897003173828","301.730987548828","300.953002929688","301.617004394531","299.030502319336","NaN","298.193200683594","300.107340494792","296.734008789062","297.069000244141","297.862503051758","NaN","299.765991210938","299.699005126953","299.207000732422","299.513488769531","299.301330566406","298.562995910645","301.549987792969","302.188491821289","298.908004760742","299.717987060547","298.446004231771","301.00350189209","302.164001464844","298.861747741699","297.928985595703","296.777008056641","300.621831258138","299.017990112305","298.768666585286","296.690505981445","299.174987792969","299.834243774414","299.887664794922","297.02099609375","296.677001953125","297.677001953125","297.533996582031","05/19/2014"
"mat","299.255165100098","298.602005004883","300.006988525391","301.845599365234","298.21549987793","298.644012451172","297.210494995117","301.516494750977","300.302996826172","300.301666259766","297.758331298828","299.374496459961","300.558990478516","299.491123199463","301.283996582031","299.705253601074","298.7080078125","300.388671875","298.909992218018","299.742004394531","301.729507446289","300.099006652832","302.595001220703","301.502014160156","302.442504882812","301.126510620117","NaN","299.365606689453","300.484670003255","298.851013183594","297.414001464844","299.961502075195","NaN","300.553985595703","300.587509155273","300.071014404297","300.98649597168","300.49033610026","299.593505859375","302.485992431641","303.009506225586","299.78450012207","301.006011962891","298.948333740234","301.768249511719","302.709991455078","299.775505065918","299.164001464844","298.040008544922","300.456171671549","299.814514160156","299.652669270833","298.315505981445","299.329986572266","300.217002868652","301.884999593099","297.371002197266","298.390991210938","298.670013427734","298.809997558594","05/20/2014"
