"","UG2011L101","UG2011L102","UG2011L103","UG2011L104","UG2011L105","UG2011L106","UG2011L107","UG2011L108","UG2011L109","UG2011L110","UG2011L111","UG2011L112","UG2011L113","UG2011L114","UG2011L115","UG2011L116","UG2011L117","UG2011L118","UG2011L119","UG2011L120","UG2011L121","UG2011L122","UG2011L123","UG2011L124","UG2011L125","UG2011L126","UG2011L127","UG2011L128","UG2011L129","UG2011L130","UG2011L131","UG2011L132","UG2011L133","UG2011L134","UG2011L135","UG2011L136","UG2011L137","UG2011L138","UG2011L139","UG2011L140","UG2011L141","date1"
"mat","284.571990966797","287.678500705295","288.994995117188","289.349990844727","288.574666341146","289.322998046875","289.01899210612","289.769012451172","290.549011230469","293.890004475911","291.969569614955","292.915008544922","291.967997233073","292.153991699219","293.216198730469","293.41300116645","292.820625305176","292.276768611028","292.203002929688","292.985000610352","292.574942196117","291.426246643066","292.909130859375","293.432746887207","292.116249084473","290.230754852295","292.573823816636","287.908500671387","291.513671875","292.342010498047","292.113998413086","292.258499145508","292.140502929688","291.570668538411","290.94741400357","292.313003540039","292.210900878906","290.425029754639","291.015581766764","291.347991943359","292.482198757595","03/17/2014"
"mat","286.552490234375","289.598999023438","291.497009277344","291.456497192383","288.930002848307","291.442001342773","291.266001383464","291.664001464844","292.502014160156","295.628331502279","293.423710414342","293.921997070312","292.984664916992","293.391001383464","294.528002929687","294.88033718533","294.714626312256","293.159383920523","293.925003051758","294.343002319336","293.318178064683","291.887008666992","292.846132405599","292.288246154785","291.952255249023","290.714622497559","293.229878145106","288.083999633789","291.457661946615","292.47900390625","291.936996459961","292.778162638346","291.806503295898","292.069661458333","291.946278539197","291.475997924805","292.67600402832","291.555468559265","292.565330505371","291.683990478516","291.870935058594","03/18/2014"
"mat","283.083999633789","286.670835706923","287.790008544922","289.652496337891","288.97666422526","289.756500244141","289.680328369141","289.97900390625","290.627014160156","294.326838175456","291.703286307199","293.167999267578","292.21999613444","292.469004313151","293.288598632813","293.715221828885","293.432373046875","292.491154597356","292.769500732422","293.261993408203","292.695946188534","291.544502258301","293.081868489583","293.642753601074","292.222503662109","290.393882751465","293.008882410386","288.392753601074","292.389658610026","293.053985595703","292.874008178711","293.059336344401","292.495498657227","291.953989664714","290.936210895407","292.449005126953","292.606799316406","290.485250473022","291.290835062663","291.535003662109","292.803089057075","03/19/2014"
"mat","283.035995483398","286.683834499783","287.759002685547","288.802001953125","288.16899617513","287.677505493164","287.404998779297","289.02099609375","288.466003417969","293.399332682292","290.591138567243","292.518005371094","291.596837361654","292.336334228516","292.942999267578","293.509053548177","293.368125915527","292.271921011118","292.671508789062","293.21549987793","292.479592715993","291.194747924805","292.600205485026","293.394500732422","291.867256164551","289.718372344971","292.256710276884","287.490745544434","291.555338541667","292.161010742188","292.129013061523","291.735331217448","291.987503051758","290.939666748047","290.038758376549","292.311004638672","292.092105102539","289.921407699585","290.551002502441","290.522003173828","292.61502210829","03/20/2014"
"mat","283.015502929688","287.186331854926","287.759002685547","288.969497680664","288.799997965495","287.744003295898","287.336669921875","289.139007568359","288.941986083984","293.557500203451","291.317007882254","293.0830078125","291.868169148763","292.420664469401","293.498400878906","293.831944783529","293.320125579834","292.469313401442","292.67399597168","293.32649230957","292.755292107077","291.693252563477","292.900398763021","293.684997558594","292.067245483398","289.999629974365","292.752766328699","288.042999267578","292.291005452474","292.959991455078","292.862991333008","292.640833536784","292.506500244141","291.526672363281","290.441725106075","292.420486450195","292.550805664063","290.401064872742","290.731745402018","290.930999755859","292.641110568576","03/21/2014"
"mat","283.70849609375","287.170279608832","287.790008544922","288.697509765625","288.889668782552","289.088989257812","288.856333414714","289.105010986328","290.423004150391","294.339492797852","291.926570347377","293.421997070312","292.392328898112","292.473999023438","293.700598144531","293.891889784071","293.407627105713","292.381000225361","292.707504272461","293.223999023438","292.689532111673","291.734756469727","293.164666748047","293.822746276855","292.304748535156","290.153999328613","292.701232910156","288.060501098633","292.249664306641","292.846008300781","292.785995483398","292.34716796875","292.368499755859","291.621663411458","290.889620024582","292.591506958008","292.780395507812","290.407906532288","291.081169128418","291.630004882812","292.856422254774","03/22/2014"
"mat","285.279006958008","288.182996961806","289.445007324219","289.543487548828","289.065002441406","289.125","288.794667561849","289.755004882812","290.227996826172","294.432673136393","291.886710030692","293.601989746094","292.604827880859","292.777994791667","293.475799560547","294.231221516927","293.840625762939","292.772852971004","293.142990112305","294.04150390625","293.778943230124","292.917236328125","293.804799397786","294.092254638672","292.52074432373","290.595874786377","293.144353529986","288.412498474121","292.464324951172","293.042999267578","292.756011962891","292.657831827799","292.420989990234","291.800669352214","290.993724954539","292.595001220703","292.761502075195","290.810936927795","291.525751749674","291.332000732422","292.886222330729","03/23/2014"
"mat","286.315002441406","290.366277058919","291.18798828125","291.963500976562","289.698008219401","291.060501098633","290.718343098958","292.398986816406","291.920013427734","295.985168457031","293.382428850446","295.14599609375","294.452331542969","294.780670166016","295.637603759766","295.911499023438","295.641624450684","294.871767484225","294.819000244141","295.231002807617","294.375707289752","292.608253479004","293.978403727214","293.539749145508","293.207740783691","291.485370635986","294.572705437155","288.537750244141","291.948669433594","292.911987304688","292.311492919922","293.474161783854","292.11149597168","292.669657389323","292.742309570312","291.717987060547","293.401699829102","292.847471237183","293.217000325521","292.114013671875","292.28733452691","03/24/2014"
"mat","285.476501464844","289.261279635959","290.303985595703","291.088500976562","289.663665771484","290.855499267578","290.565989176432","291.614990234375","292.174987792969","295.576833089193","294.191000802176","294.464996337891","293.825668334961","294.030334472656","294.942993164062","295.356725056966","294.719501495361","294.35069157527","294.158004760742","294.995498657227","294.109294218176","293.14924621582","293.425732421875","293.046257019043","292.063255310059","291.042251586914","294.559473374311","288.953254699707","292.348999023438","293.503997802734","292.787002563477","294.432006835938","292.967498779297","293.506998697917","293.269927978516","292.264999389648","293.288201904297","292.703311920166","292.703084309896","292.951995849609","292.718509928385","03/25/2014"
"mat","286.906997680664","289.473056369358","291.111999511719","290.914505004883","289.645334879557","290.401504516602","290.165679931641","291.016998291016","291.476013183594","294.939000447591","292.82856968471","293.865997314453","293.018834431966","293.337677001953","294.331805419922","294.722776624891","294.228500366211","293.548384446364","293.518005371094","294.156997680664","293.590529497932","292.250503540039","293.050069173177","292.51350402832","291.925994873047","291.158878326416","293.943644804113","289.122993469238","292.425333658854","293.265991210938","292.487991333008","293.147003173828","292.03450012207","292.090667724609","291.872552279768","291.753005981445","292.919805908203","291.447282791138","292.235666910807","291.972991943359","292.128268093533","03/26/2014"
"mat","285.830993652344","289.725667317708","290.959991455078","292.108001708984","289.801666259766","291.626495361328","291.312662760417","292.542999267578","292.303985595703","295.655838012695","293.135136195592","294.226989746094","293.222834269206","293.403656005859","295.103399658203","295.352559407552","294.743125915527","293.300152118389","293.905014038086","294.929992675781","293.790408863741","292.609245300293","293.144600423177","292.560005187988","292.004501342773","291.085746765137","293.646001479205","288.851249694824","292.293660481771","293.059997558594","292.560501098633","292.991007486979","292.505508422852","292.401672363281","292.290068527748","292.905502319336","293.366796875","291.945656776428","292.943496704102","292.647003173828","293.055489095052","03/27/2014"
"mat","287.742004394531","291.130165947808","292.654998779297","292.683502197266","289.67133585612","292.13249206543","291.76133219401","292.997009277344","293.361999511719","296.098002115885","294.575997488839","294.941986083984","294.357833862305","294.559000651042","294.994207763672","295.543055216471","295.41287612915","294.267538217398","294.776000976562","295.240005493164","294.026526955997","292.595245361328","293.172469075521","292.653503417969","292.049751281738","291.059749603271","293.869409897748","288.815498352051","292.373331705729","293.247009277344","292.976501464844","293.701166788737","293.483489990234","293.555002848307","293.673379832301","293.371002197266","293.862704467773","293.161125183105","293.467580159505","293.712005615234","293.524553765191","03/28/2014"
"mat","283.558990478516","288.055721706814","288.125","290.663497924805","289.067993164062","290.120986938477","289.791330973307","290.968994140625","291.071990966797","294.016672770182","292.232570103237","293.498992919922","292.443496704102","292.483998616536","292.61259765625","293.354722764757","293.0276222229","292.533153827374","292.55549621582","293.172012329102","292.618176628562","291.45849609375","292.653865559896","293.261749267578","292.01375579834","290.262630462646","292.951588350184","288.499496459961","292.909332275391","293.419006347656","293.219497680664","292.782831827799","292.699996948242","291.98100789388","291.350619612069","292.746002197266","292.778802490234","291.170375823975","291.553421020508","291.444000244141","292.992112223307","03/29/2014"
"mat","282.865005493164","286.000720553928","287.759002685547","288.341995239258","286.826324462891","287.853012084961","287.46967569987","288.704986572266","289.005004882812","291.730834960938","290.539568219866","291.700012207031","290.856165568034","290.417663574219","290.431195068359","290.676998562283","290.950248718262","290.35353910006","290.164001464844","289.651504516602","289.585765165441","288.088500976562","289.671132405599","288.983749389648","288.537254333496","288.359378814697","291.234649658203","286.348495483398","290.120666503906","290.947998046875","290.218002319336","290.837000528971","289.75","289.786661783854","289.479999410695","289.095504760742","290.350100708008","288.916717529297","289.405418395996","289.226013183594","289.363154432509","03/30/2014"
"mat","283.816009521484","287.216559516059","287.759002685547","289.205993652344","288.798004150391","289.199005126953","288.829335530599","289.665008544922","290.535003662109","294.137659708659","292.254433768136","293.514007568359","292.506495157878","292.483327229818","292.923004150391","293.636218600803","293.240375518799","292.482924241286","292.59098815918","293.121002197266","292.511174819049","291.311996459961","292.689202880859","293.235496520996","291.919013977051","290.007999420166","292.973119399127","288.071258544922","292.504669189453","293.355987548828","293.282501220703","292.904500325521","292.838989257812","292.158335367839","291.431208117255","292.777008056641","292.949298095703","290.892559051514","291.066416422526","291.972991943359","292.980088297526","03/31/2014"
"mat","283.474502563477","287.136557685004","287.759002685547","289.438995361328","288.96733601888","288.514495849609","288.230000813802","289.375","289.631988525391","293.87516784668","292.07228742327","293.606994628906","292.551671346029","292.470326741536","293.168597412109","293.727003309462","293.446502685547","292.398538442758","292.664001464844","293.097991943359","292.381590001723","291.418746948242","292.62646484375","293.150993347168","291.805000305176","290.194999694824","292.921708050896","288.152755737305","292.576334635417","293.247985839844","293.331497192383","292.81032816569","292.779510498047","291.716664632161","290.75924156452","292.567001342773","292.661596679687","290.476409912109","291.066670735677","291.18701171875","292.844933403863","04/01/2014"
"mat","284.123489379883","287.390501234266","287.963989257812","289.351501464844","288.725006103516","289.065002441406","288.79833984375","289.682006835938","290.126007080078","293.691670735677","292.060995919364","293.511993408203","292.434494018555","292.333333333333","292.408996582031","293.077885945638","292.951999664307","292.470689039964","292.34049987793","292.74951171875","292.481177834904","291.289505004883","292.636535644531","293.296745300293","291.958503723145","290.048377990723","292.829117718865","288.012001037598","292.151336669922","292.993988037109","292.806503295898","292.838658650716","292.700012207031","291.781992594401","290.872274464574","292.511993408203","292.48010559082","290.439748764038","291.027170817057","291.264007568359","292.707398139106","04/02/2014"
"mat","284.605499267578","287.742774115668","288.85400390625","289.171508789062","289.224670410156","288.713989257812","288.320332845052","289.394012451172","290.026000976562","294.206166585286","292.160287039621","293.621002197266","292.548166910807","292.57666015625","293.860595703125","294.10772535536","293.558250427246","292.617844801683","292.845489501953","293.445495605469","292.924291274127","291.662254333496","292.906266276042","293.577247619629","292.08650970459","290.23112487793","292.995883717256","288.396499633789","292.854329427083","293.419006347656","293.356002807617","292.840993245443","292.854995727539","291.879669189453","291.093172270676","292.787002563477","292.837396240234","290.693969726562","291.144414265951","291.621002197266","292.906221516927","04/03/2014"
"mat","282.91650390625","286.65594651964","287.759002685547","289.08349609375","289.306325276693","289.744491577148","289.558329264323","289.739013671875","290.864990234375","294.568003336589","292.327719552176","293.722991943359","292.580164591471","292.494333902995","293.662005615234","294.07305738661","293.386245727539","292.608849158654","292.699005126953","293.480499267578","293.049470789292","292.229759216309","293.380133056641","293.819755554199","292.405502319336","290.560626983643","293.277526855469","288.563247680664","293.000335693359","293.571014404297","293.379501342773","292.852671305339","292.865997314453","291.916005452474","291.123447812837","292.795013427734","292.947399902344","290.625281333923","291.455416361491","291.7919921875","292.921511501736","04/04/2014"
"mat","283.078002929688","287.357393052843","287.759002685547","290.036499023438","289.259999593099","288.868499755859","288.5556640625","290.023010253906","289.763000488281","293.941833496094","291.802001953125","293.619995117188","292.586669921875","292.829335530599","293.634197998047","293.813552856445","293.196250915527","293.040691669171","292.740005493164","293.189498901367","293.01217471852","291.54475402832","293.34780069987","293.59375","292.619247436523","290.71000289917","293.529117359835","288.570495605469","292.8193359375","293.694000244141","293.479507446289","293.362670898438","293.083999633789","292.339009602865","291.300722319504","292.891510009766","293.005999755859","291.028250694275","291.160247802734","292.089996337891","293.014666748047","04/05/2014"
"mat","285.158508300781","288.115056355794","288.274993896484","289.254013061523","288.973999023438","288.926498413086","288.700002034505","289.457000732422","289.924987792969","294.304000854492","292.017857142857","293.72900390625","292.589162190755","292.46299235026","293.909802246094","294.017832438151","293.737255096436","292.539308988131","292.826995849609","293.295989990234","292.779646929573","291.583251953125","293.240795898438","293.54874420166","292.59725189209","290.730876922607","293.144116569968","288.180000305176","291.976338704427","292.790008544922","292.781997680664","292.883834838867","292.737487792969","291.911661783854","291.024514033877","292.313003540039","292.680999755859","290.912752151489","291.226247151693","291.433990478516","292.436088731554","04/06/2014"
"mat","283.995498657227","287.555945502387","288.234008789062","289.927001953125","289.200663248698","289.591995239258","289.205993652344","290.205993652344","290.997009277344","293.375839233398","292.645712716239","293.743011474609","292.642995198568","292.442006429036","292.292803955078","292.552669949002","292.624752044678","292.783689058744","292.188995361328","292.220489501953","292.255353142233","290.325744628906","292.002398681641","291.341751098633","291.478996276855","290.466873168945","293.244826372932","288.503997802734","292.636006673177","293.350006103516","293.04899597168","293.168833414714","292.332000732422","292.136993408203","291.655344995959","292.428497314453","292.915798950195","291.066777229309","290.925331115723","292.045989990234","292.664977349175","04/07/2014"
"mat","285.411499023438","288.118442111545","288.743988037109","289.776000976562","289.52734375","290.02099609375","289.784006754557","290.507995605469","290.89599609375","293.962493896484","292.221291678292","293.56298828125","292.524164835612","292.006011962891","292.958996582031","292.275555080838","292.375625610352","292.17376943735","291.739501953125","290.282501220703","291.119996912339","288.941246032715","291.420737711589","290.938003540039","290.727996826172","290.068626403809","293.182529225069","288.795509338379","293.306335449219","293.981994628906","293.506011962891","293.434163411458","292.765502929688","292.47499593099","291.683651628165","292.455001831055","292.838192749023","291.229779243469","290.824338277181","292.084991455078","292.477511257595","04/08/2014"
"mat","283.152496337891","286.248111300998","287.7080078125","288.449005126953","288.802001953125","288.44499206543","288.171997070312","288.911010742188","289.584991455078","293.47200012207","291.635572160993","293.309997558594","292.113001505534","291.831665039062","292.427203369141","292.65783352322","292.337997436523","292.001997727614","291.782501220703","292.004989624023","292.043412152459","290.965995788574","292.0083984375","292.245246887207","291.232246398926","289.585250854492","292.603056066176","288.022499084473","292.476003011068","293.234985351562","293.134490966797","292.75266011556","292.76350402832","291.72499593099","290.771585398707","292.665496826172","292.520101928711","290.232717514038","290.538500467936","291.523986816406","292.818420410156","04/09/2014"
"mat","282.938507080078","286.083279079861","287.7080078125","288.336502075195","288.636993408203","288.27848815918","288.052327473958","288.782989501953","289.411987304688","293.616836547852","291.157566615513","292.986999511719","291.366500854492","290.812998453776","293.515203857422","293.347556220161","292.156997680664","291.227693997897","291.149002075195","292.336502075195","292.12835334329","291.206001281738","291.79326578776","292.327003479004","291.07600402832","288.980373382568","291.692646699793","287.446998596191","292.089996337891","292.800994873047","292.855499267578","292.112996419271","292.578994750977","291.437327067057","290.359895903489","292.714508056641","292.312701416016","289.742530822754","290.393913269043","291.296997070312","292.620733642578","04/10/2014"
"mat","283.080001831055","286.024000379774","287.7080078125","288.296493530273","288.899332682292","288.291000366211","288.060333251953","288.77099609375","289.450988769531","293.67800394694","291.067718505859","292.480010986328","291.009836832682","290.931335449219","293.564398193359","293.515501234266","292.591747283936","291.552539532001","291.599502563477","292.808486938477","292.284000172335","291.262252807617","292.029931640625","292.553749084473","291.14274597168","289.208999633789","292.073768166935","287.779502868652","292.476328531901","292.976013183594","292.950500488281","292.031163533529","292.425506591797","291.201334635417","290.179550697064","292.637512207031","292.376596069336","289.490656852722","290.232167561849","291.101989746094","292.556911214193","04/11/2014"
"mat","285.063003540039","287.72494676378","288.286010742188","288.785491943359","289.283660888672","288.802001953125","288.519999186198","289.256988525391","289.992004394531","294.468332926432","292.038142613002","293.639007568359","292.585998535156","292.769663492839","293.705596923828","294.2677798801","294.014377593994","292.728689340445","293.220504760742","293.781005859375","292.933297549977","291.54850769043","292.557798258464","293.021240234375","291.479995727539","290.060119628906","293.167062198414","288.505744934082","292.696004231771","293.446990966797","293.032501220703","292.822331746419","292.686996459961","291.942342122396","291.181275466393","292.701507568359","292.918301391602","290.795937538147","291.165499369303","291.804992675781","292.683844672309","04/12/2014"
"mat","283.033996582031","286.782168918186","287.714996337891","288.642501831055","289.194997151693","289.135009765625","288.773671468099","289.433990478516","290.596984863281","294.419174194336","292.617710658482","293.713012695312","292.640665690104","292.462341308594","293.614404296875","293.925218370226","293.294628143311","292.573077862079","292.608505249023","293.325500488281","292.809940113741","291.535507202148","292.375998942057","292.882247924805","291.532752990723","289.86287689209","292.844471650965","288.299499511719","292.860341389974","293.432006835938","293.252502441406","292.77500406901","292.603500366211","291.808329264323","291.386171538254","292.664505004883","292.928198242187","290.716687202454","291.086835225423","291.790985107422","292.672998725043","04/13/2014"
"mat","284.922500610352","287.968612670898","289.178985595703","289.486999511719","289.027669270833","289.274490356445","288.99067179362","289.760986328125","290.496002197266","294.421834309896","292.43257359096","293.756988525391","292.693328857422","292.338002522786","293.751000976563","293.73866780599","293.232879638672","292.271230844351","292.325012207031","292.660491943359","292.281002269072","291.515754699707","292.618332926432","293.18074798584","291.59375","289.872623443604","292.786177691291","288.018501281738","292.454671223958","293.171997070312","293.15299987793","292.916834513346","292.876998901367","292.075998942057","291.39900154903","292.79850769043","292.953799438477","290.925501823425","291.355751037598","291.882995605469","292.987754991319","04/14/2014"
"mat","283.564498901367","287.139943440755","287.904998779297","289.031005859375","288.931335449219","289.258499145508","288.928995768229","289.709991455078","290.43798828125","294.369664510091","292.321716308594","293.778015136719","292.6875","292.665995279948","293.572601318359","293.952775743273","293.526748657227","292.768155611478","292.84049987793","293.259490966797","292.782589183134","291.731246948242","292.686535644531","293.329246520996","291.685997009277","289.814998626709","292.940704345703","287.929504394531","292.292663574219","293","292.988006591797","292.802327473958","292.805999755859","291.985992431641","291.334655761719","292.772506713867","293.00549621582","290.807404518127","291.298500061035","291.908996582031","292.936755371094","04/15/2014"
"mat","282.865005493164","286.048499213325","287.7080078125","288.508499145508","289.291330973307","289.502502441406","289.290344238281","289.463989257812","291.027008056641","294.685668945312","292.856719970703","293.824005126953","292.904830932617","292.774332682292","293.718811035156","293.914498223199","293.474620819092","292.87900015024","292.820999145508","293.177490234375","292.701292150161","291.386497497559","292.439603678385","292.708000183105","291.49674987793","290.053504943848","293.303942512063","288.467498779297","292.949005126953","293.930999755859","293.555999755859","293.445836385091","293.066009521484","292.37299601237","291.520861395474","292.72151184082","292.991003417969","290.486747741699","291.232838948568","292.223999023438","292.704022216797","04/16/2014"
"mat","282.944000244141","286.265109592014","287.7080078125","288.936492919922","288.88633219401","289.288497924805","288.993998209635","289.744995117188","290.686004638672","294.324661254883","292.700570242746","293.441009521484","292.243998209635","291.830006917318","293.545202636719","293.843943277995","293.229873657227","292.100461519682","292.217010498047","293.024993896484","292.424235624426","291.740501403809","292.421466064453","292.952751159668","291.250999450684","289.520004272461","292.695059383617","287.899002075195","292.268330891927","293.053009033203","292.791000366211","292.947499593099","292.515991210938","291.729990641276","291.051103263066","292.256988525391","292.407800292969","290.273468971252","291.045997619629","291.079986572266","292.528266059028","04/17/2014"
"mat","283.725494384766","286.616722954644","287.744995117188","289.124496459961","289.442006429036","289.671508789062","289.460662841797","289.927001953125","291.06298828125","294.426666259766","292.607709612165","293.727996826172","292.728830973307","292.641326904297","293.027600097656","293.113555908203","293.174121856689","293.013538067157","292.45100402832","292.160995483398","292.426239013672","291.361999511719","292.867468261719","293.206504821777","291.532005310059","290.502372741699","293.84523638557","288.87525177002","293.185668945312","294.007995605469","293.5205078125","293.57866414388","292.890502929688","292.367340087891","291.538653143521","292.7705078125","293.076800537109","290.936593055725","291.303164164225","291.773986816406","292.982866753472","04/18/2014"
"mat","283.063003540039","286.15299987793","287.714996337891","288.723007202148","289.387003580729","289.065490722656","288.790659586589","289.204010009766","290.372985839844","294.414998372396","292.594857352121","293.954010009766","292.976328531901","292.705332438151","293.554010009766","293.888834635417","293.579254150391","292.621772179237","292.848999023438","293.211502075195","292.705532298369","291.565498352051","292.572401936849","292.629249572754","291.311004638672","290.182502746582","293.245354147518","288.609252929688","293.013336181641","293.838012695312","293.481002807617","293.321334838867","292.971008300781","292.18266805013","291.435001767915","292.792007446289","293.016799926758","290.462406158447","291.244084676107","292.14599609375","292.86537882487","04/19/2014"
"mat","284.96598815918","288.05638800727","288.540985107422","289.554000854492","289.908671061198","290.304992675781","290.038330078125","290.06298828125","291.630004882812","295.022328694661","293.056998116629","294.230010986328","293.221328735352","293.207661946615","293.733996582031","294.212163289388","293.960124969482","293.06484750601","293.287994384766","293.466506958008","293.041771383846","292.171249389648","292.897932942708","292.918754577637","291.49324798584","290.648876190186","293.63529698989","289.272758483887","293.313334147135","294.040008544922","293.436996459961","293.380330403646","292.779495239258","292.164662679036","291.710620748586","292.710510253906","293.061502075195","291.187437057495","291.900166829427","291.842010498047","292.728645155165","04/20/2014"
"mat","283.886489868164","286.484776814779","287.776000976562","288.753005981445","289.373331705729","288.768508911133","288.511006673177","288.992004394531","289.957000732422","294.173004150391","292.254708426339","293.816009521484","292.820663452148","292.505666097005","293.360400390625","293.864278157552","293.548126220703","292.31484750601","292.780502319336","293.259002685547","292.733705408433","291.669250488281","292.659598795573","292.746002197266","291.356498718262","290.281875610352","293.163175695083","288.652252197266","292.790995279948","293.492004394531","292.995986938477","292.97016398112","292.622009277344","291.78232828776","290.820035737136","292.553497314453","292.63430480957","290.136436462402","291.136250813802","291.519012451172","292.634533013238","04/21/2014"
"mat","284.719009399414","288.856665717231","290.673004150391","292.079986572266","288.66498819987","291.110000610352","290.857004801432","292.002990722656","291.936004638672","294.477335611979","292.537004743304","293.053009033203","292.158833821615","292.064341227214","293.592205810547","293.516387939453","293.080375671387","291.982691838191","292.195495605469","292.580490112305","292.078354779412","291.223747253418","292.033868408203","291.747749328613","290.872749328613","289.698127746582","292.597115909352","287.683242797852","291.440338134766","292.597991943359","292.107009887695","292.884002685547","292.378997802734","291.911326090495","291.466343320649","292.105499267578","292.170104980469","290.935126304626","291.979914347331","291.497009277344","292.229622395833","04/22/2014"
"mat","285.925994873047","288.792831420898","290.697998046875","290.681503295898","288.654663085938","289.685501098633","289.539337158203","290.579986572266","290.446014404297","294.861663818359","291.665863037109","293.079010009766","292.209335327148","292.422993977865","294.500402832031","294.851667616102","293.9375","292.168156550481","292.910003662109","294.01350402832","292.709585750804","292.253997802734","292.251867675781","292.305999755859","291.00675201416","289.604370117188","292.340294333065","287.545501708984","291.230672200521","292.183013916016","291.73600769043","292.181666056315","292.070999145508","291.684010823568","291.08251847892","292.304504394531","292.232406616211","290.835814476013","291.803085327148","291.526000976562","292.343713378906","04/23/2014"
"mat","285.541000366211","288.957387288411","290.277008056641","291.697494506836","288.892333984375","290.934494018555","290.930328369141","291.657989501953","291.063995361328","295.19900004069","291.565281459263","293.036010742188","292.150497436523","292.577992757161","294.690002441406","295.008444892036","294.110622406006","292.531696026142","293.141006469727","294.40299987793","293.208770751953","292.376007080078","292.557926432292","292.588249206543","291.336494445801","289.976245880127","292.589001823874","287.824752807617","291.442006429036","292.385009765625","292.071990966797","292.764338175456","292.587509155273","291.991333007812","290.942484888537","292.50700378418","292.354803466797","290.775593757629","292.227996826172","291.584991455078","292.478156195747","04/24/2014"
"mat","286.460494995117","289.553554958767","291.023010253906","290.842498779297","289.145670572917","289.907989501953","289.491668701172","290.93798828125","291.093994140625","295.341323852539","293.583714076451","294.147003173828","293.038335164388","292.776997884115","294.811199951172","295.396833631727","294.935249328613","292.502157358023","293.546508789062","294.77848815918","293.15840956744","292.391998291016","292.430666097005","292.297737121582","291.054756164551","289.945255279541","292.679353601792","287.861251831055","291.467997233073","292.550994873047","292.125","292.966832478841","292.656997680664","292.236012776693","291.926517881196","292.315994262695","292.645501708984","291.28071975708","292.105504353841","292.183990478516","292.311310492622","04/25/2014"
"mat","286.552993774414","289.512225680881","291.361999511719","291.036010742188","288.909657796224","290.799499511719","290.675669352214","291.332000732422","291.765014648438","295.437830607096","293.135995047433","293.972991943359","293.049163818359","292.712331136068","294.868005371094","294.913224962023","294.359756469727","292.381692739633","293.236511230469","294.115005493164","292.909122242647","291.907997131348","292.296468098958","292.07300567627","291.038246154785","289.797622680664","292.689763686236","287.64998626709","291.383666992188","292.597991943359","292.30549621582","293.762334187826","293.067504882812","292.90565999349","291.882306329135","292.201507568359","292.410903930664","291.408966064453","292.272252400716","291.858001708984","292.091288248698","04/26/2014"
"mat","286.926010131836","289.211888631185","291.610992431641","290.774002075195","288.846333821615","290.072006225586","289.936004638672","290.571990966797","290.89599609375","295.271158854167","292.369995117188","294.430999755859","293.538833618164","293.00932820638","294.875604248047","294.830608791775","294.460247039795","292.400998629057","293.339508056641","293.63850402832","292.433466294233","291.552749633789","292.011596679688","291.847999572754","290.925994873047","289.663875579834","292.497061336742","287.595001220703","291.39399210612","292.462005615234","292.03498840332","292.684829711914","292.412002563477","291.868672688802","291.257517847522","291.907501220703","292.29489440918","290.99702835083","292.236750284831","291.122985839844","292.220756022135","04/27/2014"
"mat","284.314010620117","287.798331366645","289.031005859375","290.037002563477","288.888000488281","289.718490600586","289.49766031901","290.218994140625","290.835998535156","295.106669108073","292.181143624442","293.826995849609","292.937835693359","293.11533610026","294.79140625","294.915278116862","294.400249481201","292.855384239784","293.480499267578","294.123992919922","293.043530632468","292.200241088867","292.465134684245","292.569999694824","291.166000366211","289.788375854492","292.668825037339","287.637252807617","291.508666992188","292.368011474609","292.099502563477","292.508499145508","292.268493652344","291.784332275391","291.074623897158","292.384002685547","292.540301513672","290.862502098083","291.934669494629","291.235992431641","292.563245307075","04/28/2014"
"mat","283.209503173828","286.630557590061","287.72900390625","289.052993774414","288.618336995443","288.960998535156","288.815673828125","289.305999755859","289.790008544922","294.117497762044","291.14886038644","292.973999023438","291.888997395833","292.243672688802","293.293005371094","293.805113050673","293.60400390625","292.243842491737","292.732009887695","293.158004760742","292.471060360179","291.277244567871","292.18593343099","292.623497009277","290.997001647949","289.200496673584","292.521881103516","287.573753356934","292.538004557292","293.102996826172","293.078002929688","292.301172892253","292.647994995117","291.539337158203","290.452376793171","292.718505859375","292.614596557617","289.926685333252","290.947415669759","291.423004150391","292.776510281033","04/29/2014"
"mat","284.988998413086","287.330942789714","288.748992919922","289.575485229492","289.575998942057","289.525009155273","289.306671142578","289.845001220703","290.701995849609","294.830505371094","292.621573311942","294.292999267578","293.383000691732","293.229665120443","293.972198486328","294.255998399523","294.000247955322","293.229156494141","293.320999145508","293.455993652344","292.855587230009","291.723251342773","292.467932128906","293.144996643066","290.944999694824","289.875122070312","293.614471435547","288.733505249023","293.255330403646","294.003997802734","293.722991943359","293.4375","293.083999633789","292.307006835938","291.453343884698","292.891006469727","293.275796508789","290.801403999329","291.742749532064","292.180999755859","293.133688693576","04/30/2014"
